,csco,avgo,Ratio,Spread
125,55.32500076293945,592.6799926757812,10.712697415321134,28.894790530492003
126,54.79999923706055,586.8900146484375,10.709671949256728,28.677815864817774
127,55.55500030517578,600.6900024414062,10.81252810983142,23.51638524890444
128,55.842498779296875,607.3400268554688,10.875946458911592,20.155855528155655
129,55.70500183105469,605.5449829101562,10.87056750750476,20.377689448711692
130,55.86000061035156,601.1799926757812,10.762262551146035,26.51614183284545
131,56.1150016784668,600.760009765625,10.705871724069764,29.85379122077603
132,56.18000030517578,603.1199951171875,10.735492912797705,28.23750594722452
133,56.029998779296875,598.719970703125,10.68570379702297,30.92124569272977
134,56.1150016784668,600.6500244140625,10.703911724991572,29.96377657233853
135,56.16999816894531,602.9299926757812,10.73402193929789,28.313066132363076
136,55.880001068115234,603.6099853515625,10.801896453362426,24.31499002266736
137,55.72999954223633,607.5875244140625,10.902342174856607,18.62116629161011
138,55.80500030517578,608.219970703125,10.899022800412279,18.846862336826177
139,55.95500183105469,608.4199829101562,10.8733797337218,20.363134798352178
140,55.84000015258789,607.8400268554688,10.885387270674972,19.627266787554902
141,56.21500015258789,610.8150024414062,10.865694223666866,20.94295922607813
142,55.970001220703125,610.8099975585938,10.913167486811794,18.14473988738399
143,56.08000183105469,592.4600219726562,10.564550688808598,37.75331841067242
144,56.26499938964844,600.2000122070312,10.667377920872337,32.130029800994805
145,56.22700119018555,599.469970703125,10.661603109072848,32.42530421310772
146,55.619998931884766,590.0800170898438,10.609133916246337,34.87007067847793
147,55.83000183105469,595.4600219726562,10.665592019404873,31.892873061031935
148,55.82500076293945,595.9188232421875,10.674766056390279,31.376850663366838
149,56.040000915527344,601.4400024414062,10.732333915340133,28.315656210716213
150,56.224998474121094,609.3599853515625,10.837883537374129,22.512374925257348
151,56.39500045776367,612.4099731445312,10.85929547253374,21.407512666448895
152,56.20500183105469,608.5900268554688,10.828040335001063,23.053536202680164
153,56.36000061035156,608.7899780273438,10.801809287339294,24.627047180564034
154,56.275001525878906,609.1500244140625,10.824522574805009,23.29445985023125
155,56.165000915527344,610.4400024414062,10.868690331893939,20.745878885536456
156,56.16999816894531,611.08837890625,10.879266491486236,20.154679901894326
157,55.43000030517578,606.3099975585938,10.938300454997101,16.4661674568967
158,55.29999923706055,608.0891723632812,10.996187717047137,13.199548849255109
159,55.03499984741211,608.9749755859375,11.06523080356787,9.28168053948906
160,54.720001220703125,603.6799926757812,11.032163362733643,10.972518021993835
161,54.69499969482422,602.5800170898438,11.017095172355688,11.786431614194328
162,54.69499969482422,601.7349853515625,11.001645282182983,12.631463352475578
163,54.459999084472656,599.27001953125,11.003856584751773,12.407603560616906
164,54.150001525878906,604.7100219726562,11.167313110483633,3.4206768196930284
165,54.119998931884766,614.7000122070312,11.358093576104658,-6.912596536552826
166,53.869998931884766,620.22998046875,11.513458191320774,-15.303010147912062
167,53.91550064086914,624.3350219726562,11.579879896346478,-18.887431044358152
168,54.05009841918945,623.8599853515625,11.542254382465156,-16.872356066991244
169,54.41999816894531,623.8200073242188,11.463065569895603,-12.600065963558052
170,54.5099983215332,626.6599731445312,11.496239083481688,-14.41026971212267
171,55.095001220703125,626.739990234375,11.375623493023248,-7.796811512139186
172,54.45500183105469,620.7349853515625,11.399044430801373,-9.114539740897214
173,54.529998779296875,622.7661743164062,11.42061595924423,-10.287630018394623
174,54.57500076293945,623.3200073242188,11.421346745037521,-10.326560166867068
175,54.900001525878906,628.5150146484375,11.448360604364764,-11.80297980716665
176,54.869998931884766,623.0449829101562,11.354929743731176,-6.676231190756255
177,54.970001220703125,629.4400024414062,11.450609213454825,-11.927046393990679
178,54.88999938964844,624.2899780273438,11.373473947333965,-7.692385442340594
179,54.689998626708984,620.9299926757812,11.35362969953591,-6.620765099876905
180,54.58000183105469,616.5499877929688,11.296261764545543,-3.4993195074832215
181,54.775901794433594,621.9199829101562,11.353897654558681,-6.627870067702986
182,54.79499816894531,625.3900146484375,11.413268282630822,-9.879405263316073
183,55.005001068115234,630.5599975585938,11.46368485254172,-12.646580908105818
184,55.154998779296875,633.2000122070312,11.48037396829226,-13.570354534918295
185,55.3650016784668,632.8099975585938,11.429783769061341,-10.77753262111429
186,55.290000915527344,632.8699951171875,11.446373388274909,-11.695672513986608
187,55.290000915527344,632.3599853515625,11.437149120646405,-11.185662748361608
188,55.07500076293945,632.1199951171875,11.477439607092075,-13.405657260554733
189,55.28499984741211,635.9453125,11.50303543918285,-14.828211024932955
190,55.720001220703125,640.47998046875,11.494615334480207,-14.385688372412858
191,55.66999816894531,641.9600219726562,11.53152583236053,-16.43785386379301
192,56.375,638.8099975585938,11.331441198378602,-5.221352613216652
193,56.439998626708984,636.1500244140625,11.27126222347246,-1.8176793906745274
194,56.20500183105469,636.5999755859375,11.326393645524265,-4.956412527788586
195,56.0077018737793,636.6599731445312,11.367364698864595,-7.273873067472948
196,56.060001373291016,636.5700073242188,11.355155043351523,-6.585507806493126
197,55.89500045776367,628.8200073242188,11.250022402260797,-0.7234122125196905
198,56.060001373291016,631.4299926757812,11.26346730659584,-1.4454931580556263
199,56.439998626708984,636.3300170898438,11.274451321278287,-1.9976720664557774
200,56.869998931884766,637.5650024414062,11.21091989477687,1.6873120751179727
201,56.61000061035156,636.2000122070312,11.23829721511604,0.07745835051701988
202,56.619998931884766,635.7750244140625,11.228806718610421,0.6168447528212369
203,56.3650016784668,634.0499877929688,11.24900148872338,-0.5757414569271191
204,56.255001068115234,635.1599731445312,11.290729021148904,-2.944329745840662
205,55.720001220703125,629.530029296875,11.298097909283051,-3.435737200537858
206,55.2400016784668,628.969970703125,11.386132360461257,-8.367728440465783
207,55.275001525878906,624.2899780273438,11.294255283467713,-3.287275161612172
208,55.10499954223633,622.5,11.296615645970062,-3.442422668428719
209,54.91999816894531,618.9400024414062,11.269847470449987,-1.9991703814645803
210,55.3849983215332,624.2000122070312,11.270200074454959,-1.9387500508808557
211,55.470001220703125,622.1900024414062,11.216693505483207,1.0438443052904063
212,55.66999816894531,627.0999755859375,11.264594866391715,-1.5778074770742592
213,55.58000183105469,631.030029296875,11.353544593521303,-6.537579612827415
214,55.67499923706055,631.9299926757812,11.350336799917395,-6.350603438784162
215,55.599998474121094,631.7750244140625,11.36286046317287,-7.053777511343981
216,55.71500015258789,630.72998046875,11.320649353699292,-4.692909500546705
217,55.8849983215332,630.760009765625,11.286750088754768,-2.7778569101935204
218,55.849998474121094,634.1799926757812,11.355058370675476,-6.598300423422245
219,55.880001068115234,634.6400146484375,11.357194032169748,-6.715039274207641
220,55.09000015258789,619.2999877929688,11.24160439422102,-0.41403019886678294
221,55.119998931884766,614.4400024414062,11.147315209506957,4.789194627634345
222,55.025001525878906,614.3699951171875,11.16528810686615,3.7722623989035924
223,55.16999816894531,618.52001953125,11.21116621460048,1.2812578783322692
224,55.0900993347168,618.2999877929688,11.223432073271415,0.5871046213708837
225,54.915000915527344,615.0800170898438,11.200582843219593,1.8036374888962996
226,54.91999816894531,614.2999877929688,11.185360675054184,2.6408442669729197
227,54.1349983215332,601.1649780273438,11.104922816414296,6.794057380603988
228,54.064998626708984,602.8200073242188,11.14991256147773,4.338106877584266
229,54.16999816894531,602.0599975585938,11.114270221698916,6.299498452426349
230,54.375,603.0900268554688,11.091310838721265,7.61505529278412
231,54.22999954223633,602.0499877929688,11.101788546468084,6.996030814860717
232,54.33000183105469,603.5499877929688,11.10896314102429,6.640235142876293
233,54.349998474121094,601.5800170898438,11.068629880022678,8.839003064672113
234,53.959999084472656,601.0399780273438,11.138620982673384,4.91675436524207
235,53.849998474121094,596.75,11.081708763404748,7.948129455234778
236,53.95000076293945,595.6790161132812,11.041316175892966,10.163317669969103
237,54.26499938964844,598.3400268554688,11.026260639184818,11.106452355433078
238,54.375,600.3200073242188,11.04036795079023,10.38507482403412
239,54.650001525878906,605.3900146484375,11.077584588204664,8.46157484319275
240,54.63999938964844,602.75,11.031295877250525,10.98714723536267
241,54.099998474121094,590.744384765625,10.919489860026696,16.814190039250377
242,54.72999954223633,591.3400268554688,10.804678088826199,23.426882451641802
243,54.880001068115234,592.5399780273438,10.79701105129176,23.94321594832394
244,54.54499816894531,590.4600219726562,10.825190976151305,22.19014206282469
245,54.32500076293945,588.0050048828125,10.823837949836713,22.127996924898696
246,54.435001373291016,588.5900268554688,10.812712629860709,22.801577889593375
247,54.29999923706055,586.9000244140625,10.808472056358605,22.94691539991169
248,53.14350128173828,584.0399780273438,10.989866379542395,12.574564993949082
249,53.344600677490234,583.0900268554688,10.93062876936137,15.825451491400884
250,53.166500091552734,585.4400024414062,11.011445203902426,11.4376879342106
251,53.23500061035156,585.7100219726562,11.002348365875003,11.951436364744893
252,53.220001220703125,583.010009765625,10.954716204306063,14.479828834306943
253,53.01499938964844,583.8699951171875,11.013298157864213,11.274257345511671
254,52.880001068115234,581.010009765625,10.987329766072063,12.589621412918461
255,52.34000015258789,591.8800048828125,11.308368421041123,-4.4589461347563315
256,52.41579818725586,592.5499877929688,11.304797566490912,-4.261664501801022
257,52.185001373291016,589.2899780273438,11.292324662636691,-3.6423814290463383
258,52.27410125732422,590.3300170898438,11.292973057229396,-3.6629590958012272
259,51.915000915527344,584.6199951171875,11.261099582150495,-2.0616847341337348
260,51.63990020751953,583.0499877929688,11.290687732740198,-3.639319573530031
261,51.810001373291016,585.1300048828125,11.293765477189458,-3.7730763089759307
262,51.470001220703125,593.8200073242188,11.53720600817399,-16.35328617177055
263,51.755001068115234,595.469970703125,11.505554215319627,-14.742343597963952
264,51.900001525878906,594.0,11.445086368712603,-11.613309354415549
265,51.96500015258789,593.010009765625,11.411719580955157,-9.87961904202956
266,51.85499954223633,592.3800048828125,11.423778037068809,-10.508217096568103
267,52.165000915527344,594.2000122070312,11.390779292216262,-8.781256474336999
268,52.13999938964844,592.5999755859375,11.36555394175146,-7.467281846980143
269,51.7400016784668,585.3001098632812,11.312332641590771,-4.744102495589402
270,51.83000183105469,585.2750244140625,11.292205358622747,-3.68925497462277
271,51.599998474121094,581.5,11.269380178211424,-2.5458786915299356
272,51.415000915527344,579.7999877929688,11.276864289967737,-2.96256810919607
273,51.48249816894531,580.0700073242188,11.267324390915475,-2.4602988218343285
274,51.279998779296875,577.1900024414062,11.255655541755463,-1.8972476887215066
275,51.16999816894531,573.4400024414062,11.20656679619392,0.5941493739275643
276,51.38999938964844,586.8099975585938,11.41875860144096,-10.258639868557964
277,51.279998779296875,585.760009765625,11.422777373429115,-10.467255012940257
278,51.08000183105469,583.25,11.41836294229352,-10.245566609481841
279,51.14500045776367,586.739990234375,11.47208886465675,-12.991856765845966
280,51.380001068115234,589.4400024414062,11.472167967843692,-13.00304336070593
281,51.03499984741211,586.0700073242188,11.483687843176064,-13.580476793040646
282,51.11000061035156,586.6199951171875,11.47759710647267,-13.272322251730827
283,51.5099983215332,592.5,11.502621225136242,-14.575640763277818
284,51.505001068115234,595.5399780273438,11.562760230598649,-17.672796271823188
285,51.529998779296875,592.8021240234375,11.504019756771402,-14.648923921112157
286,51.459999084472656,592.0501098632812,11.505054807549039,-14.697830967100742
287,51.595001220703125,593.3200073242188,11.499563781115715,-14.423063496950306
288,51.82500076293945,597.3099975585938,11.525518355336635,-15.781449247287867
289,51.79999923706055,597.8300170898438,11.541120191023547,-16.58753077227476
290,53.099998474121094,607.094970703125,11.433050624266963,-10.978177296811793
291,52.935001373291016,597.4249877929688,11.286010622348007,-3.1960551457497672
292,53.34000015258789,596.3800048828125,11.180727468630838,2.482835263805839
293,53.540000915527344,599.5150146484375,11.197515958102455,1.6361905072796503
294,53.45000076293945,598.8049926757812,11.203086700252655,1.3164504081880182
295,53.224998474121094,599.75,11.268201356390996,-2.2029839188665505
296,53.0099983215332,598.0900268554688,11.28258905476174,-3.0029955209034256
297,53.75,614.4998779296875,11.432555868459302,-10.945909155535958
298,53.77000045776367,610.8300170898438,11.360052294767055,-7.047207450089161
299,53.56999969482422,600.77001953125,11.214672819744194,0.7244250994057779
300,53.33000183105469,601.4500122070312,11.277892209949256,-2.701570669748378
301,53.279998779296875,597.5531005859375,11.215336228913916,0.6232169638714709
302,53.060001373291016,594.8800048828125,11.211458527821659,0.7791504392267257
303,52.775001525878906,592.5,11.22690635469636,-0.10175063067362089
304,51.880001068115234,591.0206909179688,11.392071679836612,-8.862841137987346
305,51.900001525878906,595.1599731445312,11.467436524982885,-12.773282498946799
306,51.880001068115234,592.6699829101562,11.42386219560823,-10.512133130174846
307,51.880001068115234,592.47998046875,11.420199851015045,-10.322130688768596
308,51.744998931884766,591.3599853515625,11.428350518085956,-10.746800502669032
309,51.689998626708984,591.3300170898438,11.439930988589634,-11.346133709625803
310,51.349998474121094,586.9099731445312,11.429600595612808,-10.816297185701671
311,50.970001220703125,580.2000122070312,11.383166535443678,-8.454181753864134
312,50.685001373291016,578.5869140625,11.41534770417097,-10.10198956204573
313,50.96500015258789,578.0800170898438,11.342686458532073,-6.391407764810481
314,51.310001373291016,578.77001953125,11.279867550978548,-3.133981656694516
315,51.4900016784668,581.1900024414062,11.287434132760202,-3.4944404233550017
316,51.880001068115234,584.5999755859375,11.268310785468062,-2.4421258059560955
317,51.939998626708984,588.260009765625,11.325760980346377,-5.415681035766568
318,51.46500015258789,574.0999755859375,11.155153480691657,3.3095244383768545
319,51.40999984741211,573.9400024414062,11.163975960803224,2.840196114232583
320,51.650001525878906,570.989990234375,11.054984963519974,8.536255061568966
321,51.29499816894531,566.5499877929688,11.044936309910344,8.914386697185307
322,51.34000015258789,569.8300170898438,11.099143268333636,6.149260259650362
323,51.09000015258789,565.4000244140625,11.066745404686067,7.718807585791012
324,50.880001068115234,559.9299926757812,11.004913147037458,10.786075705637984
325,49.9900016784668,558.6699829101562,11.175634409926484,1.862907010051856
326,49.994998931884766,563.6300048828125,11.273727711260182,-3.0399374814027738
327,50.220001220703125,565.219970703125,11.254877677504194,-2.055476298879455
328,49.900001525878906,565.9400024414062,11.341482668049641,-6.436874592946026
329,49.52000045776367,565.0753784179688,11.411053578239155,-9.920139722103102
330,49.362098693847656,561.8200073242188,11.381606985730578,-8.471446093527504
331,49.290000915527344,559.5900268554688,11.353013115469158,-7.06639264364054
332,49.71770095825195,560.9299926757812,11.28229950026843,-3.5127080709424376
333,49.792701721191406,566.1699829101562,11.370541531977135,-7.894555971038756
334,50.189998626708984,566.7999877929688,11.293086337949049,-3.9787765105939457
335,50.529998779296875,573.6400146484375,11.352464446990428,-6.928595944674328
336,50.599998474121094,578.0,11.422925245652188,-10.487660090091993
337,50.72999954223633,582.469970703125,11.481765739386168,-13.470186990262903
338,50.650001525878906,579.52001953125,11.441658481197724,-11.435555633868205
339,49.869998931884766,567.8599853515625,11.38680564495655,-8.700140624973017
340,49.959999084472656,569.1900024414062,11.39291458910991,-9.000395643068885
341,49.70000076293945,565.2999877929688,11.374245052617876,-8.085224953607337
342,49.61000061035156,563.3200073242188,11.354968764234949,-7.135006556605219
343,49.48500061035156,560.7008056640625,11.330722415850023,-5.946027571269212
344,49.29499816894531,557.52001953125,11.30986997140157,-4.93920783822017
345,48.9900016784668,554.4000244140625,11.316595334140294,-5.308915892416451
346,49.7400016784668,570.0850219726562,11.461298808509182,-12.41257740208863
347,49.279998779296875,566.8900146484375,11.503450257523035,-14.480822692876984
348,49.439998626708984,568.9500122070312,11.507888916074267,-14.710136973578017
349,49.255001068115234,565.364990234375,11.478326626214587,-13.241816625619151
350,49.02000045776367,560.8300170898438,11.440840715068186,-11.395669093259187
351,49.72999954223633,571.3499755859375,11.48904043525443,-13.791973271637573
352,49.849998474121094,576.5700073242188,11.566098795841222,-17.639003463232427
353,50.07500076293945,579.489990234375,11.57244096665608,-17.98455937055286
354,50.189998626708984,581.8699951171875,11.593345507834723,-19.048783834812696
355,50.13999938964844,582.010009765625,11.607698780422858,-19.76087882379187
356,50.20000076293945,584.2100219726562,11.637649663223788,-21.274368434013866
357,49.79999923706055,580.239990234375,11.651405604893414,-21.881066713930238
358,49.91999816894531,580.8300170898438,11.635217115275692,-21.098092022712592
359,49.93000030517578,581.4000244140625,11.644302440626946,-21.55365709066365
360,50.034400939941406,581.5399780273438,11.622802853688464,-20.499081463085588
361,49.7599983215332,577.1500244140625,11.598674515314562,-19.24878262482406
362,50.15999984741211,582.02001953125,11.60326996215647,-19.542047723813823
363,50.349998474121094,579.719970703125,11.513803143431863,-15.068076142857592
364,50.650001525878906,581.8800048828125,11.488252465017382,-13.795540985430705
365,51.4900016784668,599.3900146484375,11.640901050875346,-21.69445263038625
366,51.58000183105469,603.8699951171875,11.707444235754496,-25.14467102738837
367,50.54999923706055,587.5599975585938,11.62334335166174,-20.619737989227417
368,50.209999084472656,585.4000244140625,11.659032764155064,-22.34997226608465
369,50.040000915527344,583.7899780273438,11.666466173988308,-22.68500776659397
370,49.8849983215332,584.2999877929688,11.712939910849945,-24.968523328909953
371,49.415000915527344,579.9000244140625,11.735303322272012,-25.946167527414048
372,49.224998474121094,575.52001953125,11.691620870924279,-23.740129044365005
373,49.66999816894531,581.6199951171875,11.709684247196693,-24.74851539969694
374,49.224998474121094,581.6699829101562,11.816556646841864,-29.890092423271255
375,49.58000183105469,587.885009765625,11.857301090243208,-32.0432484729501
376,49.20000076293945,584.0,11.869918515121359,-32.50612785991967
377,49.34000015258789,584.510009765625,11.846574948479553,-31.414295213255116
378,48.94350051879883,577.3599853515625,11.796458758192069,-28.800932933617048
379,49.0099983215332,575.8300170898438,11.749235601112948,-26.51011134952688
380,49.33000183105469,580.27001953125,11.763024487989233,-27.288703588215583
381,49.080101013183594,569.5999755859375,11.605517589153598,-19.477970172306016
382,48.88999938964844,568.8400268554688,11.63509989684946,-20.893122661838277
383,49.13999938964844,570.4000244140625,11.607652248653057,-19.59267487079154
384,49.01499938964844,566.97998046875,11.5674790886255,-17.602853600299284
385,49.09000015258789,565.3150024414062,11.515889197071115,-15.079733238676965
386,49.064998626708984,566.1199951171875,11.538163883877393,-16.17078790819511
387,48.95000076293945,562.9199829101562,11.499897326586943,-14.286556119716408
388,49.61000061035156,584.739990234375,11.786736203191335,-28.55498946676147
389,49.33000183105469,574.8900146484375,11.653962969985688,-21.908698705403083
390,49.31999969482422,576.6849975585938,11.692721028526542,-23.818123871827027
391,49.65999984741211,579.8099975585938,11.675594026180992,-23.052916450438545
392,49.88999938964844,587.8150024414062,11.782221079027927,-28.42631684921372
393,49.71500015258789,588.1900024414062,11.831238069719452,-30.803619864575637
394,49.540000915527344,581.3499755859375,11.734960937469921,-25.965896024468805
395,49.34000015258789,582.8400268554688,11.812728517490665,-29.744312303098866
396,49.31999969482422,578.1300048828125,11.722019636254846,-25.263131196045777
397,48.880001068115234,577.2000122070312,11.808510629995522,-29.367506622736244
398,48.970001220703125,573.760009765625,11.716561067248975,-24.89774210958211
399,49.095001220703125,571.7955932617188,11.646717161514099,-21.50310293085562
400,48.83000183105469,570.4500122070312,11.682367209010403,-23.189586963277918
401,48.650001525878906,567.1099853515625,11.656936640585586,-21.909084251304932
402,48.52000045776367,570.52001953125,11.758450415265015,-26.806562233946522
403,48.220001220703125,570.5349731445312,11.831915360872568,-30.254041537409933
404,48.189998626708984,567.9849853515625,11.786366497980364,-28.047336866311923
405,48.025001525878906,564.9249877929688,11.76314356780502,-26.87520006681251
406,47.69820022583008,561.4500122070312,11.770884636082943,-27.139413516799607
407,47.7599983215332,564.530029296875,11.820143407382606,-29.512350304760787
408,48.29999923706055,571.8800048828125,11.840165919588866,-30.683753460210994
