,ctva,alb,Ratio,Spread
125,48.869998931884766,241.02000427246094,4.931860232049437,-40.80076651424416
126,48.70000076293945,241.7949981689453,4.964989617678826,-42.28678828969204
127,48.849998474121094,243.22999572753906,4.979119822417052,-43.09441112364878
128,49.16999816894531,239.72000122070312,4.875330692448652,-38.24599805800456
129,49.29999923706055,238.8300018310547,4.8444220188043685,-36.81226114283784
130,49.15999984741211,238.1199951171875,4.843775342886269,-36.68781055404831
131,48.91999816894531,237.27000427246094,4.850163801172855,-36.84164160603184
132,48.90999984741211,235.4600067138672,4.814148588191535,-35.07346264699744
133,48.59000015258789,233.97999572753906,4.815394010964566,-34.9318702194776
134,48.11000061035156,230.74020385742188,4.796096464978526,-33.69970618757283
135,48.08000183105469,230.74000549316406,4.799084790053605,-33.824979577200864
136,47.90999984741211,229.50999450683594,4.790440309701506,-33.30601242504402
137,48.150001525878906,231.0399932861328,4.798338233944958,-33.8321893076308
138,48.334999084472656,233.64759826660156,4.833921644609268,-35.66603053219312
139,48.599998474121094,233.77999877929688,4.8102881917533775,-34.69005467167604
140,47.91999816894531,229.1300048828125,4.7815111360188,-32.8842042014612
141,48.130001068115234,226.72000122070312,4.710575445444956,-29.595850396527585
142,48.119998931884766,226.27999877929688,4.7024107190775855,-29.197682509888455
143,48.154998779296875,224.83999633789062,4.669089441126834,-27.611291037212812
144,48.150001525878906,227.08999633789062,4.716302993590516,-29.882192359388615
145,48.11000061035156,227.0500030517578,4.719393061136331,-30.00950538190877
146,48.14500045776367,226.47999572753906,4.704122828417542,-29.2931090264206
147,47.25,223.5,4.73015873015873,-30.056508190151124
148,47.39500045776367,222.00999450683594,4.684249232251436,-27.960029294525828
149,47.599998474121094,224.40499877929688,4.71439088178333,-29.497616656753866
150,47.52000045776367,223.58999633789062,4.705176645286862,-29.01721087744581
151,47.2400016784668,221.77000427246094,4.694538450314014,-28.36833106217141
152,47.40999984741211,221.70799255371094,4.67639724250733,-27.595291464457905
153,47.220001220703125,219.69000244140625,4.652477695089203,-26.37198238544322
154,47.5099983215332,220.2949981689453,4.636813427734849,-25.764047263267617
155,47.7599983215332,225.33999633789062,4.718174293492243,-29.76340493594346
156,47.93360137939453,227.1199951171875,4.738220967782754,-30.817298164936307
157,47.47700119018555,224.32000732421875,4.724814156345456,-29.927068965732378
158,47.2599983215332,222.5399932861328,4.708844714129757,-29.05468287672456
159,46.890098571777344,219.2899932861328,4.676680151364006,-27.351811508343236
160,46.540000915527344,217.19000244140625,4.666738250298233,-26.71612581171276
161,45.9900016784668,210.0800018310547,4.567949427351668,-21.906531102112428
162,46.630001068115234,218.25,4.680463113890758,-27.399692153441197
163,46.279998779296875,216.38999938964844,4.675669945921637,-27.00359781099151
164,45.959999084472656,214.7050018310547,4.6715623609224926,-26.657018811206047
165,45.709999084472656,213.89999389648438,4.67950116343679,-26.897651372905177
166,45.369998931884766,212.02000427246094,4.673132229753244,-26.439733462016523
167,45.43000030517578,212.6300048828125,4.680387485240405,-26.79877460938862
168,44.400001525878906,202.6300048828125,4.563738691871619,-21.106808348352263
169,44.75,200.08999633789062,4.471284834366271,-17.102909490736284
170,44.279998779296875,199.0800018310547,4.495935124644461,-18.058724222553383
171,44.68000030517578,202.18499755859375,4.52517896547938,-19.490688773978224
172,44.95000076293945,204.5,4.549499366607507,-20.676397564788534
173,45.459999084472656,208.5399932861328,4.587329465155266,-22.583291258823085
174,46.06999969482422,211.82000732421875,4.597786167296543,-23.311939933178298
175,45.130001068115234,209.3800048828125,4.6394859279261444,-24.803540013870407
176,45.560001373291016,208.30999755859375,4.572212275671987,-21.935029759651588
177,45.564998626708984,206.58999633789062,4.533962527473733,-20.19412721677266
178,45.814998626708984,207.25,4.523627768465729,-19.808490382612565
179,46.084999084472656,208.27000427246094,4.519258075511886,-19.699201004477562
180,46.099998474121094,207.0500030517578,4.491323425270575,-18.416463906831513
181,46.060001373291016,206.02000427246094,4.472861444418595,-17.553755480979863
182,46.38999938964844,210.4949951171875,4.537508038082833,-20.64850916733879
183,46.869998931884766,210.14999389648438,4.483678230970117,-18.295880108423223
184,46.84000015258789,211.44000244140625,4.514090558339255,-19.711360407230945
185,46.630001068115234,211.97000122070312,4.5457858967463,-21.119693374144322
186,46.81999969482422,211.85499572753906,4.524882467074404,-20.210006847690256
187,45.77000045776367,205.24000549316406,4.484160005254064,-17.986703506605398
