,tsm,txn,Ratio,Spread
32,125.2300033569336,175.85000610351562,1.4042162532113305,66.45663632675868
33,124.8499984741211,175.2899932861328,1.4040047691507735,66.27546179186515
34,124.52999877929688,175.72000122070312,1.4110656303155493,65.22130470220878
35,123.38999938964844,175.86000061035156,1.4252370652422988,62.857773017510624
36,122.37000274658203,175.10000610351562,1.430906285637118,61.62829674278777
37,120.94999694824219,171.99000549316406,1.4219926402045573,61.96862152661086
38,122.44000244140625,174.0,1.4211041859727815,62.86483500895068
39,123.22000122070312,174.10499572753906,1.412960509679709,64.28120191687827
40,124.62000274658203,176.60000610351562,1.4171080260898106,64.51684967473687
41,126.02999877929688,178.33999633789062,1.415059891020064,65.52701153965401
42,123.97000122070312,174.99000549316406,1.4115512121487384,64.85904312856965
43,122.44000244140625,175.05999755859375,1.4297614673959913,61.80483745035693
44,122.30999755859375,174.83999633789062,1.4294824611874584,61.771268311222485
45,123.04620361328125,175.4199981689453,1.4256433194823979,62.62721280897557
46,124.29000091552734,177.35000610351562,1.4269048579704338,63.12319167330415
47,123.55000305175781,175.24000549316406,1.4183731377145508,63.789850152686
48,122.43000030517578,174.18499755859375,1.422731333206,62.66032860401026
49,125.13500213623047,180.64500427246094,1.4436009205146176,61.47634131974428
50,124.9000015258789,181.92999267578125,1.456605207791658,59.73299175306033
51,125.04000091552734,183.1199951171875,1.4644913129910881,58.816053636948624
52,125.83999633789062,181.36199951171875,1.4412110997265688,62.1344146896877
53,125.6395034790039,181.18499755859375,1.4421021457544383,61.92036174338952
54,122.94000244140625,179.0,1.455994765294658,58.840068993828254
55,123.0199966430664,178.3800048828125,1.4500082080181578,59.61609023912001
56,122.36000061035156,177.80999755859375,1.453170943704222,58.898796441362975
57,121.68389892578125,175.77000427246094,1.444480377635405,59.62007504744389
58,120.0999984741211,174.9949951171875,1.4570774133264879,57.30573710447348
59,118.36000061035156,173.27000427246094,1.4639236513936538,55.63691784847518
60,118.0999984741211,174.18499755859375,1.4748941558772535,54.214798723556925
61,117.7249984741211,174.69000244140625,1.4838819681939304,52.97836835208625
62,116.37000274658203,174.77000427246094,1.5018475564794485,50.25549075531151
63,115.7300033569336,171.3300018310547,1.4804285566521587,52.447194886545645
64,116.95999908447266,174.10000610351562,1.4885431554917714,52.076257883585356
65,116.45999908447266,174.22999572753906,1.4960501210476889,50.971034274684314
66,116.38999938964844,175.35000610351562,1.5065727899566517,49.714491736060495
67,114.98999786376953,172.75999450683594,1.5023914924453468,49.57384519890502
68,116.54000091552734,174.6300048828125,1.498455496060885,50.72706612840483
69,117.62000274658203,177.2899932861328,1.507311589408076,50.17358670383359
70,120.33000183105469,177.8249969482422,1.4778109718465011,54.924349454053925
71,120.61000061035156,177.1300048828125,1.4686178922679651,56.16547017007272
72,121.11830139160156,176.66000366210938,1.458573986196599,57.62689578360548
73,121.26000213623047,177.1300048828125,1.460745520058745,57.43327732659151
74,121.97000122070312,177.36500549316406,1.4541690884484324,58.58310718905935
75,121.6449966430664,177.26499938964844,1.4572321450242918,58.04920227387075
76,122.6500015258789,179.5,1.4635140462034635,57.774431496892475
77,121.33000183105469,178.3300018310547,1.4697931190948907,56.36981254099658
78,122.06990051269531,179.36000061035156,1.4693220839620333,56.78296244110382
79,122.12000274658203,179.3000030517578,1.4682279644542193,56.94068280210678
80,122.25,179.22000122070312,1.4660122799239519,57.27424011210937
81,121.84010314941406,179.1300048828125,1.4702056240312198,56.5647457720286
82,122.4000015258789,180.360107421875,1.4735302710248877,56.4267070825787
83,123.01000213623047,181.27999877929688,1.4737012895791504,56.696602377178635
84,123.61000061035156,183.91000366210938,1.487824631939271,55.236875300041305
85,123.44999694824219,185.60000610351562,1.5034427759551143,53.23479084064718
86,122.77999877929688,185.39500427246094,1.5099772447930842,52.13298270337944
87,123.48999786376953,186.33999633789062,1.5089480894108958,52.572821110769155
88,123.0999984741211,186.07000732421875,1.51153541535856,52.082128806707686
89,123.88999938964844,187.22000122070312,1.5111792892328175,52.47300639203664
90,124.1500015258789,187.89999389648438,1.5134916760940744,52.30013955504086
91,123.51000213623047,185.49000549316406,1.5018217333408366,53.461829648189024
92,122.31999969482422,181.52999877929688,1.484058201702056,55.1007747161629
93,120.79000091552734,175.99000549316406,1.4569915072377555,57.65655438951268
94,120.94000244140625,177.07000732421875,1.464114467915665,56.86912573009917
95,120.62000274658203,177.52000427246094,1.4717294000185326,55.794979626770925
96,120.51000213623047,177.3350067138672,1.4715376613585893,55.76542451822044
97,119.83999633789062,175.58999633789062,1.4652036190222508,56.20361004498491
98,120.84349822998047,169.97000122070312,1.406529964046793,63.78090346028233
99,119.9800033569336,168.80999755859375,1.4069844377016205,63.256688030465995
100,120.45999908447266,169.22999572753906,1.404864660582194,63.77290615370495
101,121.06999969482422,171.2949981689453,1.4148426414530522,62.89769036432051
102,121.0,171.32000732421875,1.4158678291257747,62.73614904639979
103,121.5199966430664,171.8699951171875,1.4143350877634666,63.200398050112284
104,121.0,171.41000366210938,1.4166116005133007,62.64615270850916
105,122.4749984741211,169.77999877929688,1.386242097526307,67.15309487053258
106,122.87000274658203,169.5050048828125,1.3795474981181097,68.19853194836847
107,122.21009826660156,169.9199981689453,1.3903924518435826,66.49641611093583
108,122.59500122070312,170.41000366210938,1.3900240790024279,66.75715150121098
109,123.0999984741211,170.5800018310547,1.3857027127982877,67.57213429987175
110,122.91500091552734,170.7299041748047,1.3890078745729162,67.06140014360173
111,122.37000274658203,169.9499969482422,1.3888207332984566,66.7783058980612
112,121.88999938964844,169.91000366210938,1.3939618058324403,65.88206801112008
113,122.5999984741211,171.61000061035156,1.399755324194198,65.5669015356973
114,122.94999694824219,171.92999267578125,1.3983732976273109,65.92957028350398
115,122.93360137939453,171.8699951171875,1.3980717492101018,65.95758881021447
116,122.55999755859375,171.27999877929688,1.3975196001241021,65.81888286225504
117,123.30000305175781,172.22999572753906,1.3968369137447778,66.3122429258722
118,123.70999908447266,172.58999633789062,1.395117594496475,66.75192644505765
119,124.0250015258789,174.0050048828125,1.4029832916108034,65.95132007249333
120,124.23999786376953,175.30999755859375,1.4110592447918666,65.06567086738241
121,123.76000213623047,174.92999267578125,1.4134614548828526,64.50945945801064
122,124.40070343017578,176.02000427246094,1.4149438019155436,64.66911521335197
123,125.04019927978516,176.2899932861328,1.4098665413326243,65.64644237113453
124,125.19999694824219,176.52999877929688,1.4099840501775296,65.71811711193746
125,125.52999877929688,176.75999450683594,1.4081095851646594,66.13177938583112
126,128.1300048828125,175.47999572753906,1.369546468745028,72.48300679120314
127,127.63999938964844,174.875,1.3700642497353561,72.1322624993216
128,127.88999938964844,176.0399932861328,1.3764953798285942,71.45488620562759
129,126.26000213623047,173.33999633789062,1.372881303699507,70.97562572028914
130,125.5999984741211,172.24000549316406,1.3713376400132105,70.78830056215025
131,125.30999755859375,171.1313934326172,1.3656643266040907,71.33127512576138
132,124.70999908447266,170.60000610351562,1.367973757965945,70.6923846491878
133,125.12000274658203,170.58999633789062,1.3634110661218852,71.50209342523945
134,124.18000030517578,168.64999389648438,1.3581091438397677,71.60865121319117
135,123.92900085449219,168.10000610351562,1.356421862069925,71.6690726171754
136,123.2699966430664,167.0800018310547,1.3553987700254593,71.40371028331663
137,121.79000091552734,165.0500030517578,1.3552015913542466,70.54702480067408
138,121.0999984741211,164.5399932861328,1.3587117701020845,69.71120690528332
139,120.97000122070312,164.3699951171875,1.3587665822810358,69.62764959528073
140,119.5999984741211,164.91940307617188,1.3789247924769577,66.40609516061153
141,119.7300033569336,164.3699951171875,1.372838808223994,67.20907347943344
142,120.16000366210938,165.3000030517578,1.3756657624327506,67.11776736709345
143,119.70549774169922,163.7899932861328,1.368274610407278,67.74127789289435
144,118.7300033569336,161.83999633789062,1.3630926620237436,67.78860428897516
145,119.30000305175781,162.5,1.3621122870340585,68.24036677439065
146,119.77999877929688,162.47999572753906,1.3564868707915079,69.19658733903586
147,123.16000366210938,165.58999633789062,1.3445111352236423,72.6791779902261
148,123.4800033569336,165.9499969482422,1.3439422775892227,72.94332653496059
149,123.06109619140625,165.531005859375,1.345112395244002,72.5452526151658
150,123.50499725341797,165.8300018310547,1.3426987208524908,73.11207144668026
151,123.86370086669922,165.49000549316406,1.336065403626706,74.1517076929114
152,124.26000213623047,166.75999450683594,1.3420247194588915,73.65469161183353
153,124.51000213623047,166.1999969482422,1.3348324961588012,74.70230616286605
154,122.17050170898438,166.58999633789062,1.363586086719325,69.74918612464563
155,122.4000015258789,166.4600067138672,1.3599673581594909,70.32680779058651
156,122.44000244140625,165.8032989501953,1.3541595527943622,71.06153605875537
157,122.5999984741211,165.98500061035156,1.3538744100831972,71.1919015356973
158,123.8499984741211,167.57000732421875,1.3530077463766228,72.04497978402406
159,123.91000366210938,168.86900329589844,1.3628359156246006,70.86302200953466
160,123.5999984741211,168.24000549316406,1.361165109790754,70.88736462263995
161,120.05000305175781,165.32000732421875,1.3770929039705515,66.88321042748828
162,121.20850372314453,166.83999633789062,1.3764710495805985,67.62283986629603
163,120.7938003540039,166.6199951171875,1.3793753870553225,67.03397544854082
164,120.92500305175781,166.0399932861328,1.373082398973065,67.86988393910997
165,120.77999877929688,165.5500030517578,1.3706739917614161,68.07704798457226
166,120.21549987792969,165.22000122070312,1.3743652140403884,67.30601278954828
167,119.72000122070312,164.64999389648438,1.375292283809395,66.90956585378993
168,119.54000091552734,164.5399932861328,1.3764429649151886,66.66848163434997
169,119.19000244140625,164.89999389648438,1.3835052480810974,65.62582021076204
170,118.9800033569336,164.66000366210938,1.3839300640136833,65.45621395719522
171,118.7699966430664,164.5850067138672,1.3857456543379922,65.12159953660591
172,120.12999725341797,166.80999755859375,1.388579050798635,65.54924632121754
173,119.5,166.75,1.395397489539749,64.38045441598581
174,119.3499984741211,166.74000549316406,1.3970675125674061,64.09787575118054
175,119.30000305175781,170.58999633789062,1.429924492658067,60.150370436500026
176,117.38999938964844,168.66000366210938,1.4367493358806676,58.3549621472219
177,117.0,167.83729553222656,1.4345067994207399,58.416988959371366
178,116.12999725341797,166.22000122070312,1.4313270055279441,58.337370780087554
179,116.69249725341797,165.94000244140625,1.4220280339106874,59.714507792371705
180,117.86000061035156,168.0800018310547,1.4260987693927802,59.85168630500385
181,116.86000061035156,166.6999969482422,1.4264932062089666,59.2812232180612
182,118.08000183105469,167.2899932861328,1.4167512761854992,61.07080018421419
183,117.44999694824219,167.22000122070312,1.4237548366594983,59.911987904928765
184,118.7699966430664,169.86000061035156,1.4301591766548871,59.84660564012154
185,117.11470031738281,167.52000427246094,1.4303926306303043,58.95799951431292
186,116.51000213623047,167.043701171875,1.4337284190979371,58.25485818119202
187,116.25,166.22000122070312,1.4298494728662634,58.571432293578454
188,115.9000015258789,165.64999389648438,1.4292492814117606,58.45877880456081
189,108.80999755859375,162.52999877929688,1.4937046450329632,47.74994827812165
190,108.93000030517578,162.8300018310547,1.4948131953995585,47.68400673985474
191,108.40789794921875,163.5399932861328,1.5085616120214733,45.95567136254871
192,108.58999633789062,163.9499969482422,1.5098075557355428,45.900844774887844
193,110.00499725341797,166.1199951171875,1.510113169990793,46.490760568852835
194,111.08999633789062,167.82000732421875,1.510667142465092,46.90700432329919
195,111.91000366210938,169.6199951171875,1.5156821514305574,46.70641455118374
196,110.5,169.5050048828125,1.5339819446408371,44.07123780537694
197,110.87999725341797,170.15499877929688,1.5345869678406012,44.16241638027924
198,111.01000213623047,170.17999267578125,1.5330149482110442,44.390992843632404
199,110.44000244140625,169.91000366210938,1.538482433050061,43.549215709779446
200,110.44499969482422,170.05999755859375,1.5397709088550369,43.40896879602357
201,110.69000244140625,170.0449981689453,1.5362272510469825,43.90183819538228
202,111.25,170.8699951171875,1.5359100684691012,44.16909854831829
203,106.16000366210938,168.14999389648438,1.5839298049732498,36.961224945794726
204,107.8499984741211,170.17999267578125,1.577932267811913,38.2275069163791
205,106.80999755859375,168.5850067138672,1.5783635480506863,37.79400440404103
206,106.27999877929688,168.94500732421875,1.589621841030063,36.400258150661585
207,105.47000122070312,167.3000030517578,1.5862330626285972,36.46538812950553
208,105.93000030517578,168.50999450683594,1.5907674315243296,36.15261015480803
209,106.97000122070312,170.0399932861328,1.5896044811227228,36.651099849763256
210,110.69000244140625,168.8800048828125,1.5257024226032438,45.066831481515095
211,109.55999755859375,168.13999938964844,1.5346842199382629,43.602798645086466
212,108.43000030517578,166.6300048828125,1.5367518621583791,42.90876970321935
213,107.19000244140625,164.42999267578125,1.534004934514899,42.69020579440331
214,107.7249984741211,165.77000427246094,1.538825775080276,42.39368682348001
215,107.69999694824219,166.19000244140625,1.5430827033474555,41.92492397911289
216,108.03990173339844,167.3699951171875,1.5491498273498365,41.40790469954541
217,108.66000366210938,170.0800018310547,1.5652493659022668,39.907386935612294
218,109.20999908447266,169.92999267578125,1.5559929869090319,41.13014454571726
219,109.38999938964844,170.32000732421875,1.556997973073726,41.091214727071275
220,109.4800033569336,170.9600067138672,1.5615637693807207,40.62676519276343
221,109.86000061035156,170.7050018310547,1.553841260537641,41.622942546962605
222,109.625,170.3800048828125,1.5542075701966933,41.48957833184116
223,109.5999984741211,170.08999633789062,1.5519160465869213,41.730822201341226
224,108.52999877929688,170.52999877929688,1.5712706228448525,39.20381962753254
225,108.24600219726562,170.72999572753906,1.5772406579635496,38.44989644251848
226,108.31999969482422,170.4600067138672,1.573670672028373,38.86421520502043
227,109.26000213623047,172.4600067138672,1.5784367869482192,38.697659858474964
228,109.18000030517578,172.5399932861328,1.5803260011344165,38.46163227721539
229,108.87000274658203,171.60000610351562,1.5761918046695649,38.79697915109318
230,108.79000091552734,171.00999450683594,1.5719275031500444,39.230949738778946
231,106.82499694824219,169.11000061035156,1.5830564515933205,37.2982663366318
232,105.4000015258789,168.80999755859375,1.6016128568759627,34.81886146002233
233,105.67500305175781,170.92999267578125,1.6175063897756659,33.235248010695415
234,105.04000091552734,171.02999877929688,1.6282368363347441,31.89669057973617
235,104.52999877929688,169.44000244140625,1.620970098728877,32.491944086402555
236,104.01000213623047,169.42990112304688,1.6289769987806613,31.48780860808071
237,105.05999755859375,169.97000122070312,1.6178374754473792,32.995690950133564
238,101.0199966430664,169.4199981689453,1.6770936824276128,25.665801618373788
239,101.83000183105469,168.8699951171875,1.6583520777831107,27.79569384463826
240,101.2300033569336,166.85499572753906,1.6482761058419997,28.64041542861153
241,100.66999816894531,166.58999633789062,1.6548127482660502,27.813142636192108
242,99.9198989868164,166.72000122070312,1.6685365268703929,26.220093324497636
243,99.6500015258789,166.05499267578125,1.666382239167925,26.35867551674269
244,99.29000091552734,164.88999938964844,1.660690883968582,26.821499143292467
245,99.5199966430664,163.1699981689453,1.6395699725971948,28.99009966374106
246,99.5999984741211,164.47000122070312,1.6513052584377006,27.84613762097717
247,101.11000061035156,169.05999755859375,1.672040317852451,26.20135208406594
248,101.75499725341797,170.58999633789062,1.6764778236202103,25.929398597669685
249,100.9800033569336,169.3300018310547,1.6768666686663165,25.67779233265713
250,100.4800033569336,168.77000427246094,1.6796377252590429,25.262555906373276
251,100.01000213623047,167.33999633789062,1.6732326043743642,25.77584151421632
252,104.55999755859375,171.2617950439453,1.6379284529723994,30.728663142013797
253,104.12000274658203,172.1999969482422,1.6538608567592938,28.93226545002963
254,104.65499877929688,172.75,1.6506617172133955,29.425755024028202
255,105.44999694824219,173.1999969482422,1.6424846084467275,30.526376540327842
256,105.12999725341797,173.0800018310547,1.6463426838473312,30.022222502429283
257,105.51000213623047,173.3000030517578,1.6424983370581254,30.5434086340025
258,104.94999694824219,172.52000427246094,1.643830483935526,30.231135231231516
259,104.36000061035156,171.35000610351562,1.6419126590779194,30.250364440848326
260,103.19499969482422,169.75,1.644944042850885,29.57807357389242
261,103.11000061035156,171.3699951171875,1.6620113868953181,27.792290464982496
262,102.77999877929688,170.58999633789062,1.6597586920019776,27.928631242846674
263,103.87999725341797,172.35000610351562,1.6591260171394044,28.31413326777439
264,103.94999694824219,172.72999572753906,1.6616642693461854,28.07067580639824
265,103.93000030517578,172.72999572753906,1.6619839817217532,28.03167299459457
266,103.66999816894531,173.7100067138672,1.6756053803606856,26.544536169481002
267,103.36000061035156,172.9499969482422,1.6732778243706894,26.69990562636661
268,102.97000122070312,172.3699951171875,1.673982646146952,26.519226139687955
269,103.25,172.4499969482422,1.6702178881185683,26.98535295922238
270,103.18460083007812,172.22000122070312,1.6690475113075331,27.087789700580228
271,101.83999633789062,171.39999389648438,1.6830322079726276,25.28518903079836
272,101.41999816894531,170.3800048828125,1.6799448625407554,25.48598506858661
273,101.03500366210938,168.99000549316406,1.6725887006281122,26.12506500411987
274,101.12000274658203,168.8699951171875,1.669995950656711,26.41086337181886
275,100.92500305175781,167.57000732421875,1.6603418603642062,27.330510505920923
276,99.69999694824219,166.77000427246094,1.6727182485174716,25.74117839001695
277,99.16999816894531,166.2100067138672,1.6760109890363513,25.267430305582817
278,99.61000061035156,166.91000366210938,1.6756350029051594,25.425644025917588
279,99.30000305175781,166.69000244140625,1.6786505268738308,25.041004937881322
280,99.93000030517578,170.85000610351562,1.7096968436081013,22.109790739597397
281,101.12000274658203,171.47000122070312,1.6957080356339191,23.810857268303234
282,101.10910034179688,172.1699981689453,1.702814065073557,23.08959552873429
283,100.69999694824219,170.52999877929688,1.6934459180465113,23.931651852936167
284,100.69999694824219,169.9600067138672,1.6877856193106269,24.501643918365854
285,101.77999877929688,171.77999877929688,1.6877579174646122,24.788160831685243
286,102.12999725341797,172.35000610351562,1.6875551820084633,24.90081432070289
287,104.81999969482422,175.3699951171875,1.673058534895673,27.12758890755705
288,104.68000030517578,174.9199981689453,1.6709973028180876,27.304521530504697
289,105.15499877929688,175.02999877929688,1.6644952766026482,28.120990229608903
290,104.9800033569336,173.32000732421875,1.6509811562391374,29.489658718513677
291,103.93499755859375,172.19000244140625,1.6567085821533163,28.581413263455882
292,105.37999725341797,175.73500061035156,1.6676314783700723,27.854840715571182
293,105.70999908447266,176.3699951171875,1.6684324722796617,27.86350421016797
294,105.63999938964844,177.01499938964844,1.6756436994734967,27.081967775059777
295,105.27999877929688,177.69000244140625,1.6877849971665146,25.70479506371893
296,105.47000122070312,177.9199981689453,1.6869251551124538,25.845393012318024
297,105.76000213623047,177.8300018310547,1.6814485461336335,26.5010268471444
298,105.58499908447266,177.2100067138672,1.6783634820330051,26.779684117268882
299,106.04000091552734,177.58999633789062,1.6747453301076527,27.287160990897572
300,106.51000213623047,178.47999572753906,1.6757111271038765,27.313883927976402
301,106.53500366210938,178.7899932861328,1.6782276917471202,27.05265104480446
302,106.37999725341797,178.75999450683594,1.6803910426975728,26.78031478884196
303,106.4800033569336,177.88999938964844,1.6706423157533163,27.84536860771672
304,106.81999969482422,178.89999389648438,1.6747799513910002,27.49852606777048
305,106.6500015258789,179.42999267578125,1.6824190352425086,26.636951305028756
306,106.6449966430664,179.89999389648438,1.6869051484768431,26.157188220707464
307,106.72219848632812,180.1699981689453,1.6882148299449282,26.037763670734588
308,105.45999908447266,178.0,1.6878437468733842,25.745882334916697
309,106.77999877929688,180.30999755859375,1.6886120960843587,26.010501901164158
310,106.98999786376953,180.31500244140625,1.6853444811822644,26.415093506293484
311,106.01000213623047,178.77000427246094,1.6863503506275628,26.04864139817695
312,106.62999725341797,179.5500030517578,1.6838601488944747,26.477923236358887
313,106.53500366210938,179.22000122070312,1.682263998311056,26.622643110234147
314,107.01000213623047,180.58999633789062,1.6875992218744953,26.179117302502416
315,107.53009796142578,181.42999267578125,1.6872484645263277,26.35355121285863
316,107.81999969482422,182.07000732421875,1.6886478189533776,26.278980609791287
317,107.22000122070312,182.00999450683594,1.6975377022444167,25.16871562149893
318,107.06999969482422,181.42999267578125,1.69449886236015,25.456144280912408
319,107.11000061035156,181.1199951171875,1.6909718428260685,25.844162344003134
320,106.94999694824219,182.2100067138672,1.703693426022692,24.44206872933557
321,107.05000305175781,182.36000061035156,1.7035029931029706,24.487133534538454
322,106.87000274658203,181.3249969482422,1.6966874921694657,25.171052366856312
323,107.68000030517578,181.5449981689453,1.6859676602380091,26.530925439770154
324,107.4800033569336,182.3000030517578,1.696129487885781,25.385832915362496
325,105.99500274658203,179.74000549316406,1.695740372995651,25.049384348398657
326,105.90769958496094,180.1199951171875,1.7007261589389184,24.499112703974927
327,105.81500244140625,179.74000549316406,1.6986249713758015,24.69829951860717
328,105.3499984741211,179.0500030517578,1.699572905981018,24.481326616014623
329,106.5999984741211,180.9199981689453,1.6971857482049273,25.049416461021078
330,107.33000183105469,182.16000366210938,1.6971955702455181,25.233259133369724
331,107.38999938964844,182.89999389648438,1.7031380476394202,24.610292215295342
332,107.58999633789062,183.4499969482422,1.7050841452964665,24.450376805132688
333,107.79000091552734,183.60000610351562,1.703312037703747,24.690470172344103
334,107.86499786376953,183.8300018310547,1.7042600053005779,24.606753590180798
335,107.93000030517578,184.32000732421875,1.707773619967086,24.24353327693552
336,107.06999969482422,185.39999389648438,1.731577420611935,21.486143060209283
337,105.93000030517578,183.2899932861328,1.7302935217416138,21.372611375511152
338,106.66000366210938,183.91000366210938,1.7242639916338462,22.1764491650473
339,106.44999694824219,183.7050018310547,1.7257398506115056,21.971839627270494
340,106.8499984741211,184.4600067138672,1.7263454314278077,21.997024908537977
341,106.47000122070312,183.4199981689453,1.7227387627124329,22.295860982073176
342,106.69000244140625,184.92999267578125,1.7333394736525956,21.214971809525732
343,105.83000183105469,183.27999877929688,1.7318340320156294,21.187562061549496
344,105.87000274658203,183.33999633789062,1.731746402016691,21.205585007452722
345,104.75,182.0500030517578,1.737947523167139,20.311048810339482
346,105.52999877929688,183.05499267578125,1.7346251757153759,20.827421821782703
347,105.62999725341797,183.64999389648438,1.7386159109318906,20.427464421877172
348,106.54000091552734,184.72000122070312,1.733808894625058,21.13239009296265
349,106.30999755859375,185.7100067138672,1.7468724577056958,19.693770419163453
350,107.7699966430664,187.82000732421875,1.7427856840923686,20.431451258947643
351,107.7300033569336,188.67999267578125,1.7514154534149808,19.49346028377786
352,107.91999816894531,188.69000244140625,1.748424811368307,19.85402931340135
353,108.03500366210938,188.07000732421875,1.740824741510882,20.69833896135125
354,108.87999725341797,189.44500732421875,1.739943167736181,20.971471895847056
355,109.62000274658203,191.16000366210938,1.743842354246518,20.69983256981578
356,109.25,191.1300048828125,1.7494737289044622,20.00815284318298
357,109.05000305175781,189.8699951171875,1.7411278294698491,20.87807496721282
358,108.1500015258789,188.82000732421875,1.7459085035614774,20.172638611223984
359,108.1050033569336,188.67059326171875,1.745253109504833,20.234285186498536
360,107.875,188.91929626464844,1.751279687273682,19.536968002933715
361,107.38999938964844,188.1699981689453,1.7522115582308444,19.340287942834404
362,106.69999694824219,187.02999877929688,1.752858520417962,19.13445967146711
363,106.73999786376953,187.5,1.756604869332142,18.742478955260932
364,105.30999755859375,185.82000732421875,1.7645049058217839,17.633301839056738
365,105.38999938964844,186.08999633789062,1.7657272740829777,17.519353834378787
366,104.7699966430664,186.18499755859375,1.777083168122019,16.215057115307186
367,104.5250015258789,186.09750366210938,1.7804113938810542,15.824695882970927
368,104.61129760742188,185.8699951171875,1.7767678957076674,16.220522170857745
369,104.51499938964844,185.3000030517578,1.7729512905695968,16.60268764697585
370,104.22000122070312,183.27000427246094,1.7584916726718927,18.057301946608472
371,103.93000030517578,182.0500030517578,1.7516597952197985,18.71166567037582
372,102.92009735107422,180.94000244140625,1.758062876915047,17.851882916191183
373,102.55000305175781,180.3800048828125,1.7589468504625325,17.690023398179303
374,102.54000091552734,180.1699981689453,1.757070378001749,17.88052126569985
375,102.73500061035156,181.26499938964844,1.7643938123594483,17.165860703863384
376,102.57990264892578,180.8300018310547,1.7628209538269468,17.29834465652183
377,102.77999877929688,182.08999633789062,1.7716481659909231,16.428631242846674
378,105.16999816894531,182.27000427246094,1.7330988632296258,20.91024056551998
379,105.30000305175781,182.2100067138672,1.7303893773327435,21.2238084839513
380,105.0,181.97000122070312,1.733047630673363,20.878667633832944
381,104.5,180.82000732421875,1.7303349983178828,21.053427545439742
382,104.55999755859375,181.2100067138672,1.7330720251052034,20.780451472091922
383,104.98999786376953,181.8350067138672,1.73192694936339,20.994153294322242
384,104.79000091552734,182.74000549316406,1.7438687269453628,19.69906687343018
385,102.88999938964844,177.36000061035156,1.7237826966903005,21.37317963752997
386,102.47000122070312,176.75,1.7248950706979136,21.16398727199788
387,102.17500305175781,177.0500030517578,1.7328113311831397,20.288599740575815
388,102.56999969482422,178.50999450683594,1.7403723802082036,19.599036585959535
389,102.61000061035156,177.91000366210938,1.7338466290210834,20.277047935183045
390,102.3499984741211,177.5500030517578,1.7347338123962046,20.129922706749166
391,102.5,177.2100067138672,1.7288781142816312,20.762492216281
392,100.05000305175781,177.77000427246094,1.7768115827092685,15.423854084142986
393,100.41999816894531,177.7675018310547,1.7702400425459173,16.14802015058927
394,100.22000122070312,177.02000427246094,1.7663141300769882,16.505430067587834
395,100.87000274658203,178.3800048828125,1.7684147915704989,16.413236613755057
396,100.86000061035156,177.1300048828125,1.756196746092753,17.643727767408418
397,101.06999969482422,177.33999633789062,1.754625476138912,17.84333280027212
398,101.19000244140625,177.1999969482422,1.7511611095261044,18.217393703411428
399,100.66000366210938,177.52999877929688,1.7636597687321867,16.853646229328856
400,100.01000213623047,176.22999572753906,1.762123707261641,16.885842124567883
401,99.94499969482422,175.4774932861328,1.755740595546974,17.511559386055378
402,100.40499877929688,177.16000366210938,1.7644540193813447,16.726262490459415
403,100.44000244140625,177.2449951171875,1.7646852928004162,16.709544557149766
404,100.84500122070312,178.52999877929688,1.7703405882119747,16.214478041848874
