,wfc,gs,Ratio,Spread
0,54.86000061035156,398.1099853515625,7.256835233728432,-5.42095419332445
1,54.685001373291016,397.739990234375,7.273292132139129,-6.3268647589439855
2,55.04499816894531,399.875,7.264511096406887,-5.837166182505074
3,55.08000183105469,399.32000732421875,7.249818337861382,-5.026964557504458
4,54.744998931884766,398.5299987792969,7.279751695221674,-6.679435819850811
5,54.56999969482422,397.06500244140625,7.276250772621252,-6.490345164767222
6,54.790000915527344,397.510009765625,7.255156107379653,-5.33134088050973
7,55.025001525878906,396.5,7.205815338569711,-2.607960135404811
8,54.915000915527344,398.3999938964844,7.254848169980379,-5.309959836127279
9,54.72999954223633,396.0899963378906,7.237164254536845,-4.348792749448352
10,54.597999572753906,396.5,7.262170832314996,-5.721197814111848
11,55.03499984741211,398.29998779296875,7.237212481098933,-4.335050951923664
12,54.7400016784668,397.1600036621094,7.2553889565980985,-5.345875284559314
13,55.349998474121094,399.1199951171875,7.21084021897121,-2.8584280470898182
14,55.595001220703125,398.56500244140625,7.169079839735374,-0.5171396027208051
15,55.709999084472656,399.05999755859375,7.1631664713097924,-0.1736943337742094
16,55.61000061035156,397.86138916015625,7.154493522629022,0.2958330495329857
17,55.70500183105469,399.5299987792969,7.172246398824549,-0.6801301363732808
18,55.775001525878906,401.8599853515625,7.205019710579559,-2.4997544355161256
19,55.96500015258789,402.81500244140625,7.1976235386962575,-2.069506471549106
20,56.04999923706055,403.1000061035156,7.191793248713977,-1.7347884895319101
21,56.5,395.5199890136719,7.0003537878526,9.126148793714107
22,56.119998931884766,394.0799865722656,7.022095404003434,7.79559331484087
23,56.13999938964844,393.0,7.000356328334137,9.02140165266418
24,56.0900993347168,392.2221984863281,6.992717130803214,9.435385787877193
25,56.0,390.3500061035156,6.970535823277065,10.650671002902937
26,56.4900016784668,389.92999267578125,6.902637300228956,14.643248155154891
27,56.40999984741211,390.3999938964844,6.920758641242835,13.589959872221142
28,56.369998931884766,394.4800109863281,6.998048934913089,9.21829925126208
29,56.55500030517578,395.25,6.988771954154293,9.797140709505028
30,56.439998626708984,392.8500061035156,6.960489292386482,11.358666407197417
31,56.595001220703125,394.8800048828125,6.977294749811945,10.45877935780784
32,56.380001068115234,393.19500732421875,6.974015606157617,10.576227702479299
33,56.09120178222656,391.3900146484375,6.9777434287823725,10.275607483911314
34,56.060001373291016,391.2300109863281,6.978772768505926,10.208131416763377
35,58.099998474121094,382.7300109863281,6.587435818209251,33.58158993909048
36,58.11000061035156,380.9800109863281,6.556186662962474,35.40451472819832
37,57.79999923706055,380.05999755859375,6.575432570506067,34.06433250877599
38,57.29999923706055,375.5,6.5532287085465395,34.97886936640232
39,57.75429916381836,377.3999938964844,6.534578366642464,36.39114052881389
40,57.78499984741211,380.0249938964844,6.576533614259475,33.98997679988163
41,58.060001373291016,380.95001220703125,6.561315935178006,35.06997299992999
42,57.435001373291016,351.739990234375,6.124140016090338,59.723169096376935
43,56.803199768066406,349.8999938964844,6.15986415070214,56.95674958895866
44,56.880001068115234,351.0899963378906,6.172468174138245,56.326699389774845
45,56.78499984741211,349.5899963378906,6.156379277578226,57.134052956540486
46,56.9900016784668,354.1000061035156,6.213370690903303,54.11869542838794
47,56.75,354.9800109863281,6.255154378613711,51.48885717154157
48,56.70000076293945,354.20001220703125,6.246913711481734,51.90431544327329
49,56.5,351.09478759765625,6.214067037126659,53.55135020972973
50,56.4900016784668,349.5299987792969,6.187466602829521,55.04324205163927
51,56.4010009765625,351.42999267578125,6.230917653780974,52.49435103285363
52,56.20500183105469,350.04998779296875,6.2280931658925285,52.445341550922265
53,56.09000015258789,347.30999755859375,6.192012776141337,54.34686358650528
54,55.89059829711914,347.739990234375,6.221797597974526,52.46304765510139
55,55.56999969482422,347.4100036621094,6.251754644052429,50.45557501646455
56,55.91999816894531,354.70001220703125,6.3429904116844344,45.71737783715669
57,56.0,355.17999267578125,6.342499869210379,45.820684430637314
58,55.935001373291016,355.7250061035156,6.359613790469566,44.801771124333996
59,55.869998931884766,354.82000732421875,6.350814643057466,45.23284221240404
60,55.875,353.8550109863281,6.332975588122204,46.234300944848556
61,55.3650016784668,350.7300109863281,6.334868605679789,45.64094326743124
62,54.97999954223633,348.0,6.329574443387582,45.56393393892604
63,54.209999084472656,343.7099914550781,6.34034305958007,44.2399296668391
64,54.83000183105469,347.7550048828125,6.342421908982147,44.71530753341803
65,54.292701721191406,345.7950134277344,6.3690883390458435,42.75788611823204
66,54.11000061035156,344.79998779296875,6.372204470591089,42.420852313818116
67,53.93000030517578,345.3800048828125,6.4042277568773835,40.528467146613494
68,53.29499816894531,341.4549865722656,6.406886167625942,39.82373479184328
69,53.65999984741211,343.6400146484375,6.4040256359600125,40.2999052649471
70,51.97999954223633,331.67498779296875,6.380819367331205,40.016181940152606
71,52.36000061035156,332.4649963378906,6.3495987865241235,41.99673131551022
72,51.51499938964844,329.7200012207031,6.400465983252209,38.58088894801223
73,51.90999984741211,332.7799987792969,6.410710841022803,38.4008086807017
74,52.34000015258789,334.3999938964844,6.388994897241137,39.91591199135884
75,52.92499923706055,338.8500061035156,6.4024565137119,39.73108212942158
76,53.33000183105469,343.3900146484375,6.43896498890569,38.14391566489071
77,52.63999938964844,336.6650085449219,6.395611938611201,39.8381682009702
78,53.33000183105469,339.2799987792969,6.361897377279484,42.25393153403134
79,53.349998474121094,337.7449951171875,6.330740483170213,43.93472914904045
80,53.21500015258789,338.56500244140625,6.36220993085803,42.13045967312998
81,53.494998931884766,340.7900085449219,6.37050220299752,41.946902662105586
