,ups,de,Ratio,Spread
62,217.32000732421875,371.3399963378906,1.7087243871839657,55.404406160376354
63,217.07000732421875,386.5199890136719,1.7806236512276903,39.73122701541813
64,216.86000061035156,379.1086120605469,1.7481721432885147,46.728314089680666
65,217.66000366210938,380.1000061035156,1.7463015699180753,47.315122768420835
66,217.24000549316406,379.34320068359375,1.7461940300656575,47.24337853233099
67,215.89999389648438,376.3977966308594,1.743389565871537,47.545280232974775
68,215.0500030517578,372.739990234375,1.7332712622406459,49.52627069528545
69,214.61000061035156,372.0799865722656,1.7337495247848138,49.318261355369245
70,215.35960388183594,372.8523864746094,1.7313014128647217,50.024638216012974
71,213.4499969482422,372.0400085449219,1.7429843704103445,47.06984694132068
72,214.16000366210938,376.1300048828125,1.7563036909368523,44.380513420646466
73,214.83999633789062,374.67010498046875,1.7439495036632031,47.181866070329235
74,216.1300048828125,376.94000244140625,1.7440429090157392,47.45682764730422
75,216.47999572753906,376.4800109863281,1.739098385146702,48.60726209820221
76,216.57000732421875,376.2099914550781,1.7371287746777808,49.054851635657926
77,217.9149932861328,379.6600036621094,1.7422390168610271,48.25815493922259
78,217.58999633789062,380.92999267578125,1.7506778762211275,46.3470295359633
79,218.91000366210938,381.7099914550781,1.7436845510461587,48.17106976274316
80,218.50399780273438,381.1600036621094,1.7444074593372931,47.92011117071068
81,218.91000366210938,381.29998779296875,1.7418116185385049,48.58107342485253
82,218.0261993408203,379.760009765625,1.7418090620016775,48.37753012155672
83,218.14999389648438,378.4700012207031,1.7349072280987234,49.91175386572375
84,213.0,379.17999267578125,1.7801877590412265,39.0421331862854
85,213.11399841308594,378.0899963378906,1.7741208890700189,40.35701942354255
86,212.47000122070312,375.0150146484375,1.7650257094830568,42.161558307111065
87,211.21499633789062,376.6600036621094,1.7833014236335214,38.04076358562257
88,212.2100067138672,380.44000244140625,1.792752416969533,36.22366742281501
89,211.2899932861328,379.1499938964844,1.7944531494353944,35.69872327165801
90,211.80999755859375,379.8699951171875,1.793446954797791,36.0045583353227
91,209.55999755859375,377.2900085449219,1.8003913577992392,34.14586668499565
92,210.27000427246094,378.7850036621094,1.801421962075448,34.05153438502451
93,209.69000244140625,377.2099914550781,1.7988935431505946,34.48235037135963
94,210.3800048828125,380.6700134277344,1.8094400826722015,32.38352786990593
95,211.0,380.92999267578125,1.8053554155250295,33.3466414328697
96,211.0,381.8399963378906,1.809668229089529,32.43663777076033
97,211.32000732421875,380.70001220703125,1.801533215087109,34.20791503098853
98,212.42999267578125,376.30999755859375,1.7714541756489743,40.78764870492709
99,211.31500244140625,375.6650085449219,1.777748878237298,39.23304533116617
100,211.02000427246094,376.30999755859375,1.783290635672231,38.00609989607106
101,210.4949951171875,377.5199890136719,1.7934867705690467,35.76039879469339
102,211.27999877929688,377.4200134277344,1.786349941349571,37.408987118257684
103,211.0449981689453,376.760009765625,1.785211746473242,37.605394295272205
104,211.22000122070312,376.260009765625,1.7813654369430292,38.45063084403874
105,213.08999633789062,381.22119140625,1.7890149606167274,37.17847436030921
106,213.05999755859375,382.69000244140625,1.7961607379450122,35.65048335698877
107,212.57000732421875,380.614990234375,1.7905394793247973,36.758869349529604
108,212.16000366210938,381.364990234375,1.7975348022794397,35.200036315668214
109,211.76150512695312,380.29998779296875,1.795888197739127,35.478902414970875
110,211.22999572753906,380.989990234375,1.8036737108388983,33.74036699743907
111,210.47000122070312,380.5400085449219,1.8080486831274347,32.69107265721094
112,207.42689514160156,375.3399963378906,1.8095049635760199,31.887809894309996
113,206.14999389648438,375.1499938964844,1.8197914382906129,29.558810669448164
114,206.4499969482422,376.760009765625,1.8249455816658606,28.540624583662506
115,206.05999755859375,373.86749267578125,1.8143623076064095,30.663771985658727
116,205.83999633789062,375.4700012207031,1.82408670764044,28.627256939724063
117,206.14999389648438,378.25,1.8348290623279546,26.45880456593254
118,206.55999755859375,379.4200134277344,1.8368513647958693,26.097624172059554
119,203.5500030517578,382.6300048828125,1.8797838327004053,16.949678464707503
120,204.1199951171875,384.6499938964844,1.8844307421997175,16.054138947868225
121,203.24000549316406,384.1300048828125,1.8900314628053512,14.83813205920221
122,204.27999877929688,380.6199951171875,1.8632269306424243,20.39978429184957
123,205.02999877929688,380.5,1.8558259877355148,21.999338816567942
124,205.56500244140625,382.8999938964844,1.8626711227541044,20.654771188533445
125,205.60000610351562,383.8599853515625,1.8670232196311143,19.763833063551246
126,203.9499969482422,375.54998779296875,1.841382659536272,24.81878186454911
127,204.7899932861328,377.375,1.842741405204947,24.650868969541293
128,206.0749969482422,379.07000732421875,1.8394759817438018,25.49084732130335
129,205.58349609375,377.5791931152344,1.8366221038630992,26.01205524618983
130,204.59500122070312,376.6099853515625,1.8407584892325954,25.03121382491166
131,204.80999755859375,377.622802734375,1.8437713355586633,24.442529581180153
132,203.8300018310547,375.8900146484375,1.844134873530519,24.242035136423667
133,205.64999389648438,373.510009765625,1.816241287872998,30.212421861953587
134,206.3000030517578,379.343994140625,1.838797811580511,25.660740367841626
135,206.72999572753906,379.42999267578125,1.835389157439219,26.42300811084742
136,205.8699951171875,377.2200012207031,1.8323214172418762,26.93643690788825
137,205.78500366210938,374.29998779296875,1.818888554228928,29.68878379306186
138,204.4477996826172,371.7008056640625,1.8180719295638657,29.65000228510756
139,202.1999969482422,366.9800109863281,1.8149357889469466,29.936453386951015
140,202.36000061035156,365.4700012207031,1.806038743419572,31.76210971726043
141,204.44790649414062,370.2799987792969,1.811121498521722,31.071019881865638
142,202.36000061035156,368.1000061035156,1.8190354071618131,29.13210483444793
143,202.00999450683594,365.8800048828125,1.8111975388942019,30.661632957617982
144,201.97999572753906,364.6300048828125,1.8052778126338818,31.85245298945385
145,202.00999450683594,363.1400146484375,1.7976339019015666,33.40162319199298
146,201.8800048828125,364.1000061035156,1.803546647994529,32.18519524210784
147,198.17999267578125,351.92999267578125,1.775809898487241,37.05602484465258
148,198.98500061035156,353.4100036621094,1.7760635353322423,37.164089941965116
149,197.22999572753906,350.0899963378906,1.775034243886098,37.02191862001335
150,198.19000244140625,351.1600036621094,1.7718351043763059,37.84576058218799
151,199.39500427246094,355.9599914550781,1.7852001495919168,35.422935182857756
152,201.4398956298828,360.3999938964844,1.7891192445744122,35.01698373512106
153,204.2100067138672,363.9800109863281,1.7823808776243064,36.901691864230244
154,199.63999938964844,353.7200012207031,1.7717892321284183,38.146238524477994
155,199.36000061035156,356.239990234375,1.7869180835861094,35.073883073464955
156,199.59539794921875,359.3699951171875,1.8004923901532979,32.4082573202907
157,199.25,364.0450134277344,1.8270766044051914,27.051856629599214
158,201.7042999267578,366.25,1.815776858168078,29.688580118049444
159,201.69500732421875,366.45001220703125,1.8168521723394655,29.47023596767535
160,201.85000610351562,368.1199951171875,1.8237304136042627,28.106026260271776
161,202.89999389648438,376.9800109863281,1.8579596960394982,21.31736948030384
162,202.97000122070312,376.9100036621094,1.8569739439094224,21.525483464714497
163,202.64999389648438,375.3900146484375,1.8524057535387366,22.414179349017488
164,202.7100067138672,374.79998779296875,1.8489466497922475,23.12259624252782
165,201.66409301757812,376.3399963378906,1.8661725580720352,19.5192657658594
166,198.5,370.79998779296875,1.8680100140703715,18.81732285683391
167,198.9199981689453,372.5400085449219,1.8728132514284404,17.905851760892503
168,199.72999572753906,376.3500061035156,1.8842938674915515,15.693773546157999
169,198.51950073242188,379.79998779296875,1.9131621145113047,9.855792846311928
170,197.60000610351562,377.6650085449219,1.9112601056655665,10.176842856528978
171,194.53500366210938,373.29998779296875,1.918934797160509,8.49539268009839
172,194.8300018310547,371.1243896484375,1.9048626297825275,11.252947246052926
173,195.50999450683594,374.0899963378906,1.9134059989184373,9.628793303938764
174,194.8300018310547,375.7799987792969,1.9287583803707582,6.597338115193551
175,194.07000732421875,368.0400085449219,1.896429095970837,12.838052319887296
176,195.00999450683594,371.55999755859375,1.9053382289366148,11.172419144881744
177,195.08999633789062,374.0400085449219,1.9172690325807102,8.850231440895797
178,195.0449981689453,374.010986328125,1.9175625616616008,8.79048370544642
179,194.52000427246094,369.760009765625,1.9008842362953493,12.005780723360076
180,196.9199981689453,369.95001220703125,1.8786817776101987,16.550356345367433
181,198.25,373.79998779296875,1.885498046875,15.324136387656935
182,198.63999938964844,374.8800048828125,1.8872332160425305,15.013488985660715
183,198.26480102539062,373.94000244140625,1.8860634893710555,15.213320401029861
184,200.5050048828125,375.81500244140625,1.8743422522597664,17.7576733237439
185,201.4600067138672,374.385009765625,1.8583589659925033,21.071641923986746
186,202.38409423828125,375.6099853515625,1.855926409460469,21.669656191554267
187,201.4600067138672,375.489990234375,1.863843828654696,19.966661455236746
188,202.2100067138672,376.3399963378906,1.8611343842662655,20.596214759251993
189,227.39999389648438,373.8299865722656,1.6439313834917613,72.79966787370897
190,232.96499633789062,374.1099853515625,1.605863504098943,83.49800471456545
191,230.1750030517578,376.4599914550781,1.635538118665415,75.64405085978869
192,229.74009704589844,376.6099853515625,1.6392871344366229,74.63609793348978
193,229.4600067138672,376.54998779296875,1.6410266572619792,74.14354844446312
194,231.10499572753906,377.3599853515625,1.632850835455113,76.57869617982031
195,230.49000549316406,377.5400085449219,1.6379886309479006,75.18545353738203
196,228.7550048828125,369.70001220703125,1.6161395567997412,79.602734575116
197,230.97000122070312,368.4949951171875,1.5954236185203658,85.1773765574565
198,230.33999633789062,371.70001220703125,1.6137015634131409,80.72951993273857
199,229.7449951171875,373.3523864746094,1.6250729914014934,77.90335946038219
200,230.06500244140625,374.0899963378906,1.6260187006633708,77.79704272646983
201,231.10870361328125,374.8800048828125,1.6220938416499735,79.06599136487948
202,232.11000061035156,374.4800109863281,1.6133730128025652,81.44128978369427
203,228.82029724121094,373.0400085449219,1.6302749932698573,76.39154346803643
204,230.75,376.7449951171875,1.6326977036497834,76.49337005644371
205,230.6800994873047,370.9949951171875,1.6082661484095855,82.10547410824425
206,230.72999572753906,371.32000732421875,1.6093269804533672,81.8788945033986
207,229.5850067138672,371.07000732421875,1.6162641133908406,79.87012214780161
208,229.55499267578125,372.1549987792969,1.621201937023086,78.72592062284609
209,228.6699981689453,370.7799987792969,1.621463251621484,78.3550513585764
210,224.61500549316406,367.9700012207031,1.6382253732905745,73.16557883594213
211,224.44000244140625,365.9800109863281,1.6306362814350495,74.81033252155059
212,224.63499450683594,368.0799865722656,1.6385692148293682,73.09502672868022
213,225.76499938964844,368.9649963378906,1.6342878538984376,74.43922943628336
214,226.49000549316406,369.885009765625,1.6331184634846454,74.94946880984746
215,226.77000427246094,372.19000244140625,1.6412664613006986,73.19684257140737
216,224.77000427246094,369.6000061035156,1.6443475511772254,71.84134715588225
217,226.24000549316406,371.739990234375,1.6431222648887678,72.60130187192048
218,226.30999755859375,372.6400146484375,1.6465910417941547,71.83935401633669
219,225.10670471191406,370.6650085449219,1.6466191401064205,71.44056911809291
220,226.1300048828125,370.7900085449219,1.6397205171294125,73.33428031086724
221,226.71290588378906,373.4100036621094,1.6470610802082697,71.8642007398851
222,226.08999633789062,372.9574890136719,1.6495974835449523,71.08787315008952
223,225.0500030517578,372.20001220703125,1.6538547307703495,69.79370748970778
224,224.0,381.7650146484375,1.704308101109096,58.15731585741564
225,225.17999267578125,385.6700134277344,1.712718829256869,56.58014276381168
226,225.5800018310547,387.1000061035156,1.7160209369686472,55.93926649974149
227,225.2899932861328,386.0585021972656,1.7136069674739012,56.40865724478685
228,224.99899291992188,384.32000732421875,1.7080965667299672,57.573082345270606
229,225.99000549316406,389.3900146484375,1.7230408654519729,54.458090988681064
230,225.1999969482422,389.7900085449219,1.7308615178822915,52.49961099263804
231,227.44000244140625,398.17999267578125,1.7507034312416592,48.528588462221066
232,226.8300018310547,394.776611328125,1.7404073894164964,50.728593621017
233,226.33999633789062,394.1600036621094,1.7414509589091334,50.378544970829
234,226.1199951171875,394.3158874511719,1.7438346717052433,49.78865468075371
235,225.57000732421875,394.3900146484375,1.748415134293845,48.62954133266935
236,225.2100067138672,395.1000061035156,1.7543625697125276,47.209360157907824
237,225.07000732421875,395.4599914550781,1.757053266032948,46.57319158767477
238,222.10000610351562,397.3999938964844,1.7892840296063095,38.77413148430911
239,222.0800018310547,395.20001220703125,1.7795389451936154,40.93464982774837
240,223.16000366210938,398.17999267578125,1.784280274877002,40.085238518048456
241,221.4199981689453,396.0050048828125,1.7884789457032575,38.82763764892876
242,221.39450073242188,392.7200012207031,1.773847136769426,42.0623413482699
243,220.77499389648438,392.7699890136719,1.7790510695148358,40.79022399911314
244,220.6999969482422,393.1499938964844,1.7813774324096823,40.2622691958902
245,218.67999267578125,398.8399963378906,1.8238522484734931,30.587311655054336
246,216.6199951171875,399.2200012207031,1.842950836577816,26.143455082497766
247,217.5800018310547,399.19000244140625,1.8346814922419528,28.067303148187975
248,216.4199981689453,395.32501220703125,1.8266565731066413,29.643900941170713
249,213.56500244140625,389.36981201171875,1.8231911013535391,29.966920086961963
250,213.38999938964844,391.0299987792969,1.832466375639653,27.961496770617302
251,213.47999572753906,392.6700134277344,1.8393761536743356,26.499022026672364
252,212.85000610351562,391.7250061035156,1.8403805255847983,26.201219917730143
253,213.33999633789062,389.8900146484375,1.8275523640251905,29.002837587298686
254,214.11000061035156,390.2850036621094,1.8228247281749823,30.126871327171543
255,214.36000061035156,390.010009765625,1.8194159761855833,30.895051692832894
256,213.81500244140625,386.5350036621094,1.8078011329819348,33.294914905748314
257,213.92999267578125,386.8800048828125,1.808442098481924,33.17676019577014
258,214.0500030517578,387.17999267578125,1.8088296526777445,33.11352237717129
259,217.97999572753906,393.2250061035156,1.8039499670190906,34.82138579607651
260,218.20199584960938,394.4949951171875,1.8079348613707638,33.98934660784748
261,218.36000061035156,395.3999938964844,1.8107711705041096,33.396051068804965
262,218.38999938964844,394.7257080078125,1.8074349059525767,34.12951692564103
263,218.8300018310547,394.739990234375,1.8038659549942777,34.983247701104105
264,217.6999969482422,393.42999267578125,1.807211750991979,34.064032786469724
265,217.22999572753906,393.32000732421875,1.8106155460111537,33.24682516784246
266,213.89500427246094,388.7250061035156,1.8173636519736338,31.262735746684243
267,215.31500244140625,387.760009765625,1.8008963860804186,35.02902761729449
268,215.3300018310547,387.3599853515625,1.7989132125465752,35.458642015439054
269,214.8000030517578,387.8399963378906,1.8055865494770846,33.933078122592846
270,216.09500122070312,390.4549865722656,1.806867277663144,33.87279018634892
271,215.49000549316406,390.5899963378906,1.8125666452325615,32.54427759379534
272,215.32000732421875,390.57000732421875,1.8139048580660542,32.22890342063248
273,212.77999877929688,387.7449951171875,1.8222812169454454,30.04312424386636
274,212.33999633789062,388.42999267578125,1.8292832220722262,28.49011368324703
275,212.00999450683594,389.94000244140625,1.8392529246013127,26.329094166102877
276,211.31619262695312,386.4599914550781,1.8288233696189813,28.440410354640036
277,210.2899932861328,383.1600036621094,1.8220553326128055,29.715967629325164
278,210.67999267578125,382.6099853515625,1.8160717612154422,31.035355627719568
279,210.63999938964844,380.67999267578125,1.8072540532607366,32.886451713186304
280,210.6300048828125,376.9100036621094,1.7894411761126319,36.63672410470791
281,209.8699951171875,372.19000244140625,1.773431224571108,39.85741919401657
282,208.9949951171875,370.1400146484375,1.7710472657055394,40.18125434486596
283,207.83999633789062,367.4100036621094,1.7677540903378475,40.632746251733565
284,209.0,372.1300048828125,1.7805263391522128,38.2011374724227
285,209.17999267578125,369.4200134277344,1.7660389442709146,41.26620873648589
286,209.3699951171875,369.1000061035156,1.76290784119723,41.961042593553245
287,210.5,370.05999755859375,1.7580047389956948,43.23026361170325
288,209.4600067138672,367.8190002441406,1.7560345099511034,43.419618459134014
289,208.92999267578125,364.9700012207031,1.7468530800509128,45.223034474340224
290,207.60000610351562,361.9599914550781,1.743545186962056,45.60931871345137
291,207.77999877929688,358.010009765625,1.7230244098032836,49.914380211889565
292,209.5,357.3299865722656,1.7056323941396927,53.98752872132353
293,208.9499969482422,353.7699890136719,1.6930844421179974,56.46251002738528
294,208.72999572753906,347.6000061035156,1.6653093145138917,62.198486436528796
295,207.83200073242188,344.0,1.6551830266162466,64.02697661612267
296,208.3249969482422,346.4599914550781,1.663074506326071,62.539541413036645
297,206.2899932861328,341.1730041503906,1.653851448224003,63.81198363421247
298,205.96499633789062,339.9849853515625,1.6506930371499087,64.35886604345318
299,205.72500610351562,340.2900085449219,1.6541013413493182,63.58040310478036
300,204.47999572753906,337.42999267578125,1.6501858359063761,63.98432988825475
301,202.29400634765625,334.7099914550781,1.6545719643312409,62.391929573266836
302,202.6199951171875,336.05999755859375,1.6585727255803642,61.68501647069711
303,201.3000030517578,335.7900085449219,1.6681073196933052,59.35099658000546
304,200.8699951171875,334.239990234375,1.6639617581479975,60.05271851067708
305,202.7100067138672,337.92999267578125,1.6670612277803443,59.99259135971532
306,204.8800048828125,338.9800109863281,1.6545294948631923,63.22342798941894
307,207.27999877929688,342.760009765625,1.6536087021622459,64.17800727353561
308,208.65499877929688,341.3399963378906,1.635906152907174,68.3105462817433
309,209.92999267578125,342.5730895996094,1.6318444317229313,69.59269197214182
310,210.74000549316406,344.04998779296875,1.6325803303831126,69.7137432243549
311,210.8699951171875,344.2550048828125,1.632546179419687,69.76516262931817
312,210.8699951171875,343.7799987792969,1.6302935777479715,70.2401687328338
313,209.8699951171875,344.7650146484375,1.642755146851398,67.28240698698532
314,209.9499969482422,346.8399963378906,1.6520123904712185,65.36524857987443
315,206.1199951171875,357.0400085449219,1.7321949204487914,47.60961605284648
316,208.8699951171875,361.6050109863281,1.731244407716139,48.46966477238685
317,208.03500366210938,359.8999938964844,1.7299972964214918,48.527455912138905
318,208.27000427246094,358.93499755859375,1.723411870146367,49.95604873512444
319,208.1999969482422,357.4649963378906,1.7169308433119488,51.28794329563566
320,209.02999877929688,358.70001220703125,1.7160216921101483,51.69031011636814
321,210.35000610351562,360.0,1.7114332757510828,52.99436132947612
322,207.5,357.3949890136719,1.722385489222515,49.97703452650153
323,206.89999389648438,356.1300048828125,1.721266386605069,50.05835909065091
324,205.05999755859375,352.7300109863281,1.720130767511295,49.828507798404004
325,204.00999450683594,355.6300048828125,1.743198933672321,44.857124711033734
326,205.86000061035156,358.4100036621094,1.7410376109951635,45.726717844331674
327,205.58999633789062,356.864990234375,1.7358091181044693,46.73908145687521
328,205.5800018310547,358.239990234375,1.7425819002024139,45.344364834724885
329,209.24000549316406,371.4200134277344,1.7750908223899315,39.384598774527475
330,211.3000030517578,373.30999755859375,1.7667297310315309,41.55846633341217
331,212.17999267578125,375.79998779296875,1.7711377168685494,40.80447200137512
332,212.63999938964844,379.1549987792969,1.783084085156156,38.35693736308643
333,212.6750030517578,377.06500244140625,1.7729634279099624,40.51598703107298
334,211.52999877929688,378.3299865722656,1.7885405793766496,36.99220044290341
335,211.42999267578125,376.0,1.7783664239944412,39.124900386812996
336,215.5399932861328,377.79998779296875,1.752806901554614,45.43289935118206
337,213.62989807128906,378.31500244140625,1.7708897764635978,41.149752243542125
338,213.27999877929688,379.92999267578125,1.7813671926589543,38.84449962362656
339,215.0850067138672,383.6400146484375,1.783666934807795,38.69529961131887
340,214.97000122070312,384.7900085449219,1.7899707231702053,37.31842910239634
341,213.27999877929688,383.2099914550781,1.7967460317346757,35.564500844329686
342,212.47000122070312,381.92999267578125,1.7975713770484316,35.246580279767315
343,208.75,379.0,1.8155688622754491,30.837955886058225
344,208.57000732421875,379.17999267578125,1.8179986544582702,30.302883401291908
345,208.68499755859375,385.8299865722656,1.8488630763403766,23.879736015532487
346,208.9499969482422,386.010009765625,1.8473798296404922,24.222489275432153
347,209.43499755859375,387.8949890136719,1.8521020533120318,23.294292981657165
348,209.77000427246094,388.9100036621094,1.8539829133862793,22.940161446670615
349,210.3800048828125,389.9800109863281,1.8536933260532902,23.073530311312183
350,205.63999938964844,398.8450012207031,1.9395302587264076,4.857713784725135
351,202.9199981689453,396.989990234375,1.956386722928376,1.3468535782708244
352,201.3618927001953,379.4200134277344,1.8842692047628253,15.843084245958934
353,201.3699951171875,375.54998779296875,1.864974906387702,19.729093890437227
354,201.7050018310547,374.6199951171875,1.857266759457775,21.319969679669427
355,201.75,370.3599853515625,1.8357372260300495,25.668749397540736
356,201.1699981689453,368.92999267578125,1.8339215391648451,25.9545458526258
357,199.78500366210938,379.57000732421875,1.8998923861481345,12.582289001564718
358,200.2100067138672,382.364990234375,1.9098195765051695,10.625729109351923
359,204.57870483398438,386.4100036621094,1.888808534474207,15.199046884660092
360,206.52000427246094,371.2349853515625,1.7975739767165306,34.203755657916915
361,205.9530029296875,369.2099914550781,1.7926904983324117,35.11019999335717
362,205.0399932861328,368.3450012207031,1.7964544151475783,34.174054218015144
363,203.41000366210938,364.7799987792969,1.7933237904328647,34.523501349552575
364,207.2904052734375,368.7099914550781,1.77871228998135,38.248554952489414
365,208.05999755859375,371.1839904785156,1.7840238144479599,37.2927659363401
366,208.27999877929688,371.1000061035156,1.781736164194769,37.81075681235289
367,208.77000427246094,371.3399963378906,1.7787037828157695,38.53742289418146
368,207.83999633789062,368.92999267578125,1.7750673555440342,39.11275723806169
369,207.05999755859375,370.4049987792969,1.788877635210441,36.09901175885095
370,206.83999633789062,368.6700134277344,1.782392283673612,37.39999060940072
371,206.22999572753906,373.760009765625,1.8123455244571618,31.106618082649717
372,204.53500366210938,370.9100036621094,1.8134304496596119,30.61283557803641
373,205.22999572753906,372.94500732421875,1.8172051604938695,29.94887464734812
374,205.14999389648438,373.7550048828125,1.8218621301612308,28.98105380641219
375,206.42999267578125,376.4599914550781,1.823669063663369,28.80117954819552
376,206.6300048828125,377.20001220703125,1.8254851826623888,28.455732052954588
377,207.19000244140625,377.9700012207031,1.824267564877286,28.790475913964983
378,206.8300018310547,386.17999267578125,1.8671372105446546,19.870294739203516
379,206.38999938964844,388.0,1.8799360489724402,17.18227441295919
380,205.33999633789062,387.239990234375,1.885847848156989,15.870894987698293
381,206.05999755859375,388.44500732421875,1.8851063376032668,16.086257337221227
382,205.27999877929688,390.95001220703125,1.9044720115541027,12.042513078713668
383,204.43499755859375,390.30999755859375,1.909213208206808,11.01555505319594
384,203.8300018310547,389.5899963378906,1.9113476565672793,10.542053446970542
385,207.08999633789062,393.81500244140625,1.901661158942959,12.748188064905762
386,207.5,396.66949462890625,1.9116602150790662,10.702528911267152
387,205.5800018310547,397.7449951171875,1.9347455568370588,5.839359951912385
388,204.55999755859375,393.6650085449219,1.924447659578023,7.907137301456302
389,203.72000122070312,389.8999938964844,1.913901391911344,10.015052637870369
390,203.88999938964844,393.9200134277344,1.932022240457831,6.330396293455166
391,204.25999450683594,393.739990234375,1.9276412455851593,7.24032582864821
392,210.02999877929688,387.94500732421875,1.8470933179972924,24.418060875888486
393,209.47000122070312,385.57000732421875,1.840693202259411,25.688328001206216
394,210.06500244140625,385.5531921386719,1.8353994604418449,26.878929391531344
395,208.74000549316406,387.3699951171875,1.8557534968057348,22.4482441467204
396,208.91000366210938,385.92999267578125,1.8473504662801292,24.223609774961446
397,210.8800048828125,387.3399963378906,1.8367791510301708,26.69991789810358
398,210.52999877929688,388.6400146484375,1.8460077751477935,24.709426490023688
399,216.52999877929688,394.32000732421875,1.8210871913694433,30.86590907448958
400,216.8699951171875,385.07501220703125,1.775602992008889,40.78163056534662
401,216.5399932861328,386.4599914550781,1.7847049202796246,38.74564156578053
402,215.55999755859375,389.489990234375,1.8068750911379252,33.78236025578967
403,213.91000366210938,385.1600036621094,1.8005703196120981,34.857328172172615
404,216.6999969482422,386.7699890136719,1.7848176947877399,38.75129057187125
405,218.00999450683594,388.20001220703125,1.7806523645174388,39.90555966072502
