,nue,apd,Ratio,Spread
0,145.73500061035156,249.89999389648438,1.714756186570695,31.582583264411767
1,146.11000061035156,249.47000122070312,1.7074122248893395,32.73687666406346
2,146.0850067138672,251.6750030517578,1.7227983125243438,30.483599906832865
3,148.11000061035156,249.02999877929688,1.6813854415843674,37.03981629944536
4,149.69500732421875,250.4949951171875,1.6733690695151233,38.63621065540411
5,149.86000061035156,251.4949951171875,1.6781996135919908,37.95489000628345
6,150.52000427246094,252.3800048828125,1.676720686414356,38.3446565879197
7,149.22999572753906,251.3699951171875,1.6844468425512353,36.86305535918211
8,149.8300018310547,251.9600067138672,1.681639215342013,37.4319367094439
9,149.19500732421875,253.11000061035156,1.6965044953569592,35.05547086374611
10,148.9600067138672,251.9658966064453,1.6915003037724015,35.745678568485346
11,149.17640686035156,252.322998046875,1.691440378256878,35.806547215373826
12,149.0399932861328,252.30999755859375,1.6929012944478543,35.556069168848694
13,149.47000122070312,253.0800018310547,1.6931825768661366,35.61661171846589
14,152.19000244140625,251.09469604492188,1.649876417746917,42.855514446155325
15,153.41000366210938,251.5050048828125,1.6394302775506129,44.80159965433961
16,152.6300048828125,250.94000244140625,1.6441066265710664,43.86005894784512
17,151.47000122070312,250.8300018310547,1.6559714782439106,41.729548912441544
18,150.3699951171875,250.55499267578125,1.666256572533083,39.87993082227962
19,150.5399932861328,251.6999969482422,1.671980923167929,39.06327267468197
20,148.52999877929688,249.9499969482422,1.6828250117987742,36.93103140461034
21,151.2100067138672,250.514892578125,1.6567348816548313,41.542486940028255
22,149.0449981689453,250.98550415039062,1.6839579136087064,36.890229351035714
23,148.11000061035156,249.71499633789062,1.686010366003859,36.35481874085161
24,147.7677001953125,247.6649932861328,1.676042822340611,37.7436792902256
25,148.52000427246094,249.30999755859375,1.6786290761292526,37.55172671816274
26,148.05999755859375,249.19000244140625,1.683033949414939,36.78323331311225
27,149.22999572753906,248.97999572753906,1.6684312997108264,39.25305474883055
28,148.6699981689453,248.50999450683594,1.671554433090358,38.641438270720016
29,148.82000732421875,250.5500030517578,1.6835774137943056,36.89116769846942
30,149.4499969482422,250.7100067138672,1.6775510995874665,37.94796921158951
31,148.97000122070312,251.13470458984375,1.6858072265018031,36.596174661182886
32,149.4199981689453,251.38999938964844,1.6824387797502733,37.210034835648344
33,149.4550018310547,252.64500427246094,1.6904419469216105,36.02263842697971
34,149.47000122070312,252.63999938964844,1.6902388260277554,36.05661415987214
35,152.89999389648438,251.27999877929688,1.6434271341398303,44.04153791139345
36,151.4600067138672,252.99000549316406,1.67034196671537,39.55024117423619
37,150.47000122070312,251.9346923828125,1.674318404592057,38.693389763695905
38,151.625,252.24000549316406,1.6635779422467538,40.61892052511553
39,150.6999969482422,251.75999450683594,1.6706038460856953,39.31231716485553
40,148.35000610351562,251.85000610351562,1.6976743899004614,34.68337204837758
41,148.80999755859375,251.7100067138672,1.691485860113375,35.71183048839214
42,149.6999969482422,247.67999267578125,1.654509002838624,41.46085039892239
43,147.1750030517578,250.50999450683594,1.7021232499566368,33.7539021492222
44,146.61549377441406,250.4199981689453,1.7080050117639491,32.7632238882
45,145.3800048828125,250.92999267578125,1.7260282311728508,29.86692138530833
46,144.25,250.0800018310547,1.7336568584475196,28.53434328443967
47,146.61000061035156,249.52000427246094,1.7019303133052663,33.65260791079959
48,146.4499969482422,250.0,1.7070672940222325,32.863570134493216
49,146.77999877929688,248.9600067138672,1.6961439486602767,34.540951594256626
50,147.25,250.80999755859375,1.7032937015863752,33.59875334786409
51,147.89010620117188,251.08999633789062,1.6978147003041437,34.55509959486784
52,148.47999572753906,250.2899932861328,1.685681576563453,36.494455742495916
53,149.58999633789062,250.5449981689453,1.6748780286284635,38.38338218121481
54,151.61000061035156,251.2100067138672,1.6569487876957054,41.61994845433247
55,150.88999938964844,251.3800048828125,1.6659818801752744,40.059290537806135
56,150.8300018310547,252.99000549316406,1.6773188518325368,38.333406527134855
57,151.47000122070312,253.42999267578125,1.6731365328670909,39.12955806771498
58,150.88999938964844,252.88999938964844,1.675989133889529,38.5492960309702
59,150.8300018310547,252.47000122070312,1.6738712335460675,38.85341079959579
60,150.49000549316406,252.0,1.6745298079708488,38.666719770572286
61,151.77000427246094,252.89500427246094,1.6663042574503597,40.24399294450603
62,150.83999633789062,251.1999969482422,1.6653407786190815,40.14271914815271
63,155.2100067138672,251.52999877929688,1.6205784930026939,48.253255126807744
64,153.1909942626953,250.1699981689453,1.6330594325926775,45.71359659079337
65,153.8699951171875,251.2050018310547,1.63257951389247,45.99006175646355
66,153.77000427246094,250.56500244140625,1.6294790627529467,46.436931969536374
67,154.10000610351562,251.14999389648438,1.6297857491827488,46.48932868808885
68,153.86500549316406,250.9199981689453,1.630780159300701,46.265428116460896
69,152.8000030517578,249.8300018310547,1.6350130683337094,45.29840568305997
70,156.9499969482422,251.89450073242188,1.6049347284504236,51.24948967044355
71,159.22999572753906,252.73550415039062,1.5872355142359629,54.81223229585726
72,158.63999938964844,252.02000427246094,1.5886283739415201,54.38817277481343
73,157.6999969482422,250.22000122070312,1.5866836148565455,54.37259062990313
74,156.8699951171875,248.60000610351562,1.5847517934695066,54.38946327496615
75,156.28500366210938,247.66000366210938,1.5846690204362421,54.199573091382774
76,157.27000427246094,247.72000122070312,1.5751255451837016,56.04207327969692
77,157.37649536132812,246.9600067138672,1.5692305648747613,57.00775198053884
78,158.8800048828125,248.02999877929688,1.5611152514895759,58.841741341128454
79,161.14999389648438,248.3300018310547,1.54098672811971,62.92615078478519
80,160.97999572753906,248.82000732421875,1.5456579322150694,62.10779916675784
81,161.6300048828125,248.24000549316406,1.535853480132893,63.94327326897775
82,163.27999877929688,249.1699981689453,1.5260289075929296,66.20019198947767
83,163.24000549316406,249.94000244140625,1.5311197870051094,65.35294194076084
84,166.47000122070312,249.1999969482422,1.4969663910668027,72.3315827500715
85,166.1699981689453,249.8800048828125,1.5037612543556695,71.07212834203045
86,165.05999755859375,248.11000061035156,1.503150395493471,70.69820129296
87,165.1999969482422,248.1199951171875,1.5019370441933149,70.95861121082748
88,165.7899932861328,248.6699981689453,1.499909573792985,71.54816755804325
89,165.8000030517578,247.64500427246094,1.4936369102185936,72.59249500249553
90,165.3300018310547,246.89999389648438,1.4933768291418963,72.42971278013806
91,167.3800048828125,244.5500030517578,1.4610466956490664,78.73922014306402
92,167.89999389648438,244.27499389648438,1.4548838759761218,80.01857174902335
93,168.4499969482422,242.9199981689453,1.4420896560988643,82.43588109928015
94,169.8699951171875,244.86000061035156,1.4414552754971885,83.23856052897196
95,171.6699981689453,245.64999389648438,1.4309430681925752,85.9252166117916
96,171.24000549316406,244.9199981689453,1.4302732440564105,85.82469498912445
97,170.3300018310547,246.00999450683594,1.4443139309705757,82.97705515472563
98,171.2447052001953,247.1649932861328,1.4433438569512682,83.58877720848284
99,171.16000366210938,249.2899932861328,1.4564734047228787,81.3001788475533
100,170.7550048828125,249.94000244140625,1.4637345629367504,79.8679272682495
101,170.66000366210938,249.61000061035156,1.462615699367707,80.0144372248406
102,170.49000549316406,250.0800018310547,1.4668308626518394,79.2160898792742
103,171.24000549316406,250.1699981689453,1.460931967669974,80.57469498912445
104,171.8000030517578,249.63999938964844,1.4530849531733707,82.18631146723499
105,169.39999389648438,250.27000427246094,1.47739086947898,76.92076426852856
106,168.63999938964844,248.67999267578125,1.4746204552645763,77.04287034137138
107,168.3000030517578,247.3300018310547,1.4695781185160914,77.73616893637131
108,168.92999267578125,246.85000610351562,1.461256241082555,79.43296983913984
109,168.99000549316406,248.22999572753906,1.46890341238305,78.16889308730805
110,168.97999572753906,249.0050048828125,1.4735768207989817,77.37455038406671
111,169.32000732421875,248.83999633789062,1.4696431937981478,78.19628065058714
112,182.9199981689453,253.72999572753906,1.3871091092685965,99.57423649685
113,185.7061004638672,252.25999450683594,1.3583829172909596,106.42550680819045
114,179.46499633789062,250.47000122070312,1.3956482118057534,96.16100346446837
115,178.61000061035156,251.14999389648438,1.406136235587296,93.82961339038667
116,176.1699981689453,251.44000244140625,1.427257791081304,88.82681675331497
117,177.23699951171875,251.52499389648438,1.4191449561289473,90.80270488474758
118,175.5800018310547,251.0800018310547,1.4300034127613637,88.04725796469296
119,172.8350067138672,244.24000549316406,1.4131396766021462,89.585382434851
120,167.77000427246094,244.35890197753906,1.456511269921032,79.68359279123314
121,164.5399932861328,245.1750030517578,1.4900632858626766,72.62882692899598
122,161.1300048828125,244.30499267578125,1.5161980095107719,66.91255178786668
123,161.2100067138672,244.35499572753906,1.5157557567828064,67.01706976049252
124,161.65049743652344,244.11500549316406,1.5101407627218877,68.10785399294252
125,161.02999877929688,243.2100067138672,1.510339741399389,67.8143791013332
126,158.0,240.52999877929688,1.5223417644259296,64.64203954478012
127,154.52000427246094,238.58999633789062,1.5440718984008786,59.860539520792884
128,155.10000610351562,238.92999267578125,1.540489898603334,60.6407985057798
129,155.72000122070312,238.875,1.5340033273018068,61.89329228069448
130,158.8249969482422,241.1199951171875,1.5181489044559124,65.64549890503008
131,159.1699981689453,242.7091064453125,1.5248420508725369,64.72274660061561
132,158.5500030517578,242.92999267578125,1.5321979690941918,63.304359271013425
133,156.6699981689453,240.69000244140625,1.536286495528377,61.91317911205232
134,160.25999450683594,237.0749969482422,1.4793148950103683,72.46214979515344
135,160.89500427246094,237.42999267578125,1.475682814077405,73.33365548869966
136,159.0583953857422,236.1999969482422,1.4849891851066346,71.01629882659267
137,158.6649932861328,236.88999938964844,1.493019943992601,69.56645258380183
138,157.91000366210938,236.38999938964844,1.496991918862012,68.60821383394892
139,156.9600067138672,235.61000061035156,1.5010830181720154,67.55332334048171
140,156.8300018310547,237.9600067138672,1.5173117639200815,64.95221688835869
141,157.77999877929688,240.25,1.522689833050781,64.49711287498991
142,159.25,240.72000122070312,1.5115855649651688,66.86637284960864
143,160.88499450683594,240.80999755859375,1.4967834526566854,69.93431705791926
144,160.7100067138672,240.61000061035156,1.4971687546422712,69.79633057918608
145,159.55499267578125,239.2899932861328,1.4997336609351648,68.88546455976177
146,158.99000549316406,238.27000427246094,1.4986476887863596,68.8141985725079
147,155.67999267578125,235.77999877929688,1.5145170212740933,64.91101825326984
148,158.07000732421875,236.5050048828125,1.496204174886353,68.80225038955217
149,159.125,238.6699981689453,1.499890012059358,68.67494232674301
150,160.22999572753906,240.3249969482422,1.4998752003769606,69.15420809499352
151,159.6300048828125,241.8800048828125,1.5152540091719056,66.44033668535366
152,161.4550018310547,241.08999633789062,1.493233369073108,70.75526952540395
153,160.86000061035156,240.5800018310547,1.4955862297539555,70.11603785928236
154,156.8000030517578,238.39999389648438,1.5204080947485146,64.45428800558159
155,155.77000427246094,239.0399932861328,1.5345701144619757,61.824878318785466
156,153.82000732421875,237.97000122070312,1.5470679358317458,59.12851251446324
157,155.51739501953125,238.3000030517578,1.5323044925092142,62.07696171381821
158,154.60000610351562,237.92999267578125,1.53900377284895,60.675064207285914
159,154.57000732421875,236.32000732421875,1.5288865635396203,62.2271078586885
160,154.97999572753906,234.1300048828125,1.5107111326446432,65.20899002623713
161,149.8800048828125,237.13999938964844,1.58219903699004,52.34852335788639
162,147.86500549316406,235.7899932861328,1.5946301323948728,49.806621417346435
163,148.16000366210938,234.66000366210938,1.5838282793058651,51.50639074085666
164,147.0,234.0,1.5918367346938775,49.9258837572109
165,145.9801025390625,231.5749969482422,1.5863463096710426,50.380986891020314
166,148.73500061035156,233.8300018310547,1.5721249260194694,53.446981120804935
167,149.99000549316406,235.61000061035156,1.570838002410032,54.09098486172684
168,152.0399932861328,237.27000427246094,1.5605762611810228,56.39046824594499
169,152.64999389648438,239.55499267578125,1.5693088912812485,55.28367686566213
170,152.6013946533203,238.32000732421875,1.5617157881527486,56.42479430521587
171,152.97999572753906,239.3000030517578,1.564256829225938,56.176054663316165
172,151.3699951171875,237.88999938964844,1.5715796198941472,54.47639270540026
173,152.66000366210938,238.99000549316406,1.565505042317001,55.867997596247164
174,152.1199951171875,239.13999938964844,1.5720484293036165,54.67499415314114
175,149.6699981689453,239.88499450683594,1.602759386928416,49.19790686770784
176,148.94000244140625,240.6999969482422,1.6160869679247842,46.97294060262459
177,149.00799560546875,240.69000244140625,1.6152824649670858,47.114261770657095
178,149.27000427246094,240.5800018310547,1.611710289710494,47.73032389344269
179,151.1750030517578,241.58999633789062,1.5980816369170332,50.39977470611882
180,153.50999450683594,245.27499389648438,1.5977786637570497,51.2247398172434
