,ctva,apd,Ratio,Spread
0,57.7400016784668,249.89999389648438,4.328021936820978,5.147629528885375
1,57.88999938964844,249.47000122070312,4.309379924873724,6.240188166634539
2,57.27000045776367,251.6750030517578,4.394534678541985,1.2965432890478894
3,57.439998626708984,249.02999877929688,4.335480583794801,4.692459021775306
4,57.59000015258789,250.4949951171875,4.349626574986754,3.8900454960334514
5,57.91999816894531,251.4949951171875,4.34210985959648,4.34770409250757
6,58.02000045776367,252.3800048828125,4.349879401785517,3.904421818375397
7,58.44499969482422,251.3699951171875,4.300966659761115,6.791727084847423
8,58.71500015258789,251.9600067138672,4.291237436073854,7.394354439927042
9,58.79999923706055,253.11000061035156,4.304591902967594,6.619816273575907
10,58.404998779296875,251.9658966064453,4.3141152619244805,6.019134598992537
11,58.380001068115234,252.322998046875,4.32207936674197,5.551613923325249
12,58.20500183105469,252.30999755859375,4.334850779507687,4.791612364220157
13,58.38999938964844,253.0800018310547,4.334303895812705,4.838774463204459
14,58.46500015258789,251.09469604492188,4.294786545618566,7.155371655411614
15,58.220001220703125,251.5050048828125,4.319907241660739,5.662859951180167
16,58.474998474121094,250.94000244140625,4.291406737743878,7.354229582986136
17,57.97999954223633,250.8300018310547,4.3261470129597726,5.277733873536079
18,58.18000030517578,250.55499267578125,4.306548493666671,6.436181161614286
19,57.81999969482422,251.6999969482422,4.353164965007311,3.7009916201409396
20,57.5,249.9499969482422,4.3469564686650815,4.037497347725662
21,58.10499954223633,250.514892578125,4.311417168087689,6.144989853196137
22,58.30500030517578,250.98550415039062,4.304699474087996,6.5578164137352815
23,58.18000030517578,249.71499633789062,4.292110605500901,7.276177499504911
24,58.02000045776367,247.6649932861328,4.2686141215463005,8.619433415055084
25,58.279998779296875,249.30999755859375,4.2777968905372985,8.122886920113729
26,58.189998626708984,249.19000244140625,4.28235106242173,7.845335720048126
27,58.279998779296875,248.97999572753906,4.272134539165186,8.452888751168416
28,58.02000045776367,248.50999450683594,4.2831780859385145,7.774432194351959
29,58.165000915527344,250.5500030517578,4.30757326756738,6.37491587445902
30,58.29999923706055,250.7100067138672,4.300343224610097,6.8112232631388565
31,58.53499984741211,251.13470458984375,4.290334077808094,7.424563929444275
32,58.709999084472656,251.38999938964844,4.281894111903246,7.94227117702593
33,58.72999954223633,252.64500427246094,4.301804976020279,6.775611792511995
34,58.68000030517578,252.63999938964844,4.305385106948691,6.559761354668524
35,58.779998779296875,251.27999877929688,4.274923511359465,8.361472606332029
36,58.619998931884766,252.99000549316406,4.315762710728351,5.944718756257203
37,58.060001373291016,251.9346923828125,4.339212649393916,4.526425314972528
38,58.345001220703125,252.24000549316406,4.323249639485127,5.480006067558918
39,58.310001373291016,251.75999450683594,4.317612563496783,5.805416644409775
40,58.459999084472656,251.85000610351562,4.308074068554143,6.377971009698001
41,58.27000045776367,251.7100067138672,4.319718632854933,5.678713440781451
42,58.084999084472656,247.67999267578125,4.264095662902254,8.891544257241321
43,58.279998779296875,250.50999450683594,4.298387092551312,6.922889971871541
44,58.56999969482422,250.4199981689453,4.2755676877880315,8.293870759819981
45,58.27000045776367,250.92999267578125,4.306332430144134,6.458727478867388
46,58.07500076293945,250.0800018310547,4.306155807933164,6.447370777909043
47,58.060001373291016,249.52000427246094,4.297623120402578,6.94111342532409
48,58.060001373291016,250.0,4.305890356299681,6.461117697785028
49,58.29999923706055,248.9600067138672,4.2703260715586175,8.561223263138857
50,58.1150016784668,250.80999755859375,4.315753081213895,5.894066046967112
51,57.93000030517578,251.08999633789062,4.334368980064667,4.79688404604417
52,58.29999923706055,250.2899932861328,4.2931388775563954,7.2312366908732315
53,58.45000076293945,250.5449981689453,4.28648408723041,7.638814620209473
54,58.65999984741211,251.2100067138672,4.282475406875572,7.901408532151208
55,58.5,251.3800048828125,4.297094100560898,7.024663226998257
56,59.029998779296875,252.99000549316406,4.285787069707568,7.755759345925583
57,59.47999954223633,253.42999267578125,4.260759828954309,9.303503749573906
58,59.52000045776367,252.88999938964844,4.248823881799248,10.02018803230385
59,59.62900161743164,252.47000122070312,4.23401355670019,10.921663269412988
60,59.5099983215332,252.0,4.234582542557657,10.866006247712562
61,59.8650016784668,252.89500427246094,4.224421568227004,11.539113507324998
62,59.70000076293945,251.1999969482422,4.2077050877389945,12.505283108216247
63,59.779998779296875,251.52999877929688,4.207594578713963,12.528646420174937
64,59.80500030517578,250.1699981689453,4.183095006978782,13.999083115944927
65,59.8849983215332,251.2050018310547,4.1947901623423345,13.31744459684893
66,59.650001525878906,250.56500244140625,4.2005866895527175,12.919422294396213
67,59.880001068115234,251.14999389648438,4.19422160014316,13.350378794480264
68,59.959999084472656,250.9199981689453,4.1847898932660925,13.933739665032704
69,59.77000045776367,249.8300018310547,4.17985611373044,14.184479044358284
70,60.05799865722656,251.89450073242188,4.194187391592549,13.392118248092515
71,60.44499969482422,252.73550415039062,4.181247504779653,14.26056567933017
72,60.45000076293945,252.02000427246094,4.169065361318718,14.99815614437972
73,60.34000015258789,250.22000122070312,4.146834613655061,16.312267380585865
74,60.18000030517578,248.60000610351562,4.130940592270731,17.225515361565726
75,60.38999938964844,247.66000366210938,4.10101020309931,19.093120259835587
76,60.619998931884766,247.72000122070312,4.086440210912111,20.049070656404012
77,60.11000061035156,246.9600067138672,4.108467878992803,18.556313932259627
78,60.380001068115234,248.02999877929688,4.107817065115516,18.678960818589246
79,60.564998626708984,248.3300018310547,4.100223024219502,19.196124138276616
80,60.689998626708984,248.82000732421875,4.099851918841796,19.258265371842924
81,60.85499954223633,248.24000549316406,4.079204787782037,20.567104926225113
82,60.869998931884766,249.1699981689453,4.093477945478092,19.703367161622566
83,60.95000076293945,249.94000244140625,4.100738298815278,19.286744882355833
84,61.30500030517578,249.1999969482422,4.064921225148465,21.594845057412442
85,61.5,249.8800048828125,4.063089510289634,21.776184668527037
86,61.470001220703125,248.11000061035156,4.036277788893032,23.41367911863057
87,61.334999084472656,248.1199951171875,4.0453248360771665,22.807356710824536
88,61.400001525878906,248.6699981689453,4.049999869529901,22.544480741082282
89,61.290000915527344,247.64500427246094,4.040544959589354,23.08358282201499
90,61.040000915527344,246.89999389648438,4.044888436980314,22.72429974453081
91,61.02000045776367,244.5500030517578,4.0077024126053304,24.985945090958808
92,61.15999984741211,244.27499389648438,3.994031957258425,25.87935588414132
93,61.2400016784668,242.9199981689453,3.966688300310103,27.587733604874643
94,61.20000076293945,244.86000061035156,4.000980352252382,25.471040166871262
95,61.18000030517578,245.64999389648438,4.0152009263017705,24.592701382439884
96,60.974998474121094,244.9199981689453,4.016728237769351,24.41716839005437
97,60.959999084472656,246.00999450683594,4.03559708335852,23.260917140984986
98,61.369998931884766,247.1649932861328,4.027456372623763,23.91695895135649
99,61.18000030517578,249.2899932861328,4.074697483534387,20.952701992791447
100,61.209999084472656,249.94000244140625,4.083319819960745,20.435202659875415
101,61.20500183105469,249.61000061035156,4.078261467900201,20.743130753991124
102,61.25,250.0800018310547,4.082938805404974,20.47189426682411
103,61.23500061035156,250.1699981689453,4.085408600888541,20.31564301775478
104,61.13999938964844,249.63999938964844,4.0830880255441215,20.42600489267869
105,61.084999084472656,250.27000427246094,4.097077973699728,19.553054102090357
106,61.36000061035156,248.67999267578125,4.052802969396131,22.357795237649214
107,61.20000076293945,247.3300018310547,4.04133984881956,23.001038946168137
108,61.369998931884766,246.85000610351562,4.022323780345786,24.23194613397368
109,61.5099983215332,248.22999572753906,4.0356040074974215,23.470358147859315
110,61.435001373291016,249.0050048828125,4.053145589918842,22.364074436692363
111,61.310001373291016,248.83999633789062,4.058717839897079,21.976936254883867
112,61.4900016784668,253.72999572753906,4.126361827965161,17.882029499741634
113,61.25,252.25999450683594,4.118530522560587,18.29190159104286
