,goog,meta,Ratio,Spread
65,136.88674926757812,332.7799987792969,2.431060716686304,-121.4930238217805
66,137.15750122070312,333.4599914550781,2.4312194993877907,-121.75203092356014
67,136.68350219726562,332.4798889160156,2.4324800255422994,-121.50893784520466
68,136.84500122070312,332.8949890136719,2.432642669035313,-121.67292707072201
69,137.01100158691406,331.7900085449219,2.421630414360909,-120.30983670231223
70,133.6425018310547,318.614990234375,2.384084298550134,-112.37241607805038
71,135.45571899414062,319.8074951171875,2.3609744755850532,-110.74559404786794
72,135.2239990234375,319.45001220703125,2.3623766085461138,-110.74840683917628
73,136.71249389648438,323.75,2.368108362101391,-112.73397044685117
74,138.18850708007812,327.01141357421875,2.366415416766321,-113.70036730869836
75,138.13600158691406,326.7699890136719,2.365567160332716,-113.54058225221706
76,138.60848999023438,328.07000732421875,2.366882485678423,-114.1059399282419
77,138.01824951171875,326.9599914550781,2.368962022136912,-113.91367450846607
78,139.6750030517578,331.0700988769531,2.370288825082554,-115.44773646886847
79,139.69900512695312,331.1700134277344,2.3705967922017748,-115.51033078137738
80,139.89700317382812,332.2850036621094,2.3752117352308884,-116.31745870690182
81,139.9134979248047,333.1600036621094,2.381185579686982,-117.16681142300328
82,139.76425170898438,334.2749938964844,2.3917059606379762,-118.51386093935017
83,140.0749969482422,334.45001220703125,2.3876496126615,-118.20570909578623
84,142.5699920654297,334.1300048828125,2.343620842241964,-114.00629503260521
85,141.84201049804688,332.0,2.3406323615567444,-113.0082108412964
86,141.97349548339844,333.25,2.3472691072748035,-114.05376806113568
87,141.88999938964844,333.010009765625,2.3469589907540707,-113.94360385589371
88,142.19200134277344,333.2699890136719,2.3438026461859733,-113.7340076710822
89,141.73941040039062,331.9200134277344,2.341762340411285,-113.08775464547276
90,141.64999389648438,333.260009765625,2.3527004880011946,-114.56678251310015
91,142.72000122070312,331.8800048828125,2.3253923910047556,-111.52304947478231
92,142.5279998779297,331.2349853515625,2.3239993940506696,-111.17656812419403
93,140.77850341796875,328.7124938964844,2.3349622699180363,-111.37432582303563
94,140.76449584960938,329.4800109863281,2.3406471141582426,-112.16362293750367
95,139.9925079345703,329.1449890136719,2.351161457636773,-113.02894604743659
96,139.88650512695312,328.65008544921875,2.349405220689118,-112.69886364972089
97,139.14300537109375,326.55999755859375,2.3469379340173067,-111.76482530140885
98,140.16799926757812,330.42999267578125,2.3573853832713736,-114.04108253829978
99,139.31600952148438,329.6499938964844,2.3662032456194346,-114.58582172732756
100,139.8175048828125,330.6400146484375,2.3647969896584993,-114.79607963690376
101,138.80699157714844,328.7200012207031,2.3681804315887196,-114.44728857381403
102,139.49649047851562,330.05218505859375,2.366025008417157,-114.70738747412523
103,139.64950561523438,331.1099853515625,2.3710072147612506,-115.52726828241816
104,139.79299926757812,331.94000244140625,2.3745109138551284,-116.1341706102065
105,137.04200744628906,321.406005859375,2.3453101121956625,-109.87762376618085
106,135.97683715820312,319.3999938964844,2.3489294248319394,-109.52781896990027
107,136.6685028076172,319.95001220703125,2.341066197655009,-109.00238331945087
108,136.82650756835938,320.0,2.338728114069023,-108.8066933836783
109,136.8040008544922,319.9713134765625,2.33890318614944,-108.81300199784516
110,136.4185028076172,319.9490051269531,2.3453490438768263,-109.39009511022724
111,136.32199096679688,318.2900085449219,2.334839788412758,-107.881162423347
112,137.52200317382812,321.6900939941406,2.3391899955640088,-109.41537831205065
113,136.61399841308594,322.84600830078125,2.363198589097562,-111.98312695999604
114,137.77249145507812,324.94000244140625,2.358525994627568,-112.27580867191713
115,137.97650146484375,325.0700988769531,2.3559816014017474,-112.08869494490759
116,137.09689331054688,323.0299987792969,2.356216767418508,-111.41627600138204
117,136.7655029296875,321.9103088378906,2.353739078511545,-110.81185683861457
118,135.6925048828125,319.6099853515625,2.3553989634695434,-110.17991170912771
119,137.5225067138672,326.94000244140625,2.3773563342736757,-114.6645038172546
120,137.4344940185547,325.1499938964844,2.365854338231759,-113.01134405450367
121,136.96824645996094,324.7300109863281,2.3708415591146115,-113.31631804240831
122,136.69400024414062,323.1199951171875,2.3638198790004172,-112.13272089066683
123,136.11898803710938,322.4013977050781,2.368526260400816,-112.30819586193638
124,134.71701049804688,319.268798828125,2.369921939685217,-111.35549748877415
125,133.4010009765625,316.55999755859375,2.372995669007093,-110.69292716014351
126,132.65798950195312,311.25,2.3462589865001493,-106.53821992731807
127,134.66000366210938,314.0199890136719,2.3319469810918383,-106.19532620590746
128,132.6487579345703,310.010009765625,2.33707435028181,-105.31258363074014
129,132.42698669433594,308.04998779296875,2.326187399430908,-103.6973883224515
130,132.34300231933594,307.739990234375,2.325321209593057,-103.51797600953543
131,131.40750122070312,305.94000244140625,2.3281776123843203,-103.17257593954136
132,130.01651000976562,303.0400085449219,2.3307809794476126,-102.43540017459352
133,127.04649353027344,295.8299865722656,2.3285175241910427,-99.84338401124691
134,127.3594970703125,294.7799987792969,2.3145505875903,-98.3067146876484
135,125.15799713134766,291.04998779296875,2.325460573546291,-97.99976198316278
136,125.69000244140625,296.8500061035156,2.3617630705505013,-102.97257828005138
137,126.89900207519531,301.70001220703125,2.3774813613447945,-105.94274049352714
138,127.70699310302734,303.7799987792969,2.3787264220857742,-106.76640162579508
139,130.53199768066406,309.0199890136719,2.3673887974170458,-107.61386150185933
140,128.6064910888672,302.0799865722656,2.3488704498090076,-103.66778205319767
141,127.86500549316406,301.1499938964844,2.3552182454845667,-103.89070715148273
142,127.06400299072266,301.29998779296875,2.3712458343923544,-105.28616020116968
143,127.60099792480469,302.125,2.367732266310663,-105.27621215047714
144,128.62649536132812,304.8299865722656,2.3698848803736707,-106.38667790038454
145,127.93550109863281,302.2521057128906,2.3625350517825945,-104.88320707925692
146,126.73500061035156,300.260009765625,2.369195631195666,-104.75773990905108
147,129.46273803710938,299.9549865722656,2.3169213869575827,-100.21142466562446
148,130.99899291992188,301.0050048828125,2.2977657932592908,-98.8727579226051
149,131.69876098632812,303.2744140625,2.3027886655211844,-100.05411489175876
150,131.69850158691406,303.05999755859375,2.301165115068452,-99.84010172164184
151,131.77499389648438,303.3900146484375,2.3023337408519633,-100.0511827946647
152,128.9449920654297,295.010009765625,2.2878748917672587,-96.07147837698699
153,129.2550048828125,294.6099853515625,2.279292671248337,-95.18942263363061
154,131.3874969482422,298.4574890136719,2.271582121175838,-95.72116666462011
155,131.28700256347656,300.010009765625,2.2851463123363773,-97.42994367166648
156,130.65875244140625,298.70001220703125,2.286107946277712,-97.0967968253342
157,129.031494140625,294.8500061035156,2.285101076037865,-95.77697475889164
158,129.45199584960938,295.5799865722656,2.2833173380783958,-95.8531274296065
159,129.42599487304688,294.9892883300781,2.279212059520433,-95.30285746842094
160,129.06649780273438,294.6099853515625,2.282621674618035,-95.4825276708948
161,129.41400146484375,294.49200439453125,2.275580702715016,-94.82422178925174
162,131.65249633789062,298.82000732421875,2.2697633211396693,-95.67164392108191
163,131.40975952148438,299.1099853515625,2.276162641501985,-96.33904747317868
164,131.49575805664062,297.1199951171875,2.259540532016293,-94.21534022487936
165,130.92149353027344,294.3900146484375,2.2485995745256653,-92.37826958917432
166,131.88449096679688,297.67999267578125,2.2571265999026746,-94.17090651187345
167,133.3144989013672,301.6600036621094,2.262769662325271,-95.92743321964508
168,133.40792846679688,305.8900146484375,2.292892320298405,-100.0121728652602
169,132.9949951171875,307.0,2.3083575417968873,-101.76421815841596
170,133.88424682617188,308.7300109863281,2.3059472514878214,-102.11155346385678
171,134.3564910888672,309.6700134277344,2.304838500306694,-102.31727487901333
172,135.36349487304688,311.010009765625,2.2975914596273643,-102.09150572117386
173,134.5500030517578,310.135986328125,2.304986839790884,-102.48236077255723
174,135.67349243164062,312.94000244140625,2.3065670149169466,-103.53949079317829
175,135.24200439453125,314.3500061035156,2.3243518721187106,-105.62040462557715
176,135.92550659179688,315.8800048828125,2.32392001180061,-106.08764259548343
177,136.7262420654297,316.3800048828125,2.313966946677364,-105.34259863882872
178,136.833251953125,316.3500061035156,2.311938082213289,-105.1462128086711
179,136.4427490234375,316.05999755859375,2.316429416885337,-105.4633876953232
180,137.11366271972656,317.900390625,2.3185172383208723,-106.26059350388027
181,137.864501953125,318.9700012207031,2.313648522294415,-106.16274258358385
182,146.57749938964844,322.30999755859375,2.1989050086179587,-95.95511282034093
183,147.43174743652344,319.1650085449219,2.1648322976185166,-91.48187446182547
184,148.93350219726562,322.510009765625,2.16546314299689,-92.4918340229444
185,148.45175170898438,321.92999267578125,2.1685833206392395,-92.66087895645379
186,148.43055725097656,321.8362121582031,2.168261159418949,-92.60005318201635
187,148.5279998779297,323.55999755859375,2.178444453736111,-94.17232743071773
188,148.0,322.989990234375,2.1823647988809123,-94.42329417193949
189,148.70550537109375,245.89999389648438,1.6536038345240973,-16.236324829115542
190,146.16549682617188,242.7899932861328,1.6610622791155163,-17.07572123293505
191,146.15200805664062,241.40499877929688,1.6517391857232733,-15.711700083144732
192,145.68800354003906,238.87229919433594,1.639615434284452,-13.900469745242729
193,145.44876098632812,239.10499572753906,1.6439122210880464,-14.505158659801308
194,144.21749877929688,236.39999389648438,1.639190777107145,-13.714616248118544
195,142.65049743652344,237.83999633789062,1.667291741788174,-17.591110659886194
196,142.08799743652344,232.5399932861328,1.6365913904164777,-13.165725067550964
197,141.395751953125,231.49000549316406,1.6371779370706043,-13.192092805225228
198,141.70799255371094,233.96499633789062,1.6510359939592816,-15.181588395173035
199,143.4499969482422,235.77000427246094,1.6435692526192838,-14.277996404680406
200,143.40699768066406,237.82000732421875,1.6583570618624326,-16.394857963400366
201,144.12075805664062,238.74000549316406,1.6565275447644905,-16.205047622704566
202,143.01449584960938,237.0800018310547,1.6577340669043952,-16.265143944539883
203,142.5749969482422,231.2949981689453,1.6222690031191822,-11.163506349155481
204,140.97450256347656,228.57000732421875,1.621357076406782,-10.92708498464904
205,139.4654998779297,225.30999755859375,1.615524970374762,-10.013386499192704
206,139.86691284179688,225.91250610351562,1.6151961998263642,-9.991747867871366
207,140.74000549316406,227.0998992919922,1.6136129773209562,-9.82159069798473
208,139.79824829101562,227.0460968017578,1.6240982957749215,-11.232103392703207
209,138.9875030517578,224.97999572753906,1.6187066519481133,-10.426610214304246
210,137.0550079345703,222.14999389648438,1.620881989241416,-10.601397662789251
211,138.58900451660156,222.7899932861328,1.6075589406477397,-8.856223375390412
212,138.8935089111328,220.80999755859375,1.5897790997552876,-6.402761230201689
213,138.80099487304688,218.8927001953125,1.577025441319933,-4.629311676612245
214,138.00399780273438,217.75,1.5778528409825934,-4.725842686284549
215,138.59201049804688,218.11000061035156,1.5737559461512054,-4.171556772756217
216,139.16549682617188,220.1699981689453,1.5820731660517415,-5.339854499673036
217,141.72349548339844,225.80499267578125,1.593278460325812,-6.997479607771423
218,140.8681182861328,226.7050018310547,1.6093421605204457,-9.22749379614791
219,141.09249877929688,226.89999389648438,1.608164827043083,-9.073602133799566
220,140.66650390625,229.88999938964844,1.634290986167277,-12.725976611125956
221,141.03199768066406,232.57000732421875,1.6490584487842423,-14.837687236517949
222,141.10848999023438,232.30999755859375,1.6463219015005484,-14.458741454072081
223,141.44900512695312,232.00999450683594,1.6402377259465533,-13.629279764497566
224,140.8560028076172,233.58999633789062,1.6583602521855645,-16.13132636349766
225,140.15350341796875,230.7100067138672,1.6461237221151648,-14.343635817554654
226,140.09100341796875,232.25,1.6578509278505924,-15.980808821401096
227,139.07908630371094,229.2100067138672,1.6480551663485536,-14.514220647478764
228,139.39846801757812,229.38999938964844,1.6455704474508457,-14.197614526515933
229,139.00999450683594,228.2899932861328,1.6422559694073398,-13.701636360810623
230,138.60250854492188,228.08999633789062,1.6456411845097692,-14.13522934458558
231,137.88499450683594,225.1699981689453,1.633027574713955,-12.330876162468284
232,138.1387481689453,224.5399932861328,1.6254671210102307,-11.30631593161439
233,137.9375,224.4550018310547,1.627222487221058,-11.534240320512081
234,137.2447509765625,222.0800018310547,1.6181311143111012,-10.23637879321677
235,133.98599243164062,220.36000061035156,1.6446495384417052,-13.58334134039134
236,133.968505859375,220.40499877929688,1.6452000965857836,-13.655528951841516
237,134.16000366210938,219.53500366210938,1.6363670070777758,-12.487778596053912
238,135.0500030517578,218.0,1.6142169202058563,-9.568936702723276
239,135.99099731445312,218.36000061035156,1.6056945306859975,-8.46580840397297
240,135.87950134277344,218.84800720214844,1.6106035497589613,-9.127177348634431
241,135.29800415039062,217.24000549316406,1.6056408729554557,-8.42333136776247
242,134.76199340820312,216.34410095214844,1.605379198397783,-8.360856788622838
243,135.1125030517578,217.24000549316406,1.6078453184302677,-8.711762478173709
244,135.26600646972656,217.6999969482422,1.6094213367418733,-8.933075232031369
245,136.64999389648438,217.97000122070312,1.5950970432228528,-7.051151385267927
246,136.65200805664062,216.49000549316406,1.5842431338691454,-5.568023889482218
247,136.01651000976562,216.05999755859375,1.5884836152837711,-6.126136287757843
248,136.0342559814453,217.7100067138672,1.6004057591461538,-7.748552666737082
249,136.0084991455078,219.49000549316406,1.61379624708853,-9.56860011876361
250,136.39675903320312,219.8000030517578,1.6114752623869295,-9.274901896785307
251,136.3560028076172,221.0,1.6207573957107402,-10.538269700987739
252,135.53924560546875,215.63340759277344,1.590929672284328,-6.441633043286798
253,135.2842559814453,214.62550354003906,1.5864780567627594,-5.830206105472426
254,135.67250061035156,214.76840209960938,1.5829914030730479,-5.36943260998771
255,136.10250854492188,214.2050018310547,1.573850505190023,-4.137423546294455
256,137.0500030517578,214.9600067138672,1.5684786714866847,-3.4191924497546022
257,137.83599853515625,216.5,1.570707233965297,-3.737060628673957
258,137.48800659179688,216.5500030517578,1.5750464961987318,-4.32814782158823
259,135.083251953125,214.42999267578125,1.587391401786731,-5.947231476918089
260,135.22555541992188,215.38999938964844,1.5928202233726338,-6.685974019057452
261,134.6439971923828,213.6999969482422,1.587148342327524,-5.900222207831659
262,134.20074462890625,212.75650024414062,1.5853600576692612,-5.645928047641972
263,133.906005859375,210.69000244140625,1.5734171226245672,-4.037712331664492
264,133.14700317382812,208.6199951171875,1.5668395844015108,-3.147859675050965
265,132.30850219726562,207.69000244140625,1.5697404096658159,-3.521631610548722
266,132.9969940185547,207.83999633789062,1.5627420594851522,-2.601106453576987
267,132.04092407226562,207.11500549316406,1.568566767828818,-3.362685328767979
268,131.3280029296875,207.07130432128906,1.5767490535293849,-4.4274877630980125
269,130.65499877929688,206.610107421875,1.5813410076324894,-5.012728517364819
270,131.5364990234375,208.19000244140625,1.5827546269443467,-5.222000418654913
271,130.79949951171875,205.79739379882812,1.5733805906527194,-3.9753342481392604
272,130.50999450683594,206.17999267578125,1.5798023243728037,-4.808077359511456
273,131.85670471191406,206.52999877929688,1.5663215551346599,-3.0641167818823742
274,129.68699645996094,202.3699951171875,1.5604493946289089,-2.2777392869044757
275,129.6407470703125,202.1300048828125,1.5591548911175621,-2.1096610946168806
276,129.05551147460938,201.63999938964844,1.5624284239059365,-2.5296240812350828
277,128.6638946533203,202.02499389648438,1.5701762677154503,-3.5235339823874465
278,130.125,203.6416015625,1.5649690802113352,-2.8683047661599783
279,129.4114990234375,202.08999633789062,1.5616077231381922,-2.4261047174023798
280,129.58499145507812,202.44500732421875,1.5622565935376724,-2.511356575213936
281,128.82699584960938,201.1405029296875,1.5613226218866096,-2.3854409641645855
282,129.75698852539062,203.67950439453125,1.5696996879260618,-3.4784196176778135
283,128.3943634033203,200.6199951171875,1.5625296142244778,-2.5376227357305634
284,128.1894989013672,200.73989868164062,1.5659621139177389,-2.976065091693213
285,128.37850952148438,200.19500732421875,1.559412148267041,-2.1372857549455073
286,127.58499908447266,198.4499969482422,1.5554336197224141,-1.626085303314708
287,127.489501953125,194.82000732421875,1.5281258796967427,1.8554181724395014
288,128.31350708007812,197.63999938964844,1.5402899031222403,0.3166514771199067
289,128.1435089111328,198.4499969482422,1.5486543066794491,-0.7576720665928443
290,128.5,199.75999450683594,1.5545524864345208,-1.5133703710500563
291,129.6855010986328,202.5198974609375,1.5616232789732616,-2.4299667313224216
292,131.43576049804688,205.92999267578125,1.5667729383194868,-3.118626516395464
293,132.75799560546875,207.52999877929688,1.5632203381258944,-2.662721668066352
294,133.86880493164062,209.25999450683594,1.5631722014228289,-2.665547207588757
295,134.75,210.66000366210938,1.563339544802296,-2.695407754961421
296,134.64999389648438,208.77999877929688,1.5505384941925942,-0.9708999106975378
297,133.88973999023438,207.14999389648438,1.547168542650045,-0.5229951878858665
298,134.20700073242188,209.08999633789062,1.5579663892107116,-1.9696966794137987
299,134.12249755859375,209.50999450683594,1.562079429778795,-2.5210867616154626
300,134.51950073242188,210.52000427246094,1.5649775915479698,-2.913806025415992
301,133.64849853515625,210.05999755859375,1.5717348107980236,-3.8080992740802895
302,135.43699645996094,212.24000549316406,1.5670755483410939,-3.2072156332279445
303,134.29299926757812,209.57000732421875,1.5605430548665575,-2.3159906518175983
304,133.75601196289062,208.80999755859375,1.5611260719744409,-2.3909292811578933
305,133.0,207.2899932861328,1.5585713780912243,-2.0464294749662297
306,133.9344940185547,208.13980102539062,1.55404179147872,-1.4432153753726575
307,134.91500854492188,211.17999267578125,1.5652816906983766,-2.9588290275798084
308,135.45199584960938,210.32000732421875,1.5527272669923178,-1.2638952810520416
309,135.1739959716797,208.02000427246094,1.5389054882718953,0.6038525761197227
310,134.49349975585938,206.5,1.5353901889299566,1.0657699660429805
311,133.44850158691406,205.17030334472656,1.5374492849670598,0.7706245882067171
312,134.00450134277344,205.63720703125,1.5345544736982042,1.168231290855376
313,133.99497985839844,203.91000366210938,1.5217734565697527,2.8806299373755753
314,134.17300415039062,203.49000549316406,1.5166240540092404,3.5774337133923684
315,134.54100036621094,204.1999969482422,1.5177529258175906,3.439630552283832
316,135.15699768066406,205.05999755859375,1.5171985252520166,3.537429064026698
317,134.41049194335938,206.19000244140625,1.5340320495835607,1.246700712048325
318,135.09649658203125,207.07000732421875,1.5327563079956321,1.4333476234176905
319,134.95950317382812,207.18800354003906,1.5351864719980517,1.1023437157924738
320,135.17149353027344,208.17999267578125,1.5401175738962787,0.439973188008141
321,134.71249389648438,208.0850067138672,1.5446600437355398,-0.17872812755422074
322,134.79449462890625,205.85000610351562,1.5271395665692993,2.1837734112624236
323,134.60400390625,205.9199981689453,1.5298207497034486,1.8175919913559844
324,133.99649047851562,204.16000366210938,1.5236220212412461,2.632978763560546
325,135.3574981689453,205.52999877929688,1.518423445761138,3.37918113696543
326,135.36000061035156,204.32000732421875,1.5094563120783078,4.593063576834824
327,134.53500366210938,203.10000610351562,1.5096443347458501,4.530297268821558
328,134.32199096679688,202.97999572753906,1.511144930674187,4.319099427199946
329,131.12750244140625,201.6697998046875,1.5379672154954889,0.6622634598617216
330,131.0865020751953,200.5,1.5295243737985085,1.7683128003166948
331,132.2584991455078,200.8000030517578,1.5182389362428965,3.290619259825407
332,132.26126098632812,199.94000244140625,1.5117049463340146,4.154914188757575
333,131.69969177246094,199.77999877929688,1.516935963103536,3.441747647982597
334,131.70999145507812,200.24000549316406,1.5203099118069507,2.997755658103843
335,132.10150146484375,200.11000061035156,1.51482003150136,3.7365098566136243
336,128.36700439453125,192.33999633789062,1.4983600906253194,5.699836191549595
337,128.9842529296875,192.61000061035156,1.493283065455657,6.389576533578721
338,128.55319213867188,189.6699981689453,1.475420368903372,8.659333119172034
339,127.85050201416016,189.38999938964844,1.481339505172005,7.846736251425769
340,128.0229949951172,190.83999633789062,1.4906696749686983,6.664944410335325
341,127.1300048828125,189.1999969482422,1.4882403026936508,6.916455367426581
342,126.4645004272461,187.52999877929688,1.482866718689813,7.5516769743063055
343,126.5,187.22000122070312,1.4800000096498271,7.916871948246923
344,126.86250305175781,190.75,1.5035963772697842,4.950520276792448
345,129.64599609375,195.38999938964844,1.5071040007155905,4.6385059764020315
346,129.64151000976562,194.63999938964844,1.5013709681026286,5.381530674398194
347,128.98300170898438,193.6300048828125,1.5012056031979066,5.367626768722149
348,128.41299438476562,191.3800048828125,1.4903476536757483,6.7313363549257605
349,127.2564926147461,190.17999267578125,1.4944620016483448,6.133132313224225
350,131.3362579345703,197.19000244140625,1.50141328481921,5.466649621492595
351,131.09848022460938,196.0399932861328,1.4953643470943367,6.246944045044502
352,132.3625030517578,197.27999877929688,1.4904523126323346,6.972336656294177
353,133.6894989013672,197.19000244140625,1.4749849768446524,9.125646307339766
354,133.50399780273438,195.72999572753906,1.4660983861827859,10.297221910795686
355,133.875,198.4600067138672,1.4824276878720237,8.144073145290067
356,133.85049438476562,198.5500030517578,1.483371458315331,8.015973627065451
357,132.34249877929688,193.5,1.4621153581412532,10.721231282777923
358,131.67800903320312,191.8000030517578,1.4565834072065496,11.388029415836344
359,132.01499938964844,193.22500610351562,1.4636594856407414,10.487004407463617
360,132.1529998779297,193.52000427246094,1.4643633095821982,10.406579814446504
361,133.10150146484375,194.22000122070312,1.459187154789555,11.181384729679992
362,132.6999969482422,194.57000732421875,1.4662397271953829,10.207089096819034
363,132.75949096679688,195.2100067138672,1.4704033985991192,9.65959549803131
364,132.77574157714844,190.5500030517578,1.4351266337385886,14.344866835766881
365,132.42575073242188,188.61500549316406,1.424307617287197,15.735672210474577
366,131.62950134277344,188.42999267578125,1.4315179405344318,14.682616373206544
367,132.1405029296875,189.96170043945312,1.4375736146587281,13.945452449014995
368,132.11050415039062,190.90499877929688,1.4450402714531796,12.955509742710094
369,131.03050231933594,189.3800048828125,1.4453123626228062,12.80123527004105
370,130.50100708007812,187.58999633789062,1.4374601432982161,13.76794464885444
371,130.10049438476562,191.11000061035156,1.4689413865342695,9.625193005654468
372,129.187744140625,189.1750030517578,1.4643417168569393,10.14097758715022
373,127.55174255371094,188.13999938964844,1.475009244271393,8.632202490934107
374,126.72999572753906,186.06500244140625,1.4682001792332846,9.429485445585131
375,126.96800231933594,188.3699951171875,1.483602101917143,7.494563384280726
376,126.93900299072266,187.5561981201172,1.477530102657453,8.263270036254655
377,126.7490005493164,186.5500030517578,1.4718065013788697,8.9740349666819
378,127.9959945678711,189.35499572753906,1.4793821975978456,8.107962718320126
379,130.0,189.89999389648438,1.4607691838191106,10.678943464428416
380,129.87673950195312,187.7100067138672,1.4452934946911287,12.67727592055863
381,129.0292510986328,186.05999755859375,1.4419985853933646,13.009546135028303
382,128.24374389648438,188.31500244140625,1.468414729013293,9.533175361546997
383,129.58349609375,190.86000061035156,1.4728727528100471,9.071325037985305
384,129.6324920654297,192.11000061035156,1.4819587091898803,7.897507673136291
385,132.68600463867188,199.2899932861328,1.501966946919803,5.465346835797705
386,132.8675079345703,200.77999877929688,1.511129409292222,4.257556367585666
387,132.68800354003906,199.46499633789062,1.5032632266390336,5.293451826769514
388,131.42617797851562,198.89999389648438,1.5133970793018021,3.8964726382128863
389,130.04019165039062,195.81309509277344,1.5057890380476475,4.828335279969851
390,132.96600341796875,200.77000427246094,1.5099348638866383,4.42069908678525
391,133.7154998779297,203.7100067138672,1.5234584389979937,2.646070315880765
392,133.44149780273438,204.07080078125,1.529290394228986,1.859237139371148
393,133.05450439453125,204.97000122070312,1.540496521733147,0.35831013725862904
394,133.67974853515625,204.72999572753906,1.5314959668232575,1.570492415831213
395,134.00650024414062,205.58999633789062,1.5341792820746392,1.2185500269443728
396,134.0155029296875,205.3300018310547,1.5321361882944469,1.4925425888220636
