,ms,gs,Ratio,Spread
0,96.6500015258789,349.55999755859375,3.6167614282447365,20.76756947067193
1,96.17500305175781,348.3671875,3.6222217462527317,20.121330637914838
2,96.12999725341797,349.05999755859375,3.6311245972305763,19.25427188579758
3,94.94999694824219,348.0899963378906,3.666034834394324,15.655672634588456
4,94.7699966430664,345.5,3.6456685896197887,17.548762814435378
5,95.44000244140625,345.6600036621094,3.6217518317261295,19.98281679201736
6,95.0999984741211,344.3999938964844,3.6214510980271317,19.926435130811655
7,95.77999877929688,347.78009033203125,3.631030431869299,19.179092010242783
8,95.16000366210938,345.9700012207031,3.635666119235983,18.588749551729762
9,95.41999816894531,346.2200012207031,3.628379877011791,19.345368805483503
10,96.55000305175781,348.6000061035156,3.6105644234588032,21.34039740209991
11,95.80999755859375,345.7799987792969,3.6090179270470286,21.295329666203855
12,95.5999984741211,346.3999938964844,3.623430956332649,19.862282287745956
13,94.94000244140625,344.989990234375,3.633768499714239,18.716983062817434
14,94.80999755859375,343.95001220703125,3.627782101718396,19.25362192460088
15,95.20500183105469,345.8999938964844,3.6332124073722363,18.832976030788558
16,94.75,344.239990234375,3.633139738621372,18.731351690803734
17,94.2249984741211,343.8299865722656,3.649031489946891,17.108709930395406
18,93.86000061035156,344.1199951171875,3.6663114519438373,15.405541231742887
19,94.66000366210938,346.1199951171875,3.656454486867222,16.502908498311086
20,93.61000061035156,342.1199951171875,3.6547376657035855,16.437617653275737
21,93.45500183105469,342.0899963378906,3.660478194161413,15.867508540112311
22,93.59500122070312,342.0299987792969,3.6543618176014316,16.469540939553013
23,93.54000091552734,341.32000732421875,3.648920290608643,16.96658802582104
24,90.25969696044922,332.06500244140625,3.678995317111616,13.52125873799693
25,90.08999633789062,334.3381042480469,3.7111568191664897,10.591127995936262
26,89.51000213623047,333.4200134277344,3.7249469944183793,9.263658563604366
27,89.33999633789062,331.6484069824219,3.7122052896454405,10.37705452615981
28,89.91000366210938,333.9100036621094,3.713824825510807,10.322351962513522
29,90.91999816894531,336.4200134277344,3.7001762010884223,11.722732186043714
30,91.80000305175781,340.30999755859375,3.7070804601904355,11.23985795614604
31,93.1500015258789,345.67999267578125,3.711003617962846,11.096644254944437
32,93.74649810791016,346.739990234375,3.6986980552089306,12.3460991212431
33,94.20999908447266,347.68499755859375,3.690531800630257,13.195625892453933
34,94.29000091552734,348.6300048828125,3.697422860300358,12.560361202628684
35,94.3499984741211,349.3450012207031,3.7026497813513335,12.07765707119151
36,94.37000274658203,349.3800048828125,3.7022358240364324,12.120103837022185
37,94.55500030517578,350.1199951171875,3.7028184018526464,12.096367598334183
38,91.61000061035156,339.7650146484375,3.7088201330068045,11.04920949428859
39,92.02999877929688,343.5050048828125,3.7325329722821596,8.935323782454333
40,91.52999877929688,343.19000244140625,3.7494811211450845,7.314479066926339
41,91.12999725341797,341.0400085449219,3.742346305536958,7.915789330126557
42,90.2699966430664,338.30999755859375,3.7477568421354226,7.3161408434330895
43,90.48999786376953,339.7099914550781,3.7541164711541177,6.767924422189111
44,90.7300033569336,341.2699890136719,3.7613796581832926,6.137154766775922
45,88.05000305175781,331.25,3.7620668769912893,5.781001837732646
46,87.62999725341797,330.1499938964844,3.767545409612654,5.254873880024064
47,87.06999969482422,330.05999755859375,3.7907430655270096,3.1767308545269946
48,86.68499755859375,327.2300109863281,3.7749324589314392,4.516106845121868
49,87.12000274658203,329.05999755859375,3.7770889254420243,4.370327385693798
50,87.48500061035156,328.5050048828125,3.7549865987420765,6.338480215205692
51,87.62999725341797,328.17999267578125,3.745064509436359,7.224875100727189
52,87.44999694824219,329.1700134277344,3.7640940527711586,5.537948190730418
53,87.125,332.2799987792969,3.8138306890019726,1.1696740026339687
54,88.63749694824219,333.8500061035156,3.766464731043337,5.455592512668062
55,88.5739974975586,335.260009765625,3.785083876053646,3.7997383884132607
56,88.35549926757812,336.0950012207031,3.8038945397486144,2.1187885787294083
57,88.66999816894531,336.8299865722656,3.798691705513453,2.6014468353081672
58,88.38999938964844,336.3900146484375,3.8057474484815184,1.9573490774424447
59,88.69999694824219,335.79998779296875,3.7857948066098945,3.7475917178317393
60,87.68000030517578,331.8399963378906,3.784671477907169,3.758467969784619
61,87.48750305175781,332.6600036621094,3.802371676618853,2.1931701240722252
62,88.11499786376953,336.1600036621094,3.8150146037775614,1.122638219720017
63,88.21499633789062,335.4599914550781,3.8027546945664765,2.209813950401412
64,87.98999786376953,334.36041259765625,3.7999820515432856,2.4382674949395384
65,87.80000305175781,333.5799865722656,3.7993163437092514,2.4830916869998707
66,86.16999816894531,328.0799865722656,3.807357474106364,1.6722110506367192
67,85.29000091552734,326.3599853515625,3.8264741686988013,-0.014868090938449097
68,85.36000061035156,327.010009765625,3.830951352242243,-0.3938750845775014
69,85.63999938964844,326.9800109863281,3.818075821073058,0.7201933764132211
70,85.56999969482422,326.0899963378906,3.8107981477253,1.3391906044272734
71,85.45999908447266,326.8500061035156,3.8245964147558884,0.15329210118207515
72,86.37000274658203,329.67999267578125,3.8170659047342435,0.8465615331048473
73,85.08000183105469,325.1000061035156,3.82110953346092,0.43205889583802604
74,85.5999984741211,326.92999267578125,3.8192756834524935,0.6153403697633455
75,84.66000366210938,324.2900085449219,3.8304983996836497,-0.3840480681090237
76,84.27999877929688,326.0199890136719,3.8682960813444827,-3.5852912808864796
77,83.91999816894531,323.07000732421875,3.8497380168410342,-2.0291219075207034
78,83.87000274658203,323.1600036621094,3.853105914859162,-2.312685237894669
79,83.45999908447266,321.8599853515625,3.856458050350531,-2.600075774601947
80,82.25,320.9200134277344,3.90176308118826,-6.344850425912824
81,82.37999725341797,319.6000061035156,3.8795826263547895,-4.521533474817176
82,84.81999969482422,328.79998779296875,3.8764441048805187,-4.2745715860523035
83,84.7699966430664,326.70001220703125,3.853958064698744,-2.3681925312816072
84,84.06999969482422,324.3999938964844,3.858689128988496,-2.7783484249693227
85,83.8499984741211,324.4800109863281,3.8697676433050083,-3.710142990053526
86,83.29000091552734,321.2699890136719,3.8572455934957146,-2.668260380784971
87,87.5250015258789,333.1780090332031,3.80666099085632,1.820347382011875
88,87.55999755859375,333.0400085449219,3.8035634745427767,2.093841811163117
89,88.13999938964844,335.29998779296875,3.8041750637038003,2.079452354444044
90,88.88999938964844,337.05999755859375,3.7918776001009356,3.223213324220439
91,87.58000183105469,333.7349853515625,3.810630033958558,1.476315432462599
92,87.8499984741211,335.1099853515625,3.814570189779564,1.146659900186393
93,87.41000366210938,333.70001220703125,3.8176409818832218,0.8531076329201999
94,87.25,328.8800048828125,3.7693983367657595,5.053629688351947
95,85.91999816894531,325.68499755859375,3.790561039330986,3.0992764858414437
96,86.05000305175781,327.260009765625,3.803137689243113,2.027603444370499
97,85.25,325.97808837890625,3.823789893007698,0.21215756452105028
98,85.6500015258789,328.44000244140625,3.8346759671938715,-0.7010728646948503
99,85.51499938964844,328.68170166015625,3.8435561481152636,-1.4654590866484507
100,85.86000061035156,329.8999938964844,3.8423013225172347,-1.3480120585025754
101,86.75,332.7900085449219,3.8361960639184076,-0.7922211306917286
102,86.29000091552734,331.6400146484375,3.8433191694260485,-1.423203073944904
103,86.33000183105469,331.6199951171875,3.841306476121224,-1.2483122254981533
104,86.31999969482422,332.3900146484375,3.850672101755901,-2.057056970718207
105,86.36000061035156,330.9100036621094,3.8317508258846025,-0.42217466719327446
106,85.63999938964844,328.6383972167969,3.8374404432389615,-0.9381928540555289
107,85.18000030517578,327.1400146484375,3.840573062648364,-1.2207861254337042
108,86.05000305175781,328.55999755859375,3.818245042489653,0.7276156514017491
109,86.37000274658203,328.9700012207031,3.808845557015125,1.5565529881829723
110,85.9800033569336,328.17999267578125,3.816933936526954,0.8366031137908014
111,85.2699966430664,325.5437927246094,3.817799994613703,0.7238741080745688
112,84.69000244140625,322.9549865722656,3.813377934375498,1.0671200077739802
113,84.8949966430664,324.8900146484375,3.8269630425266303,-0.07423318345425356
114,84.70999908447266,325.17999267578125,3.8387439049729224,-1.0804652064850013
115,86.01499938964844,329.8900146484375,3.8352614891506756,-0.7379249179954566
116,85.87999725341797,329.42498779296875,3.8358756209654845,-0.795585065730307
117,85.70999908447266,328.29998779296875,3.8303580830680937,-0.3287660098039562
118,85.68499755859375,328.2799987792969,3.8312424360496715,-0.4055752617154833
119,85.55999755859375,326.6400146484375,3.817672089398387,0.7504470799103449
120,86.58000183105469,329.8800048828125,3.810117785935302,1.4596015873439971
121,86.33000183105469,329.1700134277344,3.812927214711643,1.2016694639549717
122,90.91999816894531,340.29998779296875,3.7428507990137843,7.842757820809339
123,91.37999725341797,340.5,3.7261984048403325,9.423721453515583
124,91.95999908447266,341.0199890136719,3.708351374606013,11.14932223117151
125,90.85040283203125,338.5,3.7259053284093375,9.373293743576113
126,90.22000122070312,335.8800048828125,3.72289958255661,9.552566526730942
127,91.58000183105469,339.82000732421875,3.710635515722234,10.878070715280643
128,91.76000213623047,340.79998779296875,3.7140363977651596,10.594996404574289
129,92.01000213623047,339.2940979003906,3.6875784156382267,13.068809875619564
130,92.5999984741211,337.8299865722656,3.6482720533378723,16.817206670359013
131,92.81999969482422,339.4599914550781,3.657185871268721,16.03897926278691
132,93.08000183105469,341.44000244140625,3.668242326221035,15.065617068895989
133,93.77999877929688,342.05499267578125,3.6474194618063294,17.160801038755636
