,cat,unp,Ratio,Spread
47,215.3699951171875,242.82000732421875,1.1274551368777954,-21.68540471974123
48,216.1699981689453,242.9499969482422,1.1238839756031604,-20.993978357584353
49,214.50999450683594,240.27499389648438,1.120110950768904,-20.02341073538949
50,214.55499267578125,241.67999267578125,1.1264244642444148,-21.382206921784615
51,214.85499572753906,241.25999450683594,1.1228968341642913,-20.654175799620845
52,214.52999877929688,243.6699981689453,1.1358318163215344,-23.39787529971403
53,214.92709350585938,244.5,1.137595060779689,-23.820153740577098
54,215.62229919433594,245.5800018310547,1.1389360133374633,-24.186341961866958
55,215.83999633789062,244.8000030517578,1.1341734952058247,-23.182819142919612
56,214.7899932861328,240.77000427246094,1.1209554066688703,-20.230927866283963
57,217.6685028076172,245.1999969482422,1.1264835921849394,-21.705364644966835
58,217.16000366210938,243.6999969482422,1.122214002756363,-20.72747431212545
59,217.25,243.0500030517578,1.1187572062221303,-19.985075229837577
60,216.8699951171875,242.44000244140625,1.117904771982873,-19.765250738043193
61,217.5850067138672,242.57000732421875,1.1148286869012431,-19.161105976643086
62,217.17999267578125,242.17999267578125,1.1151118926379255,-19.186945998734956
63,218.14999389648438,241.6999969482422,1.1079532601909339,-17.71098593387336
64,217.0800018310547,240.14500427246094,1.1062511619995143,-17.254624801682922
65,217.44000244140625,240.9550018310547,1.1081447715490393,-17.694985949855862
66,217.1199951171875,240.92999267578125,1.1096628504700483,-17.99854945593728
67,217.05999755859375,243.0800018310547,1.1198747100576973,-20.21016206841304
68,217.22999572753906,243.58999633789062,1.121346043957086,-20.545608224106786
69,216.0399932861328,243.13999938964844,1.1254397655327788,-21.31746540106687
70,217.33999633789062,245.2989959716797,1.128641759937836,-22.14166296395595
71,218.33999633789062,245.39500427246094,1.123912285373045,-21.21090519881352
72,217.24000549316406,245.22000122070312,1.128797620235834,-22.16533541924767
73,217.4550018310547,245.2899932861328,1.1280034546030067,-22.014576540633414
74,216.25,244.49000549316406,1.1305896207776374,-22.451843737167508
75,215.99000549316406,244.4550018310547,1.1317884884205511,-22.683793612003853
76,216.75999450683594,245.05999755859375,1.130559161141081,-22.49819074917056
77,217.1699981689453,244.3300018310547,1.1250633323714472,-21.347217174473172
78,217.1999969482422,245.5,1.1302946751813334,-22.48641361481731
79,217.52000427246094,245.72000122070312,1.1296432346190994,-22.37784217416558
80,217.13999938964844,245.125,1.128879988436095,-22.173017072019633
81,217.4600067138672,245.2382049560547,1.1277393423368092,-21.957649366719494
82,217.9001007080078,244.5399932861328,1.1222573669840712,-20.8075641177972
83,218.3000030517578,244.66000366210938,1.1207512608421804,-20.516968337527913
84,223.77499389648438,246.52999877929688,1.1016869869442996,-16.765428644107345
85,225.0399932861328,247.02000427246094,1.0976715767956013,-15.956575690566211
86,226.7899932861328,246.64999389648438,1.0875700039608667,-13.7897246992232
87,226.39500427246094,246.4499969482422,1.0885840778166886,-13.995289066631955
88,228.8699951171875,247.13999938964844,1.0798269963832796,-12.14405489520118
89,227.9199981689453,247.2550048828125,1.0848324274710426,-13.234485017551378
90,227.86000061035156,246.22999572753906,1.0806196571051574,-12.271079319480265
91,231.88499450683594,242.27499389648438,1.0448066914021128,-4.1833503399655
92,231.25,240.67999267578125,1.0407783467060812,-3.2403399309294514
93,230.6230926513672,242.25999450683594,1.0504585283359298,-5.464028954038497
94,230.94920349121094,243.02499389648438,1.0522876469055802,-5.894188799605502
95,231.4199981689453,242.4600067138672,1.047705507874312,-4.845805617873168
96,230.3303985595703,241.3000030517578,1.047625517781364,-4.80456586011374
97,229.9499969482422,242.1699981689453,1.0531419934023902,-6.065144443235653
98,230.3699951171875,244.3300018310547,1.0605981985925113,-7.793908237721922
99,229.88499450683594,244.67999267578125,1.0643582596623347,-8.641881251109737
100,231.02999877929688,245.07000732421875,1.06077136570621,-7.856244367246717
101,230.88999938964844,244.52000427246094,1.0590324609937332,-7.4499879380299205
102,231.3800048828125,244.47999572753906,1.056616780051333,-6.906858380610998
103,232.24000549316406,245.69000244140625,1.0579142121516962,-7.23384565109555
104,232.27000427246094,245.72999572753906,1.0579497619472598,-7.243037208627186
105,234.24000549316406,248.4600067138672,1.0607069710008101,-7.950317791709125
106,235.14999389648438,248.23199462890625,1.0556325795108492,-6.787960493834817
107,235.27000427246094,248.52000427246094,1.0563182716002142,-6.952747555778018
108,235.35000610351562,247.69000244140625,1.0524325303499802,-6.0406025593846095
109,235.3800048828125,247.75,1.0525532962043487,-6.069798389377212
110,235.64999389648438,247.9149932861328,1.0520475268717222,-5.957576118099524
111,235.13999938964844,247.44000244140625,1.0523092756812318,-6.006230326799596
112,236.60000610351562,246.86000061035156,1.0433643036439613,-3.927143145925328
113,236.89999389648438,245.35000610351562,1.0356691111217315,-2.1091313530777427
114,236.5,244.1999969482422,1.0325581266310453,-1.3698223572910422
115,235.27000427246094,244.56500244140625,1.0395077910492192,-2.9977457247233303
116,234.29420471191406,245.05499267578125,1.0459285280961113,-4.489653835011097
117,232.77999877929688,244.85499572753906,1.0518730003074308,-5.84439215520058
118,232.58999633789062,244.3699951171875,1.0506470569017239,-5.554479604127607
119,226.0399932861328,238.07000732421875,1.053220732593359,-5.979812676400343
120,224.47999572753906,237.5800018310547,1.0583571202460982,-7.09155973932414
121,222.72999572753906,238.5,1.0708032351949222,-9.808398523635901
122,221.47999572753906,237.39999389648438,1.0718800725846582,-9.99185000252487
123,217.47000122070312,235.6199951171875,1.083459759022416,-12.329177507387499
124,217.27999877929688,235.2550048828125,1.082727384961806,-12.159275332291088
125,216.3000030517578,234.30999755859375,1.083263958634926,-12.22049436585965
126,213.47999572753906,231.17999267578125,1.08291173553719,-11.985977309211222
127,210.60000610351562,232.38999938964844,1.1034662519212959,-16.153059639237966
128,211.9600067138672,232.22000122070312,1.0955840435228221,-14.586658993948191
129,213.46499633789062,234.02999877929688,1.09633899137662,-14.851384277027421
130,215.69000244140625,234.73500061035156,1.0882980108181834,-13.271825344519186
131,216.2100067138672,236.60000610351562,1.0943064555593516,-14.602908096585026
132,216.6999969482422,236.49000549316406,1.091324452347125,-13.989802140943226
133,215.22999572753906,235.6999969482422,1.0951075669146797,-14.70914096630571
134,213.80999755859375,235.3000030517578,1.1005098252586378,-15.76715300336815
135,212.38999938964844,236.81500244140625,1.1150007209470723,-18.740158326563403
136,210.30999755859375,235.1649932861328,1.1181826637633538,-19.22582446847602
137,211.2899932861328,235.47000122070312,1.114439910563229,-18.52460604525905
138,210.85000610351562,234.75,1.113350691034606,-18.256368733108616
139,210.2100067138672,233.42999267578125,1.1104608972945829,-17.593491064392737
140,211.38999938964844,236.27999877929688,1.1177444508326504,-19.23192073037771
141,213.1999969482422,236.69000244140625,1.110178263740157,-17.78348031991831
142,214.22000122070312,236.42999267578125,1.103678420915496,-16.476164780233233
143,214.22000122070312,237.14999389648438,1.107039457310792,-17.19616600093636
144,215.16000366210938,237.10000610351562,1.1019706361218564,-16.18101559924625
145,214.18499755859375,236.75,1.1053528617719046,-16.832112676888954
146,213.9600067138672,236.77999877929688,1.1066554091856395,-17.09312442069455
147,203.75999450683594,238.0850067138672,1.1684580542422407,-28.87115876145191
148,204.1199951171875,238.4499969482422,1.1681853941420361,-28.8665125854061
149,204.33999633789062,239.22000122070312,1.170695925946558,-29.41062706998727
150,208.5850067138672,238.33099365234375,1.1426084616871888,-24.162986898081243
151,209.7100067138672,239.07000732421875,1.1400028595221543,-23.74688874579209
152,212.10000610351562,239.39999389648438,1.128712810030024,-21.622905047188397
153,212.7100067138672,239.14999389648438,1.1243006269008475,-20.746577120286673
154,212.9600067138672,237.3699951171875,1.1146224062441805,-18.709886824508857
155,216.52000427246094,237.57000732421875,1.097219668558981,-15.254614343604885
156,213.97999572753906,236.0500030517578,1.1031405167066202,-16.34260465222593
157,212.97000122070312,236.32000732421875,1.1096398834092964,-17.649637011075328
158,212.33999633789062,235.72999572753906,1.1101535263871276,-17.70649304943376
159,211.5399932861328,235.22000122070312,1.1119410451268206,-18.017914528778135
160,210.50010681152344,234.3300018310547,1.1132060946689588,-18.195635283671606
161,212.02000427246094,235.0800018310547,1.1087633105080028,-17.3850561470974
162,211.07000732421875,233.77000427246094,1.1075472410126626,-17.050483217689788
163,211.3300018310547,235.60000610351562,1.1148441019361903,-18.613531511798783
164,210.02479553222656,232.88999938964844,1.108869068528213,-17.243666334598146
165,208.27999877929688,229.83999633789062,1.103514488596861,-15.98516138068237
166,211.55999755859375,231.49000549316406,1.0942049922696302,-14.267379093102676
167,212.32000732421875,232.80999755859375,1.0965052257326187,-14.807018921418006
168,214.13999938964844,231.9499969482422,1.0831698776938294,-12.078312218032892
169,214.80999755859375,232.80999755859375,1.083794982564022,-12.250381444280407
170,214.1199951171875,232.36000061035156,1.0851859046754664,-12.508855588278635
171,214.13499450683594,232.5850067138672,1.086160658838237,-12.718460827493686
172,212.3800048828125,231.24989318847656,1.0888496462558994,-13.185311094098495
173,213.6999969482422,232.26499938964844,1.0868741352668463,-12.845094235198644
174,213.4499969482422,232.02999877929688,1.0870461564614593,-12.866785141327995
175,216.7100067138672,233.97000122070312,1.0796455815241848,-11.45952018081067
176,214.80999755859375,232.8300018310547,1.0838881079896927,-12.270385716741345
177,216.67999267578125,233.94000244140625,1.0796566842765736,-11.460338797321782
178,215.6999969482422,232.7899932861328,1.0792303967532806,-11.316555999835657
179,218.02999877929688,233.60000610351562,1.0714122249754248,-9.734202003551474
180,220.9149932861328,237.21499633789062,1.0737840506399934,-10.386977777931094
181,222.6300048828125,237.02999877929688,1.0646812809623942,-8.441064509201055
182,219.52000427246094,233.00999450683594,1.0614522137929245,-7.6143033284510295
183,217.41000366210938,231.27999877929688,1.0637964899662287,-8.050784626699226
184,216.50999450683594,230.5399932861328,1.0648006980520888,-8.234877993190565
185,216.75,231.41000366210938,1.0676355416936996,-8.858458873150994
186,215.47000122070312,232.24000549316406,1.0778298796930141,-11.002720015211452
187,214.24000549316406,229.89999389648438,1.0730955377230886,-9.925626292799961
188,216.3800048828125,231.6750030517578,1.070685820426101,-9.503356693684992
189,212.25,228.7100067138672,1.0775500905246982,-10.778909221565385
190,215.0500030517578,230.01499938964844,1.0695884497815555,-9.208953779318932
191,213.8300018310547,228.6999969482422,1.0695412009065788,-9.146607191716129
192,214.14999389648438,229.1199951171875,1.0699042803986225,-9.238048366513425
193,212.3800048828125,227.67999267578125,1.0720406226631882,-9.615410581403182
194,213.02000427246094,227.39059448242188,1.0674612239307835,-8.668882732540908
195,214.72000122070312,229.64999389648438,1.0695323798011496,-9.182782967974504
196,208.83999633789062,225.5800018310547,1.0801570857436702,-11.150180383682255
197,207.3800048828125,225.75,1.0885813226186782,-12.819248235240337
198,208.5449981689453,226.6999969482422,1.0870555464705476,-12.573069610252446
199,207.02999877929688,226.58999633789062,1.0944790497702006,-14.018618963086993
200,207.0865936279297,226.31500244140625,1.0928520213530772,-13.685515396520344
201,207.22000122070312,225.99000549316406,1.0905800799241847,-13.223540059081841
202,206.2899932861328,225.19000244140625,1.0916186425439374,-13.378437595580579
203,207.83999633789062,222.23399353027344,1.069255184016565,-8.830938148824714
204,205.22999572753906,221.19000244140625,1.0777664427526252,-10.466807118706612
205,203.00999450683594,220.32000732421875,1.0852668010726927,-11.876233921246211
206,202.55999755859375,220.72999572753906,1.0897018087872425,-12.748263920790833
207,203.3800048828125,222.4199981689453,1.09361782293743,-13.596310667880374
208,203.0800018310547,223.13999938964844,1.0987787934691962,-14.624344841801985
209,202.9199981689453,222.5800018310547,1.0968854910285433,-14.228633613885648
210,209.11000061035156,227.2100067138672,1.0865573432675875,-12.502954041877473
211,208.08999633789062,226.19000244140625,1.0869816253642743,-12.530255543476585
212,206.85000610351562,223.92999267578125,1.0825718446617698,-11.54342567258459
213,204.83999633789062,223.27000427246094,1.08997270193351,-12.947247088783257
214,206.02999877929688,224.5,1.0896471452222283,-12.95538869112005
215,207.1699981689453,225.2100067138672,1.0870782869352078,-12.494882716522511
216,205.2100067138672,223.92999267578125,1.0912235531867416,-13.22732139401117
217,204.15499877929688,227.49000549316406,1.1143004425725263,-17.870580557891003
218,204.0500030517578,224.94500732421875,1.1024013916194888,-15.433388439049764
219,203.0800018310547,224.1300048828125,1.103653746611986,-15.614350334966048
220,201.9499969482422,224.27000427246094,1.1105224444739117,-16.91460039261443
221,200.2100067138672,222.72000122070312,1.1124319152489035,-17.15116026855145
222,201.21499633789062,223.72000122070312,1.1118455646567262,-17.119271025998785
223,203.10000610351562,225.92999267578125,1.1124076114533925,-17.3937984197984
224,205.6699981689453,231.77499389648438,1.1269266103950437,-20.600018998025206
225,205.4949951171875,230.97999572753906,1.1240176219173525,-19.98470802405791
226,204.9315948486328,232.0449981689453,1.1323046519026951,-21.628190742748416
227,204.41000366210938,230.71009826660156,1.128663441775415,-20.828842971011795
228,203.25,229.02999877929688,1.1268388623827645,-20.339795880308202
229,204.8699951171875,231.55499267578125,1.13025332256844,-21.201433763502394
230,204.38059997558594,230.7899932861328,1.1292167324770628,-20.93892869807837
231,206.82000732421875,230.05999755859375,1.112368191719204,-17.704232283998266
232,204.47000122070312,229.46749877929688,1.1222550858774225,-19.524640026504784
233,206.22000122070312,229.25,1.1116768433855717,-17.51030063184146
234,207.91000366210938,229.5,1.1038429895512782,-16.025063473677335
235,208.8800048828125,229.22999572753906,1.0974243123756315,-14.759094863893864
236,207.82000732421875,227.9499969482422,1.0968626162764914,-14.567465607723022
237,207.1699981689453,227.88999938964844,1.1000144876373756,-15.174875392303761
238,211.3699951171875,230.60000610351562,1.0909779601199623,-13.572467762732828
239,211.13999938964844,231.0050048828125,1.0940845199895268,-14.213618350374247
240,211.73500061035156,231.57000732421875,1.0936784502169712,-14.167693729179348
241,212.08529663085938,231.39999389648438,1.0910704210638553,-13.638008234559464
242,211.27999877929688,231.55999755859375,1.0959863635766174,-14.624864403614453
243,212.78500366210938,232.83999633789062,1.094250028576391,-14.359575240189997
244,213.2100067138672,232.14999389648438,1.0888325434370212,-13.233194087324819
245,214.25999450683594,226.52099609375,1.0572248758576481,-6.526104449136028
246,211.27000427246094,226.18499755859375,1.0705968333625722,-9.260126424079232
247,210.47999572753906,225.47000122070312,1.071218195540864,-9.35628405190414
248,208.6300048828125,224.73500061035156,1.07719405335098,-10.520791263187306
249,208.88499450683594,225.5800018310547,1.0799243974591597,-11.103977790780533
250,208.2100067138672,224.6699981689453,1.0790547568527689,-10.88702868940419
251,208.02999877929688,225.16000366210938,1.0823439166626447,-11.561860221382062
252,203.44000244140625,215.9700927734375,1.0615910842590561,-7.084801815170238
253,203.9199981689453,215.16000366210938,1.055119682199349,-5.781869379016655
254,206.1199951171875,216.4499969482422,1.050116447097632,-4.812980453558737
255,206.3000030517578,217.00999450683594,1.0519146451606747,-5.188151973338677
256,207.5399932861328,218.57000732421875,1.0531464507801105,-5.474984895988484
257,206.89999389648438,216.91000366210938,1.0483809089459577,-4.47211088938198
258,206.74000549316406,216.3800048828125,1.0466286114613033,-4.106382773555737
259,201.81500244140625,215.875,1.0696677520922948,-8.658203898858744
260,199.25999450683594,211.58999633789062,1.0618789630179966,-6.996595682131897
261,197.97999572753906,212.25,1.0720780108112506,-8.970858655247042
262,194.92999267578125,210.52499389648438,1.0800030872962767,-10.377492186240033
263,194.55499267578125,210.97999572753906,1.0844234466865081,-11.217531292016105
264,196.39990234375,211.4600067138672,1.0766808139433703,-9.803251636579375
265,197.89999389648438,213.5800018310547,1.0792319778583321,-10.38300365164045
266,204.39999389648438,216.19000244140625,1.0576810611398195,-6.319024833488072
267,204.6300048828125,216.14999389648438,1.0562966756525718,-6.042848813014842
268,204.77000427246094,215.4239959716797,1.0520290642033823,-5.17310426566911
269,204.88999938964844,215.22500610351562,1.0504417333430347,-4.8509074831004
270,205.19000244140625,215.93539428710938,1.0523680087618867,-5.253262713475664
271,204.66000366210938,216.49000549316406,1.0578031936840275,-6.352058681093354
272,204.16000366210938,216.89999389648438,1.0624019886650278,-7.275430117375521
273,203.63499450683594,214.0500030517578,1.0511454751190727,-4.964500857582976
274,201.7899932861328,214.69000244140625,1.06392789327755,-7.498884892237157
275,203.5399932861328,215.27000427246094,1.057630005764215,-6.282046107925396
276,203.13999938964844,214.73500061035156,1.057078868049332,-6.157742605302786
277,203.9600067138672,215.86000061035156,1.058344741639368,-6.440786910986077
278,204.64999389648438,216.6802978515625,1.0587847755380988,-6.552628727163409
279,205.67999267578125,217.19000244140625,1.0559607651472864,-6.004765522482302
280,208.38999938964844,218.1300048828125,1.0467393134108713,-4.162225031664377
281,208.01100158691406,218.72000122070312,1.0514828521188313,-5.141363452462286
282,207.32000732421875,216.58999633789062,1.0447134318260705,-3.7208480303332863
283,208.1300048828125,216.94000244140625,1.0423293006866272,-3.2391761272038195
284,208.27000427246094,217.2550048828125,1.0431411169445086,-3.410431946069025
285,209.88999938964844,218.02999877929688,1.0387822164625242,-2.5220698292632164
286,209.39999389648438,217.57000732421875,1.0390163021292789,-2.565199386682167
287,211.5050048828125,221.3800048828125,1.0466892024870589,-4.2138430961176425
288,211.47999572753906,221.67999267578125,1.0482314977979448,-4.539509441058584
289,211.96499633789062,221.61000061035156,1.0455028162153999,-3.971535206967644
290,212.61000061035156,221.99000549316406,1.0441183615816978,-3.68927159044145
291,213.0,221.6898956298828,1.0407976320651775,-2.9887235881382423
292,212.97999572753906,221.72999572753906,1.0410836706523072,-3.049363393930861
293,212.99000549316406,221.2899932861328,1.0389689073614072,-2.5990832648530215
294,215.0399932861328,222.01499938964844,1.0324358552887167,-1.21923146699055
295,214.83999633789062,221.2100067138672,1.0296500208739443,-0.6195888709526685
296,215.47000122070312,222.37010192871094,1.0320234866520472,-1.1328164507583267
297,215.1199951171875,221.49000549316406,1.0296114286006117,-0.6120944051674542
298,215.62759399414062,221.50999450683594,1.0272803698438298,-0.1108981168828791
299,216.6300048828125,222.5749969482422,1.0274430685105034,-0.1466590736884541
300,217.08999633789062,222.4499969482422,1.0246902238738305,0.45064454300060675
301,216.6300048828125,220.57000732421875,1.018187704161931,1.8583305503349834
302,216.0399932861328,220.2100067138672,1.0193020438683842,1.612527274714381
303,216.5,221.08999633789062,1.0212009068724741,1.204856934586843
304,216.33999633789062,220.8699951171875,1.0209392569842781,1.2605718246125548
305,217.24000549316406,221.35000610351562,1.0189191700719271,1.7046596979398316
306,216.5800018310547,220.1199951171875,1.0163449684006107,2.2570013206286887
307,215.75,219.8800048828125,1.01914254870365,1.6447738402222
308,214.72999572753906,220.7100067138672,1.027848978276495,-0.23253376489253696
309,215.64999389648438,220.36000061035156,1.0218409777286062,1.0620952392080483
310,215.5399932861328,220.25999450683594,1.0218984938652997,1.0491564487838048
311,217.05999755859375,221.10000610351562,1.0186124048206133,1.7698336591260215
312,218.1992950439453,221.73500061035156,1.0162040192004018,2.30463114924126
313,218.39999389648438,222.27999877929688,1.017765590619254,1.9657037515528657
314,217.57000732421875,221.2100067138672,1.016730244367847,2.183493769407903
315,217.8300018310547,221.27499389648438,1.0158150485996946,2.385460123736408
316,219.00999450683594,222.63499450683594,1.0165517560427446,2.2370359509155264
317,219.43499755859375,223.1300048828125,1.016838732952031,2.1784042863978925
318,219.24000549316406,223.1300048828125,1.017743109342194,1.9781930504903187
319,218.25999450683594,223.39999389648438,1.0235498924173547,0.701962011824321
320,218.8000030517578,224.58999633789062,1.026462491797878,0.06642201965269123
321,219.99000549316406,225.3699951171875,1.0244556092989898,0.5082773655580866
322,222.77000427246094,224.65499877929688,1.008461617231602,4.077682113339989
323,222.19000244140625,222.4600067138672,1.001215195416059,5.67714798046913
324,222.7449951171875,223.49000549316406,1.0033446784094278,5.2169968475006385
325,222.36000061035156,223.91000366210938,1.006970691884796,4.401699383369163
326,222.80999755859375,224.5800018310547,1.0079440074137402,4.193742810648132
327,222.47000122070312,224.16000366210938,1.0075965408016052,4.264644277309031
328,222.89999389648438,224.0,1.0049349759247928,4.8661498275063195
329,223.24000549316406,225.8249969482422,1.0115794274837413,3.3902652487553553
330,223.3029022216797,225.60000610351562,1.0102869414547757,3.679836319979387
331,222.82000732421875,224.8699951171875,1.009200196237252,3.914027212186909
332,223.08999633789062,225.15499877929688,1.0092563650334128,3.906239107488034
333,222.56500244140625,224.72999572753906,1.0097274650658645,3.7921962415186385
334,222.875,224.8699951171875,1.0089511839245653,3.9704918255534665
335,223.5800018310547,225.07000732421875,1.006664305756156,4.494351575063206
336,224.19500732421875,226.30999755859375,1.0094337080009834,3.885828111425724
337,224.88999938964844,227.1199951171875,1.0099159399421551,3.7894248217014024
338,224.7899932861328,226.67999267578125,1.0084078448600808,4.126744389632563
339,226.30499267578125,228.10000610351562,1.0079318330829141,4.262280925084298
340,226.47000122070312,228.36000061035156,1.008345473481967,4.171711592761568
341,226.69000244140625,228.1699981689453,1.0065287207710962,4.587603822047583
342,227.11000061035156,228.72999572753906,1.0071330857858916,4.458846131076967
343,229.55999755859375,221.375,0.9643448438506601,14.329415586687674
344,230.3000030517578,223.30999755859375,0.9696482613958406,13.154230557071912
345,231.27000427246094,221.75999450683594,0.9588791906000003,15.700197946152258
346,231.16000366210938,220.8800048828125,0.9555286441579949,16.4672426762358
347,228.97999572753906,220.7899932861328,0.9642326727477476,14.318896102254314
348,229.41000366210938,221.80999755859375,0.9668715139610502,13.7404093850881
349,229.8000030517578,221.62539672851562,0.9644273010675243,14.325448354188211
350,225.13999938964844,220.96499633789062,0.9814559693387395,10.20111511747919
351,225.15499877929688,221.0399932861328,0.9817236769537695,10.141519033537605
352,226.25,221.38999938964844,0.9785193343188882,10.915823025584956
353,227.16000366210938,221.2899932861328,0.9741591376943807,11.950190009220762
354,226.80999755859375,220.60499572753906,0.9726422913546758,12.275813177858481
355,224.7100067138672,218.1300048828125,0.9707178067978375,12.594604684469402
356,223.6300048828125,216.6999969482422,0.9690112785258767,12.915703387777342
357,217.0399932861328,210.72000122070312,0.9708809792622055,12.129298833802125
358,216.72500610351562,210.19000244140625,0.9698465637186877,12.335879462786778
359,216.64999389648438,210.52999877929688,0.9717516949476046,11.918863136186417
360,216.55999755859375,211.13619995117188,0.9749547577181036,11.220256778507917
361,215.83999633789062,211.5800018310547,0.9802631830100337,10.037182077783513
362,216.92999267578125,212.4199981689453,0.9792099079928681,10.316356991620069
363,215.10000610351562,211.00999450683594,0.9809855347251297,9.847392540231112
364,205.94000244140625,206.22500610351562,1.0013839159887865,5.227200019560826
365,206.55999755859375,205.91229248046875,0.9968643247202728,6.176503589974203
366,208.7100067138672,207.25,0.9930046156537726,7.046352512502978
367,208.14999389648438,207.1999969482422,0.9954359981931364,6.521353406889801
368,208.0399932861328,209.16000366210938,1.0053836301294057,4.448401799082745
369,206.99000549316406,207.85000610351562,1.0041547929249173,4.68030752222208
370,206.85000610351562,208.24000549316406,1.006719842149547,4.146561510032598
371,207.1199951171875,210.02999877929688,1.0140498442000392,2.6337837813102567
372,206.27000427246094,208.27000427246094,1.0096960292750963,3.521036532435147
373,206.2100067138672,208.61000061035156,1.0116385908459553,3.1194367373421983
374,206.7550048828125,209.0800018310547,1.0112451785607801,3.209021142502678
375,205.72000122070312,208.52999877929688,1.0136593308473643,2.6963175558998387
376,206.61000061035156,208.43499755859375,1.0088330523345963,3.705139948586776
377,206.72000122070312,208.74000549316406,1.009771692436787,3.513076907956332
378,207.6699981689453,211.25,1.0172388975905045,1.978507030306531
379,205.61500549316406,209.3699951171875,1.0182622353607762,1.7485151679051398
380,206.0800018310547,209.22000122070312,1.0152367981451331,2.3759515249143703
381,205.89999389648438,208.91000366210938,1.0146187948268628,2.5011230446943387
382,204.60000610351562,208.22999572753906,1.0177418842411319,1.846347627329294
383,207.42999267578125,211.72999572753906,1.0207299002245969,1.2520818067513346
384,205.9499969482422,209.89999389648438,1.0191793979450015,1.5624742470568833
385,198.9409942626953,209.11000061035156,1.0511156907873316,-4.844138580297823
386,197.5500030517578,209.13999938964844,1.0586686720265657,-6.302359932983393
387,196.83999633789062,208.27000427246094,1.0580675073522652,-6.161375616172705
388,196.57000732421875,208.6699981689453,1.0615556310417646,-6.83858507006758
389,194.6199951171875,207.3000030517578,1.0651526474807238,-7.470796315196708
390,194.4499969482422,208.36000061035156,1.0715351189530329,-8.705342224932679
391,194.94000244140625,208.4199981689453,1.0691494591090445,-8.262218771029353
392,192.80999755859375,207.35499572753906,1.0754369501224914,-9.38423306354673
393,193.5800018310547,208.75999450683594,1.0784171532813056,-9.99861758526447
394,193.2100067138672,206.83999633789062,1.0705449466921693,-8.458517847204746
