,qcom,adi,Ratio,Spread
0,158.3699951171875,168.35000610351562,1.0630170568543829,32.35883855574477
1,158.24000549316406,168.3000030517578,1.0635742998569875,32.24410038088243
2,158.0050048828125,168.40499877929688,1.0658206612138503,31.84127866071779
3,158.0749969482422,167.9600067138672,1.0625336704504988,32.37497456538995
4,159.3300018310547,169.0500030517578,1.0610054673256686,32.87549781982892
5,161.2100067138672,170.67999267578125,1.0587431646146037,33.628116136810036
6,161.19000244140625,170.24000549316406,1.0561449402238676,34.042751077603185
7,158.77999877929688,169.14999389648438,1.0653104622553986,32.07846536064949
8,155.6199951171875,167.8000030517578,1.0782676283044368,29.423652873332685
9,155.36000061035156,167.83999633789062,1.0803295293415924,29.05415779586508
10,155.5749969482422,168.2581024169922,1.0815240605337728,28.908525467565028
11,153.3699951171875,167.33999633789062,1.091086924857948,27.032141531969927
12,152.07510375976562,166.08999633789062,1.0921577051840414,26.641072160747854
13,152.8000030517578,166.5,1.0896596641009333,27.149763351678104
14,154.11000061035156,166.8699951171875,1.0827979654551947,28.439982319218245
15,153.82000732421875,167.30999755859375,1.0876998413212988,27.63245939278835
16,153.94000244140625,166.5222930908203,1.0817350295560975,28.572238635317177
17,153.67999267578125,166.66000366210938,1.0844612936292368,28.105006934598862
18,153.74000549316406,166.64999389648438,1.0839728628986836,28.191073425696004
19,154.125,166.91000366210938,1.0829521729901663,28.418983121140798
20,152.80999755859375,165.16000366210938,1.080819359340544,28.502426141433517
21,146.89999389648438,164.67999267578125,1.1210347142139834,21.492445061548352
22,145.3699951171875,164.1699981689453,1.1293251955921337,20.0634088378755
23,144.69500732421875,163.8000030517578,1.1320363161164948,19.577964008969587
24,143.0500030517578,163.4499969482422,1.142607434192807,17.84318816410621
25,145.1199951171875,164.5399932861328,1.1338202785444091,19.376578381217996
26,145.43870544433594,164.16000366210938,1.1287229431847403,20.160482784020104
27,147.00999450683594,165.42959594726562,1.1252948923793966,20.88225011295455
28,151.47000122070312,163.1699981689453,1.077242997649379,28.794198856181083
29,152.14999389648438,162.5050048828125,1.0680579125975724,30.320974983386947
30,152.6804962158203,162.0050048828125,1.061072035381727,31.49330251313262
31,152.9600067138672,162.0050048828125,1.059133092128227,31.847537727269042
