,wmt,cost,Ratio,Spread
1275,136.47000122070312,532.469970703125,3.9017363958398414,-27.86099475705864
1276,136.30999755859375,531.5700073242188,3.8997140110410453,-27.55702520229871
1277,136.6634063720703,534.9099731445312,3.914068786550091,-29.58058696376579
1278,137.0500030517578,535.8400268554688,3.909814045411625,-29.07061592469656
1279,137.08999633789062,536.8131103515625,3.915771571168913,-29.89472938330342
1280,136.8699951171875,536.5700073242188,3.9202895190053146,-30.471103654885972
1281,137.5800018310547,541.905029296875,3.9388357470900663,-33.16143855608012
1282,137.97000122070312,540.3499755859375,3.916430896608959,-30.1536854219731
1283,137.75999450683594,540.239990234375,3.921602872941224,-30.82594906924006
1284,138.0800018310547,540.3800048828125,3.9135283728050987,-29.773976069384922
1285,137.66000366210938,538.0900268554688,3.9088334486480685,-29.04843920260074
1286,137.92999267578125,539.5433959960938,3.9117191665800086,-29.49613270671565
1287,138.0800018310547,539.5800170898438,3.9077347185296043,-28.973988276416172
1288,136.97999572753906,526.1900024414062,3.8413638403670842,-19.68136012261035
1289,136.42999267578125,522.4000244140625,3.829070237183981,-17.940075342582382
1290,136.80999755859375,522.8699951171875,3.82186977887526,-16.99457492263476
1291,137.1199951171875,523.2125244140625,3.8157274142761377,-16.18240170841343
1292,136.2050018310547,517.510009765625,3.799493431287726,-13.888123724569956
1293,135.36000061035156,511.9100036621094,3.7818410265503606,-11.435642510771535
1294,135.2100067138672,510.29998779296875,3.7741288547738248,-10.38433532858098
1295,136.07000732421875,508.19000244140625,3.7347686858759714,-5.070954218606252
1296,135.5500030517578,509.2699890136719,3.7570636484546185,-8.087892300797725
1297,134.58999633789062,508.0299987792969,3.7746490274349838,-10.423808174201175
1298,135.1199951171875,508.67999267578125,3.7646537230452894,-9.09962226066286
1299,134.68499755859375,505.93499755859375,3.75643172387103,-7.974939172729895
1300,134.47999572753906,504.6000061035156,3.7522309795863764,-7.403554147883105
1301,134.92999267578125,508.04998779296875,3.7652858176146573,-9.17735293938667
1302,134.2899932861328,505.9700012207031,3.7677416525193252,-9.481284826606915
1303,134.22999572753906,504.7200012207031,3.760113367247565,-8.454768301386954
1304,133.33999633789062,501.1449890136719,3.7583996008500247,-8.194893590157866
1305,133.9149932861328,505.81048583984375,3.7771012298756657,-10.718598000222036
1306,133.63009643554688,504.2799987792969,3.7737007772236675,-10.249316422284002
1307,133.14999389648438,500.875,3.761735057903182,-8.632640138022358
1308,133.36000061035156,503.5,3.775494883740408,-10.475391139192899
1309,132.5196075439453,502.9670104980469,3.7954157865375215,-13.07276172294282
1310,132.7899932861328,501.1199951171875,3.7737782999761564,-10.21859294098933
1311,133.6407928466797,500.32000732421875,3.7437671287854024,-6.24948216053726
1312,133.7332000732422,501.1499938964844,3.747386539931876,-6.735263258930123
1313,134.3800048828125,502.9949951171875,3.743079154936998,-6.170996673821909
1314,134.01840209960938,504.2099914550781,3.762244464609594,-8.732918592927396
1315,133.19000244140625,503.989990234375,3.7839926495691247,-11.59860349781106
