,rtx,hon,Ratio,Spread
39,91.42835235595703,182.90655517578125,2.0005452407550024,5.285830569910395
40,91.8875961303711,185.68899536132812,2.020827654451539,3.459132464078046
41,92.58133697509766,185.22850036621094,2.0007110117240297,5.363386427006624
42,92.20026397705078,180.84910583496094,1.9614814322004046,8.949721759705604
43,91.23292541503906,178.43896484375,1.955861483472015,9.34671369903294
44,91.39904022216797,178.86024475097656,1.9569160060785378,9.271138883702982
45,90.1287841796875,175.33319091796875,1.9453628772847014,10.154635592046084
46,92.60479736328125,179.6283416748047,1.9397304112673235,11.01236903599807
47,96.40724182128906,185.75584411621094,1.9267830985202143,12.798215401403645
48,100.90729522705078,186.9281463623047,1.85247405494022,20.991070922198425
49,100.93678283691406,180.86962890625,1.7919099838805574,27.110955676291077
50,98.98150634765625,183.66738891601562,1.8555727801405058,20.244027781463906
51,98.08740234375,184.7313232421875,1.8833338311355365,17.319354414758045
52,97.8515853881836,184.6426544189453,1.8869664061798888,16.917259508361163
53,96.47602844238281,179.45103454589844,1.8600582698433712,19.246178285845566
54,93.19432830810547,180.5149688720703,1.9369737638462086,11.352627346285011
55,96.80026245117188,182.64285278320312,1.8868012147728637,16.72913040611318
56,96.79044342041016,181.61831665039062,1.8764075277714127,17.73323194317539
57,95.22818756103516,179.5298614501953,1.8852596699388844,16.570442930010906
58,95.3460922241211,180.47555541992188,1.89284690342311,15.870122886255508
59,95.91596984863281,184.99729919433594,1.9287434562386683,12.5343636724999
60,94.12774658203125,188.1891326904297,1.9992949956198625,5.621020339944614
61,96.04370880126953,189.07574462890625,1.9686426835112703,8.721758515044577
62,95.81771850585938,191.82424926757812,2.001970535917611,5.502940620180659
63,98.19548034667969,190.1495361328125,1.9364387796820028,12.126064976657155
64,99.61033630371094,192.129638671875,1.9288122678963118,13.090449549248582
65,99.46296691894531,189.47962951660156,1.9050269199290317,15.433765113603222
66,99.93457794189453,191.79469299316406,1.9192025117140157,14.100181463228587
67,100.64201354980469,194.84857177734375,1.9360559760752312,12.518562112572631
68,99.8166732788086,194.1787109375,1.945353462092638,11.470789592921484
69,99.31558227539062,194.60231018066406,1.9594338141325534,10.004359103228389
70,99.0699462890625,193.61715698242188,1.9543480564478468,10.47831397608119
71,97.34066009521484,191.68634033203125,1.9692319750506226,8.81027599760234
72,98.42146301269531,193.11476135253906,1.9621204099316156,9.631137135425867
73,97.566650390625,193.1541748046875,1.9797151386397018,7.812754781138132
74,97.085205078125,190.75045776367188,1.9647737017208124,9.21452564482204
75,96.74130249023438,190.7406005859375,1.971656321302806,8.508679762696438
76,99.21732330322266,189.83428955078125,1.9133179895472476,14.56789087633738
77,98.64744567871094,187.3320770263672,1.8990058560309508,15.884118840092988
78,100.32760620117188,186.45530700683594,1.8584646247112198,20.2575069989552
79,100.80903625488281,188.14971923828125,1.8663973610715674,19.56500918944804
80,101.56561279296875,191.95233154296875,1.8899342628320888,17.33692456321635
81,102.44989013671875,192.28726196289062,1.8768908556786585,18.842282710381404
82,102.4793701171875,189.2136688232422,1.846358624246734,21.97722727037101
83,102.72500610351562,194.26736450195312,1.8911399655327408,17.43472991704946
84,103.1376724243164,193.42015075683594,1.8753588888557655,19.14075240306571
85,99.95423889160156,193.02610778808594,1.9311447911420647,12.90968349289762
86,98.73587036132812,187.79507446289062,1.9019944198156815,15.605143909199548
87,97.8712387084961,188.96737670898438,1.930775365700775,12.633438165216212
88,97.45857238769531,184.87908935546875,1.8970018216561806,15.862916777832773
89,97.11466979980469,183.5787353515625,1.8903296044768274,16.447567721879047
90,96.3679428100586,187.0956268310547,1.9414716281722495,11.376646670468439
91,93.25328826904297,190.63223266601562,2.0442414010756043,1.3580663930220642
92,92.57532501220703,193.94227600097656,2.09496727098072,-3.362900832818205
93,93.7347183227539,194.1097412109375,2.0708414628458724,-1.1175277299616861
94,96.05352783203125,202.7887420654297,2.111205560508368,-4.970804325728572
95,94.63866424560547,194.92739868164062,2.0597014997566605,-0.053963931290204936
96,93.636474609375,192.523681640625,2.056075716688177,0.2640747389705571
97,90.1484375,191.07554626464844,2.119565813491204,-5.546818807739491
98,90.08949279785156,191.87350463867188,2.1298100220101097,-6.467448267051729
99,89.41152954101562,189.16441345214844,2.115660188604349,-5.169280971407623
100,89.8831558227539,191.02593994140625,2.1252696146773262,-6.049295879084006
101,90.31546783447266,191.6299591064453,2.1217844927477834,-5.753621234026689
102,90.86569213867188,192.0557403564453,2.113622158551826,-5.0343188702623465
103,93.2925796508789,197.1056671142578,2.1127689667481597,-5.033597916825464
104,90.9934310913086,191.96661376953125,2.1096755168721986,-4.6793520062332945
105,89.20439147949219,190.7585906982422,2.1384439435596283,-7.194537684960743
106,89.03636932373047,187.88705444335938,2.110228167101179,-4.672675946168447
107,90.7660903930664,187.71873474121094,2.0681593084849967,-0.9045965864343013
108,92.1301040649414,188.0950164794922,2.0416238360797494,1.5577998156253234
109,92.47604370117188,188.57029724121094,2.039125915145755,1.8024614588056598
110,93.89936065673828,191.20419311523438,2.0362672522788197,2.130661062160336
111,95.58955383300781,194.42227172851562,2.033928017575704,2.4300797594700687
112,94.01797485351562,191.7190704345703,2.039174644351546,1.862634294595701
113,93.71156311035156,190.02586364746094,2.0277739196783315,2.9181610238007427
114,95.125,195.10549926757812,2.0510433562951706,0.7800592637371797
115,95.21395874023438,192.90728759765625,2.0260399856280715,3.163404878063354
116,96.08375549316406,193.27366638183594,2.011512408001023,4.60717879249038
117,99.34552764892578,195.67979431152344,1.9696890131081741,8.989194932213515
118,98.08036041259766,192.61024475097656,1.9638003361806293,9.425777791845043
119,96.25179290771484,190.12486267089844,1.975286453657939,8.105688774911933
120,94.3836898803711,184.4511260986328,1.954269072680035,9.891676025474801
121,90.88469696044922,182.60939025878906,2.009242439772409,4.451582570062108
122,90.26200103759766,181.4805908203125,2.0105979120130377,4.284476153102254
123,91.21087646484375,183.15399169921875,2.008027976464117,4.5858002998825
124,88.48284912109375,178.1139678955078,2.012977313284169,3.9484678229116885
125,87.85026550292969,177.93572998046875,2.0254432808121092,2.810222387493106
126,91.84346008300781,178.73777770996094,1.9461132839335358,10.318497639597986
127,91.48762512207031,175.98507690429688,1.9235943295006632,12.330662667644937
128,90.69690704345703,172.85610961914062,1.9058655389021961,13.814049581274254
129,93.10862731933594,178.25259399414062,1.9144584033312537,13.436648056333617
130,93.71156311035156,176.53956604003906,1.8838610752031961,16.404458631222617
131,92.69349670410156,174.22254943847656,1.8795552615156381,16.602755375040097
132,92.21906280517578,171.4995574951172,1.859697466861394,18.338392744404594
133,94.99650573730469,172.1035614013672,1.811683072609932,23.514584960852353
134,95.89595794677734,173.39080810546875,1.808113833136756,24.09920756272451
135,91.84346008300781,170.40045166015625,1.8553357147710778,18.655823689402673
136,92.83187103271484,171.50946044921875,1.8475277783507904,19.60381815071819
137,92.85164642333984,172.08375549316406,1.8533193768969924,19.070678096815392
138,94.01797485351562,171.63816833496094,1.8255888685369066,21.943536394205076
139,93.61272430419922,171.14308166503906,1.8282031949941022,21.595247444493857
140,93.40515899658203,171.905517578125,1.8404285097830144,20.400842912929114
141,90.7463150024414,169.19241333007812,1.8644549183680488,17.580569834655996
142,89.03636932373047,167.84576416015625,1.8851371123397893,15.368614337034678
143,90.17304992675781,171.10348510742188,1.8975013626177557,14.476463799285376
144,88.75961303710938,169.27163696289062,1.907079483234341,13.366778083763002
145,92.73303985595703,175.48997497558594,1.892421247574499,15.417623940318983
146,93.73133850097656,176.50987243652344,1.883146824310894,16.475307224780757
147,93.79063415527344,178.2624969482422,1.9006428366090673,14.846084172402506
148,93.11851501464844,179.68836975097656,1.929673918475932,12.021449794518965
149,93.47434997558594,179.48040771484375,1.9201032985168796,12.969947608268889
150,89.19451141357422,179.63885498046875,2.0140124334279395,3.904636415488206
151,89.22415924072266,181.85687255859375,2.038202142851829,1.74831956703347
152,91.3196029663086,188.57029724121094,2.0649487198360026,-0.6042321853596415
153,92.1301040649414,190.57046508789062,2.068492888638873,-0.9176487927731141
154,92.15975189208984,190.10508728027344,2.0627777677056693,-0.39057025548569113
155,92.66384887695312,187.2632598876953,2.020887996314067,3.5003441961510835
156,93.43480682373047,189.61988830566406,2.0294352260329673,2.748172915060288
157,91.705078125,190.5506591796875,2.0778637680233425,-1.782373494245625
158,91.95218658447266,190.38233947753906,2.070449290541261,-1.0997910712301215
159,90.14339447021484,192.0656280517578,2.130667800791772,-6.5473957524175646
160,90.87481689453125,192.1844482421875,2.114826250106623,-5.144037030660819
161,92.3376693725586,195.2936248779297,2.1149940885985594,-5.208839964333372
162,92.07080078125,197.54261779785156,2.145551207566782,-8.01321883977132
163,93.90924835205078,199.89111328125,2.128556204942565,-6.535681608834004
164,95.01627349853516,201.26438903808594,2.1182096669070987,-5.60510356352065
165,93.94879150390625,202.67747497558594,2.1573185959199797,-9.23974920078168
166,93.88948059082031,201.79180908203125,2.1492483269926694,-8.477516521961029
167,94.15790557861328,202.72723388671875,2.153055897334717,-8.854316320990215
168,92.85554504394531,200.5777587890625,2.1601053409802935,-9.415211696030688
169,91.24497985839844,196.87588500976562,2.1576626496635107,-9.065119706077148
170,91.89119720458984,196.58729553222656,2.139348506849221,-7.431673433942301
171,92.76605987548828,196.8261260986328,2.1217471817043347,-5.849808511082777
172,95.56962585449219,199.4532470703125,2.0869941185496157,-2.6423681263048517
173,92.97483825683594,192.11917114257812,2.0663566051264697,-0.7083603827619736
174,91.5830078125,191.4822998046875,2.0908059734914324,-2.9680572676563126
175,90.30052185058594,189.7706756591797,2.101545724986841,-3.925442194744583
176,89.22681427001953,188.42726135253906,2.11177842551139,-4.8165437884339255
177,87.516845703125,189.80052185058594,2.1687312919666693,-9.748456587114298
178,87.07940673828125,185.979248046875,2.1357431683686023,-6.837546405733001
179,86.65191650390625,184.69554138183594,2.1314651635374955,-6.44349884642812
180,86.94022369384766,188.16851806640625,2.1643436153215467,-9.316473247542767
181,86.05541229248047,186.90472412109375,2.171911320183466,-9.89407930809147
182,87.52678680419922,190.755859375,2.1793997739426696,-10.68310547262967
183,87.2881851196289,191.0941925048828,2.1892331962565983,-11.517997691474697
184,83.23197174072266,184.07855224609375,2.2116327223331917,-12.943830189649724
185,85.89634704589844,179.0929718017578,2.0849893850091212,-2.413361088831429
186,85.11095428466797,175.9981231689453,2.0678668762224173,-0.9530101951964336
187,84.70333862304688,176.48574829101562,2.083574876268168,-2.288933022900316
188,84.45479583740234,177.75950622558594,2.104788774432889,-4.079938685331534
189,84.65363311767578,176.1473846435547,2.0808012386036023,-2.0540125699328295
190,83.8284683227539,173.4506072998047,2.06911340228704,-1.0745033986518915
191,82.96353912353516,172.4057159423828,2.07809017990018,-1.8296347692938393
192,81.55181884765625,170.54483032226562,2.09124496218599,-2.9067105274557643
193,80.61729431152344,169.24122619628906,2.099316624821254,-3.547965479530681
194,80.52782440185547,169.24122619628906,2.1016490567499986,-3.7341632296189213
195,82.81442260742188,172.98289489746094,2.0888015571572445,-2.7171433078523743
196,81.8600082397461,169.24122619628906,2.067446972404727,-0.9617268402261554
197,81.3828125,166.1563262939453,2.0416636042646634,1.1300707618899613
198,82.62552642822266,172.1967315673828,2.084062141703524,-2.324095872243013
199,85.03141784667969,177.32164001464844,2.085366144715797,-2.4420520297858768
200,84.7132797241211,176.94349670410156,2.0887338712459154,-2.725992797087535
201,83.78870391845703,174.18698120117188,2.0788838238945697,-1.8936318556138683
202,83.52027893066406,170.57469177246094,2.042314680415121,1.1600325674387837
203,83.66940307617188,171.05233764648438,2.0443833869683505,0.9927321545925243
204,84.09689331054688,172.77391052246094,2.0544624625365655,0.16081838435014406
205,82.50621795654297,171.9479522705078,2.0840605293661008,-2.3236119975458887
206,84.3752670288086,176.6847686767578,2.094035075663009,-3.1707102476929587
207,82.10855102539062,173.311279296875,2.110757979924424,-4.51453221295116
208,83.97760009765625,176.17724609375,2.097907607372397,-3.4907808537232294
209,86.85074615478516,179.00341796875,2.0610464030986058,-0.3375867776715249
210,87.11917114257812,178.4063262939453,2.047842328549795,0.8181299027914481
211,86.7314453125,176.77432250976562,2.03818029173657,1.6432291368317427
212,88.02387237548828,181.91912841796875,2.0667021741777765,-0.8118790598766092
213,89.20693969726562,185.98919677734375,2.0849184761692334,-2.419840613339225
214,87.84491729736328,188.7257843017578,2.1483973132207903,-7.990962199235717
215,89.99232482910156,189.3427734375,2.1039880211681194,-4.138935412014739
216,91.2648696899414,195.532470703125,2.1424724690608445,-7.680312243942346
217,94.52574920654297,203.9313201904297,2.157415539175793,-9.29287535235914
218,94.26726531982422,203.02577209472656,2.1537250646437354,-8.92526362341561
219,94.99301147460938,202.11026000976562,2.127632937121775,-6.4993856326693376
220,93.6011734008789,199.49307250976562,2.1313095259540025,-6.77878223315107
221,94.24738311767578,203.3939666748047,2.1580860915878186,-9.334835481291144
222,94.66493225097656,206.8371124267578,2.1849391058389953,-11.909010766408777
223,95.60939025878906,208.7477569580078,2.18333948572398,-11.854123458405375
224,95.70880889892578,210.3300018310547,2.1976033789447293,-13.229466064768552
225,94.57545471191406,208.6300048828125,2.2059635400994853,-13.888116850248473
226,97.2696533203125,214.8000030517578,2.2082941155800526,-14.451160446015358
227,93.10408782958984,212.72999572753906,2.2848620365295105,-21.050200906646346
228,92.40815734863281,213.0,2.30499131366081,-22.768521045893287
229,95.23160552978516,215.42999267578125,2.2621690716786476,-19.322575087419544
230,93.80000305175781,214.0,2.281449819163835,-20.871921067714787
231,94.52999877929688,214.50999450683594,2.2692266717114995,-19.862705791661334
232,95.36000061035156,214.52999877929688,2.2496853754844577,-18.155375431897447
233,96.19999694824219,216.55999755859375,2.251143497178155,-18.437239796193374
234,96.8499984741211,218.75999450683594,2.2587506241963435,-19.284504612239054
235,97.12999725341797,218.91000366210938,2.2537836904387025,-18.85180229584551
236,97.47000122070312,220.0500030517578,2.2576177315674237,-19.284212128686356
237,96.9000015258789,215.77000427246094,2.2267285951985833,-16.190451953196337
238,97.43000030517578,216.72000122070312,2.2243662172008665,-16.037457061826466
239,98.72000122070312,219.5500030517578,2.223966778129605,-16.18281028896103
240,99.5,217.38999938964844,2.1848241144688285,-12.399534419294547
241,101.01000213623047,219.0800018310547,2.168894141152331,-10.947038992557559
242,100.68000030517578,215.60000610351562,2.141438274235206,-8.153817161353196
243,98.7300033569336,213.19000244140625,2.15932335858099,-9.801994018136575
244,99.04000091552734,213.4499969482422,2.1551897715580273,-9.416845949583596
245,99.48999786376953,213.35000610351562,2.144436734189634,-8.380356793634654
246,98.2699966430664,211.6300048828125,2.153556651187129,-9.199326308934893
247,99.55999755859375,214.5,2.1544797635592645,-9.384672822202269
248,99.88999938964844,214.9600067138672,2.1519672442419036,-9.157905639734757
249,99.94999694824219,214.72000122070312,2.148274214874595,-8.793037939126854
250,98.48999786376953,208.97000122070312,2.1217383059521286,-6.0814733826023755
251,98.33999633789062,209.74000549316406,2.132804690906326,-7.163649051369724
