,intc,avgo,Ratio,Spread
157,48.63999938964844,618.52001953125,12.71628345585225,149.34279615127832
158,48.48500061035156,618.2999877929688,12.752397236455051,147.0645533172867
159,48.18000030517578,615.0800170898438,12.766293341508515,145.36852074340084
160,48.14500045776367,614.2999877929688,12.759372353353237,145.58442154055638
161,47.3650016784668,601.1649780273438,12.692176854722819,146.14738960649208
162,47.51499938964844,602.8200073242188,12.686941283125606,146.91002752895997
163,47.375,602.0599975585938,12.70839044978562,145.4135232957069
164,47.5,603.0900268554688,12.696632144325658,146.39824742431517
165,47.48500061035156,602.0499877929688,12.678740234905336,147.19652591342037
166,47.66999816894531,603.5499877929688,12.661002957330766,148.67832163248283
167,47.529998779296875,601.5800170898438,12.656848990955162,148.39177833672977
168,47.380001068115234,601.0399780273438,12.685520567280413,146.51415017988688
169,46.99420166015625,596.75,12.698375095622719,144.58580277735223
170,46.869998931884766,595.6790161132812,12.709174945341255,143.65488368615627
171,47.154998779296875,598.3400268554688,12.68879317876616,145.58750829465487
172,47.365299224853516,600.3200073242188,12.67425767700458,146.99715617043216
173,47.76499938964844,605.3900146484375,12.67434360691391,148.36952705570775
174,47.54999923706055,602.75,12.67613059245258,147.54416335289818
175,47.19499969482422,590.744384765625,12.517096908264431,153.82788623714805
176,47.38999938964844,591.3400268554688,12.478160676757408,156.3752545722267
177,47.525001525878906,592.5399780273438,12.467963366706817,157.35127153169492
178,47.2599983215332,590.4600219726562,12.493864641201718,155.15989867662597
179,47.08000183105469,588.0050048828125,12.489485599275305,154.71372740033723
180,47.15999984741211,588.5900268554688,12.480704596265333,155.41811564758484
181,47.029998779296875,586.9000244140625,12.479269395014791,155.01275731057785
182,47.11000061035156,584.0399780273438,12.397367235419047,159.16227540259547
183,46.86640167236328,583.0900268554688,12.441536069523169,156.18589221642264
184,46.89500045776367,585.4400024414062,12.484060064541147,154.29687263728601
185,47.03990173339844,585.7100219726562,12.451344505186345,156.36237583757236
186,46.83000183105469,583.010009765625,12.449497906681902,155.6792156665581
187,46.751800537109375,583.8699951171875,12.488716764047174,153.55877971616724
188,46.56999969482422,581.010009765625,12.476057839231602,153.48849410973162
189,47.1349983215332,591.8800048828125,12.557123707638224,151.72516234098634
190,47.189998626708984,592.5499877929688,12.556685845241631,151.94167585687444
191,47.00189971923828,589.2899780273438,12.53757787552026,152.16990227724932
192,47.06010055541992,590.3300170898438,12.544172454426583,152.0679458872529
193,46.685001373291016,584.6199951171875,12.522651342399977,151.73210896318756
194,46.45500183105469,583.0499877929688,12.550854909302917,149.59497736276455
195,46.5,585.1300048828125,12.583440965221774,148.2402419931051
196,46.8849983215332,593.8200073242188,12.665458645254784,145.75565304861357
197,47.04499816894531,595.469970703125,12.657455497494276,146.68457159491015
198,46.78010177612305,594.0,12.697706448838522,143.88493497934053
199,46.79999923706055,593.010009765625,12.67115426138779,145.1956330343735
200,46.775001525878906,592.3800048828125,12.664457200606828,145.42272412332636
201,47.0099983215332,594.2000122070312,12.639864569721851,147.39040159128433
202,47.02000045776367,592.5999755859375,12.603146954842082,149.15165291823803
203,45.915000915527344,585.3001098632812,12.747470286238128,138.64110573786934
204,46.060001373291016,585.2750244140625,12.706795635343774,141.00331253889613
205,45.88399887084961,581.5,12.673263322945258,141.94152379545903
206,45.96500015258789,579.7999877929688,12.61394508578774,144.9471168812962
207,46.064998626708984,580.0700073242188,12.592424283453422,146.28887549627484
208,45.78499984741211,577.1900024414062,12.606530618434206,144.6558523813311
209,45.66999816894531,573.4400024414062,12.5561643405393,146.55225217631266
210,46.452701568603516,586.8099975585938,12.632419164942762,145.79789190391546
211,46.609901428222656,585.760009765625,12.567287031655098,149.38163134210947
212,46.334999084472656,583.25,12.587676950995197,147.4607575977849
213,46.54999923706055,586.739990234375,12.604511274991491,147.43614571465696
214,46.790000915527344,589.4400024414062,12.597563387646773,148.6044871381274
215,46.584999084472656,586.0700073242188,12.580659414879392,148.67025712453267
216,46.650001525878906,586.6199951171875,12.57491909816471,149.1679804634681
217,46.970001220703125,592.5,12.614434417745805,148.44573943106116
218,47.525001525878906,595.5399780273438,12.531088035905752,154.35127153169492
219,47.66619873046875,592.8021240234375,12.436530283765045,159.36494594852957
220,47.685001373291016,592.0501098632812,12.41585598852255,160.42002162096014
221,47.650001525878906,593.3200073242188,12.451626197786883,158.58599566030318
222,47.8650016784668,597.3099975585938,12.479055188820933,158.06138377717525
223,47.939998626708984,597.8300170898438,12.470380354929183,158.75016711289913
224,48.599998474121094,607.094970703125,12.491666456047229,160.1231091267539
225,48.03630065917969,597.4249877929688,12.436948299406597,160.70739520818495
226,48.0973014831543,596.3800048828125,12.399448336861267,162.73559107082235
227,48.279998779296875,599.5150146484375,12.417461263597168,162.54530133103572
228,48.23500061035156,598.8049926757812,12.414325388176186,162.53004158350768
229,48.13999938964844,599.75,12.458454665642652,160.05380198059515
230,48.11000061035156,598.0900268554688,12.431719377837236,161.2302539783368
231,48.654998779296875,614.4998779296875,12.62973781413725,153.60469832623562
232,48.36600112915039,610.8300170898438,12.629326444804923,152.61648712136537
233,48.09000015258789,600.77001953125,12.492618374402738,158.2278933762309
234,48.04999923706055,601.4500122070312,12.51717006778094,156.9031648478001
235,47.86000061035156,597.5531005859375,12.485438632792112,157.73767339690153
236,47.720001220703125,594.8800048828125,12.46605175325784,158.15425510114846
237,47.54999923706055,592.5,12.460568023273584,157.79416335289818
238,47.27000045776367,591.0206909179688,12.50308197999814,154.7604444371733
