,tsla,mcd,Ratio,Spread
0,293.29632568359375,251.27000427246094,0.8567103719653463,85.84569526687012
1,292.6433410644531,251.02000427246094,0.8577676955142989,85.34258499032047
2,292.13665771484375,250.89999389648438,0.8588446101186975,84.87821952288193
3,285.6666564941406,252.07000732421875,0.8823921224050487,76.24612465284197
4,282.8133239746094,251.22000122070312,0.8882891289918764,73.8052813551874
5,283.3181457519531,250.8800048828125,0.8855063067596792,74.72750651930058
6,280.3899841308594,250.22500610351562,0.8924177761882336,72.0053528456864
7,285.7550048828125,251.52000427246094,0.8801945721846892,76.89802302873916
8,285.1666564941406,251.0800018310547,0.8804676006579811,76.65946244628226
9,285.6600036621094,250.75,0.877791769185152,77.5584590303725
10,285.1433410644531,253.6300048828125,0.88948247550162,74.08256888411252
11,273.02593994140625,254.05999755859375,0.9305342840798103,59.67714854381611
12,269.38665771484375,254.30999755859375,0.9440333820385075,55.229835523341386
13,269.1706848144531,252.92999267578125,0.9396639639644747,56.36075121481203
14,270.663330078125,251.97000122070312,0.9309351257444952,59.04226329130059
15,274.4850158691406,253.0,0.9217260883946267,62.41995002034766
16,273.8733215332031,252.7100067138672,0.9227258985984504,62.004454575202224
17,267.3416748046875,250.26499938964844,0.9361241548759099,56.91628251073828
18,262.375,250.52000427246094,0.9548165956072833,50.93303575813555
19,265.8233337402344,251.1199951171875,0.9446875546395218,54.310130285130604
20,260.11334228515625,249.6300048828125,0.9596970408736238,49.21458524382111
21,258.6993408203125,248.22000122070312,0.9594922060242584,48.993770961655535
22,257.4850158691406,248.35000610351562,0.9645221694365795,47.463242126224166
23,254.663330078125,247.97000122070312,0.9737169507075537,44.588896900140206
24,252.0066680908203,239.80999755859375,0.9516017944103328,49.684878247924495
25,253.711669921875,240.7899932861328,0.9490694431213151,50.67132148826365
26,251.74330139160156,240.5749969482422,0.955636140538308,48.61612872103145
27,252.09999084472656,240.47000122070312,0.9538675523745395,49.13250702146913
28,255.5366973876953,242.2899932861328,0.9481612455784977,51.27619026955821
29,261.6566467285156,242.9600067138672,0.9285451363517346,57.664531059417435
30,266.8466491699219,245.08999633789062,0.9184675809131967,61.52035497428695
31,265.23333740234375,245.10000610351562,0.9240920033054253,59.649655636768806
32,268.5133361816406,247.30999755859375,0.9210343183524281,61.222602883998455
33,268.52667236328125,247.66000366210938,0.9222920072798503,60.887977870862436
34,267.0899963378906,247.97999572753906,0.9284510806380938,58.91101648781213
35,268.6333312988281,248.35450744628906,0.9245111403172048,60.31648761271631
36,268.1233215332031,248.2899932861328,0.9260290819401391,59.79278945611335
37,269.9433288574219,249.52000427246094,0.924342177036173,60.661857344060444
38,284.010009765625,243.02169799804688,0.8556800452160009,83.38376466263783
39,289.4800109863281,245.21910095214844,0.8471020161862918,87.49510775139431
40,288.3266296386719,244.5399932861328,0.848135302634335,86.84397988009552
41,289.296630859375,244.02000427246094,0.8434941103447461,88.48270563911161
42,285.82666015625,242.55999755859375,0.8486262178132575,85.94067230601895
43,287.86334228515625,243.82000732421875,0.846999153795316,87.02964013708363
44,290.3333435058594,244.8300018310547,0.8432720777939638,88.86838547476323
45,294.3833312988281,240.5500030517578,0.8171318735692131,97.8193785430213
46,289.1700134277344,241.0749969482422,0.8336791014068564,91.2816805972321
47,288.6999816894531,239.89999389648438,0.8309664326703644,91.91457940636629
48,287.1666564941406,239.1300048828125,0.8327220430192658,90.91613019341948
49,288.6750183105469,239.67999267578125,0.830276184196658,92.10578947848701
50,287.8899841308594,239.75,0.8327834006584351,91.13037444505842
51,288.163330078125,239.5500030517578,0.8312993988055751,91.6456309505776
52,286.57666015625,239.9199981689453,0.8371930848734642,89.44567324525299
53,285.64666748046875,241.69000244140625,0.8461152534115663,86.60307549858665
54,283.010009765625,241.3300018310547,0.8527260291284833,83.92212543018248
55,287.9049987792969,241.05999755859375,0.837290073394614,89.83769381201792
56,289.8299865722656,241.26499938964844,0.8324362921967424,91.85284854609843
57,291.7416687011719,241.25999450683594,0.8269644702483558,94.06266410066975
58,293.2966613769531,240.92999267578125,0.8214549444397911,96.18609403058458
59,287.6666564941406,239.25999450683594,0.8317265456579231,91.36280826911981
60,285.4800109863281,237.77999877929688,0.8329129523211499,90.32086832645582
61,284.1700134277344,237.3000030517578,0.8350634895968859,89.28999749647888
62,285.73333740234375,238.1699981689453,0.833539412426265,90.22303926001338
63,284.0482482910156,238.1199951171875,0.8383082682250048,88.32956938845287
64,280.8800048828125,236.49000549316406,0.8419609846981858,86.30551173572935
65,279.7933349609375,236.75,0.8461602562228766,84.79222234048014
66,281.02972412109375,232.71499633789062,0.8280796526619916,90.2531973884909
67,277.5433349609375,233.3800048828125,0.8408777134412516,85.56721280891072
68,279.3999938964844,234.92999267578125,0.8408375011018113,86.15857549100873
69,282.4483337402344,235.4149932861328,0.8334798445036756,89.18933313200036
70,280.2966613769531,236.15939331054688,0.8425337360438666,85.96333320300114
71,277.8066711425781,235.2899932861328,0.8469558787714476,83.96093934583185
72,279.5199890136719,235.77999877929688,0.8435174872869804,85.44696400390627
73,279.0975646972656,228.55999755859375,0.8189250873848023,92.17976830691067
74,279.7361755371094,227.5399932861328,0.8134092519469214,93.93630506743433
75,276.6199951171875,226.77999877929688,0.8198250407864537,91.1022983849091
76,272.7933349609375,225.9600067138672,0.8283193823127072,87.50886783048027
77,272.44000244140625,225.94000244140625,0.8293202188250576,87.12136120038981
78,270.4599914550781,225.42999267578125,0.8335058781262437,85.34775420418761
79,268.1933288574219,224.3300018310547,0.8364488512326643,83.83352283643354
