,de,noc,Ratio,Spread
667,359.6650085449219,457.9700012207031,1.2733237605556589,-5.248639429008575
668,360.0,456.7550048828125,1.268763902452257,-3.6108034381872027
669,359.2950134277344,457.82000732421875,1.2742175377179312,-5.5656682119569165
670,359.510009765625,459.93499755859375,1.2793385025870037,-7.409281443972658
671,361.0299987792969,462.3999938964844,1.280779978007192,-7.955686673771551
672,360.4849853515625,476.5400085449219,1.321941350983528,-22.783639134151326
673,357.94000244140625,473.3299865722656,1.3223724181254326,-22.78599668381538
674,361.1400146484375,475.9700012207031,1.317965281925489,-21.386827554625494
675,361.67999267578125,476.4049987792969,1.3172003108459414,-21.14024318564726
676,361.29998779296875,477.6499938964844,1.3220315804997653,-22.864895709985557
677,360.8399963378906,478.46771240234375,1.3259830319760522,-24.263233883206293
678,360.8699951171875,478.2799987792969,1.3253526346073248,-24.037654597516518
679,360.5400085449219,480.9100036621094,1.3338602991745085,-27.084181769400754
680,360.2200012207031,482.1499938964844,1.3384875694369787,-28.728098085640806
681,360.30010986328125,480.5299987792969,1.333693733708929,-27.006986626197385
682,361.739990234375,479.75,1.3262288189070972,-24.40951308106464
683,360.5799865722656,480.135009765625,1.3315631139982829,-26.258726003066794
684,361.43499755859375,480.114990234375,1.328357777961282,-25.159477305727545
685,362.9100036621094,478.7799987792969,1.3192802456475388,-21.962673976266284
686,364.3299865722656,479.739990234375,1.3167732767426696,-21.130306038899402
687,364.2449951171875,480.7442932128906,1.3198377456311299,-22.241888641484604
688,362.8074951171875,482.8949890136719,1.3309950745579164,-26.20705460821757
689,366.1000061035156,488.3999938964844,1.3340616928544604,-27.556120043544478
690,366.9100036621094,489.739990234375,1.334768704440615,-27.873704969565846
691,367.2300109863281,488.34698486328125,1.3298122981606268,-26.0767735166071
692,367.6199951171875,492.04998779296875,1.3384744962964168,-29.28752283193712
693,361.1400146484375,485.05999755859375,1.343135564832908,-30.47682389251612
694,357.6000061035156,483.57000732421875,1.3522650980722808,-33.455174452558325
695,358.80999755859375,483.0050048828125,1.3461302866956422,-31.362872257207197
