,qcom,lrcx,Ratio,Spread
79,133.76904296875,461.9156799316406,3.4530835362225734,-2.1946059465788763
80,138.1038360595703,467.464599609375,3.3848777336477225,7.265965222766097
81,134.57505798339844,451.1936950683594,3.352728966492587,11.318256066200815
82,136.94393920898438,465.4270324707031,3.3986683540659257,5.287317331637935
83,138.6444549560547,473.9729919433594,3.418622058080807,2.6294994625607573
84,137.946533203125,476.2083740234375,3.452122811395521,-2.02248012127349
85,133.7886962890625,464.39837646484375,3.4711331326636845,-4.609251635101616
86,130.5449676513672,458.0878601074219,3.5090426567095965,-9.530347554860741
87,134.23101806640625,471.233154296875,3.510612979659801,-9.912462785769394
88,131.2232208251953,452.2421569824219,3.44635769598173,-1.336150605291793
89,132.7959442138672,451.8069763183594,3.4022648733211804,4.54468266840682
90,145.6626739501953,479.21527099609375,3.2898975283122023,21.688240446613847
91,137.30763244628906,460.689208984375,3.3551609679424326,11.284451286101087
92,142.79249572753906,474.1015930175781,3.32021364709674,16.863747707437128
93,141.7996826171875,480.10552978515625,3.385801159240132,7.422133758856075
94,146.5080108642578,500.4119873046875,3.4155947128947632,3.4185558113861547
95,139.22438049316406,476.0798034667969,3.4195146121707647,2.5307162022631773
96,138.18246459960938,473.0234375,3.4231799155602642,1.9793835453695423
97,132.61898803710938,442.28179931640625,3.33498095455718,13.457137895702415
98,134.47674560546875,454.1214904785156,3.3769518174601627,8.050047929122213
99,130.04368591308594,442.331298828125,3.4014054255871753,4.490494509031391
100,129.522705078125,455.417236328125,3.5161189387870504,-10.39937155457399
101,132.62881469726562,486.5644226074219,3.66861774131088,-30.791459972972987
102,131.626220703125,477.21728515625,3.625548789648719,-24.915866621624062
103,137.30763244628906,506.69287109375,3.6902017904354603,-34.71921082327391
104,128.2252197265625,472.2816162109375,3.6832193948902394,-31.756375214456185
105,128.3431854248047,466.9898376464844,3.6386025179349333,-26.056133078400322
106,129.35562133789062,468.95819091796875,3.625340638989319,-24.518863993214794
107,129.8667449951172,478.0382385253906,3.6809903762765765,-31.82911412838503
108,126.33795928955078,465.84246826171875,3.687272383386106,-31.85198397954737
109,128.99191284179688,482.2716369628906,3.7387742094682817,-39.09167334077843
110,132.54034423828125,503.6661682128906,3.8000970278709914,-48.199540048517136
111,137.37644958496094,525.2387084960938,3.8233533482844746,-53.026764600222705
112,140.77743530273438,514.3683471679688,3.6537698393343154,-30.380278568459758
113,138.35653686523438,500.28338623046875,3.615899888544968,-24.67782913221545
114,144.46310424804688,517.6027221679688,3.5829406052304646,-20.852795472583765
115,139.54229736328125,508.3841552734375,3.6432262108306968,-28.672828656460823
116,138.7715606689453,510.6394348144531,3.6797124162395143,-33.59683196739327
117,140.20433044433594,517.7412719726562,3.692762344300131,-35.737614611774646
118,137.30914306640625,506.5543518066406,3.689152379034642,-34.5754609199973
119,135.08587646484375,488.0777282714844,3.6130922124823845,-23.797036354807304
120,131.6175537109375,469.2449951171875,3.565215899299859,-16.973586582389558
121,127.13150024414062,442.21258544921875,3.4783872179593818,-5.47441622680846
122,128.71249389648438,446.3708801269531,3.467968544576116,-4.1584219922539365
123,129.4733428955078,450.211669921875,3.4772537717298366,-5.364724777626138
124,119.38463592529297,415.1387023925781,3.477321006803241,-5.22453299003128
125,119.55261993408203,416.2899475097656,3.482064615056502,-5.794123022524063
126,122.91222381591797,429.767333984375,3.496538591865565,-7.638671975772938
127,120.70872497558594,422.413330078125,3.499443227186441,-7.914419936008203
128,118.6633071899414,420.8750305175781,3.5468001059830057,-13.458506752125759
129,123.6137924194336,446.7877197265625,3.614384050370111,-22.229832767093583
130,125.66908264160156,446.3907775878906,3.5521129637029527,-14.716320325896861
131,130.03659057617188,434.9478759765625,3.3448114415286976,11.849349314960063
132,128.68284606933594,423.8226013183594,3.2935438892142503,18.28719936974504
133,126.22242736816406,422.9294128417969,3.350667719360217,10.661034972596651
134,122.06243896484375,391.8460998535156,3.2102103085649025,27.340129223005803
135,124.33512115478516,385.8318786621094,3.1031608372487622,41.22365393445402
136,125.55049896240234,388.7298278808594,3.096202970864093,42.53402601200871
