,amzn,tsla,Ratio,Spread
62,151.67050170898438,332.0633850097656,2.1893735516673343,-20.855949627582362
63,145.98696899414062,320.9477844238281,2.198468717003843,-21.47959209210981
64,148.3935089111328,327.5,2.206969849308754,-23.061139174998658
65,146.10000610351562,319.8466491699219,2.1892309090206488,-20.14498055377757
66,145.3699951171875,318.8507995605469,2.193374219373887,-20.65695659228416
67,145.18350219726562,317.85333251953125,2.18932129139338,-20.044687600438948
68,142.8144989013672,315.2466735839844,2.2073856366761824,-22.33116588661889
69,142.55799865722656,314.3233337402344,2.2048803764144362,-21.937623065169163
70,140.25,291.8033752441406,2.080594475894051,-4.184797716135024
71,139.66949462890625,293.58966064453125,2.102031380757709,-7.170107382819055
72,136.1800079345703,287.1199951171875,2.1083858010578065,-7.907919049929917
73,138.187255859375,294.7856750488281,2.133233439043135,-11.42766151027169
74,139.6020050048828,294.5149841308594,2.1096758898309393,-8.234829574062957
75,142.71925354003906,299.5466613769531,2.0988524949993312,-6.82788140196712
76,144.59500122070312,310.0433349609375,2.1442189034439836,-13.450229099315521
77,140.89524841308594,308.60333251953125,2.1903033352462513,-19.65200504018648
78,139.843994140625,305.0,2.181001778977341,-18.22002087588291
79,139.75949096679688,303.3133239746094,2.1702520657195907,-16.707884761824772
80,139.86898803710938,306.8133239746094,2.1935764909745905,-19.981720369675628
81,141.12449645996094,314.92333984375,2.2315285279554447,-25.49850430592582
82,140.0,309.2066650390625,2.2086190359933036,-22.10445838633163
83,140.0030059814453,306.1333312988281,2.18661970257553,-19.02491584101736
84,140.54649353027344,316.135009765625,2.249326908305472,-27.904029742657116
85,141.45401000976562,316.4700012207031,2.237264261358549,-26.364560882368863
86,142.427001953125,318.5,2.2362332677958316,-26.384860855954884
87,142.57675170898438,319.6066589355469,2.2416463771590265,-27.18221414148067
88,142.1999969482422,323.36334228515625,2.274003862340825,-31.71707823336348
89,138.95774841308594,312.9765319824219,2.25231435854892,-28.02707878645603
90,138.87249755859375,312.7900085449219,2.2523538788733024,-28.016639582364206
91,141.45199584960938,290.4366760253906,2.0532525842490097,-0.3353959016276642
92,143.06100463867188,288.5199890136719,2.0167619383240365,4.904672217022578
93,141.52099609375,286.9100036621094,2.0273317145962357,3.333795327497824
94,140.00100708007812,284.9366760253906,2.0352473312024952,2.1676107346259235
95,140.18800354003906,283.9933166503906,2.0258032747379797,3.4972082124391184
96,140.02426147460938,278.9333190917969,1.9920356383552569,8.218999236451992
97,139.70950317382812,276.4433288574219,1.978700965770868,10.058861393729416
98,138.8000030517578,274.7266540527344,1.9792986168039939,9.896978702033351
99,140.77549743652344,283.07000732421875,2.0107903184775235,5.633976488795695
100,141.2469940185547,280.3333435058594,1.98470307601048,9.344508718165088
101,141.2624969482422,278.1233215332031,1.9688404745889916,11.586551736309588
102,140.53298950195312,272.7566833496094,1.9408729887285192,15.446404325664531
103,141.76600646972656,276.1877746582031,1.9481946450765097,14.562089220581669
104,143.94100952148438,282.10333251953125,1.9598537863347765,13.138964277498843
105,147.23699951171875,300.8500061035156,2.0433043807006586,1.2001036381302859
106,147.17840576171875,305.8299865722656,2.0779542011577647,-3.900901254512207
107,148.22450256347656,305.3333435058594,2.059938392271558,-1.2435625035230098
108,147.81649780273438,307.32666015625,2.0791093330217225,-4.079606255596361
109,149.06149291992188,311.6485595703125,2.0907382145819167,-5.829988796159541
110,148.45700073242188,308.3216857910156,2.0768416731436803,-3.7516836566870504
111,149.5655059814453,312.27667236328125,2.0878923272724492,-5.417070926213371
112,149.63160705566406,308.0,2.058388639008747,-1.0038678847283515
113,149.4312286376953,312.0199890136719,2.0880507498883145,-5.437735214690947
114,149.90150451660156,309.96722412109375,2.0678059577898695,-2.413623253267276
115,150.22674560546875,311.11663818359375,2.0709803499348927,-2.8912572128326994
116,149.69900512695312,307.0179748535156,2.0509019054144497,0.11736686600946111
117,150.7864990234375,310.4566650390625,2.0589155332189697,-1.0751226188033067
118,151.19351196289062,310.3166809082031,2.0524470718318133,-0.09445997676979889
119,151.82449340820312,305.2099914550781,2.0102816390401177,6.315511241147617
120,150.05250549316406,300.413330078125,2.00205474137725,7.452160815441146
121,149.8249969482422,300.7833251953125,2.0075643672411996,6.612250552358517
122,149.74649047851562,302.1333312988281,2.017632135039423,5.100090630893162
123,149.09950256347656,300.92999267578125,2.0183165436629507,4.967086390016532
124,150.0,301.6666564941406,2.011111043294271,6.090385169578069
125,150.58999633789062,301.8833312988281,2.0046705534242046,7.092338066512382
126,142.43174743652344,308.5733337402344,2.166464564915586,-16.448392878525084
127,140.85250854492188,309.3966369628906,2.1966001185148594,-20.533587976077882
128,140.71249389648438,304.40753173828125,2.1633298032669344,-15.833680697728283
129,140.6927032470703,304.88665771484375,2.1670395882537887,-16.353683934131567
130,140.39849853515625,301.13665771484375,2.144870927087857,-13.211358912535587
131,139.57974243164062,300.2900390625,2.1513869694204906,-14.055867483427306
132,138.89999389648438,297.2011413574219,2.1396771376312076,-12.370979162610496
133,155.5644989013672,302.4033508300781,1.9439097799672882,16.847071506296828
134,155.7060089111328,300.3466491699219,1.9289342220655135,19.196059756864287
135,157.24131774902344,302.3733825683594,1.9229893700775558,20.340481432181008
136,159.81649780273438,308.6250305175781,1.931121221906151,19.407825396260904
137,160.57749938964844,308.7283935546875,1.9226130356255227,20.876298581232533
138,160.36294555664062,310.2366638183594,1.9345907044890427,18.924870915385526
139,157.60250854492188,307.6166687011719,1.9518513476801105,15.843228929045466
140,162.04949951171875,309.1666564941406,1.907853201803829,23.478427607531017
141,159.8300018310547,306.3299865722656,1.9165987803470466,21.730761689267382
142,159.70401000976562,303.6666564941406,1.9014341372866714,24.13385773924645
143,159.05874633789062,306.3733215332031,1.9261645686705602,20.0944112320677
144,160.30174255371094,306.3833312988281,1.9112913335684474,22.651789642147804
145,159.41200256347656,305.4099426269531,1.9158528700205077,21.78743504392591
146,157.92599487304688,302.4433288574219,1.9150952894141917,21.684724446368733
147,156.03399658203125,300.6460266113281,1.9267982183182142,19.574135438262573
148,159.02450561523438,305.2133483886719,1.919285000810798,21.183660728886792
149,159.97000122070312,306.34002685546875,1.9149842127764052,22.009887835547005
150,159.8780059814453,307.5716857910156,1.9237898540385283,20.58821425113345
151,159.76300048828125,305.3000183105469,1.9109557117571843,22.62233978293611
152,161.0489959716797,307.1300048828125,1.907059420207879,23.44855566411755
153,161.40899658203125,307.22332763671875,1.9033841616169256,24.0988082312779
154,162.05699157714844,309.2102355957031,1.9080339119370935,23.45032324350271
155,161.6999969482422,310.7815246582031,1.9219637014444704,21.141667665015945
156,161.57049560546875,309.8000183105469,1.9174293991585734,21.85569112580353
157,161.61099243164062,312.1982116699219,1.9317882216581135,19.54114329273338
158,161.61898803710938,311.6000061035156,1.9279913201286043,20.15586365031666
159,160.85450744628906,310.9700012207031,1.9332377199596917,19.206846485879538
160,161.21450805664062,310.663330078125,1.9270184415969402,20.25709294952432
161,159.7587127685547,311.5450134277344,1.9500971685912067,16.368488451396075
162,159.84950256347656,310.8683166503906,1.9447562342394165,17.23271005221912
163,160.22850036621094,311.03759765625,1.9412126865405135,17.846242754860242
164,158.4530029296875,305.0066833496094,1.9249031429524508,20.209896400118538
165,159.19923400878906,304.4700012207031,1.9125092097107323,22.2879065109162
166,159.1068115234375,302.51666259765625,1.9013432530077037,24.05034801533887
167,159.05250549316406,301.51666259765625,1.895705205414794,24.938179805798967
168,156.864501953125,297.4328918457031,1.8961134491383107,24.502665345455654
169,156.71499633789062,295.4433288574219,1.8852269135776984,26.183426952148665
170,156.19749450683594,296.7012023925781,1.8995260028296619,23.856661923160544
171,155.25152587890625,293.73333740234375,1.8919835778712484,24.870644319849106
172,153.5762481689453,287.6666564941406,1.8731194434290768,27.477066758369375
173,153.65074157714844,285.9100036621094,1.860778547030658,29.387584495984783
174,153.17250061035156,286.4433288574219,1.8700702000425768,27.86646047420382
175,155.21749877929688,291.86334228515625,1.8803507631581897,26.670357024203184
176,157.97824096679688,298.8500061035156,1.8917162532929235,25.385960644912444
177,158.0124969482422,297.47332763671875,1.8825936769682063,26.83339427619856
178,157.0,293.55999755859375,1.869808901647094,28.65542861281645
179,155.6645050048828,290.3399963378906,1.8651650633442953,29.11698695530501
180,155.55300903320312,290.9666748046875,1.87053067383981,28.260015398564775
181,155.1269989013672,291.9266662597656,1.8818559523953555,26.42010704487862
182,156.093994140625,305.92047119140625,1.9598478011639746,14.423614825566034
183,155.88198852539062,305.5533142089844,1.9601579188169949,14.35287770758103
184,155.39450073242188,304.6083679199219,1.960226175856992,14.290926003279509
185,155.53976440429688,306.1100158691406,1.9680498877024413,13.089317771627606
186,156.0915069580078,305.8815612792969,1.9596297533445302,14.45738750301544
187,156.1175079345703,305.60833740234375,1.9575532651368344,14.784315968070842
188,156.510498046875,307.4200134277344,1.9642133739531125,13.784354535740505
189,156.12350463867188,302.6278991699219,1.9383878159173784,17.777140293875476
190,157.41549682617188,303.2699890136719,1.926557391922866,19.803638996955243
191,157.14950561523438,303.5299987792969,1.931472820044762,18.994228773701565
192,156.6685028076172,301.739990234375,1.9259773651178624,19.790733955507932
193,157.87924194335938,307.0400085449219,1.9447775702842258,16.991477353971135
194,158.80848693847656,308.59423828125,1.943184802212752,17.356587823536216
195,158.10800170898438,307.7533264160156,1.946475340207451,16.75065900449104
196,158.35000610351562,299.3766784667969,1.8906009910166353,25.62716303780749
197,158.37249755859375,299.0050048828125,1.887985663496835,26.04529235117147
198,156.91259765625,297.22332763671875,1.894196718913856,24.811570435718437
199,156.51223754882812,294.4333190917969,1.8812159592309237,26.774641784262286
200,156.3282470703125,293.29632568359375,1.876156940157312,27.531605894732166
201,155.33045959472656,292.6433410644531,1.8840048618151923,26.123676945446988
202,154.62550354003906,292.13665771484375,1.889317421942605,25.174285195099657
203,153.63241577148438,285.6666564941406,1.8594165499489792,29.59308001471007
204,152.29000854492188,282.8133239746094,1.8570707735641518,29.67369255602071
205,152.13101196289062,283.3181457519531,1.8623299884514213,28.840465961760316
206,151.38900756835938,280.3899841308594,1.85211587442536,30.23602974820696
207,153.09625244140625,285.7550048828125,1.866505550109256,28.39729511386767
208,152.65451049804688,285.1666564941406,1.8680526082312463,28.073232806787445
209,152.67098999023438,285.6600036621094,1.87108240852032,27.613923758038453
210,152.9824981689453,285.1433410644531,1.8638951806732609,28.77400135927948
211,149.77999877929688,273.02593994140625,1.822846455912409,34.27669283072859
212,150.03524780273438,269.38665771484375,1.7954891377860223,38.44318770387278
213,149.65174865722656,269.1706848144531,1.7986471072314802,37.86704944653158
214,149.68051147460938,270.663330078125,1.8082736851419579,36.43381330760897
215,151.27549743652344,274.4850158691406,1.8144710843493805,35.90654470541105
216,150.26600646972656,273.8733215332031,1.8225900053341684,34.433152104921334
217,148.80599975585938,267.3416748046875,1.7965786006162743,37.94917905445081
218,147.75650024414062,262.375,1.775725599662101,40.748129933272054
219,148.89999389648438,265.8233337402344,1.7852474455105443,39.66166346556483
220,146.73324584960938,260.11334228515625,1.7726953477997278,40.896272578784675
221,146.09249877929688,258.6993408203125,1.770791402583453,40.98682154152053
222,146.00650024414062,257.4850158691406,1.7635174833900844,42.02351793720854
223,144.82699584960938,254.663330078125,1.7583968277749225,42.40895686184635
224,144.13198852539062,252.0066680908203,1.7484437054472903,43.63009268783438
225,146.04550170898438,253.711669921875,1.7372097528031378,45.87742076662758
226,145.64599609375,251.74330139160156,1.72846015780316,47.020617040038104
227,146.6540069580078,252.09999084472656,1.7190119525129077,48.74595739596597
228,148.7926483154297,255.5366973876953,1.7174013654624651,49.726579291519585
229,150.04275512695312,261.6566467285156,1.743880579286381,46.188704944512125
230,151.34849548339844,266.8466491699219,1.7631272006875849,43.695687666062526
231,151.124755859375,265.23333740234375,1.7550621398465607,44.84686893167819
232,153.2425079345703,268.5133361816406,1.7522118360023662,45.941052123114986
233,153.22000122070312,268.52667236328125,1.7525562604355198,45.88122869531773
234,153.00799560546875,267.0899963378906,1.745595027769545,46.88001062030142
235,153.68194580078125,268.6333312988281,1.7479823664326777,46.72870866834418
236,153.35299682617188,268.1233215332031,1.748406141923169,46.559279754210166
237,153.8354949951172,269.9433288574219,1.7547532113182982,45.73586443725836
238,151.65451049804688,284.010009765625,1.87274357243257,27.16439603420426
239,154.33499145507812,289.4800109863281,1.8756602650966958,27.230884005258673
240,152.85400390625,288.3266296386719,1.8862877142263892,25.32531000547769
241,152.14649963378906,289.296630859375,1.9014346800991226,22.893970383049606
242,151.12245178222656,285.82666015625,1.8913580132231942,24.24878714443659
243,152.05050659179688,287.86334228515625,1.893208702408141,24.12898691281319
244,153.60000610351562,290.3333435058594,1.8901909633401648,24.859451368525782
245,153.4510040283203,294.3833312988281,1.9184190625725583,20.501702247611632
246,152.94949340820312,289.1700134277344,1.890624198773746,24.679158207227516
247,152.41299438476562,288.6999816894531,1.8941953266834446,24.041060064243
248,151.36349487304688,287.1666564941406,1.8971989034409913,23.406661333689186
249,151.947998046875,288.6750183105469,1.8998277175161757,23.10558117916483
250,150.9250030517578,287.8899841308594,1.90750358330045,21.777636074731134
251,151.20350646972656,288.163330078125,1.9057979329058752,22.079534342279572
252,150.43299865722656,286.57666015625,1.9050119502652307,22.074733089968134
253,151.6219940185547,285.64666748046875,1.8839395255909432,25.460576067455605
254,151.37899780273438,283.010009765625,1.8695460656597962,27.59532910769306
255,151.96624755859375,287.9049987792969,1.8945325255089234,23.913294775772982
256,152.04275512695312,289.8299865722656,1.9062400331424045,22.146332102959747
257,152.5602569580078,291.7416687011719,1.912304518348273,21.30354146788531
258,152.0050048828125,293.2966613769531,1.9295197655042262,18.6016847918373
259,150.1999969482422,287.6666564941406,1.915224116770578,20.50347556644246
260,149.75100708007812,285.4800109863281,1.9063645484111504,21.762739909401574
261,149.30300903320312,284.1700134277344,1.9033106919133727,22.14740489365053
262,150.63299560546875,285.73333740234375,1.8968841205994722,23.33114624073872
263,149.91824340820312,284.0482482910156,1.8946876766531888,23.5399264812406
264,147.68075561523438,280.8800048828125,1.9019404641632103,22.086675769156813
265,147.89849853515625,279.7933349609375,1.8917929372652094,23.623090099611517
266,144.5675048828125,281.02972412109375,1.9439342496012402,15.506588508274461
267,144.65451049804688,277.5433349609375,1.9186635384223631,19.17268633120031
268,145.21600341796875,279.3999938964844,1.9240303225554267,18.475781757735803
269,145.76824951171875,282.4483337402344,1.9376533277058219,16.568097109172726
270,145.09324645996094,280.2966613769531,1.9318380987105566,17.325561805856836
271,145.17575073242188,277.8066711425781,1.9135886657449603,19.98596325377011
272,145.55250549316406,279.5199890136719,1.9204065781389084,19.050826124949737
273,140.61099243164062,279.0975646972656,1.9848915072052533,9.266636742315171
274,140.76800537109375,279.7361755371094,1.9872141741276124,8.95233353837088
275,140.1468505859375,276.6199951171875,1.9737867384152539,10.78552899792399
276,138.54623413085938,272.7933349609375,1.9689696849015712,11.306142274622886
277,138.1114959716797,272.44000244140625,1.9726091627975064,10.761530299070415
278,138.14549255371094,270.4599914550781,1.957790923579525,12.811760664677848
279,137.45350646972656,268.1933288574219,1.951156691055314,13.649137422874418
280,134.9029998779297,268.86334228515625,1.9930123312931802,7.711094710339892
281,135.946044921875,271.2533264160156,1.9953013460001616,7.475502908652429
282,138.50137329101562,279.4333190917969,2.0175490859910723,4.5734988192208155
283,138.99050903320312,279.2799987792969,2.009345823120774,5.737120937006778
284,137.26150512695312,278.06329345703125,2.0257922510746957,3.3825972175776817
285,136.32749938964844,276.6666564941406,2.029426621428577,2.8500607401338973
286,136.0155029296875,274.73333740234375,2.0198678200996376,4.13895629148024
287,139.0605010986328,284.2467041015625,2.044050624410968,0.9149830710940412
288,137.77975463867188,284.3766784667969,2.0639946646194587,-1.8603519762803282
289,137.9499969482422,283.260009765625,2.053352780224432,-0.3920505935020353
290,139.21701049804688,284.27996826171875,2.0419916161445446,1.2049864931944105
291,138.78399658203125,284.20166015625,2.047798500947957,0.3889114993866931
292,139.6957550048828,286.30670166015625,2.04950180232856,0.16709197486821292
293,139.23699951171875,286.30999755859375,2.0562781341355802,-0.7837558257380985
294,146.29624938964844,278.2831115722656,1.902188967477086,21.823894313587374
295,146.093505859375,272.71826171875,1.8667377452168201,26.969980750368705
296,146.4625244140625,274.2366638183594,1.8724015915707426,26.21378038706567
297,146.18051147460938,271.3466491699219,1.8562436704639187,28.521301961966373
298,148.2584991455078,276.6700134277344,1.866132565905699,27.4899869538813
299,148.02186584472656,278.0433654785156,1.8783938703365644,25.627872724525815
300,146.81100463867188,279.4266662597656,1.9033087263961213,21.743558100049285
301,147.5,272.5666809082031,1.8479097010725636,30.026652002768657
302,147.63116455078125,268.01666259765625,1.815447730248484,34.84758852888322
303,147.23550415039062,265.92059326171875,1.806090146505015,36.12642783577573
304,148.0082550048828,268.5281677246094,1.8142783165422132,35.11495751329872
305,148.34849548339844,266.8833312988281,1.7990295784880057,37.46255503385996
306,146.75250244140625,265.0533142089844,1.806124664312365,35.99607482760038
307,145.5364990234375,265.1166687011719,1.8216507232215124,33.421085338318704
308,145.687744140625,263.0333251953125,1.805459524044931,35.8168231383506
309,143.98947143554688,259.9966735839844,1.805664476658386,35.34572049697343
310,142.98849487304688,257.93499755859375,1.8038863741282316,35.33989594753373
311,141.40574645996094,253.3490447998047,1.791646033787888,36.656707972703515
312,141.82550048828125,254.3699951171875,1.7935420234121124,36.5027526753361
313,142.50601196289062,254.8433380126953,1.7882988549216994,37.434995002942316
314,141.85299682617188,255.3400115966797,1.800032549961394,35.58952942809762
315,145.72349548339844,261.0666809082031,1.7915208528465827,37.85731123410065
316,146.83499145507812,266.2933349609375,1.8135550138429082,34.92643377240839
317,146.4322509765625,264.2200012207031,1.8043839349501865,36.167913699044135
318,145.6645050048828,262.7277526855469,1.8036497819200359,36.074395596660935
319,145.74600219726562,264.5753479003906,1.8153180458582374,34.39513148806978
320,147.35000610351562,267.0,1.8120121407557217,35.28352299251779
321,147.3665008544922,267.1933288574219,1.8131212134923742,35.1242637710927
322,150.14999389648438,278.51165771484375,1.8548895706706043,29.55519386732894
323,150.60000610351562,278.9200134277344,1.8520584470362995,30.076330943354407
324,150.04049682617188,278.0652160644531,1.853267764013093,29.775471125570476
325,149.34449768066406,274.5232849121094,1.8381881433563687,31.879827526088974
326,147.79360961914062,270.0299987792969,1.8270749288494643,33.16977995577375
327,151.78823852539062,278.7633361816406,1.8365279081554795,32.68728265230166
328,153.14999389648438,280.2099914550781,1.8296441568549777,34.05331063039094
329,154.29100036621094,283.5367126464844,1.8376749905925018,33.08331947685187
330,154.375,282.8333435058594,1.8321188243294535,33.96018847516652
331,155.14549255371094,285.38665771484375,1.8394775962701184,32.99831392359155
332,155.75,287.8320617675781,1.8480389198560394,31.80151002745859
333,156.2884979248047,289.4033508300781,1.8517252048152588,31.34247954401863
334,156.50100708007812,289.8333435058594,1.8519583286614765,31.3514210222871
335,157.36949157714844,290.6433410644531,1.8468849212871024,32.33526386335214
336,157.27099609375,298.8299865722656,1.9000959744295867,23.94517755964742
337,158.19749450683594,297.8333435058594,1.8826678920189193,26.85548781207686
338,159.03941345214844,299.23834228515625,1.8815357513575757,27.18945872358543
339,159.61575317382812,299.9548034667969,1.8792305740657926,27.663417728102075
340,159.49826049804688,298.94000244140625,1.8742524307659574,28.435539570166583
341,160.416748046875,300.6999816894531,1.8744924414100845,28.572681200188896
342,161.25250244140625,301.7966613769531,1.8715781572854406,29.20223842556399
343,159.8249969482422,303.60333251953125,1.8995985503935302,24.447078239127592
344,162.9010009765625,310.1222839355469,1.9037469510710123,24.28156239292096
345,162.5,308.8733215332031,1.9007589017427884,24.702263894250365
346,160.239501953125,303.9766540527344,1.897014471136193,24.92990995463279
347,161.79849243164062,308.4850158691406,1.906600063035041,23.641617249970665
348,161.2864990234375,308.0466613769531,1.9099345775506544,23.0224578048433
349,161.54049682617188,307.1216735839844,1.9012054538526482,24.47207386867521
350,164.88475036621094,313.0133361816406,1.8983765053252917,25.487911781460838
351,165.76947021484375,315.3454284667969,1.9023130619775572,24.98319374675029
352,164.54598999023438,313.510009765625,1.905303251596903,24.29153423007088
353,165.11949157714844,317.5033264160156,1.9228700584247451,21.482775645305225
354,165.24349975585938,325.5733337402344,1.9702640903954218,13.668905168215218
355,165.02650451660156,329.5977478027344,1.9972412841694593,9.196291019211202
356,164.8939971923828,331.3933410644531,2.0097356283856382,7.1270060655438945
357,164.77349853515625,342.0,2.075576491610576,-3.7285408584089916
358,165.77999877929688,345.3933410644531,2.0834439836392793,-5.042972274737765
359,165.79449462890625,342.2366638183594,2.064222123806821,-1.8563540904414433
360,164.1999969482422,332.7133483886719,2.0262689072615947,4.373552687294164
361,164.82974243164062,333.37103271484375,2.0225174643654,5.016597266973206
362,164.42349243164062,333.61407470703125,2.0289927538531756,3.9344526024643462
363,163.40798950195312,332.9100036621094,2.03729330907734,2.5410191007992173
364,160.25050354003906,331.0633239746094,2.065911286774161,-2.134036370985286
365,162.031494140625,337.2347412109375,2.081291313145924,-4.626846906191163
366,162.14549255371094,334.39666748046875,2.0623247813669527,-1.5533113343419425
367,163.0865020751953,335.72003173828125,2.0585396551303106,-0.9330359511516528
368,162.63650512695312,336.22833251953125,2.0673607826058076,-2.370798004540661
369,163.3859405517578,338.2987365722656,2.070549861449667,-2.893255552202022
370,163.65699768066406,337.9066467285156,2.064724707878709,-1.9413016808409518
371,164.2623748779297,335.8399963378906,2.0445339146439805,1.3757453226776581
372,162.8730010986328,333.78533935546875,2.0493595445775243,0.5606736871025353
373,163.53900146484375,335.3000183105469,2.0502755630596585,0.4216075001588413
374,163.4189910888672,334.4120178222656,2.046347340624643,1.0617285368998344
375,164.12399291992188,335.5299987792969,2.0443689725670158,1.3999172301564888
376,163.8622589111328,333.1600036621094,2.0331710662111133,3.229305070513731
377,164.80775451660156,336.9800109863281,2.044685409219523,1.3622033197521253
378,166.51499938964844,357.4245300292969,2.146500503494681,-15.556029605602845
379,166.8885040283203,362.7449951171875,2.173576887330904,-20.105027024732834
380,166.02499389648438,358.5916748046875,2.1598656105252885,-17.73527264257163
381,167.0906524658203,363.6033020019531,2.1760840396283148,-20.545799647069344
382,167.42214965820312,364.1866760253906,2.1752598253509925,-20.444471688979576
383,168.5074920654297,364.0099792480469,2.1602005631103074,-18.0260180764665
384,169.01950073242188,364.0433349609375,2.1538540427785415,-17.001828335265174
385,169.22000122070312,361.8833312988281,2.1385375764585075,-14.427694222648626
386,169.58248901367188,365.933349609375,2.1578486772880963,-17.728999977468817
387,169.00050354003906,365.8033447265625,2.1645103834847306,-18.80107648832407
388,169.02499389648438,364.6666564941406,2.1574717921153876,-17.61380382872838
389,169.34100341796875,366.4100036621094,2.1637405959957223,-18.704438543881025
390,170.03500366210938,366.6700134277344,2.156438412859829,-17.531002255475045
391,169.3155059814453,366.6086730957031,2.1652398046513146,-18.95577251193427
392,168.18099975585938,370.2613525390625,2.2015647015807605,-24.951755846135228
393,166.46249389648438,366.0902099609375,2.199235403673531,-24.330158767090865
394,167.15150451660156,367.9466247558594,2.20127617648404,-24.763433494078896
395,167.41400146484375,368.5013122558594,2.201137951614179,-24.775937878395865
396,166.6719970703125,364.7033386230469,2.1881500494002757,-22.510562080230414
397,165.88926696777344,362.5699768066406,2.185614436870563,-21.993916376431997
398,166.35000610351562,364.663330078125,2.1921449756437266,-23.135620564730374
399,165.11700439453125,364.5566711425781,2.207868732111351,-25.5757063159173
400,165.05450439453125,365.2492980957031,2.2129011227869584,-26.397425987861
