,tsla,adbe,Ratio,Spread
107,326.6666564941406,429.2200012207031,1.3139388201636122,119.76919023097435
108,328.4266662597656,431.88519287109375,1.3150125651779405,120.06183440180666
109,328.3466491699219,428.7900085449219,1.305906454745088,123.02254367035539
110,327.32666015625,429.989990234375,1.3136418219924966,120.10838965026107
111,325.663330078125,427.94000244140625,1.314056459284948,119.363019494833
112,354.8299865722656,431.82000732421875,1.2169772106796648,164.49989113658944
113,348.1666564941406,430.6199951171875,1.236821467780142,154.5016493460289
114,343.6266784667969,423.2401123046875,1.2316858347352775,154.25173947264898
115,346.65966796875,424.3407897949219,1.2240846830591625,158.248241083057
116,340.1385192871094,418.1600036621094,1.2293815018026302,153.4697203172351
117,336.92333984375,418.1199951171875,1.2409944508774395,148.1063651337455
118,336.36334228515625,417.3999938964844,1.2409199856940067,147.88524609991532
119,336.7133483886719,415.3299865722656,1.2334823925449065,150.54346640501922
120,342.316650390625,417.489990234375,1.2196017627479354,157.8002555938416
121,338.8833312988281,412.94000244140625,1.218531465855058,156.58027870039314
122,336.2433166503906,412.32501220703125,1.2262697629637844,152.7585152029336
123,336.6551818847656,410.57000732421875,1.219556476230785,155.20569223589223
124,335.913330078125,412.1700134277344,1.2270129718635279,152.35894540935487
125,334.9983215332031,408.4549865722656,1.219274725625101,154.53622792740282
126,333.88665771484375,407.8900146484375,1.2216421507827857,153.23296074976588
127,332.69000244140625,404.17999267578125,1.2148846965936884,154.93190874853894
128,332.0622863769531,406.0050048828125,1.222677255260239,152.05196997390578
129,332.4266662597656,408.4100036621094,1.228571727585081,150.2593404501472
130,335.1600036621094,410.6000061035156,1.2250865306633094,152.66292802059525
131,330.1883239746094,412.19000244140625,1.248348207712828,142.71763016191312
132,332.7633361816406,414.05999755859375,1.2443077482928495,145.17514702494407
133,307.30999755859375,400.80999755859375,1.3042530368123564,115.64879531405893
134,302.5,399.760009765625,1.3215206934400827,108.61520121067855
135,301.6666564941406,404.4599914550781,1.340751398101348,102.51471975062378
136,296.6166687011719,401.17498779296875,1.352503180450505,97.31281891792906
137,297.8399963378906,404.19500732421875,1.357087739370207,96.3486983797701
138,296.57000732421875,401.5199890136719,1.3538792834661761,96.88939955721605
139,292.1233215332031,399.3699951171875,1.3671280780360242,91.56638576063295
140,295.510009765625,401.1600036621094,1.3575174796287865,95.46797504932579
141,301.55950927734375,404.010009765625,1.3397355988998434,102.784632055136
142,302.9216613769531,406.25,1.3411058098432451,102.83384632000303
143,300.7900085449219,402.739990234375,1.338940718751392,102.76144465352189
144,297.42999267578125,401.489990234375,1.3498638339141076,98.36467183911498
145,294.0899963378906,398.54998779296875,1.3551973639220978,95.69154587412373
146,293.9566650390625,397.75,1.3530905990757,96.26745985826113
147,275.6566467285156,400.1300048828125,1.4515521741686361,63.13282466307015
148,279.913330078125,402.85528564453125,1.4392143651468567,67.56123744157287
149,283.6036376953125,404.489990234375,1.4262510647657343,72.12838711108498
150,288.5233459472656,410.42999267578125,1.4225191771857413,74.4563440763846
151,293.40167236328125,412.1700134277344,1.4047977644701277,80.91473727799587
152,293.9166564941406,412.2366027832031,1.4025629159653334,81.71361954624638
153,292.5,410.6199951171875,1.4038290431356837,80.94942376072584
154,305.7366638183594,404.9775085449219,1.324595825332621,108.83717235375457
155,302.1666564941406,404.5,1.3386652408745958,103.31500081062143
156,301.9009094238281,404.1099853515625,1.338551732496594,103.2584064576161
157,300.43499755859375,404.94500732421875,1.347862301712178,99.95980348079064
158,294.8299865722656,401.69000244140625,1.3624462257435548,93.79514342906077
159,294.01666259765625,398.3599853515625,1.3548891475470344,95.75830515631236
160,290.5299987792969,395.9599914550781,1.362888490409804,92.29868432796405
161,295.5333251953125,404.6600036621094,1.3692533774141278,92.00715847572707
162,292.1999816894531,401.4800109863281,1.37399054122124,89.58520335630914
163,291.8666687011719,404.93499755859375,1.3873971953035413,85.57005790556872
164,287.51666259765625,401.1700134277344,1.3952930929402232,82.02451221618685
165,288.6237487792969,399.4849853515625,1.3841029611774545,85.57008631272407
166,296.304931640625,405.6675109863281,1.3690879484866088,92.29639690167829
167,300.97833251953125,407.25,1.353087435201245,98.56792824433967
168,304.07666015625,407.7200012207031,1.3408460912823625,103.30491203517573
169,304.3033142089844,408.0,1.3407675202636817,103.40582334472998
170,302.4068908691406,406.32000732421875,1.3436202004406177,101.89872638251637
171,304.5956115722656,407.010009765625,1.3362307081993579,104.88704245092623
172,301.5333251953125,404.0199890136719,1.3398850317853777,102.73064838319868
173,302.0446472167969,407.1199951171875,1.3478801854911577,100.48995943852253
174,303.10333251953125,407.5950012207031,1.3447394254381504,101.79415784454443
175,297.67333984375,399.614990234375,1.3424614728485078,100.64863603037645
176,296.9700012207031,396.8900146484375,1.3364650066236,102.19159534894453
177,302.1754455566406,403.8699951171875,1.3365414068413608,103.95977640914538
178,304.23382568359375,407.4200134277344,1.3391673740166397,103.86902894590173
179,304.02166748046875,406.9800109863281,1.3386546240572597,103.9524827219393
180,312.9970703125,420.57000732421875,1.3436867217457231,105.44636178349072
181,317.7133483886719,423.55499267578125,1.3331356545889566,110.3874553145622
182,300.1700134277344,402.9849853515625,1.3425224616868026,101.47449863218736
183,296.2125549316406,399.1600036621094,1.3475458653473575,98.64865784930453
184,294.54833984375,399.54998779296875,1.3564835843410943,95.46182844103578
185,293.39666748046875,399.67999267578125,1.3622513033567012,93.39634692794664
186,290.8899841308594,397.1549987792969,1.3653099812492453,91.70866090142783
187,286.63763427734375,396.6400146484375,1.3837681002650826,85.07723427550684
188,291.0933532714844,400.79998779296875,1.3768778410380533,88.40544983741319
189,289.4966735839844,392.17999267578125,1.354696024035689,94.3420982670159
190,295.2183532714844,398.6099853515625,1.3502208820499673,97.5278415194054
191,291.4166564941406,394.0199890136719,1.3520846534782553,95.72878529118009
192,290.2200012207031,395.2200012207031,1.3617944992018343,92.51769911026554
193,287.3666687011719,391.2467956542969,1.361489825603777,91.69565336558998
194,286.3333435058594,390.0400085449219,1.3621885728336083,91.16585563471995
195,288.5566711425781,390.8999938964844,1.3546732166983504,94.04234848608752
196,271.1166687011719,377.6000061035156,1.3927583571768913,78.03303075648716
197,268.5,378.1549987792969,1.4083985056957053,73.08051906248
198,272.6216735839844,381.6499938964844,1.399925357654708,76.51232288027933
199,269.5066833496094,378.510009765625,1.4044550029752485,74.41731918439649
200,266.1916198730469,376.99810791015625,1.4162658767768708,70.35799428185766
201,264.7099914550781,377.3367919921875,1.4254724195260398,67.52931628388143
202,262.4483337402344,376.9100036621094,1.436130297688103,64.15520967862113
203,268.67333984375,385.4800109863281,1.434753486187012,66.04681819309172
204,261.3566589355469,378.6000061035156,1.4485952171468572,60.63056125655197
205,263.1666564941406,381.81500244140625,1.4508487037373115,60.45740918549342
206,265.750732421875,391.94000244140625,1.474840723370831,54.67515346628926
207,268.2583312988281,397.6000061035156,1.4821534309054003,53.229368343402996
208,265.9333190917969,395.05999755859375,1.4855603611754418,51.86200971056621
209,266.67999267578125,392.94000244140625,1.4734513770559714,55.236848929533835
210,266.5,394.0899963378906,1.4787617123373007,53.78436308420822
211,261.57000732421875,390.30999755859375,1.4921817740166228,49.27911866792846
212,258.5154724121094,386.3299865722656,1.4944172701446754,48.12574178523812
213,251.69000244140625,383.2300109863281,1.5226270700821523,39.75497444103138
214,249.19000244140625,382.4465026855469,1.5347586136625773,36.33703471721509
215,246.0,380.19000244140625,1.5454878148024644,33.23248317899265
216,244.81333923339844,379.44000244140625,1.5499155545591345,31.98820576551043
217,247.68736267089844,381.6340026855469,1.5407891568235679,34.62422955902241
218,248.17333984375,387.92999267578125,1.5631412822989854,29.14496270193871
219,242.24330139160156,387.8399963378906,1.6010349681906078,19.269059703602693
220,242.55784606933594,385.2701110839844,1.5883638370281936,22.367562203474847
221,239.06333923339844,382.80609130859375,1.6012747606393078,18.9587864417486
222,240.34336853027344,385.1000061035156,1.6022909575514614,18.816062271139685
223,242.6666717529297,388.489990234375,1.6009202558722808,19.330573234428414
224,256.1407775878906,406.9100036621094,1.5886186006540277,23.554861944100026
225,256.57666015625,404.2950134277344,1.575727944940615,26.90238736079101
226,260.6666259765625,404.25,1.5508314441310473,33.820912315094745
227,258.72332763671875,404.32000732421875,1.5627504911035186,30.4850382024199
228,253.4533233642578,402.19000244140625,1.5868405160479477,23.758383469171747
229,258.0416564941406,406.8999938964844,1.5768771578387535,26.759449279990292
230,256.55999755859375,405.6000061035156,1.5809167834548477,25.569391869806736
231,254.98667907714844,402.989990234375,1.5804354631107882,25.535321408574873
232,245.3521728515625,402.5199890136719,1.640580494297051,9.813771769493655
233,245.17999267578125,403.5799865722656,1.646055953292844,8.464411787135532
234,242.80332946777344,404.30499267578125,1.665154236402032,3.745234907452698
235,245.65501403808594,406.1000061035156,1.6531313545285689,6.742703281604179
236,242.0,402.0150146484375,1.6612190687951962,4.685154132605362
237,241.42333984375,403.30999755859375,1.670550982434496,2.4210481527128422
238,245.6599884033203,409.260009765625,1.665961202821963,3.591059434289889
239,248.7433319091797,405.739990234375,1.6311592641306156,12.292881958279281
240,251.4966583251953,407.79998779296875,1.6214926691616989,14.860067532341986
241,252.2133331298828,408.7300109863281,1.6205725760574425,15.13447311595587
242,249.413330078125,405.8299865722656,1.62713831873038,13.328870613748336
243,252.6333465576172,410.5,1.624884464357039,14.07034993678758
244,253.9566650390625,409.6499938964844,1.6130704576447081,17.14429756821596
245,250.6199951171875,405.06500244140625,1.6162517370252192,16.121750922495778
246,245.18666076660156,400.8599853515625,1.6349175933887763,11.195619262640605
247,238.42999267578125,400.0050048828125,1.677662278951382,0.6954838101752898
248,235.76666259765625,398.8299865722656,1.6916301150382844,-2.6054350375136437
249,235.64666748046875,399.5711975097656,1.6956369541821912,-3.5483072742411537
250,234.56666564941406,397.5150146484375,1.6946781996831888,-3.3071530367716377
251,236.5833282470703,397.8900146484375,1.681817639461519,-0.2929918018905937
252,234.88665771484375,395.80999755859375,1.6851106035963677,-1.0643639344532971
253,239.59002685546875,394.7950134277344,1.6477940196813454,7.855004590338865
254,240.97889709472656,398.0400085449219,1.651762927558159,6.944115922412209
255,235.89666748046875,396.3599853515625,1.6802271502389046,0.08304968642170252
256,237.9066619873047,398.7300109863281,1.6759934659064124,1.0909790317351735
257,236.6666717529297,394.7099914550781,1.6677886604461958,3.027096754691172
258,236.55999755859375,394.3800048828125,1.6671457936802192,3.177808893729491
259,229.7583465576172,401.32000732421875,1.7467048024023735,-15.192906812498734
260,222.51332092285156,394.885009765625,1.7746578412828464,-20.933748710442842
261,217.8016815185547,389.2200012207031,1.787038550423428,-23.187023392640583
262,211.2966766357422,388.00311279296875,1.8362953879386077,-32.90231093086226
263,213.95530700683594,387.3699951171875,1.8105182831702833,-27.801154326774224
264,216.1977996826172,392.6199951171875,1.8160221597701813,-29.282467757640006
265,221.2966766357422,399.2099914550781,1.8039583672202364,-27.303397494581418
266,221.15333557128906,401.489990234375,1.8154371906588502,-29.82429228671441
267,220.8300323486328,403.5799865722656,1.8275593327592257,-32.45762529907506
268,224.489990234375,406.92999267578125,1.8126865801496665,-29.656782270925987
269,222.23834228515625,404.4624938964844,1.8199492029035857,-30.97335622296282
270,223.3333282470703,405.6199951171875,1.8162089747234509,-30.290646801007597
271,223.09666442871094,404.0799865722656,1.8112327569172901,-29.148370548941614
272,224.9199981689453,406.94000244140625,1.809265542211766,-28.944129641646327
273,213.3949432373047,393.3599853515625,1.8433425805883725,-34.732880262170454
274,213.52366638183594,396.4200134277344,1.8565624136428611,-37.576578897818024
275,215.1666717529297,398.6499938964844,1.8527497341885915,-37.045358698254006
276,210.5784912109375,396.19000244140625,1.88143622913767,-42.296168073035915
277,210.15000915527344,396.80999755859375,1.8882226041941446,-43.63626122476148
278,208.31666564941406,397.7099914550781,1.9091607011625418,-47.61733410168654
279,209.39666748046875,398.4100036621094,1.902656849585587,-46.50231768485918
280,216.22166442871094,402.1549987792969,1.8599200031220222,-38.7773648236161
281,219.3233184814453,399.7699890136719,1.8227427515761043,-31.17977974085278
282,217.70985412597656,398.635009765625,1.8310379719190715,-32.756355144423026
283,220.989990234375,400.4200134277344,1.8119373325600021,-29.02883025731569
284,221.51995849609375,404.4200134277344,1.8256594853725827,-32.138176614796635
285,221.9666748046875,404.1700134277344,1.8208589815717648,-31.13743447387793
286,219.55999755859375,402.6199951171875,1.8337584240942648,-33.63202790790888
287,228.2166748046875,407.260009765625,1.784532221907827,-23.72381075027471
288,232.5399932861328,407.9200134277344,1.7541929354311205,-17.118135254954268
289,238.4266815185547,410.6000061035156,1.7221227233813685,-9.905082072523328
290,235.64500427246094,409.6400146484375,1.738377674982651,-13.619919565712621
291,237.09666442871094,409.5,1.7271436567304659,-11.040275038929678
292,234.69110107421875,406.760009765625,1.7331718497370343,-12.343024566064855
293,235.84666442871094,408.54998779296875,1.7322695183440282,-12.190986844197198
294,249.22999572753906,424.510009765625,1.703286189635472,-5.659260477655096
295,250.37120056152344,423.8349914550781,1.6928264533002055,-3.0663570489462586
296,249.85667419433594,425.5400085449219,1.703136447793831,-5.636076454399358
297,250.69993591308594,424.3949890136719,1.6928404367873613,-3.0738888101649877
298,251.42333984375,424.0299987792969,1.6865180418127264,-1.493160969600126
299,252.90000915527344,425.8500061035156,1.6838671043386788,-0.8315085490652905
300,253.26666259765625,428.260009765625,1.690945051248084,-2.6253220586901875
301,248.0451202392578,419.44000244140625,1.6909826810413582,-2.580530265289667
302,252.26576232910156,419.1700134277344,1.6616207033314827,4.782582096745159
303,257.0516662597656,421.6000061035156,1.6401372231427762,10.395680067124772
304,253.23333740234375,422.9949951171875,1.670376418271983,2.583686959341321
305,254.6666717529297,423.9209899902344,1.6646111839931312,4.066523996637272
306,253.1666717529297,422.4700012207031,1.6687425651074637,2.9966439514099648
307,252.6699981689453,416.3500061035156,1.6478015162889552,8.28193976927713
308,248.086669921875,426.8500061035156,1.7205680830732866,-9.920706394617184
309,248.23309326171875,418.3599853515625,1.6853513762182968,-1.1846096218874322
310,244.5316619873047,415.54998779296875,1.699370888889402,-4.595160509721893
311,245.3333282470703,415.1499938964844,1.6921875102040562,-2.8479029638460247
312,249.0433349609375,420.42889404296875,1.6881756506710492,-1.8918429586420302
313,248.3878936767578,419.6199951171875,1.689373781087996,-2.184465028323359
314,246.77333068847656,418.1499938964844,1.6944699523643074,-3.4278647987012505
315,251.9408416748047,423.2049865722656,1.6797792043519564,0.20155405575525265
316,260.92333984375,427.0,1.636495992484622,11.502340303167443
317,263.239990234375,434.2699890136719,1.6497113095431313,8.125665772445416
318,261.3600158691406,438.7099914550781,1.678565828044387,0.5262174977959262
319,260.84490966796875,440.07049560546875,1.687096352256356,-1.6999634251432667
320,257.85333251953125,437.54998779296875,1.6968948336544236,-4.20703797293686
321,258.2966613769531,441.2799987792969,1.7084231612862446,-7.191999698360064
322,240.086669921875,433.07000732421875,1.8038069646479797,-29.585341294032446
323,235.65333557128906,427.9700012207031,1.8160999087205156,-31.935904730376706
324,237.38665771484375,431.1033020019531,1.816038467165277,-32.15622035321513
325,235.3000030517578,429.45001220703125,1.8251169002856629,-34.009719003189105
326,236.4533233642578,430.5299987792969,1.8207821850575674,-33.15145943598219
327,234.7066650390625,429.3299865722656,1.8292194067041587,-34.88684489696641
328,234.51332092285156,429.760009765625,1.832561187033824,-35.64179819237461
329,240.69813537597656,437.2300109863281,1.8165076779816505,-32.71772882644399
330,236.90000915527344,431.80999755859375,1.8227521353769505,-33.68076736156769
331,235.55999755859375,428.67999267578125,1.819833575813951,-32.8027581090783
332,236.84999084472656,429.75,1.8144395888186218,-31.70482953579034
333,237.86643981933594,428.9259948730469,1.803221989612424,-29.1726013942465
334,237.1875,428.75,1.8076416337285903,-30.137618666307446
335,238.3333282470703,429.45001220703125,1.8018882015604556,-28.911975743266055
336,236.4933319091797,429.1600036621094,1.8146812013580125,-31.71422678998306
337,236.15333557128906,430.0299987792969,1.8209778732914872,-33.15561268405099
338,236.739990234375,428.69000244140625,1.8108051876533355,-30.829696716023022
339,238.26654052734375,432.3949890136719,1.8147532929158794,-31.969194603151664
340,238.9566650390625,432.3999938964844,1.809533095993784,-30.81439057936933
341,239.2033233642578,432.3810119628906,1.8075878122498434,-30.38087979251867
342,238.8666534423828,433.32000732421875,1.814066555877546,-31.885675625128044
343,247.76332092285156,432.3399963378906,1.7449717525884814,-15.95411023427323
344,247.21632385253906,432.79998779296875,1.7506934050646576,-17.33337359356136
345,243.80027770996094,430.1000061035156,1.7641489589080277,-20.37432803117582
346,242.5833282470703,428.3299865722656,1.7657024893978408,-20.649488466684602
347,241.95509338378906,427.3959045410156,1.7664265652101006,-20.771204885561133
348,242.33360290527344,428.9800109863281,1.7702044035305062,-21.71919609834083
349,241.8333282470703,428.8399963378906,1.7732874101611171,-22.419932639688852
350,254.51332092285156,433.5321044921875,1.7033768720639983,-5.802308722156681
351,248.3433380126953,432.2149963378906,1.740392956769373,-14.854345571730505
352,247.5,433.82000732421875,1.752808110400884,-17.87665288906129
353,246.55226135253906,434.239990234375,1.7612492696364517,-19.88938566650137
354,245.4566650390625,433.7099914550781,1.7669513736204987,-21.200623274009445
355,241.2133331298828,429.7799987792969,1.7817422992446241,-24.40188598524213
356,239.7066650390625,426.4200134277344,1.7789243088349052,-23.57397570324008
357,232.0433349609375,395.0899963378906,1.7026560853575072,-5.122791820827217
358,229.0733184814453,391.6099853515625,1.709539932226033,-6.634128782812979
359,229.67869567871094,392.55999755859375,1.7091702667439885,-6.566756658009012
360,229.8733367919922,393.9849853515625,1.7139220705186513,-7.6646346426173295
361,231.1266632080078,395.8699951171875,1.712783759444124,-7.443330090344432
362,233.5500030517578,397.3299865722656,1.7012630330996483,-4.830706985641768
363,232.27000427246094,393.75,1.6952253530684802,-3.4018597504817762
364,216.4633331298828,379.5950012207031,1.753622637756103,-15.811223870164099
365,220.61334228515625,375.1600036621094,1.70053179819556,-4.401807204576244
366,221.1166534423828,379.8800048828125,1.7180072100801727,-8.275954158364357
367,218.0033416748047,377.5199890136719,1.7317165237623648,-11.148105319562717
368,217.6583251953125,374.70001220703125,1.721505537960929,-8.907956035408517
369,215.1316680908203,371.6099853515625,1.7273606840378473,-10.064176580141407
370,215.73333740234375,371.6600036621094,1.722775015383745,-9.103041954543812
371,212.9167022705078,369.2650146484375,1.734316804227464,-11.441631385137612
372,218.22332763671875,372.0,1.7046756826074831,-5.258412471841609
373,221.24082946777344,372.9717102050781,1.685817717743669,-1.1589718339980664
374,224.0,375.3299865722656,1.6755802971976144,1.1197564316748299
375,222.625,373.9649963378906,1.6797978499175323,0.17395025252119467
376,219.7099609375,370.44500732421875,1.686063780374517,-1.2050147781130818
377,221.02333068847656,370.82000732421875,1.6777414681478786,0.6272071202096186
378,225.1699981689453,375.7449951171875,1.6687169612856931,2.6710224850322106
379,225.3000030517578,373.57000732421875,1.658100320746108,5.064493781233182
380,228.3101043701172,376.17498779296875,1.6476493181534595,7.51822700762699
381,228.3300018310547,373.8699951171875,1.6374107306048216,9.856658942588354
382,227.28001403808594,371.19000244140625,1.6331836479876534,10.772063962921607
383,233.59999084472656,380.6700134277344,1.6295806008004725,11.913274604498497
384,233.0,377.010009765625,1.6180687114404506,14.56494612686663
385,220.30332946777344,367.9849853515625,1.6703559870863973,2.2522100102934814
386,218.3905029296875,367.1300048828125,1.6810712918272497,-0.10746603289209133
387,215.5900115966797,366.6499938964844,1.7006817300163417,-4.333902558151294
388,214.7433319091797,366.79998779296875,1.7080855760778528,-5.9068087348411495
389,209.7833251953125,361.29998779296875,1.7222531269184107,-8.742492898828289
390,211.4499969482422,365.7300109863281,1.7296288307625274,-10.371542194588073
391,213.14666748046875,365.8800048828125,1.7165645102865104,-7.670146868665995
392,215.05999755859375,353.7300109863281,1.6447968706497977,7.695349778674938
393,216.97332763671875,359.7099914550781,1.657853503806446,4.930872060781496
394,216.38832092285156,360.2300109863281,1.664738694999903,3.4277024085900507
395,218.53001403808594,364.95001220703125,1.6700223711303421,2.3069861112051626
396,218.3333282470703,366.05999755859375,1.676610714898978,0.8664547083910747
397,217.8866424560547,364.8999938964844,1.674724020634173,1.2757675167890739
398,216.6766815185547,360.4700012207031,1.6636308009444707,3.672324996290513
399,234.44166564941406,368.8299865722656,1.5732271204889703,25.16780263817037
400,241.20948791503906,368.0799865722656,1.5259764023126403,37.29166403366537
401,240.1731414794922,369.9800109863281,1.5404720474038511,33.649977345831985
402,242.2860870361328,368.3550109863281,1.5203308431465745,38.825949719844004
