,amat,ibm,Ratio,Spread
0,144.8072967529297,121.38019561767578,0.8382187799885165,52.62363639390248
1,143.67776489257812,121.0562515258789,0.8425538329914,51.580870475024376
2,150.02886962890625,122.87601470947266,0.8190158001816871,57.44581166026831
3,150.92062377929688,123.619140625,0.8191003822365458,57.781689681841506
4,154.0614776611328,124.45757293701172,0.8078435623651709,60.74362510893591
5,161.22506713867188,125.40078735351562,0.7777995666496247,68.46820466530095
6,158.17333984375,126.36306762695312,0.7988897986966682,63.81339796545374
7,159.5010528564453,127.0490493774414,0.7965405061732636,64.73392128972215
8,156.52859497070312,127.58259582519531,0.8150753276043554,60.60376274862785
9,155.91432189941406,127.34440612792969,0.8167588748523317,60.09869483157747
10,158.460693359375,129.6119384765625,0.8179437798029443,60.91221888107274
11,156.90513610839844,131.49839782714844,0.8380758022879654,57.1435676758666
12,152.3275604248047,131.68893432617188,0.8645115431437576,51.41426000004535
13,154.9036865234375,128.9450225830078,0.8324206187533049,57.275230634019955
14,149.42449951171875,128.45912170410156,0.8596925010548692,51.13142941940075
15,148.21568298339844,128.649658203125,0.8679895110528552,49.47825011381625
16,151.0493927001953,126.59172821044922,0.8380816761157724,54.96490980703175
17,158.0841827392578,127.2777099609375,0.8051261533917524,62.79087739313943
18,155.73594665527344,128.3924102783203,0.824423731551978,58.834860353259906
19,165.4657440185547,127.86842346191406,0.7727788263386735,71.13169920245149
20,150.9602508544922,126.65841674804688,0.8390183245663164,54.79036149392093
21,141.75559997558594,125.36267852783203,0.8843578564051282,44.94866398297007
22,137.87159729003906,124.63861083984375,0.9040194883478632,40.97316936717943
23,133.8191680908203,123.2380599975586,0.9209298021784104,37.47036533428639
24,138.01031494140625,122.73310089111328,0.8893038244512443,43.046524783077
25,131.76820373535156,129.6691131591797,0.9840698247629772,28.557688046291144
26,134.33441162109375,127.91606140136719,0.9522211014864137,33.41579786402
27,128.9542694091797,126.25827026367188,0.9790933704028577,28.563729051780467
28,131.233154296875,128.14471435546875,0.9764660084720695,29.434688180305084
29,136.91050720214844,127.25865936279297,0.9295025046901294,37.19022186777122
30,137.33657836914062,129.1260528564453,0.9402160326826651,35.83836560651441
31,139.46681213378906,130.7647705078125,0.9376049291380606,36.777186414590695
32,135.25587463378906,131.2697296142578,0.9705288585037515,31.177080692462066
33,134.32449340820312,130.6694793701172,0.9727896681733346,30.65037906437588
34,134.87936401367188,130.75523376464844,0.9694235639441079,31.236006538513134
35,137.47528076171875,130.54563903808594,0.9495935437611964,34.58660642922414
36,142.8751983642578,131.2792510986328,0.9188386270088575,40.38678212913337
37,138.48590087890625,128.74334716796875,0.9296494903155773,37.61172757900395
38,131.27279663085938,127.94303131103516,0.9746347651205485,29.68433762268172
39,130.64859008789062,125.493896484375,0.9605453560574367,31.378195541314977
40,138.5552520751953,125.2914047241211,0.9042703387102512,41.147583525026796
41,139.66497802734375,124.55859375,0.891838422983991,43.22313977366813
42,135.2162322998047,120.49921417236328,0.8911593831810779,41.89962973641355
43,132.12490844726562,119.9013900756836,0.9074851327033407,38.7570163971908
44,129.29598999023438,119.48677825927734,0.924133673970106,35.748695837520025
45,126.91374206542969,117.70296478271484,0.9274249018836251,34.650038973027314
46,132.43260192871094,117.60653686523438,0.8880482234166365,41.42417230760976
47,134.715576171875,119.73747253417969,0.8888168386810319,42.05558789387772
48,133.2068328857422,118.1272201538086,0.8867955013623956,41.84029234144891
49,128.6508026123047,117.00872039794922,0.9095063382586159,37.44609041777594
50,132.19436645507812,119.42892456054688,0.9034342972635739,39.31352465422001
51,129.67315673828125,121.42487335205078,0.936391743721656,34.26696464942561
52,124.80943298339844,122.09017944335938,0.97821275623934,27.716654178614913
53,118.33769226074219,121.55986022949219,1.0272285854759644,20.416301994338124
54,123.231201171875,121.1838150024414,0.9833858134144288,26.71339101920695
55,127.66812133789062,121.7044906616211,0.9532880204253497,31.56129629192939
56,124.04513549804688,119.9013900756836,0.9665948575433776,28.98065951758822
57,122.7249755859375,119.52534484863281,0.9739284467401327,27.75933876417862
58,119.2409439086914,119.50606536865234,1.0022234096047071,23.56301252470733
59,123.4892807006836,121.14524841308594,0.9810183339452824,27.06422845983634
60,129.5143585205078,122.49516296386719,0.945803726808181,33.004532503585644
61,131.01318359375,123.38224792480469,0.9417544444030338,33.93099464455387
62,134.13987731933594,124.15361785888672,0.9255533875532349,36.94285895562448
63,133.2068328857422,123.51725006103516,0.92725911565649,36.450262434222346
64,134.4773406982422,124.4428939819336,0.9253818772426115,37.06190648804654
65,130.4473876953125,123.7100830078125,0.9483523219089952,32.91855831607726
66,137.5643310546875,124.62610626220703,0.9059478231509228,40.61388820371565
67,136.045654296875,126.6509780883789,0.9309446798793345,36.75144915103301
68,136.64122009277344,126.76667785644531,0.9277337963637639,37.356371583934596
69,140.3932342529297,127.21985626220703,0.9061679997556737,41.44305211697591
70,134.79498291015625,127.40306854248047,0.9451617989921579,34.48607238399709
71,130.82460021972656,125.3685531616211,0.9582949456834436,31.71650745539797
72,126.46707916259766,125.493896484375,0.9923048536847171,26.318654467753742
73,128.4820556640625,125.60961151123047,0.9776432270017339,28.641019013943446
74,120.80925750732422,124.27898406982422,1.02872070099669,20.687720592967235
75,118.4468765258789,124.7610855102539,1.0533083621077626,17.347187398904122
76,121.49414825439453,123.95114135742188,1.020223139454278,21.844266835651876
77,119.07221221923828,123.16047668457031,1.0343343286324826,19.704439381054907
78,115.37974548339844,121.84913635253906,1.056070420696772,16.54797191668983
79,113.71217346191406,121.47309112548828,1.0682505436955139,14.906289751283632
80,115.99515533447266,121.62735748291016,1.0485554946859377,17.514383880483404
81,112.52105712890625,122.03233337402344,1.084528856089762,12.905821563629255
82,114.01988983154297,121.65628051757812,1.066974198074717,15.095430753388692
83,116.19367218017578,124.52967071533203,1.0717422763111406,14.852271894111945
84,117.01752471923828,133.3716278076172,1.1397577254143558,7.0071592043443705
85,114.83381652832031,134.84689331054688,1.1742786000436634,2.8896523006350017
86,111.96520233154297,133.3041229248047,1.1905852903304235,0.96145929249847
87,113.62284088134766,134.12371826171875,1.1804291920651715,2.147572054330491
88,108.11390686035156,131.31781005859375,1.2146245924514982,-1.7122150973439907
89,108.00472259521484,130.22825622558594,1.205764461926924,-0.7547719496638954
90,113.78166198730469,130.88392639160156,1.1503077394510643,5.579534152696377
91,109.5333251953125,127.48021697998047,1.163848689452879,3.8428445847548667
92,112.1339340209961,128.280517578125,1.1439937312295276,6.189226466912638
93,112.95779418945312,127.77911376953125,1.1312111278945458,7.6874839094323395
94,117.93070983886719,132.48452758789062,1.123409905434376,8.999194387311187
95,112.63024139404297,131.05747985839844,1.163608265739987,4.012785764582
96,111.66741943359375,132.74488830566406,1.1887521801701941,1.1603828111551118
97,104.96737670898438,131.2029266357422,1.2499400361265984,-5.404567581433332
98,106.38679504394531,126.0207748413086,1.184552789556759,1.4950508164858243
99,103.15091705322266,127.60176849365234,1.2370395934319596,-4.001287766338271
100,105.96990203857422,129.6999969482422,1.2239324039483395,-2.688603138561992
101,111.03215026855469,130.38314819335938,1.1742828349986938,2.753460473281715
102,109.66236877441406,131.77870178222656,1.2016765938487788,-0.29950017615006663
103,115.97528839111328,135.0382843017578,1.1643711878202603,4.0794184742139326
104,110.51600646972656,129.73904418945312,1.173938946346132,2.7730412374568894
105,109.92044067382812,126.53801727294922,1.1511782203314775,5.2534459529928
106,105.672119140625,125.38642120361328,1.1865610553030845,1.2646615055829025
107,109.1164321899414,128.01165771484375,1.1731657198249572,2.8069720017773627
108,105.80115509033203,130.5783233642578,1.2341861792791513,-3.771109845128867
109,107.99021911621094,131.15411376953125,1.2144999319650707,-1.6981784009398004
110,114.49768829345703,133.5939178466797,1.1667826646794748,3.735919605499769
111,118.8857650756836,135.9166259765625,1.143253995884511,6.722692931069625
112,116.70664978027344,135.49696350097656,1.1610046536001173,4.50567131372072
113,113.8907241821289,136.07276916503906,1.1947660368498283,0.5226543620525299
114,116.74644470214844,136.7754364013672,1.1715597571328025,3.2753494394407405
115,114.38823699951172,137.78062438964844,1.2044999381381896,-0.5832207220899952
116,114.42803192138672,139.43971252441406,1.2185800121093635,-2.194157830744975
117,115.0947036743164,139.34210205078125,1.2106734506661379,-1.2898884300415623
118,111.90067291259766,137.43907165527344,1.2282238174083464,-3.2515686900492162
119,106.70663452148438,134.63816833496094,1.261760048367497,-6.735343575055614
120,101.373291015625,132.91078186035156,1.3111025648744656,-11.461191591377533
121,95.8409423828125,131.85678100585938,1.3757876094246932,-17.101217284003358
122,96.13945007324219,132.45208740234375,1.3777079783734711,-17.33533559620763
123,96.93547058105469,133.7598419189453,1.3798854136381289,-17.679921888062243
124,89.14441680908203,132.40330505371094,1.485267499559453,-25.750397715102014
125,89.38322448730469,131.76895141601562,1.474202258553909,-24.82709176370094
126,94.69666290283203,134.53082275390625,1.4206500908268322,-21.159813355123976
127,93.4727783203125,133.7793426513672,1.4312117929450237,-21.889208090696716
128,92.8160629272461,135.10659790039062,1.4556381044334317,-24.011075278854708
129,96.87577056884766,138.63943481445312,1.431105363088956,-22.631750554144393
130,97.12452697753906,139.3616180419922,1.4348756424236777,-23.052943711450045
131,94.54740142822266,138.4442596435547,1.464284132109724,-25.253853518320856
132,91.48272705078125,137.3219451904297,1.5010696512599968,-27.839731191626587
133,90.52750396728516,137.79039001464844,1.5220831678341993,-29.463976039260007
134,85.84092712402344,137.72207641601562,1.6043871033339845,-35.066322748951585
135,85.57227325439453,134.30633544921875,1.569507626026769,-31.975647365443454
136,86.12948608398438,134.75527954101562,1.5645661627380025,-31.75037554619914
137,90.29864501953125,137.43907165527344,1.5220502104494025,-29.38957223706311
138,90.73645782470703,137.08773803710938,1.5108341379376742,-28.50849424900655
139,88.17924499511719,137.60496520996094,1.5605142141734218,-32.11989565129435
140,88.2886962890625,135.8287811279297,1.538461737878857,-30.211277784642068
141,88.63694763183594,133.87693786621094,1.5103965269910316,-27.838057656004896
142,91.21406555175781,135.711669921875,1.4878370907046985,-26.55453073776903
143,94.0001449584961,136.55096435546875,1.4526675933931819,-24.02272715334006
144,92.6767578125,134.80406188964844,1.4545616945553788,-23.877095553724917
145,97.74144744873047,127.72864532470703,1.3068012461315974,-10.673510081140966
146,101.7215576171875,126.06956481933594,1.2393593626808015,-4.198579220626732
147,103.32353973388672,124.08844757080078,1.2009697682676648,-0.27909699747839545
