,nem,ctva,Ratio,Spread
0,77.34500122070312,57.7400016784668,0.7465253186008276,34.40226792211132
1,77.5199966430664,57.88999938964844,0.7467750502647406,34.46074490395158
2,77.56800079345703,57.27000045776367,0.7383199240916168,35.13793190613734
3,77.87999725341797,57.439998626708984,0.7375449493122328,35.33961983809613
4,78.16999816894531,57.59000015258789,0.7367276640856663,35.53510078841094
5,78.31500244140625,57.91999816894531,0.7395773014535743,35.37784855465692
6,78.55999755859375,58.02000045776367,0.7385438169660026,35.569712653871846
7,78.94000244140625,58.44499969482422,0.7403724079968887,35.59741898031284
8,79.4000015258789,58.71500015258789,0.7394836149146781,35.87542238819721
9,79.19000244140625,58.79999923706055,0.742517962170382,35.54024821869042
10,79.12000274658203,58.404998779296875,0.7381824665295523,35.85185698144272
11,79.55999755859375,58.380001068115234,0.7337858579636075,36.401027165975975
12,79.44999694824219,58.20500183105469,0.7325991701292628,36.44498101244535
13,79.95999908447266,58.38999938964844,0.7302401207879344,36.867556711227664
14,80.16500091552734,58.46500015258789,0.729308295202223,37.036777729754775
15,81.06999969482422,58.220001220703125,0.7181448308852045,38.35991539321985
16,80.45999908447266,58.474998474121094,0.7267586271375651,37.37821518798286
17,80.87999725341797,57.97999954223633,0.7168645092873827,38.373564289935885
18,80.5199966430664,58.18000030517578,0.7225534367950781,37.74468935579134
19,80.22109985351562,57.81999969482422,0.7207580025754322,37.748609700697585
20,79.44999694824219,57.5,0.7237256413925158,37.14998284350004
21,80.44000244140625,58.10499954223633,0.7223396044096457,37.72439181658427
22,80.61000061035156,58.30500030517578,0.7232973559572027,37.72691244309915
23,80.66999816894531,58.18000030517578,0.7212098875139522,37.9233884419623
24,81.12000274658203,58.02000045776367,0.715236667816907,38.61948554788732
25,82.20999908447266,58.279998779296875,0.708916183290707,39.65801634710455
26,82.7249984741211,58.189998626708984,0.7034149253555151,40.36154306063608
27,82.7699966430664,58.279998779296875,0.7041198639963815,40.325149907195566
28,82.19999694824219,58.02000045776367,0.7058394478322959,39.906098972489545
29,81.66999816894531,58.165000915527344,0.7121954477726969,39.129702954066445
30,81.25,58.29999923706055,0.7175384521484375,38.49435446246498
31,80.47000122070312,58.53499984741211,0.7274139301535436,37.33012951084007
32,80.52999877929688,58.709999084472656,0.7290450760514127,37.22660627264267
33,80.3499984741211,58.72999954223633,0.730927201711795,36.99216872927646
34,81.26000213623047,58.68000030517578,0.7221264922784539,38.12626909049797
35,81.38999938964844,58.779998779296875,0.7222017351037453,38.1811383102514
