,dis,googl,Ratio,Spread
27,137.02000427246094,140.1269989013672,1.0226754819152397,-1.1830200098109458
28,138.2913055419922,143.01449584960938,1.0341539208781494,-2.781364635394368
29,138.56480407714844,142.96949768066406,1.0317879683289795,-2.4590275851857086
30,138.93499755859375,143.60501098632812,1.0336129377751986,-2.719149315401779
31,138.5749969482422,143.07949829101562,1.0325058736566732,-2.5586922006318957
32,138.5500030517578,142.57901000976562,1.029079804180897,-2.0835487691648495
33,138.3292999267578,142.8564910888672,1.0327276373444123,-2.584831989451004
34,138.58999633789062,142.97850036621094,1.0316653737230852,-2.4424842713482064
35,136.13999938964844,141.31649780273438,1.0380233468216067,-3.264880435403711
36,136.22000122070312,141.14724731445312,1.0361712380677996,-3.0145047655522887
37,135.33999633789062,140.68899536132812,1.039522677465449,-3.448614336652838
38,135.97000122070312,141.39825439453125,1.0399224323387122,-3.519022235644826
39,135.59759521484375,141.052001953125,1.0402249518484392,-3.55040496139506
40,135.42999267578125,140.8040008544922,1.039681078559727,-3.472359802942833
41,135.6199951171875,140.59100341796875,1.0366539483833919,-3.066691994321019
42,131.77000427246094,137.2415008544922,1.0415230811613077,-3.621240153238773
43,131.70669555664062,137.03799438476562,1.0404785710065307,-3.481931352467882
44,131.9604949951172,136.32000732421875,1.0330364957274742,-2.5065811133864884
45,132.21420288085938,136.57350158691406,1.0329714857486447,-2.5028050358248493
46,131.3699951171875,135.77200317382812,1.033508473930549,-2.557368380425544
47,132.22000122070312,136.281005859375,1.0307139963786054,-2.204429550704873
48,132.52999877929688,136.47799682617188,1.029789467163956,-2.087070109571272
49,131.11000061035156,135.72274780273438,1.0351822681024274,-2.7717582446501297
50,130.9199981689453,135.77749633789062,1.0371027974097355,-3.0191771519047563
51,130.58999633789062,134.75698852539062,1.0319089693265497,-2.333304910989341
52,130.99000549316406,135.80799865722656,1.0367813799680612,-2.978689134974445
53,131.3000030517578,135.72299194335938,1.0336861293891824,-2.5793320131767814
54,131.9499969482422,136.17550659179688,1.0320235675731932,-2.372725836795297
55,131.875,135.81500244140625,1.029876795764218,-2.088271708799738
56,131.92999267578125,134.86849975585938,1.022273230070584,-1.0860041645119054
57,131.92999267578125,134.40249633789062,1.0187410278130278,-0.6200007465431554
58,132.9199981689453,134.7480010986328,1.0137526553932392,0.038401207468439225
59,132.63499450683594,134.156494140625,1.011471328810668,0.3409026073287009
60,132.32000732421875,133.72000122070312,1.010580364411967,0.4579854331912543
61,132.30999755859375,133.85533142089844,1.0116796454600518,0.312504914645757
62,131.8699951171875,133.29649353027344,1.010817460119099,0.42516204315799655
63,131.55999755859375,130.00262451171875,0.9881622599895429,3.404680653782208
64,130.71400451660156,129.8665008544922,0.9935163514786074,2.682932206909072
65,131.13999938964844,129.38101196289062,0.9865869495581479,3.6003976041516523
66,131.75999450683594,129.93374633789062,0.9861395852680416,3.6763640450126047
67,131.1699981689453,129.5800018310547,0.9878783535862924,3.431827744945622
68,131.1699981689453,129.5,0.9872684440629909,3.5118295760003093
69,130.67999267578125,128.8249969482422,0.9858050517944141,3.6899466930331926
70,132.86000061035156,130.10000610351562,0.9792262946397963,4.625556184669563
71,132.55999755859375,129.7344970703125,0.9786851196415244,4.686849655246135
72,131.47999572753906,128.69850158691406,0.9788447350851077,4.627678397016723
73,131.51499938964844,128.8311767578125,0.9795930301160221,4.530498394251396
74,130.17999267578125,127.18699645996094,0.9770087848808342,4.820926401285618
75,130.41000366210938,126.9020004272461,0.9731001983256402,5.339163133407027
76,130.8300018310547,127.70249938964844,0.976094914028627,4.964559769463364
77,131.97000122070312,128.67250061035156,0.975013256195725,5.150565308304124
78,132.5399932861328,129.10000610351562,0.9740456665393757,5.301055458388902
79,132.44000244140625,129.8312530517578,0.9803024060589051,4.468413637968695
80,132.61000061035156,129.68099975585938,0.9779126699267691,4.7910521423114005
81,132.38999938964844,129.46824645996094,0.9779307127188042,4.780715057153429
82,132.57000732421875,129.9927520751953,0.9805592886276275,4.438744968713507
83,132.3800048828125,129.87449645996094,0.9810733620604597,4.364330211849506
84,131.80999755859375,127.76700592041016,0.9693271245499693,5.893809635105214
85,131.67999267578125,128.43051147460938,0.975322893515246,5.098473726723682
86,130.8699951171875,127.2594985961914,0.9724115790043159,5.4481154171823505
87,131.01930236816406,127.3800048828125,0.9722231959751614,5.4790128882694376
88,130.99000549316406,127.87699890136719,0.976234777759748,4.95231062088493
89,130.58999633789062,127.06424713134766,0.9730013836785752,5.359436483053628
90,130.47000122070312,126.72099304199219,0.9712653625842379,5.581010536576997
91,129.6717987060547,128.00050354003906,0.9871113443116172,3.492089515334044
92,128.42999267578125,127.01350402832031,0.988970733253588,3.2198461028253007
93,126.9800033569336,126.3062515258789,0.994694032026753,2.456749174315462
94,127.44999694824219,126.52535247802734,0.9927450412526071,2.7142412567147005
95,127.97010040283203,127.83699798583984,0.9989598944083563,1.9300022673858734
96,127.44499969482422,127.24849700927734,0.9984581373453849,1.9860293028127387
97,127.80000305175781,127.7385025024414,0.9995187750559639,1.856011967539331
98,131.6699981689453,128.93841552734375,0.9792543276404039,4.580434828685384
99,132.4949951171875,129.34375,0.9762161196021002,5.011681548467465
100,132.36000061035156,129.3990020751953,0.9776292042799773,4.819539432961022
101,132.26019287109375,129.08450317382812,0.9759890740492055,5.032829138705409
102,131.80999755859375,129.00698852539062,0.97873447321811,4.653827030124745
103,131.97999572753906,130.05149841308594,0.9853879574414115,3.7817023508736725
104,131.92999267578125,130.0050048828125,0.9854090206940327,3.7774907085349696
105,126.08999633789062,129.35450744628906,1.0258903259831202,-1.4940108521473263
106,126.09989929199219,128.322998046875,1.017629663206432,-0.4524594457069355
107,125.72000122070312,127.79100036621094,1.0164731079016787,-0.3056941979157415
108,126.4800033569336,128.64700317382812,1.0171331416775753,-0.3910232536626097
109,125.47000122070312,128.28050231933594,1.022399785377296,-1.0487065410551537
110,124.91999816894531,128.11849975585938,1.0256043998863043,-1.4444299302195702
111,124.55000305175781,128.0800018310547,1.0283420208173737,-1.781122431261423
112,126.0,128.9300079345703,1.0232540312267484,-1.160771367302658
113,124.43090057373047,127.84150695800781,1.0274096415645277,-1.6634024208401286
114,123.91000366210938,126.40999603271484,1.0201758719773966,-0.7601026124366399
115,123.70999908447266,126.3499984741211,1.0213402264100395,-0.9029180077683066
116,121.98999786376953,125.1915054321289,1.0262440169228841,-1.4885776869190295
117,122.4800033569336,125.12049865722656,1.0215585828537086,-0.9206849772917707
118,121.63999938964844,124.8594970703125,1.0264674259850255,-1.5114823238181856
119,120.60990142822266,121.8897476196289,1.0106114520968075,0.41370498304897296
120,119.76000213623047,122.18180084228516,1.0202220997232434,-0.7401814435509522
121,119.19609832763672,120.70649719238281,1.0126715461826143,0.163300308562512
122,118.9531021118164,120.062255859375,1.0093242944308924,0.5611333797917837
123,119.33100128173828,120.13299560546875,1.0067207541637648,0.8735990975101231
124,119.12999725341797,119.84449768066406,1.005997653351122,0.9582705838590044
125,118.31500244140625,119.53800201416016,1.0103368089212488,0.4383276397516198
126,118.19000244140625,122.44999694824219,1.0360436112940083,-2.6004224893376175
127,117.55999755859375,120.77850341796875,1.027377559767053,-1.5677800932753172
128,118.05000305175781,121.26350402832031,1.0272215238753832,-1.5558947689019647
129,118.44000244140625,121.93550109863281,1.029512821556685,-1.8324162497138161
130,119.3905029296875,121.99100494384766,1.0217814813603028,-0.9240730969563629
131,119.68000030517578,122.34150695800781,1.0222385247831332,-0.9810127408437808
132,120.08999633789062,123.0564956665039,1.024702301765974,-1.2802484327082482
133,117.25,119.79449462890625,1.0217014467284116,-0.8981217121432934
134,116.1050033569336,119.05074310302734,1.0253713419828934,-1.3154443684602626
135,116.7699966430664,120.17500305175781,1.0291599426785938,-1.765373487892731
136,116.08000183105469,119.0637435913086,1.0257041842969343,-1.3537974430475685
137,116.75,120.39825439453125,1.0312484316448072,-2.008902257797132
138,116.47000122070312,119.51824951171875,1.0261719606685622,-1.4128277739570905
139,115.80000305175781,118.88299560546875,1.0266234237691079,-1.4569798561801832
140,113.73999786376953,113.27950286865234,0.9959513363481092,2.057582006081674
141,115.46739959716797,114.45024108886719,0.9911909464329383,2.6385009344485297
142,116.3550033569336,116.01100158691406,0.9970435154475974,1.977807537667445
143,116.5,115.44999694824219,0.9909870982681733,2.685844798477504
144,115.6449966430664,114.47003173828125,0.9898398984920062,2.798801070518948
145,115.22000122070312,113.7959976196289,0.9876410034196532,3.0418721680606637
146,115.20999908447266,114.29399108886719,0.9920492318124762,2.5337361169953283
147,112.93000030517578,115.11500549316406,1.019348314726677,-0.5992918063893597
148,113.54000091552734,116.34849548339844,1.0247357278952338,-1.214215826066706
149,114.23999786376953,116.9625015258789,1.0238314400649406,-1.11839587111605
150,115.20079803466797,118.70550537109375,1.0304225959907942,-1.8871084121293507
151,115.6500015258789,118.90849304199219,1.028175455885179,-1.634585074016897
152,115.54000091552734,119.25550842285156,1.0321577590261632,-2.093145645404462
153,115.27999877929688,118.51350402832031,1.0280491436785488,-1.6147942227146928
154,113.86000061035156,116.4489974975586,1.0227384232682997,-0.9902248504693318
155,114.12000274658203,116.48500061035156,1.0207237802913598,-0.76257499142082
156,112.86000061035156,116.2020034790039,1.0296119338169294,-1.7572723919723217
157,113.2074966430664,116.47099304199219,1.0288275643901508,-1.6738865358325796
158,112.69999694824219,115.510498046875,1.0249378986223359,-1.2280173229837459
159,112.19999694824219,114.94749450683594,1.024487501188268,-1.172034562973522
160,111.62999725341797,114.1094970703125,1.02221176993551,-0.9120405062220414
161,112.94999694824219,115.5352554321289,1.0228885219454356,-0.9992643182232257
162,111.70999908447266,114.7719955444336,1.0274102272406744,-1.4934137987729628
163,112.29000091552734,115.0949935913086,1.0249798971672586,-1.2282658840489518
164,111.54000091552734,114.22099304199219,1.0240361494034345,-1.1147965047758106
165,111.37000274658203,114.0300064086914,1.023884381759082,-1.0961950799192834
166,112.875,115.68509674072266,1.024895652188019,-1.2251556492120557
167,113.55999755859375,116.55250549316406,1.0263517787857142,-1.3979484087013532
168,113.4800033569336,116.8918685913086,1.0300657836926874,-1.818428951892912
169,113.74500274658203,117.697998046875,1.0347531338066784,-2.35583801296589
170,113.3499984741211,116.9949951171875,1.0321570065472792,-2.053385831954131
171,113.73999786376953,118.0260009765625,1.0376824616958975,-2.6889161018284824
172,113.13610076904297,117.29949951171875,1.0367999136825032,-2.5747913890355534
173,113.58309936523438,117.75699615478516,1.0367475162491324,-2.57901287827643
174,113.54000091552734,117.40350341796875,1.0340276772176162,-2.2692237606370185
175,112.68910217285156,115.64601135253906,1.026239530910025,-1.3745783836813956
176,112.48999786376953,115.56050109863281,1.027295788898332,-1.4909681739708986
177,113.3949966430664,117.22950744628906,1.0338155202322776,-2.2422681476186455
178,113.11000061035156,118.30643463134766,1.045941419794498,-3.6081931543016452
179,113.25,118.3550033569336,1.0450772923349545,-3.5147966804013606
180,115.68000030517578,121.53900146484375,1.0506483501401394,-4.2346734879104275
181,116.20999908447266,122.35099792480469,1.052843979766906,-4.509229158884494
182,113.27999877929688,116.93000793457031,1.0322211263648118,-2.0593812490800474
183,112.44000244140625,116.3709945678711,1.0349607972350705,-2.3521590792981755
184,112.2300033569336,116.70550537109375,1.039877946006349,-2.899617681750172
185,112.9800033569336,116.74449157714844,1.0333199513928304,-2.1780727177615944
186,112.22010040283203,116.09950256347656,1.0345695837619,-2.3036568811593128
187,111.6500015258789,115.37300109863281,1.033345271131868,-2.1552593708882455
188,112.71499633789062,116.71299743652344,1.0354700015838871,-2.4153067081531674
189,109.94000244140625,115.63899993896484,1.0518373419228906,-4.155268350536133
190,111.56999969482422,117.36624908447266,1.051951684193805,-4.229632538298247
191,110.91000366210938,116.83549499511719,1.0534261215161438,-4.368141855588817
192,110.66999816894531,116.69999694824219,1.0544863005246614,-4.47601935342432
193,109.72730255126953,115.44999694824219,1.0521537872882527,-4.181951888231808
194,109.81999969482422,115.04949951171875,1.0476188292790625,-3.6874556956452835
195,110.31999969482422,115.62800598144531,1.0481146328979742,-3.7589413853430074
196,108.05000305175781,113.5625,1.0510180175154795,-3.9953063411584537
197,107.27999877929688,113.40950012207031,1.057135546350848,-4.6231227969261255
198,108.63500213623047,114.5374984741211,1.0543332832127972,-4.377091431028575
199,108.29959869384766,113.85699462890625,1.051315018726605,-4.0367006157763115
200,107.79499816894531,113.11146545410156,1.0493201667560106,-3.802857344449521
201,107.48999786376953,112.97650146484375,1.0510419919072629,-3.977176340470237
202,107.01000213623047,112.51100158691406,1.0514064044562907,-3.9984120789152797
203,108.9000015258789,115.13249206542969,1.0572313172839551,-4.70336462784374
204,106.9000015258789,113.75,1.0640785629218426,-5.348955682529407
205,106.66000366210938,114.052001953125,1.0693043131184665,-5.89432544384178
206,107.05999755859375,114.58349609375,1.0702736662312986,-6.020209149662207
207,108.37999725341797,115.14799499511719,1.0624469266766454,-5.246173501214187
208,107.94999694824219,114.98799896240234,1.0651968708950923,-5.522215648785064
209,107.66999816894531,114.34749603271484,1.0620181849849375,-5.165643118070022
210,109.64009857177734,115.49150085449219,1.0533691811566928,-4.311884253889303
211,108.55000305175781,115.18025207519531,1.061080136683885,-5.106037636324928
212,107.19999694824219,114.19100189208984,1.0652146002133098,-5.485749748515829
213,106.33889770507812,114.1290054321289,1.073257367672326,-6.296943708457462
214,106.22000122070312,114.9489974975586,1.0821784614624361,-7.237501750388148
215,105.05000305175781,114.37149810791016,1.0887338865812282,-7.846429129241642
216,105.25,113.64849853515625,1.0797957105478029,-6.92062433908545
217,103.46499633789062,112.85250091552734,1.090731212583041,-7.93469461769061
218,104.0989990234375,113.44050598144531,1.0897367606378674,-7.879794611275869
219,103.4749984741211,112.33708190917969,1.0856446829257502,-7.4091330295159
220,103.48999786376953,111.08799743652344,1.0734177189060883,-6.144838552380634
221,102.73999786376953,110.9635009765625,1.0800418851837734,-6.780873262462961
222,102.87999725341797,111.51249694824219,1.0839084362877685,-7.187904034656427
223,104.38999938964844,112.8759994506836,1.0812913124882788,-7.020201615184249
224,107.47000122070312,115.84100341796875,1.0778915241665878,-6.8619557207262005
225,107.54000091552734,116.54850006103516,1.0837688215437526,-7.498469764049503
226,107.04000091552734,117.4334945678711,1.0970991551144136,-8.890485050914279
227,106.625,116.9959945678711,1.0972660686318507,-8.873813226720983
228,106.0,115.24699401855469,1.0872357926278744,-7.758588652440636
229,107.11000061035156,116.69549560546875,1.0894920636774863,-8.081503488768817
230,107.30999755859375,116.05049896240234,1.081450951473893,-7.233701628300125
231,107.2300033569336,115.26700592041016,1.0749510613808713,-6.531326031354979
232,105.56999969482422,114.28900146484375,1.0825897678812535,-7.236634279015419
233,105.55000305175781,114.79000091552734,1.0875414267798607,-7.757911156829991
234,106.18000030517578,114.70350646972656,1.0802741207388686,-7.032573313341203
235,106.41000366210938,115.30000305175781,1.0835447710149266,-7.395836932489004
236,105.54000091552734,114.57499694824219,1.085607314329534,-7.553049771371889
237,105.22000122070312,114.53950500488281,1.0885715992782747,-7.842050817770044
238,107.0,115.80899810791016,1.0823270851206557,-7.306551181738428
239,107.16999816894531,115.52299499511719,1.077941559847785,-6.848162860501205
240,107.42500305175781,115.92500305175781,1.079124968662134,-6.991585367952311
241,107.3949966430664,115.9635009765625,1.0797849490323466,-7.060511038238161
242,107.36000061035156,115.2760009765625,1.073733236971011,-6.408498469848155
243,108.55999755859375,116.43399810791016,1.0725313257774027,-6.349648823735848
244,108.66000366210938,116.46800231933594,1.0718571543721498,-6.282242689937348
245,106.63999938964844,114.00350189208984,1.069050098880216,-5.866110546460732
246,105.56999969482422,112.96150207519531,1.0700151785709768,-5.909134889366982
247,105.16000366210938,112.64250183105469,1.0711534605208592,-6.005887661857983
248,105.18000030517578,112.781005859375,1.0722666432035102,-6.124114263047318
249,105.11499786376953,112.90400695800781,1.074099883485066,-6.313030538771287
250,104.2300033569336,112.4635009765625,1.0789935465264588,-6.769945767680355
251,104.3499984741211,111.8905029296875,1.0722616633045419,-6.075267684973241
252,104.36000061035156,112.21800231933594,1.0752970646131343,-6.392624492794624
253,104.08000183105469,111.6925048828125,1.0731408812243741,-6.151057455243645
254,104.28250122070312,111.9574966430664,1.0735981140893422,-6.210706418507712
255,103.4000015258789,110.552001953125,1.0691682816412347,-5.700103095856292
256,103.77999877929688,110.5613784790039,1.0653438020762422,-5.324146614061604
257,103.26000213623047,110.49150085449219,1.0700319443023179,-5.781567196709702
258,103.1500015258789,110.33299255371094,1.0696363637573958,-5.734604086456642
259,103.47000122070312,110.33050537109375,1.066304282105468,-5.407623914081924
260,102.26000213623047,108.3759994506836,1.0598083041921456,-4.680107352958785
261,101.29000091552734,106.9990005493164,1.0563629142283273,-4.286730002691243
262,100.0802001953125,105.95649719238281,1.0587158797204879,-4.471014855443215
263,100.68000030517578,106.0999984741211,1.0538339109308354,-4.006293898052974
264,101.5199966430664,107.26200103759766,1.0565603288455527,-4.316505264612189
265,102.33910369873047,108.94200134277344,1.064519791608502,-5.165896973208135
266,102.66000366210938,111.0,1.081239002926013,-6.898489730947489
267,103.23999786376953,111.01700592041016,1.0753294093138475,-6.327357426281779
268,104.79000091552734,111.57950592041016,1.0647915349323829,-5.3180899135831226
269,104.80000305175781,111.0872573852539,1.0599928831146217,-4.815698796599818
270,105.3499984741211,111.4000015258789,1.0574276520112524,-4.57072472110697
271,105.80000305175781,111.0999984741211,1.0500944732465698,-3.8143983254093285
272,105.80000305175781,111.4844970703125,1.0537286753741757,-4.198896921600735
273,100.4800033569336,103.4155044555664,1.0292147790660902,-1.5246050969005722
274,100.84200286865234,104.3687515258789,1.0349730128012251,-2.1107696176096624
275,101.62000274658203,104.802001953125,1.0313127250594372,-1.7550958349152523
276,100.9800033569336,104.5458755493164,1.035312656702719,-2.1479554106217194
277,101.33000183105469,105.33174896240234,1.039492224011006,-2.5789158249921087
278,101.37000274658203,105.51200103759766,1.0408601970877946,-2.718605309402335
279,101.66000366210938,105.96949768066406,1.0423912439830152,-2.8820289716692287
280,102.7300033569336,105.78924560546875,1.0297794426999665,-1.616752736673135
281,102.8499984741211,105.96075439453125,1.0302455611722043,-1.666581489903507
282,102.20999908447266,104.75999450683594,1.0249485905997886,-1.1148075817232694
283,102.30999755859375,104.55949401855469,1.0219870639589512,-0.8129044847408693
284,102.83000183105469,105.88079833984375,1.0296683502330515,-1.6069028623469848
285,103.65499877929688,106.02774810791016,1.0228908335975708,-0.9172714379750602
286,103.2699966430664,105.81449890136719,1.0246393177206674,-1.0944303982807781
287,105.0999984741211,107.11299896240234,1.0191531923644785,-0.5372325476448339
288,105.25,107.59375,1.022268408551069,-0.8658758039291996
289,105.69999694824219,108.36100006103516,1.0251750538280144,-1.1768102575476576
290,105.58000183105469,108.14100646972656,1.0242565314856682,-1.0784967020711775
291,105.87590026855469,108.2862548828125,1.0227658476399628,-0.9236918019759912
292,105.22000122070312,107.69449615478516,1.023517343711978,-0.9970419676723878
293,105.5999984741211,107.7905044555664,1.0207434281543302,-0.7077172607800435
294,108.38999938964844,110.97850036621094,1.023881363512672,-1.066536290480883
295,107.9800033569336,111.68050384521484,1.0342702386852967,-2.1842927861164014
296,108.11499786376953,112.0322494506836,1.0362322680878189,-2.3991483512740217
297,108.22000122070312,111.9905014038086,1.0348410657972174,-2.2509225365227934
298,108.48999786376953,111.68449401855469,1.0294450752851565,-1.671127334123483
299,109.23500061035156,112.06500244140625,1.025907463864531,-1.2961720095837563
300,109.33999633789062,112.31800842285156,1.0272362555762127,-1.4427079596759569
301,108.79000091552734,112.7854995727539,1.0367267085541159,-2.467917325696149
302,109.07009887695312,113.2905044555664,1.0386944324986311,-2.688891234735479
303,109.6500015258789,114.90089416503906,1.047887757100677,-3.71123555740985
304,109.4800033569336,114.41899108886719,1.0451131492554964,-3.401717689682229
305,110.72000122070312,115.21700286865234,1.04061598264423,-2.942320101222336
306,110.68000030517578,114.91349792480469,1.038249888037188,-2.679377748159766
307,110.5199966430664,113.74250793457031,1.029157721583283,-1.6706381210657213
308,110.16000366210938,114.97550201416016,1.0437136727665808,-3.268680044675051
309,109.13999938964844,114.40250396728516,1.0482179274974035,-3.7300087215118367
310,108.44999694824219,113.7719955444336,1.0490732941074339,-3.7991914507874753
311,109.15299987792969,113.812255859375,1.0426855513513686,-3.1265775781834577
312,110.44000244140625,114.92500305175781,1.0406102907570205,-2.934250683300263
313,109.91999816894531,114.51200103759766,1.0417758637658865,-3.048554612823054
314,109.19000244140625,113.8584976196289,1.0427557017477664,-3.1352972012434464
315,108.20500183105469,114.33915710449219,1.0566901267929836,-4.614788241685403
316,109.7300033569336,115.4844970703125,1.0524422996202825,-4.213713281113115
317,109.79000091552734,116.6967544555664,1.062908766576595,-5.365130648450972
318,110.23259735107422,117.29649353027344,1.0640817357927417,-5.51605854318008
319,110.25,117.50675201416016,1.0658208799470308,-5.708670017800969
320,110.30500030517578,117.1187515258789,1.061771916067738,-5.264896934255617
321,110.87000274658203,117.635498046875,1.0610218736600647,-5.208707498131716
322,108.79000091552734,114.93949890136719,1.0565263161511946,-4.62191665430943
323,108.2134017944336,113.895751953125,1.052510595401906,-4.162865178349037
324,108.66999816894531,114.22950744628906,1.0511595598695105,-4.03361297158655
325,108.95010375976562,114.38899993896484,1.0499209820964646,-3.90906675396603
326,109.0,114.59150695800781,1.0512982289725488,-4.060976911720715
327,108.3550033569336,114.20625305175781,1.0540007338244413,-4.329776407637738
328,108.66000366210938,114.54100036621094,1.0541229201720734,-4.355240736812348
329,109.9749984741211,118.59725189208984,1.0784019416922084,-7.078032872051139
330,108.87999725341797,117.5612564086914,1.0797323601604052,-7.152414134759567
331,108.1500015258789,116.59300231933594,1.0780675050793849,-6.924406051793241
332,108.08999633789062,116.77149963378906,1.0803173613658008,-7.163751120685561
333,108.03309631347656,117.1639633178711,1.0845191641818703,-7.613913794291747
334,107.73999786376953,116.48274993896484,1.0811467630271347,-7.229914424576904
335,107.81999969482422,116.8199462890625,1.0834719590030784,-7.485985593104388
336,106.87000274658203,116.69999694824219,1.091980854767729,-8.329372639729627
337,106.66000366210938,116.70475006103516,1.0941753802179377,-8.547073551751936
338,106.25,116.15975189208984,1.0932682531020221,-8.417836135961366
339,106.70999908447266,116.92793273925781,1.0957542286800748,-8.719558793885582
340,107.05000305175781,117.2762451171875,1.095527713908475,-8.723093018403631
341,107.25499725341797,117.03425598144531,1.0911776511906601,-8.273231242607196
342,107.75,117.1084976196289,1.0868538062146533,-7.845519523413913
343,108.18000030517578,117.7279052734375,1.0882594281875309,-8.028888996936772
344,108.03500366210938,118.43499755859375,1.096265039514521,-8.88301390423122
345,107.88999938964844,117.5405044555664,1.0894476329642457,-8.13556115986519
346,107.38999938964844,117.22599792480469,1.091591382727062,-8.32807540913231
347,107.34500122070312,117.3185043334961,1.0929107364048307,-8.466211831260765
348,107.5199966430664,117.68550109863281,1.0945452452841193,-8.655755965301267
349,107.31999969482422,117.2385025024414,1.0924198922458208,-8.411562586512133
350,106.41000366210938,117.58074951171875,1.1049783428734818,-9.676583392449942
351,105.69000244140625,117.57249450683594,1.1124277773767415,-10.398439548652362
352,105.44999694824219,117.90299987792969,1.1180939145574351,-10.972320464456615
353,105.23999786376953,117.5,1.1164956517017486,-10.782268385756254
354,104.68499755859375,116.60250091552734,1.1138415592956687,-10.447562676576538
355,103.9000015258789,115.74662780761719,1.114019500555903,-10.387708170319641
356,103.25,114.77950286865234,1.1116658873477225,-10.079711792696912
357,100.18000030517578,110.57149505615234,1.1037282363677503,-8.984811260113062
358,99.95999908447266,110.6300048828125,1.1067427560630827,-9.266411467829613
359,100.12000274658203,110.87974548339844,1.1074684622617406,-9.353901705275206
360,100.2300033569336,111.46549987792969,1.1120971380294666,-9.828110909278266
361,99.9800033569336,111.71156311035156,1.1173390614074667,-10.327684531714567
362,100.05999755859375,112.3479995727539,1.1228063393362016,-10.883003549069869
363,99.38500213623047,111.13299560546875,1.1182069046306897,-10.352472992909767
364,95.55000305175781,107.11650085449219,1.121051778475287,-10.224826696371636
365,95.69869995117188,107.15999603271484,1.1197643864273061,-10.117537038736714
366,96.29000091552734,107.79624938964844,1.1194957769728886,-10.154186643311675
367,95.87999725341797,107.51800537109375,1.1213809809246829,-10.291703377911745
368,95.86000061035156,107.36624908447266,1.1200318005514238,-10.160224518421629
369,95.48999786376953,106.33199310302734,1.1135406375725918,-9.501166699345987
370,95.7300033569336,106.41400146484375,1.1116055336180695,-9.33979951645189
371,94.04000091552734,106.35699462890625,1.1309761122231676,-10.996525392699269
372,94.16500091552734,106.0009994506836,1.1256942432971884,-10.513775019469406
373,93.45069885253906,106.93699645996094,1.1443145719937593,-12.17410400705181
374,94.07499694824219,107.3810043334961,1.1414404232463016,-11.985047665679119
375,93.9800033569336,107.01949310302734,1.1387474918102536,-11.719863884736426
376,93.63999938964844,106.69575500488281,1.1394249861205963,-11.740903940003534
377,94.22000122070312,106.70149993896484,1.132471859016694,-11.158502912486554
378,95.81999969482422,108.18550109863281,1.129049274088826,-11.020039123366857
379,95.4749984741211,108.52043151855469,1.1366371642097446,-11.704815119352332
380,95.98999786376953,109.16099548339844,1.1372121878606705,-11.823148299688228
381,95.55000305175781,109.1825180053711,1.1426741446175441,-12.290843847250542
382,94.83999633789062,108.57600402832031,1.1448334903081587,-12.40430618598107
383,96.7699966430664,110.5374984741211,1.1422703555714253,-12.408700111409601
384,95.91999816894531,109.83549499511719,1.145073989697772,-12.568630411150096
385,94.56999969482422,107.69850158691406,1.1388231144597156,-11.80059156172021
386,94.51000213623047,107.0,1.1321553018882167,-11.162929992722212
387,94.55000305175781,106.3162612915039,1.124444821364047,-10.438628693441032
388,94.6500015258789,106.13850402832031,1.1213787883489919,-10.159468821556302
389,93.7750015258789,105.45799255371094,1.124585346176805,-10.366243711997399
390,94.3499984741211,106.1729965209961,1.125309997223984,-10.498176876858636
