,low,hd,Ratio,Spread
0,217.72999572753906,314.9599914550781,1.4465622451451743,15.981540578831016
1,220.7100067138672,317.32000732421875,1.4377236992956042,18.151031073744264
2,220.77479553222656,316.6700134277344,1.434357634277641,18.899501575323313
3,220.1699981689453,316.7450866699219,1.4386387305452517,17.905158733623068
4,219.9250030517578,317.3399963378906,1.4429464223456525,16.937865558494764
5,219.7899932861328,317.9949951171875,1.4468128888070297,16.077656934196114
6,219.57000732421875,317.7099914550781,1.4469644343817192,16.028290079195415
7,214.11500549316406,312.8699951171875,1.4612240482471759,12.576885605798168
8,213.6300048828125,311.54998779296875,1.458362499050031,13.159709959472195
9,211.8699951171875,309.5,1.4608014685081403,12.534548073204917
10,211.11000061035156,307.93829345703125,1.458662747225305,12.941091104645523
11,210.6999969482422,306.7449951171875,1.455837681822741,13.511199058504133
12,209.2949981689453,306.7900085449219,1.4658258019968422,11.33063950643998
13,209.67999267578125,308.4599914550781,1.4710988278792816,10.245833992219389
14,206.0399932861328,302.8800048828125,1.4700058957107205,10.29315626351206
15,205.375,303.2250061035156,1.4764455561948417,8.937389869321066
16,205.3000030517578,302.6300048828125,1.4740867042584358,9.418398505464609
17,204.63999938964844,300.75,1.469654030966603,10.29522225856357
18,204.00999450683594,300.4100036621094,1.472525914175461,9.67763450056458
19,203.47999572753906,300.010009765625,1.4743955969378937,9.272049875768403
20,202.10000610351562,299.30999755859375,1.4809994483883744,7.874528948519355
21,201.86000061035156,299.2200012207031,1.482314476944269,7.599725823024812
22,202.3000030517578,301.8800048828125,1.4922392502662367,5.608509580724444
23,201.88999938964844,300.6000061035156,1.4889296498701579,6.265317974036179
24,201.89999389648438,300.9100036621094,1.4903913460066183,5.970511695785547
25,202.66000366210938,302.510009765625,1.4926971494088856,5.525692296592524
26,202.2449951171875,301.6700134277344,1.4916068170336512,5.734891011929221
27,202.41000366210938,301.8900146484375,1.4914777391753515,5.765696670051682
28,202.25,302.95989990234375,1.4979475891339618,4.452611773888634
29,202.36500549316406,303.68499755859375,1.5006794125224991,3.9023182091596595
30,202.52999877929688,303.8399963378906,1.5002221802657212,3.9981031158939686
31,202.47999572753906,304.04998779296875,1.501629761994386,3.7121088735112835
32,203.00999450683594,304.75,1.501157619063618,3.8176751877605852
33,203.75999450683594,305.6199951171875,1.4999018617804991,4.087652301758112
34,204.16000366210938,305.739990234375,1.4975508657434362,4.575656290212578
35,202.82000732421875,303.8599853515625,1.498175595989531,4.418916352911822
36,205.3000030517578,305.3999938964844,1.4875791006174048,6.648409491792734
37,205.74000549316406,305.8399963378906,1.4865363476820384,6.877194470195434
38,206.08999633789062,307.17498779296875,1.4904895591795067,6.07417614066037
39,205.27000427246094,306.1700134277344,1.4915477520103029,5.8327929267188665
40,205.0,304.8900146484375,1.4872683641387194,6.702395208806706
41,204.8800048828125,304.9700012207031,1.488529841626762,6.4400205012456695
42,200.28500366210938,297.4700012207031,1.4852335211404524,6.955788776095119
43,197.6999969482422,296.30999755859375,1.4987860502403936,4.186677943223856
44,198.02000427246094,296.0400085449219,1.4950005158953166,4.943066241409326
45,197.6199951171875,297.4075012207031,1.5049464050656525,2.9675744599860536
46,198.89999389648438,296.6700134277344,1.49155365777504,5.650613005420382
47,200.13720703125,297.45001220703125,1.4862304546929475,6.751132383043796
48,200.6300048828125,298.5400085449219,1.4880127661826972,6.410170533645044
49,199.23500061035156,294.8349914550781,1.4798353228692667,7.99483277950219
50,198.27000427246094,295.95001220703125,1.4926615515695418,5.413053323028294
51,198.88499450683594,299.45001220703125,1.505644068068387,2.847815709211602
52,200.91000366210938,300.9599914550781,1.4979841021815565,4.415775401040946
53,201.39999389648438,301.8949890136719,1.4989821160016517,4.225544856766362
54,203.3000030517578,304.1300048828125,1.49596655345541,4.8784725556378135
55,202.6199951171875,302.8599853515625,1.4947191424834458,5.114905203693638
56,206.2949981689453,310.2099914550781,1.5037203723234802,3.350767671543565
57,206.21800231933594,310.3739929199219,1.5050771001034946,3.0697353660715407
58,206.49000549316406,310.8739013671875,1.5055154879032588,2.9832616720836427
59,206.4499969482422,310.9700012207031,1.506272733434162,2.826350311606575
60,206.7100067138672,311.0799865722656,1.5049101469135444,3.111570176909993
61,207.57000732421875,312.0350036621094,1.5032759678748728,3.4637221732035073
62,206.75999450683594,311.32000732421875,1.5057071754464852,2.9475290194670265
63,205.17999267578125,310.1700134277344,1.5116971659018184,1.6959786324529205
64,204.80999755859375,308.17999267578125,1.504711666175449,3.1236205053822914
65,205.64999389648438,309.3399963378906,1.5042062023770322,3.240380175929488
66,204.47000122070312,308.0299987792969,1.506480153275942,2.7568325566667795
67,204.3300018310547,307.4549865722656,1.5046982029906568,3.119050874921925
68,204.59500122070312,307.3500061035156,1.5022361458966802,3.6268206043121722
69,204.72000122070312,306.7200012207031,1.4982414976152552,4.446820858988872
70,207.7946014404297,309.6098937988281,1.489980450178282,6.2302067775087835
