,amat,txn,Ratio,Spread
91,109.53333282470703,166.66485595703125,1.5215902927354117,1.7770680965892982
92,112.13394165039062,170.33587646484375,1.5190394091016097,2.1421491523072493
93,112.95780181884766,168.90663146972656,1.495307351506406,4.8500114008923365
94,117.93071746826172,172.5189208984375,1.4628836710407271,8.955604196406037
95,112.63024139404297,166.69422912597656,1.480013068095875,6.554045423482998
96,111.66742706298828,165.03842163085938,1.4779459505032395,6.715581120173178
97,104.96737670898438,162.5645751953125,1.548715232219367,-1.2089389507919943
98,106.38679504394531,165.81704711914062,1.5586243297454951,-2.2584972705206123
99,103.15090942382812,162.3181610107422,1.5735989330332194,-3.7816517249998665
100,105.96990203857422,163.51072692871094,1.5429921494991212,-0.5991880777410383
101,111.03215789794922,167.29542541503906,1.5067294789389032,3.472650177339469
102,109.66236877441406,166.0732879638672,1.514405441172767,2.56889773357336
103,115.97529602050781,172.4599609375,1.487040489269405,5.979782653606245
104,110.51599884033203,167.8473663330078,1.518760795670003,2.119639002704341
105,109.92044067382812,165.20594787597656,1.5029592936785945,3.8367611091039837
106,105.672119140625,167.3644256591797,1.5838087380121202,-4.915040903872173
107,109.11643981933594,167.48269653320312,1.534898836605228,0.31221652276733813
108,105.80115509033203,165.4425048828125,1.5637117075098022,-2.792858483684986
109,107.99021911621094,167.56153869628906,1.5516362506494403,-1.5145014053592458
110,114.49768829345703,171.62222290039062,1.4989143052436456,4.524298119702204
111,118.8857650756836,175.4069061279297,1.4754239585896958,7.549836939679588
112,116.70664978027344,174.21432495117188,1.4927540571095956,5.360467488546968
113,113.8907241821289,171.90802001953125,1.5094119495159561,3.296502813619961
114,116.74645233154297,174.17491149902344,1.4919075314116783,5.461653837036019
115,114.38823699951172,169.84814453125,1.4848392543367464,6.128509904425991
116,114.42803955078125,165.3439483642578,1.444960072840197,10.69447896775882
117,115.0947036743164,167.4038543701172,1.454487904533123,9.669224573005389
118,111.90067291259766,162.98837280273438,1.4565450641216413,9.12762362031763
119,106.70662689208984,159.25296020507812,1.4924373944096956,4.80196334250588
120,101.373291015625,155.50767517089844,1.5340103257270155,0.2699999657583394
121,95.8409423828125,151.3188934326172,1.578854398449172,-4.127331188590736
122,96.13945770263672,151.86097717285156,1.5795905323552353,-4.206124126617047
123,96.93547058105469,153.67446899414062,1.5853275181208555,-4.784217224559589
124,89.14441680908203,149.1899871826172,1.6735763441263292,-12.391321044851813
125,89.38322448730469,148.03684997558594,1.6562039557726178,-10.867558300470014
126,94.69666290283203,151.24990844726562,1.597204207739218,-5.834248889046213
127,93.47278594970703,150.40228271484375,1.6090488925382795,-6.886059794419415
128,92.8160629272461,148.96331787109375,1.6049303662864767,-6.466318138556707
129,96.87577056884766,153.7040252685547,1.5866095760169499,-4.906426923138005
130,97.12452697753906,153.3787841796875,1.5791972321796506,-4.195120033008427
131,94.54740905761719,151.9398193359375,1.6070225599026768,-6.755799258475511
132,91.48273468017578,150.57968139648438,1.645990163312366,-10.151984886159246
133,90.52750396728516,151.43714904785156,1.6728302715888195,-12.4919546869286
134,85.84092712402344,146.4007568359375,1.7054889985567945,-14.729051643352696
135,85.57227325439453,146.9526824951172,1.7172931944702134,-15.697923631618513
136,86.12947845458984,148.6380615234375,1.7257513245224645,-16.518529473942856
137,90.29864501953125,152.46217346191406,1.6884214976751544,-13.872164374429778
138,90.73645782470703,153.2900848388672,1.689399041066899,-14.020597573022448
139,88.17924499511719,151.34844970703125,1.7163727101021558,-16.047714141886694
140,88.2886962890625,152.23550415039062,1.724292129673797,-16.76490200082926
141,88.63695526123047,152.06793212890625,1.715626757267691,-16.056837857577527
142,91.21407318115234,155.57667541503906,1.705621402369147,-15.565937074493226
143,94.0001449584961,158.22793579101562,1.6832733168749692,-13.893260476330928
144,92.67676544189453,157.37046813964844,1.6980574083405495,-15.089655783263785
145,97.74144744873047,162.2688751220703,1.6601848996270208,-12.127760683844562
146,101.7215576171875,162.94895935058594,1.601911759588049,-6.630780251468613
147,103.32353973388672,164.14151000976562,1.5886167898672234,-5.337081359350256
148,101.16433715820312,161.53953552246094,1.5968031824282274,-6.086153290725937
149,100.49766540527344,160.84962463378906,1.6005309574619109,-6.430905853853195
150,98.4180679321289,158.5236053466797,1.610716494211213,-7.332387192742933
151,102.9454345703125,169.0695037841797,1.6423215316916648,-10.851888047267257
152,104.6369857788086,173.21888732910156,1.6554269605516714,-12.376012302911638
153,105.4529037475586,177.47494506835938,1.6829782657594026,-15.365778950306057
154,105.87081146240234,177.3856658935547,1.6754917001514553,-14.627913965657788
155,104.46781921386719,175.8181610107422,1.6829887168488329,-15.237829674519778
156,108.46783447265625,182.0187225341797,1.678089393220669,-15.230434168548802
157,110.50762939453125,183.44732666015625,1.660042185912954,-13.493310564866865
158,109.07479858398438,182.84214782714844,1.6763005772260526,-15.111861274575935
159,107.293701171875,181.35401916503906,1.6902578360543832,-16.38796611764399
160,99.16433715820312,176.30429077148438,1.7779001587053924,-23.954875213760424
161,104.52752685546875,181.67147827148438,1.7380252239458736,-20.998481670404452
162,105.00513458251953,180.619873046875,1.720105152619301,-19.20563721178717
163,109.83101654052734,183.9136199951172,1.6745144112114592,-15.009695774845616
164,109.23400115966797,183.93344116210938,1.6838478789516536,-15.95607486486758
165,107.95040893554688,181.9095916748047,1.6851218394495944,-15.924339120908675
166,105.47279357910156,175.31219482421875,1.6621556031199614,-13.172160019034882
167,107.73150634765625,177.04835510253906,1.643422255056873,-11.402835717476696
168,104.10960388183594,175.0542449951172,1.6814418503964648,-15.029857885267196
169,100.30860900878906,170.08387756347656,1.6956059828182222,-15.95857116063876
170,101.42304229736328,171.15533447265625,1.6875389516599604,-15.30044617574699
171,101.23350524902344,170.82794189453125,1.6874644563014296,-15.267211938390622
172,104.74495697021484,175.90744018554688,1.6793881564681699,-14.896995669417825
173,98.56002044677734,168.14930725097656,1.7060599874954125,-16.737781159659413
174,96.30550384521484,166.611572265625,1.7300316764180812,-18.699018372935193
175,94.2904052734375,165.4210662841797,1.7543785691075013,-20.635911797311955
176,93.84149932861328,163.90316772460938,1.746595790745572,-19.81470778399153
177,91.58699035644531,164.84564208984375,1.7998805446961927,-24.256142507160057
178,91.01837158203125,161.71063232421875,1.7766812294425127,-22.0036196045342
179,90.07068634033203,161.8098602294922,1.7964763765437928,-23.573639213650885
180,91.71668243408203,164.5083465576172,1.793657840555359,-23.71756703149969
181,93.56218719482422,167.07785034179688,1.7857411776179541,-23.42287817864314
182,96.27558135986328,169.38941955566406,1.7594224533686535,-21.523304861641655
183,96.06608581542969,169.23068237304688,1.7616069285698515,-21.689701273162306
184,90.17044067382812,161.3634033203125,1.7895377034255535,-22.972365241091175
185,90.41983032226562,163.9527587890625,1.8132389565952283,-25.174672131044495
186,88.70401000976562,161.38323974609375,1.8193454808675134,-25.268077622371372
187,88.65413665771484,163.9527587890625,1.8493526074487472,-27.914999276683538
188,89.50206756591797,164.9349365234375,1.8428058815732216,-27.581202370595314
189,87.90596008300781,164.74642944335938,1.8741212687716813,-29.869827508063587
190,86.87845611572266,162.00827026367188,1.8647692133004277,-28.72633736430975
191,84.83343505859375,161.33363342285156,1.9017694298411914,-31.225539127978912
192,84.08525848388672,160.01416015625,1.9029989684447906,-31.06722343846055
193,82.73854064941406,159.19073486328125,1.924021545627885,-32.33388178424152
194,83.94560241699219,159.4387664794922,1.8993105283525697,-30.708573650434765
195,85.79110717773438,161.51222229003906,1.8826219593533444,-29.9178368239454
196,84.2149429321289,157.19662475585938,1.866612020179701,-28.048419935329285
197,81.73099517822266,153.5556640625,1.8787935192475809,-28.262504766024726
198,86.04049682617188,158.5756378173828,1.8430348924850366,-26.59420377249247
199,89.19282531738281,163.8436279296875,1.8369597257029144,-26.969832593670013
200,89.00328826904297,166.47267150878906,1.870410349397073,-29.893034513540208
201,87.90596008300781,165.22262573242188,1.8795383791543316,-30.346023797126087
202,82.39936065673828,158.0200653076172,1.917734118907814,-31.689613925455937
203,78.99765014648438,155.5497589111328,1.9690428591571876,-34.4987055582022
204,76.11466979980469,152.23617553710938,2.0000898110379772,-35.65945964314006
205,75.82537078857422,150.35121154785156,1.9828615407246688,-34.22348289872411
206,79.22708892822266,153.119140625,1.9326614507283146,-31.71200210594872
207,74.63825988769531,147.16659545898438,1.971731330291181,-32.88124314719861
208,74.22926330566406,149.79563903808594,2.0180132789578122,-36.14504260650488
209,75.04727172851562,150.3115234375,2.002891244084844,-35.39139156412315
210,77.07233428955078,151.4425048828125,1.964939900663481,-33.379509658315335
211,78.46894073486328,152.50404357910156,1.943495632168575,-32.27353842312488
212,82.21980285644531,158.4565887451172,1.9272314362244372,-32.40480807703998
213,84.73368072509766,160.37130737304688,1.8926512574538235,-30.418030141554247
214,87.31739044189453,160.87728881835938,1.8424427024696228,-26.914137158738747
215,87.9259033203125,156.6212158203125,1.7812864003198716,-21.713662313033915
216,86.32979583740234,155.51998901367188,1.8014636488494151,-23.089567723939687
217,89.50206756591797,161.36000061035156,1.8028633862732888,-24.006266457509376
218,88.07554626464844,160.6300048828125,1.8237752894560906,-25.490208019424067
219,89.5718994140625,162.89999389648438,1.8186506589912683,-25.437881878929595
220,87.54682922363281,158.49000549316406,1.810345467661786,-24.17076866742277
221,86.09037780761719,156.52000427246094,1.8180894109006014,-24.46115577553399
222,91.47725677490234,162.64999389648438,1.778037510424219,-22.230799003865307
223,94.80915069580078,165.69000244140625,1.7476161449123166,-20.09976370288279
224,97.2232666015625,168.11000061035156,1.7291128603947754,-18.77309421248591
225,94.15074920654297,164.99000549316406,1.7524024703321017,-20.421594895028356
226,104.53546142578125,174.69000244140625,1.6711075845342087,-14.004691519415038
227,110.26152038574219,179.49000549316406,1.6278571605509418,-9.917946478602252
228,107.34861755371094,177.44000244140625,1.6529323477559057,-12.388720084473155
229,110.19168853759766,177.57000732421875,1.6114646184374555,-8.106326174369562
230,103.96685028076172,173.4600067138672,1.6684164831909374,-13.657170814181901
231,104.1962890625,175.36000061035156,1.6829774091586456,-15.201079544545612
232,104.4456787109375,175.17999267578125,1.6772354283857651,-14.634023031178648
233,104.88461303710938,172.39999389648438,1.6437110163669792,-11.17280549162327
234,106.77999877929688,177.22000122070312,1.6596741266779595,-13.051205726769174
235,107.66999816894531,178.97999572753906,1.6623014653227821,-13.429936010925635
236,105.81999969482422,177.07000732421875,1.6733132473528012,-14.391114412926916
237,103.47000122070312,173.0,1.671982197342284,-13.968265562532528
238,103.25,172.97999572753906,1.6753510482086107,-14.289699518723713
239,109.5999984741211,180.4600067138672,1.6465329308966885,-11.914618683205353
240,107.01000213623047,177.5,1.6587234506736233,-12.974243128649752
241,106.70999908447266,177.66000366210938,1.6648861886079862,-13.599846528138064
242,106.43000030517578,177.38999938964844,1.6667292951329797,-13.764395695527773
243,104.70999908447266,174.33999633789062,1.6649794466834575,-13.38380587793039
244,106.11000061035156,173.75,1.637451691646205,-10.621030500093374
245,108.61000061035156,176.36000061035156,1.6237915442341209,-9.35107276793112
246,107.33999633789062,174.25999450683594,1.6234395421282757,-9.222092133200695
247,109.37000274658203,177.47999572753906,1.6227483886854484,-9.291557233600335
248,111.87000274658203,177.5,1.5866630521328307,-5.431603163547427
249,109.63999938964844,175.82000732421875,1.6036118962329968,-7.212538539193522
250,104.55999755859375,170.00999450683594,1.6259563741053558,-9.286603915565157
251,104.7300033569336,169.5500030517578,1.6189248316350107,-8.562766294269286
