,nvda,lrcx,Ratio,Spread
29,273.135009765625,535.2025146484375,1.9594797280205514,187.88922705100515
30,274.2300109863281,531.8699951171875,1.9395032411084436,194.12062922831603
31,272.5058898925781,529.030029296875,1.941352641975624,192.39619400150457
32,271.9599914550781,530.0399780273438,1.948963063248569,189.94104550590282
33,273.85009765625,535.20751953125,1.9543813353065465,189.77733044729575
34,273.7132873535156,535.8200073242188,1.9575958935167732,188.80265400567487
35,264.8800048828125,508.9949951171875,1.921605956411756,192.2426244630426
36,263.19000244140625,509.0,1.9339640384452605,187.7635435184269
37,261.3999938964844,505.9750061035156,1.9356351106262233,186.0497073487286
38,262.3800048828125,503.6400146484375,1.9195060800207684,190.97915878019967
39,261.010009765625,504.3299865722656,1.932224695233454,186.6622912919512
40,259.2294006347656,501.3999938964844,1.9341941641986766,184.87833770788143
41,259.32000732421875,504.19000244140625,1.944277295237907,182.32819936100748
42,244.71780395507812,492.260009765625,2.011541464535156,155.600633359482
43,244.2899932861328,492.5091857910156,2.0160841595101595,154.21888058389482
44,241.19500732421875,491.9750061035156,2.039739593125963,146.55946109984905
45,242.64500427246094,493.54998779296875,2.0340414148348667,148.82317009916198
46,241.89999389648438,493.8888854980469,2.041706895244468,146.51194797177232
47,244.65960693359375,499.5299987792969,2.0417346575517095,148.17657480465925
48,243.88999938964844,497.9800109863281,2.041822183084823,147.68912016264323
49,245.07000732421875,503.80999755859375,2.0557799098282614,144.98306117974005
50,240.69000244140625,496.55999755859375,2.063068646482218,140.63753059549651
51,237.32000732421875,495.52899169921875,2.0880202949861006,132.7468839691769
52,239.39999389648438,499.95001220703125,2.08834596889425,133.832375111195
53,240.50999450683594,500.6000061035156,2.081410409284622,136.12097292184944
54,243.59959411621094,506.760009765625,2.0802990727639368,138.14030871759246
55,242.02000427246094,502.9700012207031,2.0782166446640926,137.74854513352932
56,233.77000427246094,496.30999755859375,2.1230696346317393,122.56767649538199
57,232.9250030517578,493.85400390625,2.1202275300454185,122.78663211682408
58,234.68829345703125,498.3699951171875,2.123540070005381,122.93873794465571
59,232.43150329589844,492.4100036621094,2.118516623950255,122.92415173697293
60,231.2220001220703,492.1700134277344,2.128560488050014,119.96212932088304
61,231.89999389648438,492.13299560546875,2.122177699690442,121.79405325797859
62,231.11000061035156,492.0400085449219,2.129029497838542,119.79562910876939
63,218.6300048828125,481.6300048828125,2.2029455890145098,97.16636089294786
64,218.42999267578125,478.4949951171875,2.190610315257504,99.77186264981378
65,217.0,477.20001220703125,2.1990783972674253,97.28111375123785
66,219.6508026123047,476.0,2.1670760786618444,105.4988036974853
67,218.4600067138672,476.3500061035156,2.1804906686074834,101.99631018143111
68,219.6699981689453,477.1199951171875,2.1719852464797706,104.42962648348805
69,219.24000549316406,475.885009765625,2.1706121047349782,104.52625848695561
70,221.5,481.05999755859375,2.171828431415773,105.33433147254266
71,219.9398956298828,476.6600036621094,2.167228470746562,105.60413866323279
72,217.33990478515625,475.510009765625,2.1878633389283655,99.87097279953423
73,217.1125946044922,477.05499267578125,2.197270008885568,97.72421381320441
74,213.602294921875,467.2799987792969,2.1876169399313077,98.20611593954652
75,213.5399932861328,466.0,2.1822610033315097,99.32117871031699
76,215.02000427246094,466.8299865722656,2.171100257168285,102.40934134476288
77,220.74000549316406,474.04998779296875,2.147549044106775,110.33234815056755
78,222.1199951171875,476.55999755859375,2.1455069693620654,111.4756931914851
79,220.5,473.8349914550781,2.14891152587337,109.91195911542104
80,220.68499755859375,473.1300048828125,2.1439155815618705,111.10670423957822
81,220.76499938964844,471.7900085449219,2.1370688734594943,112.65849570181456
82,222.84500122070312,473.9649963378906,2.1268818853534937,115.99005995446589
83,222.0500030517578,472.8800048828125,2.1296104408185417,114.97039038083221
84,217.42999267578125,466.5350036621094,2.1456791582464834,109.08447564425467
85,217.9300994873047,466.3900146484375,2.1400899451046533,110.55343665877172
86,215.8300018310547,459.1600036621094,2.127415094132864,112.22369434470897
87,215.6999969482422,459.44000244140625,2.1299954053854258,111.59952343887653
88,216.45469665527344,461.05999755859375,2.1300530997157323,111.97750407033277
89,214.58999633789062,458.6400146484375,2.137285159958104,109.46091952470647
90,212.57000732421875,456.1600036621094,2.145928343345066,106.59325510551594
91,217.8699951171875,466.5199890136719,2.1412769058113805,110.2643432786989
92,214.6699981689453,465.2300109863281,2.167186914587813,103.08271831116156
93,212.61000061035156,462.2200012207031,2.1740275617035043,100.63913491120024
94,216.0399932861328,466.0450134277344,2.1572163854425046,105.89461143417566
95,219.90130615234375,471.2699890136719,2.1430977253367667,110.89199236002617
96,217.5601043701172,470.0238952636719,2.1604323854527054,105.94003893975423
97,217.8300018310547,470.7699890136719,2.16118066867021,105.90846591442084
98,220.61990356445312,475.2250061035156,2.1540441203423915,108.83937458087041
99,222.75,479.9599914550781,2.154702543008207,109.74356065185475
100,221.22500610351562,479.3500061035156,2.1667984761144865,106.31631000926131
101,220.4250030517578,479.3699951171875,2.174753265193908,104.1784101479218
102,219.8300018310547,477.3550109863281,2.1714734431617226,104.61820086303896
103,221.94000244140625,479.1400146484375,2.15887180939783,108.41916736870553
104,222.0500030517578,479.19000244140625,2.1580274526261163,108.66039282223846
105,217.16000366210938,490.0,2.256400772411188,84.90471620696053
106,215.02999877929688,484.0,2.2508487315612618,85.2657871591507
107,212.6699981689453,482.81500244140625,2.2702544157538265,80.20296993480906
108,215.10499572753906,486.2900085449219,2.260709970496813,83.1743239196187
109,214.47000122070312,481.7699890136719,2.246328093773358,86.01327267084832
110,214.6699981689453,482.82000732421875,2.2491266196603745,85.49272197327093
111,214.82000732421875,482.78900146484375,2.2474117168062038,85.92085883921516
112,216.9499969482422,482.8699951171875,2.2257202208322036,91.47875383889175
113,213.5500030517578,481.4700012207031,2.254600769563136,83.87767712752554
114,208.65060424804688,477.7250061035156,2.289593206907703,74.65210938169707
115,207.85000610351562,476.4549865722656,2.292302009050587,73.80264262948901
116,203.3282928466797,472.0,2.321369020473275,66.28694292042951
117,201.7799072265625,471.510009765625,2.3367540219760543,62.677770415346004
118,202.02999877929688,469.54998779296875,2.324159731871889,65.29987937789849
119,199.50999450683594,461.5849914550781,2.3135933244650686,66.59347068416241
120,201.8406982421875,468.1499938964844,2.3194033610345217,66.1987231098525
121,198.52000427246094,464.7699890136719,2.3411745869992693,60.787594302843104
122,197.0554962158203,465.0,2.3597413364746744,56.680476231934904
123,196.8300018310547,465.94500732421875,2.367245861858772,55.138499930493026
124,195.92999267578125,466.80999755859375,2.3825346552789197,51.8908448440709
125,195.05999755859375,463.1300048828125,2.3742951434401287,53.26763118575036
126,196.5500030517578,476.1700134277344,2.422640580180219,44.172231089662205
127,194.36500549316406,470.5450134277344,2.420934839755831,44.01271561649628
128,194.6804962158203,471.0899963378906,2.4198109491956825,44.30295605003096
129,194.8677978515625,472.6390075683594,2.425434129082655,43.24980313566823
130,196.66000366210938,473.3800048828125,2.407098525718267,47.253452881085764
131,196.97000122070312,474.2200012207031,2.4075747488539836,47.234137402666306
132,199.10000610351562,476.44000244140625,2.392968296513746,50.653065229773006
133,189.4550018310547,464.7900085449219,2.4533002773893267,36.769082562590654
134,188.21499633789062,460.6650085449219,2.447546781649209,37.61131872891633
135,191.1501007080078,466.1700134277344,2.4387641528885955,39.876645935274155
136,189.72999572753906,463.8450012207031,2.444763672934488,38.44210280516887
137,191.27499389648438,467.6499938964844,2.4449092083075463,38.72730500357733
138,188.83900451660156,461.45001220703125,2.443615996537746,38.478300878387756
139,187.8300018310547,456.82000732421875,2.4320928652021707,40.43709378475836
140,183.75,451.6600036621094,2.4580136253720237,34.79578847997328
141,185.87319946289062,456.510009765625,2.456029223603948,35.56669490215074
142,188.72999572753906,462.3999938964844,2.4500609567332914,37.23973166875044
143,186.8800048828125,461.1099853515625,2.4674121002977945,33.632114298967224
144,186.63999938964844,459.5,2.4619588593155832,34.606714277492586
145,184.3699951171875,456.4949951171875,2.475972268844692,31.602158743837606
146,184.1699981689453,456.7300109863281,2.4799370990238834,30.83767526172744
147,186.0487060546875,464.80999755859375,2.4983242690328984,27.73133948000492
148,190.0,470.5050048828125,2.476342130962171,32.49690263825261
149,191.39999389648438,472.6400146484375,2.469383645351929,34.068206559203816
150,196.5200958251953,480.0950012207031,2.442981717491873,40.1680675492745
151,197.82009887695312,484.32000732421875,2.4482851341888803,39.38466152374508
152,199.10499572753906,487.4049987792969,2.4479797555972715,39.70127831504874
153,197.86000061035156,484.6300048828125,2.4493581491349588,39.180298954692375
154,194.81500244140625,480.2099914550781,2.4649538558998247,35.53904981728135
155,193.69000244140625,481.6600036621094,2.4867571768853574,31.110736842033248
156,192.27999877929688,477.3500061035156,2.4825775386623974,31.687921076139048
157,191.2899932861328,476.30999755859375,2.4899890965343188,30.10701040254594
158,189.7100067138672,473.6700134277344,2.49681090435126,28.564172113893278
159,186.65220642089844,468.92999267578125,2.5123195791125545,25.209038233310878
160,185.4600067138672,465.760009765625,2.5113770781007916,25.22281731829463
161,190.61000061035156,473.2699890136719,2.4829231808310994,31.34682098421348
162,189.05999755859375,471.69000244140625,2.494922292037052,28.823362863333557
163,191.3249969482422,471.4200134277344,2.463975021284147,35.08966247451707
164,187.42999267578125,463.79998779296875,2.474523853795672,32.3981376942798
165,186.97000122070312,460.57000732421875,2.463336387213009,34.41034669277883
166,192.50999450683594,472.6499938964844,2.4551971709692237,36.99681901829581
167,195.35000610351562,479.6600036621094,2.4553877075792787,37.50539478168048
168,195.3699951171875,483.0799865722656,2.472641647365057,34.13833035576852
169,194.97999572753906,485.7099914550781,2.491076018556278,30.475849489139023
170,193.7449951171875,482.5899963378906,2.49085142068312,30.326330591608098
171,196.77999877929688,486.375,2.471668884120205,34.576130252522034
172,194.3000030517578,482.2900085449219,2.482192490838248,32.095634436040996
173,195.8300018310547,486.2149963378906,2.4828422192292843,32.22113245618402
174,196.11000061035156,485.4200134277344,2.4752435465655274,33.75737810365547
175,190.2100067138672,485.94000244140625,2.5547551931503034,17.617872330540024
176,188.69500732421875,479.5799865722656,2.541561609779339,19.967111447646914
177,192.3699951171875,485.1099853515625,2.52175493925674,24.166196194560086
178,192.23460388183594,485.2349853515625,2.5241812636908496,23.682764354331255
179,192.94000244140625,486.9100036621094,2.5236342775002223,23.875202996555345
180,202.47999572753906,505.0,2.494073541366218,31.041179398996064
181,203.42999267578125,506.2300109863281,2.488472836909244,32.32616987111544
182,190.25,487.92999267578125,2.564678016692674,15.733759460443139
183,188.53640747070312,482.42999267578125,2.5588160883501856,16.6972315080738
184,190.1199951171875,482.2950134277344,2.5367926878519746,21.024566581954502
185,190.42999267578125,482.7900085449219,2.535262443489674,21.350252324238227
186,186.08999633789062,477.5799865722656,2.5663925840758557,15.070661472718598
187,185.3480987548828,474.17999267578125,2.558321320052329,16.506571687949304
188,188.47999572753906,482.0299987792969,2.557459728915236,16.9478821707786
189,187.1300048828125,477.1499938964844,2.5498315686749047,18.25395036920463
190,193.2949981689453,485.3110046386719,2.510727174711972,26.41401006269797
191,189.91000366210938,482.2250061035156,2.539229091699126,20.53864705108157
192,189.12010192871094,485.4200134277344,2.566728806072207,15.252470891843814
193,186.4001007080078,478.3399963378906,2.56620031062752,15.131615337091262
194,184.8300018310547,476.010009765625,2.575393632256335,13.304955961440555
195,186.77999877929688,478.04998779296875,2.5594281556765752,16.427357853181434
196,175.17990112304688,453.010009765625,2.585970233237142,10.75748720408103
197,172.89999389648438,443.3599853515625,2.5642568016341465,14.37173433429092
198,175.6300048828125,449.1000061035156,2.557080189134957,15.859085864845724
199,172.89999389648438,448.1361999511719,2.591880947199293,9.595519734681545
200,170.00999450683594,444.9700012207031,2.617316720181479,5.110796329740424
201,170.0500030517578,447.489990234375,2.6315200364811124,2.696725076136147
202,169.60000610351562,447.6300048828125,2.639327763995485,1.3653981995698246
203,178.9499969482422,462.5400085449219,2.5847444338247327,11.208358906944397
204,171.9792938232422,449.625,2.614413572729971,5.669278143244981
205,173.48500061035156,451.95001220703125,2.6051244235351154,7.330441652442289
206,176.1699981689453,456.2099914550781,2.5896009320359825,10.17866710787996
207,178.36000061035156,462.3900146484375,2.5924535381595057,9.796409206642352
208,178.043701171875,464.989990234375,2.611662121006435,6.359069300170347
209,175.88999938964844,458.8900146484375,2.6089602378806096,6.757381177205332
210,175.61000061035156,463.739990234375,2.640737934187099,1.1661428539525787
211,172.8699951171875,458.6000061035156,2.6528606412734237,-0.9477045398181758
212,171.8300018310547,458.50579833984375,2.6683686984456423,-3.6067526010616007
213,169.91000366210938,453.7099914550781,2.670295931235138,-3.893907513224633
214,168.99789428710938,452.19000244140625,2.6757138267840412,-4.788617212672989
215,167.24000549316406,449.64801025390625,2.688639054560935,-6.9004219544592615
216,166.39999389648438,446.9800109863281,2.686178049167415,-6.456251294616379
217,163.7899932861328,453.875,2.771078934029281,-20.26089970638293
218,165.1300048828125,458.239990234375,2.7750255961027395,-21.078372102704066
219,160.94039916992188,453.92999267578125,2.820485067869871,-27.859846466979434
220,160.38999938964844,452.79998779296875,2.823118582929507,-28.186958107202315
221,157.25,449.5199890136719,2.8586326805320947,-33.219726078474594
222,158.5500030517578,454.1199951171875,2.8642067888762033,-34.37813210400395
223,161.75,460.2099914550781,2.845193146553806,-31.99652544701354
224,174.00619506835938,487.45001220703125,2.801337113402966,-26.78975936562432
225,176.05999755859375,485.12969970703125,2.755479418574781,-19.03225439057485
226,178.39999389648438,492.3900146484375,2.760033808824815,-20.09771342907959
227,177.2678985595703,491.05499267578125,2.770129260097049,-21.7597762667574
228,174.35000610351562,487.6650085449219,2.7970461225873655,-26.094557774512907
229,178.41000366210938,494.69500732421875,2.77279859408064,-22.376206466949156
230,177.05999755859375,491.9599914550781,2.7784931562098083,-23.21516767798454
231,177.80999755859375,491.4200134277344,2.7637366862107777,-20.689655805162886
232,172.86000061035156,484.17999267578125,2.8009949726147725,-26.554150354205944
233,173.92999267578125,485.6600036621094,2.792272892044655,-25.2014873934628
234,175.19000244140625,488.510009765625,2.7884582622173957,-24.71577078327033
235,176.50999450683594,489.9599914550781,2.7758201048275644,-22.6712339104929
236,174.0050048828125,484.68499755859375,2.7854658426923726,-24.02789558876782
237,172.59010314941406,482.45001220703125,2.7953515491520764,-25.538690610122558
238,178.4261016845703,493.3999938964844,2.7652904437083934,-21.038575481292867
239,180.0449981689453,499.4599914550781,2.774084237466067,-22.81274135715097
240,180.0814971923828,502.42498779296875,2.7899867317086064,-25.681110966558833
241,179.55039978027344,506.1700134277344,2.8190971117143984,-30.83215245064298
242,177.7100067138672,504.80999755859375,2.8406391226544367,-34.34435354461232
243,181.71890258789062,515.4400024414062,2.836468826858049,-34.36129383959786
244,181.80999755859375,512.489990234375,2.818821831121854,-31.17011876925477
245,179.38079833984375,503.92498779296875,2.809247101455439,-29.036126016163962
246,173.92999267578125,494.7156982421875,2.844338061718747,-34.25718197354092
247,171.9199981689453,491.1099853515625,2.85661930306066,-35.97268524631244
248,170.60000610351562,483.6400146484375,2.834935506127575,-31.99723310541799
249,170.4250030517578,483.625,2.8377584939994036,-32.4455177667499
250,169.3000030517578,476.19500732421875,2.812728876198768,-27.993825859185506
251,169.39999389648438,477.44000244140625,2.8184180616509145,-28.97410736778295
252,171.39999389648438,478.06500244140625,2.7891774764597117,-24.30435044650858
253,174.125,479.29998779296875,2.752620173972541,-18.325213334518992
254,175.69500732421875,480.5199890136719,2.734966669411069,-15.388810982042742
255,172.2100067138672,475.9200134277344,2.7636025484772886,-20.014950947257432
256,173.610107421875,481.30999755859375,2.772361613653079,-21.698338621014045
257,172.02499389648438,476.05999755859375,2.767388544975399,-20.644734025797845
258,171.2899932861328,472.1400146484375,2.756378265832186,-18.670575900041513
259,168.10000610351562,481.5249938964844,2.86451502922589,-36.50065850505786
260,163.4499969482422,466.5299987792969,2.854267405872314,-33.81599746730694
261,160.11990356445312,458.8800048828125,2.8658523685539152,-34.98202106697613
262,157.77000427246094,450.8450012207031,2.857609108269505,-33.16809017515345
263,159.57000732421875,454.9200134277344,2.8509117788245466,-32.47781307387987
264,162.91000366210938,465.1499938964844,2.8552574024935207,-33.86555917909112
265,166.99000549316406,474.489990234375,2.841427478447498,-32.404246550087294
266,164.44000244140625,476.70001220703125,2.8989297319968745,-41.365091676526276
267,166.47999572753906,480.6600036621094,2.8871937529885385,-39.92444884605192
268,166.9799041748047,481.29998779296875,2.8823827045026613,-39.24098612132974
269,165.83999633789062,477.48541259765625,2.879193337804976,-38.44417838057501
270,167.72999572753906,480.6099853515625,2.865378868382411,-36.565207459708574
271,167.57000732421875,480.9800109863281,2.870322790257541,-37.35878294737614
272,168.97999572753906,483.55999755859375,2.861640488725535,-36.20599659094336
273,160.5,473.760009765625,2.951775761779595,-48.85576683335688
274,160.8300018310547,469.9200134277344,2.921842989975005,-44.142130755961205
275,162.5,471.02520751953125,2.8986166616586537,-40.82620766598876
276,161.32000732421875,468.9100036621094,2.90670705661264,-41.834891002139784
277,161.37530517578125,470.94000244140625,2.9182903910138265,-43.71849544029061
278,160.82000732421875,468.6199951171875,2.913940889036482,-42.86857168753653
279,161.6699981689453,471.1400146484375,2.914208078088154,-43.13834376471863
280,166.86810302734375,477.6549987792969,2.8624703590057963,-35.891977057320446
281,165.60000610351562,477.80999755859375,2.8853259658693333,-39.404108318760166
282,166.47999572753906,475.06500244140625,2.853586104236193,-34.32944762534879
283,166.4759979248047,475.8900146484375,2.8586103737512456,-35.16504352922891
284,169.14120483398438,484.20001220703125,2.862696955968143,-36.41922972331895
285,169.55999755859375,489.260009765625,2.885468369958867,-40.37052444331027
286,169.8350067138672,487.7799987792969,2.8720816056556213,-38.162460142833254
287,172.99000549316406,503.1575012207031,2.90859289694968,-45.18748677259231
288,175.36000061035156,504.0899963378906,2.8746007902792745,-39.84570786472233
289,179.35000610351562,508.4599914550781,2.8350151890243582,-33.65264838148329
290,178.89999389648438,510.8599853515625,2.8555617818922774,-37.24399490188597
291,179.8000946044922,510.04998779296875,2.836761509580571,-34.05109011650808
292,177.67999267578125,509.7300109863281,2.8688092750906957,-39.34382549029215
293,178.44000244140625,509.1199951171875,2.853171868142994,-36.721776137761935
294,185.00999450683594,523.4099731445312,2.8290902582843533,-33.618498684529925
295,184.47250366210938,526.8300170898438,2.8558728625205654,-38.46148431496124
296,185.24989318847656,527.4000244140625,2.8469653360473264,-36.97344735155053
297,185.9600067138672,529.0,2.8446976817653127,-36.69348368576175
298,186.9759979248047,534.9299926757812,2.8609554093189633,-39.933763113510395
299,188.40499877929688,537.1199951171875,2.8508797462767195,-38.3406594725019
300,188.35000610351562,531.4500122070312,2.8216086805696765,-32.81626298770175
301,187.25,517.7219848632812,2.76487041315504,-22.000368108968416
302,187.00999450683594,516.9500122070312,2.7642908261148293,-21.863780825755555
303,189.39939880371094,521.280029296875,2.75227921835759,-19.868140446298526
304,188.0,520.719970703125,2.7697870782081115,-23.012820103334263
305,187.9499969482422,523.989990234375,2.7879223130749597,-26.415216636774062
306,187.44000244140625,522.2999877929688,2.7864915759176845,-26.07536266780852
307,186.7100067138672,519.77001953125,2.783835899742625,-25.477969371533902
308,185.84500122070312,508.9100036621094,2.7383572348967586,-16.90795041332865
309,185.60989379882812,509.3399963378906,2.744142491078277,-17.960361413717692
310,182.44000244140625,502.6600036621094,2.7552071746082514,-19.67227084013507
311,183.418701171875,505.5799865722656,2.756425508097481,-20.0012678117954
312,185.32000732421875,510.3999938964844,2.75415483339333,-19.787798181222342
313,184.94000244140625,508.6600036621094,2.750405520424203,-19.053824688542136
314,182.99000549316406,505.54998779296875,2.762719124634676,-21.10618873848614
315,189.1540069580078,504.0899963378906,2.6649712815747995,-3.3277525740446094
316,193.8000030517578,511.0400085449219,2.6369453070051776,2.0219452057224316
317,194.4698944091797,515.1500244140625,2.6489962674127185,-0.3146147128124994
318,195.4387969970703,516.469970703125,2.642617426215876,0.9304908397622285
319,195.38499450683594,519.4199829101562,2.6584435730144227,-2.1619569210441796
320,194.0399932861328,516.280029296875,2.660688760876036,-2.582730568983038
321,195.92999267578125,523.47998046875,2.671770530482222,-4.779138066085352
322,189.63499450683594,514.260009765625,2.711841298611618,-12.224409925176701
323,186.3798065185547,513.5,2.7551268004395073,-20.082114725052406
324,188.4600067138672,517.4000244140625,2.745410198353725,-18.475061948231314
325,188.47390747070312,517.9600219726562,2.748178933220076,-18.998258942591065
326,188.73049926757812,518.780029296875,2.7487874578308595,-19.13897067058673
327,187.78500366210938,514.030029296875,2.73733269043035,-16.89205537113179
328,187.17999267578125,513.7999877929688,2.744951425887346,-18.263706920879486
329,192.07000732421875,528.4600219726562,2.751392730883813,-19.97802164809326
330,188.44219970703125,521.4450073242188,2.7671350055078046,-22.56718674473342
331,186.4600067138672,515.47998046875,2.7645605594114424,-21.849774924193184
332,187.88999938964844,516.5800170898438,2.749374733982271,-19.164079736554697
333,188.0207061767578,517.6099853515625,2.7529413960660194,-19.848017665421025
334,187.11129760742188,514.85302734375,2.75158707104882,-19.498608315987326
335,187.89999389648438,516.27001953125,2.747578692395633,-18.827622935838804
336,186.77000427246094,517.47998046875,2.7706803481882876,-23.02909406472196
337,186.7899932861328,518.7849731445312,2.7773702649575798,-24.281168256258923
338,186.52000427246094,517.0,2.7718206527852485,-23.210958211131242
339,188.3300018310547,519.1300048828125,2.7564912644588024,-20.54921454351677
340,188.5500030517578,522.1275024414062,2.769172601381926,-22.964285609107208
341,188.38999938964844,523.0767211914062,2.7765631025324375,-24.337094607798633
342,189.24000549316406,523.3800048828125,2.765694301893891,-22.39009044934744
343,190.05999755859375,518.9949951171875,2.7306903177097333,-15.834251351810508
344,189.523193359375,520.3300170898438,2.745468815013004,-18.59039719905809
345,187.2823944091797,514.2849731445312,2.746040143105536,-18.477596129111078
346,187.00999450683594,510.82501220703125,2.7315385659153026,-15.738780825755555
347,186.43679809570312,510.69000244140625,2.739212471237867,-17.121238892678093
348,186.54539489746094,512.02001953125,2.74474757102792,-18.16375914865415
349,186.47999572753906,512.1300048828125,2.746299960404718,-18.446880854011397
350,188.75999450683594,510.6050109863281,2.7050488760627536,-10.885867298937399
351,185.5399932861328,504.95001220703125,2.721515740427544,-13.75543039455539
352,186.15420532226562,507.54998779296875,2.726502938326376,-14.72935426577078
353,185.87539672851562,507.05499267578125,2.727929578632569,-14.972471014317591
354,185.2100067138672,506.05999755859375,2.7323577518163527,-15.739015089833401
355,182.0800018310547,497.82000732421875,2.734072947704205,-15.785332363905411
356,180.42999267578125,493.2799987792969,2.733913533243239,-15.613522516508624
357,171.23060607910156,478.2900085449219,2.7932506897976603,-24.97779020925782
358,169.07000732421875,475.6400146484375,2.8132725737470503,-28.04771891852971
359,170.17970275878906,476.0199890136719,2.7971607735640345,-25.489909492415222
360,171.22000122070312,478.2532043457031,2.793208742763839,-24.969061083741224
361,170.95989990234375,477.6000061035156,2.793637609616827,-25.004449469361646
362,171.85690307617188,478.57000732421875,2.784700519781291,-23.59974380854902
363,169.72999572753906,474.5,2.7956166378610905,-25.160465186871704
364,158.32000732421875,450.32000732421875,2.844365756009738,-31.187030046160714
365,157.74000549316406,448.135009765625,2.840972449345107,-30.537516842231298
366,159.7093963623047,450.8999938964844,2.8232527588646485,-28.08877800555223
367,158.8686065673828,450.2850036621094,2.8343233656494915,-29.69967656417697
368,158.60000610351562,452.6099853515625,2.853782899958726,-32.73574533618921
369,156.7711944580078,448.0,2.8576678359110144,-32.96731654350657
370,156.4499969482422,447.0799865722656,2.857654172535213,-32.89763448473599
371,155.66000366210938,449.6050109863281,2.8883785199072984,-37.514070108554506
372,157.8699951171875,450.7099914550781,2.8549439753926285,-32.76836680093845
373,157.6739959716797,450.1099853515625,2.85468749984879,-32.6872446135435
374,159.94000244140625,450.8446960449219,2.8188363709078224,-27.422978587284263
375,158.7899932861328,451.0299987792969,2.8404182747621887,-30.65279078886573
376,157.39999389648438,448.75,2.851016628978555,-32.05264645402292
377,158.44000244140625,450.1099853515625,2.840886003634219,-30.659335584880637
378,162.08999633789062,452.0799865722656,2.789067782010839,-22.966421582573844
379,161.86000061035156,448.3599853515625,2.7700480888475183,-19.85530609699623
380,163.11000061035156,453.3500061035156,2.7794126933179863,-21.536103773152888
381,163.02000427246094,452.010009765625,2.772727259963539,-20.43436180173012
382,161.36500549316406,448.05999755859375,2.776686284546218,-20.86575771539026
383,167.25,459.42999267578125,2.746965576536809,-16.655945134212118
384,165.27000427246094,453.8399963378906,2.746051821900475,-16.307746837562036
385,156.68099975585938,429.2200012207031,2.7394515090503284,-14.42609727594106
386,156.77999877929688,426.364990234375,2.7195113761582537,-11.308998407340368
387,155.75,422.7149963378906,2.71406097167185,-10.385801093649093
388,156.43499755859375,421.260009765625,2.692875739700378,-7.117366739173349
389,154.29010009765625,414.7049865722656,2.687826285094005,-6.240698884175288
390,156.05999755859375,417.1846923828125,2.6732327240116596,-4.0348162790998
391,156.02499389648438,418.489990234375,2.682198407980868,-5.4327820717740565
392,155.1199951171875,414.3800048828125,2.671351327530429,-3.718670995425043
393,157.38760375976562,421.0299987792969,2.675115375807815,-4.365446614393363
394,157.3000030517578,417.4700012207031,2.653973255698789,-1.037361283316102
395,158.9272003173828,421.5799865722656,2.6526610028387627,-0.8395396426552111
396,158.64999389648438,421.70001220703125,2.658052495622415,-1.6934355852577028
397,158.64999389648438,423.57000732421875,2.669839417709583,-3.5634307024452028
398,158.77999877929688,419.0799865722656,2.639375171899226,1.2707621760433767
399,168.47000122070312,436.0899963378906,2.588532042369926,9.913856157319003
400,169.40240478515625,439.17999267578125,2.5925251370118922,9.292284932582959
401,167.41000366210938,436.04998779296875,2.6046829834199556,7.147649997291808
402,168.30999755859375,435.2250061035156,2.5858535584138473,10.355256143002578
403,167.07000732421875,432.2900085449219,2.5874782402206575,10.007530263711544
