,intc,v,Ratio,Spread
0,51.66999816894531,225.32000732421875,4.360751215579499,108.69212387969401
1,51.7400016784668,226.14999389648438,4.370892666410633,108.31466338127439
2,51.692100524902344,226.50999450683594,4.381907336068036,107.64501371042019
3,51.42499923706055,227.0,4.414195495727057,105.4283762536233
4,51.775001525878906,227.67999267578125,4.397488864620874,107.01091530916176
5,52.19499969482422,228.08999633789062,4.369958763703347,109.31592013326281
6,52.2599983215332,228.19000244140625,4.36643723249763,109.63608686895282
7,52.220001220703125,224.9199981689453,4.30716187114476,112.64753651854437
8,52.08000183105469,224.61500549316406,4.312883978418541,112.04752636558885
9,52.02830123901367,225.08999633789062,4.3262991675212685,111.2383256206478
10,51.89500045776367,224.7550048828125,4.330956795457324,110.71161628969384
11,51.63930130004883,223.4499969482422,4.327130525060588,110.36369943924427
12,51.29999923706055,223.25,4.35185191657309,108.37033449089722
13,51.439998626708984,223.9499969482422,4.353615920043231,108.57534037139186
14,50.55500030517578,221.05499267578125,4.3725643624049155,105.74941981392215
15,50.52000045776367,223.30999755859375,4.420229523657428,103.2681642239254
16,50.22999954223633,223.66000366210938,4.452717612988288,101.04349531261062
17,50.0,224.08999633789062,4.481799926757812,99.12670875255066
18,49.90520095825195,224.6999969482422,4.502536662185055,97.9038954638084
19,50.005001068115234,224.97500610351562,4.499050120948138,98.2740275620884
20,49.5099983215332,222.17999267578125,4.48757827121859,97.86917785460355
21,48.244998931884766,224.8699951171875,4.661001141997592,87.00179671992555
22,48.062801361083984,225.1750030517578,4.685016201200456,85.519002815161
23,47.51499938964844,225.39999389648438,4.7437650592833585,81.75283700544554
24,47.42499923706055,225.27670288085938,4.750167770267787,81.29433696552866
25,47.90340042114258,226.42999267578125,4.726804165990781,83.23359225921399
26,47.790000915527344,225.60000610351562,4.720652893526445,83.33052654020275
27,48.119998931884766,226.36000061035156,4.704073267557022,84.70374946403535
28,48.845001220703125,227.24000549316406,4.652267372589349,88.51040160072085
29,48.92499923706055,228.77000427246094,4.67593271006468,87.4975367266403
30,48.92499923706055,228.85000610351562,4.677567903366719,87.41753489558562
31,48.96500015258789,227.66000366210938,4.649443540338213,88.86611661933887
32,49.020999908447266,227.7100067138672,4.645152223315387,89.17811469907576
33,49.1349983215332,227.39999389648438,4.628065567610435,90.22505134572208
34,49.21500015258789,227.74000549316406,4.6274510776606945,90.40219831373639
35,48.54999923706055,227.00999450683594,4.675798106574393,86.83342120408702
36,48.380001068115234,226.99000549316406,4.691814809461868,85.75448525700062
37,48.45500183105469,226.50999450683594,4.674646289284964,86.71932623285994
38,48.63999938964844,227.10479736328125,4.6690953991174124,87.32040940318359
39,48.48500061035156,226.1199951171875,4.663710266488288,87.30324775452982
40,48.18000030517578,226.02000427246094,4.691158215874493,85.43161472544648
41,48.14500045776367,226.24000549316406,4.699138089979631,84.98536279755916
42,47.3650016784668,221.61000061035156,4.678771091675069,84.57319497199359
43,47.51499938964844,221.38999938964844,4.6593707720404645,85.76283151228148
44,47.375,221.02000427246094,4.665329905487302,85.22782380073215
45,47.5,220.75999450683594,4.6475788317228615,86.29587532908329
46,47.48500061035156,218.96749877929688,4.611298219749053,87.9914099906116
47,47.66999816894531,219.2899932861328,4.6001678562888975,88.86480151054462
48,47.529998779296875,219.0,4.6076163607096925,88.24979196794061
49,47.380001068115234,215.75,4.553609015116523,90.5301566483559
50,46.99420166015625,215.33670043945312,4.582197225025424,88.44951993957585
51,46.869998931884766,214.6699981689453,4.580115277598383,88.3133342781806
52,47.154998779296875,215.50999450683594,4.570247059394567,89.31567217292638
53,47.365299224853516,215.77000427246094,4.555444762380856,90.41511474913875
54,47.76499938964844,216.2801971435547,4.528005860090655,92.48871728382744
55,47.54999923706055,216.25,4.547844447312933,91.12908160911411
56,47.19499969482422,216.86000061035156,4.594978324242561,88.22424535175776
57,47.38999938964844,218.35000610351562,4.6075123214964755,87.99478303568822
58,47.525001525878906,219.16000366210938,4.611467577602699,88.0574843901461
59,47.2599983215332,218.2104949951172,4.617234505818705,87.29392380619777
60,47.08000183105469,217.16000366210938,4.612574239936994,87.18085768759937
61,47.15999984741211,217.9499969482422,4.62150122250694,86.90799830668294
62,47.029998779296875,217.27999877929688,4.620029862193956,86.73762613773937
63,47.11000061035156,214.27999877929688,4.548503417599463,90.25478470243331
64,46.86640167236328,214.36000061035156,4.573852332613746,88.60007794937655
65,46.89500045776367,215.4550018310547,4.594413044629476,87.68994883240748
66,47.03990173339844,216.08999633789062,4.593759518516729,87.99164458305296
67,46.83000183105469,216.50999450683594,4.6233180875782125,86.2147833174206
68,46.751800537109375,215.5449981689453,4.610410630021743,86.67426036405499
69,46.56999969482422,214.91000366210938,4.614773568186096,86.13403348636939
70,47.1349983215332,214.13499450683594,4.543014790116377,90.56138253175288
71,47.189998626708984,214.5,4.54545467773325,90.55191738694651
72,47.00189971923828,213.4600067138672,4.541518704327948,90.37597649100348
73,47.06010055541992,213.0500030517578,4.527189711395991,91.16220980319565
74,46.685001373291016,211.7899932861328,4.536574639736438,89.99745313422414
75,46.45500183105469,210.90499877929688,4.539984726430665,89.39565375678137
76,46.5,211.3300018310547,4.544731222173219,89.26153390305569
77,46.8849983215332,211.5749969482422,4.512637400502383,91.50529656489442
78,47.04499816894531,212.05599975585938,4.50751425251067,92.05858622718756
79,46.78010177612305,211.5850067138672,4.522970209138406,90.81720048361262
80,46.79999923706055,211.4499969482422,4.518162401609541,91.08083408451529
81,46.775001525878906,211.85000610351562,4.52912879086293,90.51923137238322
82,47.0099983215332,213.56500244140625,4.542969795078286,90.3233328344565
83,47.02000045776367,213.3300018310547,4.537005524333866,90.62299059513361
84,45.915000915527344,213.6999969482422,4.654252263686093,83.10990925458464
85,46.060001373291016,215.8000030517578,4.685193152792535,81.94723455496865
86,45.88399887084961,215.1999969482422,4.690088097028529,81.40950167994856
87,45.96500015258789,214.6699981689453,4.670292558605792,82.46311980707645
88,46.064998626708984,215.10000610351562,4.669489037579138,82.67953541889597
89,45.78499984741211,214.3699951171875,4.682101033780047,81.59954074775044
90,45.66999816894531,212.7899932861328,4.6592949817726454,82.43613330692699
91,46.452701568603516,214.89999389648438,4.626210890643465,85.38578897458763
92,46.609901428222656,213.55999755859375,4.5818590259725696,87.74197772581385
93,46.334999084472656,211.64999389648438,4.567821259921218,87.87492079255293
94,46.54999923706055,212.47999572753906,4.56455422577911,88.43475177976626
95,46.790000915527344,213.15499877929688,4.555567313711272,89.31119976261272
96,46.584999084472656,212.40499877929688,4.559514928703606,88.73599943519264
97,46.650001525878906,213.3000030517578,4.572347182741901,88.26119266141495
98,46.970001220703125,214.97000122070312,4.576751024778558,88.65977943229024
99,47.525001525878906,214.5399932861328,4.514255368709643,92.67749476612266
100,47.66619873046875,215.22500610351562,4.515254243799002,92.90522785345007
101,47.685001373291016,214.23480224609375,4.492708316583785,94.01697827607205
102,47.650001525878906,214.38999938964844,4.499265320552243,93.63553042533312
103,47.8650016784668,216.30999755859375,4.519168285246419,93.10536507465582
104,47.939998626708984,215.80999755859375,4.50166883063611,94.0901704047094
105,48.599998474121094,220.01499938964844,4.527057742744658,94.1516280944694
106,48.03630065917969,220.2550048828125,4.58517833097795,90.26769159306451
107,48.0973014831543,219.1699981689453,4.556804465333838,91.74702801358922
108,48.279998779296875,218.6750030517578,4.529308379881912,93.42303949253943
109,48.23500061035156,218.25999450683594,4.5249298589206575,93.54716483942917
110,48.13999938964844,218.74000549316406,4.543830666109227,92.45303422239635
111,48.11000061035156,217.85000610351562,4.528164692158454,93.14911148002341
112,48.654998779296875,221.15499877929688,4.545370554472201,93.36716905317871
113,48.36600112915039,220.19000244140625,4.552578201647041,92.46398802588476
114,48.09000015258789,218.30999755859375,4.539613160031269,92.55983038377178
115,48.04999923706055,218.50999450683594,4.547554588477518,92.1012541531826
116,47.86000061035156,217.3249969482422,4.54084818589069,92.05803710984463
117,47.720001220703125,216.55999755859375,4.538138977763481,91.91803367075624
118,47.54999923706055,216.52999877929688,4.553732960116076,90.84908282981723
119,47.27000045776367,211.8699951171875,4.482123821989297,93.69908083445301
120,47.29999923706055,211.5500030517578,4.472515992896759,94.21299503190409
121,47.185001373291016,210.97500610351562,4.471230263075453,94.04460736774575
122,47.165000915527344,211.3300018310547,4.480652978456363,93.56032199903319
123,46.974998474121094,210.5500030517578,4.482171578307799,93.11208151692074
124,46.810001373291016,209.89999389648438,4.484084335367051,92.69549428659866
125,46.540000915527344,208.3000030517578,4.4757197884425,92.55011196469957
126,46.775001525878906,206.56500244140625,4.41614100914826,95.80423503449259
127,46.53499984741211,207.0,4.448264761550474,93.81778644129457
128,46.61009979248047,207.99000549316406,4.462337699751476,93.31325208407986
129,46.60499954223633,207.86000061035156,4.460036533676521,93.41028724531145
130,46.69499969482422,209.13999938964844,4.478852141695805,92.71207952155646
131,46.709999084472656,209.75,4.4904732201059945,92.19903997721559
132,47.06999969482422,210.25999450683594,4.466964008286491,94.01620969254725
133,46.22010040283203,205.3800048828125,4.443521392052803,93.40216634024245
134,45.91999816894531,202.83999633789062,4.417247483147046,94.00221378062139
135,46.22999954223633,204.3300018310547,4.419857318933697,94.51616073642998
136,45.91999816894531,203.39999389648438,4.429442552418029,93.44221622202764
137,46.16999816894531,203.5,4.407624173069112,94.95829364396423
138,45.75,202.25,4.420765027322404,93.49328515775375
139,45.5099983215332,201.35000610351562,4.424302648419264,92.84182801963385
140,45.130001068115234,215.25999450683594,4.769775967475417,76.47541041245006
141,45.380001068115234,217.8800048828125,4.801234018390068,75.47148356192571
142,45.77000045776367,218.625,4.7766003454980535,77.24757479892725
143,45.55149841308594,217.39999389648438,4.772620033812767,77.06011068371765
144,45.46580123901367,216.83380126953125,4.769162653257471,77.07232814588679
145,45.31999969482422,214.39999389648438,4.730803074585412,78.56362562473339
146,45.220001220703125,214.05999755859375,4.733745948255092,78.25719841623419
147,45.65999984741211,220.74659729003906,4.834572887160236,74.4148968121728
148,46.04999923706055,219.9499969482422,4.7763300888662945,77.73258350815871
149,46.33000183105469,220.52499389648438,4.759874491277658,78.96761687686774
150,46.744998931884766,222.58999633789062,4.761792735566028,79.58529434650916
151,46.779998779296875,222.49000549316406,4.756092588690491,79.91153589841997
152,47.13410186767578,222.14999389648438,4.713147914012406,82.54058816486321
153,46.86000061035156,220.6699981689453,4.709133489003806,82.24870178733266
154,43.7599983215332,217.27499389648438,4.9651508736363175,65.60425554849968
155,44.2400016784668,215.97000122070312,4.881781035867896,70.01215029348947
156,43.939998626708984,215.8350067138672,4.9120394506037055,68.20782484220064
157,44.08000183105469,216.22000122070312,4.905172237728324,68.72785782357914
158,43.83000183105469,215.38999938964844,4.914213789446823,67.94177612918162
159,43.845001220703125,214.00999450683594,4.881058012282202,69.41874207800487
160,43.59000015258789,212.9499969482422,4.885294705271974,68.8303275359836
161,44.349998474121094,210.32000732421875,4.742277667651865,76.37320022721161
162,43.970001220703125,207.47000122070312,4.718444290672809,76.76677712686376
163,44.230098724365234,208.8300018310547,4.7214455281334375,77.08813367923051
164,43.80500030517578,209.0,4.7711448132396335,74.1701573024938
165,43.66999816894531,207.16000366210938,4.743760301080694,75.1374547273328
166,44.56999969482422,210.78500366210938,4.729302335772446,77.33036528275176
167,44.959999084472656,211.52999877929688,4.704848823103084,79.1064565197533
168,44.80500030517578,207.40499877929688,4.629059198005136,82.22949262500578
169,44.96500015258789,209.73500061035156,4.664405646583337,80.93378326386136
170,44.904998779296875,208.52999877929688,4.643803684400457,81.7509161713956
171,45.380001068115234,208.5399932861328,4.5954162269215235,84.8114951586054
172,45.0099983215332,207.6199951171875,4.612752785148631,83.33967195505755
173,45.09000015258789,208.64999389648438,4.6274116919582475,82.82683174045468
174,45.060001373291016,208.55999755859375,4.628495144303661,82.72290594632386
175,44.80889892578125,206.96499633789062,4.618836911853044,82.69469705254193
176,44.6150016784668,205.6199951171875,4.608763585823845,82.78628168518338
177,45.005001068115234,206.4600067138672,4.58749031916229,84.46735644269273
178,45.150001525878906,208.08999633789062,4.608859120826793,83.77469822256887
179,45.380001068115234,208.63499450683594,4.597509687002331,84.71649393790227
180,46.499000549316406,213.63999938964844,4.5945073413580975,86.94507556132493
181,46.54999923706055,214.69000244140625,4.61203020322462,86.22474506589907
182,45.439998626708984,210.36000061035156,4.629401561792851,83.37933209842953
183,45.314998626708984,207.6699981689453,4.582809322795458,85.26129277710965
184,45.33000183105469,206.4199981689453,4.55371696075095,86.60827850259801
185,45.5099983215332,206.63999938964844,4.540540694590095,87.55183473350104
186,44.875,204.99000549316406,4.568022406532904,85.09698732550697
187,44.23500061035156,204.39999389648438,4.620775202355307,81.54982904254541
188,44.720001220703125,206.00999450683594,4.606663436571276,83.07503441708758
189,44.54499816894531,202.22039794921875,4.539688096568322,85.73335277930613
190,45.0,205.09500122070312,4.5576666937934025,85.80003336069404
191,44.560001373291016,204.0500030517578,4.579218957880555,84.00073340225538
192,44.54999923706055,204.02000427246094,4.579573687236776,83.9660750312267
193,44.12710189819336,201.68240356445312,4.570488314182953,83.56992605003114
194,43.94499969482422,201.4001007080078,4.583003802631234,82.67505942322282
195,44.290000915527344,202.9499969482422,4.582298323617583,83.35536633914529
196,43.78499984741211,196.27000427246094,4.48258547348291,86.77086338885937
197,43.45000076293945,193.7899932861328,4.460068812045348,87.08532836935615
