,alb,lin,Ratio,Spread
78,243.33999633789062,350.07000732421875,1.438604473545433,-34.070619526853775
79,244.3300018310547,351.5400085449219,1.4387918221684417,-34.2497024737129
80,240.33999633789062,351.0199890136719,1.460514247991324,-38.93245306791091
81,240.27499389648438,349.1499938964844,1.4531266372517553,-37.14721792431472
82,235.75,347.9700012207031,1.4760127305226007,-41.86759383268658
83,235.7100067138672,346.55999755859375,1.4702812256048572,-40.509739440714
84,231.80999755859375,342.6700134277344,1.4782365602722503,-41.705174654964324
85,232.42999267578125,341.6000061035156,1.4696898716510165,-39.82672431502711
86,232.7946014404297,341.7200012207031,1.4679034612756972,-39.47128760851429
87,231.41000366210938,340.57000732421875,1.4717168745284586,-40.1267408396463
88,231.35000610351562,339.9599914550781,1.4694617786306254,-39.594958824064534
89,233.55999755859375,338.7550048828125,1.4503982206877195,-35.508252529940094
90,233.3800048828125,338.0199890136719,1.448367391985455,-35.00793822147615
91,235.44000244140625,334.2799987792969,1.4198096980672978,-28.58181289913956
92,236.67999267578125,335.3399963378906,1.4168497833159048,-28.024924426296376
93,238.4600067138672,335.4800109863281,1.406860695885483,-25.84388867114468
94,235.89500427246094,335.3999938964844,1.42181897802759,-29.108508097895548
95,233.77999877929688,336.2799072265625,1.43844601327093,-32.74628414616923
96,235.30999755859375,336.7699890136719,1.431175863787147,-31.24132308069711
97,236.02000427246094,336.3800048828125,1.4252181967359692,-29.925525257073513
98,226.1699981689453,331.75,1.466817007940143,-38.13944191237728
99,226.00999450683594,333.3999938964844,1.4751559753982486,-39.99807268282366
100,221.42999267578125,332.2200012207031,1.5003387626315876,-44.790176221429434
101,222.64999389648438,332.94500732421875,1.4953739791208498,-43.92436098022286
102,224.5,334.2799987792969,1.4889977673910775,-42.847035834795534
103,225.02999877929688,333.0899963378906,1.4802026314037178,-40.96594115800913
104,226.9499969482422,335.4200134277344,1.4779467633314385,-40.79237545043118
105,233.64999389648438,333.2850036621094,1.4264284715101128,-29.920900528898652
106,236.19500732421875,334.0899963378906,1.4144668006436476,-27.407321374799903
107,236.55999755859375,333.9100036621094,1.4115235335991365,-26.751399457632953
108,238.3300018310547,334.6000061035156,1.4039357342039716,-25.13340373551473
109,240.0800018310547,334.4800109863281,1.3932023010467283,-22.731495038224875
110,240.31939697265625,335.3099060058594,1.3952677571174632,-23.249230615109763
111,240.17999267578125,336.45001220703125,1.4008244752559587,-24.57111313523229
112,245.75999450683594,338.1099853515625,1.3757730831254467,-18.955039448175125
113,241.60000610351562,338.3999938964844,1.4006621910079504,-24.66946743915697
114,241.51390075683594,339.5799865722656,1.406047376602831,-25.96173723488557
115,241.70399475097656,340.010009765625,1.406720687905599,-26.143887247259
116,241.4199981689453,341.3699951171875,1.4140087718760455,-27.874190117244222
117,241.33999633789062,340.56500244140625,1.4111419889332997,-27.173515878443947
118,241.02000427246094,341.3399963378906,1.4162309778736166,-28.365763626144894
119,241.7949981689453,337.3800048828125,1.3953142432130903,-23.395218401418685
120,243.22999572753906,337.04998779296875,1.3857254192057988,-21.194035359364204
121,239.72000122070312,336.29998779296875,1.4028866430855191,-25.02089486292625
122,238.8300018310547,336.010009765625,1.4069003357598022,-25.891432089023407
123,238.1199951171875,335.2349853515625,1.4078405519308919,-26.04222136772513
124,237.27000427246094,334.239990234375,1.4086904548227759,-26.155572337134355
125,235.4600067138672,333.5299987792969,1.4165038192010464,-27.80572831571744
126,233.97999572753906,328.44000244140625,1.4037097548452917,-24.645593216914175
127,230.74020385742188,325.45001220703125,1.4104607986223854,-25.880131591182373
128,230.74000549316406,327.3999938964844,1.4189130020896354,-27.83037193783191
129,229.50999450683594,327.0,1.4247745537297738,-29.034251626134516
130,231.0399932861328,327.42999267578125,1.4172004942463519,-27.46920144933433
131,233.64759826660156,328.3699951171875,1.4054071069136511,-25.009015767041046
132,233.77999877929688,328.6400146484375,1.4057661748843386,-25.106391568044227
133,229.1300048828125,321.20001220703125,1.401824315289076,-23.72975153794125
134,226.72000122070312,320.17999267578125,1.4122264950241352,-25.85225776935631
135,226.27999877929688,319.55999755859375,1.4122326289663714,-25.806004107210594
136,224.83999633789062,318.8399963378906,1.418075082418772,-26.96369495875059
137,227.08999633789062,320.07501220703125,1.409463284903078,-25.264821939188163
138,227.0500030517578,319.9200134277344,1.4090288884726687,-25.161972430028083
139,226.47999572753906,321.17999267578125,1.4181384613860935,-27.165213080299292
140,223.5,323.2900085449219,1.4464877339817535,-33.16099621762187
141,222.00999450683594,324.3900146484375,1.4611505007647265,-36.203895903582136
142,224.40499877929688,326.260009765625,1.4538892250190152,-34.95092372149436
143,223.58999633789062,326.29998779296875,1.4593675617752688,-36.05362468533038
144,221.77000427246094,324.9200134277344,1.4651215546199206,-37.04683009711461
145,221.70799255371094,324.19000244140625,1.4622386802896519,-36.39767932972428
146,219.69000244140625,322.19000244140625,1.4665665203738067,-37.02903878217019
147,220.2949981689453,325.260009765625,1.4764747836724894,-39.3101615540602
148,225.33999633789062,326.17999267578125,1.4475015442295651,-33.65171598804052
149,227.1199951171875,327.3500061035156,1.4413086172118499,-32.500698908893085
150,224.32000732421875,326.18499755859375,1.4541056834361878,-34.98673617476909
151,222.5399932861328,326.0400085449219,1.4650850111499418,-37.162797564686414
152,219.2899932861328,324.2200012207031,1.4784988423874685,-39.580629746372054
153,217.19000244140625,321.67999267578125,1.481099447763782,-39.77890555954856
154,210.0800018310547,318.760009765625,1.5173267659335334,-46.13001233356216
155,218.25,321.5,1.473081328751432,-38.21672841300706
156,216.38999938964844,319.42999267578125,1.476177242833626,-38.5720700326511
157,214.7050018310547,317.760009765625,1.4799841971807504,-39.099240729005956
158,213.89999389648438,317.0,1.4820009773044232,-39.38892155651588
159,212.02000427246094,315.8699951171875,1.4898122288087112,-40.7103303042809
160,212.6300048828125,315.9200134277344,1.4857734382400474,-39.96493794246665
161,202.6300048828125,309.5899963378906,1.5278586037489195,-46.67442702463639
162,200.08999633789062,308.9200134277344,1.5439053380063201,-49.31648982432769
163,199.0800018310547,305.2300109863281,1.5332027736535563,-46.94347034348017
164,202.18499755859375,308.07000732421875,1.5237035934624144,-45.734705586038686
165,204.5,308.3999938964844,1.5080684298116596,-43.046043296009955
166,208.5399932861328,312.07000732421875,1.496451603391177,-41.448104984802185
167,211.82000732421875,316.3500061035156,1.4934850116367893,-41.45112743470777
168,209.3800048828125,310.4599914550781,1.4827585453006311,-38.74275547571479
169,208.30999755859375,309.70001220703125,1.4867265893943393,-39.37801293849289
170,206.58999633789062,310.8949890136719,1.5048888838992185,-42.81578639845641
171,207.25,311.2699890136719,1.501905857725799,-42.33017421589376
172,208.27000427246094,314.2799987792969,1.5090027000150852,-44.01014878089531
173,207.0500030517578,313.79998779296875,1.5155758665433385,-45.12095913928944
174,206.02000427246094,313.5799865722656,1.5220851377012734,-46.24402546256711
175,210.4949951171875,314.94000244140625,1.496187604204422,-41.76887425775614
176,210.14999389648438,315.0249938964844,1.499048313328333,-42.303730267505344
177,211.44000244140625,314.6600036621094,1.488176314930318,-40.25663259478445
178,211.97000122070312,313.55999755859375,1.4792659138219995,-38.46553425588867
179,211.85499572753906,313.3299865722656,1.4789832333018513,-38.38548475335337
180,205.24000549316406,307.7900085449219,1.4996589373759954,-41.47112732490383
181,205.6199951171875,308.8699951171875,1.5021398815866884,-42.05562619239397
182,210.77999877929688,311.5899963378906,1.4782711744113335,-38.047237453128346
183,208.11000061035156,311.79998779296875,1.4982460567897358,-41.73877466852919
184,207.1199951171875,310.7799987792969,1.5004828413763676,-42.00970392870131
185,203.47500610351562,307.5799865722656,1.5116352247007072,-43.562577395739666
186,205.39999389648438,307.6300048828125,1.4977118501661157,-41.102506685539836
187,205.52999877929688,310.1400146484375,1.5089768719430268,-43.442996503982286
188,205.41000366210938,311.3599853515625,1.5157975746095418,-44.81943491422511
189,198.8000030517578,306.6099853515625,1.5423037255775909,-48.688549289794324
190,200.92999267578125,308.5799865722656,1.535758711095896,-47.88114922561961
191,200.64999389648438,309.57501220703125,1.5428608104854538,-49.24127944146501
192,201.3125,309.56500244140625,1.5377336352258615,-48.36739443326117
193,198.89999389648438,308.29998779296875,1.5500251244523444,-50.248168607504866
194,203.44500732421875,312.0199890136719,1.5336822127879666,-48.041696763925316
195,206.1699981689453,314.94000244140625,1.5275743572705944,-47.40845669781051
196,215.8699951171875,314.44000244140625,1.4566174528827358,-34.260139690298914
197,215.0500030517578,312.5199890136719,1.4532433600498726,-33.40935542238175
198,218.1300048828125,315.7149963378906,1.4473707847185187,-32.588192458015456
199,216.9237060546875,315.30999755859375,1.4535525106652134,-33.75614778018145
200,218.3800048828125,316.95001220703125,1.4513691964477864,-33.49722067285576
201,218.1750030517578,317.3500061035156,1.4545662961591914,-34.16452683347133
202,220.77000427246094,318.7099914550781,1.4436290496318767,-32.140758741659695
203,222.3699951171875,317.5450134277344,1.4280029698268881,-28.889471664818256
204,224.7100067138672,316.3999938964844,1.408036956268574,-24.693192567819448
205,222.97019958496094,318.06500244140625,1.4264910872998084,-28.62682369228993
206,223.47999572753906,319.9200134277344,1.4315375852153338,-29.81708568385643
207,223.34609985351562,320.3699951171875,1.434410519491078,-30.44166098088318
208,224.2100067138672,321.70001220703125,1.4348155861641763,-30.64518618696702
209,225.22000122070312,321.3999938964844,1.427049072704383,-29.028184915861413
210,223.10000610351562,320.5400085449219,1.4367548174615257,-30.932568505819415
211,223.00999450683594,322.260009765625,1.4450473866800027,-32.7699404035683
212,222.75,323.5,1.452300785634119,-34.348950635601014
213,222.1199951171875,323.1099853515625,1.4546641115361725,-34.780431242946705
214,221.4600067138672,322.9649963378906,1.4583445613056938,-35.49603451513009
215,221.84500122070312,322.2799987792969,1.4527259888929194,-34.309023131728466
216,221.4199981689453,322.260009765625,1.4554241370724694,-34.843217109708704
217,219.0749969482422,317.67999267578125,1.4500969855123864,-33.32096580893865
218,219.02999877929688,315.82000732421875,1.4419029771463006,-31.519655847545334
219,217.1199951171875,315.4599914550781,1.4529292490303023,-33.650190432469074
220,218.2899932861328,314.7449951171875,1.441866346592545,-31.409574260057763
221,217.77999877929688,313.5799865722656,1.4398934168883646,-30.909573367093923
222,216.58999633789062,312.7200012207031,1.4438340020692606,-31.601292433474224
223,215.1300048828125,311.9800109863281,1.450192924767852,-32.765058958057026
224,216.9199981689453,298.623291015625,1.3766517312204942,-17.074276137114747
225,214.9949951171875,299.2799987792969,1.3920323987829022,-20.241092818240713
226,215.80999755859375,300.92999267578125,1.3944210003249589,-20.828363778232767
227,217.4499969482422,301.95001220703125,1.3885951549537243,-19.709905093140843
228,216.5800018310547,300.375,1.386900902486419,-19.269323556128438
229,218.1699981689453,301.0400085449219,1.3798414588233352,-17.861055394909908
230,216.27000427246094,297.8999938964844,1.3774448051574664,-17.198538960472046
231,222.81309509277344,298.80999755859375,1.3410791562056854,-9.576675309030417
232,223.19000244140625,297.760009765625,1.3341099803240313,-8.035218946184226
233,220.22500610351562,297.19000244140625,1.3494834564868334,-11.331420426757699
234,221.0800018310547,298.69000244140625,1.3510493937378367,-11.716548220128583
235,221.92999267578125,299.4100036621094,1.3491191526307988,-11.32820335423504
236,221.49000549316406,297.9800109863281,1.3453429211076742,-10.471932236788131
237,219.94000244140625,296.4700012207031,1.3479585247330579,-10.983049907166741
238,220.3800048828125,296.4200134277344,1.3450404159186597,-10.359320659156207
239,223.11000061035156,297.95001220703125,1.3354399685892313,-8.329539824571452
240,224.85000610351562,298.5899963378906,1.3279519156447204,-6.70064271868581
241,225.1649932861328,298.55999755859375,1.3259609906553849,-6.2599162082047535
242,224.02999877929688,298.1300048828125,1.3307593023580526,-7.309900320132339
243,226.25999450683594,298.54998779296875,1.319499668705016,-4.822078925007656
244,226.47000122070312,298.8500061035156,1.3196008499698624,-4.848258851391005
245,237.36000061035156,302.0849914550781,1.272687018361525,6.11677722250089
246,235.6699981689453,302.0,1.2814528889820949,3.998088951035516
247,234.77000427246094,302.8500061035156,1.2899859462116159,1.9745352507216472
248,235.3699951171875,303.1099853515625,1.2878021482757316,2.4969144349711776
249,236.05999755859375,304.239990234375,1.2888248469919514,2.2666386615007816
250,236.17999267578125,304.17999267578125,1.2879160052026413,2.4831039272123014
251,236.38999938964844,304.2799987792969,1.2871948879603126,2.6569362078602587
252,241.50999450683594,314.79998779296875,1.303465674105087,-1.1868320126871021
253,242.43499755859375,314.25,1.29622374312541,0.5693140805343437
254,243.4600067138672,313.3399963378906,1.2870286194732252,2.8158790632995654
255,239.24000549316406,309.5799865722656,1.294014293028059,1.0732156325982947
256,238.0,309.3399963378906,1.2997478837726497,-0.303700061171025
257,237.08999633789062,309.1400146484375,1.3038931183239981,-1.2903182085809244
258,235.85000610351562,308.8800048828125,1.3096459482271274,-2.647194474392858
259,238.5050048828125,305.18499755859375,1.279574815247772,4.509800146758881
260,236.94000244140625,302.1099853515625,1.2750484605328405,5.544126454396849
261,236.5399932861328,301.989990234375,1.2766973822860896,5.14252938667936
262,234.52000427246094,300.0,1.2792085729772784,4.498553699936952
263,230.0,296.6625061035156,1.2898369830587635,1.942185235593161
264,230.88999938964844,295.7699890136719,1.280999566007761,3.995217578877817
265,230.67999267578125,294.6499938964844,1.2773105741797575,4.841374311901792
266,230.89999389648438,293.8999938964844,1.2728453948259686,5.878245039422655
267,232.32000732421875,293.3599853515625,1.2627409439694026,8.269880969872975
268,229.77000427246094,294.0199890136719,1.2796273819319923,4.284799254558653
269,228.7550048828125,294.44000244140625,1.2871412478701532,2.541276746233212
270,227.52000427246094,292.1700134277344,1.284150878785381,3.2008859517931576
271,228.02999877929688,293.3599853515625,1.286497333342077,2.675921679923011
272,227.5500030517578,293.45001220703125,1.2896067162006764,1.960004099275739
273,236.36000061035156,299.8822937011719,1.2687522970332836,7.015524359205802
274,239.17999267578125,301.010009765625,1.2585083158425252,9.564938688972621
275,239.4868927001953,300.8699951171875,1.256310905890935,10.105135813663924
276,240.91000366210938,302.0450134277344,1.253767003595959,10.785783920250925
277,241.64500427246094,301.6400146484375,1.248277470318942,12.149187199059089
278,241.11000061035156,301.9700012207031,1.2524159116431883,11.12158227138092
279,241.08999633789062,301.8800048828125,1.2521465405794936,11.185494025849483
280,241.25999450683594,300.04998779296875,1.2436789962061738,13.237180333012578
281,243.5,301.1700134277344,1.2368378374855622,15.03801124359261
282,242.07000732421875,301.57000732421875,1.2457966629476245,12.773377514929894
283,242.25,301.29998779296875,1.2437563995581786,13.278098606856577
284,246.8800048828125,303.79998779296875,1.2305572820171269,16.815396331445175
285,246.33999633789062,304.7650146484375,1.2371722788791821,15.146225000531548
286,245.7899932861328,303.92999267578125,1.2365433946774458,15.264070154385582
287,202.0399932861328,300.6000061035156,1.4878242728794802,-38.45378277590778
288,201.55999755859375,301.8599853515625,1.4976185205787742,-40.339652749133236
289,203.02000427246094,301.4949951171875,1.4850506786147497,-38.070885859092996
290,202.5500030517578,300.427490234375,1.4832262933000622,-37.61623935810174
291,201.31500244140625,299.7799987792969,1.4891090834949043,-38.5791277111356
292,200.57000732421875,299.0199890136719,1.4908509652208868,-38.790554788379225
293,197.11000061035156,298.9200134277344,1.5165136852626853,-43.20225709250964
294,193.5644989013672,300.44000244140625,1.5521441387581025,-49.34540524790013
295,188.69729614257812,300.94000244140625,1.5948294363159208,-56.191997289267235
296,189.14999389648438,300.8822021484375,1.5907069091056938,-55.543901480686756
297,188.7100067138672,300.6199951171875,1.5930262541562228,-55.855416007771126
298,191.0500030517578,304.05999755859375,1.591520506158904,-56.24417878013601
299,192.2100067138672,303.3999938964844,1.5784817818987946,-54.07158762686329
300,190.69000244140625,303.0400085449219,1.5891761742361803,-55.693612784524916
301,199.4600067138672,294.8399963378906,1.478191047896883,-36.057948093559745
302,194.30999755859375,292.0299987792969,1.5029077373707231,-39.96330815157741
303,192.26499938964844,291.4949951171875,1.5161105559646735,-42.09488111403989
304,191.3800048828125,291.6099853515625,1.5237223216193547,-43.36386048182341
