,ba,ups,Ratio,Spread
29,190.1999969482422,204.5399932861328,1.0753943037222702,7.757558113507258
30,191.16000366210938,204.38999938964844,1.069209015871982,8.979092903531608
31,191.71499633789062,203.52499389648438,1.061601845365185,10.463570468218137
32,191.72000122070312,204.75999450683594,1.0680158210051414,9.234156211090465
33,191.3699951171875,204.30999755859375,1.0676177184071218,9.293483128083835
34,191.16000366210938,205.22999572753906,1.0736032213637092,8.139096565640983
35,186.71499633789062,197.2899932861328,1.0566371055118948,11.117667955384803
36,184.86500549316406,197.08999633789062,1.0661292861356533,9.252740966987432
37,183.2799072265625,197.375,1.0769047354220547,7.198481331551733
38,183.95469665527344,197.1199951171875,1.071568156188942,8.206673100401218
39,182.69000244140625,197.22500610351562,1.0795610239633728,6.690034936464059
40,183.08999633789062,196.83999633789062,1.0750996792562304,7.521510139317968
41,182.64999389648438,197.25999450683594,1.079989056110408,6.610389770482016
42,179.10499572753906,195.22500610351562,1.0900031309037237,4.688519903252029
43,178.52999877929688,195.4949951171875,1.0950260261798532,3.7767304367268366
44,177.98500061035156,194.7711944580078,1.0943124071696633,3.8922146992671287
45,179.10000610351562,194.24000549316406,1.0845337737224747,5.667951191944411
46,177.9199981689453,193.74000549316406,1.0889164089873513,4.850849198459116
47,178.5399932861328,194.4499969482422,1.089111707518727,4.83288428055522
48,178.8000030517578,194.38999938964844,1.0871923717662226,5.183099701755992
49,175.0,191.00999450683594,1.0914856828962054,4.321614804635033
50,175.7021942138672,190.35000610351562,1.0833672678658692,5.765378784206092
51,174.82000732421875,191.49000549316406,1.0953552080456637,3.6406994810233186
52,176.4801025390625,192.67999267578125,1.0917944284009753,4.303678412267288
53,176.9499969482422,192.75999450683594,1.0893472609847976,4.748163616364195
54,177.60000610351562,193.00999450683594,1.086767949739475,5.223691241317056
55,177.99000549316406,192.6999969482422,1.082645041862438,5.968998562256644
56,175.77000427246094,187.35000610351562,1.0658815585684605,8.84106705776395
57,176.87010192871094,190.44000244140625,1.0767224102022894,6.978978408988098
58,177.54010009765625,191.06900024414062,1.0762019405139616,7.097819580972754
59,176.46519470214844,191.31500244140625,1.0841514824740508,5.652028807923557
60,175.2100067138672,190.88999938964844,1.089492563637578,4.676015346884782
61,175.67999267578125,191.5363006591797,1.090256765963449,4.554303301893356
62,175.19000244140625,191.07000732421875,1.0906444697843058,4.47367903098359
63,178.08999633789062,193.22000122070312,1.084957073355801,5.560602133320572
64,176.57240295410156,189.58999633789062,1.0737238275404388,7.49669868507047
65,176.66000366210938,190.99000549316406,1.0811162772217706,6.194467742779807
66,176.17999267578125,191.0,1.0841185602243244,5.6486942733915555
67,176.30999755859375,191.25,1.084737125791413,5.5438032046950525
68,176.14999389648438,191.05999755859375,1.0846437932372075,5.555212658583855
69,175.02999877929688,190.85000610351562,1.09038454798921,4.515087264169267
70,177.4149932861328,190.42999267578125,1.073359072694933,7.597185350299554
71,178.1300048828125,189.35000610351562,1.0629877107345531,9.475254013169803
72,177.0225067138672,189.24000549316406,1.0690166409124733,8.349086625523654
73,177.6199951171875,189.36000061035156,1.0660961930857977,8.895996487567572
74,176.25599670410156,187.5399932861328,1.0640204974187335,9.193535211064216
75,175.68499755859375,187.16000366210938,1.0653157996583547,8.936186652187587
76,176.27000427246094,187.8699951171875,1.065808081713077,8.87916835641056
77,181.22999572753906,186.7899932861328,1.0306792346171691,15.495416547988413
78,182.76300048828125,189.25999450683594,1.03554873798962,14.736525538701954
79,182.26499938964844,189.83999633789062,1.041560348797677,13.600664530305409
80,182.96499633789062,189.51060485839844,1.0357751955375099,14.71137904073052
81,182.2100067138672,189.13499450683594,1.0380055295417632,14.244284602156114
82,182.60000610351562,188.82000732421875,1.0340635323811382,14.99458154711914
83,182.9600067138672,188.9499969482422,1.0327393420122837,15.26641762922759
84,183.39999389648438,189.22999572753906,1.0317884516089204,15.477524018256645
85,183.1649932861328,189.49070739746094,1.0345356063832916,14.954509220282489
86,182.57000732421875,188.48680114746094,1.0324083561695585,15.294303667663002
87,182.5,188.5500030517578,1.0331507016534676,15.152960944490474
88,182.89999389648438,189.52999877929688,1.0362493444727225,14.61943065418032
89,182.25990295410156,188.75,1.0356090228333592,14.684972325583885
90,181.9949951171875,188.02000427246094,1.0331053562840775,15.119283058244974
91,181.1300048828125,187.38999938964844,1.0345607814171154,14.783802600947922
92,179.3000030517578,185.83999633789062,1.0364751431947548,14.291193065832289
93,178.8300018310547,185.9199981689453,1.039646570851063,13.68658497867304
94,180.39999389648438,186.39999389648438,1.0332594246286,14.9589839754004
95,181.1999969482422,187.4550018310547,1.0345198950781394,14.796923946852587
96,180.0,186.5399932861328,1.0363332960340712,14.372519148523054
97,179.8800048828125,187.14999389648438,1.0404157706044543,13.628582313315746
98,185.6999969482422,189.40460205078125,1.0199494085267626,17.870136537992437
99,185.9250030517578,190.69000244140625,1.0256286099848655,16.835883600536647
100,186.97000122070312,190.86000061035156,1.02080547341419,17.832292140549214
101,186.75,190.07000732421875,1.0177778169971552,18.376724326736706
102,186.41000366210938,190.22000122070312,1.0204388041614967,17.847233105451295
103,186.52999877929688,190.7050018310547,1.0223824750929082,17.49616871995545
104,186.02000427246094,190.7949981689453,1.0256692494721724,16.83692639486327
105,184.44000244140625,191.4586944580078,1.0380540659493391,14.409662675086565
106,184.59339904785156,191.9492950439453,1.0398491822244786,14.090280409148392
107,184.07000732421875,191.69000244140625,1.041397266333378,13.76537331067317
108,184.1699981689453,191.6300048828125,1.0405060910465116,13.936978712791785
109,183.63999938964844,190.8000030517578,1.038989347015392,14.175406175314066
110,183.80999755859375,190.6699981689453,1.037321150652672,14.495159720527084
111,183.60000610351562,190.47999572753906,1.0374727091247722,14.450773768435795
112,186.5800018310547,190.1898956298828,1.0193476994501094,18.067087358672126
113,185.52999877929688,190.71499633789062,1.0279469497801363,16.369993588482544
114,183.41990661621094,189.14999389648438,1.0312402693141869,15.579752041253926
115,183.5399932861328,189.22999572753906,1.0310014310207352,15.633788624443213
116,182.0500030517578,189.19000244140625,1.0392199904968884,14.010683680068354
117,181.6999969482422,189.16000366210938,1.0410567244863091,13.650012428116412
118,181.0,188.80999755859375,1.043149157782286,13.218695500699084
119,179.92010498046875,188.22500610351562,1.0461588276860354,12.598329058334457
120,179.3083953857422,189.41000366210938,1.0563365047946351,10.730553102202379
121,178.68499755859375,190.2978973388672,1.0649909054422175,9.146834849340678
122,177.35499572753906,189.85000610351562,1.070451978669786,8.110203810137307
123,177.51100158691406,189.11000061035156,1.065342423397675,9.024340020865594
124,177.6199951171875,188.8249969482422,1.0630841241925608,9.431000149676947
125,176.9499969482422,187.14999389648438,1.057643385838688,10.358164226715758
126,174.2100067138672,184.8699951171875,1.0611904482664358,9.579838994708723
127,173.6699981689453,184.94000244140625,1.0648932135157712,8.907084595509787
128,174.16000366210938,185.68089294433594,1.0661511773080714,8.713128730015512
129,174.85890197753906,185.9550018310547,1.0634574489947384,9.21911660157079
130,175.6999969482422,186.8800048828125,1.0636312357925863,9.232927459591423
131,175.5,188.7899932861328,1.0757264574708423,7.099706337656642
132,175.91000366210938,189.69000244140625,1.0783355039078149,6.6573353260598935
133,171.47000122070312,183.14999389648438,1.0681168285567786,8.241499172543257
134,170.00999450683594,181.48609924316406,1.0675025298931275,8.27576262000511
135,168.97999572753906,184.47500610351562,1.091697305999229,4.13719107880263
136,167.77999877929688,182.55999755859375,1.0880915418216146,4.712786280473068
137,168.75999450683594,185.13999938964844,1.0970609470015655,3.2266366927244974
138,167.2386016845703,184.67999267578125,1.104290461744635,1.9884942159170294
139,166.92999267578125,182.88999938964844,1.0956089822927473,3.43402410585108
140,146.59500122070312,182.8800048828125,1.2475186968175076,-19.253504851629685
141,152.86000061035156,184.7100067138672,1.2083606304876513,-14.090635750596306
142,157.3000030517578,186.61000061035156,1.186331830832512,-11.034784948642141
143,153.25999450683594,186.22999572753906,1.2151246404960072,-15.164159327039272
144,152.06320190429688,186.7100067138672,1.2278447670158608,-16.980007028030343
145,152.4600067138672,186.05999755859375,1.2203856051756978,-15.887092032551777
146,154.4600067138672,186.3800048828125,1.2066554239381604,-13.974738107496563
147,150.36500549316406,186.58999633789062,1.2409137067891334,-18.755490582988273
148,150.19000244140625,188.23500061035156,1.2533124545609342,-20.595829871073647
149,150.72000122070312,189.66000366210938,1.2583598867172607,-21.429258554299025
150,154.59500122070312,189.87750244140625,1.228225369139414,-17.321557413127607
151,154.55099487304688,190.32000732421875,1.231438254283343,-17.81318132855506
152,154.27000427246094,190.1199951171875,1.2323847141496853,-17.926805385602933
153,154.25,190.2100067138672,1.2331280824237743,-18.0391453636135
154,153.76499938964844,185.1699981689453,1.2042402295968213,-13.540485102903148
155,153.0500030517578,184.0,1.2022214722712266,-13.16855199299772
156,151.41000366210938,182.35000610351562,1.2043458271783203,-13.349093639655422
157,151.47000122070312,182.75,1.2065095301195619,-13.682119423711924
158,150.63999938964844,182.22000122070312,1.2096388871415833,-14.078552606651499
159,150.1699981689453,181.30999755859375,1.2073649848128458,-13.693155200646686
160,148.85000610351562,179.97000122070312,1.2090694917106388,-13.826508430863214
161,148.00999450683594,179.50999450683594,1.2128234657730843,-14.304106385680257
162,146.10000610351562,178.58999633789062,1.2223818540524565,-15.516000265802404
163,147.0500030517578,178.80999755859375,1.2159809170194797,-14.675633299413334
164,144.77000427246094,176.2100067138672,1.2171720764906198,-14.6205329163339
165,144.36000061035156,175.72000122070312,1.2172346943596704,-14.588165566846527
166,146.94000244140625,177.7449951171875,1.2096433385324397,-13.733411407979759
167,148.6300048828125,178.77999877929688,1.2028526737939367,-12.882067089402284
168,149.97999572753906,178.57000732421875,1.190625499474061,-11.165242010003055
169,151.88999938964844,179.5399932861328,1.1820395944933342,-10.003318891284977
170,151.17999267578125,177.8800048828125,1.1766107520873597,-9.135826225345369
171,153.53939819335938,177.72999572753906,1.157553030810472,-6.352294345689671
172,152.41000366210938,177.16000366210938,1.1623909153290906,-7.0429105736121755
173,153.843505859375,177.47500610351562,1.153607395464204,-5.757865637056
174,153.63999938964844,177.9499969482422,1.1582270089505848,-6.460006460279629
175,152.57000732421875,178.85499572753906,1.172281491390791,-8.559309651524416
176,151.75999450683594,178.94000244140625,1.1790986354664503,-9.548436977861911
177,152.97000122070312,179.49000549316406,1.173367353473432,-8.747853979920507
178,152.30999755859375,178.4499969482422,1.1716236610114341,-8.444528734834563
179,153.01849365234375,179.31500244140625,1.1718518341241018,-8.518724615523894
180,156.19000244140625,182.86000061035156,1.1707535549783374,-8.523746123251783
181,156.92999267578125,183.80999755859375,1.1712865999958773,-8.647780309464025
182,153.5050048828125,179.94000244140625,1.172209352905298,-8.600690206406398
183,151.88999938964844,178.60000610351562,1.1758509896714604,-9.06333170866779
184,151.30999755859375,179.4600067138672,1.186041964242135,-10.57071912509656
185,151.4199981689453,179.8800048828125,1.187954081746278,-10.867936744069198
186,150.16990661621094,179.13999938964844,1.1929154344317223,-11.523259221089603
187,149.25999450683594,178.44000244140625,1.195497849447086,-11.83888853945436
188,150.47000122070312,180.14999389648438,1.197248570711765,-12.198293944833267
189,147.33999633789062,177.8000030517578,1.2067327777314052,-13.341953905321162
190,148.77999877929688,179.66000366210938,1.2075548133900746,-13.594651691145117
191,148.93499755859375,179.8000030517578,1.2072380971505452,-13.561644446499997
192,148.33999633789062,179.57000732421875,1.210529943085559,-13.995777553145103
193,146.94000244140625,178.39999389648438,1.2141009318930909,-14.388410187276634
194,146.97999572753906,178.55499267578125,1.2148251317599277,-14.498769235476487
195,148.8000030517578,179.9600067138672,1.2094086224667,-13.872326361572078
196,140.69000244140625,177.3699951171875,1.26071499068356,-20.334540311960865
197,137.13999938964844,177.83999633789062,1.2967769952558006,-24.76698615643818
198,139.02000427246094,180.5697021484375,1.2988756768741325,-25.398266942566835
199,136.9945068359375,181.3000030517578,1.3234107501031402,-28.389388839786477
200,136.09500122070312,183.1300048828125,1.3456041973638213,-31.223401410317933
201,135.08859252929688,181.92999267578125,1.3467457856319422,-31.146723085100604
202,133.3000946044922,181.35000610351562,1.3604641965303164,-32.5630232437054
203,136.3498992919922,180.63499450683594,1.324790083782956,-28.443878745911206
204,132.27000427246094,181.0800018310547,1.3690178875177987,-33.44278584148361
205,131.63999938964844,180.8800048828125,1.3740504840585412,-33.945988136863434
206,132.90370178222656,181.4550018310547,1.3653118716616588,-33.110464959202545
207,133.76499938964844,181.52999877929688,1.357081445875929,-32.22409820599424
208,133.4199981689453,181.83999633789062,1.3629140970878495,-32.919179442612915
209,132.9499969482422,181.8800048828125,1.3680331632773102,-33.48379424363935
210,137.52999877929688,182.11500549316406,1.3241838661353846,-28.606685549365807
211,135.58999633789062,180.47000122070312,1.3309979061506234,-29.127074413750933
212,133.05999755859375,178.99000549316406,1.3451826903449684,-30.47101430401827
213,131.27000427246094,177.9199981689453,1.3553743610738271,-31.398962804011234
214,131.27999877929688,178.86500549316406,1.3624695852859152,-32.33281445334691
215,130.5500030517578,178.77000427246094,1.369360399031058,-33.05262031979066
216,129.47000122070312,177.47000122070312,1.3707422533979592,-32.95809438642854
217,126.98999786376953,174.8300018310547,1.3767226141590005,-33.08622669282403
218,126.33999633789062,175.84500122070312,1.3918395307722948,-34.82674519164297
219,124.51000213623047,176.52999877929688,1.4177977331182567,-37.55434682132781
220,123.5999984741211,177.5,1.4360841601237098,-39.54007649802611
221,121.53359985351562,175.75999450683594,1.446184386200025,-40.10654510795845
222,121.41999816894531,176.50999450683594,1.453714356520066,-40.983345107201956
223,123.13999938964844,178.6300048828125,1.4506253513740779,-41.183523446277746
224,129.1649932861328,178.25,1.3800178784133221,-34.07853711265335
225,129.83999633789062,177.875,1.3699553682757732,-32.95011178471043
226,130.24000549316406,178.53500366210938,1.3708153879913663,-33.163632978026186
227,124.51000213623047,178.39810180664062,1.4328013713424357,-39.42244984867156
228,124.94000244140625,176.97999572753906,1.4165198676904003,-37.52438576034481
229,127.44499969482422,178.4600067138672,1.400290377348675,-36.208367347638955
230,127.26000213623047,178.00999450683594,1.398789812342437,-35.964845831115184
231,129.0399932861328,180.23199462890625,1.396714228194824,-36.20005431963921
232,125.91999816894531,179.0,1.4215375047880632,-38.450537789499634
233,125.8550033569336,179.86180114746094,1.4291191955027827,-39.38488488682995
234,126.2699966430664,181.0500030517578,1.433832326483232,-40.109879325790956
235,126.75,181.8699951171875,1.4348717563486193,-40.394100944450656
236,125.81500244140625,180.41000366210938,1.4339307726527188,-39.977735648357765
237,124.08309936523438,179.82000732421875,1.449190165656039,-41.32085596783935
238,126.8009033203125,181.83999633789062,1.4340591555451585,-40.30728486529128
239,128.02000427246094,181.22850036621094,1.4156264202312323,-38.33505203134703
240,128.9199981689453,182.16000366210938,1.412969331750958,-38.26199957769808
241,131.1199951171875,181.8300018310547,1.3867450320490442,-35.476403778754985
242,130.72500610351562,181.91000366210938,1.3915471039876066,-35.99728469381466
243,132.39999389648438,183.22000122070312,1.383836931019437,-35.43769333139326
244,132.0800018310547,183.1699981689453,1.3868109905331507,-35.744859223105635
245,129.94000244140625,176.66000366210938,1.359550564436618,-31.62349057173023
246,127.5999984741211,175.3699951171875,1.3743730189209584,-32.94534911666571
247,126.13999938964844,174.07000732421875,1.3799746961034443,-33.274984013773064
248,125.45999908447266,173.89999389648438,1.3860991165749723,-33.86397375142312
249,125.3499984741211,174.64999389648438,1.3932987317310692,-34.73675430139579
250,124.95960235595703,172.6999969482422,1.3820466270074465,-33.22250993618181
251,125.62999725341797,172.3699951171875,1.3720448848652498,-32.144226309725724
252,125.66000366210938,167.3000030517578,1.3313703499612763,-27.04074167229976
253,126.13999938964844,166.66000366210938,1.3212304143691487,-25.86498035166369
254,127.58999633789062,168.38999938964844,1.3197743100776418,-25.976517579792073
255,126.2738037109375,168.18670654296875,1.3319208070105903,-27.242333441607514
256,127.22000122070312,168.3300018310547,1.3231410172605904,-26.32950140221331
257,126.98999786376953,167.6649932861328,1.3203007804283768,-25.921218147902152
258,127.08999633789062,167.3000030517578,1.3163900218154225,-25.444611554219932
259,123.75,168.82000732421875,1.3642020793876262,-30.69265502539284
260,120.95069885253906,166.99000549316406,1.3806452304732468,-31.98717889765811
261,118.86810302734375,167.84120178222656,1.41199529148385,-35.16292829575349
262,117.26000213623047,166.82000732421875,1.4226505567551533,-35.93666489486776
263,117.99369812011719,168.5,1.4280423673853122,-36.797720329060695
264,119.24500274658203,169.6999969482422,1.423120407895721,-36.60103529772422
265,120.72000122070312,171.0,1.416500979712333,-36.25467363129897
266,123.23999786376953,173.25,1.4057935978829854,-35.691902204158026
267,123.58000183105469,173.8699951171875,1.4069428106570503,-35.93239148076211
268,123.55999755859375,173.6470947265625,1.4053666085920469,-35.731819471467986
269,123.31999969482422,173.0050048828125,1.402894950623922,-35.3576105932118
270,123.7886962890625,173.83999633789062,1.4043285174597195,-35.669451990967815
271,123.52999877929688,174.11000061035156,1.4094552119394312,-36.22820941147097
272,124.12000274658203,174.38999938964844,1.4050112433988866,-35.84965719402521
273,118.5165023803711,171.4199981689453,1.4463808391744792,-39.13417451223293
274,118.2699966430664,171.0500030517578,1.4462670830031314,-39.039324322886785
275,118.71499633789062,172.66000366210938,1.4544076905893055,-40.15262489590617
276,117.8499984741211,172.69000244140625,1.4653373328581552,-41.14811753109498
277,118.9657974243164,173.74000549316406,1.4604197950565907,-40.9526874136545
278,118.63999938964844,174.0,1.4666217202895724,-41.57633137433163
279,119.38999938964844,174.2899932861328,1.4598374585572234,-41.02918919198672
280,121.7300033569336,174.27879333496094,1.4316831391513654,-38.406122150957486
281,121.53500366210938,174.34500122070312,1.434525000759581,-38.68998491787261
282,120.5,173.66000366210938,1.4411618561170902,-39.16023839335364
283,120.18499755859375,174.1300048828125,1.448849760120176,-39.98183923586777
284,121.34970092773438,173.97999572753906,1.4337076597423741,-38.53181074651016
285,122.33999633789062,174.63499450683594,1.4274562672415965,-38.08146097632371
286,122.05000305175781,173.94000244140625,1.4251536099318525,-37.71015379815026
287,125.5999984741211,178.97000122070312,1.4249204091955343,-38.7777164694553
288,128.02000427246094,179.13499450683594,1.3992734614005213,-36.24154617197203
289,128.65499877929688,179.30999755859375,1.3937274047640678,-35.707780658448655
290,127.83000183105469,179.16000366210938,1.4015489407478419,-36.47863237097684
291,128.52000427246094,178.8300018310547,1.3914565506233343,-35.3784631838723
292,127.83999633789062,178.36000061035156,1.3951815215868186,-35.667473644335956
293,127.7699966430664,178.3800048828125,1.3961024463444918,-35.76561021989019
294,131.4499969482422,181.38999938964844,1.3799163453847008,-34.66805968743074
295,130.93499755859375,180.91000366210938,1.3816779855298174,-34.76289630031715
296,131.11000061035156,181.88999938964844,1.3873083559065107,-35.547557012231806
297,130.94630432128906,181.52999877929688,1.386293410266058,-35.37027102805678
298,131.35000610351562,181.60000610351562,1.3825656464789082,-34.98967424482282
299,131.72999572753906,182.0800018310547,1.3822212687811513,-35.04553291646383
300,132.22000122070312,182.5399932861328,1.380577761313396,-34.95858973410654
301,130.58999633789062,181.0399932861328,1.3863235957041231,-35.277969602365516
302,131.52999877929688,180.88999938964844,1.3752756106473936,-34.078763193672046
303,132.3000030517578,182.27999877929688,1.3777777367698631,-34.60929873351188
304,131.4499969482422,182.5800018310547,1.3889692359821408,-35.85806212883699
305,132.25999450683594,184.52000427246094,1.3951308932114306,-36.89396098933764
306,131.41000366210938,183.02000427246094,1.3927402722174396,-36.34270430134026
307,131.47000122070312,182.35000610351562,1.3870084765375374,-35.60573801996708
308,128.4499969482422,180.4499969482422,1.4048267904665888,-37.07659911993542
309,127.87000274658203,180.25999450683594,1.4097129165163351,-37.533974968824054
310,127.91000366210938,179.52999877929688,1.4035649569172737,-36.759330994405616
311,128.67010498046875,180.6699981689453,1.4041334480637113,-37.05092001974029
312,129.5601043701172,181.2899932861328,1.3992732883900565,-36.67751506226347
313,130.36000061035156,180.8699951171875,1.3874654362561047,-35.364688208248594
314,130.63499450683594,180.22000122070312,1.3795690955632296,-34.407751452614946
315,135.539794921875,180.96499633789062,1.335142910922941,-29.67810337882443
316,137.9499969482422,182.0500030517578,1.3196810951729243,-28.072889289399768
317,139.19000244140625,182.40499877929688,1.3104748586816248,-27.04381491102569
318,139.36000061035156,182.47999572753906,1.309414429738346,-26.92906319686736
319,139.67300415039062,182.99850463867188,1.31019237218977,-27.098203621165794
320,139.3300018310547,183.11500549316406,1.3142539516736755,-27.597557018706283
321,140.4600067138672,184.08999633789062,1.3106221524885915,-27.31125830749238
322,139.4748992919922,184.8699951171875,1.3254714364780447,-29.1908149042722
323,138.10499572753906,183.8800048828125,1.331450784340784,-29.7298844861609
324,139.1699981689453,183.5749969482422,1.3190701973380172,-28.236141461301855
325,139.58999633789062,184.5,1.3217279521478067,-28.692350694499908
326,139.33009338378906,185.22000122070312,1.3293610642354834,-29.702450556857116
327,139.3800048828125,185.27000427246094,1.3292437780313733,-29.696743360458385
328,139.1699981689453,185.47000122070312,1.3326866685415342,-30.131145733762793
329,139.9250030517578,188.42999267578125,1.3466499093523807,-32.2484153671393
330,138.92840576171875,187.60000610351562,1.3503358443864628,-32.530811380580985
331,138.4149932861328,187.13499450683594,1.3519849986192511,-32.63886084159725
332,139.1199951171875,187.47000122070312,1.3475417466970732,-32.186958171307595
333,138.90499877929688,187.5186004638672,1.3499773378336903,-32.47553216119309
334,139.1199951171875,187.6649932861328,1.3489433573373368,-32.38195023673728
335,139.22000122070312,187.07000732421875,1.343700658554512,-31.675339399733645
336,138.35000610351562,184.69500732421875,1.334983730944161,-30.271411093067115
337,138.0399932861328,184.8300018310547,1.33895980020757,-30.75243590005485
338,137.7283935546875,184.0500030517578,1.3363257807742999,-30.32023870363932
339,139.36500549316406,185.1300048828125,1.3283822881339695,-29.573485998916908
340,140.0800018310547,185.27499389648438,1.3226370036740698,-28.92040995354887
341,140.5749969482422,185.30999755859375,1.318228714789319,-28.40290965656365
342,140.80999755859375,185.47999572753906,1.3172359842585557,-28.310604697456682
343,140.44000244140625,181.74000549316406,1.2940757785089674,-24.98359584409667
344,140.85800170898438,182.5,1.295631045349123,-25.277027667349444
345,140.3000030517578,181.22500610351562,1.291696380339067,-24.6248610606348
346,139.868896484375,179.77000427246094,1.2852750596523321,-23.65105202724658
347,139.4949951171875,178.63999938964844,1.2806194174893217,-22.93838860601403
348,139.99989318847656,179.1750030517578,1.279822426796721,-22.90983482353397
349,139.60000610351562,179.44000244140625,1.2853867807738393,-23.621180429458377
350,137.70620727539062,179.32000732421875,1.3021926235003125,-25.61500687118422
351,135.86500549316406,178.86000061035156,1.3164537841155186,-27.210113912685387
352,136.2624969482422,179.9720001220703,1.3207742713714596,-27.878441163787187
353,135.62010192871094,180.11000061035156,1.3280479667020664,-28.73347052623251
354,135.4199981689453,180.25,1.3310441769104613,-29.096821855448354
355,134.64999389648438,178.07000732421875,1.3224657660297752,-27.77629302947568
356,133.72000122070312,176.5,1.319922213496611,-27.244325511018275
357,128.25999450683594,173.19000244140625,1.35030414672422,-30.028681656830884
358,127.43419647216797,173.30999755859375,1.3599960007316028,-31.07041654017806
359,128.11480712890625,172.77000427246094,1.3485560970218191,-29.770738826072517
360,127.9000015258789,173.6699981689453,1.3578576708132832,-30.91049457471948
361,127.87999725341797,174.23500061035156,1.3624883042894702,-31.49782539745658
362,128.2899932861328,174.4199981689453,1.359576017592627,-31.225193328155996
363,126.98999786376953,172.99000549316406,1.362233312884545,-31.246230354933402
364,116.88999938964844,170.73599243164062,1.460655259843903,-40.26563989908698
365,116.1500015258789,170.50999450683594,1.4680154306226618,-40.86561325209459
366,116.80000305175781,172.50999450683594,1.4769690924613355,-42.140094142924085
367,116.12000274658203,173.30999755859375,1.49250769427574,-43.699100360066325
368,115.3550033569336,173.7899932861328,1.506566583405044,-45.0329735841901
369,114.22000122070312,173.10000610351562,1.515496447675927,-45.609853794954944
370,115.8550033569336,172.75,1.4910879547237215,-43.434889985738806
371,113.6500015258789,174.35000610351562,1.534095941598513,-47.496076410366726
372,114.4800033569336,173.63999938964844,1.5167714386613158,-45.859637734263075
373,118.94999694824219,172.52999877929688,1.4504413888666894,-39.76031688504139
374,119.21489715576172,174.33999633789062,1.4624010966524135,-41.27463796453955
375,119.98500061035156,173.88999938964844,1.4492644789355968,-39.96506646131817
376,120.05999755859375,173.85000610351562,1.4480260672891514,-39.84136303465053
377,122.16000366210938,174.3300018310547,1.4270628405778853,-37.97737263782605
378,128.85000610351562,179.1699981689453,1.3905315458425633,-35.35011787184496
379,128.60000610351562,177.47999572753906,1.3800932138733948,-33.93916058659795
380,132.38999938964844,176.57000732421875,1.3337110668347412,-28.79885510979196
381,131.38999938964844,176.4949951171875,1.3432909349042335,-29.840023527397676
382,130.64999389648438,174.58999633789062,1.336318442358447,-28.761004541695456
383,134.6125946044922,177.3300018310547,1.3173358878645147,-27.07803190140845
384,133.72000122070312,176.0,1.3161830570844393,-26.744325511018275
385,134.4647979736328,172.86000061035156,1.2855409238353048,-22.77299841645717
386,133.5399932861328,172.39999389648438,1.29099897082582,-23.34524077635095
387,132.61000061035156,171.66000366210938,1.2944725350428026,-23.643290347737263
388,133.2899932861328,172.77000427246094,1.2961963611295007,-23.994296308486753
389,133.35000610351562,171.52000427246094,1.2862391932649413,-22.67731116449417
390,134.80599975585938,172.69000244140625,1.2810260875195225,-22.222157429098957
391,133.36000061035156,172.36000061035156,1.2924415103592373,-23.506151827501725
392,132.42999267578125,170.49000549316406,1.2873972281382087,-22.67421354764025
393,135.02999877929688,171.72000122070312,1.271717416671055,-21.00213283849729
394,137.0749969482422,170.52999877929688,1.2440634876956216,-17.52954306349619
395,137.8300018310547,171.32000732421875,1.2429805198306134,-17.47682978671645
396,138.64999389648438,172.10000610351562,1.2412550571910224,-17.341569310224656
