,abt,lly,Ratio,Spread
69,118.62339782714844,285.6892395019531,2.408371743981267,36.23363974092209
70,118.8109130859375,287.1752014160156,2.4170776400674407,35.260887384876725
71,116.81724548339844,283.6881408691406,2.428478258455916,33.29148921079408
72,117.03437805175781,289.9291687011719,2.4772991793313266,27.644730400699903
73,117.3304672241211,288.6908874511719,2.460493802515278,29.693376600536656
74,117.92264556884766,289.7508239746094,2.457126216740465,30.254169976772662
75,118.37665557861328,302.975830078125,2.559422114074852,18.27174155974436
76,121.76194763183594,305.54156494140625,2.509335394874377,24.971195298249345
77,121.64350891113281,308.7710266113281,2.5383271937420195,21.417579296052313
78,118.47534942626953,306.0666198730469,2.5833780727823097,15.451066454484394
79,116.84685516357422,305.1948547363281,2.6119218553985477,11.865813926675376
80,118.39265441894531,299.8355407714844,2.5325518905124267,21.455818011114534
81,116.61894989013672,299.0330810546875,2.5641894506544416,17.40383482464407
82,115.231689453125,296.0215759277344,2.568925070287655,16.618553917590393
83,118.88811492919922,294.2285461425781,2.474835658028546,28.41883599046398
84,121.52389526367188,290.17681884765625,2.3878169656926818,39.68441707638166
85,122.24726104736328,286.8977966308594,2.3468648227603572,44.943215427293666
86,118.55120086669922,276.1197204589844,2.32911787008769,45.60556329005422
87,118.91783142089844,282.5291442871094,2.3758349854793783,40.19956876091672
88,115.9054946899414,280.1813049316406,2.417325474354371,34.3029590391379
89,115.65777587890625,282.420166015625,2.441860600114938,31.386117601208557
90,116.93603515625,294.4860534667969,2.518351619099317,22.818691464562992
91,112.46707153320312,289.39422607421875,2.573146274096612,15.679435047803427
92,111.80317687988281,286.8482971191406,2.5656542606774027,16.40835410298988
93,111.40681457519531,285.37225341796875,2.56153319261591,16.79959582848804
94,114.64704895019531,292.13824462890625,2.548153199789872,18.901785597618957
95,111.98153686523438,289.6319580078125,2.5864259958887135,14.112845751030736
96,111.2482681274414,294.11956787109375,2.6438125538652213,7.61835640892335
97,106.41268157958984,286.5213928222656,2.6925493143217714,1.982039230277425
98,105.77850341796875,283.0244140625,2.6756326183229233,3.743339005135371
99,104.87678527832031,284.00518798828125,2.7079890676911282,0.29465728937734337
100,106.9874038696289,289.0672912597656,2.701881537494011,1.0090953051638136
101,108.88002014160156,289.8724365234375,2.6623106438302466,5.383841889801803
102,108.71156311035156,297.57574462890625,2.737296163489447,-2.7805154076687275
103,113.49761199951172,299.58355712890625,2.639558241368066,8.310584953697262
104,111.7139892578125,293.4109802246094,2.6264479692644245,9.60157384831368
105,111.4167251586914,284.54473876953125,2.5538781396083285,17.65423470248763
106,112.20943450927734,297.0489196777344,2.6472722278372656,7.319615983929711
107,113.983154296875,300.77630615234375,2.6387785809906292,8.446714174289784
108,112.734619140625,304.1160583496094,2.697627939561808,1.6898524583329815
109,112.15989685058594,305.1597595214844,2.7207564208801265,-0.926803225928464
110,113.8246078491211,311.57086181640625,2.7372891302151943,-2.7817664562124067
111,115.6280517578125,321.5304870605469,2.780730818971205,-7.8055552395483945
112,116.39103698730469,311.5509948730469,2.676761054264249,4.262147341761678
113,114.03269958496094,309.2052001953125,2.7115485410826112,0.15342037828029031
114,116.44058227539062,300.60736083984375,2.5816373893500892,15.341381621924004
115,115.50914001464844,299.83203125,2.5957429101452614,13.5674516259559
116,115.36050415039062,301.53173828125,2.613821259728163,11.4609438538283
117,115.81631469726562,310.21905517578125,2.6785436575724972,4.021132526640915
118,113.64624786376953,311.6007080078125,2.741847741258785,-3.2997651843313323
119,111.68426513671875,301.4223937988281,2.698879680408343,1.508808478259854
120,108.6323013305664,295.22003173828125,2.7176081894825304,-0.6417336789869212
121,104.94615173339844,289.5245361328125,2.7587913549065677,-5.034842157070583
122,102.00318908691406,289.0375061035156,2.833612445756327,-12.602391626086867
123,103.84626007080078,291.2242126464844,2.8043784383562027,-9.744806567704952
124,101.14109802246094,286.3338928222656,2.8310340546103023,-12.25823099426756
125,101.59690856933594,289.1468505859375,2.8460201659443802,-13.82368319059557
126,103.45980834960938,295.54803466796875,2.8566458742051655,-15.12630633930095
127,104.48043060302734,304.8416748046875,2.9176916006685625,-21.62661062185148
128,105.24342346191406,310.8353271484375,2.9534893195575673,-25.532031690940325
129,108.45392608642578,323.6575927734375,2.98428654870012,-29.567489012558067
130,108.0873031616211,325.2976379394531,3.0095823322841273,-32.21094259671011
131,105.99650573730469,315.7057800292969,2.978454599359369,-28.34137752270058
132,108.10711669921875,321.0533752441406,2.9697709553885527,-27.912452331124566
133,107.66121673583984,322.2760009765625,2.993427073811609,-30.355459405328272
134,109.21692657470703,322.7530517578125,2.9551559623593837,-26.57469584142083
135,108.30530548095703,325.20819091796875,3.002698616414032,-31.524846136264753
136,107.70085144042969,328.1602783203125,3.046960854360756,-36.13126072768111
137,108.49356842041016,325.97357177734375,3.0045428178212688,-31.77497111421607
138,108.26566314697266,328.4783630371094,3.0340031501141214,-34.90351515765363
139,107.89903259277344,329.0747375488281,3.0498395550106903,-36.50331896835988
140,107.31439971923828,321.63983154296875,2.997173094985018,-30.66849170044898
141,105.24342346191406,320.5166320800781,3.0454789623607033,-35.213336622580954
142,105.21356201171875,324.9199523925781,3.088194584234192,-39.69838458623562
143,108.30895233154297,329.6015625,3.0431608413223445,-35.90823667147643
144,106.51740264892578,319.8307800292969,3.002615272956267,-31.040737414733226
145,109.41374206542969,324.2341003417969,2.9633763933227333,-27.517081109912933
146,107.72172546386719,320.0892028808594,2.9714451890043856,-28.00305527965386
147,110.17017364501953,324.9497375488281,2.9495255094709396,-26.162444574217854
148,108.68716430664062,326.76873779296875,3.006507160965682,-32.04028553350756
149,107.9904556274414,329.55181884765625,3.0516754182849652,-36.730185028612055
150,108.57768249511719,329.5617980957031,3.0352627770492684,-35.13298604934087
151,109.47345733642578,326.95758056640625,2.9866379350898202,-30.07712691306406
152,109.84172058105469,328.8063659667969,2.993456076866196,-30.91801451233456
153,108.328857421875,327.70306396484375,3.0250763440496717,-33.9552599958341
154,109.00566101074219,322.1964416503906,2.9557771464606697,-26.596297381450054
155,108.12979888916016,318.270263671875,2.9434093741182488,-25.067261988577197
156,109.09524536132812,311.9386291503906,2.859323778201667,-16.093301927986058
157,109.20472717285156,303.9471130371094,2.783277985356947,-7.8021456016058695
158,108.7369384765625,299.5040588378906,2.7543911299511774,-4.6393799059375995
159,108.48810577392578,300.6769104003906,2.7715195896862626,-6.493260426641283
160,107.40322875976562,301.19378662109375,2.8043271147349724,-9.97933102936761
161,109.75214385986328,302.7742004394531,2.7587087576717364,-5.131011057603726
162,109.97110748291016,299.3549499511719,2.722123626859833,-1.1124801431245404
163,110.95646667480469,307.2229919433594,2.7688606275088037,-6.283697574868111
164,111.3744888305664,313.06671142578125,2.8109373583931636,-10.983334345380197
165,111.50387573242188,309.4468078613281,2.7752112276699146,-7.00931242734205
166,110.03083038330078,315.9386901855469,2.8713651354347722,-17.53276507519021
167,109.44359588623047,315.8389587402344,2.885860576698863,-19.04023273804685
168,109.54312896728516,321.87213134765625,2.9383141999146543,-24.80099376218723
169,106.94538116455078,322.20123291015625,3.0127643606637253,-32.23985807301423
170,105.51215362548828,314.2234802246094,2.978078538136324,-28.184698549273516
171,104.94483184814453,317.98297119140625,3.030001245335535,-33.49688960290237
172,105.39271545410156,322.2411193847656,3.057527439124589,-36.52922743319735
173,101.42145538330078,314.68218994140625,3.1027181453089185,-39.83921947851289
174,101.36173248291016,309.2872314453125,3.0513214787193887,-34.60771628472841
175,101.72003936767578,306.1859130859375,3.010084492586582,-30.525749634901867
176,102.16793060302734,300.3920593261719,2.940179541204008,-23.506064631220706
177,104.34764099121094,308.27008056640625,2.954260179129219,-25.41844759674009
178,102.01863098144531,300.49176025390625,2.945459641666416,-24.014382933877325
179,102.22764587402344,305.9665222167969,2.9929919602554844,-28.917093100387515
180,104.20829772949219,310.73321533203125,2.981847147514531,-28.262950226618695
181,106.487548828125,314.6223449707031,2.9545458453411833,-25.914009126443002
182,107.97055053710938,316.8162536621094,2.9342839513744994,-24.04909798355126
183,108.77674865722656,314.3431396484375,2.8898008400580575,-19.369504435512308
184,105.34294891357422,305.6274719238281,2.9012617842564095,-20.051785763900536
185,105.2832260131836,308.74871826171875,2.932553740546069,-23.33648740410049
186,104.56661224365234,308.609130859375,2.9513161442036577,-25.158196582659823
187,103.51158905029297,308.03076171875,2.975809419456286,-27.4673150537545
188,103.60116577148438,304.2413024902344,2.9366590638690964,-23.432693752625962
189,101.82952117919922,300.89068603515625,2.9548473031278415,-24.930882371021678
190,100.17732238769531,295.6552734375,2.9513193843741132,-24.217364242220608
191,100.59535217285156,310.0052185058594,3.0817051862712486,-37.423205717819116
192,100.20718383789062,310.5935974121094,3.099514281476762,-39.07396056567532
193,99.37112426757812,306.6446228027344,3.0858524049403706,-37.41319314182206
194,97.86821746826172,310.234619140625,3.1699220356315663,-45.11648745449676
195,98.25638580322266,333.4498291015625,3.3936708171757917,-67.26932147382806
196,97.82840728759766,329.0920104980469,3.3639718730222854,-64.0828350928908
197,96.30559539794922,322.4505310058594,3.348201417305456,-61.609131715973405
198,99.05262756347656,320.655517578125,3.2372237412141054,-52.29577992669206
199,102.59590911865234,328.97235107421875,3.2064860470582865,-50.91502415668927
200,102.89450073242188,330.8570556640625,3.215497945069576,-51.98251487753967
201,101.96886444091797,332.0238342285156,3.256129565127151,-55.682662700127395
202,101.31196594238281,325.7513122558594,3.2153290998332578,-51.208002886916034
203,100.65506744384766,322.9890441894531,3.208870178042836,-50.243596979954674
204,101.27215576171875,326.6886901855469,3.225849076958589,-52.2543370975757
205,99.61000061035156,323.6671447753906,3.2493438690106267,-53.78193566694321
206,102.47000122070312,331.1761779785156,3.2319329953477594,-53.46344774647551
207,100.91000366210938,330.4681701660156,3.274880172163772,-57.02498931744387
208,103.5199966430664,331.8343505859375,3.2055096729774015,-51.24789322304409
209,104.9800033569336,334.0980224609375,3.182492015407917,-49.51568014892237
210,98.11000061035156,328.3739929199219,3.3469981742643595,-62.59412618199437
211,95.20999908447266,328.15460205078125,3.446640113499365,-70.31173473869583
212,95.05999755859375,339.8220520019531,3.5748165445984914,-82.38972310308989
213,98.29000091552734,346.9322204589844,3.52967969506019,-80.65971180136043
214,97.94999694824219,350.3327331542969,3.576648739860772,-84.99077962536668
215,98.41999816894531,356.864501953125,3.6259348566593173,-90.23620447382908
216,96.93000030517578,355.3387756347656,3.6659318530487157,-92.78844573021453
217,99.48999786376953,358.8988342285156,3.607386088398067,-89.3420600268162
218,98.94000244140625,361.082763671875,3.6495123788349773,-93.03126914418888
219,99.30999755859375,351.5992126464844,3.54042111861938,-82.53508036448139
220,98.04000091552734,353.97259521484375,3.6104915535428397,-88.38431028563983
221,96.44999694824219,360.67388916015625,3.739490933874307,-99.43727800174597
222,98.06999969482422,356.415771484375,3.6342997103443992,-90.74538304869682
223,99.5,364.0544738769531,3.658838933436715,-94.47032487947857
224,99.63999938964844,365.6400451660156,3.6696110739238104,-95.67273255109396
225,99.45999908447266,362.25946044921875,3.6422628572673434,-92.78478975399352
226,104.2300033569336,367.6943054199219,3.5277203643634163,-85.1646342931667
227,104.08999633789062,351.3199768066406,3.3751560108255463,-69.17349017818364
228,102.01000213623047,356.05999755859375,3.490442016490591,-79.60623648114424
229,103.13999938964844,349.95001220703125,3.392961162283599,-70.40356739422978
230,103.61000061035156,352.92999267578125,3.406331344433178,-72.09720391261405
231,102.55999755859375,360.7699890136719,3.517648182543683,-82.81094826220905
232,103.87000274658203,361.6700134277344,3.481948626786145,-80.12562614037208
233,103.87999725341797,361.1700134277344,3.4768003752122816,-79.59827222544808
234,104.87000274658203,360.8800048828125,3.441212886728702,-76.59872268177028
235,106.0199966430664,361.7200012207031,3.411809212166762,-74.29130657360983
236,106.95999908447266,365.25,3.4148280023033695,-75.24861745217524
237,105.38999938964844,365.7699890136719,3.470632803225904,-80.06553064509055
238,105.0,363.95001220703125,3.4661905924479166,-79.312941184317
239,107.58000183105469,371.0799865722656,3.4493398425017263,-79.38172166085289
240,107.93000030517578,370.3299865722656,3.43120527680112,-77.67381261723514
241,108.08999633789062,374.760009765625,3.4671109488626564,-81.66594348244828
242,105.41000366210938,369.2900085449219,3.5033677612674885,-83.53080058479034
243,103.86000061035156,368.5400085449219,3.5484306410469064,-87.02299605333471
244,104.80999755859375,371.9700012207031,3.548993510974507,-87.85294691346044
245,106.91999816894531,371.7900085449219,3.4772728667414765,-81.89810429934639
246,107.51000213623047,360.989990234375,3.35773400671083,-69.48330713168579
247,109.48999786376953,367.25,3.354187662483495,-70.3242766615011
248,111.52999877929688,358.6600036621094,3.215816440309034,-56.15101219400131
249,111.26000213623047,363.5,3.267121993714493,-61.729960971011025
250,108.5199966430664,360.010009765625,3.3174531966650855,-65.73907783433182
251,106.91000366210938,359.8699951171875,3.3661021680867385,-70.00544478653606
