,intc,nvda,Ratio,Spread
0,51.66999816894531,284.3450012207031,5.503096793055435,-3.4493164448376774
1,51.7400016784668,282.8736877441406,5.467214506524983,-1.597440079934131
2,51.692100524902344,282.8399963378906,5.4716290006755335,-1.8241556372773289
3,51.42499923706055,282.8299865722656,5.499853977021317,-3.2661993226224695
4,51.775001525878906,284.260009765625,5.490294570508939,-2.793491026243885
5,52.19499969482422,287.4200134277344,5.506658015293286,-3.670241786257975
6,52.2599983215332,286.5899963378906,5.4839266272958165,-2.486870053373366
7,52.220001220703125,283.82000732421875,5.435082357135134,0.06568111580742197
8,52.08000183105469,278.8800048828125,5.354838615165326,4.244599256515244
9,52.02830123901367,280.2749938964844,5.3869718445913595,2.5685482393729444
10,51.89500045776367,280.385009765625,5.40292913175374,1.7338639832130411
11,51.63930130004883,278.20001220703125,5.387369797870758,2.5287939484603044
12,51.29999923706055,276.1700134277344,5.383431141032483,2.714231305143471
13,51.439998626708984,276.9200134277344,5.383359658255324,2.7253156058419563
14,50.55500030517578,279.3900146484375,5.526456591076982,-4.555837508843069
15,50.52000045776367,280.92999267578125,5.5607678173053,-6.286086611361441
16,50.22999954223633,277.8796081542969,5.5321443497254945,-4.812245705890575
17,50.0,276.6700134277344,5.533400268554687,-4.8530067216171915
18,49.90520095825195,278.4642028808594,5.579863371631501,-7.162556010073445
19,50.005001068115234,277.2300109863281,5.5440456967232965,-5.385816772902615
20,49.5099983215332,272.739990234375,5.50878609332841,-3.5867993186941476
21,48.244998931884766,267.36981201171875,5.541917668797294,-5.093588047623996
22,48.062801361083984,266.75,5.550030219752964,-5.464264002389143
23,47.51499938964844,266.09991455078125,5.60033500934346,-7.7922163960367925
24,47.42499923706055,263.3100891113281,5.552136918234527,-5.4916623981743555
25,47.90340042114258,264.5299987792969,5.52215492958083,-4.110820508906272
26,47.790000915527344,263.9731140136719,5.523605544186231,-4.170414026847027
27,48.119998931884766,267.1499938964844,5.551745632302337,-5.55331244915493
28,48.845001220703125,272.2267150878906,5.573276861184853,-6.688674600527349
29,48.92499923706055,273.135009765625,5.582728952987413,-7.1620728512876894
30,48.92499923706055,274.2300109863281,5.605110173994641,-8.257074071990814
31,48.96500015258789,272.5058898925781,5.565319902856688,-6.315494395757867
32,49.020999908447266,271.9599914550781,5.547826277778846,-5.465162237978518
33,49.1349983215332,273.85009765625,5.573422346821092,-6.735534290865019
34,49.21500015258789,273.7132873535156,5.5615825765495375,-6.163806823164805
35,48.54999923706055,264.8800048828125,5.45581892987172,-0.9456955187710605
36,48.380001068115234,263.19000244140625,5.440057805514627,-0.1798609459295335
37,48.45500183105469,261.3999938964844,5.394695779971135,2.0178772566498537
38,48.63999938964844,262.3800048828125,5.394325825971375,2.0435759228196275
39,48.48500061035156,261.010009765625,5.3833145607901525,2.5709449553755235
40,48.18000030517578,259.2294006347656,5.380435844599147,2.69346868628827
41,48.14500045776367,259.32000732421875,5.38622920051093,2.4125909216605237
42,47.3650016784668,244.71780395507812,5.166637713143635,12.774455622343112
43,47.51499938964844,244.2899932861328,5.141323717229249,14.017704868611645
44,47.375,241.19500732421875,5.091187489693271,16.35160652982728
45,47.5,242.64500427246094,5.10831587942023,15.581152098350401
46,47.48500061035156,241.89999389648438,5.094240092391428,16.244620690393845
47,47.66999816894531,244.65960693359375,5.132360317416114,14.490717305782312
48,47.529998779296875,243.88999938964844,5.131285622836626,14.499240549029196
49,47.380001068115234,245.07000732421875,5.172435664826117,12.503794037135606
50,46.99420166015625,240.69000244140625,5.121695739869836,14.786462114740061
51,46.869998931884766,237.32000732421875,5.063367030776151,17.4812489554578
52,47.154998779296875,239.39999389648438,5.076874140469526,16.950618491897387
53,47.365299224853516,240.50999450683594,5.077767868943084,16.98388263394918
54,47.76499938964844,243.59959411621094,5.099960163906199,16.06718907206414
55,47.54999923706055,242.02000427246094,5.089800381822722,16.47796495745814
56,47.19499969482422,233.77000427246094,4.9532790715983,22.798066698403716
57,47.38999938964844,232.9250030517578,4.915066597418789,24.703152586221393
58,47.525001525878906,234.68829345703125,4.938206963112581,23.67377971232986
59,47.2599983215332,232.43150329589844,4.918144552493457,24.48992231800713
60,47.08000183105469,231.2220001220703,4.911257245736825,24.720903346645713
61,47.15999984741211,231.89999389648438,4.917302685470848,24.477805999205714
62,47.029998779296875,231.11000061035156,4.914097525175543,24.56106926126489
63,47.11000061035156,218.6300048828125,4.640840629383744,37.47598215376979
64,46.86640167236328,218.42999267578125,4.6606947596019,36.35170767758578
65,46.89500045776367,217.0,4.627358948326329,37.93717307822632
66,47.03990173339844,219.6508026123047,4.669457088945237,36.07410308614044
67,46.83000183105469,218.4600067138672,4.664958320992385,36.12381172131825
68,46.751800537109375,219.6699981689453,4.698642525961789,34.48869143342495
69,46.56999969482422,219.24000549316406,4.707751920331886,33.93035289387413
70,47.1349983215332,221.5,4.699268227168043,34.74188309714026
71,47.189998626708984,219.9398956298828,4.660731130121276,36.600987833673514
72,47.00189971923828,217.33990478515625,4.624066390580318,38.17840903853255
73,47.06010055541992,217.1125946044922,4.613517439233081,38.72211876077034
74,46.685001373291016,213.602294921875,4.575394423016535,40.19325170530368
75,46.45500183105469,213.5399932861328,4.59670616444543,39.00519759875675
76,46.5,215.02000427246094,4.624086113386257,37.76981196422804
77,46.8849983215332,220.74000549316406,4.708115887716333,34.14279257044561
78,47.04499816894531,222.1199951171875,4.721437002070291,33.63261653836207
79,46.78010177612305,220.5,4.713542545402179,33.812544763865674
80,46.79999923706055,220.68499755859375,4.715491477697185,33.73571657073359
81,46.775001525878906,220.76499938964844,4.719721906743438,33.51981867912093
82,47.0099983215332,222.84500122070312,4.740374583647404,32.717339359671854
83,47.02000045776367,222.0500030517578,4.722458547213693,33.56671254323382
84,45.915000915527344,217.42999267578125,4.735489237510865,32.179569559564214
85,46.060001373291016,217.9300994873047,4.731439274634425,32.46773455604753
86,45.88399887084961,215.8300018310547,4.703818480131923,33.61102274456934
87,45.96500015258789,215.6999969482422,4.692700886156703,34.18137814621102
88,46.064998626708984,216.45469665527344,4.69889727793828,33.970304157395276
89,45.78499984741211,214.58999633789062,4.686906127619433,34.312835873381204
90,45.66999816894531,212.57000732421875,4.6544781223302545,35.70763664691262
91,46.452701568603516,217.8699951171875,4.690146918482813,34.66269075861976
92,46.609901428222656,214.6699981689453,4.605673721484443,38.71727961278788
93,46.334999084472656,212.61000061035156,4.5885400844131965,39.28281452708919
94,46.54999923706055,216.0399932861328,4.64103108113767,37.021635809663934
95,46.790000915527344,219.90130615234375,4.6997499860994685,34.465053700358766
96,46.584999084472656,217.5601043701172,4.670175134609643,35.69179580085415
97,46.650001525878906,217.8300018310547,4.669453262723139,35.7752737209494
98,46.970001220703125,220.61990356445312,4.697038489051811,34.72499917143077
99,47.525001525878906,222.75,4.687006688020944,35.61207316936111
100,47.66619873046875,221.22500610351562,4.641129605371829,37.90466309598315
101,47.685001373291016,220.4250030517578,4.622522736787016,38.80688370954323
102,47.650001525878906,219.8300018310547,4.613431160367626,39.21161385507173
