,sbux,tsla,Ratio,Spread
710,73.1134033203125,242.80332946777344,3.320914065565286,-19.441295466187395
711,73.3499984741211,245.65501403808594,3.349080015656121,-21.560156839196704
712,72.79000091552734,242.0,3.324632462648826,-19.639663541559425
713,72.43000030517578,241.42333984375,3.3331953448369394,-20.17805918447581
714,73.0,245.6599884033203,3.365205320593429,-22.649206667211498
715,73.12999725341797,248.7433319091797,3.4013857685131237,-25.32990032434466
716,73.48999786376953,251.4966583251953,3.422188945921617,-26.9681709411939
717,73.8499984741211,252.2133331298828,3.4152110811250016,-26.569789946715044
718,73.48999786376953,249.413330078125,3.39384048616343,-24.884842694123588
719,73.90070343017578,252.6333465576172,3.4185513104934766,-26.832751264898715
720,73.76000213623047,253.9566650390625,3.443013254934825,-28.59187399014993
721,72.41000366210938,250.6199951171875,3.46112391164443,-29.43665149961242
722,72.0199966430664,245.18666076660156,3.4044247736049633,-25.21131395735068
723,71.69499969482422,238.42999267578125,3.3256153663530026,-19.46128230388231
724,71.30970001220703,235.76666259765625,3.3062355129427963,-17.991368662189725
725,71.05000305175781,235.64666748046875,3.316631349175413,-18.675751630617125
726,70.95999908447266,234.56666564941406,3.305618216964458,-17.8745255648904
727,71.30000305175781,236.5833282470703,3.3181391040801316,-18.838069405079406
728,71.05999755859375,234.88665771484375,3.3054695438339117,-17.884785159678923
729,71.08000183105469,239.59002685546875,3.3707093512030895,-22.52619362753205
730,71.56999969482422,240.97889709472656,3.3670378387909037,-22.397358218897264
731,71.33999633789062,235.89666748046875,3.3066537649256587,-18.027534555079594
732,71.9000015258789,237.9066619873047,3.308854755749555,-18.30298469039411
733,71.69999694824219,236.6666717529297,3.300790541508271,-17.682483028374175
734,71.93000030517578,236.55999755859375,3.288752906366551,-16.863402883598095
735,72.76499938964844,229.7583465576172,3.1575393181450733,-7.475449124605117
736,72.30989837646484,222.51332092285156,3.07721800083838,-1.6400406109362646
737,72.19999694824219,217.8016815185547,3.016643915853481,2.731193190279359
738,71.55999755859375,211.2966766357422,2.9527205679783766,7.253881903701174
739,72.04000091552734,213.95530700683594,2.9699514753992804,6.08200047518682
740,72.19000244140625,216.1977996826172,2.994844055561521,4.304118320903687
741,73.41000366210938,221.2966766357422,3.014530249233111,2.984038950389962
742,73.77999877929688,221.15333557128906,2.9974700356507196,4.273392519322616
743,73.93000030517578,220.8300323486328,2.987015168903938,5.0613062634769825
744,74.04000091552734,224.489990234375,3.0320095550849184,1.7420611847618974
745,73.70999908447266,222.23834228515625,3.015036562820576,2.971570712899339
746,73.62999725341797,223.3333282470703,3.033183981773176,1.6287893220432497
747,73.25,223.09666442871094,3.0456882515864976,0.6884602995371298
748,73.43000030517578,224.9199981689453,3.0630532103251484,-0.5773455411140529
749,72.1500015258789,213.3949432373047,2.957656808375309,6.983077051745173
750,71.80999755859375,213.52366638183594,2.9734531909377964,5.801235149746677
751,72.05000305175781,215.1666717529297,2.9863520144247966,4.901616065479008
752,71.5199966430664,210.5784912109375,2.9443302725791205,7.848169614034848
753,71.94999694824219,210.15000915527344,2.9207785694062856,9.608522561421356
754,72.38500213623047,208.31666564941406,2.8778981764393214,12.789238942732542
755,72.72000122070312,209.39666748046875,2.879492078733,12.746853885415735
756,73.19999694824219,216.22166442871094,2.953847997857099,7.40858224868018
757,72.63999938964844,219.3233184814453,3.0193188370634814,2.5724074554971454
758,72.07499694824219,217.70985412597656,3.0206016419579775,2.4358490867878717
759,72.44000244140625,220.989990234375,3.0506623797138155,0.28627076128512696
760,72.87999725341797,221.51995849609375,3.039516559335556,1.119130096602024
761,72.83999633789062,221.9666748046875,3.0473185881974394,0.5485160735372605
762,72.48999786376953,219.55999755859375,3.0288316185525748,1.8711178568505917
763,74.0199966430664,228.2166748046875,3.0831759680451833,-2.0465840583224773
764,73.83999633789062,232.5399932861328,3.1492416687296894,-6.927430439350982
765,73.84500122070312,238.4266815185547,3.228745041332731,-12.79861668804352
766,74.22000122070312,235.64500427246094,3.1749528482455682,-8.855424953740847
767,74.12000274658203,237.09666442871094,3.1988215817982333,-10.616817580632013
768,74.30000305175781,234.69110107421875,3.1586957124447435,-7.653726326556633
769,74.5199966430664,235.84666442871094,3.164877550362248,-8.127887698067408
770,75.98999786376953,249.22999572753906,3.2797736904052055,-16.958078422145004
771,75.68000030517578,250.37120056152344,3.308287520506266,-19.059461004438784
772,75.83499908447266,249.85667419433594,3.294740913967974,-18.064845763096567
773,75.9000015258789,250.69993591308594,3.3030293922669705,-18.70677074194708
774,76.27999877929688,251.42333984375,3.296058519497364,-18.253181831745646
775,76.51000213623047,252.90000915527344,3.3054502953087153,-19.01744519282894
776,76.70999908447266,253.26666259765625,3.3016121186334564,-18.76463369392945
777,77.26000213623047,248.0451202392578,3.210524377178848,-11.839527300395527
778,77.4800033569336,252.26576232910156,3.255882181199294,-15.378743776185072
779,78.2300033569336,257.0516662597656,3.2858450112412387,-17.841618730431346
780,78.44000244140625,253.23333740234375,3.2283698307060362,-13.372844595341203
781,79.19000244140625,254.6666717529297,3.215894227827067,-12.483149969509352
782,78.98500061035156,253.1666717529297,3.2052499815990423,-11.61811689452102
783,78.44000244140625,252.6699981689453,3.2211880457001105,-12.809505361942765
784,76.55000305175781,248.086669921875,3.2408446770947346,-14.08020824495949
785,76.61000061035156,248.23309326171875,3.240217873437498,-14.040796828633116
786,76.38999938964844,244.5316619873047,3.2010952211166144,-11.020791168273231
787,76.58999633789062,245.3333282470703,3.203203289953664,-11.202992486756553
788,76.91000366210938,249.0433349609375,3.2381136796594854,-13.921817484855634
789,76.59310150146484,248.3878936767578,3.2429538536444746,-14.247940069831483
790,76.27999877929688,246.77333068847656,3.235098776056263,-13.603172676472209
791,76.08000183105469,251.9408416748047,3.31152517890669,-19.390148604082636
792,76.56500244140625,260.92333984375,3.4078669303697824,-26.870419477791952
793,77.04000091552734,263.239990234375,3.4169261046999706,-27.715822909566892
794,77.80000305175781,261.3600158691406,3.35938310561847,-23.48183923152879
795,78.69999694824219,260.84490966796875,3.3144208358675784,-20.179117163513748
796,79.12000274658203,257.85333251953125,3.2590157174971845,-15.886625828667004
797,79.43000030517578,258.2966613769531,3.2518778847357264,-15.369776937779474
798,79.6500015258789,240.086669921875,3.0142707510667024,3.5216401313528567
799,78.65499877929688,235.65333557128906,2.9960376228918895,4.873080866038325
800,78.7300033569336,237.38665771484375,3.0151993851520342,3.3720757987690635
801,78.94999694824219,235.3000030517578,2.9803674749476574,6.140132444836443
802,79.05999755859375,236.4533233642578,2.9908086347841727,5.3275249393635455
803,78.91999816894531,234.7066650390625,2.9739821399466098,6.640553079446679
804,79.05999755859375,234.51332092285156,2.966270277823455,7.2675273807697955
805,80.58000183105469,240.69813537597656,2.9870703636943086,5.790731553252275
806,79.45999908447266,236.90000915527344,2.9813744259351025,6.11979266198529
807,78.93000030517578,235.55999755859375,2.9844165291754985,5.818200896301395
808,78.94000244140625,236.84999084472656,3.0003798266985116,4.55918794655452
809,78.61000061035156,237.86643981933594,3.0259055841810167,2.520600550863836
810,78.63999938964844,237.1875,3.0161177751893717,3.2924577482848494
811,78.9800033569336,238.3333282470703,3.0176414043688085,3.1997482586817827
812,79.06500244140625,236.4933319091797,2.9911253349348965,5.303018378171007
813,79.41999816894531,236.15333557128906,2.9734744524790155,6.742568531498652
814,78.76000213623047,236.739990234375,3.005840322666421,4.11166065732289
815,79.26000213623047,238.26654052734375,3.006138457046924,4.133796348632675
816,79.21499633789062,238.9566650390625,3.0165584306763797,3.3042721387135745
817,79.30000305175781,239.2033233642578,3.0164352352941743,3.3209112261896254
818,79.45999908447266,238.8666534423828,3.0061245430980623,4.153148374875915
819,79.27999877929688,247.76332092285156,3.125168071868744,-5.301047005175999
820,79.29000091552734,247.21632385253906,3.1178751544714225,-4.7230695984775615
821,78.9800033569336,243.80027770996094,3.086860817264803,-2.2672012042088423
822,78.55999755859375,242.5833282470703,3.087873418862319,-2.35116592772749
823,78.31999969482422,241.95509338378906,3.0893142789399,-2.466293720199556
824,78.58999633789062,242.33360290527344,3.0835171675461326,-2.008523207845539
825,78.4800033569336,241.8333282470703,3.0814642953975446,-1.8489377255967523
826,79.30000305175781,254.51332092285156,3.2094995098138255,-11.989086332404124
827,79.87999725341797,248.3433380126953,3.10895526479339,-4.022645640100077
828,80.02999877929688,247.5,3.092590325817002,-2.7146971059066485
829,79.94999694824219,246.55226135253906,3.0838307787822856,-2.0147538873877378
830,80.08000183105469,245.4566650390625,3.0651430997329903,-0.5164840941121978
831,79.27999877929688,241.2133331298828,3.0425496574663558,1.2489407877927508
832,78.88999938964844,239.7066650390625,3.0384924184765003,1.547635701361631
833,76.5199966430664,232.0433349609375,3.0324535433962714,1.8701857068201693
834,76.2300033569336,229.0733184814453,3.0050283142301564,3.9419851107748545
835,76.31999969482422,229.67869567871094,3.009416884134068,3.615360047764429
836,76.31999969482422,229.8733367919922,3.0119672131966935,3.420718934483179
837,76.24649810791016,231.1266632080078,3.0313085708001806,1.9397307635154877
838,76.33000183105469,233.5500030517578,3.059740566608221,-0.22496698889650846
839,75.66000366210938,232.27000427246094,3.0699179623326143,-1.020201757075395
840,72.5,216.4633331298828,2.9857011466190735,4.998762621947467
841,72.30999755859375,220.61334228515625,3.050938317435156,0.26024523070489947
842,72.91999816894531,221.1166534423828,3.032318417371416,1.6463328647839748
843,72.81999969482422,218.0033416748047,2.993728956171632,4.449912161720935
844,72.8595962524414,217.6583251953125,2.9873666118211455,4.917573908827965
845,72.55999755859375,215.1316680908203,2.9648797592240395,6.516262417180119
846,72.36000061035156,215.73333740234375,2.981389380633611,5.295128164374351
847,72.76319885253906,212.9167022705078,2.9261591797524185,9.360618229333344
848,72.63500213623047,218.22332763671875,3.0043824770243734,3.6569199475671073
849,72.83999633789062,221.24082946777344,3.0373536599518776,1.274361410451323
850,72.91000366210938,224.0,3.0722807399392664,-1.2679703981463857
851,72.33999633789062,222.625,3.077481493918632,-1.6584951060537745
852,71.91000366210938,219.7099609375,3.055346262668444,-0.07530330420345566
853,72.30000305175781,221.02333068847656,3.0570307241930728,-0.180699877928586
854,74.41000366210938,225.1699981689453,3.026071591011157,2.2080893857438784
855,74.30120086669922,225.3000030517578,3.0322525130644853,1.741081774327316
856,74.41999816894531,228.3101043701172,3.067859580590377,-0.9010601101147953
