,bac,schw,Ratio,Spread
444,44.150001525878906,91.58000183105469,2.0742921555138403,-3.8701689695273567
445,43.994998931884766,91.61000061035156,2.0822821419358752,-4.215237299961459
446,44.09000015258789,91.9800033569336,2.086187412987223,-4.392133652688217
447,44.190101623535156,92.2300033569336,2.087119059889487,-4.438660119072879
448,43.84560012817383,91.44000244140625,2.0855000769541236,-4.348918010270411
449,43.650001525878906,91.58000183105469,2.0980526604737775,-4.886505351449899
450,43.439998626708984,91.38999938964844,2.103821415257999,-5.1233700835148435
451,43.11000061035156,90.53949737548828,2.100197079416138,-4.943646049327328
452,43.20000076293945,90.41999816894531,2.0930554762053406,-4.641205983877044
453,43.31999969482422,90.4999008178711,2.0891020649911,-4.4771900722701625
454,43.084999084472656,89.75,2.083091607453344,-4.204968594547666
455,43.150001525878906,90.83999633789062,2.105214209167756,-5.162836240208365
456,43.15999984741211,91.20999908447266,2.1132993375101146,-5.512515670925695
457,43.125,90.94000244140625,2.1087536798007247,-5.313662264432609
458,43.07500076293945,91.01499938964844,2.1129424904840683,-5.490291300060805
459,42.970001220703125,90.8550033569336,2.1143821451221947,-5.54372497706595
460,43.040000915527344,91.0250015258789,2.1148931131421103,-5.571436672864608
461,43.08000183105469,90.93000030517578,2.1107241513538635,-5.395126680640176
462,43.82500076293945,90.94000244140625,2.0750713259156295,-3.890789778934818
463,43.73820114135742,90.75,2.0748452755682663,-3.877222564230423
464,43.625,90.9800033569336,2.0855015096145237,-4.337326798037425
465,43.59000015258789,90.80000305175781,2.083046633033038,-4.228469729434964
466,43.61000061035156,91.08000183105469,2.0885118219749654,-4.467814122971192
467,43.505001068115234,90.87999725341797,2.0889551780754654,-4.481239255054462
468,43.72999954223633,91.36000061035156,2.089183662627577,-4.503894341735404
469,43.3400993347168,91.22000122070312,2.104748319015342,-5.1564344845294565
470,43.084999084472656,91.22000122070312,2.117210239272763,-5.674969815250791
471,42.915000915527344,91.02999877929688,2.121169680468555,-5.830518021763212
472,43.095001220703125,91.29000091552734,2.1183431565067696,-5.724638440179064
473,43.1349983215332,90.9800033569336,2.1091922313003995,-5.333339864095252
474,43.35770034790039,91.42500305175781,2.1086220514041885,-5.325659215469785
475,43.54999923706055,91.80000305175781,2.1079220358203146,-5.309778500956271
476,43.435001373291016,91.77999877929688,2.11304238235236,-5.523527254080023
477,43.599998474121094,91.86000061035156,2.1068808216788204,-5.268143972164013
478,43.375,91.48999786376953,2.1092794896546287,-5.355489495834633
479,43.20000076293945,91.19999694824219,2.111111003185007,-5.421204763173919
480,43.32500076293945,91.19999694824219,2.1050200886841157,-5.167120667693298
481,43.40999984741211,91.18000030517578,2.100437701582058,-4.974348700667549
482,43.45000076293945,91.22000122070312,2.099424617237497,-4.9330408446736
483,43.290000915527344,90.54499816894531,2.091591505059739,-4.583265124969743
484,43.209999084472656,90.26000213623047,2.0888684112160756,-4.460886635297499
485,43.0,90.05999755859375,2.094418547874273,-4.687741477100745
486,42.958499908447266,89.25,2.0775865123365276,-3.962100024303326
