,amd,txn,Ratio,Spread
92,89.83999633789062,170.33587646484375,1.8959915784524966,-2.8412727937972786
93,91.12999725341797,168.9066162109375,1.8534689048792043,1.0200923789312901
94,99.41999816894531,172.51893615722656,1.7352538657671623,13.03733653682995
95,93.87000274658203,166.6942138671875,1.77579854042624,8.398367674639823
96,95.33999633789062,165.03842163085938,1.7310512688290167,12.825614257259938
97,86.36000061035156,162.56455993652344,1.8824057293607475,-1.6309707768259238
98,88.7300033569336,165.81704711914062,1.8687821576215826,-0.4151701712688032
99,87.91999816894531,162.3181610107422,1.8462029616838123,1.5565715930711213
100,87.05999755859375,163.51072692871094,1.8781384276821713,-1.2573976041124888
101,95.12000274658203,167.29544067382812,1.7587829672328261,10.153830008243014
102,94.23999786376953,166.0732879638672,1.7622378154543008,9.716864357655348
103,102.47000122070312,172.45997619628906,1.6830289269231034,18.846623753597992
104,96.27999877929688,167.84738159179688,1.7433255475683405,11.788889132694274
105,96.66999816894531,165.20596313476562,1.7089683072719568,15.16559345075448
106,93.5,167.3644256591797,1.7899938573174299,7.030570718863439
107,95.06999969482422,167.48268127441406,1.7616775198489047,9.872316088411745
108,91.16000366210938,165.4425048828125,1.8148584712220521,4.540776329056891
109,92.6500015258789,167.56153869628906,1.808543291275456,5.230911943206062
110,98.75,171.62220764160156,1.737946406497231,12.67088312546563
111,102.26000213623047,175.4069061279297,1.7153031729282886,15.503771772487065
112,101.86000061035156,174.21432495117188,1.7103310809667056,15.942209547549064
113,101.22000122070312,171.9080352783203,1.6983603359526431,17.041875531322898
114,108.58999633789062,174.17489624023438,1.6039681564982153,28.67004453446948
115,106.30000305175781,169.84812927246094,1.5978186678862214,28.67936965531454
116,105.6500015258789,165.3439483642578,1.5650160527802446,31.95806933377308
117,105.27999877929688,167.40386962890625,1.5900823667356077,29.200562905340444
118,101.9000015258789,162.98837280273438,1.5994933303444676,27.24357747456504
119,98.80000305175781,159.25296020507812,1.6118720170651326,25.1344038812344
120,94.81999969482422,155.50767517089844,1.6400303276882089,21.375984363878597
121,86.98999786376953,151.31887817382812,1.7394974352200891,10.802477134280233
122,86.98999786376953,151.8609619140625,1.7457289992337277,10.260393394045858
123,89.30000305175781,153.67446899414062,1.7208786533307474,12.802057626318836
124,82.05000305175781,149.1899871826172,1.8182813118057646,3.6177424244280676
125,81.56999969482422,148.03683471679688,1.8148441249312657,3.8659199313956183
126,83.79000091552734,151.24990844726562,1.8051068957469973,4.8383284154541375
127,83.75,150.40228271484375,1.79584815181903,5.61053836929751
128,82.43000030517578,148.9633026123047,1.8071491212035247,4.560855315102666
129,87.08000183105469,153.7040252685547,1.7650898258679224,8.587019137377505
130,86.16000366210938,153.3787841796875,1.7801622291148875,7.177740471206571
131,80.77999877929688,151.9398193359375,1.880908908541333,-1.5264939504698043
132,77.98999786376953,150.57969665527344,1.9307565172434202,-5.426503156920623
133,76.47000122070312,151.43716430664062,1.980347350454092,-9.14969847382516
134,73.66999816894531,146.40074157714844,1.9872505119575512,-9.392265172114739
135,75.19999694824219,146.95269775390625,1.9541582941160118,-7.059636142668344
136,75.3499984741211,148.63804626464844,1.9726350268699484,-8.462179079763464
137,79.30000305175781,152.46218872070312,1.9226000359822628,-4.839175222194276
138,79.3499984741211,153.29006958007812,1.931821960022741,-5.572797146412929
139,76.94999694824219,151.34844970703125,1.966841529686228,-8.156023299451979
140,76.36000061035156,152.23550415039062,1.993655093420117,-10.155428112643724
141,77.5199966430664,152.06793212890625,1.961660716125787,-7.800856048739368
142,78.5999984741211,155.57667541503906,1.9793470538840074,-9.273416465520162
143,81.11000061035156,158.22792053222656,1.9507818930041152,-7.192425761553144
144,81.43000030517578,157.37045288085938,1.9325856845275824,-5.7316462656470915
145,85.87999725341797,162.26889038085938,1.8894841123717103,-2.240276180014652
146,89.43000030517578,162.94894409179688,1.8220836803728175,3.77267302097591
147,91.08999633789062,164.14151000976562,1.80197076088242,5.709782801524691
148,88.0999984741211,161.53953552246094,1.8335929434767506,2.674560892911055
149,87.54000091552734,160.849609375,1.837441257628196,2.3086949084512387
150,85.25,158.5236053466797,1.8595144322191166,0.31724270575416313
151,89.81999969482422,169.0695037841797,1.882314677784642,-1.6126008103779463
152,91.66999816894531,173.2188720703125,1.8895917479028943,-2.2740720457677153
153,94.47000122070312,177.47494506835938,1.8786381155403826,-1.2511556160328234
154,96.77999877929688,177.3856658935547,1.8328752648372726,3.1932804870339826
155,99.29000091552734,175.8181610107422,1.770753946918809,9.493021191001
156,98.08999633789062,182.0187225341797,1.8556298229146606,1.0300294624760318
157,103.91000366210938,183.44732666015625,1.7654443286970072,10.57418378220016
158,102.30999755859375,182.84214782714844,1.7871386197857475,8.16278900842469
159,100.06999969482422,181.35401916503906,1.8122716070560654,5.427734758762037
160,95.54000091552734,176.30429077148438,1.8453452907894108,1.936824009527337
161,99.05000305175781,181.67147827148438,1.8341390476944595,3.1872236428769245
162,98.12000274658203,180.619873046875,1.8408058295041865,2.4854515717813204
163,100.83000183105469,183.9136199951172,1.8239969915231473,4.301004953497065
164,101.01000213623047,183.93344116210938,1.820942849937192,4.6205475980635615
165,100.19999694824219,181.9095916748047,1.815465042067508,5.117252741309736
166,98.2699966430664,175.31219482421875,1.7839849477250205,8.075920983995653
167,100.44000244140625,177.04835510253906,1.7627275069594297,10.430983985046263
168,95.94999694824219,175.0542449951172,1.8244320016971527,3.959856344168239
169,92.83999633789062,170.08387756347656,1.8320108172393423,3.06678004415509
170,92.48999786376953,171.15533447265625,1.8505280400671493,1.3354530525249493
171,92.7300033569336,170.82794189453125,1.8422078691940231,2.1153403021208224
172,97.18000030517578,175.90744018554688,1.8101197739570092,5.425649596737609
173,91.18000030517578,168.14930725097656,1.8441468160582104,1.8716746581375594
174,88.48999786376953,166.611572265625,1.8828294303060527,-1.6621899892240515
175,86.94000244140625,165.4210662841797,1.902703722554715,-3.393969911227705
176,84.87000274658203,163.90316772460938,1.9312261390401597,-5.778747992537594
177,82.33000183105469,164.84564208984375,2.002254808983429,-11.510016416838104
178,80.23999786376953,161.71063232421875,2.015336947026956,-12.31539837342705
179,78.72000122070312,161.8098602294922,2.0555114039675177,-15.280353944237836
180,79.61000061035156,164.5083465576172,2.066428153452701,-16.300878755236358
181,82.77999877929688,167.07785034179688,2.018335984604807,-12.89382233193904
182,85.44999694824219,169.38941955566406,1.9823221252806447,-10.171506994426798
183,84.63999938964844,169.23068237304688,1.999417339241427,-11.53989977177911
184,77.02999877929688,161.3634033203125,2.094812487049937,-18.02014535557628
185,77.44999694824219,163.9527587890625,2.11688528404498,-19.817656725385707
186,76.66000366210938,161.38323974609375,2.1051817380209754,-18.73755256105274
187,76.51000213623047,163.9527587890625,2.142893140914245,-21.58987717766856
188,76.7699966430664,164.9349365234375,2.1484296435531216,-22.08187392741691
189,75.25,164.74642944335938,2.1893213215064367,-24.759094512876107
190,74.4800033569336,162.00827026367188,2.175191500559861,-23.47264951457966
191,69.5,161.33363342285156,2.3213472434942672,-32.187068537489914
192,67.95999908447266,160.01416015625,2.354534466037238,-33.771038017759416
193,66.30000305175781,159.19073486328125,2.401066780328913,-36.0772884233082
194,67.16999816894531,159.4387664794922,2.373660426169335,-34.68507360372639
195,68.36000061035156,161.51222229003906,2.362671457694249,-34.514956749852665
196,64.13999938964844,157.19662475585938,2.4508360812555505,-38.15554405459036
197,63.36000061035156,153.5556640625,2.423542654407938,-35.985155083288895
198,66.11000061035156,158.5756378173828,2.3986633845614107,-35.82041272963529
199,67.9000015258789,163.8436279296875,2.413013611895743,-37.71362226702015
200,67.94000244140625,166.47267150878906,2.450289454322006,-40.26725006754324
201,67.8499984741211,165.22262573242188,2.435116130406989,-39.18689338899987
202,58.439998626708984,158.0200653076172,2.7039710646980897,-49.72548852426892
203,57.810001373291016,155.5497589111328,2.6907067153781257,-48.4429482761954
204,57.630001068115234,152.23617553710938,2.641613269400694,-45.468728713730634
205,57.849998474121094,150.35121154785156,2.5989838463886983,-43.168992326380156
206,58.939998626708984,153.119140625,2.597881645616687,-43.88188818555421
207,55.939998626708984,147.16659545898438,2.6307936909515504,-43.585396956123766
208,57.959999084472656,149.79563903808594,2.5844658627369754,-42.406030021545966
209,57.91999816894531,150.3115234375,2.595157599954687,-42.9973301995385
210,57.22999954223633,151.4425048828125,2.6462083888546317,-45.42920146112957
211,57.77000045776367,152.50404357910156,2.6398484052393085,-45.472648722742626
212,58.81999969482422,158.4565887451172,2.6939236580625203,-49.44557644936234
213,58.70000076293945,160.37130737304688,2.732049493844268,-51.586535220982974
214,61.470001220703125,160.87728881835938,2.6171674902159565,-46.870092668469816
215,59.72999954223633,156.6212158203125,2.6221533068916627,-45.89453411814193
216,58.599998474121094,155.51998901367188,2.6539247963010193,-46.92375630805417
217,62.0099983215332,161.36000061035156,2.602161022060836,-46.33472021783049
218,60.060001373291016,160.6300048828125,2.6744921946379687,-49.281153795436204
219,59.65999984741211,162.89999389648438,2.730472583190101,-52.30528621080389
220,58.630001068115234,158.49000549316406,2.703223650107619,-49.83720735759025
221,60.11000061035156,156.52000427246094,2.6038929077220234,-45.07688705788379
222,62.189998626708984,162.64999389648438,2.615372205951946,-47.28534969240463
223,63.08000183105469,165.69000244140625,2.626664515406466,-48.64738952815552
224,63.849998474121094,168.11000061035156,2.6328896574443594,-49.615673515709794
225,59.91999816894531,164.99000549316406,2.753504848714653,-53.90510963081244
226,68.47000122070312,174.69000244140625,2.551336341857485,-47.48534710615126
227,72.37000274658203,179.49000549316406,2.4801713234927467,-44.93247716353056
228,73.52999877929688,177.44000244140625,2.413164767947287,-40.695474069352734
229,76.37000274658203,177.57000732421875,2.325127680215593,-35.47107374580499
230,72.69999694824219,173.4600067138672,2.385969931159141,-38.280323383116944
231,73.9000015258789,175.36000061035156,2.3729363598043034,-37.91788707451385
232,73.56999969482422,175.17999267578125,2.381133524567698,-38.36004852514926
233,72.45999908447266,172.39999389648438,2.379243666502167,-37.67279085311602
234,75.25,177.22000122070312,2.3550830727003738,-37.23266629021986
235,76.4000015258789,178.97999572753906,2.3426700543574377,-36.82450391121369
236,75.13999938964844,177.07000732421875,2.3565345856073106,-37.29006218880408
237,73.19000244140625,173.0,2.363710810619233,-36.89648416973008
238,73.38999938964844,172.97999572753906,2.3569968274442807,-36.49941538846573
239,77.62999725341797,180.4600067138672,2.324616940597943,-35.985540838631714
240,77.4800033569336,177.5,2.29091368494521,-33.30832531432261
241,74.9800033569336,177.66000366210938,2.369431791252123,-38.181707256919644
242,73.62000274658203,177.38999938964844,2.409535354138304,-40.47578191977109
243,70.2699966430664,174.33999633789062,2.481001916414534,-43.74171727113792
244,70.13999938964844,173.75,2.477188501738749,-43.39681142556062
245,70.47000122070312,176.36000061035156,2.5026251959044865,-45.38464265070646
246,68.58999633789062,174.25999450683594,2.5406036420878313,-46.82910621993451
247,70.66999816894531,177.47999572753906,2.511390976737417,-46.127573259090546
248,71.6500015258789,177.5,2.47732025429043,-44.29992691660117
249,68.93000030517578,175.82000732421875,2.550703707323455,-47.74809211144471
250,66.52999877929688,170.00999450683594,2.5553885108403227,-46.46292532014785
251,65.41000366210938,169.5500030517578,2.5921111994979835,-48.114518128911236
