,tjx,nke,Ratio,Spread
0,62.81999969482422,138.10000610351562,2.1983445841196616,-34.06162437827862
1,63.130001068115234,138.9600067138672,2.2011722534890157,-34.408220955416596
2,63.310001373291016,138.58999633789062,2.1890695519137746,-33.74010582694861
3,63.310001373291016,138.74000549316406,2.1914389904230074,-33.890114982222045
4,63.665000915527344,138.94000244140625,2.18236080174971,-33.50218486795407
5,64.41500091552734,139.30999755859375,2.1626949558113386,-32.630078955644805
6,64.33999633789062,139.1699981689453,2.163040194128615,-32.614297250129084
7,63.209999084472656,138.38999938964844,2.1893687928187857,-33.70572613989752
8,62.959999084472656,138.24000549316406,2.1956799158730793,-33.969765919912064
9,62.80500030517578,139.05999755859375,2.2141548743394206,-35.04645684312227
10,62.38999938964844,139.4571075439453,2.2352477786220915,-36.13086424769865
11,62.25,138.69500732421875,2.2280322461721886,-35.60062187598709
12,61.974998474121094,138.1699981689453,2.229447383151465,-35.53105229192347
13,62.0,138.5399932861328,2.2345160207440777,-35.85964151440007
14,61.900001525878906,137.06500244140625,2.2142972384920325,-34.55026161321206
15,61.900001525878906,136.68499755859375,2.2081582259969577,-34.17025673039956
16,61.849998474121094,136.13499450683594,2.2010508951555874,-33.703065468063556
17,61.55070114135742,136.2949981689453,2.2143532996631516,-34.35874583037479
18,61.25,135.8800048828125,2.2184490593112245,-34.44175414057652
19,61.3650016784668,135.47999572753906,2.207773030585274,-33.85128671434646
20,60.58000183105469,134.5500030517578,2.2210300261626013,-34.221359530065726
21,60.38999938964844,133.99000549316406,2.2187449386881686,-33.976031608908784
22,60.28310012817383,134.75709533691406,2.2354042020133957,-34.92016102963218
23,60.439998626708984,134.22000122070312,2.2207148290931644,-34.12322186467857
24,60.22829818725586,133.22500610351562,2.212000174557575,-33.47883119254392
25,60.709999084472656,133.75,2.203096722401504,-33.2060635152383
26,60.712501525878906,133.13999938964844,2.1929585512614245,-32.59191852482412
27,60.880001068115234,133.52000427246094,2.1931669173769044,-32.69452160250066
28,61.20000076293945,134.3800048828125,2.195751686398479,-33.0245596123458
29,61.81999969482422,134.69500732421875,2.178825752008146,-32.31276030497743
30,62.08000183105469,134.94000244140625,2.173646882431378,-32.12715686072063
31,62.15999984741211,134.0500030517578,2.156531585920502,-31.104669979771856
32,62.2400016784668,134.07000732421875,2.154081036450277,-30.99218044327992
33,62.005001068115234,133.55999755859375,2.154019760629827,-30.871363344388314
34,62.08000183105469,134.33999633789062,2.163981835945901,-31.527150757205007
35,61.09000015258789,133.86000061035156,2.1911933258471437,-32.686731168368794
36,61.54999923706055,133.91000366210938,2.17562965592174,-31.974913771605202
37,61.290000915527344,133.14999389648438,2.1724586703791657,-31.645496249771966
38,61.7599983215332,133.58999633789062,2.1630505176246615,-31.307119675363964
39,61.900001525878906,133.2100067138672,2.152019441520939,-30.695265885672995
40,61.775001525878906,132.55999755859375,2.145851789304472,-30.252273568649017
41,61.720001220703125,132.30999755859375,2.1437134630874275,-30.093361482890984
42,60.40999984741211,127.56999969482422,2.111736467754505,-27.522902358330725
43,60.255001068115234,127.56999969482422,2.117168657098069,-27.779601216111246
44,60.064998626708984,126.9000015258789,2.112711303208963,-27.424272684602727
45,60.30500030517578,127.33999633789062,2.111599298457535,-27.466792387408375
46,60.130001068115234,127.68499755859375,2.1234823763590533,-28.101615918130236
47,60.20000076293945,127.81999969482422,2.1232557819752262,-28.120689130353213
48,60.529998779296875,128.35000610351562,2.1204362909621484,-28.10417437124535
49,59.63999938964844,127.54000091552734,2.138497689818289,-28.76812806076883
50,59.883201599121094,127.37539672851562,2.1270639065227455,-28.20074825407461
51,60.34000015258789,127.69499969482422,2.1162578616491365,-27.763831282338217
52,61.32849884033203,128.5,2.095273851958257,-26.931744603909735
53,61.459999084472656,128.80999755859375,2.095834680725475,-27.023960044335283
54,61.43000030517578,129.55499267578125,2.108985707832816,-27.818637181053845
55,61.349998474121094,129.38499450683594,2.1089649180906442,-27.781132821061405
56,61.834999084472656,129.1811065673828,2.089126036711164,-26.77401853837597
57,61.86980056762695,129.66000366210938,2.0956913142201605,-27.19527968903057
58,61.91999816894531,129.63999938964844,2.093669302701412,-27.092141426868565
59,61.75,129.3300018310547,2.0944129851182947,-27.06368373582086
60,61.900001525878906,128.75999450683594,2.0801291006916127,-26.245253678641745
61,61.77000045776367,128.67999267578125,2.083211781158533,-26.380551128309207
62,61.54999923706055,128.14999389648438,2.0820470428100766,-26.214904005980202
63,62.86000061035156,125.43350219726562,1.9954422682046502,-21.32887356755218
64,62.290000915527344,124.55999755859375,1.9996788525900318,-21.399365205885644
65,62.369998931884766,124.94000244140625,2.0032067433231022,-21.646882597397806
66,62.06999969482422,125.66000366210938,2.02448854970089,-22.86372296636914
67,62.0,125.33000183105469,2.0214516424363658,-22.649650059321942
68,62.01499938964844,125.30000305175781,2.020478985486742,-22.59481027025953
69,61.86399841308594,125.0,2.0205612829182904,-22.54488517642612
70,63.474998474121094,127.5,2.0086648769591076,-22.37685206398463
71,63.84000015258789,127.5,1.9971804463542364,-21.772360116529086
72,63.69499969482422,126.70999908447266,1.989324117930233,-21.222499491489415
73,63.58000183105469,126.47000122070312,1.9891474925836,-21.172953581023975
74,63.06999969482422,125.08000183105469,1.9831933159390718,-20.627586429318754
75,62.849998474121094,124.5199966430664,1.9812251339089268,-20.431932898298342
76,62.81999969482422,125.02999877929688,1.9902897068876964,-20.991617054059873
77,63.09000015258789,126.27999877929688,2.0015850130587927,-21.794459925322727
78,63.52000045776367,126.9000015258789,1.9977959793979925,-21.7023242429144
79,63.150001525878906,127.08999633789062,2.0125097904520093,-22.50508712720182
80,63.20000076293945,127.23999786376953,2.01329108113529,-22.572283181311448
81,63.470001220703125,126.77999877929688,1.9974790663458002,-21.66512696810166
82,63.560001373291016,127.68000030517578,2.008810534085814,-22.416076117734846
83,63.7599983215332,127.48999786376953,1.9995295047037862,-21.89485178925149
84,63.810001373291016,132.88499450683594,2.082510447374127,-27.207036642896085
85,63.724998474121094,133.9250030517578,2.101608572123311,-28.38782143924351
86,63.369998931884766,133.0800018310547,2.100047405304518,-28.13074728105056
87,63.150001525878906,133.44000244140625,2.113064120619577,-28.855093230717443
88,63.07500076293945,133.75999450683594,2.120649907077423,-29.299296662627313
89,62.95000076293945,133.95379638671875,2.127939551441298,-29.7001153807596
90,62.689998626708984,133.49000549316406,2.1293668594258164,-29.66692304864921
91,62.56999969482422,132.6999969482422,2.120824637932979,-29.075648899504102
92,62.61000061035156,132.34500122070312,2.1137997113966165,-28.654406267488596
93,62.564998626708984,131.55999755859375,2.1027731230929945,-27.943931952328356
94,62.63999938964844,131.75999450683594,2.103448208663455,-28.01971753409036
95,62.72999954223633,132.33999633789062,2.1096763478977176,-28.45066698889933
96,62.439998626708984,131.47000122070312,2.105541385525692,-28.06095245268719
97,62.45000076293945,131.63999938964844,2.1079263055472905,-28.21438573668712
98,64.33000183105469,135.1999969482422,2.1016631913567845,-28.660848279066272
99,65.0199966430664,136.3000030517578,2.096278223451624,-28.61813002745231
100,65.0,137.06500244140625,2.108692345252404,-29.41624655168644
101,65.18000030517578,137.10000610351562,2.1034060365389236,-29.153145461304376
102,65.1500015258789,136.3300018310547,2.092555619924301,-28.4328232083745
103,65.48500061035156,137.25,2.095899804852474,-28.798017767047867
104,65.41999816894531,137.07000732421875,2.0952309868648924,-28.725677890453966
105,66.3499984741211,137.0399932861328,2.0654106471394025,-27.155458070379836
106,66.79000091552734,136.42999267578125,2.0426709208812723,-25.81675414609255
107,66.83000183105469,136.58999633789062,2.0438424748691197,-25.91051090372548
108,67.23999786376953,137.30999755859375,2.042088071400424,-25.95150346532901
109,66.95999908447266,136.1699981689453,2.0336021509970683,-25.275219771710553
110,66.92500305175781,136.1699981689453,2.0346655503868334,-25.33317791606177
111,66.80000305175781,135.8699951171875,2.033981869909692,-25.240191702553417
112,67.91500091552734,137.33999633789062,2.022233593263351,-24.86360626395677
113,68.05500030517578,137.6699981689453,2.0229226001263436,-24.96175024699646
114,67.56500244140625,136.8699951171875,2.025752833145887,-24.973249663291114
115,67.18499755859375,137.38999938964844,2.0449505750123325,-26.122593210625666
116,66.46499633789062,136.10000610351562,2.04769447983746,-26.025018934458558
117,66.00499725341797,135.83999633789062,2.0580259372839587,-26.526829617354963
118,65.91999816894531,135.50999450683594,2.0556735174588376,-26.337597720073305
119,64.26499938964844,132.74000549316406,2.0655101027596885,-26.308509623175482
120,63.72999954223633,131.72999572753906,2.067001360014706,-26.184531672552083
121,63.77000045776367,131.7100067138672,2.0653913402604056,-26.098295754403765
122,63.58000183105469,130.60800170898438,2.05423085793607,-25.310954069305225
123,63.2599983215332,130.1199951171875,2.0569079761245534,-25.352916395667293
124,63.099998474121094,129.5749969482422,2.053486530611949,-25.072899526975192
125,62.709999084472656,129.07000732421875,2.0582045799483546,-25.21380142746567
126,61.720001220703125,126.27999877929688,2.046014197694766,-24.06336270359411
127,61.86000061035156,125.69999694824219,2.032007690074412,-23.25150302452444
128,62.40999984741211,125.5,2.0108956947097956,-22.140633251515126
129,62.67499923706055,125.68000030517578,2.005265286558784,-21.881758870426452
130,63.2599983215332,126.78500366210938,2.0041891720846405,-22.017924940589168
131,63.19499969482422,127.65499877929688,2.0200173968788238,-22.995566539311483
132,63.41999816894531,127.94999694824219,2.017502375313771,-22.917936926468784
133,62.720001220703125,124.28500366210938,1.9815848412497221,-20.412232880410926
134,61.98500061035156,122.94000244140625,1.9833830964079258,-20.28449167943903
135,62.45000076293945,123.30000305175781,1.974379528349492,-19.874389398796495
136,61.869998931884766,121.44000244140625,1.9628253521566172,-18.974949950395654
137,62.220001220703125,122.0199966430664,1.9611056613490614,-18.97529321436579
138,61.724998474121094,121.08000183105469,1.9616039663705922,-18.855089630531765
139,61.439998626708984,120.4800033569336,1.960937598467962,-18.72708929491334
140,60.9900016784668,121.72000122070312,1.9957369711579749,-20.71234272225891
141,61.47999954223633,122.45999908447266,1.9918672738496606,-20.640838117975974
142,61.810001373291016,122.9800033569336,1.9896456985046276,-20.61431490498512
143,61.79999923706055,123.29000091552734,1.9949838582132562,-20.94087734852424
144,61.779998779296875,122.83999633789062,1.9883457229697388,-20.523996223125735
145,61.72999954223633,121.80999755859375,1.973270670045122,-19.576802915598137
146,61.470001220703125,121.26000213623047,1.9726695905024652,-19.45739973702662
147,61.90999984741211,123.54000091552734,1.9954773254726703,-21.008701520040304
148,61.9900016784668,124.12999725341797,2.0024196465949844,-21.46620404897807
149,62.415000915527344,125.08999633789062,2.004165577233393,-21.72234714693306
150,63.25,126.83499908447266,2.0052964282130064,-22.084478930245297
151,63.31999969482422,127.18000030517578,2.008528125681142,-22.31355122694093
152,63.56999969482422,127.63999938964844,2.0078653453264166,-22.359516634914655
153,63.33000183105469,127.05999755859375,2.006316025342166,-22.176983595413517
154,61.810001373291016,126.875,2.0526613360475428,-24.509311548051528
