,mrk,dhr,Ratio,Spread
0,73.33268737792969,312.3210754394531,4.258961270979546,-82.82854221562236
1,74.03025817871094,313.1980285644531,4.23067589212488,-81.49228723267764
2,73.18734741210938,312.8293151855469,4.274363346222151,-83.7979073276312
3,73.78804779052734,318.5693359375,4.317356881996231,-87.63206426408176
4,73.3714370727539,319.6754455566406,4.356946767168479,-90.05996977462179
5,74.18527221679688,326.2724304199219,4.398075529957386,-94.07487044328222
6,74.41779327392578,322.3162536621094,4.331171880838897,-89.38096571817344
7,74.55343627929688,325.6567687988281,4.368098709479089,-92.29112138609408
8,74.73751831054688,327.54144287109375,4.382557118234838,-93.59175174031252
9,74.25308990478516,328.0799255371094,4.418400984495147,-95.66719792909863
10,74.47593688964844,314.86737060546875,4.2277732077679016,-81.74760830911084
11,74.611572265625,306.3913879394531,4.106486147332048,-72.84129038035304
12,76.42332458496094,304.43695068359375,3.9835606778025823,-65.13864101720482
13,76.37489318847656,303.06085205078125,3.9680690787074915,-63.91620242758545
14,77.79910278320312,294.83416748046875,3.789685959516279,-51.17087656820049
15,79.80463409423828,302.17333984375,3.786413449210542,-52.14702720902874
16,79.12643432617188,304.46685791015625,3.847852623499941,-56.592294207313664
17,78.67107391357422,305.513916015625,3.883433908011143,-59.08409076236986
18,78.78733825683594,291.2243957519531,3.696334997415466,-44.42569441202189
19,78.84546661376953,292.4808349609375,3.709545361608131,-45.4977076806962
20,79.00048065185547,287.584716796875,3.6402907225871486,-40.109770871769506
21,78.7582778930664,286.21856689453125,3.634139477797405,-39.51206642172706
22,78.23509979248047,282.16009521484375,3.606566566199529,-37.11350082299813
23,77.48907470703125,279.6571960449219,3.608988713599211,-36.97754242238195
24,76.37489318847656,276.0773010253906,3.6147651341926217,-36.93265140219483
25,76.98526763916016,270.433349609375,3.5127935240406107,-29.352142891727556
26,76.67523193359375,266.0158386230469,3.4693842054946202,-25.918293401183735
27,78.07038116455078,269.2068176269531,3.4482580155403566,-24.68283198314457
28,78.38041687011719,280.3153381347656,3.5763440579714096,-34.80769099517277
29,78.9423599243164,284.98211669921875,3.6100025002094784,-37.69157250836738
30,79.36864471435547,286.4778747558594,3.6094590727469473,-37.83484139465951
31,79.45584869384766,293.59765625,3.6951044017069767,-44.67794766925109
32,76.54928588867188,289.0904235839844,3.7765267203722583,-49.39247193380239
33,76.11329650878906,286.8168640136719,3.7682885536373023,-48.502191637011315
34,75.163818359375,284.3439025878906,3.7829890603532,-49.041673874649
35,74.51467895507812,284.81256103515625,3.822234290331683,-51.56988038666625
36,74.14651489257812,291.18450927734375,3.9271503144713624,-59.109916064948116
37,74.17557525634766,281.4022216796875,3.79373157143943,-49.23542760016479
38,74.25308990478516,271.8891906738281,3.661654902475736,-39.47646306581739
39,74.08837890625,270.7325134277344,3.6541832528190965,-38.84237036170477
40,75.38665008544922,268.3093566894531,3.559109688324524,-32.300141699976244
41,74.81503295898438,266.93328857421875,3.5679097905438177,-32.7376639149495
42,73.98181915283203,268.5087585449219,3.6293884310986604,-36.956701462395465
43,73.99150085449219,266.1753845214844,3.597377826474029,-34.59260995395291
44,73.58457946777344,265.4275207519531,3.607107938534837,-35.13580038476007
45,73.4780044555664,261.64825439453125,3.560905829345911,-31.69466842295329
46,71.2205810546875,270.7923278808594,3.802163979439153,-48.00095077509672
47,73.94305419921875,278.4605712890625,3.7658786792716037,-47.03150517683607
48,74.19496154785156,273.6342468261719,3.6880435155922715,-41.405945158471205
49,73.96243286132812,271.260986328125,3.6675508881206107,-39.77043683377655
50,74.28216552734375,273.7240295410156,3.684922586704288,-41.21905265376591
51,74.74720764160156,275.78814697265625,3.689611367089553,-41.80771415081403
52,75.40603637695312,271.7695617675781,3.6040823099228825,-35.698839189923284
53,75.30915069580078,262.27642822265625,3.4826634718280087,-26.51309834955551
54,74.55343627929688,256.542724609375,3.4410583524050877,-23.177077196640955
55,75.36727142333984,264.0713806152344,3.5037938302414964,-28.12364900787951
56,75.46416473388672,263.0841369628906,3.486212799023459,-26.828988444925717
57,75.8226318359375,261.7778625488281,3.4525029824242237,-24.385392491885785
58,76.02790832519531,266.0956726074219,3.4999736079709947,-28.0519144089934
59,76.86853790283203,270.1242370605469,3.5141066088964186,-29.4133829989887
60,76.3602523803711,277.1343688964844,3.629301374175704,-38.03617069466343
61,77.16178131103516,280.6044921875,3.6365735396439045,-38.9632541593113
62,77.32795715332031,291.3639831542969,3.767899655962737,-49.19551302138395
63,77.2790756225586,288.4522399902344,3.7326046884809276,-46.43885805781584
64,77.513671875,293.06915283203125,3.780870467659435,-50.31145888509709
65,77.93399047851562,285.2413330078125,3.660037568414338,-41.15007902628553
66,78.59867095947266,285.9699401855469,3.6383559250384754,-39.769830403290904
67,79.5077133178711,286.9679870605469,3.6093100289936846,-37.88372571142576
68,79.38064575195312,290.9002685546875,3.664624617235871,-42.219159067472724
69,79.73253631591797,295.26171875,3.70315221856367,-45.464153344039765
70,80.54383087158203,296.77874755859375,3.68468626767671,-44.407158574645216
71,80.20172119140625,292.7566223144531,3.650253610091132,-41.4704570855176
72,81.63861083984375,291.1198425292969,3.565957817440173,-35.274805546294054
73,81.60928344726562,288.6846008300781,3.5373990388804315,-32.93261192616077
74,81.83409881591797,286.80828857421875,3.5047528197185964,-30.343019819518208
75,83.05594635009766,288.76446533203125,3.4767464344434833,-28.422596716370112
76,84.8447265625,299.07427978515625,3.5249601466373544,-33.05708349668239
77,85.70490264892578,298.7049865722656,3.485273039698267,-29.9586785053091
78,84.67854309082031,290.5509338378906,3.4312226360137763,-25.06099386019692
79,83.7010726928711,280.1912536621094,3.3475228530251986,-17.80256936712819
80,84.18981170654297,283.1654357910156,3.3634169034376034,-19.226111551650224
81,84.95223999023438,276.4385986328125,3.254047199515755,-10.08029060384128
82,84.13116455078125,274.5323486328125,3.2631468980452043,-10.779096345562
83,83.85747528076172,272.566162109375,3.250350206666741,-9.681253667346102
84,84.51238250732422,279.83197021484375,3.3111357402637687,-14.869213929762356
85,84.28756713867188,277.69610595703125,3.2946271364097997,-13.446629522733037
86,82.68450164794922,264.0428771972656,3.1933781051435357,-4.879504621758902
87,83.51536560058594,259.95086669921875,3.1126112521908778,1.848617987797108
88,82.57698822021484,250.48941040039062,3.0334045331417263,8.332850434618745
89,82.50856018066406,251.78688049316406,3.0516455497689132,6.818276225997901
90,86.58462524414062,256.4976501464844,2.962392565923153,15.039785614307828
91,86.69215393066406,250.6391143798828,2.8911395439585306,21.23948153351868
92,85.67557525634766,250.0303192138672,2.9183383766698734,18.622940774003933
93,85.13796997070312,248.02423095703125,2.9132034865569265,18.923349298073145
94,86.5259780883789,256.1283874511719,2.9601328191812932,15.222976357505427
95,86.0274658203125,251.41758728027344,2.9225269497699142,18.352128626343113
96,86.39891052246094,248.75282287597656,2.879119902921795,22.195389070794402
97,85.66580200195312,238.902099609375,2.788768610418521,29.720152420819584
98,85.83197021484375,239.97999572753906,2.795927847477478,29.1694642013238
99,87.1808853149414,236.6465301513672,2.7144313721577884,36.78268150036261
100,88.78394317626953,239.08175659179688,2.6928490449802354,39.43353471266844
101,88.37340545654297,248.7029266357422,2.814228164581031,28.509836797862743
102,90.24037170410156,245.888427734375,2.72481621131442,37.2477270334546
103,90.90505981445312,248.48333740234375,2.733437917642039,36.761697372270795
104,90.02533721923828,243.12384033203125,2.700615713773478,39.33006674874762
105,90.01555633544922,248.8226776123047,2.764218627778622,33.600197304741734
106,91.44267272949219,251.3078155517578,2.748255360986466,35.64292316167937
107,91.71636962890625,252.62522888183594,2.754418103376565,35.193877882878816
108,92.50811767578125,251.50741577148438,2.7187604946514803,38.82369865586569
109,91.63816833496094,249.83070373535156,2.726273432508564,37.740290955839306
110,90.23060607910156,251.21800231933594,2.7841772679560988,31.8871686968731
111,90.98326873779297,265.9691162109375,2.9232750141945414,19.524054843256845
112,89.9569091796875,263.3043212890625,2.927004981497489,18.932481675869024
113,89.08695220947266,260.48980712890625,2.923995048303025,18.98685189381011
114,87.97264099121094,272.7258605957031,3.100121327754049,3.215382924717896
115,87.8846664428711,265.5299377441406,3.021345457534925,10.13218574508009
116,87.81623840332031,263.2244567871094,2.997446276145175,12.220562586263934
117,88.44183349609375,267.74560546875,3.0273638038109607,9.684262080702279
118,87.46435546875,265.0808410644531,3.0307299430013344,9.247746596230723
119,86.01768493652344,258.25421142578125,3.002338549524547,11.484472317102853
120,85.2161636352539,250.98843383789062,2.945314869045064,16.207234284681686
121,83.08526611328125,243.34341430664062,2.928839560733404,17.091478182050007
122,83.27251434326172,241.94615173339844,2.9054743169644226,19.082829986560096
123,83.40061950683594,244.4612274169922,2.931168004057271,16.974198188482358
124,83.65684509277344,240.37921142578125,2.8733956098775475,21.8691503628372
125,83.3907699584961,238.1336212158203,2.855635237980658,23.270554371418182
126,86.75122833251953,243.393310546875,2.8056468504854206,28.672712857774837
127,87.86482238769531,245.4293212890625,2.7932603130537106,30.169842248622995
128,90.66355895996094,254.94036865234375,2.8119386838203773,29.538447627117176
129,91.77714538574219,256.58880615234375,2.7957810746225875,31.42312605409698
130,93.03855895996094,256.1692199707031,2.753366161667931,35.84484470287325
131,90.55516052246094,251.64349365234375,2.7788973284402396,32.491402984129174
132,91.16615295410156,252.62255859375,2.771012600706483,33.450855827706825
133,89.84561920166016,253.28195190429688,2.819079596255003,28.60175732244026
134,91.07746124267578,257.80767822265625,2.830641903112868,27.984340798340593
135,91.29426574707031,255.2700653076172,2.7961237567191777,31.20981720541162
136,91.77714538574219,259.79583740234375,2.8307247551709502,28.21609480409698
137,91.65889739990234,263.20263671875,2.8715448710932283,24.43412582646668
138,91.4322280883789,263.5123291015625,2.88205083274193,23.405271521274283
139,92.9301528930664,265.0508728027344,2.8521514766872835,26.61924802179804
140,92.24031829833984,252.46270751953125,2.7370103678845945,37.018750137793326
141,92.40784454345703,250.85421752929688,2.714642017337896,39.15875670465571
142,92.51625061035156,247.8270721435547,2.678740983433515,42.52984593944186
143,93.58056640625,255.53982543945312,2.730693297261196,38.193885861175126
144,90.99861907958984,246.8280029296875,2.7124367976815678,38.713870709085406
145,91.0183334350586,255.5098419189453,2.8072348973654973,30.09458016841152
146,88.34770202636719,255.75961303710938,2.8949209449814375,21.37160019398804
147,88.83058166503906,278.9678039550781,3.1404477909083774,-0.3045410305687897
148,88.80101776123047,273.5828552246094,3.080852698785763,4.986609233079984
149,89.21491241455078,273.123291015625,3.06140849801562,6.759351977544251
150,89.96388244628906,276.2403564453125,3.070569532281309,6.018570854760564
151,89.90475463867188,279.7870178222656,3.112038055681621,2.28431254416743
152,88.63348388671875,288.7386169433594,3.257669723469206,-10.70069326835399
153,88.04219818115234,291.1963195800781,3.307463075614303,-15.034389447528572
