,meta,nvda,Ratio,Spread
63,218.22000122070312,218.6300048828125,1.0018788546412605,25.301372980579856
64,217.15499877929688,218.42999267578125,1.0058713541187243,24.310900761312524
65,217.73500061035156,217.0,0.9966243341296015,26.3892329340282
66,219.2899932861328,219.6508026123047,1.0016453524429685,25.4766371948285
67,217.970703125,218.4600067138672,1.002244813554538,25.19269995695157
68,218.36000061035156,219.6699981689453,1.0059992560676503,24.41787425876717
69,216.4600067138672,219.24000549316406,1.0128430134577777,22.724009696399463
70,220.2100067138672,221.5,1.0058580139267195,24.655852151669336
71,218.6699981689453,219.9398956298828,1.0058073694222853,24.49449925763659
72,216.89500427246094,217.33990478515625,1.002051225265366,25.110360762951018
73,216.61000061035156,217.1125946044922,1.0023202714220232,25.01908724090427
74,214.11000061035156,213.602294921875,0.9976287623790142,25.73482894878424
75,213.61810302734375,213.5399932861328,0.9996343486806409,25.247276059187044
76,214.13999938964844,215.02000427246094,1.0041094839138915,24.350652929364884
77,215.42990112304688,220.74000549316406,1.02464887344995,20.07253377894014
78,215.9600067138672,222.1199951171875,1.0285237461187982,19.285108477428565
79,215.69000244140625,220.5,1.0223005123285693,20.60328655748853
80,214.88999938964844,220.68499755859375,1.0269672771436773,19.524027035653233
81,214.55499267578125,220.76499938964844,1.0289436597881982,19.069546931067322
82,215.8300018310547,222.84500122070312,1.0325024293663287,18.41477990110556
83,214.94000244140625,222.0500030517578,1.0330790012542677,18.214916113309556
84,213.22999572753906,217.42999267578125,1.019697026836735,20.92344132964945
85,213.97000122070312,217.9300994873047,1.0185077265224523,21.250529819034398
86,212.1038055419922,215.8300018310547,1.0175677955402116,21.264550668739673
87,211.83999633789062,215.6999969482422,1.0182213022898412,21.099663505499734
88,212.4199981689453,216.45469665527344,1.0189939672399355,20.99330329540291
89,211.25999450683594,214.58999633789062,1.0157625765295897,21.56132461891687
90,210.13999938964844,212.57000732421875,1.0115637572172278,22.32935711802753
91,212.27499389648438,217.8699951171875,1.0263573260232033,19.415915695098164
92,210.50999450683594,214.6699981689453,1.0197615494307293,20.64295539544102
93,208.55889892578125,212.61000061035156,1.0194242571543877,20.5219730678304
94,209.67999267578125,216.0399932861328,1.0303319383465726,18.345164983845365
95,211.57000732421875,219.90130615234375,1.039378449400712,16.596554320898917
96,210.26480102539062,217.5601043701172,1.0346957898285867,17.478766234698526
97,210.77000427246094,217.8300018310547,1.0334962158536911,17.773596678946404
98,214.24000549316406,220.61990356445312,1.0297792098007235,18.862542779013495
99,216.1230010986328,222.75,1.030663089387431,18.837302497729752
100,216.89999389648438,221.22500610351562,1.0199401213865196,21.23083696203389
101,216.8699951171875,220.4250030517578,1.0163923457122288,21.997306682625123
102,217.17999267578125,219.8300018310547,1.0122019027748543,22.93883036313514
103,218.0050048828125,221.94000244140625,1.018050033120611,21.751047529749485
104,217.27999877929688,222.0500030517578,1.021953259845634,20.830618284072813
105,205.25,217.16000366210938,1.0580268144317144,12.27320606381602
106,201.59500122070312,215.02999877929688,1.0666435054304015,10.317568552092979
107,200.47999572753906,212.6699981689453,1.0608040837050545,11.431190165325575
108,201.9499969482422,215.10499572753906,1.0651398810502006,10.639394060407568
109,200.6699981689453,214.47000122070312,1.0687696376024258,9.843576248708303
110,200.50070190429688,214.6699981689453,1.0706695594083842,9.454336009879512
111,200.4199981689453,214.82000732421875,1.071849163191464,9.214114347718976
112,197.8249969482422,216.9499969482422,1.0966763568559728,4.183372181388023
113,193.4499969482422,213.5500030517578,1.103902850455425,2.6928896220822764
114,190.00999450683594,208.65060424804688,1.0981033118262646,3.746973923494295
115,190.2899932861328,207.85000610351562,1.0922802745122724,4.860561196665856
116,188.125,203.3282928466797,1.0808148456966362,6.962194752295801
117,187.83999633789062,201.7799072265625,1.074211622446992,8.19199666970215
118,188.21499633789062,202.02999877929688,1.0734001153479027,8.361088813178355
119,186.67999267578125,199.50999450683594,1.068727246273988,9.16523039555986
120,185.94000244140625,201.8406982421875,1.085515196256878,6.007348415928163
121,184.7100067138672,198.52000427246094,1.0747658332338579,7.953124637939936
122,183.8000030517578,197.0554962158203,1.0721191128616563,8.40040949818544
123,184.52000427246094,196.8300018310547,1.066713620602441,9.430737944205646
124,185.77999877929688,195.92999267578125,1.054634481446748,11.739198178360454
125,184.0800018310547,195.05999755859375,1.0596479553363776,10.708897284052313
126,185.83970642089844,196.5500030517578,1.0576319067497997,11.185930388780065
127,182.25999450683594,194.36500549316406,1.0664161711355373,9.369442956691728
128,183.6199951171875,194.6804962158203,1.0602358206772302,10.574192454557647
129,183.97000122070312,194.8677978515625,1.0592368133855998,10.778135757929988
130,185.8300018310547,196.66000366210938,1.0582790815494942,11.065081762852742
131,186.00039672851562,196.97000122070312,1.0589762424442493,10.945555572080593
132,187.02999877929688,199.10000610351562,1.064535140902513,9.966463737994701
133,180.6750030517578,189.4550018310547,1.048595536908787,12.507706414529537
134,180.27000427246094,188.21499633789062,1.044072734659847,13.294994880316438
135,182.10000610351562,191.1501007080078,1.0496984860030572,12.40550899450227
136,181.2104034423828,189.72999572753906,1.0470149181466015,12.831195490564568
137,182.9716033935547,191.27499389648438,1.045380760450953,13.254907469080933
138,181.87989807128906,188.83900451660156,1.0382620977860062,14.47056332320355
139,180.92999267578125,187.8300018310547,1.0381363479499939,14.417739729445515
140,175.67999267578125,183.75,1.0459358359555035,12.629169813552068
141,177.23500061035156,185.87319946289062,1.048738673641162,12.24419428039468
142,179.57989501953125,188.72999572753906,1.0509528124348921,12.00857536418215
143,176.02999877929688,186.8800048828125,1.0616372560288383,9.890409869854068
144,171.9499969482422,186.63999938964844,1.0854318272877201,5.569694701451596
145,173.4600067138672,184.3699951171875,1.062896275689168,9.527622906895914
146,174.92999267578125,184.1699981689453,1.052821162065042,11.370804252185565
147,196.16000366210938,186.0487060546875,0.9484538263730926,33.22349496868418
148,199.97999572753906,190.0,0.9500950297991995,33.542276739323455
149,203.27999877929688,191.39999389648438,0.9415584171873655,35.831102780817844
150,206.72000122070312,196.5200958251953,0.9506583526737795,34.556315354405825
151,208.11000061035156,197.82009887695312,0.9505554672854746,34.81008585433679
152,206.13999938964844,199.10499572753906,0.9658726900022362,31.32307595512765
153,205.72000122070312,197.86000061035156,0.9617927252395887,32.09858737935471
154,207.59100341796875,194.81500244140625,0.9384559023936168,37.23503519274783
155,207.00990295410156,193.69000244140625,0.9356557327808196,37.710467618578406
156,205.24000549316406,192.27999877929688,0.9368543833219745,37.14203885511577
157,208.0399932861328,191.2899932861328,0.9194866345868292,41.261935634682885
158,204.5800018310547,189.7100067138672,0.9273145225139485,38.97426352162404
159,202.8699951171875,186.65220642089844,0.920058219122444,40.12057865495609
160,200.5,185.4600067138672,0.9249875646576917,38.663542860057504
161,210.14999389648438,190.61000061035156,0.9070188253454919,44.300535923407494
162,207.50999450683594,189.05999755859375,0.9110886345879866,42.899486436107935
163,206.9134063720703,191.3249969482422,0.9246621584500081,39.967606994602335
164,204.08999633789062,187.42999267578125,0.9183693274484305,40.70653805627529
165,203.35000610351562,186.97000122070312,0.9194492038791765,40.33935126707331
166,208.8300018310547,192.50999450683594,0.9218502744762614,40.92502428570856
167,211.1300048828125,195.35000610351562,0.9252593264133369,40.65600943711277
168,210.49000549316406,195.3699951171875,0.9281675614927588,39.92061426417328
169,211.1699981689453,194.97999572753906,0.9233319004508702,41.07072523576869
170,210.47000122070312,193.7449951171875,0.920534964572089,41.52325302451948
171,213.94000244140625,196.77999877929688,0.9197905792919249,42.36709719587563
172,212.3300018310547,194.3000030517578,0.9150850156651773,43.04739690541879
173,212.46009826660156,195.8300018310547,0.9217260249278483,41.662822938698866
174,212.05999755859375,196.11000061035156,0.9247854516086417,40.93558230969751
175,209.19000244140625,190.2100067138672,0.9092691070030685,43.627429109304586
176,207.5699005126953,188.69500732421875,0.9090672918286524,43.33144099304653
177,212.15809631347656,192.3699951171875,0.906729455344231,44.78524486596939
178,213.41000366210938,192.23460388183594,0.9007759738676528,46.320047167222526
179,214.61349487304688,192.94000244140625,0.899011511627163,46.959938992072836
180,222.27000427246094,202.47999572753906,0.9109641059768773,45.97856946625322
181,223.4199981689453,203.42999267578125,0.9105272327589581,46.314062363738856
182,211.0,190.25,0.9016587677725119,45.61069306782099
183,209.80999755859375,188.53640747070312,0.8986054509535488,45.99407327208243
184,209.4499969482422,190.1199951171875,0.9077106607175965,44.00806859497078
185,210.05099487304688,190.42999267578125,0.9065893393691166,44.36988045380241
186,206.89999389648438,186.08999633789062,0.8994200184993464,45.187614828710025
187,206.76800537109375,185.3480987548828,0.8964060876934616,45.78197257723619
188,208.3800048828125,188.47999572753906,0.9045013499905392,44.45200604087839
189,207.64999389648438,187.1300048828125,0.9011799199767793,44.98597367620934
190,208.0500030517578,193.2949981689453,0.9290795257564028,39.26811990001144
191,207.39999389648438,189.91000366210938,0.9156702471114612,41.926519099438735
192,207.60000610351562,189.12010192871094,0.9109831231623854,42.93999911611877
193,205.08999633789062,186.4001007080078,0.9088697841746959,42.85425321394362
194,203.35499572753906,184.8300018310547,0.9089031777645399,42.484928174164
195,203.75999450683594,186.77999877929688,0.9166666853881889,40.98764825329897
196,198.59559631347656,175.17990112304688,0.8820935830144552,46.814861847160614
197,197.1999969482422,172.89999389648438,0.8767748304877729,47.53473573946155
198,200.2899932861328,175.6300048828125,0.8768785799094254,48.25879431631785
199,199.8350067138672,172.89999389648438,0.8652137417747353,50.48021076107665
200,198.25399780273438,170.00999450683594,0.8575362736240929,51.60292172643037
201,197.6649932861328,170.0500030517578,0.860293976311726,50.90451027389844
202,196.2100067138672,169.60000610351562,0.8643800025492232,49.72808949067644
203,199.88999938964844,178.9499969482422,0.8952423707772013,44.4916797975815
204,195.456298828125,171.9792938232422,0.8798861681836748,46.50628961786063
205,196.52000427246094,173.48500061035156,0.882785451041549,46.18961744364739
206,198.2322998046875,176.1699981689453,0.8887048091684376,45.418663538929906
207,200.40750122070312,178.36000061035156,0.8899866498207007,45.66015168303812
208,198.9199981689453,178.043701171875,0.895051793740015,44.31368571522037
209,197.57139587402344,175.88999938964844,0.890260447933467,44.95988857823781
210,197.83670043945312,175.61000061035156,0.8876512811842819,45.53645095315699
211,195.64999389648438,172.8699951171875,0.8835675978024847,45.83210516309569
212,192.7949981689453,171.8300018310547,0.8912575713218498,43.68071801793451
213,189.63999938964844,169.91000366210938,0.8959607899649886,42.073985387291714
214,191.17050170898438,168.99789428710938,0.884016586117308,44.69692574703333
215,190.22000122070312,167.24000549316406,0.8791925371671274,45.39232305317145
216,188.75,166.39999389648438,0.8815893716370033,44.589133196175396
217,193.9949951171875,163.7899932861328,0.844300097469996,53.06211097940459
218,194.67999267578125,165.1300048828125,0.8482125081945061,52.48780553874238
219,191.72000122070312,160.94039916992188,0.839455446198602,53.36866416125599
220,190.00379943847656,160.38999938964844,0.8441410111990044,52.00065379081764
221,187.91900634765625,157.25,0.8367966766974193,52.810223117414495
222,189.67999267578125,158.5500030517578,0.835881532970988,53.47869142032266
223,191.24000549316406,161.75,0.845795834312407,52.02251297588421
224,197.3553924560547,174.00619506835938,0.8816895900480931,46.60223926982485
225,197.66000366210938,176.05999755859375,0.8907214120038173,44.88893824962025
226,199.3000030517578,178.39999389648438,0.8951329210474435,44.38217126089211
227,198.80999755859375,177.2678985595703,0.8916447901837808,44.966527094371514
228,196.0,174.35000610351562,0.8895408474669164,44.743339115882094
229,198.32960510253906,178.41000366210938,0.8995631467620228,43.28742816420396
230,198.6699981689453,177.05999755859375,0.8912266531961468,45.01793353102792
231,201.3000030517578,177.80999755859375,0.8833084692645317,47.20781397857252
232,199.57000732421875,172.86000061035156,0.8661622201051761,50.223981584152455
233,203.61000061035156,173.92999267578125,0.8542310896046361,53.669987700981665
234,203.2050018310547,175.19000244140625,0.8621343021224438,51.9572609079795
235,203.39999389648438,176.50999450683594,0.8677974424948436,50.85523549513263
236,200.8699951171875,174.0050048828125,0.8662568283595469,50.53213381325227
237,199.9600067138672,172.59010314941406,0.8631231113948796,50.92982940688384
238,201.7899932861328,178.4261016845703,0.8842167977654217,47.13943229940236
239,201.97000122070312,180.0449981689453,0.8914442594482177,45.72175285865512
240,201.8699951171875,180.0814971923828,0.8920666842432118,45.573464693576824
241,201.57000732421875,179.55039978027344,0.8907595041730216,45.769228794020364
242,199.4199981689453,177.7100067138672,0.8911343312886515,45.206291768175646
243,202.16000366210938,181.71890258789062,0.8988865220422926,44.26023757485038
244,202.63999938964844,181.80999755859375,0.8972068599793,44.70569295944088
245,198.7100067138672,179.38079833984375,0.9027265476274853,42.74185522908553
246,196.29119873046875,173.92999267578125,0.8860814636656629,45.488861237402375
247,195.5500030517578,171.9199981689453,0.8791613167269644,46.67033002632536
248,194.36000061035156,170.60000610351562,0.8777526526434345,46.660109766719614
249,194.2100067138672,170.4250030517578,0.8775294637770534,46.667446162644495
250,192.60000610351562,169.3000030517578,0.8790238716854718,45.992750144648596
251,192.27000427246094,169.39999389648438,0.8810526350040121,45.52387560046131
252,192.7899932861328,171.39999389648438,0.8890502612451359,44.10513137843432
253,192.97000122070312,174.125,0.9023423272970301,41.58134231854646
254,194.58999633789062,175.69500732421875,0.9028984563992581,41.82220310383639
255,191.97509765625,172.2100067138672,0.8970434645759414,42.38420932862448
256,192.75,173.610107421875,0.9007009464169909,41.85031243036434
257,191.8249969482422,172.02499389648438,0.8967809025582822,42.40143609377654
258,191.25999450683594,171.2899932861328,0.8955871494601064,42.50486387277695
259,197.32000732421875,168.10000610351562,0.8519156692879531,52.468873913724906
260,193.24000549316406,163.4499969482422,0.8458393308937485,52.55816240743181
261,192.0500030517578,160.11990356445312,0.8337406978395128,54.55804346618544
262,188.25990295410156,157.77000427246094,0.8380435865353963,52.67128097699458
263,190.25999450683594,159.57000732421875,0.8386944808751452,53.10702664479615
264,191.79840087890625,162.91000366210938,0.8493814490401521,51.486696625087774
265,193.5399932861328,166.99000549316406,0.8628191138060194,49.3534871741758
266,193.9199981689453,164.44000244140625,0.8479785684514304,52.32826849621469
267,195.13499450683594,166.47999572753906,0.8531529475186316,51.64642629221339
268,196.17999267578125,166.9799041748047,0.8511566439436341,52.314641031592544
269,194.42999267578125,165.83999633789062,0.8529548042232074,51.49835828619055
270,194.9199981689453,167.72999572753906,0.8605068607796746,50.15609839997677
271,195.07789611816406,167.57000732421875,0.8589902324080683,50.49258879257064
272,196.27000427246094,168.97999572753906,0.8609568046524417,50.41516652898619
273,178.22999572753906,160.5,0.900521819264121,38.72962235910967
274,179.39529418945312,160.8300018310547,0.896511820768318,39.70221817193135
275,179.5399932861328,162.5,0.9050908214139444,38.19396800881145
276,178.69000244140625,161.32000732421875,0.9027925744033539,38.423821207158994
277,180.22030639648438,161.37530517578125,0.8954335302302496,40.079132604170695
278,180.06260681152344,160.82000732421875,0.8931338392348921,40.45815020262705
279,181.27999877929688,161.6699981689453,0.8918247973168504,40.96898833066942
280,181.85009765625,166.86810302734375,0.9176134914305814,36.4081532174622
281,182.60000610351562,165.60000610351562,0.9069003316989884,38.51451519394192
282,181.85989379882812,166.47999572753906,0.9154299623186728,36.807210872612245
283,181.91000366210938,166.4759979248047,0.9151558164664064,36.867222642564855
284,183.4499969482422,169.14120483398438,0.9220016770112303,35.92345594090685
285,184.49000549316406,169.55999755859375,0.9190741639653562,36.6672088855
286,183.8300018310547,169.8350067138672,0.9238699071000972,35.654432331305145
287,186.3699951171875,172.99000549316406,0.9282073832989574,35.33869694942484
288,188.83999633789062,175.36000061035156,0.9286168397111205,35.72972647580798
289,190.7100067138672,179.35000610351562,0.9404331172438393,33.830061946254574
290,190.59829711914062,178.89999389648438,0.938623254250043,34.155202577766715
291,192.3350067138672,179.8000946044922,0.9348277137711964,35.19643612885719
292,191.1699981689453,177.67999267578125,0.9294345052969957,36.01426448962877
293,191.61000061035156,178.44000244140625,0.9312666451281572,35.74609965661804
294,194.16000366210938,185.00999450683594,0.9528738721534178,32.02656013674596
295,192.89999389648438,184.47250366210938,0.9563116096369737,31.15558284596287
296,193.77999877929688,185.24989318847656,0.955980464214289,31.36188318482425
297,193.64999389648438,185.9600067138672,0.9602892464498198,30.506447186626247
298,194.02000427246094,186.9759979248047,0.9636944325711673,29.90406215445705
299,195.24000549316406,188.40499877929688,0.9649917715552078,29.838806956166906
300,195.1300048828125,188.35000610351562,0.9652539404005618,29.77083839879458
301,194.22999572753906,187.25,0.9640632452191863,29.86479339742786
302,194.83999633789062,187.00999450683594,0.9598131698920999,30.78667171869293
303,196.8300018310547,189.39939880371094,0.9622486259298942,30.62174171009491
304,195.35000610351562,188.0,0.9623751938885486,30.366766968617327
305,196.39999389648438,187.9499969482422,0.9569755742828796,31.590470724462165
306,195.89999389648438,187.44000244140625,0.9568147436515568,31.54155363635067
307,193.55999755859375,186.7100067138672,0.9646105035589652,29.655847193126476
308,194.78500366210938,185.84500122070312,0.9541032303651346,31.89019291656308
309,193.2799072265625,185.60989379882812,0.9603165505520261,30.44286863975566
310,191.4822998046875,182.44000244140625,0.9527773722557937,31.60335273467848
311,191.1699981689453,183.418701171875,0.9594533814337324,30.275555993535022
312,193.5800018310547,185.32000732421875,0.957330331497544,31.068207822428718
313,191.86000061035156,184.94000244140625,0.96393204343307,29.525555454091773
314,188.61000061035156,182.99000549316406,0.9702030905095121,27.842627035175582
315,190.62750244140625,189.1540069580078,0.9922702891003288,23.933835902740128
316,194.55499267578125,193.8000030517578,0.9961194024700173,23.678079471060215
317,196.60000610351562,194.4698944091797,0.9891652511281491,25.294151546806262
318,198.0,195.4387969970703,0.9870646312983349,25.890194602117163
319,199.91830444335938,195.38499450683594,0.9773241877518634,28.088322284417046
320,197.4199981689453,194.0399932861328,0.9828791160259256,26.640658816120236
321,198.8300018310547,195.92999267578125,0.9854146299423285,26.32679421781438
322,193.82040405273438,189.63499450683594,0.9784057330477978,27.02194781810735
323,191.1999969482422,186.3798065185547,0.9747897986055286,27.347983978021915
324,191.83779907226562,188.4600067138672,0.9823924566757252,25.980733787507035
325,191.77000427246094,188.47390747070312,0.9828122400358567,25.891050431295128
326,191.8300018310547,188.73049926757812,0.9838424514732252,25.70152529675329
327,190.31419372558594,187.78500366210938,0.9867104496308698,24.952615450498456
328,190.77999877929688,187.17999267578125,0.9811300653813282,26.078314127834886
329,193.98500061035156,192.07000732421875,0.9901281373296518,24.77092484980588
330,191.22000122070312,188.44219970703125,0.9854732690307549,25.307952029199157
331,188.79420471191406,186.4600067138672,0.9876362836369438,24.578533430872767
332,189.3699951171875,187.88999938964844,0.992184634494904,23.792172622625145
333,193.47999572753906,188.0207061767578,0.9717837002722024,28.255719828248857
334,194.1999053955078,187.11129760742188,0.9634983973156461,29.969860119069807
335,194.24000549316406,187.89999389648438,0.9673599082713019,29.225988649084513
336,194.3800048828125,186.77000427246094,0.9608498795185263,30.512472837428106
337,194.10000610351562,186.7899932861328,0.9623389356645136,30.17949469511592
338,193.80999755859375,186.52000427246094,0.9623858759714969,30.125305432006456
339,194.22000122070312,188.3300018310547,0.9696735693922929,28.773619474860396
340,194.72999572753906,188.5500030517578,0.9682637867232939,29.12370194061748
341,194.65350341796875,188.38999938964844,0.9678222897695756,29.198200725240525
342,195.64999389648438,189.24000549316406,0.9672374719995558,29.462094787119128
343,199.74000549316406,190.05999755859375,0.9515369597058432,33.214012531397
344,201.625,189.523193359375,0.9399786403440794,35.857907303181435
345,199.55999755859375,187.2823944091797,0.9384766320925155,35.7903986371833
346,197.61099243164062,187.00999450683594,0.9463542093769309,33.8841554113948
347,197.08999633789062,186.43679809570312,0.9459475445728677,33.87497030708923
348,196.85899353027344,186.54539489746094,0.9476092077488629,33.50815321004609
349,196.6300048828125,186.47999572753906,0.9483801612001046,33.31758355961347
350,196.35000610351562,188.75999450683594,0.9613444799554616,30.72459565167628
351,193.96099853515625,185.5399932861328,0.9565840281674097,31.274108811632914
352,192.2899932861328,186.15420532226562,0.9680909658427365,28.792008357705612
353,190.4199981689453,185.87539672851562,0.976133801679813,26.980493044473235
354,189.80499267578125,185.2100067138672,0.9757910163629727,26.958415656950137
355,187.24749755859375,182.0800018310547,0.9724028582762659,27.229593189727495
356,183.968994140625,180.42999267578125,0.980763054767052,25.214815196245837
357,178.1741943359375,171.23060607910156,0.9610292147933377,27.936640190447463
358,176.639892578125,169.07000732421875,0.9571450981801395,28.382160860150975
359,176.49000549316406,170.17970275878906,0.9642455519407901,27.10491816614558
360,175.67999267578125,171.22000122070312,0.974612980185461,25.159168592848943
361,176.5399932861328,170.95989990234375,0.9683919021411486,26.380598536783026
362,177.7100067138672,171.85690307617188,0.9670637363312947,26.79146350496481
363,175.55999755859375,169.72999572753906,0.9667919690582765,26.515040761346654
364,168.53919982910156,158.32000732421875,0.9393660791362184,30.077018651079243
365,167.35000610351562,157.74000549316406,0.9425754391403653,29.32771215839645
366,168.30999755859375,159.7093963623047,0.9489002357492463,28.43142199984311
367,167.9199981689453,158.8686065673828,0.9460970003557537,28.8362614329711
368,166.9499969482422,158.60000610351562,0.9499850793808926,28.020572038109975
369,164.6699981689453,156.7711944580078,0.9520325268794039,27.30074817518772
370,164.2550048828125,156.4499969482422,0.9524823737326069,27.158056566063408
371,162.27000427246094,155.66000366210938,0.9592654191389989,25.72917013798974
372,162.4199981689453,157.8699951171875,0.9719861894898865,23.686845338744547
373,164.73060607910156,157.6739959716797,0.957162726008345,26.46569558897957
374,165.47000122070312,159.94000244140625,0.9665800523448297,25.02620215503083
375,163.78199768066406,158.7899932861328,0.9695204328606098,24.289321808623953
376,163.30999755859375,157.39999389648438,0.963811133730567,25.15170851618899
377,163.77000427246094,158.44000244140625,0.9674543463881989,24.62590614353519
378,164.7050018310547,162.08999633789062,0.9841230960560239,22.021074200542017
379,165.14999389648438,161.86000061035156,0.9800787562354076,22.7484923781376
380,166.75,163.11000061035156,0.9781709182030078,23.28701630462072
381,167.2899932861328,163.02000427246094,0.9744755264209468,23.980629660138163
382,167.0,161.36500549316406,0.9662575179231381,25.31146721928195
383,171.19000244140625,167.25,0.9769846230199406,24.110154607166095
384,169.35000610351562,165.27000427246094,0.9759078731384233,24.03335975888936
385,161.6300048828125,156.68099975585938,0.969380653483607,23.992767884972125
386,161.4886932373047,156.77999877929688,0.9708419557826969,23.7358074271838
387,161.2100067138672,155.75,0.9661310930681978,24.454283947871062
388,162.25,156.43499755859375,0.9641602314859399,24.93181500185156
389,160.2899932861328,154.29010009765625,0.9625685105759149,24.885771505678633
390,161.27000427246094,156.05999755859375,0.9676938886597595,24.211353051610473
391,160.97999572753906,156.02499389648438,0.9692197666631753,23.92217843693851
392,161.43600463867188,155.1199951171875,0.9608760788176036,25.33691455189836
393,163.5605010986328,157.38760375976562,0.9622592417031988,25.444117319114156
394,163.47999572753906,157.3000030517578,0.9621972544819427,25.441727256402288
395,165.23500061035156,158.9272003173828,0.9618252775158487,25.776315147163842
396,164.58999633789062,158.64999389648438,0.9639103069835916,25.332520834724164
397,163.7100067138672,158.64999389648438,0.9690916094932015,24.348848026123903
398,163.74000549316406,158.77999877929688,0.9697080337885157,24.252376474477984
399,165.75,168.47000122070312,1.0164102637749812,16.809192504374266
400,164.27999877929688,169.40240478515625,1.0311809474307405,14.233587486245398
401,161.52499389648438,167.41000366210938,1.0364340503822986,13.146380263010826
402,158.1649932861328,168.30999755859375,1.0641419068890159,8.490499766214498
