,dis,tmus,Ratio,Spread
0,143.0500030517578,127.54000091552734,0.8915763592775409,66.6570887591981
1,142.5800018310547,127.7249984741211,0.8958128547751352,65.83404249555755
2,142.43499755859375,127.40499877929688,0.8944781897924072,65.95719208830855
3,142.24000549316406,127.2699966430664,0.8947552849270868,65.82748334856365
4,142.5438995361328,127.72000122070312,0.8960046809181613,65.7900291900462
5,142.6416015625,128.1699981689453,0.8985457031116284,65.47266732583799
6,142.39999389648438,128.4600067138672,0.9021068273868701,64.85466504038916
7,142.69000244140625,128.27499389648438,0.8989767447033215,65.43337806191846
8,141.72999572753906,128.17999267578125,0.9043956575162377,64.22512513425394
9,141.75999450683594,128.07000732421875,0.9034284162450569,64.37583523596652
10,141.62379455566406,128.22000122070312,0.905356346530507,64.04094351657298
11,140.78030395507812,128.22999572753906,0.9108518175131675,62.885870950965455
12,140.4499969482422,128.26499938964844,0.9132431625250651,62.40246003224456
13,140.92999267578125,128.6199951171875,0.9126516838263541,62.69908102162836
14,139.625,128.1300048828125,0.9176723715868398,61.41748248091008
15,138.77000427246094,127.98999786376953,0.9223174599928242,60.396792691632555
16,139.1199951171875,127.69000244140625,0.9178407628166374,61.17191710392049
17,138.8699951171875,128.3800048828125,0.9244617944609066,60.14252793491579
18,138.61000061035156,128.58999633789062,0.9277108128681977,59.57958174036321
19,138.19000244140625,129.13999938964844,0.9345104356909242,58.45941147198266
20,137.16000366210938,128.35000610351562,0.9357684651256135,57.851133097571704
21,136.3350067138672,130.0,0.953533528427055,55.08116714291691
22,137.74000549316406,129.8249969482422,0.9425366035337156,57.16352194661613
23,137.1802978515625,129.55999755859375,0.9444504756709715,56.668691956684626
24,136.63999938964844,129.8719940185547,0.9504683445453347,55.62321498906178
25,137.44000244140625,130.0050048828125,0.9459036857790841,56.57624579602333
26,136.75599670410156,130.4499969482422,0.953888678318775,55.20268385522408
27,137.02000427246094,130.7899932861328,0.9545321063197466,55.22109017608028
28,138.2913055419922,132.4600067138672,0.9578332216528658,55.27692785897767
29,138.56480407714844,132.52000427246094,0.9563756478786493,55.58821739178248
30,138.93499755859375,132.1699981689453,0.951308169226437,56.440778512282094
31,138.5749969482422,131.55999755859375,0.949377596650653,56.562061406311045
32,138.5500030517578,132.1300048828125,0.9536629518041438,55.95812369514124
33,138.3292999267578,132.3209991455078,0.9565652339422577,55.46751458698793
34,138.58999633789062,132.57000732421875,0.9565626006728885,55.57241401576107
35,136.13999938964844,132.42999267578125,0.9727485916666657,52.38644287663834
36,136.22000122070312,132.7100067138672,0.9742328991676555,52.215035077126544
37,135.33999633789062,132.60000610351562,0.9797547634955278,51.130387777684604
38,135.97000122070312,132.86500549316406,0.9771641119389334,51.720649570231245
39,135.59759521484375,132.51370239257812,0.9772570242312968,51.56639404815073
40,135.42999267578125,131.9700927734375,0.9744524840178739,51.8824753582129
41,135.6199951171875,131.97000122070312,0.9730866094388924,52.1405041382456
