,ibm,nvda,Ratio,Spread
707,137.17999267578125,163.69000244140625,1.1932498263670288,19.047534176569066
708,137.68499755859375,164.6199951171875,1.1956276866485123,18.79519866945072
709,137.8000030517578,165.5,1.2010159385688697,18.069517634843812
710,137.3699951171875,164.17999267578125,1.1951663282489213,18.81250487596825
711,137.0500030517578,163.57000732421875,1.1935060465664162,18.993098503937894
712,137.89999389648438,162.77000427246094,1.1803481615426714,20.93368931797415
713,137.02999877929688,163.19000244140625,1.190907129060427,19.34626000543188
714,136.82749938964844,161.27000427246094,1.178637371813737,20.99452780559168
715,137.4550018310547,159.11900329589844,1.1576079529755554,23.98756326982923
716,137.41000366210938,160.11000061035156,1.165199012759372,22.93618370403494
717,138.05999755859375,161.1999053955078,1.1676076216580642,22.718494294474006
718,138.42999267578125,162.25,1.1720725896447015,22.164889629120644
719,140.55999755859375,169.83999633789062,1.2083096136017735,17.43310937438185
720,140.86390686035156,168.65499877929688,1.1972903672655948,19.025917478910408
721,140.9949951171875,168.82000732421875,1.1973475170796282,19.036813959852175
722,141.66000366210938,168.58999633789062,1.190103007056355,20.159188214389964
723,141.67999267578125,169.02999877929688,1.1930407080560983,19.746008678801594
724,141.9499969482422,169.04339599609375,1.1908657952118897,20.09492544555227
725,142.10000610351562,171.375,1.206016837713282,17.96461608828384
726,143.0,167.5,1.1713286713286712,23.047302066108223
727,143.6699981689453,170.86000061035156,1.1892531689840549,20.586360212670463
728,143.2949981689453,169.2100067138672,1.1808507545697302,21.73314820581127
729,142.77499389648438,169.89999389648438,1.1899842490602124,20.345376437417436
730,142.86000061035156,169.4499969482422,1.1861262510449964,20.90944239963779
731,142.91000366210938,169.32139587402344,1.1848113605424018,21.10514168940248
732,142.80999755859375,168.6999969482422,1.1812898244678283,21.59234418409185
733,143.42999267578125,166.44000244140625,1.1604267652557048,24.68429923229565
734,142.6199951171875,163.15499877929688,1.1439840440692501,26.882381419262977
735,142.7635955810547,161.79989624023438,1.133341420701132,28.43017889470108
736,142.8092041015625,161.17999267578125,1.1286386874697087,29.11128373052032
737,142.30999755859375,160.60169982910156,1.128534204091856,29.019700098774344
738,141.5800018310547,160.31900024414062,1.1323562520888149,28.322831258366598
739,141.8800048828125,159.82000732421875,1.1264448958556494,29.22439299606348
740,141.0500030517578,154.2801055908203,1.0937972509947962,33.650529873001325
741,139.8199005126953,154.58999633789062,1.1056365779909436,31.689986167599848
742,139.6199951171875,153.0749969482422,1.09636873156858,32.936736023568905
743,140.30999755859375,153.97000122070312,1.0973558826868692,32.967633889340284
744,141.08680725097656,154.52999877929688,1.0952831224283535,33.450023592030654
745,141.1199951171875,155.02999877929688,1.0985686234651466,32.99455780588858
746,140.7100067138672,155.47000122070312,1.1048965517914464,32.00439913820714
747,140.3000030517578,148.99989318847656,1.0620091942087078,37.92433046865791
748,141.11590576171875,154.3699951171875,1.0939234261646518,33.64907403383064
749,142.2899932861328,154.9199981689453,1.088762425179223,34.67455837761211
750,142.0399932861328,152.9700927734375,1.0769508589407388,36.288993170890855
751,141.76499938964844,153.25999450683594,1.0810848599208391,35.6300819652407
752,141.07000732421875,152.3126983642578,1.0796958280026185,35.64478048088234
753,141.3300018310547,151.58999633789062,1.0725960119854856,36.71636456238753
754,139.72000122070312,146.125,1.0458416742294432,40.020929402902944
755,139.72999572753906,146.4499053955078,1.0480921052990797,39.70943546030407
756,139.9600067138672,146.3300018310547,1.0455129666448948,40.13798672116838
757,139.77999877929688,144.4709930419922,1.0335598390589635,41.755446029365636
758,140.8300018310547,145.65499877929688,1.0342611438294977,41.98042091652315
759,140.85000610351562,144.97999572753906,1.0293218987934454,42.68226734959945
760,141.1300048828125,145.2100067138672,1.028909528023063,42.827981799727844
761,136.74000549316406,145.4550018310547,1.0637340645589364,36.69212372641801
762,136.39999389648438,145.05909729003906,1.063483165550038,36.63177268702163
763,135.89999389648438,147.2899932861328,1.083811625468683,33.72993548646975
764,135.6999969482422,148.35000610351562,1.0932204085464963,32.40155028240381
765,136.08999633789062,148.36000061035156,1.0901609567392183,32.914889096025185
766,137.20089721679688,149.07000732421875,1.0865089831640604,33.6955807296119
767,137.6199951171875,149.6699981689453,1.0875599729639351,33.657969985033255
768,138.16000366210938,148.75,1.076650232029452,35.3025961210737
769,137.55499267578125,149.94000244140625,1.0900367883760977,33.300740079912664
770,137.5,150.45599365234375,1.0942254083806817,32.71095516472506
771,137.5500030517578,151.2899932861328,1.099890875532768,31.944053746481934
772,137.83999633789062,151.3699951171875,1.098157277559196,32.25318880479271
773,138.71629333496094,152.75,1.101168408754634,32.049071447335
774,138.10000610351562,151.3000030517578,1.0955828846115174,32.672083400861005
775,139.91000366210938,155.99000549316406,1.1149310371679269,30.410884843513095
776,140.85000610351562,155.9199981689453,1.1069931942662055,31.7422649081932
777,141.0850067138672,157.99000549316406,1.1198213699176534,29.987600769089802
778,140.61000061035156,157.86000061035156,1.1226797519744132,29.480203317466824
779,141.07000732421875,159.2301025390625,1.1287310857871207,28.72737630607765
780,140.9600067138672,158.72999572753906,1.1260640477248482,29.07987523360027
781,140.82000732421875,158.64999389648438,1.1266154356263776,28.97201434642671
782,141.1199951171875,156.23719787597656,1.1071230391287612,31.787358709208895
783,140.9949951171875,160.00999450683594,1.1348629387436355,27.846826777234988
784,140.3800048828125,156.45840454101562,1.1145348276032985,30.57317216589221
785,140.2646942138672,157.24009704589844,1.1210240604535036,29.63674630279133
786,140.8300018310547,158.67300415039062,1.126698871599399,28.9624155454294
787,140.8000030517578,157.88999938964844,1.1213778122689981,29.705165471944163
788,140.47000122070312,158.3800048828125,1.1275005588842388,28.77233632677764
789,140.32000732421875,151.30599975585938,1.0782924163213359,35.64506728259358
790,141.05999755859375,152.25999450683594,1.0793988171139015,35.68405240989464
791,140.69000244140625,152.19500732421875,1.0817755681510066,35.25254965337303
792,141.14500427246094,153.1999969482422,1.085408567861961,34.85811898246656
793,140.90499877929688,152.50999450683594,1.082360426018074,35.22606227455268
794,140.9199981689453,151.47999572753906,1.074936117625645,36.27618847096327
795,141.02999877929688,151.5399932861328,1.0745231127973236,36.36379879637034
796,140.5800018310547,150.110107421875,1.067791332100517,37.18984167171596
797,140.7899932861328,152.4149932861328,1.0825697887233652,35.166739647050214
798,140.5800018310547,152.75,1.086569910445519,34.54994909359096
799,140.4199981689453,151.75,1.0806865259848748,35.3352429940442
800,140.22000122070312,152.72000122070312,1.0891456275223197,34.09686938665795
801,139.0399932861328,150.49000549316406,1.0823504945333826,34.743433224415504
802,139.2050018310547,150.83999633789062,1.0835817273358948,34.614864443440474
803,137.14500427246094,149.9199981689453,1.0931495387984003,32.77058812609841
804,138.11000061035156,151.47869873046875,1.0967974662300826,32.50679917505901
805,138.10000610351562,151.76930236816406,1.098981141640228,32.202784084454755
806,138.19000244140625,152.5500030517578,1.1039149023565604,31.54284790354331
