,wfc,spgi,Ratio,Spread
1310,43.68000030517578,343.489990234375,7.863781772768756,-3.6861032819641597
1311,43.58000183105469,343.2099914550781,7.875401033382014,-4.202258906432286
1312,43.650001525878906,343.614990234375,7.872049902006417,-4.049943528824935
1313,43.73400115966797,343.989990234375,7.865504667146869,-3.7561665405398177
1314,43.82500076293945,343.9075012207031,7.8472902506262585,-2.949169122892437
1315,43.93000030517578,345.57000732421875,7.866378441238119,-3.7757039910517225
1316,44.5,342.5,7.696629213483146,3.832450251583742
1317,44.209999084472656,343.6600036621094,7.7733546885055,0.36355629867467165
1318,44.03499984741211,341.7650146484375,7.761213031286582,0.8652599200859239
1319,44.22999954223633,342.864990234375,7.751865109267403,1.3178066814308007
1320,44.00339889526367,342.0,7.772126894425225,0.37867835730845023
1321,44.224098205566406,344.010009765625,7.778790834050859,0.12580268147610774
1322,44.310001373291016,344.7699890136719,7.780861618783221,0.04975572222088509
1323,43.85499954223633,340.42999267578125,7.7626267524622,0.767179668890213
1324,43.79499816894531,339.93499755859375,7.761959396533072,0.7844639210124509
1325,43.53499984741211,340.0400085449219,7.810727224916602,-1.3905667379108824
1326,43.27000045776367,337.2900085449219,7.795008203758962,-0.7504032420975424
1327,43.31999969482422,338.4700012207031,7.813250314060893,-1.5323187159962632
1328,43.529998779296875,339.80999755859375,7.806340617684772,-1.2003725831741523
1329,43.439998626708984,339.4200134277344,7.813536467725456,-1.5269395642407577
1330,43.41999816894531,343.9700012207031,7.921925742196739,-6.236164312231262
1331,43.439998626708984,341.7699890136719,7.867633513310826,-3.8769151501782577
1332,43.40999984741211,342.4800109863281,7.88942668026167,-4.825777369695283
1333,43.46009826660156,342.8443908691406,7.888716421348072,-4.7912903956890265
1334,42.97999954223633,338.94500732421875,7.886110072922137,-4.714292312194113
1335,42.83000183105469,338.3450012207031,7.899719513329084,-5.308517814326018
1336,42.25,335.0,7.928994082840236,-6.581297175222284
1337,41.779998779296875,326.67999267578125,7.819052231223617,-2.003282365655247
1338,41.709999084472656,325.0899963378906,7.794054266927845,-0.9706001846688483
1339,41.63999938964844,325.010009765625,7.805235699557224,-1.4479277693075066
1340,41.68220138549805,324.7699890136719,7.791574778165746,-0.8719088419957135
1341,41.54999923706055,324.0249938964844,7.7984356160341415,-1.179463012092862
1342,41.61009979248047,323.8599853515625,7.78320616789505,-0.5359539471695545
1343,41.48500061035156,322.239990234375,7.767626503396216,0.08804332470362475
1344,40.34000015258789,320.30499267578125,7.940133650575434,-7.093069785127392
1345,40.209999084472656,319.6099853515625,7.94852008526859,-7.433087482878131
1346,39.88999938964844,316.8424987792969,7.942905581029374,-7.213331448272976
1347,39.880001068115234,317.7099914550781,7.966649522211093,-8.160427415893247
1348,39.84000015258789,316.3800048828125,7.941265152386335,-7.1489147536710735
1349,40.040000915527344,316.92999267578125,7.915334301425481,-6.106563367766109
1350,40.45000076293945,318.1099853515625,7.864276374575915,-4.022274393960908
1351,40.380001068115234,317.30999755859375,7.858097800030703,-3.779600757896384
1352,39.88999938964844,313.8699951171875,7.868388065170982,-4.240827786163601
1353,39.900001525878906,312.94000244140625,7.843107530671025,-3.231201447199618
1354,39.435001373291016,313.43499755859375,7.9481421742990115,-7.428372247447436
1355,39.630001068115234,315.4599914550781,7.96013078356652,-7.9008437966494345
1356,39.974998474121094,316.5249938964844,7.918073945678709,-6.219092285125834
1357,40.029998779296875,315.489990234375,7.881338992134652,-4.746194589542592
1358,40.18000030517578,314.80999755859375,7.834992413328616,-2.871939936770099
1359,39.88999938964844,313.9800109863281,7.871146046389932,-4.350843655304226
1360,39.564998626708984,312.010009765625,7.886010883240563,-4.96838980385291
1361,39.619998931884766,310.7900085449219,7.844270997564544,-3.3104945496759175
1362,39.849998474121094,312.05999755859375,7.830865985132923,-2.7493041376133025
1363,39.9900016784668,313.0299987792969,7.827706567660698,-2.604646673164263
1364,40.060001373291016,313.2900085449219,7.820519166377263,-2.3073422818849796
1365,40.81999969482422,315.510009765625,7.729299660078884,1.5235089315195918
1366,40.77000045776367,314.80499267578125,7.721486120705554,1.8304488194808126
1367,40.709999084472656,315.9599914550781,7.761237989700411,0.1977391751187323
1368,40.810001373291016,316.2149963378906,7.748468162141361,0.7389190674149457
1369,40.630001068115234,314.2699890136719,7.734924458574483,1.250824167781678
1370,40.88999938964844,315.88250732421875,7.725177599395768,1.7083255298300681
1371,40.790000915527344,314.70001220703125,7.715126382535477,2.0946662432525667
1372,39.98500061035156,310.4200134277344,7.763411496544305,-0.03447815319310088
1373,40.23500061035156,310.5,7.7171615580916715,1.8759516552975182
1374,40.45090103149414,310.5249938964844,7.6765902854603105,3.5698846982305152
1375,40.2599983215332,310.635009765625,7.715723366026093,1.9399653049418983
1376,40.345001220703125,309.78399658203125,7.678373707002515,3.4677431402140027
1377,40.384700775146484,310.239990234375,7.682116848202639,3.3278240617613672
1378,40.5099983215332,310.54998779296875,7.666008409284358,4.015403658354392
1379,40.61000061035156,311.1650085449219,7.662275396903229,4.196567681509981
1380,40.970001220703125,314.7699890136719,7.68293823859129,3.4577916604639025
1381,40.5099983215332,310.95001220703125,7.6758831175202715,3.6153792442918924
1382,40.709999084472656,310.760009765625,7.6335056928103215,5.397720864571857
1383,40.43000030517578,309.3800048828125,7.6522384998153505,4.548469119767338
1384,40.439998626708984,308.07000732421875,7.617952962064419,5.938069970200109
