,mrk,tmo,Ratio,Spread
1172,89.91000366210938,573.8400268554688,6.382382421115407,-10.171359545191505
1173,90.05000305175781,574.7650146484375,6.382731762019834,-10.2087838904375
1174,90.38999938964844,575.0399780273438,6.361765481914562,-8.328249858754218
1175,90.20999908447266,572.8200073242188,6.349850494819648,-7.2494390696413955
1176,89.91999816894531,572.6799926757812,6.368772290228554,-8.94796252536693
1177,89.92500305175781,573.989990234375,6.382985496303021,-10.22623029531175
1178,90.0999984741211,574.0900268554688,6.371698519177682,-9.21683679104214
1179,89.97000122070312,572.33447265625,6.361392296219613,-8.285434830828846
1180,90.16000366210938,573.8400268554688,6.364685043781011,-8.586417907318006
1181,90.20159912109375,575.3200073242188,6.378157515277127,-9.802692876504777
1182,90.06999969482422,573.5399780273438,6.367713777846295,-8.85697322048915
1183,89.66510009765625,577.52001953125,6.440856240636101,-15.40398364723441
1184,89.41000366210938,574.8900146484375,6.429817594248319,-14.39123061390748
1185,89.37169647216797,576.3250122070312,6.448630102781027,-16.069086813973485
1186,89.29000091552734,575.2999877929688,6.443050530789336,-15.561993157306885
1187,89.5199966430664,580.030029296875,6.479334797224884,-18.83391544077446
1188,89.91500091552734,581.0,6.4616581669818745,-17.299651269654163
1189,90.33000183105469,586.0800170898438,6.488209954716888,-19.748659436398242
1190,90.38999938964844,577.22998046875,6.385993852931202,-10.518252300160468
1191,90.55999755859375,575.2100219726562,6.351700943901707,-7.420545098771951
1192,90.40499877929688,571.9119262695312,6.326109551372523,-5.105105472155712
1193,90.31999969482422,572.27001953125,6.3360276955807375,-6.002073086521902
1194,89.69999694824219,567.3699951171875,6.325195255520084,-5.032721347074668
1195,89.36000061035156,565.6799926757812,6.330349024306656,-5.498216316258064
1196,89.25,563.8400268554688,6.317535314907213,-4.355628686096308
1197,87.70999908447266,558.6699829101562,6.369513040036708,-8.948831034314678
1198,88.19319915771484,556.5700073242188,6.31080415088369,-3.7854797863567153
1199,88.42500305175781,559.0499877929688,6.3223066836168496,-4.795877681146946
1200,88.22000122070312,560.0349731445312,6.348163289450334,-7.080526784225041
1201,87.94419860839844,558.719970703125,6.353119131723701,-7.514048519122836
1202,87.90499877929688,558.5499877929688,6.354018492114657,-7.592583374328994
1203,87.58999633789062,556.2899780273438,6.351067488133891,-7.329615550370333
1204,87.19000244140625,554.2899780273438,6.357265311465495,-7.865483476103888
1205,87.27999877929688,552.405029296875,6.329113623084828,-5.409978972919218
1206,87.01000213623047,552.969970703125,6.3552460306499805,-7.686636065897316
1207,86.94000244140625,553.0900268554688,6.361743861558173,-8.2504739421025
1208,86.91999816894531,552.8400268554688,6.360331782116706,-8.127296359537324
1209,87.03500366210938,554.8200073242188,6.374676670069001,-9.378168849487649
1210,86.88999938964844,554.3599853515625,6.380020592077547,-9.837440113203085
1211,86.37000274658203,549.3699951171875,6.360657376949407,-8.144107203429796
1212,86.1449966430664,547.6599731445312,6.357420564002204,-7.860571399723964
1213,85.93000030517578,550.5150146484375,6.406551992241511,-12.078639495282884
1214,85.68000030517578,547.6199951171875,6.391456502878966,-10.768561601906496
1215,85.4000015258789,546.2100219726562,6.395901782356963,-11.13371535282087
1216,85.39450073242188,547.8300170898438,6.415284501825633,-12.78858421637389
1217,85.4000015258789,545.5,6.387587707884246,-10.42369338016462
1218,86.41000366210938,545.875,6.317266252349034,-4.395515619952873
1219,87.16999816894531,543.0900268554688,6.230240200337034,3.2076452783362885
1220,87.07499694824219,545.323974609375,6.262693008574187,0.37141196306518687
1221,87.19000244140625,547.6199951171875,6.280765911036659,-1.195500565947638
1222,87.38500213623047,549.0900268554688,6.28357284925684,-1.4292797614307045
1223,87.08499908447266,548.030029296875,6.293047425599495,-2.2712315157174015
1224,87.15499877929688,550.780029296875,6.319546061742466,-4.577449791855967
1225,87.56629943847656,556.3499755859375,6.353471360027323,-7.539845919243559
1226,87.65499877929688,556.9500122070312,6.3538876272117015,-7.577549426265106
1227,87.56999969482422,553.0,6.314948063573932,-4.1664115718811825
1228,86.55000305175781,547.969970703125,6.331253048892825,-5.602922875355118
1229,86.4800033569336,546.0499877929688,6.314176301996973,-4.126721689060188
1230,86.3499984741211,544.2100219726562,6.302374424890752,-3.110956476333369
1231,86.23999786376953,543.5499877929688,6.30275975483669,-3.1483004867966127
1232,86.5,545.77001953125,6.309479994580925,-3.7199793784868387
1233,86.80870056152344,549.5499877929688,6.330586499258669,-5.542858145831898
1234,86.4800033569336,546.22998046875,6.316257623329008,-4.306714364841438
1235,86.19999694824219,542.530029296875,6.293852070814237,-2.3819384569922857
1236,86.66999816894531,545.6400146484375,6.295604317249721,-2.5122257903795724
1237,86.56999969482422,546.1500244140625,6.308767775665307,-3.656202537438018
1238,86.44999694824219,545.2899780273438,6.307576602389126,-3.5569455495874234
1239,86.62000274658203,549.4299926757812,6.3429920948306755,-6.619163124149933
1240,86.6449966430664,547.3699951171875,6.31738722747114,-4.40071009663299
1241,86.54000091552734,548.57861328125,6.339017881646704,-6.274976662197529
1242,86.63999938964844,550.6799926757812,6.355955638909842,-7.742389075295334
1243,86.63500213623047,552.8049926757812,6.380850453567428,-9.899070495363928
1244,86.7699966430664,554.0,6.384695418151418,-10.23824416050874
1245,86.88999938964844,551.9000244140625,6.351709383022652,-7.377479175703085
1246,87.08000183105469,556.7650146484375,6.393718453619538,-11.037898287348382
1247,87.27999877929688,560.6400146484375,6.423464968945707,-13.644964324481718
1248,87.07499694824219,560.3099975585938,6.434797785771326,-14.614610986153563
1249,87.34980010986328,561.27001953125,6.425544406802518,-13.83244506651951
1250,87.34010314941406,562.7000122070312,6.442630497520843,-15.323914207807858
1251,87.05999755859375,563.239990234375,6.469561291399063,-17.63969629072082
1252,87.37999725341797,566.489990234375,6.483062577713873,-18.860972928985774
1253,87.7300033569336,568.0800170898438,6.475321957741,-18.232042796567356
1254,87.69000244140625,568.3099975585938,6.480898411860963,-18.71561973160678
1255,87.70999908447266,567.6900024414062,6.472352164713506,-17.96885056556468
1256,87.62190246582031,568.6699829101562,6.490043777946775,-19.507343030546593
1257,87.41500091552734,568.280029296875,6.500944041012217,-20.429096945264945
1258,87.52999877929688,570.7849731445312,6.521021148232173,-22.204981182701857
1259,87.38999938964844,569.3800048828125,6.51539087835555,-21.687576368705862
1260,88.69999694824219,577.239990234375,6.507779144245105,-21.242483015756505
1261,88.97000122070312,578.030029296875,6.496909310622429,-20.32075802294807
1262,88.5999984741211,576.7100219726562,6.50914257228916,-21.3464817354712
1263,88.75,578.10498046875,6.513858934859155,-21.79046557512467
1264,88.47000122070312,577.3350219726562,6.525771606269091,-22.795633974476544
1265,88.12000274658203,577.77001953125,6.5566273436556415,-25.44954015237724
1266,88.18000030517578,579.2899780273438,6.5694032209403606,-26.589128133326966
1267,86.93000030517578,559.280029296875,6.43368258752411,-14.503887592226162
1268,87.0,563.47998046875,6.476781384698276,-18.26005704023973
1269,87.21060180664062,565.3300170898438,6.482354270909261,-18.774927371909
1270,87.5,567.239990234375,6.482742745535714,-18.85018353011762
1271,87.09660339355469,566.2150268554688,6.501000094079096,-20.382660463739597
1272,86.69999694824219,564.3200073242188,6.508881513122823,-21.002033208588927
1273,86.30000305175781,559.7100219726562,6.485631543222242,-18.927915782759868
1274,87.12000274658203,564.27001953125,6.4769283946491605,-18.289306703871574
1275,86.94999694824219,561.260009765625,6.454974461928048,-16.357094012121564
1276,87.08000183105469,562.2449951171875,6.456648866498741,-16.517878756098384
1277,86.69000244140625,558.6099853515625,6.443764789707173,-15.355374076069749
1278,86.79239654541016,555.760009765625,6.403326004194953,-11.856243774498095
1279,86.7750015258789,554.375,6.3886486920391325,-10.581514371859923
1280,86.94999694824219,558.6099853515625,6.424496894279138,-13.707069598059062
1281,86.56999969482422,556.7899780273438,6.431673558855663,-14.296156150719268
1282,87.02999877929688,558.1099853515625,6.412846066640742,-12.699876665480216
1283,86.66999816894531,554.4600219726562,6.397369720625246,-11.332233114598322
1284,87.16999816894531,559.4199829101562,6.417574792486941,-13.122310776351211
1285,86.92500305175781,555.4650268554688,6.39016401903061,-10.720566570888506
1286,86.7300033569336,551.5900268554688,6.3598524790253235,-8.08181911368669
1287,86.76000213623047,552.280029296875,6.3656064511119475,-8.581636297520928
1288,87.09500122070312,542.1500244140625,6.224812179980651,3.6721845758125102
