,intc,ma,Ratio,Spread
0,51.66999816894531,364.489990234375,7.054190113237524,182.31677711622956
1,51.7400016784668,363.2099914550781,7.0199068355701115,184.3376002443
2,51.692100524902344,363.18170166015625,7.025864648026747,183.8589677272198
3,51.42499923706055,364.6600036621094,7.091103725273547,179.5540197617346
4,51.775001525878906,366.6400146484375,7.081410021111798,181.27796904047784
5,52.19499969482422,368.0480041503906,7.051403511874858,184.31468341297125
6,52.2599983215332,367.54998779296875,7.033103704512051,185.50055907390538
7,52.220001220703125,365.114990234375,6.991861005350219,187.5122803370988
8,52.08000183105469,363.1000061035156,6.971966077908304,188.04569650980932
9,52.02830123901367,363.4949951171875,6.986485940552274,187.1035769637998
10,51.89500045776367,362.385009765625,6.983042808922665,186.80288354888944
11,51.63930130004883,361.0799865722656,6.992348414519006,185.40192580942266
12,51.29999923706055,360.4849853515625,7.026997869643985,182.4062037711202
13,51.439998626708984,362.239990234375,7.041990666894975,182.13276684645655
14,50.55500030517578,358.2699890136719,7.086736956798959,176.73711897760484
15,50.52000045776367,362.3399963378906,7.172208888652295,172.29671966384888
16,50.22999954223633,361.8800048828125,7.204459649228596,169.68772585150487
17,50.0,362.375,7.2475,166.75872046454435
18,49.90520095825195,362.6600036621094,7.266978124494309,165.47048940930256
19,50.005001068115234,361.6578063964844,7.2324327301552405,167.52883874362215
20,49.5099983215332,357.4200134277344,7.219148162893049,166.52817881358976
21,48.244998931884766,366.45001220703125,7.595606183438987,144.1111033656918
22,48.062801361083984,366.94000244140625,7.634594573143509,141.69297556136843
23,47.51499938964844,365.57000732421875,7.693781164266655,137.26576077408583
24,47.42499923706055,363.3599853515625,7.661781575056151,138.52334043511797
25,47.90340042114258,364.010009765625,7.5988344577928135,142.93607998921482
26,47.790000915527344,362.32000732421875,7.581502414378447,143.4260123845205
27,48.119998931884766,363.9599914550781,7.56359101275696,145.27828981648355
28,48.845001220703125,368.45001220703125,7.543249114524793,148.46073223308576
29,48.92499923706055,368.7650146484375,7.537353508410463,148.99232275217935
30,48.92499923706055,369.5400085449219,7.553193956209536,148.21732885569497
31,48.96500015258789,366.92999267578125,7.4937198311514415,151.25066138993498
32,49.020999908447266,367.2900085449219,7.492503401213379,151.4832727040539
33,49.1349983215332,365.8550109863281,7.445914795645647,154.124678351512
34,49.21500015258789,367.0400085449219,7.457889005525517,153.7863141231171
35,48.54999923706055,363.9549865722656,7.496498296429247,149.8338479248671
36,48.380001068115234,365.0,7.544439684614904,146.98979922500882
37,48.45500183105469,363.3399963378906,7.49850340744445,149.4435115417549
38,48.63999938964844,365.36749267578125,7.511667295652531,149.37378413297563
39,48.48500061035156,363.8699951171875,7.504795102333177,149.23098007643296
40,48.18000030517578,363.2300109863281,7.53902052066421,146.64324528288273
41,48.14500045776367,363.6499938964844,7.553224435328541,145.85287038318927
42,47.3650016784668,354.3800048828125,7.481895752659113,146.86838627591794
43,47.51499938964844,356.19000244140625,7.496369715181042,146.64576565689833
44,47.375,354.7850036621094,7.488865512656663,146.56919647804636
45,47.5,353.9200134277344,7.450947651110197,148.75702101358274
46,47.48500061035156,351.95001220703125,7.411814418936901,150.56828857729835
47,47.66999816894531,353.3800048828125,7.413048425771126,151.09606483062845
48,47.529998779296875,353.55999755859375,7.438670453166464,149.43450419669836
49,47.380001068115234,349.9599914550781,7.386238572514229,151.44713336063984
50,46.99420166015625,348.2799987792969,7.411127042819497,149.04433651469395
51,46.869998931884766,347.1499938964844,7.406656748616328,148.85994436346374
52,47.154998779296875,348.32000732421875,7.386703771417477,150.70599152758928
53,47.365299224853516,349.7900085449219,7.384942442449093,151.46153145034089
54,47.76499938964844,350.2200012207031,7.332147088786571,155.26143547992422
55,47.54999923706055,349.8500061035156,7.3575186480937305,153.35615398432623
56,47.19499969482422,352.1300048828125,7.461171886000243,147.31931063409496
57,47.38999938964844,355.19500732421875,7.495146906497012,146.3179264729245
58,47.525001525878906,355.510009765625,7.480483921121776,147.43160768380403
59,47.2599983215332,354.9750061035156,7.5111091559598595,145.16216871690403
60,47.08000183105469,353.67999267578125,7.512319008502853,144.55233789108928
61,47.15999984741211,354.57000732421875,7.51844801678208,144.5089162031515
62,47.029998779296875,352.7699890136719,7.500956797153163,144.93317553697477
63,47.11000061035156,346.92999267578125,7.364253623031152,151.61980520506427
64,46.86640167236328,347.1449890136719,7.407118460694206,148.8268806199946
65,46.89500045776367,349.1600036621094,7.445569895592237,147.11451760595065
66,47.03990173339844,349.79998779296875,7.436239764604141,148.0079764966249
67,46.83000183105469,350.30010986328125,7.480249757987078,145.28655210126652
68,46.751800537109375,349.44500732421875,7.474471641939133,145.31407580812055
69,46.56999969482422,347.5799865722656,7.463602938586568,145.255157438835
70,47.1349983215332,352.9599914550781,7.488278434791659,145.8543490641802
71,47.189998626708984,353.3900146484375,7.488663380643179,146.00637619290774
72,47.00189971923828,348.9200134277344,7.423530017126486,148.48578791910506
73,47.06010055541992,348.3500061035156,7.4022367566615,149.6717157429826
74,46.685001373291016,346.4100036621094,7.420156227312316,147.64216566872733
75,46.45500183105469,345.1400146484375,7.429555506285977,146.4781444126262
76,46.5,345.75,7.435483870967742,146.3443600320262
77,46.8849983215332,351.8475036621094,7.504479391236618,144.3211682548262
78,47.04499816894531,354.43499755859375,7.533957091161254,143.42690064904042
79,46.78010177612305,355.1199951171875,7.591261703890599,139.93859081301304
80,46.79999923706055,355.4949951171875,7.596047028045117,139.77415916368614
81,46.775001525878906,356.2699890136719,7.616675091214281,138.734622628789
82,47.0099983215332,355.20001220703125,7.555839712598539,142.2914940110657
83,47.02000045776367,355.1400146484375,7.552956426860239,142.45734092078385
84,45.915000915527344,359.3999938964844,7.82750706153082,126.50351129483448
85,46.060001373291016,359.7799987792969,7.811115676343072,127.65799904573305
86,45.88399887084961,358.75,7.8186297800629605,126.82542064647208
87,45.96500015258789,359.56500244140625,7.822582426798105,126.86762839643728
88,46.064998626708984,360.9100036621094,7.834798967145738,126.58087846878362
89,45.78499984741211,359.6499938964844,7.855192641587674,124.87775231811088
90,45.66999816894531,357.79998779296875,7.834464684438407,125.51073310189042
91,46.452701568603516,359.010009765625,7.7285065807296975,132.58380636686206
92,46.609901428222656,355.9200134277344,7.636146023089894,137.33739763628824
93,46.334999084472656,353.2300109863281,7.62339522964832,137.11819807943732
94,46.54999923706055,355.0299987792969,7.62685294517989,137.59348689925406
95,46.790000915527344,356.54998779296875,7.620217585305646,138.61335750647964
96,46.584999084472656,355.6300048828125,7.634002616120009,137.36387278527565
97,46.650001525878906,356.95001220703125,7.651661319003701,136.73176513426824
98,46.970001220703125,361.6650085449219,7.699914821069019,135.4032213777748
99,47.525001525878906,360.6700134277344,7.589058429200425,142.27160402169466
100,47.66619873046875,363.4800109863281,7.625529634566554,140.95585050677727
101,47.685001373291016,361.20001220703125,7.574709065843585,143.43483153309637
102,47.650001525878906,360.95001220703125,7.575026246557366,143.31443954355916
103,47.8650016784668,363.8800048828125,7.602214397216088,142.6597234805634
104,47.939998626708984,363.9599914550781,7.591990026722775,143.37340519323527
105,48.599998474121094,369.55499267578125,7.604012433715709,144.76296746787614
106,48.03630065917969,370.3550109863281,7.709898678793319,137.9975187165757
107,48.0973014831543,368.510009765625,7.661760606147369,140.4880717961006
108,48.279998779296875,367.41400146484375,7.61006650278533,143.51750609741651
109,48.23500061035156,365.6700134277344,7.581009822756363,144.78529316356338
110,48.13999938964844,366.5299987792969,7.613834720116593,142.91994082481455
111,48.11000061035156,365.20001220703125,7.590937592473304,143.93246008310518
112,48.654998779296875,373.9949951171875,7.6866715548316,140.90501534855684
113,48.36600112915039,372.20001220703125,7.695488639078428,139.6416302221627
114,48.09000015258789,369.3800048828125,7.681014841147487,139.5408090747742
115,48.04999923706055,369.1449890136719,7.6825181035373165,139.35250827881538
116,47.86000061035156,366.7349853515625,7.6626615268417275,139.75181833625118
117,47.720001220703125,366.3550109863281,7.677179413553462,138.6502247433367
118,47.54999923706055,364.42999267578125,7.664142976299859,138.7761674120606
119,47.27000045776367,355.19000244140625,7.514068098196295,145.05302173013786
120,47.29999923706055,356.7300109863281,7.541860819034065,143.83048049919097
121,47.185001373291016,357.42999267578125,7.575076449570771,141.9135138597009
122,47.165000915527344,356.5299987792969,7.559206866503473,142.6018494236356
123,46.974998474121094,354.5199890136719,7.546993092697593,142.60112521488787
124,46.810001373291016,353.7900085449219,7.558000388070665,141.5849950870762
125,46.540000915527344,351.19000244140625,7.5459818550247855,141.3276742557194
126,46.775001525878906,350.2900085449219,7.488829441322822,144.714603097539
127,46.53499984741211,350.0,7.5212206113172275,142.4647520215634
128,46.61009979248047,350.2699890136719,7.514894638139787,142.98952127470562
129,46.60499954223633,350.1449890136719,7.513034920134456,143.06054698696602
130,46.69499969482422,352.6000061035156,7.551129851331782,141.55797220874638
131,46.709999084472656,353.79998779296875,7.57439509157642,140.51672417628077
132,47.06999969482422,354.8800048828125,7.539409542886291,143.24647633293358
133,46.22010040283203,347.0400085449219,7.508421780140871,142.09226518298408
134,45.91999816894531,344.9700012207031,7.512413218125927,140.9863882764788
135,46.22999954223633,346.5299987792969,7.4957820075836805,142.70703431785688
136,45.91999816894531,344.9599914550781,7.512195235416342,140.9963980421038
137,46.16999816894531,346.3900146484375,7.502491409701312,142.21204345106713
138,45.75,344.4100036621094,7.528087511740096,139.74735056294867
139,45.5099983215332,344.1700134277344,7.562514307210801,137.44748117642627
140,45.130001068115234,362.3699951171875,8.029470120558123,115.22611227762599
141,45.380001068115234,363.82501220703125,8.017298449617291,116.41676379010494
142,45.77000045776367,366.3299865722656,8.003713849867953,118.03902598534216
143,45.55149841308594,365.30999755859375,8.019714175936928,116.7466790024252
144,45.46580123901367,364.8500061035156,8.024712996599344,116.29976516650026
145,45.31999969482422,362.3299865722656,7.994924735483738,117.27681442722144
146,45.220001220703125,361.57000732421875,7.995798265451633,116.97854238221885
147,45.65999984741211,373.45001220703125,8.178931525515488,109.75489970640268
148,46.04999923706055,373.7099914550781,8.115309395148053,113.62215701882735
149,46.33000183105469,376.0,8.115691455638357,114.29532475990237
150,46.744998931884766,381.29998779296875,8.157022066651155,113.38711616581799
151,46.779998779296875,378.2900085449219,8.086575853275551,116.76748740340207
152,47.13410186767578,378.80999755859375,8.036856173096593,119.99485608136854
153,46.86000061035156,379.0299987792969,8.088561541665188,116.87413049922594
154,43.7599983215332,367.0849914550781,8.388597018625678,96.01282293282344
155,44.2400016784668,367.989990234375,8.318037438355002,100.18754339532143
156,43.939998626708984,368.9049987792969,8.395653398019396,96.09770023185297
157,44.08000183105469,368.260009765625,8.354355591387092,98.22429757337284
158,43.83000183105469,366.0,8.350444551902335,97.83863873667514
159,43.845001220703125,365.7049865722656,8.340859308713709,98.29238582139703
160,43.59000015258789,363.3999938964844,8.336774320357733,97.8987852192933
161,44.349998474121094,359.2699890136719,8.10078920799313,110.07160489049926
162,43.970001220703125,352.20001220703125,8.0100068780803,113.12019448779273
163,44.230098724365234,354.29998779296875,8.010382025165907,113.77274609778067
164,43.80500030517578,354.2699890136719,8.087432634301639,109.30406671489135
165,43.66999816894531,351.5849914550781,8.050950451037524,110.56038062119933
166,44.56999969482422,358.32000732421875,8.039488664520439,113.34978786830015
167,44.959999084472656,359.0400085449219,7.985765477226614,116.75702320806857
168,44.80500030517578,355.05499267578125,7.924450178717352,119.10173746207283
169,44.96500015258789,359.0199890136719,7.984432064835855,116.8299674148808
170,44.904998779296875,356.6549987792969,7.942434216115157,118.55998265160667
171,45.380001068115234,356.95001220703125,7.865799995712879,123.29176379010494
172,45.0099983215332,355.364990234375,7.895245578455511,120.96116716514018
173,45.09000015258789,357.8399963378906,7.936127636436763,119.33279439182343
174,45.060001373291016,357.6300048828125,7.936750865143006,119.22531853292651
175,44.80889892578125,357.1000061035156,7.969399263637218,117.09798186685151
176,44.6150016784668,354.3500061035156,7.942395893140599,117.79603042966488
177,45.005001068115234,355.1199951171875,7.890678517698779,121.15327797646461
178,45.150001525878906,357.010009765625,7.907198177191542,120.79775596173818
179,45.380001068115234,358.260009765625,7.894667283675862,121.98176623151119
180,46.499000549316406,367.8500061035156,7.910922853349876,124.233777067338
181,46.54999923706055,368.739990234375,7.921374785776678,123.88349544417594
182,45.439998626708984,363.0,7.988556579458912,117.87671062508622
183,45.314998626708984,358.19000244140625,7.904446944643324,121.36387388251859
184,45.33000183105469,355.79998779296875,7.849105965603937,123.9126625576427
185,45.5099983215332,354.8500061035156,7.797187853017722,126.76748850064502
186,44.875,352.3299865722656,7.851364603281685,122.56752754466288
187,44.23500061035156,349.9800109863281,7.911834659372159,118.14459796780608
188,44.720001220703125,354.1000061035156,7.918157344315658,119.15720639827651
189,44.54499816894531,343.635009765625,7.714334356066743,127.77020241878193
190,45.0,350.05999755859375,7.779111056857639,126.16035085949613
191,44.560001373291016,348.2489013671875,7.8152803104697774,123.3150848439061
192,44.54999923706055,347.55499267578125,7.801459003991518,123.90314418418791
193,44.12710189819336,344.9949951171875,7.818211037587134,121.98775689699465
194,43.94499969482422,344.4100036621094,7.837296758535955,120.64562002460269
195,44.290000915527344,347.1199951171875,7.8374348146715205,121.58666415903366
196,43.78499984741211,329.7300109863281,7.530661462496651,133.63238640968535
197,43.45000076293945,326.0299987792969,7.503567158907467,133.78721237833196
198,43.560001373291016,330.8500061035156,7.59527079139115,130.13130569828706
199,43.318599700927734,330.67999267578125,7.6336722553083645,127.74664382554255
200,43.251800537109375,330.010009765625,7.6299716004304035,127.7097129341962
201,43.279998779296875,329.7300109863281,7.6185309677978905,128.28812452947773
202,43.099998474121094,328.2799987792969,7.6167055777602615,127.8332521132607
203,43.8671989440918,327.17999267578125,7.458419970984884,137.0522909971312
204,43.63999938964844,324.8800048828125,7.444546503817669,136.9478998794899
205,43.744998931884766,324.2900085449219,7.413190455207761,138.64907218599217
206,44.060001373291016,327.17498779296875,7.425669033031416,139.0976612134794
207,44.27750015258789,329.625,7.444525975135351,138.9493677721652
208,44.31999969482422,328.3699951171875,7.409070337957047,140.65413147300865
209,44.0,325.2699890136719,7.392499750310725,140.36768499512715
210,43.93000030517578,328.9750061035156,7.488618343231748,135.92188392620892
211,43.78499984741211,329.3900146484375,7.522896329709726,133.97238274757598
212,43.435001373291016,328.489990234375,7.5627945170589905,131.16848726626637
213,43.08000183105469,327.32501220703125,7.598073312315309,128.57662072267573
214,43.165000915527344,328.25,7.604540554565856,128.55115056576892
