,aapl,ma,Ratio,Spread
843,134.2100067138672,322.6700134277344,2.404217251219276,-30.274942831240484
844,133.11000061035156,322.4150085449219,2.422169687225203,-32.434443962115786
845,136.58909606933594,329.92559814453125,2.4154607332422278,-32.30844238185416
846,135.4499969482422,325.54998779296875,2.4034698791271816,-30.433146955160854
847,131.16000366210938,313.114990234375,2.3872749427562754,-27.41465586407043
848,130.91000366210938,309.5400085449219,2.3645252454798853,-24.388422496551815
849,131.00999450683594,309.6382141113281,2.363470170935482,-24.26714882994799
850,131.25,309.0249938964844,2.3544761439732143,-23.127118168588826
851,129.73500061035156,306.125,2.359617671097265,-23.552537763310173
852,130.11500549316406,308.9599914550781,2.374514686327321,-25.553421051307172
853,130.10000610351562,309.1099853515625,2.3759413593387184,-25.736338507390034
854,131.0399932861328,308.2900085449219,2.352640600887045,-22.853096144344764
855,132.50999450683594,309.3599853515625,2.3346162416118976,-20.696430138575128
856,131.83999633789062,309.29998779296875,2.3460254580125195,-22.1070740636132
857,132.4490966796875,312.3399963378906,2.3581889508333003,-23.810111446731927
858,132.21499633789062,313.1099853515625,2.368188133147725,-25.093949139305156
859,131.97760009765625,313.5,2.37540309694999,-26.00504694159139
860,131.44000244140625,310.5400085449219,2.362598925569523,-24.225078733485763
861,136.34530639648438,318.95001220703125,2.339281201800543,-21.867973139883194
862,136.57339477539062,316.7200012207031,2.3190461197920915,-19.137309692844784
863,136.0050048828125,317.0299987792969,2.331017149350224,-20.69491925046572
864,135.88999938964844,317.5199890136719,2.3365957056429223,-21.43734577038885
865,135.8800048828125,317.1000061035156,2.3336767346821436,-21.039300735651754
866,136.08999633789062,318.17340087890625,2.3379631820176585,-21.651765676663505
867,135.86000061035156,317.5899963378906,2.337626931481793,-21.573200213804572
868,137.27000427246094,316.8599853515625,2.3082973372874793,-17.748240653460133
869,136.47720336914062,317.5249938964844,2.3265789894422846,-20.15344185968286
870,135.6300048828125,317.7349853515625,2.3426599860856228,-22.22302830563314
871,136.3699951171875,318.4200134277344,2.3349712167555987,-21.28378278436009
872,136.49000549316406,317.6600036621094,2.3273499221744776,-20.260351049007628
873,135.87640380859375,317.0199890136719,2.333149686977669,-20.967187979546797
874,135.30999755859375,315.95001220703125,2.335008631348281,-21.140469089789125
875,136.64999389648438,316.55999755859375,2.31657527770104,-18.80917147408798
876,137.8000030517578,318.95001220703125,2.314586394364834,-18.67492374586283
877,136.7899932861328,315.3800048828125,2.305578041977902,-17.321881077740958
878,136.42999267578125,314.239990234375,2.3033057766201743,-16.972065352606766
879,137.29989624023438,316.3450012207031,2.3040439933559203,-17.167643853980795
880,137.89999389648438,316.2200012207031,2.2931110603099514,-15.725433526524629
881,138.25,316.7699890136719,2.2912838265003392,-15.507160271609226
882,140.8845977783203,327.5199890136719,2.324739497280032,-20.474235832306253
883,140.27000427246094,326.7799072265625,2.329649228439632,-21.083182665245662
884,140.10569763183594,327.4849853515625,2.337413758947293,-22.14891276354837
885,140.00999450683594,327.0931091308594,2.3362125702739682,-21.967104259835768
886,140.16050720214844,327.54998779296875,2.336963488014175,-22.09360856601484
