,mcd,bkng,Ratio,Spread
1207,259.6570129394531,1905.8900146484375,7.3400290370468575,198.94674727125945
1208,259.9200134277344,1903.3399658203125,7.322791118389576,203.636978149143
1209,259.5,1907.7349853515625,7.351579905015655,195.82407447414423
1210,260.0899963378906,1906.52001953125,7.330232021128691,201.8401704369471
1211,259.4100036621094,1960.2750244140625,7.556667039592619,142.5516848819693
1212,259.5199890136719,1965.3199462890625,7.5729039360645425,138.40177531926108
1213,258.489990234375,1965.1300048828125,7.602344690798328,130.21004065665463
1214,259.010009765625,1973.800048828125,7.620555092114751,125.7716864453741
1215,259.8550109863281,1976.27001953125,7.605279621239355,130.17796322145156
1216,260.07000732421875,1974.280029296875,7.591340691722364,133.91749888870524
1217,259.55999755859375,1981.4200439453125,7.633765073903661,122.62724956684401
1218,260.5899963378906,2025.1199951171875,7.771288321027266,87.30897446382546
1219,261.29998779296875,2025.8599853515625,7.753004515854309,92.34658174484089
1220,259.7300109863281,2010.47998046875,7.740653353202912,94.9508073807478
1221,260.19000244140625,2014.9200439453125,7.74403330273639,94.25395161316779
1222,259.9800109863281,2010.0250244140625,7.731459879504991,97.4401532418428
1223,259.68499755859375,2014.9200439453125,7.759092989153824,90.14444447004776
1224,260.4200134277344,2014.4200439453125,7.73527355839841,96.62567963695888
1225,257.510009765625,1948.8099365234375,7.5678997422164835,138.5554599116144
1226,256.1400146484375,1939.1390380859375,7.570621250832222,137.07794194417554
1227,256.5,1942.449951171875,7.572904293067738,136.69643097693776
1228,257.1700134277344,1946.6099853515625,7.5693505607665506,137.98867074740699
1229,256.17498779296875,1936.969970703125,7.561120573834137,139.5316053619176
1230,255.1300048828125,1922.1600341796875,7.534041458834224,145.83793156418594
1231,254.32000732421875,1920.3699951171875,7.550998505080303,141.03656752101276
1232,257.17999267578125,1907.9749755859375,7.4188312851818985,176.70488723504056
1233,257.2699890136719,1942.3216552734375,7.549740499154056,143.0905580772155
1234,256.9549865722656,1952.449951171875,7.5984123803830945,130.3989111556161
1235,256.8999938964844,1962.25,7.638186246087151,120.15135617134543
1236,255.49000549316406,1955.9150390625,7.655544236601587,115.01245296937255
1237,255.0449981689453,1950.4000244140625,7.6472780819723845,116.90619416114028
1238,255.67999267578125,1967.2099609375,7.694031669627155,105.26356304503084
1239,253.08999633789062,1985.489990234375,7.84499592620652,65.90728515440283
1240,254.97999572753906,1968.5,7.720213479427055,98.27725735844884
1241,253.1699981689453,1954.0152587890625,7.718194386860602,98.03303623808183
1242,254.5850067138672,1975.8299560546875,7.760983184195759,87.7330548115328
1243,253.97000122070312,1968.219970703125,7.749812817430816,90.33839653838409
1244,253.02999877929688,1949.0899658203125,7.70299954639129,101.81907588201507
1245,253.50999450683594,1956.75,7.718630596030548,98.06503536322676
1246,254.61000061035156,1906.7249755859375,7.488806295962974,157.0414245932038
1247,252.9600067138672,1892.050048828125,7.47964104447663,158.28942829644436
1248,252.2100067138672,1870.1700439453125,7.415130225451461,174.06626376003348
1249,252.92999267578125,1866.7850341796875,7.380639260811702,183.31020193235733
1250,254.66000366210938,1862.0250244140625,7.311807891453005,202.14827856022018
1251,254.5,1867.22998046875,7.336856504788802,195.64128322879967
1252,254.89999389648438,1875.739990234375,7.358729051190634,190.38624748570734
1253,256.2200012207031,1892.1300048828125,7.38478649546554,184.7378706163672
1254,255.93499755859375,1890.22998046875,7.385586178131034,184.31866085049293
1255,255.2899932861328,1884.8790283203125,7.3832859802213715,184.4208525309941
1256,256.05999755859375,1893.75,7.3957276343668505,181.81583622244668
1257,255.44590759277344,1882.719970703125,7.37032739512319,187.84867205259295
1258,257.3500061035156,1902.6650390625,7.393297042694369,183.3983180958189
1259,257.010009765625,1901.7099609375,7.399361459391116,181.58665588473647
1260,254.5399932861328,1914.22998046875,7.520350557709534,148.96673096333322
1261,254.22999572753906,1922.449951171875,7.561853374816497,138.22413676735047
1262,254.1300048828125,1910.8599853515625,7.519222243090584,149.00042116667962
1263,253.8699951171875,1896.0899658203125,7.468743854290733,161.65459583091385
1264,253.83999633789062,1895.219970703125,7.466199172885136,162.28047410487622
1265,254.77000427246094,1901.22998046875,7.462534633533627,163.8384589871243
1266,255.47000122070312,1896.3199462890625,7.422867409981388,174.4447597908938
1267,255.94000244140625,1841.9189453125,7.196682533962938,232.67042353704707
1268,255.44500732421875,1844.3299560546875,7.220066562952262,226.23136071234782
1269,255.96499633789062,1849.989990234375,7.227511639100319,224.80276792809306
1270,255.49000549316406,1848.2900390625,7.234294881691382,222.63745296937256
1271,252.99000549316406,1831.3199462890625,7.238704717679236,219.26364767873199
1272,252.99000549316406,1834.06005859375,7.2495356289610715,216.52353537404449
1273,251.0800018310547,1805.8900146484375,7.192488455785398,229.15081139776905
1274,248.16000366210938,1749.81005859375,7.051136495695184,261.46910941392883
1275,248.25999450683594,1743.7349853515625,7.02382592417059,268.3578640770997
1276,248.89500427246094,1734.6600341796875,6.969444964354471,282.6002448256024
1277,248.6280059814453,1727.4000244140625,6.947729068554632,287.68754018494536
1278,248.02999877929688,1721.2249755859375,6.939583857021768,288.99626998823345
1279,248.76499938964844,1725.550048828125,6.9364663560461,290.652307743657
1280,247.9199981689453,1718.77001953125,6.932760697908656,290.55608956132954
1281,248.5800018310547,1680.06494140625,6.758648841543143,334.6319865758782
1282,247.91720581054688,1670.75,6.739145008260347,338.553386110733
1283,245.69000244140625,1659.8199462890625,6.755748828993997,331.35944049776293
1284,245.85499572753906,1665.75,6.775335172957047,326.77202942456273
1285,244.8800048828125,1656.4200439453125,6.764211086723857,328.1679397358395
1286,245.33999633789062,1661.68994140625,6.773008747899849,326.6412499838845
1287,245.9499969482422,1669.8900146484375,6.789550865495029,323.4050928361043
1288,245.1199951171875,1704.77001953125,6.954838664696569,281.7708988957017
1289,244.47000122070312,1683.0,6.884280245413906,298.2515545980113
1290,244.19000244140625,1677.81005859375,6.870920356357926,301.16298935462845
1291,242.74000549316406,1675.06005859375,6.9006345088878325,292.11355331132285
1292,243.50999450683594,1674.219970703125,6.875364496203976,299.2194724037883
1293,244.19500732421875,1677.0,6.867462272778739,302.0137754786826
1294,243.75999450683594,1669.25,6.847924342044519,306.223832913321
1295,242.2449951171875,1692.050048828125,6.98487103112114,271.0953868251365
1296,240.2550048828125,1677.0400390625,6.980250171606198,269.9117332001069
1297,238.2899932861328,1663.1199951171875,6.979395031163367,267.84137889838615
1298,237.9199981689453,1659.125,6.973457518362399,268.8255168362659
1299,237.44000244140625,1660.2449951171875,6.992271639345569,263.7995280581792
1300,237.2550048828125,1667.5999755859375,7.02872412073927,254.93911899977545
1301,236.8699951171875,1670.0,7.050280890046015,249.40605481549298
1302,235.8300018310547,1706.0400390625,7.234194232355064,204.90300879282833
1303,236.05999755859375,1707.8499755859375,7.234813154490619,204.96467612388207
1304,237.1300048828125,1710.8699951171875,7.214903048488883,210.65190456532147
1305,237.49000549316406,1721.614990234375,7.2492102842783845,202.83643573613332
1306,236.85000610351562,1721.8299560546875,7.269706192459034,197.41343697818863
1307,237.4199981689453,1729.56005859375,7.284812029031418,194.32167862970024
1308,236.8800048828125,1725.530029296875,7.284405579738637,193.95748057922626
1309,234.67999267578125,1677.5400390625,7.14820219625659,224.04474118177242
1310,234.44000244140625,1685.6500244140625,7.190112638031379,213.98182108441026
1311,234.60000610351562,1683.489990234375,7.176001476707323,217.44389454083054
1312,233.5399932861328,1674.364990234375,7.169500035837313,217.94297745944957
1313,233.0,1667.8599853515625,7.1581973620238735,220.05375499491308
1314,233.57000732421875,1669.4000244140625,7.14732188237151,223.15218429228682
1315,234.38999938964844,1681.3599853515625,7.173343528861402,217.86495735176865
1316,233.52000427246094,1686.949951171875,7.2240061678125675,205.1953547393327
1317,233.75999450683594,1694.699951171875,7.249743287970158,199.3982894851326
1318,232.6699981689453,1674.989990234375,7.198994298431802,210.23834066732636
1319,232.66000366210938,1675.949951171875,7.2034295744525405,209.19704883851793
1320,232.14500427246094,1666.030029296875,7.176678363241926,214.9261326790897
1321,231.71499633789062,1655.449951171875,7.144336695229991,222.00699576903227
1322,230.83999633789062,1643.2099609375,7.118393636310154,227.12662168097992
1323,235.2899932861328,1673.6600341796875,7.113179828877692,232.888662158992
1324,235.2050018310547,1673.010009765625,7.112986529798931,232.8470635736837
1325,234.7100067138672,1678.7099609375,7.152272646747439,223.11906031929718
