,tgt,tsla,Ratio,Spread
92,219.0800018310547,345.3933410644531,1.5765626172068685,-43.30123290153405
93,217.74000549316406,342.2366638183594,1.571767498780117,-42.00076583172945
94,216.64500427246094,332.7133483886719,1.5357536145640311,-33.99428470333403
95,217.2100067138672,333.37103271484375,1.5347867152087362,-33.8693077253583
96,216.67999267578125,333.61407470703125,1.5396625714595567,-34.84654385170286
97,216.72000122070312,332.9100036621094,1.5361295763517497,-34.08705155963084
98,217.49000549316406,331.0633239746094,1.5222001729408896,-31.173734803123534
99,217.0800018310547,337.2347412109375,1.5535044148073796,-37.913103569170985
100,216.52999877929688,334.39666748046875,1.5443433675040572,-35.836913459421694
101,216.75,335.72003173828125,1.5488813459666955,-36.85552426894641
102,216.3300018310547,336.22833251953125,1.5542381069367923,-37.94562132319693
103,217.55999755859375,338.2987365722656,1.5549675508759566,-38.312191923786045
104,217.02000427246094,337.9066467285156,1.5570299515075383,-38.668119820461655
105,218.9600067138672,335.8399963378906,1.5337960633914303,-33.91410964239664
106,218.27000427246094,333.78533935546875,1.5292313777518094,-32.815268371694415
107,218.5800018310547,335.3000183105469,1.533992201947677,-33.90052777791591
108,218.35499572753906,334.4120178222656,1.5315061453393135,-33.3242136780694
109,219.25,335.5299987792969,1.5303534721974772,-33.20240315852131
110,217.4949951171875,333.1600036621094,1.5318053800851874,-33.263502687489236
111,218.6999969482422,336.9800109863281,1.540832261950503,-35.41429898627207
112,216.90499877929688,357.4245300292969,1.6478390633725326,-58.34531278553375
113,217.74000549316406,362.7449951171875,1.6659547440333644,-62.50909713055758
114,217.77000427246094,358.5916748046875,1.6466532018617166,-58.314221451201334
115,218.02000427246094,363.6033020019531,1.6677520175972287,-62.979539833322875
116,217.41000366210938,364.1866760253906,1.6751146216408521,-64.40790821119244
117,218.80999755859375,364.0099792480469,1.6635893391963086,-62.29189052384693
118,219.5,364.0433349609375,1.6585117765874147,-61.36943052501785
119,221.07000732421875,361.8833312988281,1.6369625879104177,-57.03459735803763
120,222.64999389648438,365.933349609375,1.643536310984615,-58.89596255744512
121,222.35499572753906,365.8033447265625,1.6451321164593788,-59.174599540061095
122,221.95700073242188,364.6666564941406,1.6429608225503145,-58.589228008408455
123,222.58140563964844,366.4100036621094,1.6461842471033472,-59.46762748201009
124,223.2100067138672,366.6700134277344,1.6427131508390147,-58.856876874791126
125,223.08999633789062,366.6086730957031,1.6433218840545412,-58.961779147197674
126,223.07000732421875,370.2613525390625,1.6598437278970903,-62.642148077119444
127,222.47000122070312,366.0902099609375,1.6455711239815871,-59.30215511014531
128,222.7899932861328,367.9466247558594,1.6515401761483046,-60.7153056129293
129,221.9600067138672,368.5013122558594,1.660214908584416,-62.41971977863649
130,221.83999633789062,364.7033386230469,1.643992718371475,-58.78798875026179
131,221.4600067138672,362.5699768066406,1.6371803748524747,-57.18100195970591
132,221.99000549316406,364.663330078125,1.6427015678836694,-58.54018223404587
133,217.83999633789062,364.5566711425781,1.6735065978293349,-64.18226231209816
134,217.16000366210938,365.2492980957031,1.681936323154671,-65.81683909664896
135,216.59500122070312,364.6600036621094,1.6836030453469835,-66.01020596720288
136,216.3800048828125,363.4466552734375,1.6796683938993053,-65.09467808667183
137,215.11729431152344,363.6666564941406,1.6905505327130719,-67.06383051462701
138,214.52499389648438,362.4066467285156,1.6893446313457965,-66.62429616876808
139,212.25999450683594,359.1999816894531,1.6922641618078669,-66.55518814943038
140,211.17999267578125,361.2866516113281,1.71079962184676,-70.1379146891693
141,211.85000610351562,362.123291015625,1.709338119342238,-70.04642786830892
142,211.3800048828125,360.7408752441406,1.706598859452826,-69.31507436025642
143,210.67999267578125,359.1766662597656,1.7048446874236807,-68.72054696789498
144,211.08999633789062,361.1433410644531,1.710850098677215,-70.11927024286315
145,210.41000366210938,358.5533447265625,1.704069856404507,-68.47122373639833
146,210.47000122070312,361.52001953125,1.7176795620966085,-71.35478780737328
147,211.9199981689453,369.3333435058594,1.7427960867167531,-77.15952488154956
148,213.22000122070312,377.7933349609375,1.771847541497222,-83.81870627047597
149,213.3300018310547,377.484619140625,1.7694867852650726,-83.35761372601958
150,212.72000122070312,381.3974304199219,1.7929551910081603,-88.11541935974851
151,213.2100067138672,382.0658264160156,1.7919694872893883,-88.1050424688353
152,213.30999755859375,380.3433532714844,1.7830545104526032,-86.244058480454
153,214.44000244140625,381.8466796875,1.7806690698571321,-86.18206228817441
154,216.0050048828125,375.6166687011719,1.7389257665809745,-77.78415473712234
155,216.61000061035156,372.0,1.7173722309764055,-73.32942462166535
156,216.3699951171875,364.6000061035156,1.6850765555826985,-66.26189479704387
157,215.97000122070312,367.64501953125,1.7022966960839518,-69.86099387420366
158,215.5,367.6666564941406,1.7061097749148058,-70.53369310052615
159,215.3699951171875,363.6433410644531,1.6884586957741576,-66.69046501855765
160,214.8000030517578,363.7200012207031,1.6932960710110503,-67.55669828208956
161,212.75,346.489990234375,1.6286251009841364,-53.16642380734534
162,212.77999877929688,347.5233154296875,1.6332517972713745,-54.15819363580154
163,211.89999389648438,344.3666687011719,1.6251376999538707,-52.220560700437105
164,212.33999633789062,344.6666564941406,1.6231829256777528,-51.91104159683029
165,212.49000549316406,346.67333984375,1.6314806855934818,-53.70992697514562
166,215.0865020751953,348.8783874511719,1.6220375713265458,-52.318215963171966
167,215.9499969482422,348.5133361816406,1.6138612693065726,-50.757021148169386
168,221.25999450683594,354.933349609375,1.6041460653584585,-49.821438724165674
169,221.61000061035156,346.1438903808594,1.561950676537703,-40.54713869964327
170,223.64500427246094,344.7787780761719,1.5416341590002018,-36.363067566799955
171,227.05999755859375,347.5777282714844,1.5307748260756082,-34.43144864752999
172,228.02999877929688,349.1583251953125,1.5311946983486675,-34.668365677638135
173,228.5500030517578,352.3500061035156,1.5416757882244345,-37.139718331978045
174,228.19000244140625,352.336669921875,1.544049547097694,-37.625067689625396
175,233.5449981689453,343.8883361816406,1.4724714246839639,-21.75880504736848
176,234.7100067138672,344.8000183105469,1.4690469449429542,-21.056676260976314
177,234.58999633789062,347.806640625,1.482614971032432,-24.22954117986718
178,233.38499450683594,344.2975769042969,1.4752344195556766,-22.38968848459997
179,233.63999938964844,343.5057678222656,1.4702352710136364,-21.244637647277738
180,234.2899932861328,344.5433349609375,1.4705849367631971,-21.38181032138011
181,233.52000427246094,341.8299865722656,1.463814578272418,-19.735077864702827
182,231.5800018310547,331.4949951171875,1.431449142828076,-12.087446197064775
183,230.38999938964844,328.42333984375,1.4255103985147468,-10.664224265635038
184,232.7100067138672,328.0566711425781,1.4097230960331937,-7.0837996141601245
185,230.15609741210938,330.0367126464844,1.4339690164954975,-12.601606335175074
186,230.625,327.2699890136719,1.4190568629319105,-9.18534230384098
187,229.91000366210938,326.93927001953125,1.4220315115127498,-9.84506144812941
188,229.47999572753906,325.2433166503906,1.4173057464954422,-8.744770232283155
189,234.1999969482422,336.6666564941406,1.4375177663582268,-13.629797955152025
190,234.125,333.6000061035156,1.424879897932795,-10.66703598166772
191,233.27000427246094,330.96502685546875,1.4188066223418052,-9.216426963050036
192,232.8480987548828,332.8512268066406,1.4294779669085047,-11.687065313802815
193,230.94000244140625,327.7433166503906,1.4191708373846803,-9.222317451556204
194,230.94000244140625,326.1333312988281,1.4121993931370733,-7.612332099993704
195,231.24000549316406,328.9866638183594,1.4227065213769203,-10.050089813949523
196,233.4600067138672,331.0274353027344,1.417919240054026,-9.015637328884178
197,234.94000244140625,335.47332763671875,1.4279106331429676,-11.411387395579151
198,233.98500061035156,335.8800048828125,1.435476650241114,-13.140966851964787
199,233.9499969482422,338.3166809082031,1.446106797697674,-15.62613118435861
200,232.8800048828125,338.7866516113281,1.4547691708517823,-17.578292625053688
201,233.55999755859375,341.1766662597656,1.4607666973201343,-19.026357442065386
202,233.7899932861328,340.85333251953125,1.4579466286324962,-18.384425510261973
203,235.66000366210938,330.3333435058594,1.4017369870684258,-5.274032186143824
204,237.2991943359375,330.4366760253906,1.3924896666846711,-3.1066999854805424
205,236.0500030517578,328.3331604003906,1.3909474948339577,-2.733608174530854
206,236.52000427246094,328.2799987792969,1.3879587047577266,-2.029384290005236
207,237.47999572753906,330.75,1.392748888118853,-3.169571497282174
208,237.30999755859375,330.3666687011719,1.39213127175395,-3.021727656310542
209,237.25999450683594,328.32000732421875,1.3837984275716537,-1.0443322697887647
210,239.38999938964844,334.8333435058594,1.3986939486175463,-4.607110582557834
211,239.6300048828125,332.6231994628906,1.388069910633917,-2.0645024677261965
212,238.77499389648438,329.3333435058594,1.379262284260112,0.04096212286320955
213,239.55999755859375,331.5367126464844,1.3839402071516307,-1.0749922653263406
214,240.3800048828125,337.7833251953125,1.4052055842164786,-6.1857017547158755
215,239.10000610351562,335.07000732421875,1.4013801705180802,-5.245483326198734
216,239.3699951171875,334.8999938964844,1.3990892790574216,-4.70147159675788
217,243.97000122070312,338.8733215332031,1.388995859481295,-2.3027085800206457
218,244.61500549316406,342.4916687011719,1.4001253439488734,-5.027573086554138
219,244.47500610351562,342.0,1.398916009660269,-4.729836476382456
220,244.8000030517578,340.1583251953125,1.3895356248153035,-2.4379644394101767
221,245.8800048828125,340.4866638183594,1.3847675982462944,-1.2702464445931236
222,246.4199981689453,342.5939636230469,1.3902847421829976,-2.6295285088550138
223,246.0399932861328,342.6999816894531,1.3928629127009824,-3.2619427381242865
224,246.5500030517578,331.94000244140625,1.346339478128997,8.204520020504606
225,247.6999969482422,331.5133361816406,1.3383663313121135,10.224198375127902
226,247.6300048828125,326.6666564941406,1.3191723541286167,14.973922585634103
227,249.56500244140625,328.4266662597656,1.3159964860733018,15.894339667302223
228,250.23500061035156,328.3466491699219,1.3121531694968616,16.902461845290578
229,249.72999572753906,327.32666015625,1.3107222430475296,17.222900288527388
230,249.30999755859375,325.663330078125,1.3062586068237654,18.304434093651867
231,251.16000366210938,354.8299865722656,1.4127646973983388,-8.299528713617587
232,251.79510498046875,348.1666564941406,1.3827379865909117,-0.7564338952626708
233,251.22999572753906,343.6266784667969,1.367777273058838,3.0007348688449618
234,251.44000244140625,346.65966796875,1.3786973616082947,0.2586540718983661
235,250.24000549316406,340.1385192871094,1.3592491680807652,5.117524668249974
236,249.33999633789062,336.92333984375,1.3512607074364904,7.085979694883111
237,248.16000366210938,336.36334228515625,1.355429308999943,6.011409791762947
238,244.82000732421875,336.7133483886719,1.3753506180675725,1.0347229908054947
239,244.74000549316406,342.316650390625,1.3986951160715995,-4.679400368435221
240,243.94000244140625,338.8833312988281,1.389207706432761,-2.3542737125018895
241,245.1300048828125,336.2433166503906,1.3716938357307014,1.9341742779433735
242,243.75,336.6551818847656,1.3811494641426283,-0.38932237987092955
243,243.375,335.913330078125,1.3802293993965074,-0.16693379594643099
244,241.91000366210938,334.9983215332031,1.384805574229646,-1.281289834885751
245,240.85000610351562,333.88665771484375,1.3862846138826403,-1.6379720108152578
246,239.4199981689453,332.69000244140625,1.38956647308403,-2.422214151248408
247,241.46499633789062,332.0622863769531,1.3751984404078448,1.0383054846417286
248,241.32000732421875,332.4266662597656,1.3775346269285624,0.4730817076947351
249,241.92999267578125,335.1600036621094,1.3853594585573723,-1.4152824772296067
250,242.0800018310547,330.1883239746094,1.363963654482474,3.7641951815644354
251,241.61000061035156,332.7633361816406,1.3772746796118491,0.5381207111013173
252,239.39999389648438,307.30999755859375,1.283667524617705,22.93008010798899
253,239.27999877929688,302.5,1.264209300999767,27.57385619915765
254,239.6699981689453,301.6666564941406,1.258675089910475,28.9474406111613
255,238.66000366210938,296.6166687011719,1.2428419682801837,32.59834840027251
256,238.8800048828125,297.8399963378906,1.2468184454534073,31.67977421184155
257,237.5050048828125,296.57000732421875,1.2486895064402939,31.045064742221076
258,236.4499969482422,292.1233215332031,1.2354549600486888,34.030316342082116
259,231.66000366210938,295.510009765625,1.2756194642759517,24.008360511785373
260,233.8800048828125,301.55950927734375,1.2893770437042817,21.034084969506967
261,234.2100067138672,302.9216613769531,1.2933762550420422,20.129063042329324
262,233.8699951171875,300.7900085449219,1.2861419370800522,21.789719821634993
263,233.4199981689453,297.42999267578125,1.2742266944090481,24.526384050918853
264,231.5,294.0899963378906,1.270367154807303,25.20673122494451
265,230.99000549316406,293.9566650390625,1.2725947359127703,24.633600150203268
266,231.5,275.6566467285156,1.1907414545508235,43.640080834319505
267,234.9199981689453,279.913330078125,1.191526188744571,44.12089953943949
268,235.7449951171875,283.6036376953125,1.2030102168418666,41.57340678482494
269,236.97000122070312,288.5233459472656,1.2175521984259436,38.35062018188283
270,236.6699981689453,293.40167236328125,1.2397079250993124,33.056718960291775
271,236.86000061035156,293.9166564941406,1.2408876793750017,32.80493291086394
272,236.52000427246094,292.5,1.2366818650275877,33.750614489291635
273,232.0800018310547,305.7366638183594,1.317376169450929,14.363502732051519
274,232.83999633789062,302.1666564941406,1.2977437779016503,18.98628124498372
275,232.33999633789062,301.9009094238281,1.299392761394278,18.55941068500805
276,232.0749969482422,300.43499755859375,1.2945599547959807,19.65823605167019
277,231.5800018310547,294.8299865722656,1.2731236904789123,24.5775623478571
278,230.0399932861328,294.01666259765625,1.2781110727644072,23.257612184451933
279,228.64999389648438,290.5299987792969,1.2706319988393577,24.81879983609075
280,232.74000549316406,295.5333251953125,1.2698002845238945,25.4811016999618
281,229.5500030517578,292.1999816894531,1.2729251919180733,24.39554134266074
282,229.02000427246094,291.8666687011719,1.274415611109427,23.994681333797576
283,228.08999633789062,287.51666259765625,1.2605404323464122,27.056407653730663
284,226.33999633789062,288.6237487792969,1.2751778450523001,23.52515976608156
285,228.6999969482422,296.304931640625,1.2956053152361113,19.113132965193973
286,229.88999938964844,300.97833251953125,1.3092276015425655,16.088165428295543
287,231.71209716796875,304.07666015625,1.3123037764222727,15.513871882323816
288,233.64999389648438,304.3033142089844,1.302389566266379,17.97166070928471
289,233.27999877929688,302.4068908691406,1.2963258421277848,19.355553766559286
290,233.63999938964844,304.5956115722656,1.3036963378187756,17.665518602722262
291,232.2100067138672,301.5333251953125,1.2985371709965394,18.746928702817332
292,232.9499969482422,302.0446472167969,1.2966072168865768,19.26066724647136
293,232.41000366210938,303.10333251953125,1.3041750688158835,17.45396420331132
294,231.67999267578125,297.67333984375,1.284846984004879,21.872719920222767
295,230.0399932861328,296.9700012207031,1.2909494430880117,20.304273561405058
296,231.12899780273438,302.1754455566406,1.3073887241727387,16.60735668079086
297,229.79989624023438,304.23382568359375,1.3239075850823956,12.70785820457569
298,231.4199981689453,304.02166748046875,1.3137225386136313,15.164238725078736
299,236.4600067138672,312.9970703125,1.3236786831831902,13.170433443079094
300,237.42999267578125,317.7133483886719,1.3381348531755224,9.797814123614604
301,231.4499969482422,300.1700134277344,1.2969108549820358,19.05744814466941
302,230.6999969482422,296.2125549316406,1.2839729469008023,21.97598019533091
303,230.88909912109375,294.54833984375,1.2757134960679501,23.902146280907164
304,231.0050048828125,293.39666748046875,1.2700879257109914,25.21437539222517
305,229.86199951171875,290.8899841308594,1.2654983631430097,26.137727398767357
306,229.08999633789062,286.63763427734375,1.251201007723509,29.3206712346195
307,230.89999389648438,291.0933532714844,1.260690173088465,27.372224680199896
308,225.1699981689453,289.4966735839844,1.2856804900214756,21.031512242961288
309,227.9600067138672,295.2183532714844,1.2950445015648693,19.17465076919625
310,228.22000122070312,291.4166564941406,1.2769111161835565,23.336501104965283
311,228.63999938964844,290.2200012207031,1.2693317092172922,25.114952651403303
312,226.6199951171875,287.3666687011719,1.268055224132238,25.17010402620689
313,224.57760620117188,286.3333435058594,1.2749861767133095,23.374240079244363
314,225.25,288.5566711425781,1.2810507042955743,22.082336041655186
315,226.0500030517578,271.1166687011719,1.1993659148020241,40.630530918924975
316,225.17999267578125,268.5,1.1923794685729108,42.04203057022691
317,226.13999938964844,272.6216735839844,1.205543797292783,39.25019213668132
318,224.0449981689453,269.5066833496094,1.2029131895476766,39.46311280918796
319,224.4600067138672,266.1916198730469,1.1859200388084168,43.35306075561674
320,224.81500244140625,264.7099914550781,1.1774569694212011,45.32644177272651
321,224.05999755859375,262.4483337402344,1.171330610550425,46.54224010199111
322,221.14999389648438,268.67333984375,1.2148919161603517,36.286194317315434
323,219.27499389648438,261.3566589355469,1.1919127406699574,41.00555911193804
324,217.6699981689453,263.1666564941406,1.2090166706845973,36.97226487848285
325,218.7899932861328,265.750732421875,1.2146384230394263,35.9396456787499
326,220.19000244140625,268.2583312988281,1.2183038663175143,35.37138884881118
327,219.52000427246094,265.9333190917969,1.2114309125182472,36.768295967697824
328,219.2100067138672,266.67999267578125,1.2165502691849108,35.59220283485682
329,220.0,266.5,1.2113636363636364,36.866522066207764
330,217.58999633789062,261.57000732421875,1.202123313233723,38.45809269111713
331,216.53660583496094,258.5154724121094,1.1938649883943584,40.05343393541209
332,213.6699981689453,251.69000244140625,1.1779379632062297,42.9079778889121
333,214.4499969482422,249.19000244140625,1.1619958311379628,46.4884597012006
334,214.77000427246094,246.0,1.1454113475172265,50.121747571757325
335,213.61000061035156,244.81333923339844,1.146076206796915,49.70153036320731
336,217.75,247.68736267089844,1.1374850180064222,52.56238005901268
337,219.27999877929688,248.17333984375,1.1317645988019818,54.19581114388181
338,217.90069580078125,242.24330139160156,1.1117142168883933,58.21519047517255
339,216.26499938964844,242.55784606933594,1.121576985429414,55.63482145313888
340,213.97999572753906,239.06333923339844,1.1172228432876408,55.96406064577654
341,215.62049865722656,240.34336853027344,1.1146591814183169,56.95651385218336
342,217.27999877929688,242.6666717529297,1.1168385176558264,56.932008713549564
343,222.42999267578125,256.1407775878906,1.1515568314622342,50.591856015751475
344,222.0,256.57666015625,1.1557507214245495,49.560332431110325
345,220.42999267578125,260.6666259765625,1.1825370169111387,43.29553710592698
346,219.4499969482422,258.72332763671875,1.178962548346443,43.881310808769555
347,218.52000427246094,253.4533233642578,1.1598632546622156,47.863056434660606
348,220.0800018310547,258.0416564941406,1.1724902505781845,45.43568692935479
349,219.64999389648438,256.55999755859375,1.168040085079648,46.321683711607236
350,218.6199951171875,254.98667907714844,1.1663465591995243,46.468211565620024
351,217.0500030517578,245.3521728515625,1.1303946989259233,53.927909423347714
352,217.97999572753906,245.17999267578125,1.1247820785455946,55.38834824569885
353,220.52999877929688,242.80332946777344,1.10099909677489,61.29736559557874
354,221.2899932861328,245.65501403808594,1.11010448502499,59.49845221397969
355,220.36500549316406,242.0,1.098177995450857,61.872140545642694
356,219.3699951171875,241.42333984375,1.1005303606574892,61.07047724445066
357,212.34500122070312,245.6599884033203,1.1568908473997506,47.10255943413698
358,211.68499755859375,248.7433319091797,1.175063583995027,43.104955583414196
359,214.63040161132812,251.4966583251953,1.1717662383198997,44.43170671789055
360,213.0,252.2133331298828,1.184100155539356,41.45654211229093
361,212.9600067138672,249.413330078125,1.1711745032635938,44.20114505391125
362,215.2100067138672,252.6333465576172,1.173892192167004,44.097907910715705
363,215.27999877929688,253.9566650390625,1.1796574994382856,42.87154490626419
364,161.72000122070312,250.6199951171875,1.549715515863498,-27.984982346404973
365,161.89999389648438,245.18666076660156,1.5144327980850265,-22.302315794681373
366,160.1199951171875,238.42999267578125,1.489070696643981,-18.011364776725838
367,158.55999755859375,235.76666259765625,1.486923979741686,-17.50899832317783
368,155.8618927001953,235.64666748046875,1.5118940454145624,-21.126513192576038
369,158.9250030517578,234.56666564941406,1.475958226491408,-15.803382895500743
370,161.71389770507812,236.5833282470703,1.4629746212569406,-13.956770281345012
371,154.2698974609375,234.88665771484375,1.522569610667688,-22.57179136704057
372,155.1699981689453,239.59002685546875,1.544048654267618,-26.02830926886345
373,153.3000030517578,240.97889709472656,1.5719431982879102,-30.007562681554884
374,152.6199951171875,235.89666748046875,1.5456471958299973,-25.867304035735526
375,154.02499389648438,237.9066619873047,1.5445977692892796,-25.931044692422784
376,153.27999877929688,236.6666717529297,1.5440153551521012,-25.723047963333084
377,153.4199981689453,236.55999755859375,1.541911096218989,-25.422441677996954
378,152.69000244140625,229.7583465576172,1.504737329778912,-19.63200649887754
379,153.00999450683594,222.51332092285156,1.4542404346855293,-11.94371657197409
380,152.5,217.8016815185547,1.4282077476626538,-7.9385395412465805
381,151.0399932861328,211.2966766357422,1.3989452199951973,-3.4559874391610315
382,152.84500122070312,213.95530700683594,1.3998188053130476,-3.6142571736679763
383,154.9698944091797,216.1977996826172,1.3950954829443998,-2.9132728798131318
384,155.38999938964844,221.2966766357422,1.4241371871096373,-7.430205600849103
385,155.1750030517578,221.15333557128906,1.4251866036537117,-7.584685044536837
386,153.67999267578125,220.8300323486328,1.4369471816316262,-9.332322909610735
387,154.7913055419922,224.489990234375,1.4502751911571337,-11.452851027545432
388,154.39999389648438,222.23834228515625,1.439367558745846,-9.743261767558248
389,154.50999450683594,223.3333282470703,1.4454296562491267,-10.68587100532839
390,153.7100067138672,223.09666442871094,1.451412755735596,-11.557378485819935
391,153.89999389648438,224.9199981689453,1.4614685320925362,-13.117535281635451
392,147.36000061035156,213.3949432373047,1.448119858533133,-10.651909653878203
393,146.44000244140625,213.52366638183594,1.4580965775882944,-12.055046701698114
394,147.125,215.1666717529297,1.4624752540555968,-12.749169301219137
395,146.60000610351562,210.5784912109375,1.4364152963421166,-8.888228816224437
396,148.40499877929688,210.15000915527344,1.4160574838035056,-5.95940726098625
397,149.7449951171875,208.31666564941406,1.3911427589709393,-2.2698535788376653
398,149.9499969482422,209.39666748046875,1.396443292711407,-3.065879645032691
