,cb,spgi,Ratio,Spread
1290,211.77999877929688,346.0899963378906,1.6341958557595553,21.30002328127822
1291,209.2449951171875,356.6600036621094,1.7045091255939584,6.31149878014171
1292,207.8000030517578,350.7149963378906,1.6877526043661137,9.73788163172427
1293,207.69000244140625,351.80499267578125,1.6938946918017053,8.456153978579698
1294,206.07000732421875,354.6499938964844,1.721017039313724,2.7874975660495007
1295,207.0,356.42401123046875,1.7218551267172404,2.634459591490531
1296,206.6999969482422,356.5,1.7247218445255605,2.0355648170753735
1297,206.25,356.07000732421875,1.7264000355113636,1.6812117835829437
1298,208.89500427246094,347.79998779296875,1.664951198829698,14.56147980700465
1299,207.44000244140625,347.0899963378906,1.673206673027928,12.735399745084498
1300,207.77999877929688,349.489990234375,1.682019406524311,10.928020242619857
1301,207.97000122070312,351.55499267578125,1.6904120335254604,9.194192490843568
1302,207.0,351.32501220703125,1.6972222811933877,7.733458614928031
1303,207.02499389648438,349.9649963378906,1.69044804567355,9.137038902765573
1304,205.1999969482422,347.739990234375,1.6946393538304283,8.181071154385142
1305,205.5399932861328,353.3299865722656,1.7190327824930594,3.1836892105143075
1306,204.97000122070312,354.8800048828125,1.7313753367288736,0.6401734271818551
1307,205.64999389648438,355.3832092285156,1.7280973487769744,1.322197869518254
1308,203.9149932861328,353.0,1.7311135111319236,0.681297068771789
1309,205.35000610351562,355.0899963378906,1.7291939896943174,1.0925313513635952
1310,206.44000244140625,356.1000061035156,1.7249564129635548,1.9823876939159728
1311,206.72999572753906,354.739990234375,1.7159580010919486,3.847862523578362
1312,207.5500030517578,353.8500061035156,1.7048903921975576,6.167121294713445
1313,206.6750030517578,354.45001220703125,1.7150115252122,4.041988191347263
1314,206.9600067138672,355.1000061035156,1.715790464746455,3.888756329307773
1315,206.9149932861328,354.6400146484375,1.7139406333789589,4.270289276964752
1316,207.35000610351562,354.2099914550781,1.7082709478110427,5.458540805263089
1317,207.27999877929688,353.5400085449219,1.7056156437040342,6.006500789301276
1318,207.38999938964844,353.8999938964844,1.706446766661926,5.838246752992722
1319,207.5800018310547,347.0799865722656,1.672029981263548,12.989428766841376
1320,209.05499267578125,345.0400085449219,1.650474854145372,17.60031920769925
1321,209.8000030517578,346.260009765625,1.6504290025210457,17.67887277507689
1322,209.59539794921875,347.0050048828125,1.6555945802153809,16.577250496529963
1323,209.58999633789062,345.0450134277344,1.6462856980610365,18.527826930717573
1324,208.67999267578125,344.2349853515625,1.6495830814331505,17.751716543979832
1325,209.33999633789062,346.92999267578125,1.6572561323437205,16.207097111284817
1326,211.1699981689453,345.1700134277344,1.6345599110702418,21.156773733408762
1327,210.74000549316406,344.9200134277344,1.636708761682759,20.657295516755063
1328,208.89999389648438,341.45001220703125,1.6345142277803464,20.920152319018975
1329,209.14999389648438,342.114990234375,1.635739900636572,20.690924863061106
1330,208.97999572753906,342.6199951171875,1.6394870424051673,19.88961278323874
1331,209.74000549316406,344.07501220703125,1.6404834709430076,19.75929445191472
1332,210.17999267578125,345.7200012207031,1.6448758838525737,18.881204103154438
1333,210.5,342.69000244140625,1.6279810092228326,22.468976379955258
1334,209.75,347.25,1.6555423122765196,16.601727107203864
1335,209.69000244140625,346.3900146484375,1.651914781894427,17.357136577010444
1336,210.9600067138672,348.2300109863281,1.6506920738708797,17.730760588669263
1337,210.3800048828125,348.2799987792969,1.655480514763266,16.669828278552735
1338,210.10000610351562,347.135009765625,1.652237028468208,17.326778779960797
1339,210.42999267578125,347.5,1.6513805640596517,17.536955895243445
1340,211.7100067138672,348.489990234375,1.6460723592785593,18.778033054779975
1341,212.3300018310547,350.1099853515625,1.6488955038494073,18.23869084387608
1342,211.85499572753906,348.5899963378906,1.6454178724499031,18.930743133473108
1343,212.44000244140625,350.8699951171875,1.6516192387728956,17.67041239350508
1344,212.91000366210938,350.4599914550781,1.6460475573109385,18.89962925750823
1345,212.88999938964844,351.5299987792969,1.6512283328814255,17.794754440669386
1346,213.00999450683594,352.19000244140625,1.6533966082521248,17.34390254207191
1347,213.9600067138672,358.989990234375,1.6778368805832913,12.199788197252849
1348,213.97000122070312,361.3699951171875,1.6888815864633568,9.837203762698243
1349,213.83999633789062,361.125,1.6887626551834716,9.85560007201176
1350,213.75999450683594,359.32501220703125,1.6809740898245589,11.516144490604551
1351,214.39999389648438,359.2200012207031,1.675466471301021,12.736675875836317
1352,213.91000366210938,358.7799987792969,1.677247406091503,12.322624218832948
1353,214.24000549316406,358.510009765625,1.6734036621235258,13.167807178266662
1354,215.8699951171875,355.4237976074219,1.6464715136278016,19.09509497655481
1355,216.48190307617188,356.0299987792969,1.6446178351177154,19.555450775731835
1356,216.10000610351562,357.239990234375,1.6531234620292,17.679812024471723
1357,216.22999572753906,357.9100036621094,1.6552282788420087,17.23637080850714
1358,216.61000061035156,354.70001220703125,1.6375052454068482,21.108711642845186
1359,216.0,352.79998779296875,1.6333332768192999,21.945503598881977
1360,216.0399932861328,353.5899963378906,1.636687684347317,21.225203443095985
1361,215.7949981689453,352.3900146484375,1.6329850906579044,21.9981580833443
1362,215.02999877929688,351.5199890136719,1.6347485979129173,21.534788033513315
1363,215.27499389648438,350.1400146484375,1.6264778751627946,23.3417894479525
1364,215.50999450683594,351.1099853515625,1.6292051148487472,22.78142534577436
1365,216.89999389648438,351.6600036621094,1.6213002008194581,24.65417914828877
1366,216.16000366210938,347.3599853515625,1.6069577140391729,27.6643927890402
1367,216.50999450683594,348.4800109863281,1.6095331385513727,27.15440199655226
1368,216.64999389648438,348.614990234375,1.6091160861095786,27.26344200463732
1369,216.44000244140625,347.75,1.6066808172123426,27.762416652866513
1370,216.52000427246094,346.8900146484375,1.6021153140747386,28.761845378805027
1371,216.63999938964844,347.0899963378906,1.602151021583115,28.771015452863743
1372,215.85499572753906,343.3299865722656,1.5905584460302724,31.162762041272096
1373,216.85000610351562,343.7300109863281,1.585104917277452,32.49704298667624
1374,216.77999877929688,341.3900146484375,1.5748224770312216,34.7150163984488
1375,216.14999389648438,340.43499755859375,1.5749942501577412,34.57193353764681
1376,217.9499969482422,349.30499267578125,1.6026840906941269,28.839347853658445
1377,219.3800048828125,350.6700134277344,1.598459320005275,29.96683420000668
1378,219.75999450683594,352.79998779296875,1.6053876802494842,28.49918261792798
1379,217.52000427246094,360.70001220703125,1.6582383464613493,16.694850105754746
1380,217.88999938964844,363.9195861816406,1.670198665386429,14.120178466043091
1381,218.2100067138672,363.3399963378906,1.6650931907734572,15.257541807297036
1382,217.83999633789062,362.7699890136719,1.6653047884327954,15.182620200513872
1383,218.34500122070312,363.55499267578125,1.6650483896734594,15.277841203357275
1384,218.50999450683594,363.32000732421875,1.6627157405051902,15.800410229748627
1385,218.35000610351562,362.67999267578125,1.6610028968986679,16.161564725538348
1386,217.6300048828125,357.7699890136719,1.643936869855426,19.816604614368067
1387,218.11000061035156,356.80859375,1.63591120421585,21.614633528191668
1388,218.3300018310547,360.0799865722656,1.6492464780488487,18.726703336433935
1389,218.7100067138672,359.92498779296875,1.645672245183777,19.544051494990676
1390,218.86000061035156,360.3599853515625,1.6465319580855302,19.370493640786755
1391,218.69000244140625,360.4800109863281,1.6483607250537746,18.954160809011263
1392,219.1300048828125,359.8999938964844,1.6424039879383638,20.3011031598708
1393,217.3699951171875,352.1700134277344,1.6201408719629133,24.9633825845576
1394,217.69000244140625,353.70001220703125,1.6247875797706128,23.991157302764613
1395,217.35000610351562,351.375,1.6166321147129543,25.72355511577613
1396,215.5,350.54998779296875,1.626682077925609,23.324002456110215
1397,214.4499969482422,348.8699951171875,1.6268127772526282,23.17383741284997
1398,214.5500030517578,349.7099914550781,1.6299696410198348,22.50815194195534
1399,215.4199981689453,350.30999755859375,1.6261721313536526,23.424549316109257
1400,216.38999938964844,350.7300109863281,1.6208235684440147,24.695250233040362
1401,217.02000427246094,351.4849853515625,1.6195971727577958,25.038375818451733
1402,216.99000549316406,350.7300109863281,1.6163417766141184,25.741062242808177
1403,216.76499938964844,349.1101989746094,1.6105469054395738,26.968688101837962
1404,217.35000610351562,349.125,1.6062801481299471,27.97355511577613
1405,217.49000549316406,349.0199890136719,1.6047633463535957,28.322585358236132
1406,217.7050018310547,351.6499938964844,1.615259139380614,26.06731958375051
1407,220.0399932861328,352.9200134277344,1.6038903117435053,28.867195495426166
1408,218.99000549316406,349.7200012207031,1.5969678635932996,30.23707657952017
1409,218.9250030517578,349.20001220703125,1.5950668372240429,30.643766189254997
1410,217.64999389648438,351.20001220703125,1.6135999175541629,26.421422317524538
1411,217.2899932861328,350.7200012207031,1.6140642093852264,26.273951417212835
1412,216.63999938964844,351.70001220703125,1.623430636991759,24.160999583723118
1413,217.5,351.6099853515625,1.6165976338002874,25.75000946860346
1414,218.67999267578125,355.760009765625,1.626852120363297,23.656714985352245
1415,218.2899932861328,353.5899963378906,1.6198177067805744,25.146958585568804
1416,218.89500427246094,353.739990234375,1.6160258723587455,26.051500221033315
1417,218.97000122070312,354.1700134277344,1.6174362307773893,25.752196879868826
1418,218.58999633789062,353.3299865722656,1.6164051076980555,25.92987435607771
1419,219.22000122070312,353.2699890136719,1.6114861191794805,27.087971865317208
1420,219.2100067138672,352.6499938964844,1.6087312763818997,27.690546534246813
1421,218.5399932861328,349.69000244140625,1.600119031684785,29.48270305343906
1422,218.0,349.364990234375,1.602591698322821,28.86650572856272
1423,218.13999938964844,349.010009765625,1.5999358702766497,29.4655054534446
1424,217.75,349.3299865722656,1.6042708912618397,28.465758819286215
1425,218.41000366210938,349.20001220703125,1.5988279215784467,29.74612107604427
1426,218.63999938964844,349.2250061035156,1.5972603690011251,30.122010258325737
1427,217.32000732421875,346.79998779296875,1.5958033135696494,30.24627938192939
1428,216.2100067138672,346.80999755859375,1.6040423051166308,28.301536015506976
1429,216.83999633789062,347.6000061035156,1.6030253273103197,28.6096008251266
1430,216.64999389648438,346.7760009765625,1.6006277901962578,29.10243126244982
1431,217.1999969482422,346.5450134277344,1.5955111339633883,30.292075387547676
1432,216.75999450683594,345.4700012207031,1.5937904132480871,30.60016233356314
1433,217.88999938964844,347.07501220703125,1.592890968742277,30.964752440652468
1434,217.57000732421875,347.2300109863281,1.5959461290493615,30.252006759955897
1435,215.88999938964844,362.2200012207031,1.6777988894564375,12.333758855893654
1436,217.25999450683594,361.79998779296875,1.6652858185614332,15.14167690406922
1437,216.71499633789062,357.1400146484375,1.6479709327157201,18.85171699451181
1438,217.38999938964844,356.44500732421875,1.6396568762361925,20.723256180693262
1439,217.22000122070312,357.3800048828125,1.6452444658616032,19.49195142508959
1440,217.41000366210938,357.1700134277344,1.6428407497882889,20.033117569797675
1441,217.16000366210938,357.8500061035156,1.6478633268965734,18.917374322630543
1442,220.60000610351562,359.7099914550781,1.6305982842370625,23.05332108871435
1443,219.94500732421875,359.94500732421875,1.6365227458590474,21.67664085023106
1444,219.66000366210938,359.0899963378906,1.6347536663536553,22.0348898021143
1445,219.17999267578125,359.07501220703125,1.638265463117282,21.213213686717758
1446,217.4499969482422,354.010009765625,1.628006506019345,23.262829621042933
1447,216.56500244140625,353.1700134277344,1.6307806406683274,22.560278510825107
1448,216.75999450683594,353.7799987792969,1.6321277345674585,22.29016477496939
1449,212.5449981689453,346.07000732421875,1.6282199548593406,22.653407979546706
1450,213.4199981689453,344.6099853515625,1.6147033469598568,25.638556952053513
1451,213.88999938964844,345.67401123046875,1.616129843456338,25.393744275041037
1452,213.0500030517578,344.510009765625,1.6170382766055658,25.093630203093234
1453,213.55999755859375,343.69000244140625,1.6093369843156566,26.802559118341698
1454,214.36500549316406,345.3500061035156,1.6110372367402503,26.545686126069008
1455,212.9199981689453,344.5799865722656,1.618354262331208,24.797054588578625
1456,210.74000549316406,338.8800048828125,1.6080478127054287,26.697304061676938
1457,210.34500122070312,340.0400085449219,1.6165823127317254,24.848807049868732
1458,209.63499450683594,339.81500244140625,1.6209841455183442,23.836269828362596
1459,209.26499938964844,339.1400146484375,1.6206246416629073,23.866355286433624
1460,210.19000244140625,338.30999755859375,1.6095437158239863,26.308654809625956
1461,212.0800018310547,339.7799987792969,1.602131251630078,28.13292684475588
1462,211.67999267578125,339.2799987792969,1.6027967239159613,27.93570997287592
1463,214.86000061035156,338.45001220703125,1.5752118181401762,34.308457643144074
1464,213.69000244140625,337.3999938964844,1.578922691944839,33.31916647113756
1465,213.11000061035156,337.5950012207031,1.5841349549707844,32.113214629771086
1466,212.6699981689453,337.8800048828125,1.5887525640283318,31.06128570664587
1467,211.39500427246094,335.6700134277344,1.5878805394809565,31.048959886097727
1468,211.7899932861328,335.04998779296875,1.5819915879609527,32.35745227445799
1469,211.94000244140625,335.6400146484375,1.583655802501134,32.02889171948332
1470,215.6999969482422,332.2749938964844,1.5404496921537494,41.947591490482445
1471,214.47000122070312,331.2900085449219,1.544691596303968,40.78869147773563
1472,214.99000549316406,334.0400085449219,1.5537466859385851,38.94506011312743
1473,215.4499969482422,333.6600036621094,1.5486656225957847,40.126831153471564
1474,215.14999389648438,333.67608642578125,1.5508998182278528,39.58784238491584
1475,214.98080444335938,333.2650146484375,1.5502082407373365,39.70401655877286
1476,214.72999572753906,332.1199951171875,1.546686544615775,40.41187592511378
1477,216.8350067138672,336.4150085449219,1.5514792267322914,39.785901457643526
1478,217.6999969482422,337.385009765625,1.5497703927200226,40.323580192428814
1479,217.61000061035156,336.2955017089844,1.5454046264681964,41.25622442643553
1480,218.00999450683594,336.635009765625,1.544126499920945,41.613906645570616
1481,218.33999633789062,337.4750061035156,1.5456398816699548,41.34910425344183
1482,217.83999633789062,336.8941955566406,1.546521305637949,41.058413657545124
1483,218.75999450683594,337.5050048828125,1.5428095326280782,42.05116324254076
1484,217.01589965820312,333.2950134277344,1.5358091916429586,43.221193390247244
1485,217.3074951171875,331.739990234375,1.526592490772016,45.28446813507046
1486,216.38999938964844,330.6300048828125,1.5279356985784485,44.79525633655599
1487,215.38999938964844,329.7550048828125,1.5309671099737252,43.92725405101252
1488,216.00999450683594,330.4599914550781,1.5298365809857017,44.3029203850305
1489,217.1300048828125,331.7099914550781,1.5277022244535283,45.005101030190055
1490,217.4499969482422,332.20001220703125,1.5277075965473665,45.07282717963668
1491,219.1300048828125,331.17498779296875,1.5113173933897197,49.026109263386424
1492,218.77999877929688,331.69000244140625,1.5160892416678906,47.90103317656705
1493,219.3000030517578,332.2799987792969,1.5151846518710455,48.21740547406822
1494,219.2480926513672,331.8999938964844,1.5138101767856575,48.50693041035638
1495,219.1300048828125,331.69000244140625,1.51366766326131,48.511094614948924
1496,219.0500030517578,332.0,1.5156356784964482,48.061653681979216
1497,219.64999389648438,332.94000244140625,1.515775149979347,48.16743665423653
1498,220.67999267578125,332.6700134277344,1.507477000493138,50.232715894329864
1499,220.5,331.6242980957031,1.5039650707288124,50.964703581093296
1500,220.9600067138672,332.3399963378906,1.5040730731342495,51.050798092541676
1501,221.47500610351562,331.6499938964844,1.4974601411297572,52.638445647158655
1502,220.44000244140625,330.43499755859375,1.498979286422502,52.04942823644675
1503,221.1300048828125,331.864990234375,1.500768701245434,51.82211139306717
1504,220.88999938964844,331.4700012207031,1.5006111736004504,51.79877028361111
1505,221.55999755859375,333.2349853515625,1.50403948828098,51.20159449253337
1506,220.91000366210938,332.3564147949219,1.5044878424938792,50.9472242020124
1507,220.55999755859375,331.2300109863281,1.501768292767295,51.46356657222422
1508,221.4405059814453,333.0400085449219,1.5039705905153034,51.18829720710105
1509,221.33999633789062,331.9200134277344,1.4995934712180794,52.1331037858536
1510,220.39999389648438,330.4800109863281,1.4994556267617014,51.934679823472244
1511,219.77999877929688,329.739990234375,1.5003184642179381,51.594047669141766
1512,220.9499969482422,335.8949890136719,1.5202307927270788,47.47835837239828
1513,221.38999938964844,338.2799987792969,1.5279822923885598,45.86027386778907
1514,222.77999877929688,339.05999755859375,1.5219499031171684,47.50304720155348
1515,222.66000366210938,338.94000244140625,1.5222311904555337,47.41389055522914
1516,221.77000427246094,339.0799865722656,1.5289713669107416,45.72263545408024
1517,221.76510620117188,338.6400146484375,1.5270211822289292,46.15407002845675
1518,222.0800018310547,339.82000732421875,1.530169328721159,45.52294115526892
1519,220.72000122070312,334.3299865722656,1.5147244686627253,48.64247773503869
1520,219.72500610351562,334.2049865722656,1.5210148016326226,47.03319897167629
1521,219.81500244140625,334.1824951171875,1.5202897500422747,47.212554249388326
