,jnj,unh,Ratio,Spread
889,177.5399932861328,514.010009765625,2.8951787158019058,8.210584641709463
890,177.57139587402344,512.989990234375,2.8889224399537383,9.323495748454182
891,177.36500549316406,513.6599731445312,2.8960615523693516,8.042992211407157
892,177.5800018310547,514.0250244140625,2.8946109872388304,8.313918735228729
893,177.3000030517578,518.0800170898438,2.922053063578373,3.4306654130299177
894,176.875,515.5050048828125,2.9145159286660776,4.748481773485057
895,176.97000122070312,515.5700073242188,2.91331866286897,4.964501173201231
896,175.66000366210938,512.135009765625,2.915490146241496,4.5244124638794325
897,175.42999267578125,511.6449890136719,2.916519468590882,4.334040791630944
898,176.0,515.3400268554688,2.9280683344060723,2.325133996568614
899,177.2899932861328,513.9500122070312,2.898922847707227,7.531060541943223
900,178.02000427246094,515.4450073242188,2.895433069057376,8.195501165677431
901,177.61500549316406,514.155029296875,2.8947724763979106,8.28745771742351
902,177.83999633789062,515.2100219726562,2.897042468409484,7.898007452074328
903,177.38999938964844,503.30999755859375,2.8373076232614514,18.466901908452744
904,177.30999755859375,504.80999755859375,2.8470475692820116,16.73024956135905
905,177.1300048828125,506.83221435546875,2.861357197448191,14.175598836138395
906,177.4499969482422,508.0150146484375,2.8628629100321317,13.939362794724136
907,178.11000061035156,513.7150268554688,2.884257060777373,10.191698598600258
908,178.8800048828125,516.5549926757812,2.8877179034861147,9.629472124346282
909,179.52000427246094,517.4000244140625,2.8821301921806697,10.677614025993964
910,175.97999572753906,500.2300109863281,2.842539056318702,17.3759754947308
911,175.5800018310547,495.6499938964844,2.822929654445528,20.772775985926476
912,175.92999267578125,495.4599914550781,2.8162337979980134,21.99808166694479
913,175.7100067138672,494.6600036621094,2.815206788237351,22.147331926431068
914,176.75,500.0,2.828854314002829,19.88372582711745
915,178.11000061035156,504.8299865722656,2.8343719321896708,19.076738881803383
916,178.1999969482422,505.260009765625,2.835353638711771,18.912932652616835
917,179.2550048828125,513.6500244140625,2.865471035243116,13.643722873605132
918,177.92999267578125,510.42999267578125,2.868712491917378,12.944253713122155
919,177.60000610351562,508.1449890136719,2.8611766416128126,14.253128506597793
920,177.5399932861328,510.8599853515625,2.877436097050165,11.360609055771963
921,178.1800994873047,514.219970703125,2.885956244175086,9.894113301878154
922,178.97999572753906,517.02001953125,2.888702826422617,9.460226850129605
923,178.32000732421875,515.2899780273438,2.8896924453936976,9.237965479948432
924,178.39999389648438,515.5,2.8895740898910347,9.264550717565815
925,177.99000549316406,514.969970703125,2.8932521760212153,8.58179879871361
926,178.06570434570312,516.625,2.9013166903661904,7.150693265701168
927,178.02999877929688,514.7650146484375,2.8914509811719413,8.905058458537926
928,177.77999877929688,515.27001953125,2.8983576502940953,7.660531917365322
929,178.22999572753906,513.4769287109375,2.8809793021366157,10.784752695361906
930,178.42999267578125,513.9600219726562,2.8804575635809986,10.89326773296725
931,179.89999389648438,527.8300170898438,2.934019093928155,1.3716635778824622
932,179.5,524.9500122070312,2.9245126028246866,3.068451862046889
933,179.39500427246094,524.22998046875,2.9222105854885556,3.4778971421264697
934,179.02000427246094,522.77001953125,2.9201765559988253,3.8285755920863704
935,179.02999877929688,521.3400268554688,2.9120260873048545,5.288132884946865
936,178.80999755859375,520.8599853515625,2.912924290941189,5.117391718550696
937,178.2899932861328,518.6300048828125,2.9089125829427633,5.809154499602162
938,178.30999755859375,514.9450073242188,2.887919995372131,9.553326429174238
939,178.81500244140625,517.2100219726562,2.892430807879974,8.782159974406543
940,178.4600067138672,517.469970703125,2.8996411029660414,7.47210312737602
941,178.39999389648438,519.8624877929688,2.914027497638908,4.902062924597065
942,178.24000549316406,518.5999755859375,2.909559916984109,5.6913155742611
943,177.86000061035156,516.989990234375,2.9067243250885597,6.177213561333904
944,178.3800048828125,517.0700073242188,2.8986993674762487,7.635414159188688
945,176.80999755859375,515.1099853515625,2.913353274499414,4.951218451670204
946,177.5019989013672,516.0399780273438,2.9072347422639027,6.068225698269746
947,177.0500030517578,516.5800170898438,2.9177069087021117,4.191143754669813
948,176.8699951171875,517.469970703125,2.9257080623554526,2.7687110762229605
949,176.64999389648438,516.969970703125,2.926521305209134,2.617928405920541
950,175.80999755859375,512.5449829101562,2.915334679640934,4.558134259636265
951,175.8800048828125,515.02001953125,2.9282465614803903,2.2901853685568523
952,174.88999938964844,505.17999267578125,2.8885584907016835,9.201690207664658
953,174.97000122070312,506.3349914550781,2.8938388747931643,8.283343775461365
954,175.77000427246094,506.4100036621094,2.881094563080989,10.574809902546324
955,175.88999938964844,506.1099853515625,2.8774233163215777,11.229784165323597
956,175.49000549316406,503.9200134277344,2.8715026363559137,12.236539490503649
957,175.63999938964844,503.6907043457031,2.867744853655407,12.909543512822982
958,175.4199981689453,501.2699890136719,2.8575418666399917,14.679476174551699
959,174.1699981689453,494.489990234375,2.8391226699946253,17.761866662048394
960,174.80999755859375,496.7900085449219,2.841885564230416,17.35502199143045
961,174.86000061035156,496.04998779296875,2.836840821580113,18.242956102419587
962,174.96499633789062,496.7900085449219,2.839367981842071,17.813521808668018
963,175.3354949951172,501.1400146484375,2.8581777732021316,14.559482830801901
964,175.61000061035156,503.57000732421875,2.8675474379249852,12.941501546249672
965,175.67999267578125,502.8500061035156,2.8623066203761125,13.868545360147298
966,177.33999633789062,527.1099853515625,2.972313049715225,-5.4809992435520165
967,178.02999877929688,530.0,2.977026364287285,-6.329926893024574
968,177.6199951171875,528.1500244140625,2.9734829351031538,-5.692777659634455
