,ibm,v,Ratio,Spread
387,127.69499969482422,197.6699981689453,1.5479854234022707,-0.07655439535883612
388,127.4800033569336,199.44500732421875,1.5645199409493975,-2.186871707267069
389,126.9749984741211,199.43499755859375,1.570663516087703,-2.9644672469639444
390,126.96499633789062,200.02999877929688,1.5754735915319458,-3.5750677931939903
391,126.23999786376953,199.85000610351562,1.583095765885401,-4.525782292733363
392,124.76000213623047,198.75,1.5930586453739948,-5.733976617640674
393,123.63999938964844,197.38499450683594,1.5964493325884122,-6.115726720720256
394,124.06999969482422,199.0,1.6039332674254985,-7.0601040018156835
395,123.36000061035156,196.8800048828125,1.5959792794155647,-6.047423021057962
396,124.16000366210938,198.32000732421875,1.5972938263108414,-6.23974119389032
397,124.16999816894531,198.6381072998047,1.5997270695739103,-6.542253742748382
398,124.30000305175781,197.97500610351562,1.5927192376743544,-5.676397011006624
399,125.88999938964844,198.64990234375,1.5779641219069256,-3.871535938419181
400,126.01499938964844,198.50999450683594,1.575288620150901,-3.536678178215392
401,124.66000366210938,197.72999572753906,1.5861542589352533,-4.869929904051726
402,124.75,198.8800048828125,1.5942284960546091,-5.879580825980095
403,124.62999725341797,199.3699951171875,1.5996950935639997,-6.556727270280869
404,124.41999816894531,197.5399932861328,1.5876868364674026,-5.054239882497053
405,123.97000122070312,196.7899932861328,1.587400107674345,-5.006054846820457
406,123.95999908447266,202.34800720214844,1.6323653492789896,-10.579668088363004
407,124.69000244140625,203.4499969482422,1.6316464268564472,-10.543145046973162
408,124.2699966430664,201.52499389648438,1.621670550738913,-9.273182780556109
409,124.1500015258789,200.85000610351562,1.6178010763990904,-8.785339298714117
410,123.44999694824219,200.30990600585938,1.6225995217305804,-9.33696591075977
411,123.89019775390625,201.4199981689453,1.6257944681712686,-9.760521167475414
412,123.94000244140625,200.42999267578125,1.6171533704022343,-8.692840314250585
413,124.04000091552734,202.9250030517578,1.6359642176232492,-11.031893131355186
414,124.70999908447266,202.9199981689453,1.627134950353876,-9.98195951542149
415,125.41999816894531,202.52999877929688,1.6148142380490358,-8.484645989343274
416,124.80000305175781,203.63999938964844,1.6317307244391142,-10.56159060398053
417,125.04499816894531,202.97999572753906,1.6232556175761435,-9.519492707454642
418,125.9000015258789,205.50999450683594,1.6323271804297246,-10.716028775978199
419,125.5999984741211,206.38999938964844,1.6432324991801135,-12.063918234205683
420,125.68000030517578,212.64999389648438,1.6919954915669027,-18.1991419344244
421,126.12000274658203,212.8000030517578,1.6872819411473166,-17.66292355210231
422,126.06999969482422,210.89999389648438,1.6728801015864747,-15.840899125664375
423,126.11000061035156,210.11000061035156,1.666085160522194,-14.98852043622298
424,125.01000213623047,207.86500549316406,1.662786992569137,-14.459082264225284
425,126.22000122070312,210.99000549316406,1.67160516124727,-15.696968434636599
426,127.05999755859375,211.8699951171875,1.6674799243521439,-15.266900285576579
427,127.26000213623047,211.27000427246094,1.660144591592091,-14.354982424307021
428,126.77999877929688,209.9199981689453,1.6557816705329167,-13.753589261695534
429,127.06390380859375,210.36500549316406,1.6555843098450151,-13.75581847645034
430,127.40589904785156,211.27999877929688,1.6583219486559533,-14.137436197313033
431,127.38999938964844,211.3699951171875,1.6592353884127828,-14.252229632379933
432,127.47000122070312,212.1199951171875,1.6640777679912337,-14.877458825762712
433,127.97000122070312,213.4499969482422,1.6679690154891553,-15.427660963658493
434,126.6594009399414,214.1649932861328,1.6908732529667045,-18.186668695133076
435,126.76000213623047,214.47500610351562,1.6919769839780912,-18.339783948520644
436,127.30999755859375,215.6699981689453,1.6940539023236125,-18.677003490754938
437,127.9540023803711,217.25999450683594,1.6979538776831955,-19.262610303815872
438,128.0399932861328,217.30499267578125,1.6971649802430608,-19.1734971089063
439,128.63499450683594,218.1999969482422,1.6962724473599333,-19.140537842700265
440,128.74000549316406,219.08999633789062,1.701801980655687,-19.86676216251473
441,129.02999877929688,215.0500030517578,1.6666667060858953,-15.374495525292897
442,128.1999969482422,217.47999572753906,1.6964118635302434,-19.098958547429728
443,128.14999389648438,217.02999877929688,1.6935623028948954,-18.726946328023043
444,127.66999816894531,215.74000549316406,1.6898253981932074,-18.185554083995324
445,127.83999633789062,216.72000122070312,1.6952441131795408,-18.900420771572126
446,127.87000274658203,216.32000732421875,1.6917181721887544,-18.453628898507045
447,128.10000610351562,217.1199951171875,1.6949257203136758,-18.89490359715111
448,128.1999969482422,219.07000732421875,1.7088144503830467,-20.688970144109415
449,128.3470001220703,218.47000122070312,1.7021823728869174,-19.85969798090468
450,128.55999755859375,217.5399932861328,1.6921281690829582,-18.597499375045143
451,128.83999633789062,217.63490295410156,1.6891874351140228,-18.25572311865272
452,128.74420166015625,217.77000427246094,1.6914936864287256,-18.540225757619137
453,128.8699951171875,217.98500061035156,1.6915108936888499,-18.55903469712103
454,129.0800018310547,218.5,1.6927486589749352,-18.74650774469958
455,128.92999267578125,215.86000061035156,1.6742419364993852,-16.340462541557653
456,128.82809448242188,216.5800018310547,1.6811550516304985,-17.219384122090954
457,128.6699981689453,215.88999938964844,1.6778581057114976,-16.775948594161857
458,128.67999267578125,214.72999572753906,1.668713148504501,-15.600357505324606
459,129.0500030517578,214.97000122070312,1.665788424154361,-15.263295043184396
460,128.89999389648438,215.2550048828125,1.6699380533382895,-15.78225289180028
461,128.27000427246094,214.58999633789062,1.6729554002514542,-16.099775777891974
462,128.66000366210938,214.48399353027344,1.6670603717186074,-15.385530161514733
463,129.0,216.22500610351562,1.676162838011749,-16.5962846548324
464,128.84500122070312,215.72500610351562,1.6742986073164972,-16.338020655903815
465,128.94500732421875,215.64500427246094,1.672379634910905,-16.10204936717812
466,128.7899932861328,216.39999389648438,1.6802547183592778,-17.098798789871037
467,129.10000610351562,217.4600067138672,1.6844306462658283,-17.675315807512956
468,129.25,217.19000244140625,1.680386866084381,-17.17138114614357
469,130.9199981689453,218.29249572753906,1.6673731956965365,-15.669346312837373
470,130.05999755859375,216.02999877929688,1.6610026359716983,-14.748105788732428
471,130.4499969482422,217.72000122070312,1.6689919993412228,-15.829865421378653
472,130.59500122070312,217.5800018310547,1.6660668463362431,-15.463717457386675
473,130.9499969482422,217.6199951171875,1.6618556715446242,-14.950059624704092
474,130.69000244140625,217.25,1.6623306751976088,-14.98555178082395
475,131.35000610351562,218.30999755859375,1.6620478676380557,-15.01620803302438
476,131.1204071044922,218.72000122070312,1.668085129162246,-15.784294153109894
477,130.75,219.0399932861328,1.67525807484614,-16.681972911393384
478,130.69500732421875,217.73500061035156,1.6659779517836537,-15.462746779012544
479,130.8699951171875,218.86500549316406,1.6723849137243525,-16.319840807297876
480,130.77999877929688,218.86000061035156,1.67349749696586,-16.455194157830444
481,131.1999969482422,219.97000122070312,1.676600658058554,-16.910165881640264
482,131.41000366210938,220.77000427246094,1.6800091174194034,-17.38264259132819
483,131.47000122070312,225.32000732421875,1.7138511084818997,-21.839073487522622
484,131.24000549316406,226.14999389648438,1.7231787902375844,-23.027761255313887
485,130.75,226.50999450683594,1.7323900153486496,-24.15197413209651
486,130.80499267578125,227.0,1.7354077650740116,-24.55621308186016
487,131.2100067138672,227.67999267578125,1.735233450389866,-24.604546112392452
488,131.6699981689453,228.08999633789062,1.7322852548781018,-24.297147383450547
489,131.9499969482422,228.19000244140625,1.7293672430391531,-23.96046756260503
490,132.0800018310547,224.9199981689453,1.7029072914205703,-20.487707754691396
491,132.5850067138672,224.61500549316406,1.6941207083686889,-19.395109773588242
492,132.19500732421875,225.08999633789062,1.7027117808302665,-20.478343427074858
493,131.97999572753906,224.7550048828125,1.7029475083996757,-20.47868392622959
494,131.92999267578125,223.4499969482422,1.693701276080352,-19.25166072049478
495,131.5800018310547,223.25,1.6966864028976623,-19.59750927890499
496,132.16000366210938,223.9499969482422,1.6945368548930304,-19.39293572737108
497,131.09500122070312,221.05499267578125,1.6862198452832482,-18.158908608954302
498,131.18930053710938,223.30999755859375,1.7021967236987157,-20.26684433576943
499,131.55999755859375,223.66000366210938,1.7000608681411418,-20.03871159206818
500,131.31649780273438,224.08999633789062,1.7064877611533777,-20.848466337656244
501,131.10000610351562,224.6999969482422,1.7139587069951825,-21.79610726925227
502,130.80999755859375,224.97500610351562,1.7198609456646654,-22.523413573212817
503,130.02999877929688,222.17999267578125,1.7086825714187142,-20.944885762998492
504,128.8000030517578,224.8699951171875,1.7458850138910658,-25.553188786248224
505,129.03500366210938,225.1750030517578,1.7450691414044541,-25.491689913129928
506,128.3249969482422,225.39999389648438,1.7564776875653916,-26.824006793085314
507,128.9499969482422,225.27670288085938,1.7470082063769314,-25.72596616101165
508,129.6199951171875,226.42999267578125,1.7468754914785276,-25.83432722281236
509,129.67999267578125,225.60000610351562,1.7396670176219726,-24.910768494983355
510,130.11000061035156,226.36000061035156,1.7397586622741308,-25.000122890951612
511,130.10000610351562,227.24000549316406,1.7466563784198275,-25.89571520049199
512,129.67990112304688,228.77000427246094,1.7641130374967848,-28.080909449517005
513,129.77000427246094,228.85000610351562,1.7635046510673569,-28.020386464040225
514,129.9250030517578,227.66000366210938,1.7522416649197012,-26.58864802156253
515,130.14999389648438,227.7100067138672,1.749596752920156,-26.28775548995767
516,130.24000549316406,227.39999389648438,1.746007250501997,-25.83736064163173
517,130.27999877929688,227.74000549316406,1.7480811147302129,-26.11499873380185
518,130.57000732421875,227.00999450683594,1.7386075038132363,-24.932690598786646
519,130.58999633789062,226.99000549316406,1.7381883134895457,-24.88152673165902
520,129.55499267578125,226.50999450683594,1.748369474835216,-26.015706821593394
521,129.5800018310547,227.10479736328125,1.752622273145038,-26.571505414821925
522,129.51499938964844,226.1199951171875,1.7458981290414173,-25.688080936454522
523,128.94000244140625,226.02000427246094,1.7529083294004932,-26.48485497934109
524,128.91000366210938,226.24000549316406,1.7550228769380058,-26.751642277825905
525,128.60499572753906,221.61000061035156,1.723183452996272,-22.59732758259133
526,128.72999572753906,221.38999938964844,1.71980118649446,-22.182376438598478
527,128.44500732421875,221.02000427246094,1.7207364371475018,-22.256849060337057
528,129.07000732421875,220.75999450683594,1.7103895713920243,-21.022089678263395
529,128.74000549316406,218.96749877929688,1.7008504694441993,-19.74426460392098
530,129.0399932861328,219.2899932861328,1.6993955726569203,-19.59889833294002
531,129.39999389648438,219.0,1.692426664063003,-18.747448315828873
532,126.81500244140625,215.75,1.7012971324089623,-19.528999402805564
533,127.04000091552734,215.33670043945312,1.6950306902361947,-18.764792360096973
534,127.63999938964844,214.6699981689453,1.6818395424275987,-17.162332837558264
535,128.05999755859375,215.50999450683594,1.6828830127708656,-17.347300288907174
536,128.44000244140625,215.77000427246094,1.6799283725558496,-17.014654672500026
537,128.77999877929688,216.2801971435547,1.6794548780375098,-16.994589463669225
538,128.58999633789062,216.25,1.681701579894044,-17.260720011130612
539,127.72989654541016,216.86000061035156,1.6978014268825008,-19.212131730006828
540,128.52000427246094,218.35000610351562,1.6989573517334788,-19.46988569693752
541,128.41000366210938,219.16000366210938,1.706720640229824,-20.451440139930153
542,128.28660583496094,218.2104949951172,1.7009608569412318,-19.694382648431624
543,127.94499969482422,217.16000366210938,1.697291837743419,-19.176660041943446
544,128.2100067138672,217.9499969482422,1.6999452892522837,-19.553348543806916
545,127.7699966430664,217.27999877929688,1.7005557211234992,-19.569589811256176
546,127.56999969482422,214.27999877929688,1.6797052543066726,-16.881504929000126
547,127.1500015258789,214.36000061035156,1.6858828001407673,-17.616535646596528
548,127.01000213623047,215.4550018310547,1.6963624770272694,-18.929879829480225
549,126.83999633789062,216.08999633789062,1.70364240442144,-19.830015275077468
