,intc,amat,Ratio,Spread
0,48.68757629394531,144.80731201171875,2.974214841532925,-5.3224295366966
1,47.70651626586914,143.67776489257812,3.011701045028309,-7.062456704025234
2,48.831851959228516,150.0288848876953,3.0723570552466426,-10.121999958784809
3,49.02421569824219,150.92063903808594,3.0784916574095718,-10.451095328544877
4,49.35123825073242,154.06150817871094,3.1217354141347102,-12.635432268421933
5,49.95718002319336,161.22506713867188,3.2272651711690044,-18.026627785178245
6,49.7840576171875,158.17335510253906,3.177188896871498,-15.481294146359513
7,49.85138702392578,159.5010528564453,3.199530893290773,-16.612055190207055
8,49.76482009887695,156.5286102294922,3.1453667453933907,-13.892818498741857
9,49.53398132324219,155.91432189941406,3.1476234644247425,-13.953727400152754
10,51.17870330810547,158.460693359375,3.0962232943928196,-11.689331138377579
11,51.11137390136719,156.90512084960938,3.069867015361375,-10.330695338670633
12,51.813507080078125,152.32757568359375,2.939920192010366,-3.699429444416974
13,51.948158264160156,154.9036865234375,2.9818898628848594,-5.881689179917853
14,51.39992141723633,149.4244842529297,2.9070955778314094,-2.006064992101496
15,53.102352142333984,148.21568298339844,2.791132162773609,4.1823005175662935
16,53.775630950927734,151.04940795898438,2.8088821142205207,3.3178980110181766
17,53.61212158203125,158.08419799804688,2.9486652147530514,-4.1951525494746384
18,52.84265899658203,155.7359619140625,2.947163614990226,-4.097573903787005
19,53.57364273071289,165.4657440185547,3.088566234897742,-11.689248178728175
20,52.66952896118164,150.9602508544922,2.8661781077585204,0.17173644269474098
21,51.57305145263672,141.75559997558594,2.748637049443747,6.169219998330821
22,50.053367614746094,137.87159729003906,2.7544919325152675,5.608188190600718
23,50.053367614746094,133.8191680908203,2.6735297636875925,9.660617389819468
24,49.95718002319336,138.0103302001953,2.762572469785564,5.188109153298317
25,49.053070068359375,131.76820373535156,2.6862376514196162,8.78573823338974
26,49.71672821044922,134.3343963623047,2.701995911590798,8.160727883816183
27,46.2156867980957,128.95428466796875,2.790270871259285,3.300387286507377
28,45.90789794921875,131.23316955566406,2.858618569310847,0.12122826560613875
29,46.95629119873047,136.91049194335938,2.9157007175869323,-2.4895719676739776
30,47.081329345703125,137.33657836914062,2.9170072357286707,-2.549925164996093
31,47.61995315551758,139.46681213378906,2.9287473609710903,-3.1046987228368397
32,46.43690490722656,135.25584411621094,2.912679998514765,-2.354115121904012
33,46.52897644042969,134.32449340820312,2.8868998134995865,-1.1534576470986866
34,46.693729400634766,134.87937927246094,2.888597269992903,-1.2264455186808862
35,47.304298400878906,137.47528076171875,2.90619003788384,-2.0364490474931887
36,48.370365142822266,142.8751983642578,2.953775476831587,-4.318150003962554
37,47.35275650024414,138.4859161376953,2.924558703081653,-2.905345781663779
38,46.16069793701172,131.27279663085938,2.8438217465859554,0.8210343788294421
39,46.112239837646484,130.64859008789062,2.8332735635458732,1.30350227999222
40,46.945709228515625,138.5552520751953,2.9513933084013244,-4.165284078756539
41,46.7421875,139.6649932861328,2.9879858165844895,-5.87032089054679
42,46.10255432128906,135.21624755859375,2.932944812911464,-3.2924850664524814
43,43.65059280395508,132.12489318847656,3.026875116722471,-7.373052413858854
44,43.3113899230957,129.2959747314453,2.9852649605802313,-5.536293291582179
45,43.27262878417969,126.91374969482422,2.9328874454981904,-3.267443547363708
46,45.27877426147461,132.43260192871094,2.924827451466394,-2.9183740314967355
47,46.23822784423828,134.715576171875,2.9135107994555596,-2.3949722616064224
48,46.228538513183594,133.2068328857422,2.8814848396679005,-0.914570009102444
49,45.37568664550781,128.6508026123047,2.835236491678327,1.146891410634201
50,47.362449645996094,132.19436645507812,2.7911218157664175,3.4145560924695
51,46.45144271850586,129.6731719970703,2.7915854580208683,3.2710797055671077
52,46.58712387084961,124.80944061279297,2.6790544305502504,8.531674823746304
53,46.20915603637695,118.33768463134766,2.5609142166151964,13.89788502014716
54,46.03470993041992,123.231201171875,2.676919249803795,8.494118295428084
55,46.16069793701172,127.66810607910156,2.7657317108443693,4.425724930587254
56,45.22062301635742,124.04513549804688,2.7431098296274397,5.299001565845234
57,44.41622543334961,122.7249755859375,2.7630662981503673,4.266320108172469
58,43.03034210205078,119.24095153808594,2.7710900195795336,3.6966725582319566
59,43.42769241333008,123.4892807006836,2.843560729070161,0.6105824058236959
60,45.19154357910156,129.51434326171875,2.8658977544111046,-0.2552627723749157
61,45.685813903808594,131.01318359375,2.8676994541368583,-0.3083756527175825
62,45.98625564575195,134.13986206054688,2.9169555158800637,-2.556270077162505
63,45.9281005859375,133.2068328857422,2.900334026147995,-1.793342893567139
64,46.897254943847656,134.4773406982422,2.8674885312425724,-0.22910018572212776
65,46.78096008300781,130.44740295410156,2.788472120337774,3.4606782075488565
66,50.02761459350586,137.56431579589844,2.749767641604799,5.840142787879817
67,50.231136322021484,136.04566955566406,2.7083932301173372,7.9540846289669425
68,49.92100524902344,136.64122009277344,2.737148809627515,6.451409015876752
69,50.638179779052734,140.39324951171875,2.7724781997356587,4.797095874617728
70,49.843475341796875,134.79498291015625,2.704365656403622,8.070873297914208
