,dow,nue,Ratio,Spread
0,58.58000183105469,136.5500030517578,2.331000320648152,7.235914221658888
1,58.2599983215332,136.08999633789062,2.3359080030661628,6.896824084465479
2,58.32979965209961,137.42999267578125,2.3560854570985037,5.731132158232285
3,58.525001525878906,136.97999572753906,2.3405380974995533,6.66857751881038
4,58.55500030517578,137.1999969482422,2.343096169980121,6.523487758008557
5,58.70000076293945,137.802001953125,2.3475638869178175,6.28357068576922
6,58.79999923706055,138.72000122070312,2.3591837248404333,5.615282635110319
7,58.779998779296875,135.5399932861328,2.305886289570184,8.745346421122306
8,58.869998931884766,137.36000061035156,2.3332767640998813,7.150083002479803
9,57.77000045776367,132.97999572753906,2.3018867002565164,8.783226395691614
10,58.10499954223633,132.2100067138672,2.275363699431134,10.389758464502435
11,57.94499969482422,131.57000732421875,2.270601570750735,10.630214191556732
12,58.20500183105469,131.60569763183594,2.261071961028941,11.243788289325224
13,57.970001220703125,131.89999389648438,2.2753146648093954,10.362660186457063
14,58.060001373291016,128.61000061035156,2.2151222454072355,13.877397378166094
15,58.20000076293945,127.45999908447266,2.1900343198214616,15.376998418080845
16,58.970001220703125,128.77999877929688,2.1838222166101113,15.97980557632603
17,58.66999816894531,127.7300033569336,2.177092335832772,16.28064829618701
18,58.349998474121094,127.63999938964844,2.1874893355182907,15.571564938283885
19,58.20500183105469,126.76319885253906,2.1778746648008154,16.0862870686221
20,57.83000183105469,125.91999816894531,2.177416465190674,15.993056399960281
21,59.439998626708984,129.50999450683594,2.1788357587316876,16.42346399935407
22,60.060001373291016,130.69000244140625,2.1759906668854114,16.79169609247431
23,60.810001373291016,130.6999969482422,2.149317447732344,18.65456429014948
24,60.38999938964844,128.44000244140625,2.126842254338926,19.865750729005597
25,60.06999969482422,128.25,2.1350091668312485,19.256665845223566
26,60.22999954223633,130.24459838867188,2.1624539162969403,17.66161111914583
27,59.79999923706055,130.00999450683594,2.174080203436915,16.822439621658944
28,60.459999084472656,130.22999572753906,2.1539860684679493,18.250557199890707
29,59.91999816894531,131.3300018310547,2.191755771767012,15.802087662917742
30,60.20500183105469,132.0800018310547,2.1938376848105294,15.763784635469378
31,60.189998626708984,132.38999938964844,2.1995348464902786,15.416321821052648
32,60.369998931884766,133.5500030517578,2.212191575528132,14.70580597009571
33,60.46500015258789,133.63999938964844,2.2102042347208806,14.853041956388964
34,60.65999984741211,133.57000732421875,2.201945394991905,15.409977562921753
35,61.78499984741211,134.83999633789062,2.182406679143796,16.949282606016524
36,61.81999969482422,135.7899932861328,2.19653823934751,16.086685536283298
37,61.5,136.32000732421875,2.216585484946646,14.757584173009079
38,61.54999923706055,138.0399932861328,2.2427294069406916,13.162453819554614
39,61.76499938964844,137.7550048828125,2.230308528196953,13.984329912536325
40,61.23500061035156,136.47000122070312,2.2286274166809323,13.94584697840368
41,60.91999816894531,135.24000549316406,2.219960760965752,14.389234273489805
42,60.970001220703125,133.8699951171875,2.195669877594332,15.884109783798309
43,61.040000915527344,133.52000427246094,2.1874181236864323,16.408900385542765
44,61.099998474121094,130.72999572753906,2.13960718481703,19.348731850267242
45,60.80500030517578,129.72500610351562,2.133459509126477,19.617066716268383
46,60.06999969482422,130.15499877929688,2.1667221481692693,17.35166706592669
47,60.334999084472656,130.9600067138672,2.170547919135877,17.208402429477374
48,60.279998779296875,132.08999633789062,2.1912740380355955,15.94106877838668
49,58.31999969482422,130.25,2.2333676385728687,12.886652868031021
50,58.08000183105469,131.9499969482422,2.271866267016715,10.587345188833794
51,58.810001373291016,135.39999389648438,2.3023293782471708,8.960266796544389
52,58.459999084472656,133.9499969482422,2.291310281320551,9.536255433824678
53,58.150001525878906,133.05499267578125,2.288133949860119,9.657149218312625
54,59.08000183105469,134.9149932861328,2.2835983260788657,10.119499123624607
55,58.880001068115234,135.52000427246094,2.301630465591956,9.01505617758572
56,59.939998626708984,137.32000732421875,2.2909577989718137,9.862026318311976
57,59.97999954223633,136.25999450683594,2.2717571781721215,11.02192743281141
58,59.81999969482422,136.23800659179688,2.2774658523374174,10.644371685256331
59,59.720001220703125,135.41799926757812,2.267548501332461,11.214667792555858
60,58.959999084472656,132.36500549316406,2.244996735897557,12.369822025243522
61,59.334999084472656,134.2899932861328,2.2632509540440036,11.381265584530311
62,59.650001525878906,135.17999267578125,2.2662194336597623,11.27787462733481
63,60.779998779296875,133.96499633789062,2.204096726364567,15.314643914727398
64,61.599998474121094,134.61000061035156,2.1852273367653225,16.71730210379549
65,62.02000045776367,134.92999267578125,2.1755883856800375,17.446118106345594
66,62.279998779296875,133.24000549316406,2.139370714590568,19.785360168476146
67,62.350101470947266,131.89999389648438,2.115473604448658,21.300428720726316
68,62.57500076293945,133.33999633789062,2.1308828559673354,20.422033607644224
69,62.849998474121094,134.99000549316406,2.147812390938197,19.458735061834787
70,62.54999923706055,134.52499389648438,2.1506793850890893,19.174603481884517
71,62.040000915527344,132.6999969482422,2.138942536911377,19.72605798244298
72,62.13999938964844,132.3321075439453,2.129580123008334,20.34365860365908
73,62.45000076293945,133.03500366210938,2.1302642439847355,20.414882499340294
74,62.18000030517578,132.57000732421875,2.132036131771839,20.205647120502235
75,62.345001220703125,134.5,2.1573501863263433,18.687686525922786
76,62.38999938964844,136.14999389648438,2.182240667229017,17.150059819290377
77,63.09000015258789,142.34500122070312,2.256221285091632,12.703059591123107
78,62.88999938964844,142.8000030517578,2.270631331493738,11.748625800357658
79,63.439998626708984,144.5,2.2777427983607144,11.422059596915815
80,63.095001220703125,142.2449951171875,2.254457442985407,12.815554113246392
81,63.19499969482422,142.75,2.2588812515128707,12.560260447353087
82,63.44499969482422,143.32000732421875,2.258964583711877,12.614540691304697
83,63.34000015258789,142.75999450683594,2.253867921738601,12.912353873160654
84,63.790000915527344,144.6699981689453,2.2679102695189126,12.1260697389324
85,63.38999938964844,144.55999755859375,2.2804858644974266,11.23720642986244
86,63.5,143.10000610351562,2.2535434032049704,12.971885939075108
87,63.880001068115234,142.1699981689453,2.2255791451435556,14.85081364450862
88,63.39500045776367,142.61500549316406,2.249625435182069,13.194686913899787
89,63.36000061035156,143.78990173339844,2.2694113060015737,11.93239079515645
90,63.540000915527344,144.0,2.2662889191871347,12.171780339707354
91,63.439998626708984,147.25,2.321090844696299,8.672059596915815
92,63.47999954223633,148.82000732421875,2.3443605607653097,7.201940569813658
93,63.400001525878906,148.72999572753906,2.345898929778886,7.092185098132447
94,63.290000915527344,148.0,2.3384420581307057,7.547492771536966
95,63.525001525878906,148.67999267578125,2.3404956962529435,7.454331933975439
96,63.619998931884766,148.9600067138672,2.34140221965977,7.411540694201065
97,63.279998779296875,147.08999633789062,2.324431086841513,8.43251959643105
98,63.999000549316406,151.80999755859375,2.3720682550598875,5.507973841790644
99,63.907798767089844,153.0399932861328,2.3946998056353452,4.050233558895471
100,63.81999969482422,152.27999877929688,2.3860858587820823,4.5909805884821395
101,63.904998779296875,153.14999389648438,2.3965260436887754,3.9332409582631986
102,63.959999084472656,152.17999267578125,2.379299481771341,5.040586206033581
103,64.11000061035156,153.69000244140625,2.3972859300923264,3.9051527916597455
104,64.08000183105469,153.50999450683594,2.395599096759722,4.010249266328756
105,63.994998931884766,154.31500244140625,2.411360340917524,2.9929763189175422
106,64.04499816894531,154.5800018310547,2.413615524248836,2.8528325377287307
107,64.06999969482422,156.3800048828125,2.440767997934693,1.1152620531368744
108,63.999698638916016,156.41839599609375,2.444048945895834,0.9013186389246504
109,64.0999984741211,156.44000244140625,2.4405617186491093,1.1301759544444256
110,64.30500030517578,157.00999450683594,2.441645187181478,1.0721042673331316
111,64.69999694824219,157.64999389648438,2.4366306233769848,1.418470852626243
112,63.79999923706055,153.5225067138672,2.4063089114378555,3.2985285053535027
113,63.505001068115234,151.47500610351562,2.385245312271455,4.609374357682768
114,63.779998779296875,151.8000030517578,2.380056537427097,4.971088018904581
115,63.66999816894531,152.0850067138672,2.3886447477243027,4.411396302660663
116,63.8650016784668,152.55999755859375,2.3887887504750824,4.423358524909517
117,63.81990051269531,151.85000610351562,2.3793519714639637,5.020725591583144
118,64.0999984741211,153.85000610351562,2.400156158593811,3.7201722923350506
119,63.43000030517578,145.73500061035156,2.2975721253222163,10.162091675221248
120,63.861000061035156,146.11000061035156,2.2879378724214607,10.86336283309113
121,63.560001373291016,146.0850067138672,2.298379539923273,10.136717774398463
122,63.650001525878906,148.11000061035156,2.326944180042679,8.336467783490306
123,63.80500030517578,149.69500732421875,2.3461328517864715,7.1385163136096
124,64.08000183105469,149.86000061035156,2.338639143698118,7.660243162813131
125,64.19999694824219,150.52000427246094,2.344548464602103,7.299885340308961
126,64.12000274658203,149.22999572753906,2.3273547931264535,8.390136342742224
127,64.37999725341797,149.8300018310547,2.3272756791411657,8.439375592867648
128,64.27999877929688,149.19500732421875,2.321017581790482,8.824658882784362
129,64.26499938964844,148.9600067138672,2.3179025617148157,9.022203763185288
130,64.33999633789062,149.17640686035156,2.318564117985498,8.993082266454152
131,64.125,149.0399932861328,2.3242104216161064,8.592617676883819
132,64.2699966430664,149.47000122070312,2.3256575233823087,8.524688149084668
133,64.30999755859375,152.19000244140625,2.366506114430245,5.904575225498164
134,64.3478012084961,153.41000366210938,2.3840753029779367,4.778975399457025
135,64.41999816894531,152.6300048828125,2.369295393063054,5.739260838226457
136,64.25,151.47000122070312,2.3575097466257295,6.474753526398686
137,64.36499786376953,150.3699951171875,2.336207567899717,7.861926576784171
138,64.2699966430664,150.5399932861328,2.3423059148762753,7.45469608365498
139,63.72999954223633,148.52999877929688,2.330613523398197,8.116236682905921
140,63.83000183105469,151.2100067138672,2.368948807397656,5.6859494911271184
141,63.90999984741211,149.0449981689453,2.3321076283022486,8.05072510440992
142,63.869998931884766,148.11000061035156,2.318929123019181,8.88583436588705
143,63.4900016784668,147.7677001953125,2.327416857596796,8.279224535935228
144,64.11000061035156,148.52000427246094,2.316643313968087,9.075150960605058
145,64.07499694824219,148.05999755859375,2.3107296856867907,9.447748270090969
146,64.19000244140625,149.22999572753906,2.324816794698813,8.564936099760146
147,63.90999984741211,148.6699981689453,2.326240001938685,8.42572510440992
148,63.869998931884766,148.82000732421875,2.330045558368184,8.175827652019862
149,63.816898345947266,149.4499969482422,2.341856166968245,7.413237885343065
150,63.82500076293945,148.97000122070312,2.3340383774378872,7.9134665656835494
151,63.904998779296875,149.4199981689453,2.338158219593809,7.663236685802261
152,64.01000213623047,149.4550018310547,2.334869502315815,7.890442185092084
153,64.0199966430664,149.47000122070312,2.334739285508714,7.900400580914308
154,63.869998931884766,152.89999389648438,2.3939251049549437,4.095841079754237
155,63.93000030517578,151.4600067138672,2.3691538556367715,5.685660708046342
156,63.59000015258789,150.47000122070312,2.3662525689517477,5.826634727463826
157,63.88999938964844,151.625,2.373219618852689,5.420779124796908
158,63.72999954223633,150.6999969482422,2.36466339291855,5.946238513960608
159,63.6349983215332,148.35000610351562,2.331264398781575,8.058997034503264
160,63.5,148.80999755859375,2.343464528481791,7.261894483996983
161,61.93000030517578,149.6999969482422,2.417245215736436,2.4513699283084383
162,62.0099983215332,147.1750030517578,2.373407628373548,5.17613089315374
163,61.935001373291016,146.61549377441406,2.3672477682004356,5.548361520744223
164,61.45000076293945,145.3800048828125,2.3658259247816202,5.572731005955703
165,61.58000183105469,144.25,2.3424812554528858,7.027368091461042
166,61.58000183105469,146.61000061035156,2.380805395436289,4.66736748110948
167,61.66999816894531,146.4499969482422,2.3747365217531153,5.0521055229227585
168,60.5,146.77999877929688,2.4261156823024277,1.8004424452494878
169,60.29999923706055,147.25,2.4419569131519947,0.8310092648356293
170,60.290000915527344,147.89010620117188,2.4529790007530687,0.16593575232074942
171,60.72999954223633,148.47999572753906,2.444920086394445,0.6747889166193635
172,61.040000915527344,149.58999633789062,2.450687976641854,0.3389083201130778
173,61.43000030517578,151.61000061035156,2.468012369480286,-0.7072088701416557
174,61.27000045776367,150.88999938964844,2.4627060268044896,-0.38675131203267155
175,61.599998474121094,150.8300018310547,2.4485390514160517,0.4973008830923651
176,62.119998931884766,151.47000122070312,2.4383452000182997,1.1558207783429428
177,62.209999084472656,150.88999938964844,2.425494319406121,1.960566514973849
178,62.18000030517578,150.8300018310547,2.425699599401575,1.9456526136662977
179,61.79999923706055,150.49000549316406,2.435113387556766,1.3367291806937236
180,62.03499984741211,151.77000427246094,2.446522199496584,0.6435622396165717
181,61.70000076293945,150.83999633789062,2.444732487402071,0.737027119047966
182,62.349998474121094,155.2100067138672,2.4893345711674466,-2.0098412952090565
183,62.08000183105469,153.1909942626953,2.4676383657267156,-0.6650510348935224
