,csco,adbe,Ratio,Spread
979,44.470001220703125,401.8900146484375,9.037328617417185,-47.91024800059317
980,44.279998779296875,393.50439453125,8.886730022116286,-41.07183326603335
981,44.375,393.57000732421875,8.869183263644366,-40.36384336768826
982,44.43000030517578,392.260009765625,8.828719492939761,-38.60597383658556
983,44.44499969482422,392.3500061035156,8.827764850883916,-38.57382892077207
984,44.314998626708984,389.4599914550781,8.788446429519862,-36.742423576754945
985,44.165000915527344,389.7699890136719,8.825313731096022,-38.273864735780464
986,44.349998474121094,392.04998779296875,8.839909837240151,-39.047413301539095
987,44.34000015258789,383.875,8.657532672056051,-30.953842656576043
988,44.18000030517578,383.8999938964844,8.689452042658987,-32.281728364888906
989,44.2599983215332,382.4599914550781,8.641211160394581,-30.19029554926395
990,44.150001525878906,380.8999938964844,8.627406132097562,-29.52601087229702
991,43.89500045776367,379.57000732421875,8.647226412252708,-30.27251880317378
992,43.869998931884766,378.6199951171875,8.63049930101562,-29.526096061243365
993,43.81999969482422,379.25,8.654723930652947,-30.563248810866398
994,44.0,385.92498779296875,8.7710224498402,-35.77247943260424
995,43.92599868774414,385.989990234375,8.787278645119812,-36.44008059746044
996,43.95500183105469,386.5,8.793083469443369,-36.713915400747666
997,44.04499816894531,386.87298583984375,8.783585013578573,-36.35405371836701
998,44.05500030517578,386.75,8.778799167425335,-36.14961966712649
999,44.778499603271484,394.68499755859375,8.814163070567874,-38.193103411181355
1000,44.61000061035156,392.7799987792969,8.804752149861077,-37.660205679026475
1001,45.071998596191406,393.79998779296875,8.737131701682404,-34.918107399692346
1002,45.55009841918945,400.9599914550781,8.802615260347292,-38.18490519507121
1003,45.56999969482422,400.4100036621094,8.786701916690761,-37.472859690867935
1004,45.68000030517578,402.57501220703125,8.812938036723642,-38.74212429077191
1005,45.6349983215332,403.20001220703125,8.835324357112519,-39.73357911527516
1006,45.654998779296875,403.1499938964844,8.830358223102184,-39.52069544532587
1007,45.619998931884766,403.6199951171875,8.847435435494697,-40.27570327913547
1008,45.20000076293945,407.5,9.015486573489593,-47.575787519226125
1009,44.88999938964844,401.44000244140625,8.942749117835312,-44.04015643628371
1010,45.095001220703125,403.44000244140625,8.946446202914988,-44.37080979995197
1011,45.150001525878906,404.635009765625,8.962015417290692,-45.117945151661715
1012,45.165000915527344,408.77069091796875,9.050607386956498,-49.13148505030141
1013,45.34000015258789,410.3500061035156,9.05050738249929,-49.28576717031574
1014,45.380001068115234,410.1199035644531,9.037459098973235,-48.729933912448345
1015,45.10499954223633,408.2550048828125,9.051214034500154,-49.10439509335252
1016,45.400001525878906,416.4800109863281,9.173568215607354,-54.92717597492087
1017,45.345001220703125,413.4700012207031,9.118314920938309,-52.36503818180482
1018,45.165000915527344,408.9700012207031,9.055020323936331,-49.33079535303578
1019,45.189998626708984,409.04998779296875,9.051781372509378,-49.20722352359165
1020,45.23500061035156,410.1700134277344,9.067536374341756,-49.960794333854025
1021,45.279998779296875,411.1000061035156,9.079063983797646,-50.524363248523045
1022,45.290000915527344,404.6499938964844,8.93464309376406,-43.992902830095076
1023,45.310001373291016,407.45001220703125,8.992496134577733,-46.63005578123948
1024,45.48500061035156,411.635009765625,9.049906655864579,-49.39002027430068
1025,45.255001068115234,410.4800109863281,9.07037899233495,-50.1079265330453
1026,45.23500061035156,410.2099914550781,9.06842015961432,-50.000772361197775
1027,45.12300109863281,410.760009765625,9.103118138524493,-51.46281183368551
1028,44.91999816894531,409.8599853515625,9.124220882869766,-52.215856839031844
1029,44.95500183105469,418.44000244140625,9.307974316494189,-60.510836252377985
1030,45.345001220703125,419.75,9.256808660275327,-58.645036961101695
1031,45.54499816894531,421.25,9.249094674181539,-58.51644549385939
1032,45.65999984741211,423.57000732421875,9.276609915455916,-59.89998476736183
1033,45.65589904785156,423.8500061035156,9.283575944026028,-60.21337669206359
1034,45.689998626708984,423.9700012207031,9.27927366959611,-60.05569615643809
1035,45.709999084472656,424.5400085449219,9.287683593262965,-60.462838121254364
1036,45.47999954223633,422.4100036621094,9.28781899546472,-60.205738276483416
1037,45.380001068115234,420.8500061035156,9.273909127322874,-59.460036451510845
1038,45.28990173339844,423.7900085449219,9.357273748121285,-63.13372512670047
1039,45.13999938964844,424.1600036621094,9.396544293249997,-64.72438725954287
1040,45.31999969482422,426.0199890136719,9.400264604642652,-65.1186154398744
1041,45.3849983215332,426.80999755859375,9.404208732912766,-65.37933486428163
1042,45.39500045776367,430.6499938964844,9.486727383055518,-69.13788299077554
1043,44.8380012512207,431.82000732421875,9.630670308089671,-74.8435864028297
1044,44.560001373291016,425.95001220703125,9.559021523332873,-71.23736697357144
1045,44.72999954223633,430.53509521484375,9.625197845314323,-74.43814102154975
1046,44.900001525878906,433.260009765625,9.64944309669807,-75.77871554910574
1047,44.814998626708984,432.3800048828125,9.648109296719275,-75.59089620960138
1048,44.904998779296875,432.19500732421875,9.624652467944818,-74.67302006539215
1049,45.0099983215332,433.3500061035156,9.627860970085772,-74.97299900536949
1050,45.380001068115234,437.875,9.649074255039153,-76.48503034799522
1051,45.095001220703125,436.2099914550781,9.673134042511435,-77.14079881362385
1052,44.90999984741211,433.7550048828125,9.658316774806384,-76.19229351828754
1053,44.90999984741211,434.0,9.66377202125528,-76.43728863547504
1054,44.91999816894531,433.260009765625,9.64514753843316,-75.61588125309434
1055,44.915000915527344,433.54998779296875,9.652676810768767,-75.94655232274538
1056,45.029998779296875,434.3800048828125,9.646458286881508,-75.84013242526395
1057,44.91999816894531,426.1499938964844,9.486865789569332,-68.50586538395372
1058,45.07500076293945,429.04998779296875,9.518579712276622,-70.14366051091689
1059,44.834999084472656,425.739990234375,9.495706455402116,-68.78801620176147
1060,44.86000061035156,426.3699951171875,9.504458076596672,-69.21443161947313
1061,44.834999084472656,425.6099853515625,9.492806825972716,-68.65801131894897
1062,44.98500061035156,426.7300109863281,9.486051021373838,-68.55656228989174
1063,44.91999816894531,426.7099914550781,9.499332343029277,-69.06586294254747
1064,45.8849983215332,439.69000244140625,9.582434750467577,-74.1877989522062
1065,45.880001068115234,442.2900085449219,9.640148174545178,-76.8284980980291
1066,45.75,440.1199951171875,9.620109182889344,-75.7170939747151
1067,45.7400016784668,438.2650146484375,9.581657161476697,-73.9435306539708
1068,45.900001525878906,437.635009765625,9.534531486210993,-72.01063395932981
1069,45.979000091552734,438.29998779296875,9.532612430027447,-72.03232022091628
1070,46.02000045776367,438.3999938964844,9.526292688737367,-71.79845699716559
1071,46.224998474121094,443.010009765625,9.583775541142368,-74.7391572933655
1072,46.0900993347168,438.32000732421875,9.510068618881444,-71.14764955051895
1073,46.08000183105469,437.42999267578125,9.492838005509455,-70.3398596982551
1074,46.220001220703125,438.1700134277344,9.480095237026234,-69.93985399778215
1075,45.994998931884766,436.4700012207031,9.489509976227705,-70.07205378648511
1076,45.875,435.8900146484375,9.501689692608991,-70.46922830724314
1077,45.900001525878906,434.9010009765625,9.474967026555777,-69.27662517026731
1078,46.244998931884766,442.29998779296875,9.564277176099447,-73.86626996130677
1079,46.40999984741211,440.2749938964844,9.48664070984768,-70.49766014729555
1080,46.43009948730469,440.5450134277344,9.488349546788973,-70.60400667097512
1081,46.47999954223633,441.42999267578125,9.497203034063162,-71.08264570037936
