,dow,lin,Ratio,Spread
0,63.43000030517578,323.1050109863281,5.093883169348863,39.79365418981155
1,63.861000061035156,323.0,5.057860034939834,42.36452100682055
2,63.560001373291016,324.18499755859375,5.100456113187275,39.45743576926452
3,63.650001525878906,323.5050048828125,5.082560834680914,40.65234150010889
4,63.80500030517578,324.42999267578125,5.084711090416905,40.61413992565099
5,64.08000183105469,325.2300109863281,5.075374558255926,41.38747312358129
6,64.19999694824219,326.3699951171875,5.083645025408737,40.934010633041794
7,64.12000274658203,325.0299987792969,5.069088971563135,41.81634042726802
8,64.37999725341797,325.7550048828125,5.059879136069985,42.57882697754309
9,64.27999877929688,325.9599914550781,5.070939602445394,41.80172448846207
10,64.26499938964844,325.0957946777344,5.05867576076099,42.58010606076584
11,64.33999633789062,324.79998779296875,5.048181633198042,43.30498897073136
12,64.125,324.6000061035156,5.061988399275098,42.27492362151372
13,64.2699966430664,325.6300048828125,5.066594396935327,42.07448637415217
14,64.30999755859375,322.0799865722656,5.008241312384035,45.85335978135453
15,64.3478012084961,323.0199890136719,5.019907175492149,45.129641338408646
16,64.41999816894531,322.2200012207031,5.001862936656127,46.342685736307885
17,64.25,322.1650085449219,5.0142413781310795,45.425076988538365
18,64.36499786376953,321.54998779296875,4.99572746780073,46.69802886234686
19,64.2699966430664,320.760009765625,4.990820390842969,46.94448149133967
20,63.72999954223633,319.54998779296875,5.014121921987315,45.06504695844035
21,63.83000183105469,320.6700134277344,5.023813320207699,44.51715906531331
22,63.90999984741211,321.94000244140625,5.037396388828852,43.70485842012914
23,63.869998931884766,320.94000244140625,5.024894438837835,44.47600332347366
24,63.4900016784668,320.6600036621094,5.050559067332078,42.58194415901346
25,64.11000061035156,322.45001220703125,5.029636704682337,44.33910231295812
26,64.07499694824219,321.2900085449219,5.014280512638184,45.298841396876526
27,64.19000244140625,322.5899963378906,5.025548902764981,44.656828375409646
28,63.90999984741211,320.32000732421875,5.012048319339644,45.32485353731664
29,63.869998931884766,321.5899963378906,5.035071265319038,43.82600942698929
30,63.816898345947266,321.1199951171875,5.0318959936977325,43.99220910797811
31,63.82500076293945,321.17498779296875,5.032118824187493,43.98357235679123
32,63.904998779296875,321.3999938964844,5.029340427757076,44.216254621763255
33,64.01000213623047,321.4800109863281,5.0223402633565355,44.73698761684585
34,64.0199966430664,321.45001220703125,5.021087614221945,44.82416743307175
35,63.869998931884766,322.5299987792969,5.049788698497778,42.88600698558304
36,63.93000030517578,323.94000244140625,5.067104659706689,41.819285968456825
37,63.59000015258789,322.6099853515625,5.073281720041534,41.20407838637573
38,63.88999938964844,324.19000244140625,5.074190100773926,41.3404308718014
39,63.72999954223633,322.6600036621094,5.06292179475492,41.95503108929972
40,63.6349983215332,321.7699890136719,5.056494028456497,42.301520339386286
41,63.5,321.6600036621094,5.065511868694636,41.63914702076573
42,61.93000030517578,313.1830139160156,5.0570484801021625,41.133781558953785
43,62.0099983215332,313.8800048828125,5.061764447328109,40.89447896064456
44,61.935001373291016,314.239990234375,5.073706034821992,40.105417583882115
45,61.45000076293945,314.0450134277344,5.110577860515425,37.525586361839316
46,61.58000183105469,313.2900085449219,5.087528405803494,39.024359396370414
47,61.58000183105469,314.1000061035156,5.100681987071906,38.214361837776664
48,61.66999816894531,315.1099853515625,5.109615610629936,37.71927381996966
49,60.5,315.3999938964844,5.213223039611312,30.73541738405015
50,60.29999923706055,314.7300109863281,5.2194032333070774,30.261146635752368
51,60.290000915527344,316.54998779296875,5.250455846509087,28.383966967359527
52,60.72999954223633,317.9750061035156,5.235880265112982,29.47628924555289
53,61.040000915527344,317.1199951171875,5.195281624521054,32.10489449372591
54,61.43000030517578,318.53900146484375,5.18539801208507,32.9171707764022
55,61.27000045776367,318.04998779296875,5.190957816496439,32.49078588647865
56,61.599998474121094,319.135009765625,5.180763273877312,33.29376389917178
57,62.119998931884766,320.1000061035156,5.1529300001197464,35.303818343332296
58,62.209999084472656,319.5199890136719,5.136151643079234,36.398748488239164
59,62.18000030517578,319.02801513671875,5.130717490687489,36.71909195511233
60,61.79999923706055,318.2900085449219,5.150323826445099,35.28301877832894
