,bmy,lly,Ratio,Spread
0,73.18000030517578,289.19500732421875,3.9518311849988463,35.47592244403796
1,72.88999938964844,288.7950134277344,3.962066344436655,34.58929613711615
2,73.13999938964844,288.2200012207031,3.94066179417408,36.27346019032916
3,72.81500244140625,288.04998779296875,3.9559153764330457,35.00158975747854
4,72.7249984741211,288.0899963378906,3.96136132530008,34.56226894664462
5,73.06700134277344,288.9519958496094,3.95461686588275,35.217601887586625
6,73.21499633789062,288.57000732421875,3.9414057468835306,36.25618610121677
7,73.58999633789062,288.6099853515625,3.9218643798594757,37.87993584314563
8,73.70999908447266,290.20001220703125,3.937050818226956,36.82231405935022
9,73.66999816894531,290.6300048828125,3.945025276318305,36.214853026344485
10,73.33000183105469,288.8299865722656,3.9387696626232507,36.50644107342572
11,73.51000213623047,289.2650146484375,3.9350429362301576,36.87000368044983
12,73.4800033569336,288.44500732421875,3.9254898495728088,37.55691819890728
13,73.73999786376953,290.0299987792969,3.9331435744697316,37.12542029284589
14,73.53900146484375,290.1700134277344,3.945797572006112,36.09366353663074
15,73.23500061035156,288.2699890136719,3.936232492813357,36.64495551468997
16,73.26499938964844,289.75,3.954821571198137,35.29803733412314
17,73.37999725341797,290.1000061035156,3.9533935263264546,35.45823160223523
18,73.49500274658203,290.19000244140625,3.9484317517751486,35.87846948460043
19,73.31500244140625,289.05999755859375,3.942712786371549,36.20988368421695
20,73.02999877929688,286.4700012207031,3.9226346160355394,37.535430670118956
21,73.3499984741211,289.9700012207031,3.953237999357404,35.45514367928644
22,73.38999938964844,290.2550048828125,3.954966716129345,35.34760837440149
23,73.38999938964844,290.44500732421875,3.9575556579877236,35.15760593299524
24,73.41999816894531,291.04998779296875,3.9641786305039037,34.68571827000653
25,73.70500183105469,292.30999755859375,3.9659451909196286,34.690157856370206
26,73.74500274658203,291.635009765625,3.954640977746005,35.54261400656338
27,73.81999969482422,292.6700134277344,3.964643926275368,34.8403423588573
28,74.55999755859375,293.375,3.934750665320881,37.41843577367365
29,74.2699966430664,292.6400146484375,3.940218498390862,36.86680092183002
30,74.12000274658203,292.8450012207031,3.950957776161272,35.99635032075781
31,74.1500015258789,292.3349914550781,3.9424812601393007,36.63945289214416
32,73.91010284423828,292.6600036621094,3.9596752324763393,35.25010442255984
33,73.68000030517578,291.7250061035156,3.959351315081671,35.164227357104494
34,73.80000305175781,291.3699951171875,3.948102751606153,36.051643415106014
35,74.5999984741211,293.2799987792969,3.93136735627463,37.69090535160126
36,74.77999877929688,294.7699890136719,3.941829283571479,36.999505800422185
37,74.56999969482422,293.42999267578125,3.934960357739518,37.407818649355534
38,74.61000061035156,293.55999755859375,3.93459315315787,37.45528212376752
39,74.55999755859375,292.8039855957031,3.9270922100768586,37.989450177970525
40,74.5250015258789,292.8500061035156,3.929553842435321,37.78816601297922
41,74.44999694824219,292.54998779296875,3.929482871521811,37.755418460494695
42,74.80999755859375,297.2799987792969,3.9738004074449678,34.62258884055848
43,75.00499725341797,299.3999938964844,3.9917339492048414,33.36773080944761
44,75.22000122070312,300.0050048828125,3.9883674556527504,33.71660801212238
45,75.23999786376953,301.67498779296875,4.009502875574042,32.13534235626429
46,75.1500015258789,301.5299987792969,4.0123751517884,31.881052952652226
47,75.20500183105469,303.3500061035156,4.03364136317662,30.305060388538607
48,75.33999633789062,306.1600036621094,4.0637114221378425,28.093980455870735
49,76.17500305175781,311.8599853515625,4.09399373623479,26.098595719457307
50,76.09120178222656,311.54998779296875,4.094428534387281,26.036799946799192
51,76.48500061035156,310.3999938964844,4.058311975151825,28.933924632239723
52,76.94000244140625,311.30999755859375,4.046139689112595,30.042585453851814
53,77.08499908447266,308.55999755859375,4.002854008215814,33.435878631240826
54,77.1050033569336,308.3399963378906,3.998962232198171,33.744630954870274
55,77.26000213623047,308.5199890136719,3.9932692270661208,34.25230700794117
56,76.90499877929688,309.07000732421875,4.01885458981922,32.1272781824199
57,77.50749969482422,310.3500061035156,4.0041287272261235,33.52033941425634
58,77.73500061035156,310.7099914550781,3.9970410885119683,34.169686304554546
59,77.9800033569336,311.8900146484375,3.9996153016413762,34.07664410595942
60,77.7699966430664,311.0299987792969,3.9993572355004954,34.0049426375146
61,77.99500274658203,311.32000732421875,3.9915378724422403,34.713197833058814
62,77.77999877929688,311.7799987792969,4.008485519059754,33.29931818897779
63,77.32499694824219,309.32000732421875,4.000258901157971,33.74064516033445
64,77.12000274658203,309.5299987792969,4.013614986457132,32.62117491634467
65,76.98100280761719,310.54998779296875,4.034112007725628,30.9844977469848
66,76.8499984741211,310.3500061035156,4.03838662674827,30.603264643017894
67,76.66500091552734,310.2200012207031,4.046435759682783,29.912507991216955
68,76.69999694824219,308.57000732421875,4.023077178639843,31.717765544880137
69,76.5,309.20001220703125,4.041830224928513,30.200452724573495
70,76.0,305.3949890136719,4.018355118600946,31.787172225569464
71,76.61199951171875,308.3999938964844,4.025478983214774,31.49736889589758
72,76.80000305175781,308.8599853515625,4.021614232793878,31.871475334911565
73,76.82360076904297,309.2449951171875,4.025390531314455,31.591159376056567
74,76.78500366210938,307.6099853515625,4.006120605335816,33.05492893203092
75,76.47000122070312,306.8800048828125,4.013077023460662,32.38736724303095
76,76.55999755859375,307.95001220703125,4.022335710908918,31.71663833609614
77,76.6500015258789,303.32501220703125,3.957273400765965,36.74095060200818
78,76.69000244140625,302.95001220703125,3.95031950140431,37.29341895923261
79,76.66999816894531,303.010009765625,3.9521327377357007,37.144670297712594
80,76.81999969482422,302.75,3.9410309971714033,38.070177940772226
81,76.80500030517578,304.0150146484375,3.9582711208966734,36.73861688945408
82,76.83499908447266,302.8900146484375,3.9420839234401397,37.99670969521537
83,76.88999938964844,302.5899963378906,3.935362189359411,38.54074276586738
84,77.38999938964844,301.25,3.892621816460367,42.09904279612141
85,77.79499816894531,300.7900085449219,3.866444059702968,44.35585482623344
86,78.00499725341797,302.5899963378906,3.8791104030791046,43.487550522221966
87,77.81999969482422,303.7650146484375,3.9034311981453373,41.491770677061595
88,77.70999908447266,303.6400146484375,3.9073480662169797,41.12874115685139
89,77.69499969482422,303.1000061035156,3.901152034159891,41.60220329889262
90,77.4800033569336,301.8599853515625,3.8959727965028463,41.888369710470954
91,76.4000015258789,298.8900146484375,3.912172888467741,40.06679631442023
92,76.90499877929688,299.1000061035156,3.8892141063791876,42.097279403123025
93,77.05999755859375,299.3450012207031,3.8845706034845326,42.53995301478767
94,77.06999969482422,298.260009765625,3.8699884643395843,43.66932002132893
95,76.80500030517578,298.30999755859375,3.883991880389213,42.44363397929783
96,76.56500244140625,297.5899963378906,3.8867627094458808,42.098858905282384
97,76.75,298.7300109863281,3.892247700147598,41.77960579145838
98,76.7699966430664,299.1700134277344,3.8969653055827553,41.42832060435029
99,76.4800033569336,296.5400085449219,3.877353498024368,42.77173913238471
100,76.5999984741211,295.6000061035156,3.85900798945032,44.24411279683619
101,76.24500274658203,293.80999755859375,3.85349841923594,44.45914467541178
102,76.05500030517578,295.3800048828125,3.8837683741710665,42.04617111653391
103,76.5999984741211,296.9100036621094,3.8761097855950855,42.93411523824244
104,76.4000015258789,297.010009765625,3.8875654952051155,41.94680119723273
105,76.94999694824219,297.6499938964844,3.868096240428555,43.746930818796216
106,77.23500061035156,295.8299865722656,3.8302580984587506,46.83138749500364
107,77.41999816894531,295.8612976074219,3.821510005228826,47.62083799446083
108,77.2750015258789,294.8299865722656,3.81533459398935,48.008855852228066
109,77.31999969482422,295.42999267578125,3.8208742090250842,47.60848895735444
110,77.4749984741211,294.3699951171875,3.7995482531763543,49.356155244800334
111,77.30000305175781,292.8699951171875,3.7887449360265917,50.07976926164997
112,77.61499786376953,291.05499267578125,3.749983903712055,53.29228001217808
113,77.76499938964844,290.239990234375,3.7322702052642187,54.77278033101902
114,77.95500183105469,290.239990234375,3.723173413084996,55.61574656567808
115,77.83000183105469,290.6400146484375,3.7342927895508566,54.66114622852473
116,78.0999984741211,290.80999755859375,3.7235595805415462,55.68903241884834
117,77.92500305175781,290.05999755859375,3.722296903420534,55.662646435698036
118,77.52999877929688,289.4599914550781,3.7335224559860785,54.51017366701478
119,76.45999908447266,283.3349914550781,3.705663024427334,55.88800511930219
120,76.38780212402344,283.1000061035156,3.706089169104168,55.80268090298085
121,76.18000030517578,281.8699951171875,3.7000524283016687,56.11075680524982
122,76.26000213623047,280.9549865722656,3.684172288251043,57.38070206462055
123,76.09500122070312,279.93499755859375,3.6787567260388188,57.668646797977146
124,76.17500305175781,279.614990234375,3.6706922091540712,58.34359083664481
125,75.80000305175781,278.489990234375,3.6740102773375387,57.804863067372196
126,75.18000030517578,279.7300109863281,3.720803536190862,53.81413355138233
127,74.94999694824219,279.5799865722656,3.7302201194929157,52.94372337356128
128,75.0999984741211,279.3399963378906,3.719573928275766,53.849211485370915
129,75.41000366210938,281.2300109863281,3.729346205132667,53.33456814326587
130,75.76000213623047,282.95001220703125,3.7348205415601083,53.16737273749152
131,76.02999877929688,284.8699951171875,3.746810465486397,52.44525892781513
132,76.05999755859375,285.3599853515625,3.7517748423766637,52.088361499201426
133,76.30999755859375,286.3800048828125,3.752850400275782,52.177493814133186
134,76.14019775390625,285.7699890136719,3.7532078644885174,52.034174615872075
135,76.04000091552734,286.7699890136719,3.771304386650968,50.58964058279389
136,75.75,284.3550109863281,3.7538615311726486,51.71799840673151
137,75.87000274658203,284.0249938964844,3.743574319420725,52.5804205682486
138,75.79000091552734,283.70001220703125,3.7432380100276355,52.55046554325281
139,75.55999755859375,282.8999938964844,3.7440445081685816,52.330049261916145
140,75.5199966430664,283.2699890136719,3.750926928036076,51.78258578750422
141,75.87999725341797,286.3299865722656,3.7734580513492055,50.319769595302375
142,75.8949966430664,285.4800109863281,3.761512927247872,51.23629158412052
143,76.05999755859375,287.54998779296875,3.780567933511319,49.898359057795176
144,76.08499908447266,286.6600036621094,3.7676284039097876,50.89926514299839
145,76.02999877929688,286.7900085449219,3.7720638320333024,50.52524550008076
146,75.80999755859375,285.44000244140625,3.7652026333438267,50.89919256317597
147,76.4749984741211,292.9949951171875,3.831252055746508,46.294547860073465
148,76.62000274658203,292.95001220703125,3.823414274415431,46.98285779624683
149,76.79499816894531,294.2900085449219,3.8321507332742946,46.41924744150657
150,77.08999633789062,297.5799865722656,3.8601634545155843,44.438060468986464
151,77.32499694824219,297.6549987792969,3.849402011338371,45.40565370525633
152,77.55000305175781,299.7650146484375,3.8654416873248953,44.29390157658173
153,77.19000244140625,297.2699890136719,3.8511462574356696,45.19174584495545
154,74.7300033569336,293.1099853515625,3.922253073528963,38.437699402472106
155,75.04000091552734,293.8599853515625,3.9160445331332174,39.063036860176396
156,74.83000183105469,293.44000244140625,3.921421826287163,38.55133628137543
157,75.04000091552734,293.8500061035156,3.9159115474199298,39.07301610822327
158,74.91999816894531,293.9200134277344,3.923118267634523,38.47060371233118
159,74.9800033569336,292.75,3.9043743250636793,39.90683660021631
160,75.2699966430664,292.0400085449219,3.8798993167196256,41.90341441007246
161,75.5199966430664,291.5400085449219,3.8604346067815745,43.51256625625422
162,75.56999969482422,288.89990234375,3.822944336514755,46.37451636611365
163,75.33999633789062,289.4100036621094,3.84138595340702,44.843980455870735
164,75.4000015258789,287.8699951171875,3.8179043672616415,46.65020846094336
165,74.7750015258789,285.75,3.821464315197703,45.997323962676546
166,75.0999984741211,288.5,3.8415446852427695,44.68920782326154
167,75.08999633789062,289.57000732421875,3.856306052023349,43.57482494757966
168,75.19999694824219,287.2831115722656,3.820254298281337,46.34975021974299
169,75.58999633789062,289.2900085449219,3.8270938293445966,46.07312741923994
170,75.51439666748047,287.5150146484375,3.8074198740470506,47.51271525969969
171,75.3949966430664,286.7049865722656,3.8027057409336993,47.793012305819616
172,75.06999969482422,285.5299987792969,3.8035167169313717,47.52611623820337
173,75.12989807128906,287.7200012207031,3.829633855588252,45.60185937615421
174,75.05000305175781,287.7699890136719,3.83437677964134,45.19740874953021
175,75.1187973022461,285.04998779296875,3.7946559054459943,48.22262304997639
176,75.42500305175781,288.739990234375,3.828173398100324,45.89113529809964
177,75.54399871826172,289.79998779296875,3.8361748479024267,45.35907479226762
