,cat,noc,Ratio,Spread
619,204.88999938964844,455.3500061035156,2.222412062374778,15.751006991744113
620,205.19000244140625,456.3399963378906,2.223987479449455,15.454193186021122
621,204.66000366210938,457.67999267578125,2.2362942660325764,12.889600435292927
622,204.16000366210938,456.7699890136719,2.237313777529311,12.644321801788216
623,203.63499450683594,461.55999755859375,2.266604513022929,6.641245692620919
624,201.7899932861328,459.9700012207031,2.2794490139482684,3.9682475391821077
625,203.5399932861328,464.1199951171875,2.28023980753864,3.8617416773470614
626,203.13999938964844,463.3999938964844,2.281185366194789,3.6575311641260333
627,203.9600067138672,467.9949951171875,2.29454294818558,0.9572098313105135
628,204.64999389648438,470.6700134277344,2.29987797442011,-0.12354852667979177
629,205.67999267578125,471.2900085449219,2.291375074520878,1.6363350645843076
630,208.38999938964844,470.42999267578125,2.257449945072313,8.757996488777145
631,208.01100158691406,471.9599914550781,2.268918412269061,6.352298806328952
632,207.32000732421875,470.92999267578125,2.2715125218923724,5.7857107095002
633,208.1300048828125,471.0799865722656,2.263392954021728,7.507268490883837
634,208.27000427246094,470.4700012207031,2.258942678107547,8.44073147496156
635,209.88999938964844,469.82000732421875,2.238410637431208,12.83382872718196
636,209.39999389648438,467.6099853515625,2.233094551009026,13.911661357825984
637,211.5050048828125,471.375,2.22867066555315,15.010410558544585
638,211.47999572753906,474.6499938964844,2.2444202926313714,11.677631393428875
639,211.96499633789062,473.2900085449219,2.2328687128626488,14.158241981993775
640,212.61000061035156,471.5799865722656,2.218051762468719,17.358587987789157
641,213.0,469.8999938964844,2.2061032577299735,19.9396994438927
642,212.97999572753906,469.19000244140625,2.202976860989477,20.603469735349314
643,212.99000549316406,467.29998779296875,2.1939996043991217,22.516612593806407
644,215.0399932861328,468.6199951171875,2.1792225155701175,25.93323447647132
645,214.83999633789062,467.3800048828125,2.175479486360344,26.711118843884186
646,215.47000122070312,467.5,2.169675580598089,28.046790701224133
647,215.1199951171875,468.1199951171875,2.176087791663333,26.618083874539685
648,215.62759399414062,467.82000732421875,2.1695739337374933,28.090911659143536
649,216.6300048828125,469.4599914550781,2.1671051141278226,28.767062633510967
650,217.08999633789062,470.760009765625,2.168501624703649,28.529884291335158
651,216.6300048828125,458.9049987792969,2.118381518883059,39.32205530929222
652,216.0399932861328,462.4649963378906,2.1406453004531514,34.398797846996366
653,216.5,464.44000244140625,2.1452194108148093,33.48666696826954
654,216.33999633789062,465.6600036621094,2.152445278471847,31.896966951429626
655,217.24000549316406,467.20001220703125,2.150616831123827,32.43648769246378
656,216.5800018310547,466.8999938964844,2.155785344672285,31.21152491125978
