,txn,avgo,Ratio,Spread
1196,159.82000732421875,461.1099853515625,2.8851831073698553,46.04431479142872
1197,159.3300018310547,460.5799865722656,2.8907298140913906,45.00959639724928
1198,159.27999877929688,460.6700134277344,2.8922025173170205,44.75989656891963
1199,156.07000732421875,446.1099853515625,2.8583966451979252,49.069572707115725
1200,155.05999755859375,436.510009765625,2.815103938078404,55.444319907454116
1201,154.2100067138672,433.7799987792969,2.812917319847893,55.460085256548126
1202,155.1300048828125,435.2074890136719,2.805437215981744,56.97039256648256
1203,156.4199981689453,438.1700134277344,2.8012403692427994,58.12715799026958
1204,157.27000427246094,439.1650085449219,2.7924270147795927,59.84645723566646
1205,156.75,437.3999938964844,2.7904305830716707,59.950960671981164
1206,152.89999389648438,428.6199951171875,2.80327019115102,56.43687142124324
1207,153.125,431.239990234375,2.816261160714286,54.53538031925464
1208,153.3800048828125,434.0299987792969,2.8297691026344043,52.55966982817816
1209,153.7100067138672,434.0,2.8234986731078324,53.64345175793662
1210,154.19000244140625,434.9700012207031,2.8210000281049097,54.20620388092746
1211,152.52999877929688,427.7099914550781,2.804104077086847,56.165382789812526
1212,153.4600067138672,431.0199890136719,2.8086795917931067,55.82514660531055
1213,152.50999450683594,432.06610107421875,2.833034664196072,51.745394236457486
1214,152.9499969482422,434.1300048828125,2.838378643640776,51.08653462847914
1215,152.5688934326172,432.92999267578125,2.83760328160856,51.0695824869679
1216,152.49000549316406,432.6199951171875,2.8370383601080094,51.12766998462459
1217,152.83999633789062,434.0408020019531,2.839837819953872,50.824476459184694
1218,152.3000030517578,432.56500244140625,2.8402166367285155,50.575934598744624
1219,151.5399932861328,430.57000732421875,2.841296201664934,50.14401746928715
1220,148.4499969482422,420.8599853515625,2.835028588773211,49.986863658553574
1221,153.75,435.2900085449219,2.831154527121443,52.48115235609325
1222,152.41000366210938,433.2633972167969,2.8427490768738193,50.22880087350782
1223,154.3000030517578,439.6109924316406,2.84906664767971,49.91647372014384
1224,153.3699951171875,435.1700134277344,2.837386889757857,51.38769134995832
1225,154.5399932861328,436.69000244140625,2.8257410470626136,53.60381601955007
1226,154.3300018310547,437.9700012207031,2.837879842055271,51.65325896972777
1227,151.0500030517578,431.5899963378906,2.857265724053013,47.55936000748923
1228,151.75999450683594,434.00750732421875,2.8598281697003434,47.40903956959485
1229,150.82000732421875,430.7300109863281,2.855920899542095,47.684908154311955
1230,149.89999389648438,429.9100036621094,2.867978793641513,45.567069208871004
1231,149.55999755859375,429.07000732421875,2.8688821498283334,45.32136729186797
1232,149.72000122070312,428.7049865722656,2.8633781931400675,46.19732206683588
1233,148.3800048828125,427.1199951171875,2.878554933695535,43.50335071120358
1234,151.1300048828125,437.0,2.8915502274935645,42.40482335688725
1235,150.86000061035156,436.7300109863281,2.894935763087628,41.81261729739052
1236,150.85000610351562,435.17999267578125,2.884852337209413,43.33072050350532
1237,150.83999633789062,435.0,2.8838505075641474,43.47874934950423
1238,150.3000030517578,434.5906066894531,2.8914876770813907,42.163801239064156
1239,151.0399932861328,435.8450012207031,2.8856264605032833,43.27239129489439
1240,150.99000549316406,435.6199951171875,2.8850915906278964,43.33777315089938
1241,156.22999572753906,438.3999938964844,2.8061192209276014,57.290449459858365
1242,156.7100067138672,439.6700134277344,2.8056281959742155,57.5532319976526
1243,157.27000427246094,442.04998779296875,2.8107711310743237,56.96147798761959
