,cb,blk,Ratio,Spread
462,206.9600067138672,620.5399780273438,2.998356967031181,61.25007748988184
463,207.89999389648438,617.4299926757812,2.9698413218001645,67.47170535713131
464,208.3000030517578,618.8300170898438,2.9708593760129642,67.39583250303723
465,208.6699981689453,628.0599975585938,3.0098241389262776,59.39064802994289
466,208.77000427246094,626.125,2.999113795978366,61.65669610633312
467,207.55499267578125,619.7150268554688,2.985787134610233,64.04461255562852
468,208.4600067138672,622.5499877929688,2.9864240993116855,64.20552242389964
469,208.25,625.4600219726562,3.003409469256453,60.60030236132649
470,209.84500122070312,629.6605224609375,3.0005981500540777,61.67973941122954
471,207.97999572753906,627.1799926757812,3.015578447734024,57.986535669125026
472,209.05999755859375,640.8049926757812,3.0651726784612694,47.936669114213935
473,208.1300048828125,641.5750122070312,3.082568573273564,44.08809191456964
474,207.72999572753906,645.6199951171875,3.1079767409420724,38.718957444444975
475,207.6999969482422,647.35498046875,3.116778959944172,36.88466703978701
476,207.91000366210938,651.719970703125,3.1346253630118035,33.21486268829755
477,208.02000427246094,648.969970703125,3.1197478962317278,36.32899805338672
478,207.72000122070312,652.2000122070312,3.1398036220598073,32.105855507308426
479,208.39999389648438,665.0999755859375,3.191458709525219,21.456874013522672
480,208.22999572753906,663.0449829101562,3.184195344160335,22.949121218023826
481,208.86000061035156,661.0900268554688,3.165230417138588,26.989584410150762
482,209.1999969482422,659.5999755859375,3.15296360042074,29.605126622242317
483,209.6699981689453,660.75,3.1513807686857946,30.010948721631955
484,210.0500030517578,664.594970703125,3.1639845800876474,27.42390937267259
485,210.88999938964844,665.9299926757812,3.1577125259760823,28.869529909124246
486,210.00999450683594,665.030029296875,3.166658952868207,26.856410367317146
487,209.10499572753906,663.0700073242188,3.170990750446679,25.820612045419573
488,210.0,666.5,3.1738095238095236,25.353354816899348
489,211.05499267578125,667.27001953125,3.1615931519625207,28.0756808456806
490,212.27999877929688,668.489990234375,3.1490955063052843,30.910851685084133
491,211.88999938964844,667.405029296875,3.1497712549876957,30.7047964211257
492,211.27999877929688,668.6900024414062,3.164947019617886,27.40053634495768
493,207.31500244140625,662.02001953125,3.1933049308303567,20.945179455083455
494,206.19000244140625,660.719970703125,3.2044229248742755,18.521137258476408
495,206.94500732421875,661.2750244140625,3.1954142453799297,20.4653785766153
496,208.25,666.5598754882812,3.200767709427521,19.50044884570149
497,210.1999969482422,668.344970703125,3.179566985758294,24.17043463815002
498,210.25,666.3610229492188,3.1693746632543105,26.3199076509544
499,208.64999389648438,660.510009765625,3.1656363723323078,26.874415617108973
500,206.72000122070312,665.3200073242188,3.218459768747266,15.675557257025721
501,209.13999938964844,670.1796875,3.2044548601694753,18.826804601988776
502,209.22999572753906,673.8200073242188,3.2204751760434602,15.484399937056528
503,208.24000549316406,683.02001953125,3.279965431779974,3.007219955440055
504,207.9199981689453,685.280029296875,3.295883201865224,-0.3121110581597666
505,208.42999267578125,684.6300048828125,3.2847000380975584,2.0261497697431334
506,209.91000366210938,686.3499755859375,3.2697344748311763,5.205464071675456
507,209.97000122070312,670.6099853515625,3.1938371265077654,21.144064412241384
508,210.74000549316406,670.6300048828125,3.182262443779647,23.672992436615566
509,209.3114013671875,669.9299926757812,3.2006378453343163,19.643891929473845
510,209.3249969482422,673.5399780273438,3.2176758048341623,16.07891207247291
511,208.97000122070312,674.1500244140625,3.2260612550892445,14.293722216646179
512,208.92999267578125,672.1099853515625,3.216914798798402,16.201320867540737
513,208.5399932861328,671.739990234375,3.221156669515647,15.280299783269802
514,211.52000427246094,687.8599853515625,3.251985492897038,9.02504437078243
515,211.22000122070312,680.010009765625,3.2194394746503416,15.881918914547887
516,212.0399932861328,676.4600219726562,3.190247327822831,22.146329010821766
517,212.32000732421875,677.1799926757812,3.1894309029563472,22.353289655283326
518,212.27850341796875,675.75,3.1833180897713063,23.645891820169474
519,211.80999755859375,675.4400024414062,3.1888957567007994,22.404992964600744
520,212.05999755859375,675.3499755859375,3.1847117955348145,23.322595603343295
521,210.61000061035156,672.030029296875,3.190874257391956,21.842612451661118
522,210.92999267578125,671.385009765625,3.1829755515025564,23.546902719668644
523,211.58999633789062,672.6699829101562,3.17911997047328,24.446741765672407
524,212.58999633789062,675.64501953125,3.1781599848065265,24.78200827767386
525,213.1999969482422,676.9299926757812,3.1750938197251344,25.51632206477938
526,213.1199951171875,676.739990234375,3.1753941710737115,25.441494194191925
527,213.49000549316406,679.6900024414062,3.183708768339368,23.716328494033625
528,211.33999633789062,672.7249755859375,3.183140850018678,23.564173306617356
529,210.69000244140625,673.8150024414062,3.19813467479928,20.322469619123574
530,210.39999389648438,669.6500244140625,3.182747356654043,23.52743145158808
531,209.6199951171875,666.6199951171875,3.1801355340387034,23.975428345546213
532,209.6999969482422,664.8900146484375,3.1706725051242826,25.97023912628992
533,210.9499969482422,665.405029296875,3.1543258541034063,29.593103394221423
534,210.25999450683594,662.3900146484375,3.150337829134215,30.324000799028447
