,ms,gs,Ratio,Spread
0,92.01000213623047,340.760009765625,3.703510508141213,14.776971849238976
1,92.50499725341797,341.8699951171875,3.6956921816951436,15.579703221868783
2,91.70999908447266,338.0849914550781,3.686457254717376,16.29274467537323
3,91.19000244140625,337.8900146484375,3.7053405592959305,14.47839605398093
4,91.41000366210938,339.1499938964844,3.7102065453375146,14.068526230391683
5,91.80999755859375,340.2300109863281,3.7058056860222774,14.534130478648308
6,91.86000061035156,339.6300048828125,3.6972567235596134,15.327353989845165
7,90.46499633789062,336.875,3.723815991123876,12.69190569522749
8,90.75499725341797,337.3900146484375,3.7175915911972646,13.297487153498878
9,90.87000274658203,337.8157043457031,3.71757119109815,13.316191597732598
10,90.61499786376953,336.5899963378906,3.7145064754503396,13.556532099543176
11,90.45999908447266,336.2300109863281,3.716891602799514,13.317584760466161
12,90.05000305175781,334.3999938964844,3.7134923105364264,13.563331134505802
13,90.29000091552734,335.6300048828125,3.7172444509865272,13.26069884720539
14,89.26000213623047,333.2550048828125,3.733531222351886,11.655667888005894
15,88.9749984741211,333.94500732421875,3.753245440305893,9.86437928832396
16,88.58000183105469,333.4150085449219,3.76399866395162,8.868066677953607
17,88.4800033569336,332.45001220703125,3.7573462883574735,9.446657681319152
18,88.43000030517578,333.4599914550781,3.7708921215005446,8.243461025591046
19,87.94999694824219,332.44000244140625,3.7798750878529797,7.408663160370168
20,87.44000244140625,330.1000061035156,3.775160074185913,7.777983447931604
21,86.91999816894531,328.3599853515625,3.7777265562446667,7.508649291014478
22,87.63999938964844,331.9100036621094,3.7871976948155113,6.74079655838807
23,86.8949966430664,330.625,3.8048795992028097,5.147025938736363
24,86.21499633789062,328.5299987792969,3.8105899522599787,4.6144296114965755
25,86.81500244140625,331.42999267578125,3.8176580470578476,4.032926683837445
26,86.36000061035156,329.3999938964844,3.8142657661931603,4.304747288082183
27,86.95999908447266,330.1400146484375,3.796458350094284,5.883188024116976
28,87.3550033569336,331.4100036621094,3.7938296711862525,6.1395398809496555
29,86.20999908447266,327.55999755859375,3.7995592278992474,5.565120883766497
30,86.22000122070312,327.4599914550781,3.797958557398495,5.703776364985799
31,86.47560119628906,327.6700134277344,3.7891614385422243,6.481421403641093
32,87.12000274658203,329.0199890136719,3.7766296905515224,7.621485778792646
33,87.33999633789062,329.2300109863281,3.7695216944209853,8.261543749756697
34,87.27999877929688,328.3900146484375,3.762488763076527,8.869702783099683
35,85.41999816894531,326.5299987792969,3.8226411353168093,3.5424674028916456
36,85.58999633789062,325.29998779296875,3.8006776692541893,5.429370405996167
37,85.34410095214844,324.010009765625,3.796513246384704,5.769181047077325
38,85.55999755859375,325.510009765625,3.804464925828301,5.103429781066097
39,85.4800033569336,324.6700134277344,3.798198416909622,5.634319539839055
40,85.22000122070312,324.2200012207031,3.8045059443385454,5.07965429243518
41,85.30999755859375,323.9700012207031,3.79756195630166,5.677410249256582
42,83.93000030517578,317.8900146484375,3.7875612235501674,6.4249324510662404
43,83.80500030517578,317.1600036621094,3.7844997614363307,6.67192939902867
44,83.58999633789062,317.8999938964844,3.803086587197074,5.101139688629246
45,83.61499786376953,318.1000061035156,3.804341496507395,4.997736185438555
46,83.04000091552734,316.239990234375,3.8082850041881735,4.635899270431878
47,82.80500030517578,316.1549987792969,3.8180665130622,3.8128219749154937
48,83.12999725341797,316.29998779296875,3.8048838956260616,4.92365766865953
49,81.55999755859375,309.19000244140625,3.7909515901993522,5.966987877582255
50,81.6500015258789,309.093994140625,3.785596918117116,6.410781616022177
51,81.83989715576172,310.1099853515625,3.7892274566443542,6.12856844554625
52,82.41999816894531,312.7149963378906,3.7941640777142993,5.765132923520923
53,82.56999969482422,312.5,3.784667568789983,6.559752003617859
54,83.3499984741211,314.1499938964844,3.7690461865338025,7.923760989601533
55,83.16999816894531,314.17999267578125,3.7775640205928527,7.198220815824527
56,84.23999786376953,318.04998779296875,3.7755222680241505,7.4628246878139635
57,84.11000061035156,318.9200134277344,3.7917014756088867,6.090475066249439
58,84.63999938964844,322.3756103515625,3.8087855940011903,4.682852948157972
59,84.30000305175781,322.69000244140625,3.827876521466835,3.0546768247613727
60,84.0999984741211,321.44000244140625,3.8221166263197786,3.5318366748738867
61,84.375,322.5799865722656,3.8231702112268517,3.4544893245865183
62,84.08000183105469,321.6600036621094,3.8256422057225175,3.2345661796006766
63,85.12999725341797,326.739990234375,3.838129928064298,2.211879841104576
64,84.70500183105469,324.2449951171875,3.827932095012508,3.064644916351085
65,84.58999633789062,324.6099853515625,3.8374512283334745,2.2552605404767405
66,84.37000274658203,324.1600036621094,3.8421238960459987,1.8551622863095645
67,84.27999877929688,322.9735107421875,3.832148972711245,2.6938697685727675
68,84.2300033569336,322.0400085449219,3.8233408014985244,3.4341840389944878
69,84.04000091552734,320.82000732421875,3.817467918005979,3.9199944875138044
70,85.25,324.19000244140625,3.802815277905059,5.225571724005874
71,85.04000091552734,324.32000732421875,3.8137347581448764,4.284106794439424
72,84.55000305175781,321.9200134277344,3.80745123368794,4.790693915164695
73,84.58999633789062,321.9049987792969,3.8054736105373856,4.9602471127423655
74,83.83999633789062,319.6000061035156,3.8120231400711035,4.367155558329387
75,83.6449966430664,318.2200012207031,3.804411668263022,4.9936597205248745
76,83.91999816894531,319.6099853515625,3.8085080115008214,4.666312370237506
77,83.4000015258789,317.19000244140625,3.8032373697617095,5.076969852360833
78,84.0999984741211,319.260009765625,3.7961951909412504,5.711829350655137
79,83.52999877929688,319.0,3.818987246041538,3.7692962805659818
80,83.80500030517578,321.2699890136719,3.833542006369163,2.56194404746617
81,84.08000183105469,321.6499938964844,3.825523155230046,3.2445759452256766
82,84.05000305175781,321.5828857421875,3.8260901138118633,3.195765447248732
83,84.25,322.4150085449219,3.8268843744204375,3.136453313564573
84,86.12000274658203,323.29998779296875,3.7540638351384636,9.477374692570095
85,85.50440216064453,323.1300048828125,3.7791037270305705,7.268607802454596
86,84.93190002441406,320.0299987792969,3.7680777032811323,8.156401355620858
87,85.00129699707031,320.80999755859375,3.774177676014178,7.64456027242835
88,84.80000305175781,322.489990234375,3.80294786118749,5.186745185255461
