,amd,crm,Ratio,Spread
0,152.07000732421875,256.8500061035156,1.6890247500015052,42.165004783820336
1,152.64999389648438,255.96279907226562,1.676795344294872,44.20018747411905
2,153.66000366210938,256.8399963378906,1.671482430149285,45.32211688104741
3,153.77000427246094,257.5799865722656,1.6750990402254693,44.79985241689292
4,154.34500122070312,257.9800109863281,1.6714503802907994,45.5379276281904
5,154.27980041503906,258.1400146484375,1.6731938591701356,45.24887108549393
6,154.35000610351562,258.3800048828125,1.6739876557538238,45.14783996733263
7,152.908203125,257.3800048828125,1.6832321590517185,43.294058856479865
8,152.5,256.0450134277344,1.6789836946080943,43.82108806923043
9,152.10000610351562,256.010009765625,1.6831689644469225,43.064378131594935
10,152.06460571289062,255.39999389648438,1.6795492461848665,43.60432550483989
11,152.91000366210938,255.77999877929688,1.6727486276470371,44.897628788666054
12,154.39999389648438,255.77999877929688,1.6566062751970152,47.84678761936294
13,153.14999389648438,255.52000427246094,1.6684297385292062,45.632639374573785
14,148.8800048828125,254.19000244140625,1.7073481602951728,38.51099131147231
15,148.4199981689453,254.45399475097656,1.7144185277602118,37.33650118045131
16,148.35009765625,254.56500244140625,1.7159746199242316,37.087138412565594
17,148.19009399414062,254.4600067138672,1.7171188697938773,36.87543661943158
18,147.94000244140625,254.63499450683594,1.7212044768465362,36.20543906451047
19,147.68490600585938,254.55499267578125,1.7236358105931409,35.7805248979862
20,148.25650024414062,254.5500030517578,1.7169567785060278,36.916879115221036
21,148.4344940185547,256.760009765625,1.7297866743395194,35.05917800679458
22,147.96620178222656,257.1499938964844,1.737896835893322,33.74229640221239
23,148.17999267578125,257.2699890136719,1.7361992288431287,34.04546063674633
24,146.97999572753906,257.64898681640625,1.7529527439503902,31.29129183283942
25,146.639892578125,256.9599914550781,1.7523198287817767,31.307116200625387
26,146.07000732421875,256.239990234375,1.7542272703911188,30.89913544516037
27,145.08999633789062,255.27000427246094,1.7593907968539697,29.929371744405046
28,145.7899932861328,255.21499633789062,1.7505659379309817,31.36989357949784
29,145.97000122070312,255.82000732421875,1.752551929744969,31.121174854411436
30,145.40989685058594,255.86000061035156,1.7595776226514843,29.972559034295443
31,145.27999877929688,256.135009765625,1.7630438595662041,29.440440781798088
32,144.1699981689453,255.02499389648438,1.7689186178502538,28.353416679418046
33,144.6199951171875,255.39999389648438,1.7660074852687582,28.869102029615533
34,143.92999267578125,254.11000061035156,1.7655111063804705,28.79336368454119
35,150.32000732421875,251.4600067138672,1.672831256397586,44.09120432119357
36,150.7449951171875,251.91639709472656,1.671142692988842,44.47599831433644
37,149.89999389648438,252.4600067138672,1.6841895730043,42.259865778942185
38,150.13999938964844,253.3000030517578,1.687092074606881,41.89491572206123
39,149.99000549316406,254.8800048828125,1.699313257871898,40.01802884158667
40,150.35499572753906,256.29998779296875,1.7046323373079966,39.32047628566471
41,150.27000427246094,255.4600067138672,1.7000066510325094,39.99223257074101
42,146.60000610351562,249.7899932861328,1.703888014232099,38.39816650393658
43,142.0399932861328,247.25999450683594,1.7407772894549667,31.902467155677186
44,142.53500366210938,246.1300048828125,1.7268039327818965,34.01223784666195
45,141.97000122070312,244.5399932861328,1.722476517457916,34.48393208729698
46,141.55999755859375,245.4600067138672,1.7339644740546687,32.752392588564476
47,143.81500244140625,247.67999267578125,1.7222124845889575,34.995769815202266
48,144.41000366210938,248.1699981689453,1.718509742230972,35.68345868796678
49,141.5299072265625,233.57000732421875,1.6503226201534742,44.58283375670163
50,140.33999633789062,236.97000122070312,1.6885421647736156,38.82763233998742
51,139.8612060546875,233.6199951171875,1.670370231369513,41.229962036514564
52,139.39639282226562,232.11000061035156,1.6651076538709177,41.8199451114657
53,138.16920471191406,230.0,1.664625634051779,41.50095486733176
54,135.85000610351562,227.42999267578125,1.674125744996162,39.48053945031211
55,136.1199951171875,227.66000366210938,1.6724949443769366,39.78492155293969
56,134.80999755859375,231.05999755859375,1.7139678194724834,33.792030885062275
57,136.00999450683594,232.14999389648438,1.7068598137824085,35.07720554834418
58,135.41000366210938,231.3350067138672,1.7084041094269586,34.70462233134401
59,134.27000427246094,229.87989807128906,1.7120718757468447,33.90331399251755
60,135.0500030517578,230.6300048828125,1.7077378724265835,34.69706984185319
61,136.17999267578125,230.24000549316406,1.6907036119565806,37.323673741652954
62,136.1699981689453,229.14999389648438,1.6828229197167157,38.39390306901731
63,133.9149932861328,228.35000610351562,1.7051862565949272,34.73052767343421
64,133.3800048828125,228.61000061035156,1.713975050542306,33.41162302237552
65,133.43020629882812,228.38499450683594,1.7116438686705513,33.7359935015362
66,132.67999267578125,227.9219970703125,1.7178324514025711,32.71408245995417
67,132.25999450683594,228.0449981689453,1.7242175082440268,31.759773021007902
68,132.28900146484375,229.08999633789062,1.7317387976412542,30.772188735983946
69,131.99000549316406,228.3000030517578,1.7296764417786297,30.970375049239635
70,128.49989318847656,221.24000549316406,1.7217135361245897,31.122343759033186
71,128.10000610351562,222.64999389648438,1.7380951076346114,28.92085316953319
72,125.91000366210938,221.27000427246094,1.7573663556253922,25.966139860399352
73,127.34829711914062,225.0,1.7668080774531392,25.08297879799926
74,130.8800048828125,227.7899932861328,1.7404491502738841,29.283344843344025
75,130.47999572753906,227.57000732421875,1.7440988256883265,28.71158700357529
76,132.0,229.74000549316406,1.7404545870694248,29.550154877148714
77,134.8000030517578,231.1300048828125,1.7146142407286729,33.70224129152814
78,136.8000030517578,234.64999389648438,1.7152776948967272,34.14088068045646
79,137.30999755859375,234.97999572753906,1.7113101733707845,34.82031821936721
80,137.5303955078125,235.99000549316406,1.7159116326380266,34.24654524456827
81,137.3000030517578,235.67999267578125,1.7165330476135332,34.100539001809636
82,137.83999633789062,235.5500030517578,1.7088654186724455,35.29934500568248
83,137.30999755859375,234.8699951171875,1.7105090619272814,34.93031882971877
84,139.65310668945312,239.1199951171875,1.7122425758054856,35.318068007624674
85,137.19769287109375,237.4199981689453,1.7304955586389998,32.15802951511961
86,138.0200958251953,237.75,1.7225752422394651,33.45582153030932
87,137.60000610351562,238.7100067138672,1.7348110183533505,31.664325264501315
88,137.91000366210938,238.75,1.7312014622590886,32.23791454846145
89,137.0800018310547,237.5449981689453,1.7328931645456898,31.80008196820455
90,137.47000122070312,237.94000244140625,1.730850369742866,32.177009026173096
91,137.9499053955078,234.00729370117188,1.6963207987005409,37.059598914861624
92,136.05999755859375,232.25999450683594,1.7070410015758968,35.06617668844518
93,133.4149932861328,230.6750030517578,1.7290035952483478,31.415873624541973
94,134.0800018310547,231.24000549316406,1.724642022190112,32.167132040085505
95,133.91000366210938,231.0399932861328,1.7253378162030992,32.03066445712824
96,133.875,229.6999969482422,1.7157796223958333,33.30137754950829
97,132.75,228.66000366210938,1.722485903292726,32.114642359178504
98,134.531005859375,231.49000549316406,1.7207186106609513,32.80981071818343
99,135.3000030517578,230.10000610351562,1.7006651952217098,35.721897171475064
100,135.63999938964844,230.75,1.701194345608424,35.744862854967664
101,134.0850067138672,228.7100067138672,1.7057090298091755,34.70703705500898
102,134.589599609375,228.72999572753906,1.699462635979241,35.68579592529085
103,135.8800048828125,230.47000122070312,1.6961288853313496,36.49990791527415
104,136.8800048828125,231.11000061035156,1.6884131528795054,37.83922272692581
105,135.9582061767578,229.00999450683594,1.684414651728359,38.11469956080737
106,133.42999267578125,227.3800048828125,1.7041146471117512,34.74056029842927
107,134.23980712890625,227.8000030517578,1.6969631283290556,35.92343937697234
108,133.08900451660156,226.8000030517578,1.704122770138135,34.645639423544424
109,132.5399932861328,227.17999267578125,1.71404862067056,33.178984074380935
110,132.6898956298828,226.77999877929688,1.7090977252093356,33.87568180865787
111,131.92999267578125,226.0399932861328,1.7133328722425343,33.11160059315881
112,132.04820251464844,230.17999267578125,1.743151275764218,29.20557561631358
113,128.85000610351562,228.41000366210938,1.7726813569462243,24.645329054883263
114,130.8699951171875,230.52499389648438,1.7614808779511364,26.528531761739202
115,130.6300048828125,230.47000122070312,1.7642960468956315,26.10850835844866
116,129.63999938964844,228.41000366210938,1.7618790862193383,26.208973985057696
117,129.27999877929688,227.54029846191406,1.7600580183355692,26.366124864707444
118,128.27000427246094,226.3699951171875,1.7647929178855437,25.53733173881855
119,126.65080261230469,230.4499969482422,1.819569968724801,18.25242106704789
120,127.0,230.36810302734375,1.8139220710814468,19.02548633646856
121,127.9906005859375,230.0800018310547,1.7976320196776534,21.27429734031992
122,127.29000091552734,229.2469940185547,1.8009819496402424,20.720598275750916
123,126.75,227.7449951171875,1.796804695204635,21.153765696299786
124,123.55999755859375,224.89999389648438,1.8201683258356645,17.684749782545538
125,121.88999938964844,222.88999938964844,1.8286159693637465,16.389293197442868
126,120.0801010131836,220.52999877929688,1.836524094488269,15.166936248347556
127,124.26000213623047,222.73480224609375,1.7924899277074051,21.23547043442761
128,121.7699966430664,223.33999633789062,1.8341135131386046,15.701773108695848
129,121.37999725341797,221.6300048828125,1.8259186842795185,16.639833233344433
130,120.66000366210938,220.63980102539062,1.8286076108804041,16.204943550644145
131,119.91999816894531,219.32000732421875,1.8288860129503757,16.06003387015633
132,118.72000122070312,218.60000610351562,1.8413073101063513,14.404864089686898
133,111.62000274658203,212.94000244140625,1.9077226052830103,6.011739942759392
134,111.93499755859375,211.08999633789062,1.8858266042074372,8.485219751025655
135,108.83499908447266,208.85000610351562,1.9189599656395089,4.589338981564141
136,110.65499877929688,214.25,1.9361981145318612,2.7916963274071813
137,111.95999908447266,216.4949951171875,1.9336816442258478,3.1297068469550604
138,114.37999725341797,220.125,1.9245060787359138,4.2896387070562705
139,116.58000183105469,223.11000061035156,1.913793078624908,5.659138400146277
140,113.19999694824219,221.52000427246094,1.9568905498623406,0.5590430730224523
141,111.33999633789062,218.19000244140625,1.9596731598521977,0.2075192815814273
142,110.76000213623047,217.2100067138672,1.9610870578235218,0.039524249102840914
143,111.77999877929688,217.39500427246094,1.9448470803948994,1.8734205314088694
144,113.18000030517578,219.83999633789062,1.9423926112839676,2.199471367993085
145,111.93000030517578,217.75999450683594,1.945501598437559,1.805330447422649
146,111.06999969482422,215.67999267578125,1.941838419630713,2.183120857281751
147,113.58889770507812,217.24000549316406,1.9125109045181983,5.608798643221065
148,113.68000030517578,217.4499969482422,1.9128254430374225,5.579127858291572
149,114.36000061035156,217.97999572753906,1.9060859965386192,6.395063339917528
150,115.51499938964844,219.0,1.8958576908378972,7.661164553803162
151,114.91000366210938,215.8000030517578,1.8779914382938627,9.66368486680142
152,111.21990203857422,211.9600067138672,1.905774082055507,6.199810656988348
153,110.70999908447266,211.0,1.9058802433825803,6.150559212517437
154,107.7699966430664,218.8300018310547,2.0305280564851307,-7.498631202669599
155,106.37999725341797,217.96499633789062,2.048928388470018,-9.384871241235144
156,104.58999633789062,215.4208984375,2.059670197726719,-10.38374757328796
157,103.1500015258789,212.9429931640625,2.0644012604366084,-10.756044481063723
158,103.45339965820312,213.58999633789062,2.064601038183035,-10.802527422934615
159,102.48999786376953,213.00999450683594,2.078349096952567,-12.129400445160313
160,102.56999969482422,212.69000244140625,2.0736082974965515,-11.651059619394088
161,101.37999725341797,215.22500610351562,2.122953362935305,-16.54145201336064
162,103.7605972290039,221.2899932861328,2.132697759995894,-17.894483856685923
163,103.43319702148438,220.88999938964844,2.135581280966949,-18.142517840453536
164,102.9104995727539,219.17999267578125,2.129811764452947,-17.467093609841896
165,100.84989929199219,217.57000732421875,2.157364646386856,-19.935683657194033
166,103.11109924316406,219.99000549316406,2.1335240057364504,-17.880056650805784
167,105.23999786376953,222.07000732421875,2.1101293408584314,-15.746299208967853
168,110.15499877929688,226.42999267578125,2.05555803354371,-10.377953449024117
169,111.1729965209961,227.44000244140625,2.0458205639752816,-9.373025827612421
170,111.76000213623047,229.4499969482422,2.0530600622980737,-10.22115178397206
171,111.30000305175781,228.49600219726562,2.052973907745611,-10.177639753477278
172,112.49150085449219,230.55999755859375,2.0495770418853527,-9.883286593035391
173,112.48999786376953,230.14999389648438,2.0459596254522685,-9.47625782180779
174,114.25,232.7100067138672,2.0368490740819887,-8.552673416631107
175,115.22000122070312,227.97000122070312,1.9785627391552283,-1.8927307320509204
176,115.44000244140625,229.36000061035156,1.986832950101223,-2.8472785812583075
177,115.04000091552734,230.52000427246094,2.003824777798197,-4.799010944081515
178,115.16000366210938,231.37319946289062,2.009145468089442,-5.414682994006369
179,113.5199966430664,230.07000732421875,2.026691456374977,-7.357580038358093
180,115.4541015625,231.2899932861328,2.0033068566293086,-4.749364666432853
181,116.81999969482422,231.99000549316406,1.9858757584249722,-2.745835302625493
182,124.86000061035156,229.89999389648438,1.8412621557958284,15.257864284623254
183,122.16999816894531,226.36500549316406,1.8528690258317801,13.468492654136243
184,122.41000366210938,224.92999267578125,1.837513160253305,15.378551752528695
185,124.2571029663086,223.35989379882812,1.7975623804732557,20.60464051349487
186,122.30000305175781,224.27000427246094,1.8337694086364744,15.820814385628497
187,122.80000305175781,224.4499969482422,1.827768659367548,16.630478810497294
188,122.80000305175781,224.91000366210938,1.8315146422864028,16.170472096630107
189,124.62000274658203,217.3699951171875,1.744262480552299,27.312831883879397
190,123.35140228271484,213.91380310058594,1.7341821750052495,28.258064986572748
191,121.83989715576172,211.3800048828125,1.7348997316747694,27.80011964122997
192,122.4000015258789,213.9600067138672,1.7480392487464949,26.32874034415846
193,121.71859741210938,214.82000732421875,1.764890591015363,24.120026894598567
194,121.61000061035156,214.07000732421875,1.7602993688826354,24.655079702663556
195,120.08000183105469,212.75999450683594,1.7718187147113507,22.936744208212247
196,122.5083999633789,215.99000549316406,1.7630628231021657,24.51329613160408
197,121.05000305175781,216.72500610351562,1.7903758830212477,20.891669802948684
198,121.375,219.0399932861328,1.8046549395355946,19.219953695366456
199,122.77999877929688,220.306396484375,1.7943182820875136,20.734484533795865
200,123.76000213623047,220.1199951171875,1.778603679037493,22.860620462683812
201,124.52269744873047,220.36000061035156,1.7696372237766536,24.130228632816
202,123.5999984741211,219.22999572753906,1.773705488948211,23.43392233165912
203,126.44000244140625,219.47999572753906,1.7358430203230075,28.80518251585525
204,125.83999633789062,218.85000610351562,1.7391132586803766,28.247571538323484
205,124.43000030517578,217.88999938964844,1.7511050297778157,26.416753080861383
206,125.84649658203125,219.57460021972656,1.7447811912395987,27.535843447652013
207,125.72000122070312,219.94000244140625,1.7494432095597794,26.920067160896963
208,124.8949966430664,218.75,1.7514712829142303,26.477126325649266
209,123.70999908447266,216.82000732421875,1.752647392521343,26.06163650519997
210,123.36299896240234,213.44000244140625,1.7301784508858844,28.75481911854584
211,125.97000122070312,215.2899932861328,1.7090576422948385,32.064904866495425
212,126.30999755859375,216.19000244140625,1.711582666614479,31.837855291198935
213,127.54000091552734,216.0,1.6935863137013911,34.46242084463063
214,126.31999969482422,215.88999938964844,1.7090721968905627,32.15765571324104
215,127.52999877929688,216.5800018310547,1.6982671050273241,33.86262164329165
216,128.22000122070312,217.5800018310547,1.6969271545750304,34.22835327449877
217,129.2429962158203,218.5,1.6906138545034284,35.33318362724785
218,131.0198974609375,220.43499755859375,1.682454358692462,36.915231937422334
219,130.94000244140625,219.86000061035156,1.6790896327402753,37.33209153889322
220,131.75660705566406,220.55999755859375,1.6739957296062757,38.24841170049871
221,132.4199981689453,220.65499877929688,1.6663268526690262,39.466469931329414
222,132.44369506835938,220.26499938964844,1.6630840696188751,39.90337293051488
223,132.89999389648438,222.13999938964844,1.6714823897032907,38.93153168105931
224,130.6750030517578,220.59500122070312,1.688119350059091,36.07257387327462
225,130.0950927734375,220.35000610351562,1.6937610897227182,35.16974434110284
226,130.15499877929688,220.47000122070312,1.6939034481076898,35.16832203205598
227,127.52999877929688,217.77499389648438,1.7076373871324604,32.66762957786196
228,127.6500015258789,217.97000122070312,1.707559722798071,32.71014539414804
229,126.11000061035156,217.19000244140625,1.722226638571426,30.4419984913265
230,125.73999786376953,217.64999389648438,1.7309527405296514,29.249655345418518
231,122.44000244140625,216.75,1.7702547833885078,23.617921438193918
232,119.77999877929688,213.4600067138672,1.7821005918290445,21.64293170040338
233,118.9000015258789,212.74009704589844,1.789235444203043,20.621050307576866
234,117.08999633789062,211.34320068359375,1.8049637654246176,18.435377696869494
235,114.04499816894531,207.72799682617188,1.8214564440471588,16.023573435565112
236,113.27999877929688,207.22000122070312,1.8292726293582444,15.01739488511683
237,113.13999938964844,207.88999938964844,1.8374580211343805,14.070293936067005
238,116.80000305175781,207.55999755859375,1.7770547271870984,21.64459299234514
239,118.08000183105469,209.6699981689453,1.7756605260638023,22.068112143502674
240,117.60009765625,209.1199951171875,1.7782297743361912,21.66823404680636
241,116.91000366210938,207.06930541992188,1.771185518207568,22.353010901237553
242,115.16010284423828,206.1199951171875,1.7898559486003458,19.838717664293
243,115.59500122070312,206.63999938964844,1.7876205476663736,20.17951392449129
244,114.45960235595703,206.38999938964844,1.8031689359517236,18.182202827359333
245,115.72000122070312,209.66000366210938,1.8117870847775253,17.406923927192878
