,amzn,tgt,Ratio,Spread
538,112.33174896240234,211.68499755859375,1.884462758871894,-47.70732008686655
539,112.61395263671875,214.63040161132812,1.9058952872714108,-50.23707358601069
540,113.32149505615234,213.0,1.8796080998971607,-47.56455089302573
541,112.4625015258789,212.9600067138672,1.893609014777807,-48.78974714509953
542,114.94825744628906,215.2100067138672,1.8722337466875183,-47.378541007683104
543,115.3800048828125,215.27999877929688,1.8658345438444848,-46.81262334785199
544,110.53800201416016,161.72000122070312,1.463026273986628,-0.3842876207919177
545,108.97550201416016,161.89999389648438,1.4856549490861466,-2.865646469632191
546,108.7540054321289,160.1199951171875,1.4723135435881949,-1.4118843247896622
547,108.44449615478516,158.55999755859375,1.462130427829898,-0.3077550421171169
548,107.85450744628906,155.8618927001953,1.445112461134864,1.5213705803007314
549,106.62149810791016,158.9250030517578,1.4905530861225753,-3.3578076000049126
550,107.15950012207031,161.71389770507812,1.509095297391854,-5.354292886012695
551,108.2645034790039,154.2698974609375,1.42493515883399,3.7172384600566826
552,108.72099304199219,155.1699981689453,1.4272312441904642,3.4894895207629357
553,108.97249603271484,153.3000030517578,1.4067770183564055,5.729916942124708
554,107.8584976196289,152.6199951171875,1.41500204884564,4.769145187275859
555,108.24100494384766,154.02499389648438,1.4229819279337637,3.9275316347977647
556,107.59925842285156,153.27999877929688,1.4245451225781292,3.727314761522086
557,107.28800201416016,153.4199981689453,1.4299828059869781,3.128873791003093
558,109.6500015258789,152.69000244140625,1.39252166271397,7.3377980158551335
559,107.77149963378906,153.00999450683594,1.4197630637670322,4.251008695716342
560,106.45249938964844,152.5,1.4325638277576156,2.8182815743142893
561,105.2405014038086,151.0399932861328,1.4351888414764504,2.4931675416678782
562,105.36830139160156,152.84500122070312,1.4505785820030854,0.8763929311449827
563,106.6005630493164,154.9698944091797,1.4537436761706997,0.5664663317388714
564,107.5824966430664,155.38999938964844,1.4443799338957168,1.5926261556519192
565,104.99092102050781,155.1750030517578,1.4779849680664061,-2.0094427689731393
566,105.1300048828125,153.67999267578125,1.4618090510609887,-0.3095793396036812
567,106.04000091552734,154.7913055419922,1.459744475721956,-0.08058238993759814
568,105.06199645996094,154.39999389648438,1.4696084131175455,-1.1297484219603804
569,106.9384994506836,154.50999450683594,1.4448490983183349,1.524104091843759
570,106.9384994506836,153.7100067138672,1.4373682771259852,2.3240918848125087
571,107.55699157714844,153.89999389648438,1.430869268838698,3.045065891411019
572,102.44649505615234,147.36000061035156,1.4384093914543539,2.057939932131779
573,103.51432800292969,146.44000244140625,1.4146834092113478,4.5507218592795535
574,103.989501953125,147.125,1.4148062759865803,4.565595824076729
575,103.05699157714844,146.60000610351562,1.422513930010958,3.7171191059697204
576,104.29750061035156,148.40499877929688,1.4229008165183934,3.739240367076695
577,103.8635025024414,149.7449951171875,1.4417479818155334,1.7600193477677861
578,104.10150146484375,149.9499969482422,1.4404210778735214,1.905560083942481
579,106.8969955444336,155.82000732421875,1.4576649842272644,0.15296123548905016
580,106.51898193359375,156.2449951171875,1.466827717285113,-0.8287931091230349
581,105.97049713134766,155.23880004882812,1.4649247125491325,-0.6304472377723813
582,106.37349700927734,155.63999938964844,1.4631464017402223,-0.43807839503153345
583,107.05350494384766,156.58999633789062,1.4627264788763912,-0.3865090981333539
584,107.5999984741211,156.7899932861328,1.4571560920964364,0.2184102572192954
585,106.84000396728516,156.50999450683594,1.4649006804114304,-0.6209673793192907
586,110.16825103759766,159.5500030517578,1.4482394115279855,1.2411138186068398
587,110.79300689697266,161.3800048828125,1.4565901711908686,0.3312988683112279
588,112.4417495727539,162.41830444335938,1.444466179693058,1.7213901059223302
589,112.03851318359375,162.4506072998047,1.4499532587834536,1.0951707145908414
590,111.9322509765625,162.0970001220703,1.4481706452594418,1.2922670131339713
591,110.8030014038086,162.1186981201172,1.463125511639297,-0.3926737162263352
592,111.07649993896484,163.17999267578125,1.469077552546638,-1.0511392944889282
593,114.1989974975586,163.4864959716797,1.4315930923577047,3.2414039739691756
594,112.99549865722656,164.32000732421875,1.454217285439713,0.6352900483383392
595,113.16949462890625,164.6699981689453,1.4550740790079006,0.5415734074339638
596,113.17149353027344,164.8800048828125,1.4569040289170259,0.33451082412020683
597,113.27610778808594,166.05999755859375,1.4659754894585058,-0.6913981946054493
598,114.4540023803711,165.78030395507812,1.448444794478498,1.3231861417832873
599,115.16899108886719,167.13999938964844,1.4512586922002222,1.0165792370382916
600,116.95274353027344,163.47999572753906,1.3978295061134838,7.303826118196531
601,117.40909576416016,163.9199981689453,1.3961439452545625,7.53597317699303
