,fcx,alb,Ratio,Spread
0,41.58000183105469,229.1300048828125,5.5105818853447746,44.45862119897746
1,41.789798736572266,230.89999389648438,5.525271738014203,44.10307389419777
2,41.974998474121094,231.59500122070312,5.5174510932618315,44.65667523090608
3,41.89500045776367,232.82000732421875,5.557226513434117,42.89232594363174
4,41.959999084472656,232.83050537109375,5.548868218570885,43.32004584096851
5,41.85499954223633,232.2899932861328,5.549874467247968,43.15265553057592
6,41.9900016784668,233.02000427246094,5.549416407667296,43.33282313722007
7,42.130001068115234,233.51499938964844,5.542724744110603,43.78169788050392
8,41.82500076293945,231.6739959716797,5.539127118844258,43.566402365935154
9,41.86000061035156,232.0500030517578,5.543478252945227,43.42636275097485
10,41.9900016784668,232.9499969482422,5.5477491697196815,43.40283046143882
11,41.939998626708984,234.00999450683594,5.579637629215598,42.005714479655445
12,42.025001525878906,234.0449981689453,5.569184763142029,42.54379670585352
13,42.0,232.6699981689453,5.539761861165364,43.750237494258705
14,41.970001220703125,229.22999572753906,5.461758138202379,46.987989456571064
15,41.849998474121094,232.19000244140625,5.548148408774406,43.21892938927855
16,41.86800003051758,230.0,5.493455618428228,45.53029754925607
17,42.0,231.5800018310547,5.513809567406064,44.84023383214933
18,42.0099983215332,232.0800018310547,5.524399216938237,44.40764208567234
19,42.06999969482422,232.0050048828125,5.514737498592271,44.88716571062722
20,41.98500061035156,232.52000427246094,5.53816841472505,43.799106151196135
21,42.334999084472656,235.34500122070312,5.559111995044813,43.333783854132356
22,41.96500015258789,235.7550048828125,5.617895961529599,40.429263315273694
23,41.8650016784668,236.6999969482422,5.653887195948411,38.81008584051441
24,41.810001373291016,236.3000030517578,5.651757839996401,38.83927004631003
25,41.70000076293945,235.22999572753906,5.64100698858015,39.16765798915137
26,41.650001525878906,235.3090057373047,5.649675801118453,38.75155527472092
27,41.619998931884766,234.36000061035156,5.630946819434206,39.4982842040553
28,41.540000915527344,235.72000122070312,5.674530477263247,37.59894040994502
29,41.779998779296875,235.85000610351562,5.645045787325052,39.08699079693353
30,41.63169860839844,234.35000610351562,5.6291242955971965,39.58715742647886
31,41.790000915527344,234.4219970703125,5.609523616526448,40.58243380218446
32,41.79499816894531,233.7449951171875,5.592654751947463,41.2931270228086
33,41.935001373291016,234.38999938964844,5.589364295071531,41.59201832934381
34,41.72999954223633,233.7899932861328,5.602444185255889,40.809910909651514
35,41.95500183105469,231.75999450683594,5.524013452319514,44.35686543772719
36,41.599998474121094,231.27000427246094,5.559375306620059,42.45343831637505
37,41.505001068115234,238.16000366210938,5.738103783475564,34.92297050342095
38,41.41999816894531,236.50790405273438,5.709993107388798,36.0019842244885
39,41.525001525878906,237.00999450683594,5.707645654368689,36.207821884265265
40,41.599998474121094,237.08999633789062,5.699278967170677,36.63344625094536
41,41.47999954223633,236.55999755859375,5.702989396557742,36.35441739534176
42,42.310001373291016,247.82000732421875,5.857244133314063,30.690244257546716
43,41.56999969482422,239.82000732421875,5.769064447553464,33.701184785523346
44,42.02009963989258,240.27000427246094,5.7179779755770985,36.285742297959
45,42.064998626708984,242.68499755859375,5.76928575969338,34.17345604882204
46,41.974998474121094,242.32000732421875,5.772960479644011,33.93166912739046
47,42.23500061035156,243.7519989013672,5.771326988962442,34.2526007641387
48,42.13999938964844,242.4499969482422,5.7534409221609835,34.91410857543318
49,43.46500015258789,246.5800018310547,5.673070308648634,39.71720181812433
50,42.970001220703125,243.33999633789062,5.663020466023362,39.6199458136147
51,43.30500030517578,244.3300018310547,5.642073666071596,40.8884897320821
52,42.90449905395508,240.33999633789062,5.601743445032375,42.1783330241282
53,42.25,240.27499389648438,5.686982104058802,37.830731008568456
54,41.75,235.75,5.6467065868263475,38.984746421355204
55,41.70000076293945,235.7100067138672,5.652518043197558,38.68764700282325
56,40.654998779296875,231.80999755859375,5.701881798521675,35.54229775353574
57,40.599998474121094,232.42999267578125,5.724876882050496,34.55149294565954
58,40.900001525878906,232.7946014404297,5.691799333873671,36.20949184604954
59,40.665000915527344,231.41000366210938,5.690643021078817,36.00972562206798
60,40.86000061035156,231.35000610351562,5.662016706992043,37.38440273182179
61,40.79999923706055,233.55999755859375,5.724509851128632,34.76988460003103
62,40.529998779296875,233.3800048828125,5.758204093557124,33.129545808392585
63,40.83000183105469,235.44000244140625,5.766348074526269,33.09215591483727
64,40.9900016784668,236.67999267578125,5.774090826644584,32.9308777665045
65,41.400001525878906,238.4600067138672,5.759903331520585,33.91506505630961
66,41.98500061035156,235.89500427246094,5.618554265646482,40.424106151196135
67,41.85900115966797,233.77999877929688,5.584939733453288,41.689628769935986
68,41.8650016784668,235.30999755859375,5.6206852531818985,40.20008523016285
69,41.88999938964844,236.02000427246094,5.634280441903862,39.65861200936562
70,41.15999984741211,226.1699981689453,5.494897935068032,44.58699261290574
71,41.310001373291016,226.00999450683594,5.471072064717061,45.75830010753433
72,40.880001068115234,221.42999267578125,5.41658480651283,47.4392583851271
73,41.01499938964844,222.64999389648438,5.428501699616698,47.12941003887139
74,41.3650016784668,224.5,5.427293385482129,47.63910430505897
75,41.33000183105469,225.02999877929688,5.444713012575117,46.87313806064427
76,41.630001068115234,226.9499969482422,5.451597192536829,46.97572183821254
77,41.8849983215332,233.64999389648438,5.578369422456541,41.994905399318306
78,42.0099983215332,236.19500732421875,5.622352219975013,40.29263659250828
79,42.4099006652832,236.55999755859375,5.577942740909131,42.62377075085627
80,42.54499816894531,238.3300018310547,5.601833637050615,41.764588034487794
81,42.72999954223633,240.0800018310547,5.618535090171213,41.26185933212489
82,42.8650016784668,240.31939697265625,5.6064245319598465,41.932642783495545
83,42.97999954223633,240.17999267578125,5.588180438200261,42.847357729247086
84,44.25,245.75999450683594,5.553898180945445,45.829644333007344
85,44.57500076293945,241.60000610351562,5.420078563506985,52.18077389443605
86,44.459999084472656,241.51390075683594,5.432161622360064,51.491542873714344
87,44.88999938964844,241.70399475097656,5.384361729501674,54.2004924330357
88,45.0900993347168,241.4199981689453,5.354168691818909,55.833554233895974
89,44.834999084472656,241.33999633789062,5.382848249493373,54.19368115543288
90,45.16999816894531,241.02000427246094,5.335842684141702,56.77222263249403
91,45.19499969482422,241.7949981689453,5.350038716708653,56.165787947604464
92,45.45000076293945,243.22999572753906,5.351594975678682,56.4499966168834
93,44.939998626708984,239.72000122070312,5.334223599157643,56.521578667973905
94,45.185001373291016,238.8300018310547,5.285603509403185,59.06337603197202
95,45.06999969482422,238.1199951171875,5.283336958720524,58.99804637843787
96,44.584999084472656,237.27000427246094,5.321745186602314,56.57818397901375
97,44.34000015258789,235.4600067138672,5.310329406936744,56.73640928178262
98,44.0099983215332,233.97999572753906,5.3165190786443945,55.99156212397842
99,43.41999816894531,230.74020385742188,5.314145867985112,55.25359835459145
100,43.55500030517578,230.74000549316406,5.297669702133936,56.16397531182154
101,43.525001525878906,229.50999450683594,5.273061147864059,57.191735819055715
102,43.814998626708984,231.0399932861328,5.273080007477033,57.616885014224614
103,43.97999954223633,233.64759826660156,5.312587555673287,56.12170910582203
104,44.08000183105469,233.77999877929688,5.30353877196523,56.66351972098111
105,45.626800537109375,229.1300048828125,5.021829323676894,71.74196393090878
106,44.9900016784668,226.72000122070312,5.039341915144144,69.85869709116352
107,44.630001068115234,226.27999877929688,5.070132049379601,67.8715909093435
108,44.150001525878906,224.83999633789062,5.092638472641926,66.07545709262305
109,44.400001525878906,227.08999633789062,5.114639381386718,65.51094633447187
110,44.3650016784668,227.0500030517578,5.117772894438092,65.3149721554868
111,44.310001373291016,226.47999572753906,5.111261311403517,65.51416978901685
112,44.34000015258789,223.5,5.040595381841817,68.6964159956498
113,44.2400016784668,222.00999450683594,5.01830890786101,69.51223607948427
114,44.814998626708984,224.40499877929688,5.007363732140232,70.99383648845574
115,44.24980163574219,223.58999633789062,5.052903924371241,67.99830513866257
116,44.119998931884766,221.77000427246094,5.02651880420132,68.943172960434
117,44.339599609375,221.70799255371094,5.0002254081436,70.48572299683397
118,44.099998474121094,219.69000244140625,4.981632880788544,70.8883325659178
119,44.04999923706055,220.2949981689453,5.001021611451124,69.94624413371392
120,44.439998626708984,225.33999633789062,5.070657139995016,67.53060506708877
121,44.79999923706055,227.1199951171875,5.069642834487009,68.17771491101817
122,44.58440017700195,224.32000732421875,5.031356403442882,69.52414311886102
123,44.18000030517578,222.5399932861328,5.037120682411172,68.57771062347476
124,43.75,219.2899932861328,5.012342703683036,68.92866707001284
125,43.18000030517578,217.19000244140625,5.029874963094262,67.18574450080612
126,41.630001068115234,210.0800018310547,5.046360712009607,63.84571695540004
127,42.43000030517578,218.25,5.143766166161846,61.06927921666594
128,41.779998779296875,216.38999938964844,5.179272515844963,58.546997510800715
129,41.45000076293945,214.7050018310547,5.179855196119151,58.007162643786934
130,41.189998626708984,213.89999389648438,5.193008036610722,57.05924736446057
131,40.790000915527344,212.02000427246094,5.197842596560283,56.24246963264083
132,40.9900016784668,212.6300048828125,5.187362678116528,56.98086555947325
133,38.5099983215332,202.6300048828125,5.261750550882526,50.26078964803131
134,38.53499984741211,200.08999633789062,5.192422398603644,52.96935740454794
135,37.7400016784668,199.0800018310547,5.2750395595409625,48.6195084671966
136,38.33000183105469,202.18499755859375,5.274849671277212,49.49226837916175
137,39.040000915527344,204.5,5.2382170902732845,51.96404921216013
138,39.380001068115234,208.5399932861328,5.295581199335751,50.216322323682654
139,39.97999954223633,211.82000732421875,5.298149318397175,50.98147217862394
140,38.81999969482422,209.3800048828125,5.393611708624734,45.60080556659276
141,38.70920181274414,208.30999755859375,5.381407722285101,45.92381833774906
142,38.625,206.58999633789062,5.348608319427589,47.076134560354525
143,38.86980056762695,207.25,5.331902839054182,48.06656579078001
