,acn,ma,Ratio,Spread
538,300.79998779296875,355.8299865722656,1.1829454820894882,-3.7405438746433823
539,300.760009765625,355.8924865722656,1.183310530045547,-3.8499946482949703
540,296.8399963378906,351.4800109863281,1.1840722790814253,-4.041239540462701
541,295.3299865722656,348.989990234375,1.181695073652736,-3.324596101700198
542,286.8399963378906,336.4800109863281,1.173058204163281,-0.7853842046967576
543,287.5400085449219,336.9949951171875,1.1719934099693794,-0.4782638729456641
544,288.45989990234375,336.8999938964844,1.1679266130597,0.6970710654516064
545,288.82000732421875,337.6499938964844,1.1690671883317656,0.36998643116799834
546,289.1600036621094,336.8900146484375,1.16506436015301,1.5292622969646426
547,289.7349853515625,337.80499267578125,1.1659102619792046,1.289551083643172
548,286.010009765625,334.6099853515625,1.1699240373641588,0.10989319266297692
549,277.8505859375,323.29998779296875,1.1635749721459727,1.8373453698268885
550,277.2099914550781,327.3500061035156,1.180873764272536,-2.964996367987286
551,279.4599914550781,328.69000244140625,1.1761612126658982,-1.6625601564252326
552,278.8500061035156,325.4620056152344,1.1671579648250583,0.8490610485652577
553,278.6000061035156,324.1600036621094,1.1635319330957432,1.857459385084436
554,276.6099853515625,319.8800048828125,1.1564297090586053,3.800349004804783
555,276.70001220703125,319.6499938964844,1.1552221893554429,4.136088832561992
556,273.6199951171875,319.8999938964844,1.169139681328756,0.26887220541817336
557,274.2900085449219,321.8800048828125,1.1735024786004795,-0.9242653186807421
558,275.44000244140625,321.5174865722656,1.1672868273396901,0.7888224601959986
559,276.19000244140625,321.7799987792969,1.1650675112599795,1.4071211029822701
560,275.5,321.739990234375,1.1678402549342106,0.6367807988491985
561,274.0199890136719,321.1600036621094,1.1720312989505504,-0.5213789416944825
562,275.1199951171875,322.3999938964844,1.1718522812533416,-0.4695060949467267
563,279.3999938964844,326.1000061035156,1.1671439270837396,0.8569741807028175
564,279.0799865722656,322.9700012207031,1.157266793608192,3.611157832591342
565,279.1000061035156,322.7799987792969,1.1565030158386336,3.824671501108636
566,279.0450134277344,322.6700134277344,1.1563367840339414,3.8700726586862935
567,278.42999267578125,322.4150085449219,1.1579751356756998,3.4027882732544263
568,284.9700012207031,329.92559814453125,1.1577555417456415,3.572879319333989
569,281.4700012207031,325.54998779296875,1.1566063395072148,3.838039038414589
570,272.4200134277344,313.114990234375,1.1493832126890924,5.644600011990629
571,271.9700012207031,309.5400085449219,1.1381402623656671,8.691080855439107
572,271.5199890136719,309.6382141113281,1.1403882831467589,8.064374443028267
573,273.4800109863281,309.0249938964844,1.1299728736369445,10.97947281706723
574,270.1400146484375,306.125,1.133208645147938,9.956926696531692
575,271.8699951171875,308.9599914550781,1.1364254864605536,9.153649330583502
576,271.0799865722656,309.1099853515625,1.1402906915415487,8.075857970344767
577,272.7449951171875,308.2900085449219,1.1303232472238844,10.851244898860212
578,275.6400146484375,309.3599853515625,1.1223333656622128,13.181220910297892
579,275.3800048828125,309.29998779296875,1.1231751845040123,12.935859238730298
580,276.875,312.3399963378906,1.1280902802271444,11.651594586665734
581,276.3900146484375,313.1099853515625,1.1328556342740241,10.31203176011547
582,277.2349853515625,313.5,1.130809661711525,10.914362929131922
583,275.6000061035156,310.5400085449219,1.126777945092943,11.954211103001736
584,282.3599853515625,318.95001220703125,1.1295864455082438,11.483224862520611
585,282.8450012207031,316.7200012207031,1.1197652419303936,14.282845502012375
586,283.0,317.0299987792969,1.120247345509883,14.15488075210288
587,283.3299865722656,317.5199890136719,1.120672022241761,14.05243152192207
588,283.1000061035156,317.1000061035156,1.120098902391291,14.202322042583486
589,283.7690124511719,318.17340087890625,1.1212408223524912,13.914618000009451
590,282.7300109863281,317.5899963378906,1.1232977893996836,13.277804190077457
591,285.20001220703125,316.8599853515625,1.1110097187567747,16.908620342082823
592,287.5150146484375,317.5249938964844,1.1043770854358403,18.962384154153934
593,286.8299865722656,317.7349853515625,1.1077467497336109,17.947885816513345
594,288.885009765625,318.4200134277344,1.102237923961757,19.676306707458362
595,289.1099853515625,317.6600036621094,1.0987514086579526,20.700531055800464
596,287.510009765625,317.0199890136719,1.1026398325126248,19.4615112301887
597,286.5899963378906,315.95001220703125,1.1024460596821568,19.451010957994296
598,279.80999755859375,316.55999755859375,1.1313391241222692,10.878496957692501
599,282.5050048828125,318.95001220703125,1.1290065899516957,11.653537897934537
600,283.78179931640625,315.3800048828125,1.11134683634582,16.72303107561464
601,284.3999938964844,314.239990234375,1.1049226335382825,18.589062381960442
602,284.17999267578125,316.3450012207031,1.1131853380741645,16.225678779407755
603,284.739990234375,316.2200012207031,1.1105570417432982,17.00834801338203
604,285.8299865722656,316.7699890136719,1.1082461739317326,17.73846768798057
605,290.4100036621094,327.5199890136719,1.1277848038414675,12.367306014759489
606,291.6600036621094,326.7799072265625,1.1204138487399178,14.575405884898142
607,295.0,327.4849853515625,1.1101185944120762,17.792867776918055
608,295.7449951171875,327.0931091308594,1.1059971074108974,19.05967704066097
609,296.19000244140625,327.54998779296875,1.1058779333977227,19.125421417778508
610,298.010009765625,327.7200012207031,1.0996946091792152,21.09285092060315
611,299.42999267578125,330.6499938964844,1.1042647763562807,19.83050671658344
612,293.4100036621094,327.5,1.1161855284837139,15.910538427701564
613,297.04998779296875,330.4100036621094,1.1123043839085802,17.27538478642509
614,293.67999267578125,330.1199951171875,1.1240806433880415,13.607622313945736
615,293.3399963378906,329.7900085449219,1.124258582743846,13.538312268461592
