,amd,asml,Ratio,Spread
634,89.47000122070312,591.8499755859375,6.615066139609987,-40.259527727205146
635,90.0199966430664,592.905029296875,6.586370266683877,-37.88548437523203
636,89.70999908447266,590.780029296875,6.585442373492672,-37.693249039191606
637,89.05999755859375,578.1900024414062,6.49214033563169,-29.155834683116687
638,88.45010375976562,578.844970703125,6.544310815906937,-33.61335283745537
639,87.91999816894531,575.4600219726562,6.545268812072354,-33.53349256882071
640,87.43000030517578,575.0,6.5766899004112265,-36.128496451224656
641,86.70999908447266,570.8499755859375,6.5834388376572,-36.467516801564635
642,86.0436019897461,566.5399780273438,6.584335905589574,-36.312354405852794
643,85.5,563.780029296875,6.59391847130848,-36.941641131964694
644,88.33000183105469,568.7999877929688,6.4394880108900034,-24.31717828869042
645,87.31990051269531,564.5599975585938,6.465421905474035,-26.37494131405159
646,88.19999694824219,563.5399780273438,6.389342375579017,-19.867719563473848
647,86.30000305175781,558.280029296875,6.469061524390104,-26.453803045395567
648,85.93499755859375,555.1699829101562,6.460347922063072,-25.619483353231736
649,88.38999938964844,564.27001953125,6.383867218323943,-19.41313881912125
650,89.87000274658203,571.1400146484375,6.3551796727875285,-17.055647746420583
651,91.28009796142578,571.469970703125,6.260619603460806,-8.59397906563671
652,90.94989776611328,571.0999755859375,6.279281116451367,-10.282707483007435
653,90.25,568.5499877929688,6.299722856431787,-12.09642396198361
654,91.42500305175781,573.2899780273438,6.270603870833791,-9.510535925625582
655,90.61499786376953,569.3400268554688,6.28306616208736,-10.610783897477937
656,91.125,572.25,6.279835390946502,-10.341009072632652
657,91.13999938964844,571.2000122070312,6.267281281899014,-9.197503477701353
658,93.70390319824219,570.4500122070312,6.087793493513005,7.537856876492845
659,92.48580169677734,566.7000122070312,6.127427148926124,3.6932695196526657
660,93.58499908447266,572.4299926757812,6.116685347820419,4.816536151594767
661,94.22769927978516,572.6599731445312,6.077405874510035,8.593646037539578
662,94.69000244140625,574.5700073242188,6.067905718766457,9.565967508881648
663,98.55120086669922,592.3699951171875,6.010784139692318,15.83967858888608
664,99.45500183105469,592.6400146484375,5.958875911089536,21.20465365270028
665,94.44999694824219,575.469970703125,6.092853248248147,7.169624163474999
666,93.31500244140625,563.5050048828125,6.038739646785573,12.058155941687268
667,95.42040252685547,564.489990234375,5.91582067656341,24.199863932850498
668,95.72989654541016,565.5599975585938,5.907872231850959,25.05948181433636
669,93.1500015258789,562.3800048828125,6.037359051750228,12.154412552549196
670,92.36990356445312,558.75,6.049048212009011,10.920683084967813
671,93.9000015258789,565.2999877929688,6.0202340639704,13.910510010720635
672,95.97000122070312,552.3200073242188,5.755131815139224,39.796470393352855
673,97.6500015258789,559.3250122070312,5.727854618197836,43.265887438296126
674,96.33000183105469,555.22998046875,5.763832346256179,39.13101963102273
675,96.12010192871094,557.9500122070312,5.804717234079132,35.10230947585686
676,94.91999816894531,552.1199951171875,5.816687797807216,33.44995105770571
677,94.51499938964844,551.489990234375,5.834946768192815,31.554880152429213
678,95.33000183105469,550.1099853515625,5.770586119640236,38.0162409237735
679,90.41100311279297,522.1099853515625,5.774850044526107,35.34739647271707
680,87.73999786376953,514.0,5.858217603310952,26.804268212734918
681,89.08999633789062,520.3599853515625,5.840835186231224,28.861218010652273
682,88.04989624023438,518.22998046875,5.885639876903625,24.506434029803394
683,85.78500366210938,511.989990234375,5.968292456464828,16.625331302923463
684,86.4749984741211,513.6799926757812,5.940213954782636,19.237290454445123
685,86.33999633789062,512.6599731445312,5.937688150208417,19.41560220048226
686,89.94010162353516,523.6400146484375,5.8220972090987,30.881402896729163
687,86.41999816894531,515.0999755859375,5.960425671138658,17.474393081242773
688,85.98999786376953,517.8831787109375,6.022597878550932,12.010235309033
689,86.77100372314453,522.1500244140625,6.017563494828962,12.612784494671054
690,88.33350372314453,526.0,5.954705494854962,18.50464300941602
691,89.26000213623047,526.1799926757812,5.894913512019801,24.101158387925274
692,88.70999908447266,523.3699951171875,5.899785824806704,23.48201131605905
693,92.1449966430664,541.9949951171875,5.881979650144908,26.273444181383674
694,91.55999755859375,539.9349975585938,5.897062166401465,24.686104760787806
695,91.1050033569336,534.0399780273438,5.86180734701329,27.744338353256616
696,89.97000122070312,528.8200073242188,5.877737025111113,25.887827446732025
697,89.6500015258789,527.3099975585938,5.881873826922103,25.402711491239224
698,88.89209747314453,524.5399780273438,5.900861751921358,23.447370673066338
699,87.91999816894531,521.2999877929688,5.929253851794322,20.626541610866788
700,86.36499786376953,518.25,6.000694874299395,13.981454204134288
701,87.44999694824219,523.469970703125,5.985934693776421,15.526207392417327
702,86.1050033569336,515.7899780273438,5.990243980239156,14.820469231072515
703,85.8927001953125,513.3200073242188,5.976293749724643,15.966777739277099
704,84.18000030517578,512.8499755859375,6.092301897442558,5.7585130334181605
