,aapl,acn,Ratio,Spread
240,164.3000030517578,314.69000244140625,1.9153377759967087,2.212723401770317
241,164.07000732421875,313.760009765625,1.9123544569947135,2.696382509717436
242,162.8300018310547,312.6099853515625,1.9198549520125474,1.4400314583756122
243,163.8199005126953,313.3900146484375,1.91301553515564,2.581016152057911
244,165.1199951171875,316.239990234375,1.9152131757873174,2.2540259691702698
245,166.1497039794922,314.3599853515625,1.8920285611243934,6.132301147089917
246,164.85000610351562,314.94000244140625,1.9104640023103387,3.0300685522102224
247,163.92999267578125,313.57000732421875,1.9128287765155563,2.614670175137091
248,162.54769897460938,311.3999938964844,1.915745321901643,2.102181253631583
249,163.19140625,312.29998779296875,1.9137036377671925,2.4513764961805844
250,162.8699951171875,311.8800048828125,1.9149015425364873,2.247623569220279
251,163.1699981689453,311.510009765625,1.909113276100483,3.199809642235236
252,164.50999450683594,315.67999267578125,1.9189107240694954,1.6302461084510733
253,165.7393035888672,318.4100036621094,1.9211496414390459,1.2858529526137354
254,166.2899932861328,318.92999267578125,1.9179145201299213,1.834541605175074
255,166.68609619140625,319.260009765625,1.9153367740943286,2.273208459297761
256,166.8699951171875,318.67999267578125,1.9097501168618265,3.2101028900515
257,167.2100067138672,318.8299865722656,1.9067637926589722,3.719941202951331
258,166.5399932861328,318.1199951171875,1.9101717782023966,3.1296933583813296
259,166.82000732421875,319.5350036621094,1.9154477258898888,2.2580847539705626
260,166.66000366210938,317.7300109863281,1.9064562822793514,3.7525716384489254
261,166.25,318.125,1.913533834586466,2.561922638861658
262,167.6999969482422,321.95001220703125,1.9197973647333801,1.5507988382904878
263,167.77000427246094,321.8999938964844,1.9186981325560086,1.736674536830632
264,166.68809509277344,319.5199890136719,1.9168734805916219,2.017108312782481
265,166.3000030517578,318.95001220703125,1.9179194609380972,1.8339471930453024
266,163.30999755859375,313.0,1.916600359311739,1.9815045723847484
267,162.5500030517578,312.0,1.9194093764529525,1.5066464808890865
268,163.6999969482422,314.4100036621094,1.9206475841384278,1.3283402694123916
269,163.47500610351562,312.55999755859375,1.911974221678111,2.741725364654
270,163.3300018310547,312.45001220703125,1.9129982777458323,2.570312992131873
271,162.6999969482422,311.8699951171875,1.9168408172521294,1.9277320358842454
272,163.22000122070312,313.8999938964844,1.9231711282248705,0.9068622725907554
273,161.52999877929688,305.67999267578125,1.8924038567810595,5.847216399879441
274,163.17999267578125,308.54998779296875,1.8908567327001904,6.179227122549632
275,161.67999267578125,308.3699951171875,1.9072860532321114,3.44829463065585
276,161.05990600585938,308.75,1.916988576839028,1.8649391520998202
277,161.0500946044922,307.9100036621094,1.911889616819392,2.685895319877174
278,160.36000061035156,306.4949951171875,1.9112933022613285,2.7616958810621366
279,159.30999755859375,304.7900085449219,1.9131882067402644,2.4290289136628456
280,156.731201171875,300.69000244140625,1.9185076117145479,1.524579480905883
281,156.5399932861328,300.4800109863281,1.9195095430794702,1.3635097047407763
282,160.8759002685547,306.8299865722656,1.907246430696367,3.42786795868963
283,160.99000549316406,305.80999755859375,1.8995588988384686,4.669291485747264
284,159.15150451660156,306.2799987792969,1.9244555664715561,0.6314644227302588
285,158.4499969482422,305.6549987792969,1.9290312695880916,-0.10489293463760618
286,157.2899932861328,301.6700134277344,1.9179224763456746,1.6289698471719853
287,161.3300018310547,309.75,1.9199776636981087,1.3890916422631372
288,161.11000061035156,308.45001220703125,1.9145305135528183,2.2621413750559025
289,162.00999450683594,311.19000244140625,1.9208074377675244,1.268694396701077
290,162.2799072265625,312.2300109863281,1.9240213796179773,0.7524830043976445
291,162.33999633789062,311.010009765625,1.9157941159386016,2.089094162746248
292,163.19500732421875,311.0199890136719,1.9058180401056628,3.7383635805268494
293,162.97999572753906,309.42999267578125,1.8985765172866318,4.911104806339521
294,158.1199951171875,305.8299865722656,1.9341639009386877,-0.9202878178702767
295,156.67909240722656,304.9700012207031,1.946462648813741,-2.856542441372058
296,157.2100067138672,305.80999755859375,1.9452323929683977,-2.6662375678767223
297,156.8300018310547,305.2900085449219,1.946630140792805,-2.8836924056837194
298,158.22999572753906,308.57000732421875,1.9501359770972542,-3.446839539735466
299,158.00999450683594,309.0199890136719,1.9556990048518914,-4.323759289364519
300,158.52000427246094,309.55999755859375,1.9528134570733948,-3.8740343259412118
301,157.66000366210938,315.3900146484375,2.0004440398489955,-11.372983029710413
302,155.88999938964844,317.8900146484375,2.0391944056261657,-17.30788301877627
303,154.92759704589844,316.4599914550781,2.0426315097453203,-17.74551396131776
304,156.5,315.0450134277344,2.0130671784519767,-13.279104378760197
305,156.53990173339844,314.25,2.0074753881933316,-12.406656977703536
306,155.0850067138672,312.1708984375,2.0129018597746025,-13.15094910098921
307,154.72999572753906,311.5799865722656,2.013701254932628,-13.248977512357301
308,153.32000732421875,310.32000732421875,2.0240020382206176,-14.725245417213758
309,153.0800018310547,308.5899963378906,2.0158740047472894,-13.460993117839992
310,151.9600067138672,307.57000732421875,2.0240194375837133,-14.61448542036422
311,150.80029296875,306.32000732421875,2.0312958369894996,-15.615045372337734
312,150.6782989501953,304.70001220703125,2.022189089802147,-14.231793894427968
313,151.2100067138672,307.1000061035156,2.030950284161002,-15.599946783498611
314,150.63999938964844,307.82000732421875,2.0434148205750144,-17.426113781420018
315,152.0200958251953,313.04998779296875,2.0592671389507498,-19.977855951468687
316,153.38999938964844,313.7149963378906,2.045211536515996,-17.98440665435439
317,154.52999877929688,315.5799865722656,2.0421923837777536,-17.637094945754914
318,153.25,313.45001220703125,2.0453508137489806,-17.99110768801953
319,153.22500610351562,313.2850036621094,2.044607545653877,-17.87460271797406
320,154.90899658203125,315.8949890136719,2.0392294571890233,-17.21660789217916
321,155.16000366210938,316.4800109863281,2.0397009765192062,-17.314521313726036
322,157.80999755859375,323.45001220703125,2.0496167366515325,-19.141899916121506
323,157.97909545898438,323.0799865722656,2.045080620531505,-18.44372005865714
324,158.0399932861328,322.0400085449219,2.0377121122870814,-17.285562686178
325,156.7899932861328,320.2300109863281,2.042413576751206,-17.90133610064672
326,155.22000122070312,316.739990234375,2.040587474187756,-17.458068292899814
327,158.3260040283203,323.3500061035156,2.042305103877168,-18.040522999665743
328,159.65499877929688,325.1499938964844,2.036578850537362,-17.26144128041742
329,158.71009826660156,325.69000244140625,2.052106362471728,-19.63513961424181
330,158.5,320.20001220703125,2.0201893514639195,-14.552869601157086
331,159.1378936767578,321.19000244140625,2.0183125151436903,-14.304952663548677
332,159.91000366210938,320.7200012207031,2.0056281275459544,-12.336581850463547
333,159.33990478515625,320.42999267578125,2.0109839597797463,-13.15291675153239
334,159.77499389648438,319.0899963378906,1.9971210047088086,-10.968579184077528
335,160.9199981689453,318.80999755859375,1.9811707754550447,-8.466565902246005
336,161.39500427246094,319.2203063964844,1.9778822017166575,-7.955069925788083
337,161.7899932861328,319.06500244140625,1.9720935514047866,-7.033243663474908
338,162.5800018310547,322.0799865722656,1.9810553754757343,-8.515123956940018
339,162.6300048828125,321.2250061035156,1.9751890577325082,-7.563106726975123
340,162.9600067138672,320.375,1.9659731639710192,-6.072693533195521
341,164.125,321.989990234375,1.9618582801789795,-5.42687824971958
342,163.9403076171875,324.260009765625,1.9779150989688004,-8.055314917907454
343,163.22500610351562,322.7850036621094,1.9775462802396984,-7.96843493347413
344,166.03990173339844,325.2300109863281,1.9587461061530433,-4.950808568756743
345,165.61500549316406,325.3900146484375,1.9647375168662982,-5.9353730037652515
346,163.6855010986328,321.5799865722656,1.9646210838093077,-5.869773529713742
347,164.67999267578125,323.510009765625,1.9644767072739988,-5.869869682431643
348,164.69000244140625,322.9800109863281,1.9611391474794508,-5.32044578401454
349,165.3800048828125,324.510009765625,1.9622082487878223,-5.511414248346997
350,168.02499389648438,326.9800109863281,1.9460200735836455,-2.8485054103025806
351,168.80999755859375,328.489990234375,1.9459154966242833,-2.835093380515305
352,168.33999633789062,328.05999755859375,1.948794135055786,-3.3171929595224885
353,168.75,327.2200012207031,1.9390814887152779,-1.6815366357164712
354,168.62210083007812,326.4700012207031,1.936104458511578,-1.1797399108167232
355,168.85499572753906,327.0249938964844,1.9367208680290702,-1.2827728409698997
356,168.8300018310547,327.4700012207031,1.939643414494521,-1.776283740065056
357,170.25999450683594,325.7799987792969,1.9134265787035298,2.6887864810229
358,171.256103515625,325.32000732421875,1.8996111709066026,5.081843791722262
359,171.86000061035156,323.739990234375,1.883742517657569,7.8337937160495965
360,171.7899932861328,321.1000061035156,1.8691426663524724,10.337920458915702
361,171.9600067138672,321.510009765625,1.8696789789070054,10.257847707229443
362,171.25,321.32000732421875,1.8763212106523723,9.069999206892843
363,170.22000122070312,320.3399963378906,1.8819174834956414,8.051177280334484
364,170.47000122070312,323.1000061035156,1.8953481773324232,5.776321709321989
365,172.0198974609375,324.260009765625,1.8850145509432035,7.624072695867964
366,171.1699981689453,322.6600036621094,1.885026623320069,7.574749973350803
367,171.9250030517578,322.9200134277344,1.8782609143273925,8.779915351123377
368,172.18899536132812,322.8599853515625,1.8750326330324447,9.352251332629207
369,173.239501953125,324.4100036621094,1.8726098840314604,9.840863739995624
370,174.10000610351562,325.1600036621094,1.867662218626099,10.760772532169566
371,174.4149932861328,327.07000732421875,1.8752402024730237,9.46203828164377
372,173.20469665527344,325.80999755859375,1.8810690694320387,8.373326098521572
373,173.32620239257812,325.260009765625,1.8765772588089238,9.159109963981761
374,173.64500427246094,324.8500061035156,1.8707708146547288,10.187785903193086
375,174.4532928466797,326.05999755859375,1.8690389400970229,10.546372817073317
376,173.42689514160156,325.67999267578125,1.8779093773769422,8.934533092048609
377,174.72999572753906,327.69000244140625,1.8754078318205971,9.453342187501987
378,174.33999633789062,328.3399963378906,1.8833314399154315,8.046508931880593
379,174.3800048828125,327.5799865722656,1.8785409874968586,8.884159951062342
380,173.39999389648438,325.5274963378906,1.8773212675671875,9.03482442230367
381,174.44180297851562,327.7029113769531,1.8785801670332039,8.881161567772578
382,174.74009704589844,327.2799987792969,1.8729530560654963,9.882948637504027
383,175.0,329.8550109863281,1.884885777064732,7.812308463970991
384,175.59500122070312,330.6199951171875,1.8828553934837555,8.201993685206302
385,177.381103515625,339.2749938964844,1.9126896110813665,3.0131349874628466
386,177.8300018310547,338.2799987792969,1.9022661828495948,4.879269707391158
387,177.1649932861328,337.69000244140625,1.9060763426102767,4.178739305193771
388,177.09500122070312,338.5299987792969,1.9115728645406924,3.2029151907719022
389,177.85000610351562,338.64990234375,1.9041320816522356,4.548186769716407
390,178.77999877929688,340.25,1.903177102154683,4.7528485039231025
391,178.99000549316406,340.67999267578125,1.9033464563405045,4.730398380659691
392,178.90499877929688,338.05999755859375,1.8896062148360413,7.185428042635605
393,177.64999389648438,340.2799987792969,1.915451789869332,2.5299432893098963
394,177.76119995117188,340.1000061035156,1.9132409445758445,2.925744300682906
395,178.1999969482422,339.5307922363281,1.9053355670648195,4.346494982718552
396,178.00999450683594,338.79998779296875,1.903263851738157,4.708577500338462
397,177.1925048828125,337.1000061035156,1.9024507065152618,4.82212510920297
398,177.7899932861328,338.3599853515625,1.9031441483155382,4.721641881568784
399,176.2259063720703,340.82000732421875,1.93399491789043,-0.773673399471223
400,176.47000122070312,343.3399963378906,1.9455997844556632,-2.819967854353054
401,176.74000549316406,341.6700134277344,1.9331786964380822,-0.6260101228059247
402,176.61000061035156,341.17999267578125,1.9318271417059483,-0.38827902771916656
403,176.4250030517578,340.6700134277344,1.930962207934847,-0.23730914585164187
404,176.46499633789062,339.9200134277344,1.9262744480886413,0.5903024962430814
405,174.67999267578125,337.2300109863281,1.930558879815455,-0.18370311863484035
406,173.25,337.6650085449219,1.9490043783256674,-3.393768456910296
407,172.9250030517578,338.19500732421875,1.9557322617076625,-4.554461766910977
