,meta,msft,Ratio,Spread
34,233.92999267578125,315.07000732421875,1.3468559705419847,72.60469291743095
35,232.43409729003906,312.3800048828125,1.34395085972698,72.81565969253757
36,232.97999572753906,312.4800109863281,1.3412310787049768,73.62033028609477
37,231.63999938964844,310.6700134277344,1.3411760242027424,73.20965202336856
38,234.47000122070312,312.4200134277344,1.33245196315608,76.149602632045
39,233.82000732421875,312.1099853515625,1.3348301068128252,75.38244438381201
40,231.90269470214844,310.94000244140625,1.340820997534211,73.37500832546164
41,231.86000061035156,311.010009765625,1.3413698307035187,73.23424727253064
42,223.15310668945312,301.51300048828125,1.3511485677314643,68.3019717360267
43,223.4499969482422,300.57000732421875,1.345133190553768,69.73697894567692
44,222.86180114746094,298.1499938964844,1.3378245727234679,71.18221941615604
45,223.19900512695312,298.25,1.3362514758090374,71.64103627576134
46,222.10000610351562,297.7349853515625,1.3405446968461368,70.33476194751125
47,223.2100067138672,299.05999755859375,1.3398144732012782,70.8492708252453
48,223.27000427246094,299.3999938964844,1.3409772390702357,70.60870395886883
49,223.11000061035156,301.8901062011719,1.3530998403267682,67.85342953864284
50,220.625,300.6000061035156,1.3624929455116856,65.0253237760802
51,220.55999755859375,299.7900085449219,1.3592220342008299,65.72759764478326
52,221.61000061035156,300.5199890136719,1.356075936040742,66.7377087892844
53,221.44000244140625,300.4700012207031,1.3568912477780906,66.50597131721264
54,223.3800048828125,302.5899963378906,1.3545975007773525,67.60099731098893
55,222.89999389648438,301.5,1.352624532327344,67.89550730226404
56,224.42999267578125,298.54998779296875,1.3302588670680198,73.38107218191078
57,223.39999389648438,299.5799865722656,1.3410026622967606,70.64413337561786
58,224.80999755859375,301.0199890136719,1.3389973412335232,71.54082466379884
59,223.75999450683594,299.7699890136719,1.3396942991277818,71.0507330505477
60,222.60000610351562,297.52081298828125,1.3365714502717723,71.377546956412
61,223.94000244140625,298.1050109863281,1.331182494134013,73.01402477968509
62,222.3699951171875,297.0,1.3356118474683736,71.51717992088749
63,218.22000122070312,286.17999267578125,1.3114287923880306,75.45971240136498
64,217.15499877929688,285.8900146484375,1.316525137599981,73.98474144757904
65,217.73500061035156,285.7200012207031,1.3122373546732358,75.11594857870216
66,219.2899932861328,286.92010498046875,1.308404914792857,76.4928180089326
67,217.970703125,286.6300048828125,1.3149932572288778,74.59655708507682
68,218.36000061035156,285.8306884765625,1.3089883114014447,76.04102712986713
69,216.4600067138672,285.260009765625,1.3178416377982596,73.46298790235107
70,220.2100067138672,288.3999938964844,1.3096588942537055,76.53759861363778
71,218.6699981689453,287.30999755859375,1.3138976538364302,75.07545384215979
72,216.89500427246094,285.00518798828125,1.314023755154181,74.43869863542358
73,216.61000061035156,285.2099914550781,1.3166981702203469,73.76157989168331
74,214.11000061035156,280.8599853515625,1.3117555674696673,73.96852276710155
75,213.61810302734375,281.1239929199219,1.316012027706927,72.88933008348232
76,214.13999938964844,281.9800109863281,1.316802147146915,72.89821186809303
77,215.42990112304688,284.07000732421875,1.3186192160110901,72.94587330600325
78,215.9600067138672,285.55999755859375,1.3222818516436794,72.33438746376282
79,215.69000244140625,286.06988525390625,1.326301089600197,71.37704185938549
80,214.88999938964844,286.5400085449219,1.3334264477582987,69.58113327792847
81,214.55499267578125,286.35650634765625,1.3346531943928046,69.20945387623857
82,215.8300018310547,288.06500244140625,1.3346847055438333,69.61393520116889
83,214.94000244140625,287.6000061035156,1.338047840498731,68.60400204134692
84,213.22999572753906,283.67999267578125,1.3303944021002643,69.69014909467217
85,213.97000122070312,284.3500061035156,1.328924636543876,70.24649148586502
86,212.1038055419922,282.239990234375,1.3306691481237818,69.26380067784504
87,211.83999633789062,282.3299865722656,1.3327510925837702,68.7366130548557
88,212.4199981689453,282.760009765625,1.331136485279205,69.26778356488501
89,211.25999450683594,280.8599853515625,1.3294518254968262,69.24542057217008
90,210.13999938964844,279.7799987792969,1.3313981136000657,68.46932291016839
91,212.27499389648438,281.989990234375,1.3284183174768436,69.79749834847507
92,210.50999450683594,280.010009765625,1.3301506677704662,68.85247718967832
93,208.55889892578125,278.79998779296875,1.3367925762409392,66.82909421978616
94,209.67999267578125,279.29998779296875,1.3320297479447063,68.18699913613614
95,211.57000732421875,280.80999755859375,1.3272675135293102,69.80916944671384
96,210.26480102539062,279.94500732421875,1.3313926342355982,68.51113879238648
97,210.77000427246094,280.6000061035156,1.3313090117927118,68.69337561135058
98,214.24000549316406,283.3299865722656,1.3224887010251036,71.71396892617986
99,216.1230010986328,284.4200134277344,1.3160099201932358,73.74449001138572
100,216.89999389648438,283.5877990722656,1.3074587692593853,75.86435648256463
101,216.8699951171875,283.20001220703125,1.3058515174217704,76.20242861204196
102,217.17999267578125,283.5199890136719,1.3054609014419056,76.39618759972518
103,218.0050048828125,285.25,1.3084561987617427,76.03340770847012
104,217.27999877929688,285.3800048828125,1.3134205011326814,74.70190437460894
105,205.25,288.1000061035156,1.403654110126751,52.04548492328121
106,201.59500122070312,286.510009765625,1.4212158437994116,47.57832484467349
107,200.47999572753906,285.75,1.4253292402716655,46.49051930715666
108,201.9499969482422,286.92999267578125,1.4207972122392187,47.74664983247675
109,200.6699981689453,286.95001220703125,1.429959709101339,45.605383951421004
110,200.50070190429688,287.0299987792969,1.431566054648039,45.24483532766766
111,200.4199981689453,286.30999755859375,1.4285500457756062,45.831092277048754
112,197.8249969482422,291.489990234375,1.4734740034427438,36.35059794752232
113,193.4499969482422,289.0799865722656,1.4943395768034535,31.510240960461203
114,190.00999450683594,286.65008544921875,1.5086053035957854,28.2392830356859
115,190.2899932861328,286.2406005859375,1.5042335944356617,29.11278895753395
116,188.125,283.3999938964844,1.5064451502803156,28.365514017845214
117,187.83999633789062,282.3399963378906,1.503087744050055,28.953196299495573
118,188.21499633789062,280.92999267578125,1.4926015362317102,30.984659445819602
119,186.67999267578125,279.6000061035156,1.4977502521607355,29.77079912709314
120,185.94000244140625,279.2300109863281,1.5017210246316932,28.914463712604515
121,184.7100067138672,277.625,1.50303172491389,28.481094671139033
122,183.8000030517578,277.2699890136719,1.5085418085417173,27.328024573499476
123,184.52000427246094,276.0799865722656,1.4962062658778603,29.71123124757787
124,185.77999877929688,276.3399963378906,1.4874582740533728,31.539316245503528
125,184.0800018310547,274.0299987792969,1.4886462193258596,31.032035866441277
126,185.83970642089844,276.8999938964844,1.4899937114049693,31.078267700652134
127,182.25999450683594,274.79998779296875,1.5077361794974813,27.245884684833925
128,183.6199951171875,275.6600036621094,1.5012526467293572,28.639696223268345
129,183.97000122070312,277.364990234375,1.5076642300046994,27.5147486178368
130,185.8300018310547,278.010009765625,1.4960448099138197,29.952169139781347
131,186.00039672851562,279.356689453125,1.5019144817248498,28.887872185851677
132,187.02999877929688,280.760009765625,1.5011496102127093,29.190834431817848
133,180.6750030517578,274.760009765625,1.5207416915715493,24.659174786424558
134,180.27000427246094,272.80999755859375,1.513341050052162,25.938012773484104
135,182.10000610351562,274.8699951171875,1.5094452822859123,26.910740532327793
136,181.2104034423828,272.7099914550781,1.5049356233114302,27.596472165254397
137,182.9716033935547,273.3399963378906,1.4938929936027396,29.885172384452744
138,181.87989807128906,271.3377990722656,1.491851501730625,30.078167979439
139,180.92999267578125,270.2200012207031,1.4935058429197292,29.62175858528161
140,175.67999267578125,282.0,1.6051913237521198,9.14132702698015
141,177.23500061035156,288.26611328125,1.626462675479087,5.45221222297738
142,179.57989501953125,289.8399963378906,1.6139891178039023,7.764347486514168
143,176.02999877929688,288.79998779296875,1.6406293801947973,2.9213782008455382
144,171.9499969482422,287.5199890136719,1.672113952408018,-2.560105242582722
145,173.4600067138672,284.4700012207031,1.639974577482599,2.992308923997598
146,174.92999267578125,283.0799865722656,1.6182472899140385,6.818421486285331
147,196.16000366210938,283.3599853515625,1.4445349717654845,41.721333846812456
148,199.97999572753906,284.2900085449219,1.4215922323163275,47.121898116615284
149,203.27999877929688,285.9849853515625,1.406852553467689,50.895769828513494
150,206.72000122070312,289.0799865722656,1.3984132394795772,53.50162765563255
151,208.11000061035156,289.3500061035156,1.390370502402099,55.53515026771464
152,206.13999938964844,290.2099914550781,1.4078295930646605,51.4104290694313
153,205.72000122070312,289.7200012207031,1.4083219886328995,51.2043877159561
154,207.59100341796875,285.07000732421875,1.3732291025649694,58.955053773712734
155,207.00990295410156,284.80999755859375,1.3758278879138555,58.252049153866324
156,205.24000549316406,283.7099914550781,1.3823327999498016,56.41893642221669
157,208.0399932861328,283.7099914550781,1.3637281321427017,61.05914700788486
158,204.5800018310547,281.5799865722656,1.3763807999415247,57.4551665438712
159,202.8699951171875,280.0299987792969,1.3803421182000721,56.171287962430824
160,200.5,277.5299987792969,1.3841895200962437,54.74367211411487
161,210.14999389648438,280.9960021972656,1.3371211532638851,67.26988264170166
162,207.50999450683594,278.54998779296875,1.3423449239395193,65.34082328861768
163,206.9134063720703,281.42999267578125,1.3601341624511063,61.47213746041854
164,204.08999633789062,280.0400085449219,1.3721398087600958,58.18309507509747
165,203.35000610351562,278.1300048828125,1.3677403321110795,58.866768205530775
166,208.8300018310547,282.625,1.3533735455724705,63.45336060390241
167,211.1300048828125,284.6000061035156,1.3479846517385465,65.28997772768668
168,210.49000549316406,281.739990234375,1.3384958092156298,67.0893704219244
169,211.1699981689453,282.5,1.3377847348087182,67.45626171646131
170,210.47000122070312,281.9100036621094,1.3394308073695158,66.88620540793494
171,213.94000244140625,282.55999755859375,1.320744107385813,71.98678529502985
172,212.3300018310547,280.4700012207031,1.320915550332193,71.40864790253568
173,212.46009826660156,281.9800109863281,1.3272139723501908,70.11423724019897
174,212.05999755859375,281.8299865722656,1.3290106093413205,69.60120464190834
175,209.19000244140625,279.57000732421875,1.3364405758469544,67.10495539601976
176,207.5699005126953,277.260009765625,1.3357428465340875,66.73007906396873
177,212.15809631347656,281.260009765625,1.3257095281909306,70.33375318617982
178,213.41000366210938,282.1000061035156,1.321868709351426,71.56844936873136
179,214.61349487304688,282.1199951171875,1.3145491865927332,73.54291642760893
180,222.27000427246094,287.9700012207031,1.2955864295017803,80.38147134341114
181,223.4199981689453,290.0299987792969,1.2981380411613044,80.22727275484175
182,211.0,278.3299865722656,1.3190994624277992,71.34454987915524
183,209.80999755859375,277.0350036621094,1.3204089742422387,70.6674306467769
184,209.4499969482422,277.67999267578125,1.325757921803167,69.42583951676897
185,210.05099487304688,276.8074951171875,1.3178109215073592,71.2943260363312
186,206.89999389648438,275.4700012207031,1.3314161882408053,67.40990142173752
187,206.76800537109375,274.760009765625,1.3288323271896134,67.90115815438497
188,208.3800048828125,277.5199890136719,1.3317975933906994,67.81262526662323
189,207.64999389648438,274.1099853515625,1.320057757806673,70.01283625930733
190,208.0500030517578,278.75,1.3398221384820348,66.03572689971611
191,207.39999389648438,276.9100036621094,1.3351495265728803,66.79851162595077
192,207.60000610351562,276.7200012207031,1.3329479435695304,67.31997935540574
193,205.08999633789062,274.114990234375,1.3365595354673665,65.76533867688329
194,203.35499572753906,272.6000061035156,1.3405129543448888,64.40503591595302
195,203.75999450683594,274.7300109863281,1.348302014098804,62.946205253112225
196,198.59559631347656,266.1400146484375,1.3401103528415823,62.97763029093892
197,197.1999969482422,265.79998779296875,1.3478701415128904,61.00483458190422
198,200.2899932861328,268.0899963378906,1.3385091882992837,63.83564611797044
199,199.8350067138672,267.1499938964844,1.3368528281884156,64.02163330464396
200,198.25399780273438,265.54998779296875,1.3394432936338305,63.00155145495614
201,197.6649932861328,265.1600036621094,1.3414616278476441,62.4154224042494
202,196.2100067138672,264.5899963378906,1.348504088905832,60.57418918249647
203,199.88999938964844,271.0498962402344,1.3559952827448507,60.21286621403158
204,195.456298828125,266.7900085449219,1.3649598920294932,57.12511320500704
205,196.52000427246094,268.0,1.3637288529082117,57.677921314711
206,198.2322998046875,269.7012939453125,1.3605315289740436,58.81428683147982
207,200.40750122070312,271.6300048828125,1.355388412251466,60.490374694139746
208,198.9199981689453,270.4049987792969,1.3593655804764206,59.25025311948718
209,197.57139587402344,269.45001220703125,1.3638108442521681,57.970301860785355
210,197.83670043945312,267.4200134277344,1.3517209538660744,60.4399700757935
211,195.64999389648438,266.1600036621094,1.3603885099170043,58.076114453892956
212,192.7949981689453,264.3599853515625,1.3711973228678118,55.14476163838293
213,189.63999938964844,263.3059997558594,1.3884518065983078,50.97020346320721
214,191.17050170898438,262.5799865722656,1.3735381987540458,54.23260379870436
215,190.22000122070312,261.239990234375,1.3733571052355888,53.99740668808033
216,188.75,260.6600036621094,1.380980151852235,52.14127005924456
217,193.9949951171875,257.1300048828125,1.325446590658108,64.36340739916943
218,194.67999267578125,259.010009765625,1.330439796127271,63.618597794895436
219,191.72000122070312,254.8300018310547,1.3291779689574534,62.89323302825909
220,190.00379943847656,253.10000610351562,1.3320786576453156,61.77909575742291
221,187.91900634765625,250.97500610351562,1.3355488142546035,60.44912392031523
222,189.67999267578125,252.47000122070312,1.3310312682911603,61.87247988362253
223,191.24000549316406,255.3699951171875,1.3353377315517583,61.557778682761864
224,197.3553924560547,261.2799987792969,1.3239060535803517,65.78234896126787
225,197.66000366210938,261.2301025390625,1.3216133648647668,66.3370545961709
226,199.3000030517578,261.80999755859375,1.3136477348201656,68.4750080427815
227,198.80999755859375,260.5199890136719,1.310396822156244,68.95296709158583
228,196.0,258.3800048828125,1.3182653310347576,66.43615220002391
229,198.32960510253906,261.5299987792969,1.3186634372820052,67.1468387980666
230,198.6699981689453,261.1099853515625,1.3142899670715222,68.13096022441181
231,201.3000030517578,258.6000061035156,1.2846497872979414,74.99945008033751
232,199.57000732421875,258.5400085449219,1.2954852886531254,72.19245496551821
233,203.61000061035156,260.04998779296875,1.277196537564117,77.37765476768624
234,203.2050018310547,262.389892578125,1.2912570567346409,74.36657576255828
235,203.39999389648438,265.1600036621094,1.3036382085490932,71.91961046099487
236,200.8699951171875,262.2699890136719,1.3056703110918264,70.61684714557794
237,199.9600067138672,261.5400085449219,1.3079615911354343,69.83877181761136
238,201.7899932861328,264.36279296875,1.3100887148248754,70.04868742396951
239,201.97000122070312,264.69000244140625,1.3105411736476928,70.01979165310684
240,201.8699951171875,265.29998779296875,1.314212088027047,69.24407365752
241,201.57000732421875,264.7200012207031,1.3132906265906399,69.32691287221485
242,199.4199981689453,263.5199890136719,1.3214321102862618,66.96387553073168
243,202.16000366210938,266.6300048828125,1.3189058174358683,68.39466606299618
244,202.63999938964844,266.8500061035156,1.3168673850536305,68.97012590165747
245,198.7100067138672,260.6400146484375,1.3116602377440736,68.66723410004704
246,196.29119873046875,257.42999267578125,1.3114698689535407,67.86874630796467
247,195.5500030517578,257.1499938964844,1.3150088973837673,66.92041686274473
248,194.36000061035156,256.4700012207031,1.3195616403339505,65.62830739599144
249,194.2100067138672,255.61000061035156,1.316152575942938,66.23973432755764
250,192.60000610351562,253.9949951171875,1.318769403260944,65.18660609033691
251,192.27000427246094,254.13999938964844,1.3217870377196907,64.49471443729698
252,192.7899932861328,254.22000122070312,1.3186369110112361,65.27645155086572
253,192.97000122070312,255.27999877929688,1.3228999179376526,64.5147676940656
254,194.58999633789062,256.364990234375,1.3174623313585803,66.11447311887423
255,191.97509765625,252.85000610351562,1.3170979423397302,65.29598102049135
256,192.75,253.86500549316406,1.3170687703925503,65.56516939314571
257,191.8249969482422,253.36000061035156,1.3207872000056,64.53723582411197
258,191.25999450683594,253.1300048828125,1.3234864171961755,63.830895216140846
259,197.32000732421875,256.5199890136719,1.3000201677074792,70.48371759148051
260,193.24000549316406,252.97999572753906,1.309149185138521,67.26222865488825
261,192.0500030517578,250.8300018310547,1.3060661173926436,67.44012040883808
262,188.25990295410156,248.14999389648438,1.3181245182994927,63.83907860524516
263,190.25999450683594,248.4499053955078,1.3058441741234317,66.85376941220653
264,191.79840087890625,248.92999267578125,1.297873139374846,68.9231680799312
265,193.5399932861328,252.5800018310547,1.3050532737057405,68.1593699089434
266,193.9199981689453,257.6578063964844,1.3286809448709356,63.71131904610485
267,195.13499450683594,259.1700134277344,1.32815753567285,64.21263467476996
268,196.17999267578125,260.9067077636719,1.329935352759758,64.207737733707
269,194.42999267578125,259.5815124511719,1.3350898638567201,62.63278878653881
270,194.9199981689453,260.2900085449219,1.3353684126311023,62.73634218890635
271,195.07789611816406,259.4800109863281,1.330135377455342,63.80801222238017
272,196.27000427246094,260.6499938964844,1.3280174668700342,64.61362109541687
273,178.22999572753906,254.8874053955078,1.430103863017285,40.47985118158192
274,179.39529418945312,255.75,1.4256226795442657,41.548418660015614
275,179.5399932861328,258.1000061035156,1.437562747884154,39.43821155913702
276,178.69000244140625,257.2699890136719,1.4397559208609478,38.85960232377829
277,180.22030639648438,258.30499267578125,1.4332735186206524,40.36065707930743
278,180.06260681152344,259.3999938964844,1.4406100105393098,39.004312117989116
279,181.27999877929688,259.80999755859375,1.4331972600844116,40.61180121422507
280,181.85009765625,260.1499938964844,1.4305738476327032,41.216587153728085
281,182.60000610351562,259.29998779296875,1.4200436972930441,43.309360502166044
282,181.85989379882812,258.989990234375,1.4241182309325855,42.39282523107454
283,181.91000366210938,259.56500244140625,1.4268869068000127,41.900856356813506
284,183.4499969482422,262.7799987792969,1.4324339228712908,41.23797584104034
285,184.49000549316406,263.2699890136719,1.4270149123250304,42.471514070414514
286,183.8300018310547,262.6600036621094,1.4288201112215722,41.987724660819026
287,186.3699951171875,265.0299987792969,1.4220636675589802,43.827070656987985
288,188.83999633789062,264.70001220703125,1.4017158300162462,48.25040572159395
289,190.7100067138672,265.95001220703125,1.3945257345937323,50.09943421154156
290,190.59829711914062,266.05999755859375,1.3959201188050645,49.80432089432418
291,192.3350067138672,266.29998779296875,1.3845632801996244,52.44244972386741
292,191.1699981689453,265.3299865722656,1.3879269190439698,51.48176931941646
293,191.61000061035156,265.8599853515625,1.3875057904321078,51.68095371422493
294,194.16000366210938,271.7799987792969,1.3997733500884517,49.986869836600135
295,192.89999389648438,271.6099853515625,1.4080352200390227,48.06876321353269
296,193.77999877929688,271.7799987792969,1.4025183222796747,49.35711613400895
297,193.64999389648438,271.3699951171875,1.4013426474066835,49.551672416336885
298,194.02000427246094,270.80999755859375,1.395783896480577,50.72486052801986
299,195.24000549316406,272.1300048828125,1.3938229728862643,51.4266700820927
300,195.1300048828125,273.239990234375,1.4002971526520092,50.134388937003905
301,194.22999572753906,270.5799865722656,1.3930906272161403,51.302874664647504
302,194.83999633789062,270.6099853515625,1.3888831371268962,52.28378432449648
303,196.8300018310547,272.7699890136719,1.3858151017434772,53.42166809536303
304,195.35000610351562,271.9100036621094,1.391911928162545,51.828967096322174
305,196.39999389648438,273.2099914550781,1.3910896127577155,52.2690456293534
306,195.89999389648438,273.57000732421875,1.3964778756898586,51.08041711459333
307,193.55999755859375,271.9599914550781,1.4050423377007506,48.812531871175054
308,194.78500366210938,272.4599914550781,1.398772935968471,50.34264296784323
309,193.2799072265625,271.8999938964844,1.4067680277689885,48.408356647695086
310,191.4822998046875,270.6199951171875,1.4132898727100138,46.709314943741845
311,191.1699981689453,270.8599853515625,1.4168540458539507,45.95177054011958
312,193.5800018310547,273.71209716796875,1.413948210450213,47.093577744539516
313,191.86000061035156,273.7799987792969,1.4269779938931442,44.1752466093003
314,188.61000061035156,272.3500061035156,1.443984970161588,40.21925708855491
315,190.62750244140625,265.1199951171875,1.3907751595217916,50.792723134427774
316,194.55499267578125,267.7330017089844,1.3761302037370564,54.688452690131214
317,196.60000610351562,269.6199951171875,1.3714139712448672,56.190507255292744
318,198.0,271.2900085449219,1.3701515583076862,56.84059912039248
319,199.91830444335938,272.70001220703125,1.364057248116029,58.60965809811432
320,197.4199981689453,273.010009765625,1.3828893338961148,54.15940419630061
321,198.8300018310547,274.6199951171875,1.3811798651519973,54.886112574325296
322,193.82040405273438,271.9800109863281,1.4032578887428602,49.22406456801775
323,191.1999969482422,268.82000732421875,1.405962403843491,48.04146330322044
324,191.83779907226562,269.739990234375,1.4060836370040062,48.17846220380176
325,191.77000427246094,269.8500061035156,1.4071544041899327,47.95609507781029
326,191.8300018310547,270.7099914550781,1.411197356362918,47.195539197761946
327,190.31419372558594,269.3900146484375,1.415501436728734,46.00348047535476
328,190.77999877929688,270.04998779296875,1.4155047149642508,46.11545124662018
329,193.98500061035156,273.1700134277344,1.4082017298669292,48.306835704745595
330,191.22000122070312,270.5,1.41460097413028,46.39462221369428
331,188.79420471191406,268.69049072265625,1.4231924710435788,44.18404016527364
332,189.3699951171875,268.79998779296875,1.419443389786369,45.028757517033
333,193.47999572753906,268.79998779296875,1.389290850365204,51.839954475515185
334,194.1999053955078,267.7900085449219,1.3789399536500306,54.04298623272729
335,194.24000549316406,268.75,1.3835975720740916,53.149449673666254
336,194.3800048828125,269.67999267578125,1.3873854609601717,52.451467527168404
337,194.10000610351562,270.4599914550781,1.3934053732633007,51.20744768930473
338,193.80999755859375,269.82000732421875,1.392188280909736,51.36682232484418
339,194.22000122070312,271.010009765625,1.395376418815182,50.85628832178617
340,194.72999572753906,271.9100036621094,1.396343704760095,50.801470220423255
341,194.65350341796875,272.1199951171875,1.3979712172602372,50.46471377533993
342,195.64999389648438,272.5,1.392793296708079,51.73611811600233
343,199.74000549316406,272.1300048828125,1.362421134468858,58.884183892668034
344,201.625,272.375,1.3508989460632361,61.763049346055595
345,199.55999755859375,271.8399963378906,1.3621968313467954,58.875878735796334
346,197.61099243164062,270.6700134277344,1.369711320696732,56.81592105681142
347,197.08999633789062,269.9100036621094,1.369475917993201,56.712522919237244
348,196.85899353027344,271.07000732421875,1.3769754810949644,55.16969556199746
349,196.6300048828125,270.4599914550781,1.3754767061937816,55.400225653159225
350,196.35000610351562,272.25750732421875,1.3865928131455454,53.13868872545174
351,193.96099853515625,270.8800048828125,1.396569449160236,50.5570674036116
352,192.2899932861328,271.2099914550781,1.4104217636094571,47.45784867087127
353,190.4199981689453,270.6861877441406,1.4215218482671195,44.88264917911226
354,189.80499267578125,270.0400085449219,1.422723421223147,44.50962572080863
355,187.24749755859375,266.9100036621094,1.4254396301268994,43.40128501319788
356,183.968994140625,264.70001220703125,1.4388294801715111,40.1780576866048
357,178.1741943359375,254.42999267578125,1.4279845272995466,40.84478842386005
358,176.639892578125,254.83999633789062,1.4427091899706572,37.892101084311435
359,176.49000549316406,254.69000244140625,1.44308456294581,37.79369831276847
360,175.67999267578125,254.7949981689453,1.4503358879298873,36.34632885803484
361,176.5399932861328,255.05880737304688,1.4447650225048565,37.507734415888876
362,177.7100067138672,255.97999572753906,1.4404365880177767,38.525521904927245
363,175.55999755859375,252.9010009765625,1.4405388727130504,38.041467107389394
364,168.53919982910156,247.9600067138672,1.4712304731795225,31.347417808097134
365,167.35000610351562,245.7449951171875,1.4684492748998172,31.59166748655315
366,168.30999755859375,246.2100067138672,1.4628364938817975,32.71757800860223
367,167.9199981689453,244.63999938964844,1.4568842428375606,33.64126848072783
368,166.9499969482422,244.3300018310547,1.463492101211609,32.343755483839686
369,164.6699981689453,241.8699951171875,1.4688164074006842,31.025290556662128
370,164.2550048828125,242.3300018310547,1.4753279633941425,29.877546473321274
371,162.27000427246094,242.1645050048828,1.4923553252533,26.753450084893757
372,162.4199981689453,242.72999572753906,1.4944588010342006,26.436533041022926
373,164.73060607910156,243.4600067138672,1.477928191419151,29.535719921542523
374,165.47000122070312,244.70010375976562,1.4788185287639284,29.52096720452539
375,163.78199768066406,244.0850067138672,1.4903042469281325,27.338662092170182
376,163.30999755859375,243.6510009765625,1.4919539808892797,26.990457289712083
377,163.77000427246094,244.56759643554688,1.493360139556842,26.83619659108814
378,164.7050018310547,249.0850067138672,1.5123099113247627,23.86828791411608
379,165.14999389648438,248.86000061035156,1.5068725995008903,24.830746122862422
380,166.75,250.22000122070312,1.5005697224629873,26.122316093393692
381,167.2899932861328,250.0399932861328,1.494650028818307,27.197214558842518
382,167.0,248.39999389648438,1.487425113152601,28.356629740422193
383,171.19000244140625,254.00999450683594,1.483789887752217,29.69040714632206
384,169.35000610351562,251.72999572753906,1.486448105432417,28.921117458679475
385,161.6300048828125,245.50999450683594,1.5189629839140288,22.34733740803773
386,161.4886932373047,245.5800018310547,1.520725673779398,22.04314485093687
387,161.2100067138672,244.97999572753906,1.5196326873328394,22.181304599484406
388,162.25,245.85000610351562,1.5152542749061055,23.034797400005857
389,160.2899932861328,243.8000030517578,1.5209932825722423,21.836627754544793
390,161.27000427246094,244.7987060546875,1.5179431981728435,22.462023743850125
391,160.97999572753906,245.11000061035156,1.522611548736799,21.670119692866137
392,161.43600463867188,246.1300048828125,1.5246289415654446,21.40582492096479
393,163.5605010986328,247.85000610351562,1.5153414451454463,23.20659296485661
394,163.47999572753906,247.60000610351562,1.5145584326792718,23.323177427799465
395,165.23500061035156,249.8699951171875,1.512209847757484,23.96162689217232
396,164.58999633789062,249.97000122070312,1.518743585773791,22.79270339537726
397,163.7100067138672,249.75010681152344,1.525564086305594,21.55425674359742
398,163.74000549316406,247.52999877929688,1.5117258487549698,23.82407951158109
399,165.75,254.27999877929688,1.5341176396940988,20.40509324356094
400,164.27999877929688,253.8459930419922,1.54520328054679,18.40297577976429
401,161.52499389648438,252.99000549316406,1.566259186211741,14.693299559308684
402,158.1649932861328,253.3699951171875,1.6019347255863465,8.745031945232313
403,157.6300048828125,253.13999938964844,1.605912526475155,8.088431360269396
404,157.01109313964844,253.97999572753906,1.6175926850063058,6.222758828562519
405,157.0500030517578,253.74000549316406,1.6156638049191303,6.527231553365027
