,amat,acn,Ratio,Spread
40,138.55526733398438,325.8190612792969,2.3515458311225172,55.96398847254865
41,139.6649932861328,330.0820617675781,2.3633843671286785,54.78101949895536
42,135.2162322998047,319.3899230957031,2.362067909032875,53.12567362955498
43,132.12489318847656,317.67877197265625,2.4043824317003346,46.256848888250275
44,129.2959747314453,317.6095275878906,2.456453329251608,38.474462892316936
45,126.91374969482422,309.7462158203125,2.440604083995042,39.72593668884777
46,132.43258666992188,312.7234191894531,2.361378170230054,52.066201361990366
47,134.715576171875,318.9942932128906,2.367909504435524,52.13173823360678
48,133.20681762695312,312.57501220703125,2.346539146985707,54.36347738968114
49,128.6508026123047,307.9559020996094,2.393734790972499,46.33742064366369
50,132.19436645507812,314.85980224609375,2.3817944038718806,49.268640860833855
51,129.6731719970703,315.47308349609375,2.4328323171058175,41.65781362185619
52,124.80943298339844,310.73529052734375,2.4896779281793253,32.89635534544563
53,118.33768463134766,301.6949157714844,2.549440752633801,23.97446757977384
54,123.231201171875,298.3320007324219,2.4209128686194292,40.919281044561345
55,127.6681137084961,306.0469970703125,2.397207792770464,45.51888401314814
56,124.04513549804688,306.1458740234375,2.4680199896130377,35.36447303956727
57,122.7249755859375,308.18341064453125,2.511171089447294,29.662847887559632
58,119.24095153808594,304.325927734375,2.552193049526046,23.85046244459819
59,123.4892807006836,312.7827453613281,2.5328736517581536,27.18483315584343
60,129.51434326171875,321.36810302734375,2.4813321438686726,35.321966777003425
61,131.01318359375,316.0171203613281,2.412101680860183,44.83296340791203
62,134.13986206054688,320.4185791015625,2.3886902385283113,49.1095645034293
63,133.20681762695312,320.96258544921875,2.409505693230187,45.97590414749364
64,134.4773406982422,323.90020751953125,2.4085857575540612,46.56460413185813
65,130.44740295410156,317.0061950683594,2.4301456977253832,42.273571094859406
66,137.5643310546875,321.74395751953125,2.3388617896278996,57.288760077449254
67,136.045654296875,324.1376037597656,2.382564922304991,50.680044102537764
68,136.64122009277344,327.1345520019531,2.3941132242513863,49.3360818222322
69,140.39324951171875,336.9761047363281,2.400230110125063,49.90824324135134
70,134.79498291015625,334.7703857421875,2.4835522696369132,36.57603818581522
71,130.8245849609375,333.5538330078125,2.549626533173465,26.772797442556463
72,126.46707916259766,336.9266662597656,2.664145234401926,11.305757365631234
73,128.4820556640625,340.71490478515625,2.651848174627681,13.11006275962195
74,120.80926513671875,339.0828857421875,2.806762257501115,-6.553659352300304
75,118.4468765258789,336.5508117675781,2.8413650206643206,-10.57836757895409
76,121.49414825439453,338.0443115234375,2.7823917149952955,-3.614199980567083
77,119.07221221923828,335.22540283203125,2.815311789242709,-7.517346676256853
78,115.3797378540039,323.702392578125,2.8055393312448222,-6.242756214715758
79,113.71217346191406,323.16827392578125,2.8419848472425944,-10.336943199871644
80,115.99514770507812,322.9996032714844,2.7845958185485706,-3.831904001112992
81,112.52105712890625,316.9283142089844,2.8166133726054965,-7.402913056246451
82,114.01988220214844,311.10504150390625,2.7285157245851304,2.5803312631325177
83,116.19367218017578,318.0195617675781,2.736978320768113,1.6991398818526129
84,117.01753234863281,321.09490966796875,2.743989752845957,0.9104063276716481
85,114.83381652832031,319.7456970214844,2.7844210589537335,-3.8012589684241114
86,111.96519470214844,308.3272705078125,2.7537778264757145,-0.3446590762038575
87,113.62284851074219,314.2994079589844,2.7661637784874733,-1.7159975994721215
88,108.1139144897461,300.68853759765625,2.781219596171172,-3.3951097461273214
89,108.00473022460938,300.68853759765625,2.78403118985934,-3.6981494081970716
90,113.78165435791016,311.3431091308594,2.7363208145269393,1.6810650163673806
91,109.5333251953125,297.9703369140625,2.7203623772284984,3.2626488949658885
92,112.13394165039062,302.1766357421875,2.6947829648609773,6.274330887916005
93,112.95780181884766,302.3948669433594,2.677060478109473,8.34271403295379
94,117.93071746826172,312.3549499511719,2.648630964491799,12.184900757075592
95,112.63024139404297,296.3235778808594,2.630941514580932,13.504862933948356
96,111.66741943359375,293.3870849609375,2.6273293181580915,13.769054665026271
97,104.96737670898438,285.2027282714844,2.7170606450630035,3.357520448620516
98,106.38679504394531,285.3019714355469,2.6817423282438093,7.1978564173534885
99,103.15091705322266,278.7048645019531,2.701913588980989,4.813821502533653
100,105.96990203857422,278.97271728515625,2.6325655862511517,12.370028864545201
101,111.03215789794922,284.48846435546875,2.5622168364677282,20.90451424315655
102,109.66236877441406,283.89324951171875,2.5887937009250113,17.697895255051844
103,115.97529602050781,288.7542419433594,2.489790945584646,30.35835920663568
104,110.51599884033203,271.9787902832031,2.4609902017548104,31.981594835045552
105,109.92044067382812,271.4331359863281,2.469359969104963,30.874284345334683
106,105.672119140625,274.448974609375,2.5971748919329163,16.06727855938551
107,109.11643981933594,281.1353759765625,2.576471303884532,18.940549304563046
108,105.8011474609375,277.0877990722656,2.618948902936694,13.786570703644951
109,107.99021911621094,277.41522216796875,2.5688921129925237,19.53489060836365
110,114.49768829345703,289.2304382324219,2.5260810287376776,25.781079801645387
111,118.8857650756836,301.7301940917969,2.53798420609661,25.460380178598324
112,116.70664978027344,296.08544921875,2.537005815660012,25.057015812595818
113,113.8907241821289,296.2739562988281,2.601387939416736,17.052939881027395
114,116.74645233154297,304.1805419921875,2.60547996035339,17.07239455875988
115,114.38823699951172,302.5238342285156,2.64471104865273,12.18390300811934
116,114.42803955078125,302.30560302734375,2.641883966675717,12.512605728892776
117,115.0947036743164,304.0912780761719,2.6420961900789046,12.577249226030755
118,111.90067291259766,300.23223876953125,2.6830244265289975,7.571293183206318
119,106.70662689208984,293.0795593261719,2.7465919208800127,0.307958113314168
120,101.373291015625,283.7345275878906,2.7989081221024747,-5.149622042021395
121,95.8409423828125,274.3002014160156,2.862035729160431,-11.070265361771067
122,96.13945770263672,272.93115234375,2.838908798382629,-8.872690480141717
123,96.93547058105469,278.952880859375,2.8777173019046987,-12.685094480215628
124,89.14441680908203,268.7447204589844,3.0147117461606934,-24.100913499110096
125,89.38322448730469,273.1891174316406,3.056380198841924,-27.882502529452967
126,94.69666290283203,280.4806213378906,2.961884957083345,-20.42661971423887
127,93.47278594970703,284.1214294433594,3.039616574563539,-27.464284114207533
128,92.8160629272461,283.5559387207031,3.0550308834255184,-28.721520526737027
129,96.87577056884766,296.98822021484375,3.0656604687730478,-30.886130527438684
130,97.12452697753906,290.2919006347656,2.9888629542761973,-23.499390418970837
131,94.54740905761719,281.5420837402344,2.977787403657594,-21.902334433616478
132,91.48273468017578,277.5838317871094,3.0342756232369332,-26.450050685075457
133,90.52750396728516,275.4410095214844,3.042622379393375,-26.958460188703913
134,85.84092712402344,278.41717529296875,3.2434082974279868,-42.942165655287866
135,85.57227325439453,272.98077392578125,3.1900610272938197,-38.25140998864286
136,86.12947845458984,273.7446594238281,3.178292314496655,-37.468778913452
137,90.29864501953125,277.1770935058594,3.069559830558997,-29.32973952931592
138,90.73645782470703,276.8497314453125,3.0511410526974294,-27.787233103743876
139,88.17924499511719,272.6831359863281,3.092373222309032,-30.718152206487606
140,88.2886962890625,271.4927062988281,3.0750562383427282,-29.223941721555338
141,88.63695526123047,270.9650573730469,3.0570212680981625,-27.729704056028442
142,91.21407318115234,267.48052978515625,2.9324480363236978,-17.092415558960898
143,94.0001449584961,270.3179016113281,2.875717922889179,-12.197077467167663
144,92.67676544189453,267.4606018066406,2.8859509773712393,-13.012802168335941
145,97.74144744873047,278.8002014160156,2.8524255440585544,-10.295435584636596
146,101.7215576171875,280.41302490234375,2.756672542880561,-0.8615094414328048
147,103.32353973388672,286.73492431640625,2.7751171229218605,-2.7371260630206855
148,101.16433715820312,286.73492431640625,2.8343478776320508,-8.729967779325182
149,100.49766540527344,288.0092468261719,2.8658302226696213,-11.854630010352981
150,98.4180679321289,283.91741943359375,2.884809927679021,-13.534701294876232
151,102.9454345703125,296.2127685546875,2.8773764450173065,-13.2643967992767
152,104.6369857788086,302.33551025390625,2.8893751860648127,-14.69225773014914
153,105.4529037475586,304.90411376953125,2.8913771260337655,-14.99629038277418
154,105.87081146240234,303.3908386230469,2.865670286571756,-12.323117218713481
155,104.46781921386719,301.140869140625,2.8826185078500344,-13.967136456646632
156,108.46783447265625,306.8056640625,2.8285405120708194,-8.529935401540843
157,110.50762939453125,309.2348327636719,2.798312066397247,-5.297676945212903
158,109.07479858398438,307.9804382324219,2.8235710010987187,-8.020087717250977
159,107.293701171875,308.9560852050781,2.879536094203311,-13.93914990823696
160,99.16433715820312,308.4184875488281,3.110175456089508,-35.96450782494138
161,104.52752685546875,315.0788879394531,3.0143149600689956,-27.739437388424324
162,105.00513458251953,313.0279846191406,2.9810731243160675,-24.362939358781194
163,109.83101654052734,319.0213317871094,2.9046560965716948,-16.96210710069288
164,109.23400115966797,318.91180419921875,2.9195287256123077,-18.509588780937623
165,107.95040893554688,319.3598327636719,2.958393913582575,-22.520212682237105
166,105.47279357910156,317.0401611328125,3.0058951732897974,-27.077133749198754
167,107.73150634765625,318.045654296875,2.9522065093058476,-21.813595810304765
168,104.10960388183594,313.8941345214844,3.015035336007552,-27.714624338624038
169,100.30860900878906,308.6275634765625,3.0767804132297405,-32.99767049737902
170,101.42304229736328,305.3421630859375,3.0105798068125544,-26.619173434390337
171,101.23350524902344,304.90411376953125,3.011889324779382,-26.70718199827194
172,104.74495697021484,308.3985595703125,2.9442807414394983,-20.45563425656086
173,98.56002044677734,296.81011962890625,3.011465686425912,-26.03341393149468
174,96.30550384521484,293.8333435058594,3.051054527248176,-29.31402249856534
175,94.2904052734375,291.20501708984375,3.0883844039630928,-32.278578806668165
176,93.84149932861328,287.1828918457031,3.0602973513887366,-29.502386808039706
177,91.58699035644531,287.511474609375,3.139217409485951,-36.08833308653304
178,91.01837158203125,282.8123474121094,3.1072006947215245,-32.967400705427124
179,90.07068634033203,282.2050476074219,3.133150851555747,-34.99039030217905
180,91.71668243408203,285.4904479980469,3.1127428557310997,-33.70734761729672
181,93.56218719482422,286.68511962890625,3.0641130591778794,-29.779842180396304
182,96.27558135986328,289.2636413574219,3.00453798638929,-24.827369861317653
183,96.06608581542969,293.95281982421875,3.059902121847515,-30.098000782923737
184,90.17044067382812,280.27362060546875,3.1082649536925007,-32.78209630409968
185,90.41983032226562,277.296875,3.066770574681298,-29.113172620667303
186,88.70401000976562,272.6475524902344,3.0736778693569544,-29.226089496049344
187,88.65413665771484,271.4727783203125,3.0621557950357463,-28.189738236542542
188,89.50206756591797,273.7626037597656,3.058729381398261,-28.126141270682513
189,87.90596008300781,269.0435791015625,3.0605840474014516,-27.83709442697948
190,86.87845611572266,264.24493408203125,3.0415473052381974,-25.89027475638075
191,84.83343505859375,261.1586608886719,3.078487399552921,-28.47993379832973
192,84.08525848388672,258.8290100097656,3.0781734477199127,-28.226838328610388
193,82.73854064941406,256.3998107910156,3.0989162822855687,-29.535438846396875
194,83.94560241699219,255.20510864257812,3.0401248105275345,-24.990550755999624
195,85.79110717773438,260.7703552246094,3.0395965712899424,-25.43362027027108
196,84.2149429321289,257.1265563964844,3.0532177241242042,-26.16444703271701
197,81.73099517822266,256.1608581542969,3.134194776360087,-32.09291698408934
198,86.04049682617188,263.71728515625,3.065036754599867,-27.688372123948074
199,89.19282531738281,273.0955505371094,3.0618555872103954,-28.31738632366562
200,89.00328826904297,273.12542724609375,3.0687116460290595,-28.873320912937874
201,87.90596008300781,268.2769775390625,3.05186334675981,-27.07049286447948
202,82.39936065673828,258.5601806640625,3.137890617151512,-32.63719885686508
203,78.99765014648438,256.70843505859375,3.2495705199152436,-40.226861335205726
204,76.11466979980469,251.8599853515625,3.308954581475551,-43.3800901568314
205,75.82537078857422,250.07000732421875,3.297972759295767,-42.393058181197816
206,79.22708892822266,257.4599914550781,3.249645985204998,-40.34161305295173
207,74.63825988769531,252.72000122070312,3.385931043957336,-48.33786462041671
208,74.22926330566406,262.2200012207031,3.532569091261538,-58.97302989218231
209,75.04727172851562,264.04998779296875,3.518448861781047,-58.532643570324595
210,77.07233428955078,264.05999755859375,3.426132087378521,-52.92211567516257
211,78.46894073486328,261.7799987792969,3.3360970127507987,-46.765851898322
212,82.21980285644531,269.57000732421875,3.2786506165051796,-44.14538611004856
213,84.73368072509766,275.30999755859375,3.2491211900942294,-42.908137464377816
214,87.31739044189453,280.6099853515625,3.2136780993047975,-41.037068892364445
215,87.9259033203125,279.8699951171875,3.183020981855894,-38.608158218675285
216,86.32979583740234,278.8399963378906,3.2299392536856124,-42.00813725387853
217,89.50206756591797,287.7799987792969,3.21534470214722,-42.14353629021376
218,88.07554626464844,283.8999938964844,3.2233690954742964,-42.2228247408387
219,89.5718994140625,281.4700012207031,3.1423917887412047,-35.63972124668361
220,87.54682922363281,272.45001220703125,3.1120488842728387,-32.24029106909482
221,86.09037780761719,256.8800048828125,2.9838410682417056,-20.71264776479943
222,91.47725677490234,261.1600036621094,2.854917308077401,-10.041426422654315
223,94.80915069580078,269.07000732421875,2.838017273116826,-8.703797135298533
224,97.2232666015625,269.0299987792969,2.767135976636412,-1.9634378817532259
225,94.15074920654297,266.44000244140625,2.82992971045726,-7.901177952807405
226,104.53546142578125,287.0199890136719,2.7456710392717034,0.3414838452706128
227,110.26152038574219,290.0899963378906,2.6309268666261008,13.164086779915191
228,107.34861755371094,288.9100036621094,2.691324865153068,6.259351415849675
229,110.19168853759766,292.6499938964844,2.655826385640978,10.410271736385038
230,103.96685028076172,291.510009765625,2.80387459058733,-5.72671054754618
231,104.1962890625,287.1400146484375,2.7557604712409907,-0.7199107516203078
232,104.4456787109375,286.5,2.7430526905082755,0.6122819747807959
233,104.88461303710938,287.0199890136719,2.7365309429336495,1.3105500946565023
234,106.77999877929688,292.8900146484375,2.742929556066119,0.7011456133618132
235,107.66999816894531,294.5299987792969,2.7354881005677085,1.5313444703502448
236,105.81999969482422,296.3999938964844,2.800982751382314,-5.4732999639828
237,103.47000122070312,290.6000061035156,2.8085435650441455,-6.195705691458148
238,103.25,287.9800109863281,2.7891526487779963,-4.1863214117693595
239,109.5999984741211,300.92999267578125,2.745711650231795,0.48804404561020576
240,107.01000213623047,302.8299865722656,2.8299222551808194,-8.600454659818684
241,106.70999908447266,300.1300048828125,2.8125762108312524,-6.733127962463119
242,106.43000030517578,292.739990234375,2.7505401615613714,-0.12024667982545978
243,104.70999908447266,285.4100036621094,2.7257187103197342,2.4358964450456817
244,106.11000061035156,286.69000244140625,2.701818874680491,5.041585670044025
245,108.61000061035156,292.1499938964844,2.689899569604088,6.520315231458778
246,107.33999633789062,288.4100036621094,2.686882928095477,6.735423331289621
247,109.37000274658203,292.3399963378906,2.6729449483078365,8.439689908149273
248,111.87000274658203,295.3500061035156,2.6401179838403057,12.36840115901715
249,109.63999938964844,291.45001220703125,2.6582452921333037,10.07904659165963
250,104.55999755859375,281.1199951171875,2.6885998630561594,6.309577493918777
251,104.7300033569336,264.4800109863281,2.5253509262760696,23.421410747124707
